county,state,medianHouseholdIncome,medianHouseholdIncomeBucket,year
Fisher,TX,46146,165,2019
Floyd,TX,50580,242,2019
Foard,TX,43625,129,2019
Fort Bend,TX,97743,504,2019
Franklin,TX,53783,302,2019
Freestone,TX,49471,218,2019
Frio,TX,46729,175,2019
Gaines,TX,63054,419,2019
Galveston,TX,73330,471,2019
Garza,TX,49627,221,2019
Gillespie,TX,59155,379,2019
Glasscock,TX,78456,482,2019
Goliad,TX,60690,397,2019
Gonzales,TX,53577,299,2019
Gray,TX,47952,196,2019
Grayson,TX,54815,321,2019
Gregg,TX,50180,232,2019
Grimes,TX,52913,285,2019
Guadalupe,TX,74496,474,2019
Hale,TX,48384,203,2019
Hall,TX,34673,36,2019
Hamilton,TX,50825,247,2019
Hansford,TX,38000,60,2019
Hardeman,TX,41859,103,2019
Hardin,TX,60339,393,2019
Harris,TX,61705,408,2019
Harrison,TX,52220,271,2019
Hartley,TX,58298,369,2019
Haskell,TX,40313,84,2019
Hays,TX,68717,456,2019
Hemphill,TX,70625,463,2019
Henderson,TX,47355,185,2019
Hidalgo,TX,40014,81,2019
Hill,TX,53307,293,2019
Hockley,TX,48248,200,2019
Hood,TX,64041,429,2019
Hopkins,TX,52078,267,2019
Houston,TX,37904,59,2019
Howard,TX,54208,310,2019
Hudspeth,TX,31677,24,2019
Hunt,TX,54959,323,2019
Hutchinson,TX,52524,277,2019
Irion,TX,47500,188,2019
Jack,TX,52045,266,2019
Jackson,TX,62806,416,2019
Jasper,TX,44370,140,2019
Jeff Davis,TX,53088,289,2019
Jefferson,TX,51248,252,2019
Jim Hogg,TX,33382,31,2019
Jim Wells,TX,41505,99,2019
Johnson,TX,64359,432,2019
Jones,TX,50344,236,2019
Karnes,TX,56127,340,2019
Kaufman,TX,70107,461,2019
Kendall,TX,84747,493,2019
Kenedy,TX,38021,61,2019
Kent,TX,44688,145,2019
Kerr,TX,55990,338,2019
Kimble,TX,43328,124,2019
King,TX,52083,267,2019
Kinney,TX,26738,14,2019
Kleberg,TX,43730,131,2019
Knox,TX,48798,208,2019
Lamar,TX,45117,151,2019
Lamb,TX,45111,150,2019
Lampasas,TX,60772,398,2019
La Salle,TX,50151,231,2019
Lavaca,TX,54403,313,2019
Lee,TX,54744,319,2019
Leon,TX,43045,119,2019
Liberty,TX,51494,256,2019
Limestone,TX,44418,140,2019
Lipscomb,TX,59091,379,2019
Live Oak,TX,53848,303,2019
Llano,TX,53411,296,2019
Loving,TX,83750,492,2019
Lubbock,TX,52429,275,2019
Lynn,TX,43382,125,2019
McCulloch,TX,47707,192,2019
McLennan,TX,49778,225,2019
McMullen,TX,62000,410,2019
Madison,TX,52664,280,2019
Marion,TX,37662,57,2019
Martin,TX,66610,446,2019
Mason,TX,42276,110,2019
Matagorda,TX,48913,210,2019
Maverick,TX,39625,76,2019
Medina,TX,62599,414,2019
Menard,TX,36395,47,2019
Midland,TX,79421,484,2019
Milam,TX,47902,195,2019
Mills,TX,49306,215,2019
Mitchell,TX,51492,256,2019
Montague,TX,51765,262,2019
Montgomery,TX,80902,486,2019
Moore,TX,54871,322,2019
Morris,TX,41359,96,2019
Motley,TX,43859,132,2019
Nacogdoches,TX,44847,147,2019
Navarro,TX,48529,204,2019
Newton,TX,40101,82,2019
Nolan,TX,45537,157,2019
Nueces,TX,55919,337,2019
Ochiltree,TX,50464,239,2019
Oldham,TX,64545,434,2019
Orange,TX,59399,382,2019
Palo Pinto,TX,50154,232,2019
Panola,TX,52982,287,2019
Parker,TX,77503,481,2019
Parmer,TX,55359,329,2019
Pecos,TX,52397,275,2019
Polk,TX,49279,214,2019
Potter,TX,42528,114,2019
Presidio,TX,25098,12,2019
Rains,TX,51579,257,2019
Randall,TX,68261,454,2019
Reagan,TX,74868,475,2019
Real,TX,35862,42,2019
Red River,TX,39142,71,2019
Reeves,TX,53311,293,2019
Refugio,TX,50076,230,2019
Roberts,TX,68750,456,2019
Robertson,TX,52928,286,2019
Rockwall,TX,100920,506,2019
Runnels,TX,44940,149,2019
Rusk,TX,55234,327,2019
Sabine,TX,34992,38,2019
San Augustine,TX,40353,85,2019
San Jacinto,TX,41614,100,2019
San Patricio,TX,56556,344,2019
San Saba,TX,45083,150,2019
Schleicher,TX,53229,292,2019
Scurry,TX,54326,312,2019
Shackelford,TX,46935,178,2019
Shelby,TX,42522,113,2019
Sherman,TX,51926,264,2019
Smith,TX,56810,348,2019
Somervell,TX,60632,396,2019
Starr,TX,30387,21,2019
Stephens,TX,46232,167,2019
Sterling,TX,59868,387,2019
Stonewall,TX,51250,253,2019
Sutton,TX,54306,312,2019
Swisher,TX,39771,77,2019
Tarrant,TX,67700,452,2019
Taylor,TX,53143,290,2019
Terrell,TX,43208,123,2019
Terry,TX,44627,144,2019
Throckmorton,TX,40000,80,2019
Titus,TX,50196,233,2019
Tom Green,TX,53903,305,2019
Travis,TX,75887,477,2019
Trinity,TX,41357,96,2019
Tyler,TX,44497,142,2019
Upshur,TX,52162,269,2019
Upton,TX,52171,269,2019
Uvalde,TX,41679,101,2019
Val Verde,TX,46147,165,2019
Van Zandt,TX,54654,318,2019
Victoria,TX,56834,348,2019
Walker,TX,43742,131,2019
Waller,TX,59642,385,2019
Ward,TX,62986,417,2019
Washington,TX,54971,324,2019
Webb,TX,46475,170,2019
Wharton,TX,48310,201,2019
Wheeler,TX,49315,215,2019
Wichita,TX,48650,206,2019
Wilbarger,TX,45302,153,2019
Willacy,TX,35521,41,2019
Williamson,TX,87337,497,2019
Wilson,TX,76692,479,2019
Winkler,TX,60366,393,2019
Wise,TX,64536,434,2019
Wood,TX,53394,295,2019
Yoakum,TX,70005,461,2019
Young,TX,50635,244,2019
Zapata,TX,33952,33,2019
Zavala,TX,34459,35,2019
Beaver,UT,55221,327,2019
Box Elder,UT,62233,411,2019
Cache,UT,59038,378,2019
Carbon,UT,51158,251,2019
Daggett,UT,75417,476,2019
Davis,UT,83310,491,2019
Duchesne,UT,63224,420,2019
Emery,UT,55554,332,2019
Garfield,UT,54565,316,2019
Grand,UT,51557,257,2019
Iron,UT,51807,263,2019
Juab,UT,61463,406,2019
Kane,UT,47044,179,2019
Millard,UT,62242,411,2019
Morgan,UT,91341,501,2019
Piute,UT,42813,118,2019
Rich,UT,57902,363,2019
Salt Lake,UT,74865,475,2019
San Juan,UT,45394,154,2019
Sanpete,UT,53838,303,2019
Sevier,UT,54799,320,2019
Summit,UT,102958,507,2019
Tooele,UT,74562,474,2019
Uintah,UT,65264,439,2019
Utah,UT,74665,475,2019
Wasatch,UT,85166,494,2019
Washington,UT,59839,386,2019
Wayne,UT,44245,139,2019
Weber,UT,67244,450,2019
Addison,VT,68825,456,2019
Bennington,VT,56183,340,2019
Caledonia,VT,50563,242,2019
Chittenden,VT,73647,472,2019
Essex,VT,44349,140,2019
Franklin,VT,65485,441,2019
Grand Isle,VT,71587,466,2019
Lamoille,VT,64003,429,2019
Orange,VT,60925,400,2019
Orleans,VT,49168,213,2019
Rutland,VT,56139,340,2019
Washington,VT,62791,415,2019
Windham,VT,51985,265,2019
Windsor,VT,60987,401,2019
Accomack,VA,46073,164,2019
Albemarle,VA,79880,484,2019
Alleghany,VA,47673,191,2019
Amelia,VA,57946,364,2019
Amherst,VA,52888,285,2019
Appomattox,VA,58696,374,2019
Arlington,VA,120071,510,2019
Augusta,VA,62711,415,2019
Bath,VA,49738,224,2019
Bedford,VA,64199,430,2019
Bland,VA,48531,204,2019
Botetourt,VA,71110,465,2019
Brunswick,VA,44434,141,2019
Buchanan,VA,31956,25,2019
Buckingham,VA,49025,211,2019
Campbell,VA,49664,222,2019
Caroline,VA,65103,438,2019
Carroll,VA,44835,147,2019
Charles City,VA,57198,354,2019
Charlotte,VA,40573,87,2019
Chesterfield,VA,82599,490,2019
Clarke,VA,80026,485,2019
Craig,VA,55708,334,2019
Culpeper,VA,77935,482,2019
Cumberland,VA,47469,187,2019
Dickenson,VA,29932,20,2019
Dinwiddie,VA,60346,393,2019
Essex,VA,51954,265,2019
Fairfax,VA,116979,510,2019
Fauquier,VA,100783,506,2019
Floyd,VA,51521,257,2019
Fluvanna,VA,76873,479,2019
Franklin,VA,40417,86,2019
Frederick,VA,78002,482,2019
Giles,VA,54520,315,2019
Gloucester,VA,70537,463,2019
Goochland,VA,93994,502,2019
Grayson,VA,36544,48,2019
Greene,VA,67398,451,2019
Greensville,VA,50300,235,2019
Halifax,VA,42669,116,2019
Hanover,VA,89390,500,2019
Henrico,VA,70307,461,2019
Henry,VA,37952,59,2019
Highland,VA,48587,205,2019
Isle of Wight,VA,73991,473,2019
James City,VA,87678,497,2019
King and Queen,VA,63982,428,2019
King George,VA,94274,502,2019
King William,VA,66987,448,2019
Lancaster,VA,53711,301,2019
Lee,VA,32888,30,2019
Loudoun,VA,142299,511,2019
Louisa,VA,60975,401,2019
Lunenburg,VA,44303,139,2019
Madison,VA,57895,363,2019
Mathews,VA,64237,431,2019
Mecklenburg,VA,43207,123,2019
Middlesex,VA,57438,358,2019
Montgomery,VA,57977,365,2019
Nelson,VA,64313,431,2019
New Kent,VA,87904,498,2019
Northampton,VA,47227,182,2019
Northumberland,VA,62632,414,2019
Nottoway,VA,45535,156,2019
Orange,VA,71548,466,2019
Page,VA,51792,262,2019
Patrick,VA,43073,120,2019
Pittsylvania,VA,47690,192,2019
Powhatan,VA,89090,499,2019
Prince Edward,VA,47202,181,2019
Prince George,VA,71912,468,2019
Prince William,VA,107132,508,2019
Pulaski,VA,53866,304,2019
Rappahannock,VA,74284,473,2019
Richmond,VA,47250,182,2019
Roanoke,VA,44230,138,2019
Rockbridge,VA,54600,317,2019
Rockingham,VA,61864,409,2019
Russell,VA,39758,77,2019
Scott,VA,39820,77,2019
Shenandoah,VA,57252,356,2019
Smyth,VA,40932,91,2019
Southampton,VA,61348,404,2019
Spotsylvania,VA,88628,499,2019
Stafford,VA,111108,509,2019
Surry,VA,57962,364,2019
Sussex,VA,49487,219,2019
Tazewell,VA,42099,107,2019
Warren,VA,69116,457,2019
Washington,VA,48495,204,2019
Westmoreland,VA,53853,303,2019
Wise,VA,38888,69,2019
Wythe,VA,49364,216,2019
York,VA,92069,502,2019
Alexandria,VA,100939,506,2019
Bristol,VA,37500,56,2019
Buena Vista,VA,32455,28,2019
Charlottesville,VA,59471,383,2019
Chesapeake,VA,78640,482,2019
Colonial Heights,VA,54550,316,2019
Covington,VA,40655,87,2019
Danville,VA,37203,52,2019
Emporia,VA,27063,14,2019
Falls Church,VA,127610,511,2019
Fredericksburg,VA,65641,441,2019
Galax,VA,33575,31,2019
Hampton,VA,56287,341,2019
Harrisonburg,VA,46679,174,2019
Hopewell,VA,39030,70,2019
Lexington,VA,42632,115,2019
Lynchburg,VA,46409,169,2019
Manassas,VA,81493,488,2019
Manassas Park,VA,88046,498,2019
Martinsville,VA,34371,35,2019
Newport News,VA,53215,292,2019
Norfolk,VA,51590,258,2019
Norton,VA,29000,17,2019
Petersburg,VA,38679,68,2019
Poquoson,VA,97118,504,2019
Portsmouth,VA,52175,269,2019
Radford,VA,36297,46,2019
Salem,VA,57165,353,2019
Staunton,VA,52611,278,2019
Suffolk,VA,74884,476,2019
Virginia Beach,VA,76610,478,2019
Waynesboro,VA,45011,149,2019
Williamsburg,VA,57463,358,2019
Winchester,VA,58818,375,2019
Adams,WA,48294,201,2019
Asotin,WA,53715,302,2019
Benton,WA,69023,457,2019
Chelan,WA,58795,375,2019
Clallam,WA,52192,270,2019
Clark,WA,75253,476,2019
Columbia,WA,53423,296,2019
Cowlitz,WA,54506,315,2019
Douglas,WA,62951,416,2019
Ferry,WA,41939,105,2019
Franklin,WA,63584,424,2019
Garfield,WA,55900,336,2019
Grant,WA,55556,332,2019
Grays Harbor,WA,51240,252,2019
Island,WA,68604,455,2019
Jefferson,WA,55127,326,2019
King,WA,94974,503,2019
Kitsap,WA,75411,476,2019
Kittitas,WA,56004,338,2019
Klickitat,WA,55773,335,2019
Lewis,WA,53484,297,2019
Lincoln,WA,54631,317,2019
Mason,WA,57634,359,2019
Okanogan,WA,47240,182,2019
Pacific,WA,46733,175,2019
Pend Oreille,WA,50591,243,2019
Pierce,WA,72113,469,2019
San Juan,WA,63622,424,2019
Skagit,WA,67028,448,2019
Skamania,WA,65181,438,2019
Snohomish,WA,86691,495,2019
Spokane,WA,56904,350,2019
Stevens,WA,51775,262,2019
Thurston,WA,72003,468,2019
Wahkiakum,WA,53227,292,2019
Walla Walla,WA,57858,363,2019
Whatcom,WA,62984,417,2019
Whitman,WA,42745,117,2019
Yakima,WA,51637,259,2019
Barbour,WV,38459,65,2019
Berkeley,WV,62515,413,2019
Boone,WV,40739,89,2019
Braxton,WV,41466,98,2019
Brooke,WV,51496,256,2019
Cabell,WV,40028,81,2019
Calhoun,WV,38382,64,2019
Clay,WV,35024,39,2019
Doddridge,WV,45545,157,2019
Fayette,WV,41394,97,2019
Gilmer,WV,42636,115,2019
Grant,WV,42216,108,2019
Greenbrier,WV,40200,83,2019
Hampshire,WV,47857,194,2019
Hancock,WV,45763,160,2019
Hardy,WV,47438,186,2019
Harrison,WV,53022,288,2019
Jackson,WV,47837,193,2019
Jefferson,WV,80430,486,2019
Kanawha,WV,46639,173,2019
Lewis,WV,39908,79,2019
Lincoln,WV,42345,111,2019
Logan,WV,36168,45,2019
McDowell,WV,27682,16,2019
Marion,WV,50305,236,2019
Marshall,WV,48557,204,2019
Mason,WV,46078,164,2019
Mercer,WV,40784,89,2019
Mineral,WV,49936,228,2019
Mingo,WV,32764,29,2019
Monongalia,WV,52455,276,2019
Monroe,WV,38540,66,2019
Morgan,WV,51745,261,2019
Nicholas,WV,40086,81,2019
Ohio,WV,50584,243,2019
Pendleton,WV,42312,110,2019
Pleasants,WV,56838,349,2019
Pocahontas,WV,41882,103,2019
Preston,WV,51888,264,2019
Putnam,WV,60097,389,2019
Raleigh,WV,43748,131,2019
Randolph,WV,43320,124,2019
Ritchie,WV,43577,128,2019
Roane,WV,37373,54,2019
Summers,WV,38187,63,2019
Taylor,WV,48578,205,2019
Tucker,WV,49118,212,2019
Tyler,WV,43087,120,2019
Upshur,WV,40322,84,2019
Wayne,WV,37988,60,2019
Webster,WV,34927,38,2019
Wetzel,WV,43107,120,2019
Wirt,WV,46048,163,2019
Wood,WV,47321,185,2019
Wyoming,WV,42332,111,2019
Adams,WI,46369,168,2019
Ashland,WI,42510,113,2019
Barron,WI,52703,281,2019
Bayfield,WI,56096,339,2019
Brown,WI,62340,412,2019
Buffalo,WI,57829,362,2019
Burnett,WI,52672,280,2019
Calumet,WI,75814,477,2019
Chippewa,WI,59742,386,2019
Clark,WI,54012,307,2019
Columbia,WI,68005,453,2019
Crawford,WI,50595,243,2019
Dane,WI,73893,472,2019
Dodge,WI,60652,397,2019
Door,WI,61560,407,2019
Douglas,WI,53986,306,2019
Dunn,WI,58783,375,2019
Eau Claire,WI,59476,383,2019
Florence,WI,52181,270,2019
Fond du Lac,WI,62391,412,2019
Forest,WI,45536,157,2019
Grant,WI,54800,320,2019
Green,WI,64502,433,2019
Green Lake,WI,55075,325,2019
Iowa,WI,64124,430,2019
Iron,WI,43798,132,2019
Jackson,WI,53650,300,2019
Jefferson,WI,66291,444,2019
Juneau,WI,53490,297,2019
Kenosha,WI,63733,425,2019
Kewaunee,WI,66192,443,2019
La Crosse,WI,57882,363,2019
Lafayette,WI,60691,397,2019
Langlade,WI,49491,219,2019
Lincoln,WI,58541,372,2019
Manitowoc,WI,56612,345,2019
Marathon,WI,62633,414,2019
Marinette,WI,50330,236,2019
Marquette,WI,52288,272,2019
Menominee,WI,40921,91,2019
Milwaukee,WI,50606,243,2019
Monroe,WI,59587,384,2019
Oconto,WI,60908,399,2019
Oneida,WI,56852,349,2019
Outagamie,WI,65572,441,2019
Ozaukee,WI,85215,494,2019
Pepin,WI,54583,317,2019
Pierce,WI,72323,469,2019
Polk,WI,59994,388,2019
Portage,WI,58853,376,2019
Price,WI,47956,196,2019
Racine,WI,61336,404,2019
Richland,WI,51947,265,2019
Rock,WI,57875,363,2019
Rusk,WI,47532,189,2019
St. Croix,WI,84756,493,2019
Sauk,WI,59943,387,2019
Sawyer,WI,47714,192,2019
Shawano,WI,56531,344,2019
Sheboygan,WI,60696,397,2019
Taylor,WI,53020,287,2019
Trempealeau,WI,58548,372,2019
Vernon,WI,52459,276,2019
Vilas,WI,47072,179,2019
Walworth,WI,63776,426,2019
Washburn,WI,50280,235,2019
Washington,WI,77663,481,2019
Waukesha,WI,87277,497,2019
Waupaca,WI,58693,374,2019
Waushara,WI,52810,283,2019
Winnebago,WI,58543,372,2019
Wood,WI,54913,323,2019
Albany,WY,49322,216,2019
Big Horn,WY,52804,282,2019
Campbell,WY,82659,490,2019
Carbon,WY,60161,390,2019
Converse,WY,69647,459,2019
Crook,WY,65132,438,2019
Fremont,WY,55896,336,2019
Goshen,WY,54289,312,2019
Hot Springs,WY,51413,255,2019
Johnson,WY,58132,367,2019
Laramie,WY,66910,447,2019
Lincoln,WY,66964,447,2019
Natrona,WY,62772,415,2019
Niobrara,WY,39150,72,2019
Park,WY,63582,424,2019
Platte,WY,50903,248,2019
Sheridan,WY,60807,398,2019
Sublette,WY,77403,480,2019
Sweetwater,WY,74843,475,2019
Teton,WY,84678,492,2019
Uinta,WY,63403,422,2019
Washakie,WY,54158,309,2019
Weston,WY,57031,351,2019
Adjuntas,,14012,0,2019
Aguada,,16738,3,2019
Aguadilla,,16269,2,2019
Aguas Buenas,,19279,6,2019
Aibonito,,20521,9,2019
Añasco,,19919,8,2019
Arecibo,,18647,6,2019
Arroyo,,17570,5,2019
Barceloneta,,17154,4,2019
Barranquitas,,17036,4,2019
Bayamón,,26420,13,2019
Cabo Rojo,,16708,3,2019
Caguas,,25136,13,2019
Camuy,,17000,3,2019
Canóvanas,,21267,9,2019
Carolina,,29059,17,2019
Cataño,,17448,5,2019
Cayey,,22518,10,2019
Ceiba,,18309,6,2019
Ciales,,16867,3,2019
Cidra,,19726,7,2019
Coamo,,19692,7,2019
Comerío,,13733,0,2019
Corozal,,15140,1,2019
Culebra,,23333,11,2019
Dorado,,30732,22,2019
Fajardo,,19430,7,2019
Florida,,20442,9,2019
Guánica,,12995,0,2019
Guayama,,17261,4,2019
Guayanilla,,17379,4,2019
Guaynabo,,35928,43,2019
Gurabo,,35018,39,2019
Hatillo,,17715,5,2019
Hormigueros,,19030,6,2019
Humacao,,20434,8,2019
Isabela,,16540,3,2019
Jayuya,,14808,1,2019
Juana Díaz,,20657,9,2019
Juncos,,19605,7,2019
Lajas,,13992,0,2019
Lares,,16532,3,2019
Las Marías,,14135,0,2019
Las Piedras,,21667,10,2019
Loíza,,17852,5,2019
Luquillo,,21850,10,2019
Manatí,,18502,6,2019
Maricao,,12441,0,2019
Maunabo,,20844,9,2019
Mayagüez,,14236,0,2019
Moca,,15037,1,2019
Morovis,,20941,9,2019
Naguabo,,19432,7,2019
Naranjito,,18883,6,2019
Orocovis,,15099,1,2019
Patillas,,16007,2,2019
Peñuelas,,16718,3,2019
Ponce,,17069,4,2019
Quebradillas,,17473,5,2019
Rincón,,19907,8,2019
Río Grande,,22669,10,2019
Sabana Grande,,17319,4,2019
Salinas,,18189,5,2019
San Germán,,16486,2,2019
San Juan,,22710,11,2019
San Lorenzo,,19380,7,2019
San Sebastián,,15331,2,2019
Santa Isabel,,19827,8,2019
Toa Alta,,28834,17,2019
Toa Baja,,25105,12,2019
Trujillo Alto,,32545,29,2019
Utuado,,15399,2,2019
Vega Alta,,20048,8,2019
Vega Baja,,19617,7,2019
Vieques,,14936,1,2019
Villalba,,19877,8,2019
Yabucoa,,16295,2,2019
Yauco,,14743,1,2019
