county,state,percentHighSchool,percentHighSchoolBucket,year
Fremont,IA,92.1,409,2019
Greene,IA,93.4,457,2019
Grundy,IA,94.6,485,2019
Guthrie,IA,93.1,447,2019
Hamilton,IA,93.3,455,2019
Hancock,IA,93.3,455,2019
Hardin,IA,92.4,420,2019
Harrison,IA,91.5,387,2019
Henry,IA,92.6,428,2019
Howard,IA,90.9,364,2019
Humboldt,IA,92.8,437,2019
Ida,IA,93.2,451,2019
Iowa,IA,93.8,467,2019
Jackson,IA,92.6,428,2019
Jasper,IA,93.9,470,2019
Jefferson,IA,93.2,451,2019
Johnson,IA,94.9,491,2019
Jones,IA,92.3,417,2019
Keokuk,IA,92.9,440,2019
Kossuth,IA,93.9,470,2019
Lee,IA,93,443,2019
Linn,IA,94.5,483,2019
Louisa,IA,84.1,153,2019
Lucas,IA,92.1,409,2019
Lyon,IA,90.6,351,2019
Madison,IA,94.2,477,2019
Mahaska,IA,92.2,413,2019
Marion,IA,93.3,455,2019
Marshall,IA,83.8,147,2019
Mills,IA,92.8,437,2019
Mitchell,IA,91.8,396,2019
Monona,IA,92.3,417,2019
Monroe,IA,87.7,244,2019
Montgomery,IA,90.4,342,2019
Muscatine,IA,89,290,2019
O'Brien,IA,92.1,409,2019
Osceola,IA,88.4,268,2019
Page,IA,91.5,387,2019
Palo Alto,IA,92.7,433,2019
Plymouth,IA,93.1,447,2019
Pocahontas,IA,92.2,413,2019
Polk,IA,91.5,387,2019
Pottawattamie,IA,89.5,308,2019
Poweshiek,IA,93.9,470,2019
Ringgold,IA,92.7,433,2019
Sac,IA,92.8,437,2019
Scott,IA,92.8,437,2019
Shelby,IA,92.4,420,2019
Sioux,IA,90.2,335,2019
Story,IA,97.2,509,2019
Tama,IA,91.3,380,2019
Taylor,IA,90.2,335,2019
Union,IA,90.3,338,2019
Van Buren,IA,89.2,296,2019
Wapello,IA,88.1,257,2019
Warren,IA,95.4,498,2019
Washington,IA,91.4,383,2019
Wayne,IA,87.9,250,2019
Webster,IA,90.5,346,2019
Winnebago,IA,92.4,420,2019
Winneshiek,IA,95.2,496,2019
Woodbury,IA,87.1,227,2019
Worth,IA,93.3,455,2019
Wright,IA,92.4,420,2019
Allen,KS,91.9,400,2019
Anderson,KS,91,368,2019
Atchison,KS,92.7,433,2019
Barber,KS,91.1,372,2019
Barton,KS,89.5,308,2019
Bourbon,KS,91.3,380,2019
Brown,KS,93.2,451,2019
Butler,KS,92.5,425,2019
Chase,KS,91.8,396,2019
Chautauqua,KS,86.6,214,2019
Cherokee,KS,89.9,323,2019
Cheyenne,KS,93.6,462,2019
Clark,KS,94.8,488,2019
Clay,KS,92.9,440,2019
Cloud,KS,93,443,2019
Coffey,KS,92.7,433,2019
Comanche,KS,93.9,470,2019
Cowley,KS,90.7,356,2019
Crawford,KS,92.1,409,2019
Decatur,KS,94,473,2019
Dickinson,KS,91.5,387,2019
Doniphan,KS,90.3,338,2019
Douglas,KS,95.4,498,2019
Edwards,KS,85.4,183,2019
Elk,KS,88.5,273,2019
Ellis,KS,93.3,455,2019
Ellsworth,KS,91.6,390,2019
Finney,KS,71,14,2019
Ford,KS,73.6,20,2019
Franklin,KS,92.2,413,2019
Geary,KS,93.8,467,2019
Gove,KS,92.1,409,2019
Graham,KS,92.6,428,2019
Grant,KS,77,43,2019
Gray,KS,77.4,47,2019
Greeley,KS,87,225,2019
Greenwood,KS,92.4,420,2019
Hamilton,KS,80.8,93,2019
Harper,KS,89.6,312,2019
Harvey,KS,90.5,346,2019
Haskell,KS,72.4,16,2019
Hodgeman,KS,91.1,372,2019
Jackson,KS,94.6,485,2019
Jefferson,KS,93.5,460,2019
Jewell,KS,93.1,447,2019
Johnson,KS,96,505,2019
Kearny,KS,75.9,34,2019
Kingman,KS,93.6,462,2019
Kiowa,KS,88.2,260,2019
Labette,KS,89.8,319,2019
Lane,KS,94.3,479,2019
Leavenworth,KS,92.2,413,2019
Lincoln,KS,93.3,455,2019
Linn,KS,89.7,315,2019
Logan,KS,91,368,2019
Lyon,KS,88.3,264,2019
McPherson,KS,91.3,380,2019
Marion,KS,91.6,390,2019
Marshall,KS,92.2,413,2019
Meade,KS,80.7,91,2019
Miami,KS,96,505,2019
Mitchell,KS,94.8,488,2019
Montgomery,KS,88.8,284,2019
Morris,KS,91.2,376,2019
Morton,KS,84,150,2019
Nemaha,KS,94.2,477,2019
Neosho,KS,90.8,360,2019
Ness,KS,90.9,364,2019
Norton,KS,89.1,293,2019
Osage,KS,90.8,360,2019
Osborne,KS,93.9,470,2019
Ottawa,KS,94.9,491,2019
Pawnee,KS,90.6,351,2019
Phillips,KS,92.4,420,2019
Pottawatomie,KS,94.2,477,2019
Pratt,KS,92.1,409,2019
Rawlins,KS,95.8,502,2019
Reno,KS,88.5,273,2019
Republic,KS,95.9,503,2019
Rice,KS,91.6,390,2019
Riley,KS,95.8,502,2019
Rooks,KS,88.7,280,2019
Rush,KS,92.1,409,2019
Russell,KS,88.1,257,2019
Saline,KS,91.5,387,2019
Scott,KS,84.4,158,2019
Sedgwick,KS,89.6,312,2019
Seward,KS,66.3,4,2019
Shawnee,KS,92.2,413,2019
Sheridan,KS,96.1,505,2019
Sherman,KS,92.3,417,2019
Smith,KS,93,443,2019
Stafford,KS,90.7,356,2019
Stanton,KS,78.5,57,2019
Stevens,KS,78.2,54,2019
Sumner,KS,92.3,417,2019
Thomas,KS,93.3,455,2019
Trego,KS,93.2,451,2019
Wabaunsee,KS,95.4,498,2019
Wallace,KS,94.7,487,2019
Washington,KS,91.6,390,2019
Wichita,KS,86.6,214,2019
Wilson,KS,88.5,273,2019
Woodson,KS,90.7,356,2019
Wyandotte,KS,78.9,62,2019
Adair,KY,79.6,71,2019
Allen,KY,82.1,116,2019
Anderson,KY,89.9,323,2019
Ballard,KY,87.2,231,2019
Barren,KY,83,131,2019
Bath,KY,76.9,42,2019
Bell,KY,69.6,9,2019
Boone,KY,93.1,447,2019
Bourbon,KY,84,150,2019
Boyd,KY,88.2,260,2019
Boyle,KY,87.1,227,2019
Bracken,KY,85.7,190,2019
Breathitt,KY,75.6,32,2019
Breckinridge,KY,84.1,153,2019
Bullitt,KY,88.5,273,2019
Butler,KY,79.6,71,2019
Caldwell,KY,87,225,2019
Calloway,KY,89.5,308,2019
Campbell,KY,90.8,360,2019
Carlisle,KY,83.3,136,2019
Carroll,KY,78.3,55,2019
Carter,KY,79.2,66,2019
Casey,KY,76,35,2019
Christian,KY,85.6,186,2019
Clark,KY,86.2,204,2019
Clay,KY,64.7,3,2019
Clinton,KY,73.2,19,2019
Crittenden,KY,83.8,147,2019
Cumberland,KY,81.8,109,2019
Daviess,KY,90,326,2019
Edmonson,KY,78.1,53,2019
Elliott,KY,75,29,2019
Estill,KY,75.6,32,2019
Fayette,KY,91.2,376,2019
Fleming,KY,79.6,71,2019
Floyd,KY,75.2,30,2019
Franklin,KY,89,290,2019
Fulton,KY,79.1,64,2019
Gallatin,KY,81.2,98,2019
Garrard,KY,81,95,2019
Grant,KY,86.6,214,2019
Graves,KY,87.4,236,2019
Grayson,KY,81.5,104,2019
Green,KY,75.5,31,2019
Greenup,KY,89,290,2019
Hancock,KY,85.4,183,2019
Hardin,KY,90.5,346,2019
Harlan,KY,72.8,17,2019
Harrison,KY,82.1,116,2019
Hart,KY,76.2,36,2019
Henderson,KY,86.9,221,2019
Henry,KY,85.1,175,2019
Hickman,KY,80.1,80,2019
Hopkins,KY,86.7,216,2019
Jackson,KY,74.6,26,2019
Jefferson,KY,90.6,351,2019
Jessamine,KY,87.3,233,2019
Johnson,KY,80.6,89,2019
Kenton,KY,89.9,323,2019
Knott,KY,75.1,29,2019
Knox,KY,73.5,20,2019
Larue,KY,84,150,2019
Laurel,KY,81.1,97,2019
Lawrence,KY,75.1,29,2019
Lee,KY,68.1,7,2019
Leslie,KY,71.3,14,2019
Letcher,KY,75.7,33,2019
Lewis,KY,75.8,34,2019
Lincoln,KY,79.9,76,2019
Livingston,KY,83.8,147,2019
Logan,KY,84.9,171,2019
Lyon,KY,87.8,247,2019
McCracken,KY,90.5,346,2019
McCreary,KY,76.6,39,2019
McLean,KY,87.3,233,2019
Madison,KY,87.5,239,2019
Magoffin,KY,69.7,10,2019
Marion,KY,81.5,104,2019
Marshall,KY,88.7,280,2019
Martin,KY,74.4,25,2019
Mason,KY,86.3,207,2019
Meade,KY,88.7,280,2019
Menifee,KY,77.4,47,2019
Mercer,KY,84.4,158,2019
Metcalfe,KY,75.6,32,2019
Monroe,KY,74.8,27,2019
Montgomery,KY,84.8,168,2019
Morgan,KY,76.3,37,2019
Muhlenberg,KY,82.1,116,2019
Nelson,KY,89.8,319,2019
Nicholas,KY,75.8,34,2019
Ohio,KY,83.3,136,2019
Oldham,KY,93.8,467,2019
Owen,KY,79.3,67,2019
Owsley,KY,68.8,7,2019
Pendleton,KY,83.8,147,2019
Perry,KY,76.9,42,2019
Pike,KY,77,43,2019
Powell,KY,80.3,85,2019
Pulaski,KY,82.8,128,2019
Robertson,KY,84.7,166,2019
Rockcastle,KY,78.4,56,2019
Rowan,KY,84.2,154,2019
Russell,KY,78.5,57,2019
Scott,KY,91,368,2019
Shelby,KY,86.5,212,2019
Simpson,KY,87,225,2019
Spencer,KY,90.4,342,2019
Taylor,KY,87.1,227,2019
Todd,KY,77.5,48,2019
Trigg,KY,88,254,2019
Trimble,KY,82.8,128,2019
Union,KY,90,326,2019
Warren,KY,88.1,257,2019
Washington,KY,84,150,2019
Wayne,KY,74.6,26,2019
Webster,KY,82.5,123,2019
Whitley,KY,81.4,102,2019
Wolfe,KY,71.8,15,2019
Woodford,KY,91.1,372,2019
Acadia,LA,79,63,2019
Allen,LA,79.7,73,2019
Ascension,LA,88.6,276,2019
Assumption,LA,74.4,25,2019
Avoyelles,LA,76.8,41,2019
Beauregard,LA,85.3,181,2019
Bienville,LA,84.1,153,2019
Bossier,LA,89.7,315,2019
Caddo,LA,87,225,2019
Calcasieu,LA,86.8,218,2019
Caldwell,LA,76.7,40,2019
Cameron,LA,84.7,166,2019
Catahoula,LA,74.3,25,2019
Claiborne,LA,79.5,69,2019
Concordia,LA,80.2,82,2019
De Soto,LA,82.6,125,2019
East Baton Rouge,LA,90.5,346,2019
East Carroll,LA,70.5,12,2019
East Feliciana,LA,80,78,2019
Evangeline,LA,75.7,33,2019
Franklin,LA,75,29,2019
Grant,LA,82.5,123,2019
Iberia,LA,79.9,76,2019
Iberville,LA,79.6,71,2019
Jackson,LA,80.6,89,2019
Jefferson,LA,85.7,190,2019
Jefferson Davis,LA,81.3,100,2019
Lafayette,LA,88.6,276,2019
Lafourche,LA,78.2,54,2019
LaSalle,LA,77.6,49,2019
Lincoln,LA,88.5,273,2019
Livingston,LA,85.2,178,2019
Madison,LA,73.9,22,2019
Morehouse,LA,79.5,69,2019
Natchitoches,LA,88.4,268,2019
Orleans,LA,86.5,212,2019
Ouachita,LA,86.5,212,2019
Plaquemines,LA,83.7,144,2019
Pointe Coupee,LA,79.8,75,2019
Rapides,LA,85.5,185,2019
Red River,LA,80.8,93,2019
Richland,LA,78.3,55,2019
Sabine,LA,85.7,190,2019
St. Bernard,LA,80.2,82,2019
St. Charles,LA,90,326,2019
St. Helena,LA,77.5,48,2019
St. James,LA,85.4,183,2019
St. John the Baptist,LA,86.1,201,2019
St. Landry,LA,76.7,40,2019
St. Martin,LA,81.9,112,2019
St. Mary,LA,82.8,128,2019
St. Tammany,LA,90.5,346,2019
Tangipahoa,LA,83.6,143,2019
Tensas,LA,77.5,48,2019
Terrebonne,LA,79,63,2019
Union,LA,85.7,190,2019
Vermilion,LA,77.9,51,2019
Vernon,LA,86.8,218,2019
Washington,LA,79.5,69,2019
Webster,LA,83.9,148,2019
West Baton Rouge,LA,87.2,231,2019
West Carroll,LA,78.8,60,2019
West Feliciana,LA,82.1,116,2019
Winn,LA,81.8,109,2019
Androscoggin,ME,90.2,335,2019
Aroostook,ME,88.6,276,2019
Cumberland,ME,95.1,495,2019
Franklin,ME,92.6,428,2019
Hancock,ME,94.1,475,2019
Kennebec,ME,92.5,425,2019
Knox,ME,93.6,462,2019
Lincoln,ME,93.1,447,2019
Oxford,ME,91.9,400,2019
Penobscot,ME,92,404,2019
Piscataquis,ME,90.3,338,2019
Sagadahoc,ME,94,473,2019
Somerset,ME,88.4,268,2019
Waldo,ME,92.2,413,2019
Washington,ME,89.3,300,2019
York,ME,93.2,451,2019
Allegany,MD,90.2,335,2019
Anne Arundel,MD,92.4,420,2019
Baltimore,MD,91.5,387,2019
Calvert,MD,94.7,487,2019
Caroline,MD,84.3,156,2019
Carroll,MD,92.7,433,2019
Cecil,MD,89.5,308,2019
Charles,MD,93.2,451,2019
Dorchester,MD,87.9,250,2019
Frederick,MD,92.5,425,2019
Garrett,MD,89.8,319,2019
Harford,MD,92.7,433,2019
Howard,MD,95.5,499,2019
Kent,MD,88.6,276,2019
Montgomery,MD,91,368,2019
Prince George's,MD,86.7,216,2019
Queen Anne's,MD,93.2,451,2019
St. Mary's,MD,89.8,319,2019
Somerset,MD,81.3,100,2019
Talbot,MD,91.2,376,2019
Washington,MD,87.2,231,2019
Wicomico,MD,87.2,231,2019
Worcester,MD,91.3,380,2019
Baltimore City,MD,85.2,178,2019
Barnstable,MA,95.5,499,2019
Berkshire,MA,91.3,380,2019
Bristol,MA,85.7,190,2019
Dukes,MA,94.8,488,2019
Essex,MA,89.3,300,2019
Franklin,MA,93.3,455,2019
Hampden,MA,85.8,192,2019
Hampshire,MA,94.7,487,2019
Middlesex,MA,93.4,457,2019
Nantucket,MA,95.6,501,2019
Norfolk,MA,93.9,470,2019
Plymouth,MA,92.9,440,2019
Suffolk,MA,86.3,207,2019
Worcester,MA,90.7,356,2019
Alcona,MI,89.3,300,2019
Alger,MI,89.9,323,2019
Allegan,MI,90.9,364,2019
Alpena,MI,91.9,400,2019
Antrim,MI,91.7,393,2019
Arenac,MI,88.5,273,2019
Baraga,MI,89.2,296,2019
Barry,MI,92.7,433,2019
Bay,MI,90.5,346,2019
Benzie,MI,93.3,455,2019
Berrien,MI,89.7,315,2019
Branch,MI,89.1,293,2019
Calhoun,MI,91,368,2019
Cass,MI,87.7,244,2019
Charlevoix,MI,94,473,2019
Cheboygan,MI,90.1,330,2019
Chippewa,MI,90,326,2019
Clare,MI,84.5,162,2019
Clinton,MI,94.5,483,2019
Crawford,MI,89.9,323,2019
Delta,MI,94.1,475,2019
Dickinson,MI,95,493,2019
Eaton,MI,94.3,479,2019
Emmet,MI,93.9,470,2019
Genesee,MI,90.6,351,2019
Gladwin,MI,87,225,2019
Gogebic,MI,93.7,465,2019
Grand Traverse,MI,95.2,496,2019
Gratiot,MI,91.1,372,2019
Hillsdale,MI,88.2,260,2019
Houghton,MI,92.8,437,2019
Huron,MI,89.1,293,2019
Ingham,MI,92.9,440,2019
Ionia,MI,90.5,346,2019
Iosco,MI,88.9,287,2019
Iron,MI,91.1,372,2019
Isabella,MI,91.5,387,2019
Jackson,MI,90.8,360,2019
Kalamazoo,MI,93.6,462,2019
Kalkaska,MI,87.3,233,2019
Kent,MI,90.7,356,2019
Keweenaw,MI,96.4,507,2019
Lake,MI,82.4,121,2019
Lapeer,MI,90.9,364,2019
Leelanau,MI,95.7,501,2019
Lenawee,MI,90.9,364,2019
Livingston,MI,95.2,496,2019
Luce,MI,88.4,268,2019
Mackinac,MI,90.7,356,2019
Macomb,MI,89.9,323,2019
Manistee,MI,89.9,323,2019
Marquette,MI,95,493,2019
Mason,MI,92.1,409,2019
Mecosta,MI,90.2,335,2019
Menominee,MI,92.5,425,2019
Midland,MI,94.2,477,2019
Missaukee,MI,89.5,308,2019
Monroe,MI,91.4,383,2019
Montcalm,MI,88.7,280,2019
Montmorency,MI,86.9,221,2019
Muskegon,MI,91.3,380,2019
Newaygo,MI,88.1,257,2019
Oakland,MI,94.1,475,2019
Oceana,MI,87.2,231,2019
Ogemaw,MI,85.9,194,2019
Ontonagon,MI,92.5,425,2019
Osceola,MI,88.7,280,2019
Oscoda,MI,83.4,139,2019
Otsego,MI,92,404,2019
Ottawa,MI,93,443,2019
Presque Isle,MI,89.6,312,2019
Roscommon,MI,89.9,323,2019
Saginaw,MI,89.4,304,2019
St. Clair,MI,90.8,360,2019
St. Joseph,MI,87,225,2019
Sanilac,MI,88.4,268,2019
Schoolcraft,MI,90.6,351,2019
Shiawassee,MI,92.2,413,2019
Tuscola,MI,89.3,300,2019
Van Buren,MI,87.1,227,2019
Washtenaw,MI,95.3,497,2019
Wayne,MI,86.5,212,2019
Wexford,MI,89.6,312,2019
Aitkin,MN,91.2,376,2019
Anoka,MN,94,473,2019
Becker,MN,93.1,447,2019
Beltrami,MN,92.1,409,2019
Benton,MN,91.7,393,2019
Big Stone,MN,92.6,428,2019
Blue Earth,MN,94.5,483,2019
Brown,MN,93.5,460,2019
Carlton,MN,94,473,2019
Carver,MN,96.1,505,2019
Cass,MN,92.2,413,2019
Chippewa,MN,89.4,304,2019
Chisago,MN,94.6,485,2019
Clay,MN,94.9,491,2019
Clearwater,MN,86.1,201,2019
Cook,MN,97.1,509,2019
Cottonwood,MN,89.4,304,2019
Crow Wing,MN,94.1,475,2019
Dakota,MN,95.1,495,2019
Dodge,MN,94.9,491,2019
Douglas,MN,95.1,495,2019
Faribault,MN,92.6,428,2019
Fillmore,MN,91,368,2019
Freeborn,MN,88.8,284,2019
Goodhue,MN,94.4,481,2019
Grant,MN,92.9,440,2019
Hennepin,MN,93.3,455,2019
Houston,MN,95.1,495,2019
Hubbard,MN,93,443,2019
Isanti,MN,92.5,425,2019
Itasca,MN,94,473,2019
Jackson,MN,92.7,433,2019
Kanabec,MN,90.2,335,2019
Kandiyohi,MN,89,290,2019
Kittson,MN,94.5,483,2019
Koochiching,MN,91.9,400,2019
Lac qui Parle,MN,93.3,455,2019
Lake,MN,94.7,487,2019
Lake of the Woods,MN,93,443,2019
Le Sueur,MN,93.9,470,2019
Lincoln,MN,91.9,400,2019
Lyon,MN,92,404,2019
McLeod,MN,93.1,447,2019
Mahnomen,MN,86.9,221,2019
Marshall,MN,90,326,2019
Martin,MN,93.2,451,2019
Meeker,MN,92.6,428,2019
Mille Lacs,MN,89.8,319,2019
Morrison,MN,90.7,356,2019
Mower,MN,87.6,241,2019
Murray,MN,90.2,335,2019
Nicollet,MN,94,473,2019
Nobles,MN,76.3,37,2019
Norman,MN,91.9,400,2019
Olmsted,MN,94.6,485,2019
Otter Tail,MN,92.1,409,2019
Pennington,MN,93.2,451,2019
Pine,MN,90.4,342,2019
Pipestone,MN,89.6,312,2019
Polk,MN,91.9,400,2019
Pope,MN,94,473,2019
Ramsey,MN,90.3,338,2019
Red Lake,MN,92.6,428,2019
Redwood,MN,90.9,364,2019
Renville,MN,90.5,346,2019
Rice,MN,91.1,372,2019
Rock,MN,93.3,455,2019
Roseau,MN,92.9,440,2019
St. Louis,MN,94.5,483,2019
Scott,MN,94.7,487,2019
Sherburne,MN,94.6,485,2019
Sibley,MN,90.7,356,2019
Stearns,MN,91.7,393,2019
Steele,MN,92.5,425,2019
Stevens,MN,94,473,2019
Swift,MN,90.6,351,2019
Todd,MN,87,225,2019
Traverse,MN,93.3,455,2019
Wabasha,MN,93.4,457,2019
Wadena,MN,90.6,351,2019
Waseca,MN,93,443,2019
Washington,MN,96.1,505,2019
Watonwan,MN,84.5,162,2019
Wilkin,MN,94.9,491,2019
Winona,MN,93.5,460,2019
Wright,MN,94.9,491,2019
Yellow Medicine,MN,91.3,380,2019
Adams,MS,77.9,51,2019
Alcorn,MS,81.3,100,2019
Amite,MS,81.9,112,2019
Attala,MS,77.6,49,2019
Benton,MS,72.6,17,2019
Bolivar,MS,77.8,50,2019
Calhoun,MS,77.5,48,2019
Carroll,MS,80.2,82,2019
Chickasaw,MS,75.4,31,2019
Choctaw,MS,80.5,88,2019
Claiborne,MS,80.3,85,2019
Clarke,MS,82.9,129,2019
Clay,MS,81.7,107,2019
Coahoma,MS,79.5,69,2019
Copiah,MS,80.2,82,2019
Covington,MS,83.2,135,2019
DeSoto,MS,90.4,342,2019
Forrest,MS,87.4,236,2019
Franklin,MS,84.6,164,2019
George,MS,84.3,156,2019
Greene,MS,76.2,36,2019
Grenada,MS,80.8,93,2019
Hancock,MS,87.5,239,2019
Harrison,MS,88.3,264,2019
Hinds,MS,87.5,239,2019
Holmes,MS,76.8,41,2019
Humphreys,MS,69.9,10,2019
Issaquena,MS,60.5,1,2019
Itawamba,MS,79.1,64,2019
Jackson,MS,88.7,280,2019
Jasper,MS,84.2,154,2019
Jefferson,MS,78,52,2019
Jefferson Davis,MS,82.4,121,2019
Jones,MS,84.1,153,2019
Kemper,MS,82.1,116,2019
Lafayette,MS,90.4,342,2019
Lamar,MS,89.4,304,2019
Lauderdale,MS,84.5,162,2019
Lawrence,MS,81.7,107,2019
Leake,MS,78.6,58,2019
Lee,MS,83.6,143,2019
Leflore,MS,81.6,106,2019
Lincoln,MS,86.3,207,2019
Lowndes,MS,86,197,2019
Madison,MS,91.7,393,2019
Marion,MS,81.5,104,2019
Marshall,MS,82.1,116,2019
Monroe,MS,81,95,2019
Montgomery,MS,77.9,51,2019
Neshoba,MS,80.3,85,2019
Newton,MS,85.2,178,2019
Noxubee,MS,70.9,13,2019
Oktibbeha,MS,90.7,356,2019
Panola,MS,80.6,89,2019
Pearl River,MS,83.8,147,2019
Perry,MS,83,131,2019
Pike,MS,83.2,135,2019
Pontotoc,MS,76.5,38,2019
Prentiss,MS,80.1,80,2019
Quitman,MS,71.3,14,2019
Rankin,MS,89.5,308,2019
Scott,MS,74,23,2019
Sharkey,MS,77.5,48,2019
Simpson,MS,79.7,73,2019
Smith,MS,79.2,66,2019
Stone,MS,82.2,117,2019
Sunflower,MS,74.9,28,2019
Tallahatchie,MS,69.5,9,2019
Tate,MS,83,131,2019
Tippah,MS,79.9,76,2019
Tishomingo,MS,80.4,87,2019
Tunica,MS,83.5,141,2019
Union,MS,78.1,53,2019
Walthall,MS,81.7,107,2019
Warren,MS,87.1,227,2019
Washington,MS,78.8,60,2019
Wayne,MS,79.3,67,2019
Webster,MS,84.9,171,2019
Wilkinson,MS,74.8,27,2019
Winston,MS,81.7,107,2019
Yalobusha,MS,83.3,136,2019
Yazoo,MS,78.9,62,2019
Adair,MO,90.1,330,2019
Andrew,MO,91.7,393,2019
Atchison,MO,91.5,387,2019
Audrain,MO,86.2,204,2019
Barry,MO,83.6,143,2019
Barton,MO,87.2,231,2019
Bates,MO,87.4,236,2019
Benton,MO,84.5,162,2019
Bollinger,MO,79.8,75,2019
Boone,MO,94.5,483,2019
Buchanan,MO,88.3,264,2019
Butler,MO,83,131,2019
Caldwell,MO,89.8,319,2019
Callaway,MO,86.2,204,2019
Camden,MO,90.4,342,2019
Cape Girardeau,MO,91,368,2019
Carroll,MO,85.8,192,2019
Carter,MO,84.8,168,2019
Cass,MO,92.4,420,2019
Cedar,MO,87.7,244,2019
Chariton,MO,90.7,356,2019
Christian,MO,92,404,2019
Clark,MO,86.3,207,2019
Clay,MO,93.3,455,2019
Clinton,MO,92,404,2019
Cole,MO,92.3,417,2019
Cooper,MO,88.7,280,2019
Crawford,MO,77.9,51,2019
Dade,MO,87.2,231,2019
Dallas,MO,83.4,139,2019
Daviess,MO,85,174,2019
DeKalb,MO,87.3,233,2019
Dent,MO,83.2,135,2019
Douglas,MO,82.1,116,2019
Dunklin,MO,76.3,37,2019
Franklin,MO,88.4,268,2019
Gasconade,MO,87.8,247,2019
Gentry,MO,89.2,296,2019
Greene,MO,91.8,396,2019
Grundy,MO,86.5,212,2019
Harrison,MO,88.2,260,2019
Henry,MO,87.8,247,2019
Hickory,MO,84.3,156,2019
Holt,MO,91.1,372,2019
Howard,MO,87.9,250,2019
Howell,MO,87,225,2019
Iron,MO,81.5,104,2019
Jackson,MO,90.6,351,2019
Jasper,MO,86.7,216,2019
Jefferson,MO,89.1,293,2019
Johnson,MO,92.5,425,2019
Knox,MO,86.9,221,2019
Laclede,MO,85.2,178,2019
Lafayette,MO,90.6,351,2019
Lawrence,MO,84.7,166,2019
Lewis,MO,88.5,273,2019
Lincoln,MO,89.5,308,2019
Linn,MO,89.4,304,2019
Livingston,MO,86.7,216,2019
McDonald,MO,77.6,49,2019
Macon,MO,88.2,260,2019
Madison,MO,84.4,158,2019
Maries,MO,86.5,212,2019
Marion,MO,88,254,2019
Mercer,MO,88.4,268,2019
Miller,MO,87.3,233,2019
Mississippi,MO,75.7,33,2019
Moniteau,MO,85.4,183,2019
Monroe,MO,89.3,300,2019
Montgomery,MO,85.2,178,2019
Morgan,MO,78.1,53,2019
New Madrid,MO,78.7,59,2019
Newton,MO,87.1,227,2019
Nodaway,MO,92.3,417,2019
Oregon,MO,83.1,132,2019
Osage,MO,89.9,323,2019
Ozark,MO,82.3,119,2019
Pemiscot,MO,77.8,50,2019
Perry,MO,87.7,244,2019
Pettis,MO,86.5,212,2019
Phelps,MO,88.3,264,2019
Pike,MO,84.2,154,2019
Platte,MO,95.8,502,2019
Polk,MO,88.4,268,2019
Pulaski,MO,92.8,437,2019
Putnam,MO,90.5,346,2019
Ralls,MO,89.7,315,2019
Randolph,MO,86.9,221,2019
Ray,MO,88.1,257,2019
Reynolds,MO,79.8,75,2019
Ripley,MO,79.9,76,2019
St. Charles,MO,94.8,488,2019
St. Clair,MO,84.5,162,2019
Ste. Genevieve,MO,89.4,304,2019
St. Francois,MO,84.8,168,2019
St. Louis,MO,87.8,247,2019
Saline,MO,84,150,2019
Schuyler,MO,87.6,241,2019
Scotland,MO,79.9,76,2019
Scott,MO,85,174,2019
Shannon,MO,80,78,2019
Shelby,MO,90.7,356,2019
Stoddard,MO,80.9,94,2019
Stone,MO,87.2,231,2019
Sullivan,MO,84.3,156,2019
Taney,MO,88.9,287,2019
Texas,MO,83.6,143,2019
Vernon,MO,88.3,264,2019
Warren,MO,88.7,280,2019
Washington,MO,76.9,42,2019
Wayne,MO,76.2,36,2019
Webster,MO,86.1,201,2019
Worth,MO,89.8,319,2019
Wright,MO,80.4,87,2019
Beaverhead,MT,95.1,495,2019
Big Horn,MT,89.5,308,2019
Blaine,MT,89.9,323,2019
Broadwater,MT,93.2,451,2019
Carbon,MT,94.2,477,2019
Carter,MT,92.5,425,2019
Cascade,MT,91.8,396,2019
Chouteau,MT,92.6,428,2019
Custer,MT,92,404,2019
Daniels,MT,95.3,497,2019
Dawson,MT,93,443,2019
Deer Lodge,MT,91.1,372,2019
Fallon,MT,94.6,485,2019
Fergus,MT,92.7,433,2019
Flathead,MT,94.7,487,2019
Gallatin,MT,96.8,508,2019
Garfield,MT,97.3,509,2019
Glacier,MT,89.6,312,2019
Golden Valley,MT,92,404,2019
Granite,MT,92.2,413,2019
Hill,MT,90.7,356,2019
Jefferson,MT,94.3,479,2019
Judith Basin,MT,94.4,481,2019
Lake,MT,91.8,396,2019
Lewis and Clark,MT,95.6,501,2019
Liberty,MT,70.2,11,2019
Lincoln,MT,89.6,312,2019
