county,state,medianHomeValue,medianHomeValueBucket,year
Fort Bend,TX,265900,470,2019
Franklin,TX,126200,256,2019
Freestone,TX,111800,195,2019
Frio,TX,82200,57,2019
Gaines,TX,150900,327,2019
Galveston,TX,199200,418,2019
Garza,TX,78800,43,2019
Gillespie,TX,286900,479,2019
Glasscock,TX,229200,447,2019
Goliad,TX,137800,291,2019
Gonzales,TX,121300,239,2019
Gray,TX,77600,39,2019
Grayson,TX,137400,290,2019
Gregg,TX,136700,288,2019
Grimes,TX,148500,320,2019
Guadalupe,TX,196000,413,2019
Hale,TX,82700,59,2019
Hall,TX,52800,3,2019
Hamilton,TX,130800,271,2019
Hansford,TX,95300,119,2019
Hardeman,TX,43100,1,2019
Hardin,TX,124100,249,2019
Harris,TX,175700,388,2019
Harrison,TX,130900,271,2019
Hartley,TX,167200,369,2019
Haskell,TX,53900,4,2019
Hays,TX,238700,454,2019
Hemphill,TX,151700,330,2019
Henderson,TX,108500,180,2019
Hidalgo,TX,87100,79,2019
Hill,TX,103800,161,2019
Hockley,TX,93600,112,2019
Hood,TX,193500,410,2019
Hopkins,TX,114900,209,2019
Houston,TX,100700,144,2019
Howard,TX,99000,138,2019
Hudspeth,TX,50900,3,2019
Hunt,TX,123300,246,2019
Hutchinson,TX,78800,43,2019
Irion,TX,118300,225,2019
Jack,TX,86300,76,2019
Jackson,TX,114000,205,2019
Jasper,TX,100900,145,2019
Jeff Davis,TX,111900,196,2019
Jefferson,TX,112800,200,2019
Jim Hogg,TX,65000,12,2019
Jim Wells,TX,76200,34,2019
Johnson,TX,155400,340,2019
Jones,TX,82400,58,2019
Karnes,TX,102300,153,2019
Kaufman,TX,178300,392,2019
Kendall,TX,348500,493,2019
Kenedy,TX,24400,0,2019
Kent,TX,35000,0,2019
Kerr,TX,180600,395,2019
Kimble,TX,149700,324,2019
King,TX,36700,0,2019
Kinney,TX,68800,18,2019
Kleberg,TX,91900,104,2019
Knox,TX,45000,1,2019
Lamar,TX,99100,138,2019
Lamb,TX,65500,13,2019
Lampasas,TX,161600,355,2019
La Salle,TX,82300,58,2019
Lavaca,TX,162400,357,2019
Lee,TX,138700,294,2019
Leon,TX,111000,192,2019
Liberty,TX,111600,195,2019
Limestone,TX,95400,120,2019
Lipscomb,TX,100900,145,2019
Live Oak,TX,104100,162,2019
Llano,TX,194800,412,2019
Lubbock,TX,140600,300,2019
Lynn,TX,84000,66,2019
McCulloch,TX,93700,112,2019
McLennan,TX,142800,306,2019
McMullen,TX,110900,192,2019
Madison,TX,113100,201,2019
Marion,TX,96500,125,2019
Martin,TX,148000,320,2019
Mason,TX,172800,382,2019
Matagorda,TX,114800,208,2019
Maverick,TX,97900,132,2019
Medina,TX,137800,291,2019
Menard,TX,59300,7,2019
Midland,TX,213100,432,2019
Milam,TX,107400,176,2019
Mills,TX,140200,299,2019
Mitchell,TX,69000,18,2019
Montague,TX,115400,211,2019
Montgomery,TX,235800,452,2019
Moore,TX,121900,240,2019
Morris,TX,90400,99,2019
Motley,TX,56500,5,2019
Nacogdoches,TX,130100,269,2019
Navarro,TX,97600,130,2019
Newton,TX,81200,53,2019
Nolan,TX,75500,32,2019
Nueces,TX,138700,294,2019
Ochiltree,TX,102700,155,2019
Oldham,TX,91400,102,2019
Orange,TX,113500,203,2019
Palo Pinto,TX,107000,175,2019
Panola,TX,102200,152,2019
Parker,TX,214200,434,2019
Parmer,TX,97600,130,2019
Pecos,TX,87300,81,2019
Polk,TX,110200,188,2019
Potter,TX,92500,107,2019
Presidio,TX,75100,31,2019
Rains,TX,127900,261,2019
Randall,TX,167800,370,2019
Reagan,TX,98800,136,2019
Real,TX,113200,202,2019
Red River,TX,71100,23,2019
Reeves,TX,64800,12,2019
Refugio,TX,85600,74,2019
Roberts,TX,133000,277,2019
Robertson,TX,108600,181,2019
Rockwall,TX,266200,470,2019
Runnels,TX,81400,54,2019
Rusk,TX,124900,253,2019
Sabine,TX,116300,215,2019
San Augustine,TX,88000,85,2019
San Jacinto,TX,114100,206,2019
San Patricio,TX,122100,241,2019
San Saba,TX,109400,184,2019
Schleicher,TX,77800,40,2019
Scurry,TX,85500,73,2019
Shackelford,TX,91400,102,2019
Shelby,TX,78100,41,2019
Sherman,TX,99800,141,2019
Smith,TX,158600,347,2019
Somervell,TX,219000,438,2019
Starr,TX,71900,25,2019
Stephens,TX,74300,30,2019
Sterling,TX,59000,7,2019
Stonewall,TX,55600,4,2019
Sutton,TX,91800,103,2019
Swisher,TX,80600,50,2019
Tarrant,TX,188500,405,2019
Taylor,TX,124500,251,2019
Terrell,TX,76400,35,2019
Terry,TX,76500,36,2019
Throckmorton,TX,56300,5,2019
Titus,TX,105100,166,2019
Tom Green,TX,141500,303,2019
Travis,TX,324800,488,2019
Trinity,TX,83700,64,2019
Tyler,TX,88100,87,2019
Upshur,TX,141200,301,2019
Upton,TX,66900,16,2019
Uvalde,TX,89000,92,2019
Val Verde,TX,103400,159,2019
Van Zandt,TX,132300,275,2019
Victoria,TX,142800,306,2019
Walker,TX,152300,331,2019
Waller,TX,197400,415,2019
Ward,TX,86800,78,2019
Washington,TX,179100,393,2019
Webb,TX,125900,256,2019
Wharton,TX,128100,262,2019
Wheeler,TX,84000,66,2019
Wichita,TX,100000,141,2019
Wilbarger,TX,68300,18,2019
Willacy,TX,55300,4,2019
Williamson,TX,262300,467,2019
Wilson,TX,199600,419,2019
Winkler,TX,62700,9,2019
Wise,TX,170300,377,2019
Wood,TX,137500,290,2019
Yoakum,TX,116400,216,2019
Young,TX,96800,127,2019
Zapata,TX,77800,40,2019
Zavala,TX,50000,2,2019
Beaver,UT,177600,391,2019
Box Elder,UT,203600,424,2019
Cache,UT,236500,453,2019
Carbon,UT,140800,300,2019
Daggett,UT,170800,378,2019
Davis,UT,290300,480,2019
Duchesne,UT,185800,403,2019
Emery,UT,140200,299,2019
Garfield,UT,188900,406,2019
Grand,UT,247800,460,2019
Iron,UT,213600,433,2019
Juab,UT,223000,442,2019
Kane,UT,204900,425,2019
Millard,UT,155000,339,2019
Morgan,UT,374800,497,2019
Piute,UT,179500,394,2019
Rich,UT,202500,422,2019
Salt Lake,UT,305700,484,2019
San Juan,UT,129700,268,2019
Sanpete,UT,189000,406,2019
Sevier,UT,164800,362,2019
Summit,UT,641900,509,2019
Tooele,UT,223400,442,2019
Uintah,UT,197000,414,2019
Utah,UT,305500,484,2019
Wasatch,UT,419900,501,2019
Washington,UT,283800,478,2019
Wayne,UT,205700,426,2019
Weber,UT,220600,440,2019
Addison,VT,249700,461,2019
Bennington,VT,207600,428,2019
Caledonia,VT,169500,375,2019
Chittenden,VT,297900,482,2019
Essex,VT,136600,287,2019
Franklin,VT,216200,436,2019
Grand Isle,VT,274800,473,2019
Lamoille,VT,225600,444,2019
Orange,VT,192700,410,2019
Orleans,VT,162000,356,2019
Rutland,VT,177400,390,2019
Washington,VT,226900,445,2019
Windham,VT,214200,434,2019
Windsor,VT,224500,443,2019
Accomack,VA,171800,380,2019
Albemarle,VA,356100,494,2019
Alleghany,VA,119700,231,2019
Amelia,VA,201400,421,2019
Amherst,VA,155600,340,2019
Appomattox,VA,158800,348,2019
Arlington,VA,705400,510,2019
Augusta,VA,214000,433,2019
Bath,VA,165300,363,2019
Bedford,VA,201900,422,2019
Bland,VA,113200,202,2019
Botetourt,VA,227700,446,2019
Brunswick,VA,112200,196,2019
Buchanan,VA,72300,26,2019
Buckingham,VA,130300,270,2019
Campbell,VA,157000,344,2019
Caroline,VA,206000,427,2019
Carroll,VA,112900,200,2019
Charles City,VA,167900,371,2019
Charlotte,VA,111900,196,2019
Chesterfield,VA,241200,456,2019
Clarke,VA,347200,492,2019
Craig,VA,165800,366,2019
Culpeper,VA,298900,482,2019
Cumberland,VA,146000,312,2019
Dickenson,VA,81000,52,2019
Dinwiddie,VA,168300,372,2019
Essex,VA,202800,423,2019
Fairfax,VA,560400,506,2019
Fauquier,VA,395500,499,2019
Floyd,VA,170700,378,2019
Fluvanna,VA,234700,451,2019
Franklin,VA,164100,361,2019
Frederick,VA,251200,462,2019
Giles,VA,123200,245,2019
Gloucester,VA,230000,447,2019
Goochland,VA,375200,497,2019
Grayson,VA,102900,157,2019
Greene,VA,236400,453,2019
Greensville,VA,117700,222,2019
Halifax,VA,116100,214,2019
Hanover,VA,282900,477,2019
Henrico,VA,242600,457,2019
Henry,VA,93900,113,2019
Highland,VA,173900,384,2019
Isle of Wight,VA,266800,470,2019
James City,VA,340500,491,2019
King and Queen,VA,183200,399,2019
King George,VA,307900,485,2019
King William,VA,204300,425,2019
Lancaster,VA,257200,465,2019
Lee,VA,88100,87,2019
Loudoun,VA,508100,505,2019
Louisa,VA,223100,442,2019
Lunenburg,VA,119500,230,2019
Madison,VA,257900,465,2019
Mathews,VA,226300,444,2019
Mecklenburg,VA,132600,276,2019
Middlesex,VA,261900,467,2019
Montgomery,VA,227100,445,2019
Nelson,VA,235000,451,2019
New Kent,VA,281100,475,2019
Northampton,VA,176800,389,2019
Northumberland,VA,292600,481,2019
Nottoway,VA,151400,329,2019
Orange,VA,244400,458,2019
Page,VA,169200,374,2019
Patrick,VA,120000,232,2019
Pittsylvania,VA,123900,248,2019
Powhatan,VA,279200,474,2019
Prince Edward,VA,159700,351,2019
Prince George,VA,213300,432,2019
Prince William,VA,382400,498,2019
Pulaski,VA,149500,323,2019
Rappahannock,VA,377700,497,2019
Richmond,VA,230500,448,2019
Roanoke,VA,135100,283,2019
Rockbridge,VA,199600,419,2019
Rockingham,VA,211500,430,2019
Russell,VA,98000,133,2019
Scott,VA,94800,117,2019
Shenandoah,VA,213200,432,2019
Smyth,VA,95800,122,2019
Southampton,VA,178500,392,2019
Spotsylvania,VA,284000,478,2019
Stafford,VA,346100,492,2019
Surry,VA,197800,416,2019
Sussex,VA,125800,255,2019
Tazewell,VA,99700,140,2019
Warren,VA,244800,458,2019
Washington,VA,151800,330,2019
Westmoreland,VA,199100,417,2019
Wise,VA,85500,73,2019
Wythe,VA,128400,264,2019
York,VA,327100,489,2019
Alexandria,VA,572900,507,2019
Bristol,VA,111700,195,2019
Buena Vista,VA,126600,257,2019
Charlottesville,VA,299600,482,2019
Chesapeake,VA,273700,472,2019
Colonial Heights,VA,171700,380,2019
Covington,VA,72900,27,2019
Danville,VA,90500,99,2019
Emporia,VA,116800,218,2019
Falls Church,VA,789300,510,2019
Fredericksburg,VA,367200,496,2019
Galax,VA,96600,126,2019
Hampton,VA,186700,403,2019
Harrisonburg,VA,203600,424,2019
Hopewell,VA,122900,244,2019
Lexington,VA,235700,452,2019
Lynchburg,VA,160100,352,2019
Manassas,VA,324600,488,2019
Manassas Park,VA,308000,485,2019
Martinsville,VA,87700,83,2019
Newport News,VA,194000,411,2019
Norfolk,VA,206700,427,2019
Norton,VA,93800,113,2019
Petersburg,VA,108100,179,2019
Poquoson,VA,323100,488,2019
Portsmouth,VA,170900,379,2019
Radford,VA,170800,378,2019
Salem,VA,181900,397,2019
Staunton,VA,169000,373,2019
Suffolk,VA,254400,464,2019
Virginia Beach,VA,280800,475,2019
Waynesboro,VA,174100,385,2019
Williamsburg,VA,306000,484,2019
Winchester,VA,244900,459,2019
Adams,WA,154500,337,2019
Asotin,WA,198100,416,2019
Benton,WA,235800,452,2019
Chelan,WA,292900,481,2019
Clallam,WA,253800,463,2019
Clark,WA,327000,489,2019
Columbia,WA,179400,394,2019
Cowlitz,WA,219300,439,2019
Douglas,WA,271500,472,2019
Ferry,WA,169600,375,2019
Franklin,WA,202400,422,2019
Garfield,WA,149400,323,2019
Grant,WA,177500,391,2019
Grays Harbor,WA,178800,393,2019
Island,WA,358800,495,2019
Jefferson,WA,338000,490,2019
King,WA,549200,506,2019
Kitsap,WA,329900,489,2019
Kittitas,WA,286900,479,2019
Klickitat,WA,261000,467,2019
Lewis,WA,209600,429,2019
Lincoln,WA,162800,358,2019
Mason,WA,226500,445,2019
Okanogan,WA,182700,398,2019
Pacific,WA,176800,389,2019
Pend Oreille,WA,216700,436,2019
Pierce,WA,303200,484,2019
San Juan,WA,488800,504,2019
Skagit,WA,306000,484,2019
Skamania,WA,296700,482,2019
Snohomish,WA,403000,500,2019
Spokane,WA,224800,444,2019
Stevens,WA,199200,418,2019
Thurston,WA,287900,479,2019
Wahkiakum,WA,218800,438,2019
Walla Walla,WA,224800,444,2019
Whatcom,WA,345700,492,2019
Whitman,WA,217600,437,2019
Yakima,WA,175900,389,2019
Barbour,WV,110300,189,2019
Berkeley,WV,182200,397,2019
Boone,WV,71500,24,2019
Braxton,WV,86400,77,2019
Brooke,WV,93200,110,2019
Cabell,WV,124500,251,2019
Calhoun,WV,83500,63,2019
Clay,WV,80200,48,2019
Doddridge,WV,117300,220,2019
Fayette,WV,91300,101,2019
Gilmer,WV,93300,110,2019
Grant,WV,140000,298,2019
Greenbrier,WV,124000,248,2019
Hampshire,WV,153100,333,2019
Hancock,WV,93000,110,2019
Hardy,WV,137700,291,2019
Harrison,WV,117900,222,2019
Jackson,WV,130600,270,2019
Jefferson,WV,252300,462,2019
Kanawha,WV,112500,198,2019
Lewis,WV,104200,163,2019
Lincoln,WV,84200,67,2019
Logan,WV,89100,92,2019
McDowell,WV,35000,0,2019
Marion,WV,116800,218,2019
Marshall,WV,109300,183,2019
Mason,WV,87600,82,2019
Mercer,WV,96700,127,2019
Mineral,WV,148200,320,2019
Mingo,WV,78100,41,2019
Monongalia,WV,204400,425,2019
Monroe,WV,107900,178,2019
Morgan,WV,183200,399,2019
Nicholas,WV,95100,119,2019
Ohio,WV,123900,248,2019
Pendleton,WV,122800,244,2019
Pleasants,WV,106600,173,2019
Pocahontas,WV,121700,240,2019
Preston,WV,115300,210,2019
Putnam,WV,167300,369,2019
Raleigh,WV,108700,182,2019
Randolph,WV,110300,189,2019
Ritchie,WV,96700,127,2019
Roane,WV,98900,137,2019
Summers,WV,92200,105,2019
Taylor,WV,107000,175,2019
Tucker,WV,121600,239,2019
Tyler,WV,96300,124,2019
Upshur,WV,119000,228,2019
Wayne,WV,99100,138,2019
Webster,WV,69500,19,2019
Wetzel,WV,103600,160,2019
Wirt,WV,95800,122,2019
Wood,WV,124200,250,2019
Wyoming,WV,71500,24,2019
Adams,WI,131100,272,2019
Ashland,WI,113100,201,2019
Barron,WI,153200,334,2019
Bayfield,WI,170200,377,2019
Brown,WI,173900,384,2019
Buffalo,WI,159700,351,2019
Burnett,WI,158800,348,2019
Calumet,WI,178900,393,2019
Chippewa,WI,167400,369,2019
Clark,WI,127200,259,2019
Columbia,WI,192900,410,2019
Crawford,WI,134200,282,2019
Dane,WI,265600,470,2019
Dodge,WI,162100,356,2019
Door,WI,214100,434,2019
Douglas,WI,145800,312,2019
Dunn,WI,165200,363,2019
Eau Claire,WI,169400,375,2019
Florence,WI,129600,267,2019
Fond du Lac,WI,157800,346,2019
Forest,WI,132300,275,2019
Grant,WI,147700,319,2019
Green,WI,171400,379,2019
Green Lake,WI,146600,315,2019
Iowa,WI,183200,399,2019
Iron,WI,119000,228,2019
Jackson,WI,135900,285,2019
Jefferson,WI,190400,407,2019
Juneau,WI,125800,255,2019
Kenosha,WI,177400,390,2019
Kewaunee,WI,164900,363,2019
La Crosse,WI,173300,383,2019
Lafayette,WI,140000,298,2019
Langlade,WI,113900,205,2019
Lincoln,WI,139700,296,2019
Manitowoc,WI,130100,269,2019
Marathon,WI,156300,342,2019
Marinette,WI,123800,247,2019
Marquette,WI,155300,339,2019
Menominee,WI,101800,150,2019
Milwaukee,WI,158300,347,2019
Monroe,WI,155000,339,2019
Oconto,WI,157000,344,2019
Oneida,WI,174100,385,2019
Outagamie,WI,169400,375,2019
Ozaukee,WI,282500,477,2019
Pepin,WI,151600,329,2019
Pierce,WI,208700,429,2019
Polk,WI,169700,375,2019
Portage,WI,168100,371,2019
Price,WI,122500,243,2019
Racine,WI,176000,389,2019
Richland,WI,139900,298,2019
Rock,WI,146200,314,2019
Rusk,WI,113400,202,2019
St. Croix,WI,244500,458,2019
Sauk,WI,182200,397,2019
Sawyer,WI,168400,372,2019
Shawano,WI,136700,288,2019
Sheboygan,WI,159700,351,2019
Taylor,WI,137800,291,2019
Trempealeau,WI,156000,341,2019
Vernon,WI,157200,345,2019
Vilas,WI,202900,423,2019
Walworth,WI,203400,424,2019
Washburn,WI,157400,345,2019
Washington,WI,236200,452,2019
Waukesha,WI,282300,477,2019
Waupaca,WI,149900,324,2019
Waushara,WI,146100,313,2019
Winnebago,WI,152500,332,2019
Wood,WI,131900,274,2019
Albany,WY,235000,451,2019
Big Horn,WY,163400,360,2019
Campbell,WY,222700,441,2019
Carbon,WY,174900,387,2019
Converse,WY,206700,427,2019
Crook,WY,225300,444,2019
Fremont,WY,196400,413,2019
Goshen,WY,174000,385,2019
Hot Springs,WY,147300,317,2019
Johnson,WY,252900,463,2019
Laramie,WY,227900,446,2019
Lincoln,WY,246400,459,2019
Natrona,WY,208700,429,2019
Niobrara,WY,156300,342,2019
Park,WY,268500,471,2019
Platte,WY,188500,405,2019
Sheridan,WY,272400,472,2019
Sublette,WY,275100,473,2019
Sweetwater,WY,205600,426,2019
Teton,WY,866600,510,2019
Uinta,WY,175000,387,2019
Washakie,WY,165800,366,2019
Weston,WY,166300,367,2019
Adjuntas,,83700,64,2019
Aguada,,85300,71,2019
Aguadilla,,118200,224,2019
Aguas Buenas,,116200,215,2019
Aibonito,,112600,199,2019
Añasco,,87600,82,2019
Arecibo,,95300,119,2019
Arroyo,,89400,94,2019
Barceloneta,,104600,164,2019
Barranquitas,,98900,137,2019
Bayamón,,131700,273,2019
Cabo Rojo,,107500,177,2019
Caguas,,127800,260,2019
Camuy,,94400,116,2019
Canóvanas,,107500,177,2019
Carolina,,139900,298,2019
Cataño,,117700,222,2019
Cayey,,117200,219,2019
Ceiba,,92000,104,2019
Ciales,,88600,89,2019
Cidra,,117100,219,2019
Coamo,,90700,99,2019
Comerío,,93500,112,2019
Corozal,,92100,105,2019
Culebra,,143800,308,2019
Dorado,,135500,284,2019
Fajardo,,101900,150,2019
Florida,,92900,109,2019
Guánica,,88100,87,2019
Guayama,,86300,76,2019
Guayanilla,,79700,46,2019
Guaynabo,,178200,392,2019
Gurabo,,141200,301,2019
Hatillo,,93000,110,2019
Hormigueros,,98700,136,2019
Humacao,,96000,123,2019
Isabela,,102200,152,2019
Jayuya,,94100,114,2019
Juana Díaz,,91600,102,2019
Juncos,,104300,163,2019
Lajas,,86900,79,2019
Lares,,86000,75,2019
Las Marías,,84800,69,2019
Las Piedras,,114200,206,2019
Loíza,,100800,145,2019
Luquillo,,111200,193,2019
Manatí,,106100,170,2019
Maricao,,79700,46,2019
Maunabo,,87900,84,2019
Mayagüez,,96700,127,2019
Moca,,93800,113,2019
Morovis,,105700,169,2019
Naguabo,,92500,107,2019
Naranjito,,88100,87,2019
Orocovis,,84800,69,2019
Patillas,,90200,98,2019
Peñuelas,,75700,33,2019
Ponce,,97400,129,2019
Quebradillas,,102700,155,2019
Rincón,,122000,240,2019
Río Grande,,113800,204,2019
Sabana Grande,,95800,122,2019
Salinas,,83100,60,2019
San Germán,,82300,58,2019
San Juan,,153500,335,2019
San Lorenzo,,110100,188,2019
San Sebastián,,98400,135,2019
Santa Isabel,,93500,112,2019
Toa Alta,,133500,279,2019
Toa Baja,,122300,242,2019
Trujillo Alto,,146200,314,2019
Utuado,,90000,97,2019
Vega Alta,,114300,207,2019
Vega Baja,,106600,173,2019
Vieques,,111200,193,2019
Villalba,,92600,107,2019
Yabucoa,,87200,81,2019
Yauco,,91100,101,2019
