county,state,percentNeedOpioidTreatment,percentNeedOpioidTreatmentBucket,year
Davidson,TN,91.47,415,2020
Decatur,TN,93.01,465,2020
DeKalb,TN,90.68,377,2020
Dickson,TN,88.66,255,2020
Dyer,TN,93.01,465,2020
Fayette,TN,93.01,465,2020
Fentress,TN,90.68,377,2020
Franklin,TN,88.66,255,2020
Gibson,TN,93.01,465,2020
Giles,TN,88.66,255,2020
Grainger,TN,88.8,267,2020
Greene,TN,88.43,242,2020
Grundy,TN,90.68,377,2020
Hamblen,TN,88.8,267,2020
Hamilton,TN,90.68,377,2020
Hancock,TN,88.43,242,2020
Hardeman,TN,93.01,465,2020
Hardin,TN,93.01,465,2020
Hawkins,TN,88.43,242,2020
Haywood,TN,93.01,465,2020
Henderson,TN,93.01,465,2020
Henry,TN,93.01,465,2020
Hickman,TN,88.66,255,2020
Houston,TN,88.66,255,2020
Humphreys,TN,88.66,255,2020
Jackson,TN,90.68,377,2020
Jefferson,TN,88.8,267,2020
Johnson,TN,88.43,242,2020
Knox,TN,88.8,267,2020
Lake,TN,93.01,465,2020
Lauderdale,TN,93.01,465,2020
Lawrence,TN,88.66,255,2020
Lewis,TN,88.66,255,2020
Lincoln,TN,88.66,255,2020
Loudon,TN,88.8,267,2020
McMinn,TN,90.68,377,2020
McNairy,TN,93.01,465,2020
Macon,TN,90.68,377,2020
Madison,TN,93.01,465,2020
Marion,TN,90.68,377,2020
Marshall,TN,88.66,255,2020
Maury,TN,88.66,255,2020
Meigs,TN,90.68,377,2020
Monroe,TN,88.8,267,2020
Montgomery,TN,88.66,255,2020
Moore,TN,88.66,255,2020
Morgan,TN,88.8,267,2020
Obion,TN,93.01,465,2020
Overton,TN,90.68,377,2020
Perry,TN,88.66,255,2020
Pickett,TN,90.68,377,2020
Polk,TN,90.68,377,2020
Putnam,TN,90.68,377,2020
Rhea,TN,90.68,377,2020
Roane,TN,88.8,267,2020
Robertson,TN,88.66,255,2020
Rutherford,TN,88.66,255,2020
Scott,TN,88.8,267,2020
Sequatchie,TN,90.68,377,2020
Sevier,TN,88.8,267,2020
Shelby,TN,93.54,485,2020
Smith,TN,90.68,377,2020
Stewart,TN,88.66,255,2020
Sullivan,TN,88.43,242,2020
Sumner,TN,88.66,255,2020
Tipton,TN,93.01,465,2020
Trousdale,TN,88.66,255,2020
Unicoi,TN,88.43,242,2020
Union,TN,88.8,267,2020
Van Buren,TN,90.68,377,2020
Warren,TN,90.68,377,2020
Washington,TN,88.43,242,2020
Wayne,TN,88.66,255,2020
Weakley,TN,93.01,465,2020
White,TN,90.68,377,2020
Williamson,TN,88.66,255,2020
Wilson,TN,88.66,255,2020
Anderson,TX,93.27,477,2020
Andrews,TX,90.43,362,2020
Angelina,TX,95.48,503,2020
Aransas,TX,95.43,501,2020
Archer,TX,91.74,424,2020
Armstrong,TX,93.31,483,2020
Atascosa,TX,92.12,431,2020
Austin,TX,94.52,492,2020
Bailey,TX,93.31,483,2020
Bandera,TX,92.12,431,2020
Bastrop,TX,92.38,451,2020
Baylor,TX,91.74,424,2020
Bee,TX,95.43,501,2020
Bell,TX,92.41,454,2020
Bexar,TX,92.12,431,2020
Blanco,TX,92.38,451,2020
Borden,TX,90.43,362,2020
Bosque,TX,92.41,454,2020
Bowie,TX,93.27,477,2020
Brazoria,TX,90.74,380,2020
Brazos,TX,92.41,454,2020
Brewster,TX,94.23,490,2020
Briscoe,TX,93.31,483,2020
Brooks,TX,95.43,501,2020
Brown,TX,91.74,424,2020
Burleson,TX,92.41,454,2020
Burnet,TX,92.38,451,2020
Caldwell,TX,92.38,451,2020
Calhoun,TX,92.12,431,2020
Callahan,TX,91.74,424,2020
Cameron,TX,95.43,501,2020
Camp,TX,93.27,477,2020
Carson,TX,93.31,483,2020
Cass,TX,93.27,477,2020
Castro,TX,93.31,483,2020
Chambers,TX,94.52,492,2020
Cherokee,TX,93.27,477,2020
Childress,TX,93.31,483,2020
Clay,TX,91.74,424,2020
Cochran,TX,93.31,483,2020
Coke,TX,90.43,362,2020
Coleman,TX,91.74,424,2020
Collin,TX,94.81,496,2020
Collingsworth,TX,93.31,483,2020
Colorado,TX,94.52,492,2020
Comal,TX,92.12,431,2020
Comanche,TX,91.74,424,2020
Concho,TX,90.43,362,2020
Cooke,TX,92.56,458,2020
Coryell,TX,92.41,454,2020
Cottle,TX,91.74,424,2020
Crane,TX,90.43,362,2020
Crockett,TX,90.43,362,2020
Crosby,TX,93.31,483,2020
Culberson,TX,94.23,490,2020
Dallam,TX,93.31,483,2020
Dallas,TX,94.81,496,2020
Dawson,TX,90.43,362,2020
Deaf Smith,TX,93.31,483,2020
Delta,TX,93.27,477,2020
Denton,TX,94.81,496,2020
DeWitt,TX,92.12,431,2020
Dickens,TX,93.31,483,2020
Dimmit,TX,92.12,431,2020
Donley,TX,93.31,483,2020
Duval,TX,95.43,501,2020
Eastland,TX,91.74,424,2020
Ector,TX,90.43,362,2020
Edwards,TX,92.12,431,2020
Ellis,TX,94.81,496,2020
El Paso,TX,94.23,490,2020
Erath,TX,92.56,458,2020
Falls,TX,92.41,454,2020
Fannin,TX,92.56,458,2020
Fayette,TX,92.38,451,2020
Fisher,TX,91.74,424,2020
Floyd,TX,93.31,483,2020
Foard,TX,91.74,424,2020
Fort Bend,TX,94.52,492,2020
Franklin,TX,93.27,477,2020
Freestone,TX,92.41,454,2020
Frio,TX,92.12,431,2020
Gaines,TX,90.43,362,2020
Galveston,TX,90.74,380,2020
Garza,TX,93.31,483,2020
Gillespie,TX,92.12,431,2020
Glasscock,TX,90.43,362,2020
Goliad,TX,92.12,431,2020
Gonzales,TX,92.12,431,2020
Gray,TX,93.31,483,2020
Grayson,TX,92.56,458,2020
Gregg,TX,93.27,477,2020
Grimes,TX,92.41,454,2020
Guadalupe,TX,92.12,431,2020
Hale,TX,93.31,483,2020
Hall,TX,93.31,483,2020
Hamilton,TX,92.41,454,2020
Hansford,TX,93.31,483,2020
Hardeman,TX,91.74,424,2020
Hardin,TX,95.48,503,2020
Harris,TX,94.52,492,2020
Harrison,TX,93.27,477,2020
Hartley,TX,93.31,483,2020
Haskell,TX,91.74,424,2020
Hays,TX,92.38,451,2020
Hemphill,TX,93.31,483,2020
Henderson,TX,93.27,477,2020
Hidalgo,TX,96.89,508,2020
Hill,TX,92.41,454,2020
Hockley,TX,93.31,483,2020
Hood,TX,92.56,458,2020
Hopkins,TX,93.27,477,2020
Houston,TX,95.48,503,2020
Howard,TX,90.43,362,2020
Hudspeth,TX,94.23,490,2020
Hunt,TX,94.81,496,2020
Hutchinson,TX,93.31,483,2020
Irion,TX,90.43,362,2020
Jack,TX,91.74,424,2020
Jackson,TX,92.12,431,2020
Jasper,TX,95.48,503,2020
Jeff Davis,TX,94.23,490,2020
Jefferson,TX,95.48,503,2020
Jim Hogg,TX,95.43,501,2020
Jim Wells,TX,95.43,501,2020
Johnson,TX,92.56,458,2020
Jones,TX,91.74,424,2020
Karnes,TX,92.12,431,2020
Kaufman,TX,94.81,496,2020
Kendall,TX,92.12,431,2020
Kenedy,TX,95.43,501,2020
Kent,TX,91.74,424,2020
Kerr,TX,92.12,431,2020
Kimble,TX,90.43,362,2020
King,TX,93.31,483,2020
Kinney,TX,92.12,431,2020
Kleberg,TX,95.43,501,2020
Knox,TX,91.74,424,2020
Lamar,TX,93.27,477,2020
Lamb,TX,93.31,483,2020
Lampasas,TX,92.41,454,2020
La Salle,TX,92.12,431,2020
Lavaca,TX,92.12,431,2020
Lee,TX,92.38,451,2020
Leon,TX,92.41,454,2020
Liberty,TX,94.52,492,2020
Limestone,TX,92.41,454,2020
Lipscomb,TX,93.31,483,2020
Live Oak,TX,95.43,501,2020
Llano,TX,92.38,451,2020
Loving,TX,90.43,362,2020
Lubbock,TX,93.31,483,2020
Lynn,TX,93.31,483,2020
McCulloch,TX,90.43,362,2020
McLennan,TX,92.41,454,2020
McMullen,TX,95.43,501,2020
Madison,TX,92.41,454,2020
Marion,TX,93.27,477,2020
Martin,TX,90.43,362,2020
Mason,TX,90.43,362,2020
Matagorda,TX,90.74,380,2020
Maverick,TX,92.12,431,2020
Medina,TX,92.12,431,2020
Menard,TX,90.43,362,2020
Midland,TX,90.43,362,2020
Milam,TX,92.41,454,2020
Mills,TX,92.41,454,2020
Mitchell,TX,91.74,424,2020
Montague,TX,91.74,424,2020
Montgomery,TX,94.52,492,2020
Moore,TX,93.31,483,2020
Morris,TX,93.27,477,2020
Motley,TX,93.31,483,2020
Nacogdoches,TX,95.48,503,2020
Navarro,TX,94.81,496,2020
Newton,TX,95.48,503,2020
Nolan,TX,91.74,424,2020
Nueces,TX,95.43,501,2020
Ochiltree,TX,93.31,483,2020
Oldham,TX,93.31,483,2020
Orange,TX,95.48,503,2020
Palo Pinto,TX,92.56,458,2020
Panola,TX,93.27,477,2020
Parker,TX,92.56,458,2020
Parmer,TX,93.31,483,2020
Pecos,TX,90.43,362,2020
Polk,TX,95.48,503,2020
Potter,TX,93.31,483,2020
Presidio,TX,94.23,490,2020
Rains,TX,93.27,477,2020
Randall,TX,93.31,483,2020
Reagan,TX,90.43,362,2020
Real,TX,92.12,431,2020
Red River,TX,93.27,477,2020
Reeves,TX,90.43,362,2020
Refugio,TX,95.43,501,2020
Roberts,TX,93.31,483,2020
Robertson,TX,92.41,454,2020
Rockwall,TX,94.81,496,2020
Runnels,TX,91.74,424,2020
Rusk,TX,93.27,477,2020
Sabine,TX,95.48,503,2020
San Augustine,TX,95.48,503,2020
San Jacinto,TX,95.48,503,2020
San Patricio,TX,95.43,501,2020
San Saba,TX,92.41,454,2020
Schleicher,TX,90.43,362,2020
Scurry,TX,91.74,424,2020
Shackelford,TX,91.74,424,2020
Shelby,TX,95.48,503,2020
Sherman,TX,93.31,483,2020
Smith,TX,93.27,477,2020
Somervell,TX,92.56,458,2020
Starr,TX,95.43,501,2020
Stephens,TX,91.74,424,2020
Sterling,TX,90.43,362,2020
Stonewall,TX,91.74,424,2020
Sutton,TX,90.43,362,2020
Swisher,TX,93.31,483,2020
Tarrant,TX,92.56,458,2020
Taylor,TX,91.74,424,2020
Terrell,TX,90.43,362,2020
Terry,TX,93.31,483,2020
Throckmorton,TX,91.74,424,2020
Titus,TX,93.27,477,2020
Tom Green,TX,90.43,362,2020
Travis,TX,92.38,451,2020
Trinity,TX,95.48,503,2020
Tyler,TX,95.48,503,2020
Upshur,TX,93.27,477,2020
Upton,TX,90.43,362,2020
Uvalde,TX,92.12,431,2020
Val Verde,TX,92.12,431,2020
Van Zandt,TX,93.27,477,2020
Victoria,TX,92.12,431,2020
Walker,TX,94.52,492,2020
Waller,TX,94.52,492,2020
Ward,TX,90.43,362,2020
Washington,TX,92.41,454,2020
Webb,TX,95.43,501,2020
Wharton,TX,94.52,492,2020
Wheeler,TX,93.31,483,2020
Wichita,TX,91.74,424,2020
Wilbarger,TX,91.74,424,2020
Willacy,TX,95.43,501,2020
Williamson,TX,92.38,451,2020
Wilson,TX,92.12,431,2020
Winkler,TX,90.43,362,2020
Wise,TX,92.56,458,2020
Wood,TX,93.27,477,2020
Yoakum,TX,93.31,483,2020
Young,TX,91.74,424,2020
Zapata,TX,95.43,501,2020
Zavala,TX,92.12,431,2020
Beaver,UT,86.42,133,2020
Box Elder,UT,88.67,257,2020
Cache,UT,88.67,257,2020
Carbon,UT,86.42,133,2020
Daggett,UT,88.67,257,2020
Davis,UT,85.14,80,2020
Duchesne,UT,88.67,257,2020
Emery,UT,86.42,133,2020
Garfield,UT,86.42,133,2020
Grand,UT,86.42,133,2020
Iron,UT,86.42,133,2020
Juab,UT,86.42,133,2020
Kane,UT,86.42,133,2020
Millard,UT,86.42,133,2020
Morgan,UT,90.8,383,2020
Piute,UT,86.42,133,2020
Rich,UT,88.67,257,2020
Salt Lake,UT,91.54,415,2020
San Juan,UT,86.42,133,2020
Sanpete,UT,86.42,133,2020
Sevier,UT,86.42,133,2020
Summit,UT,88.67,257,2020
Tooele,UT,88.67,257,2020
Uintah,UT,88.67,257,2020
Utah,UT,92.31,447,2020
Wasatch,UT,88.67,257,2020
Washington,UT,86.42,133,2020
Wayne,UT,86.42,133,2020
Weber,UT,90.8,383,2020
Addison,VT,88.59,249,2020
Bennington,VT,83.99,55,2020
Caledonia,VT,83.39,38,2020
Chittenden,VT,88.59,249,2020
Essex,VT,83.39,38,2020
Franklin,VT,88.59,249,2020
Grand Isle,VT,88.59,249,2020
Lamoille,VT,83.39,38,2020
Orange,VT,86.81,160,2020
Orleans,VT,83.39,38,2020
Rutland,VT,83.99,55,2020
Washington,VT,83.39,38,2020
Windham,VT,86.81,160,2020
Windsor,VT,86.81,160,2020
Accomack,VA,89.15,299,2020
Albemarle,VA,91.37,411,2020
Alleghany,VA,92.16,443,2020
Amelia,VA,89.3,310,2020
Amherst,VA,92.16,443,2020
Appomattox,VA,92.16,443,2020
Arlington,VA,92.96,459,2020
Augusta,VA,91.37,411,2020
Bath,VA,91.37,411,2020
Bedford,VA,92.16,443,2020
Bland,VA,92.16,443,2020
Botetourt,VA,92.16,443,2020
Brunswick,VA,89.3,310,2020
Buchanan,VA,92.16,443,2020
Buckingham,VA,89.3,310,2020
Campbell,VA,92.16,443,2020
Caroline,VA,91.37,411,2020
Carroll,VA,92.16,443,2020
Charles City,VA,89.3,310,2020
Charlotte,VA,89.3,310,2020
Chesterfield,VA,89.3,310,2020
Clarke,VA,91.37,411,2020
Craig,VA,92.16,443,2020
Culpeper,VA,91.37,411,2020
Cumberland,VA,89.3,310,2020
Dickenson,VA,92.16,443,2020
Dinwiddie,VA,89.3,310,2020
Essex,VA,89.15,299,2020
Fairfax,VA,92.96,459,2020
Fauquier,VA,91.37,411,2020
Floyd,VA,92.16,443,2020
Fluvanna,VA,91.37,411,2020
Franklin,VA,89.15,299,2020
Frederick,VA,91.37,411,2020
Giles,VA,92.16,443,2020
Gloucester,VA,89.15,299,2020
Goochland,VA,89.3,310,2020
Grayson,VA,92.16,443,2020
Greene,VA,91.37,411,2020
Greensville,VA,89.3,310,2020
Halifax,VA,89.3,310,2020
Hanover,VA,89.3,310,2020
Henrico,VA,89.3,310,2020
Henry,VA,92.16,443,2020
Highland,VA,91.37,411,2020
Isle of Wight,VA,89.15,299,2020
James City,VA,89.15,299,2020
King and Queen,VA,89.15,299,2020
King George,VA,91.37,411,2020
King William,VA,89.15,299,2020
Lancaster,VA,89.15,299,2020
Lee,VA,92.16,443,2020
Loudoun,VA,92.96,459,2020
Louisa,VA,91.37,411,2020
Lunenburg,VA,89.3,310,2020
Madison,VA,91.37,411,2020
Mathews,VA,89.15,299,2020
Mecklenburg,VA,89.3,310,2020
Middlesex,VA,89.15,299,2020
Montgomery,VA,92.16,443,2020
Nelson,VA,91.37,411,2020
New Kent,VA,89.3,310,2020
Northampton,VA,89.15,299,2020
Northumberland,VA,89.15,299,2020
Nottoway,VA,89.3,310,2020
Orange,VA,91.37,411,2020
Page,VA,91.37,411,2020
Patrick,VA,92.16,443,2020
Pittsylvania,VA,92.16,443,2020
Powhatan,VA,89.3,310,2020
Prince Edward,VA,89.3,310,2020
Prince George,VA,89.3,310,2020
Prince William,VA,92.96,459,2020
Pulaski,VA,92.16,443,2020
Rappahannock,VA,91.37,411,2020
Richmond,VA,89.3,310,2020
Roanoke,VA,92.16,443,2020
Rockbridge,VA,91.37,411,2020
Rockingham,VA,91.37,411,2020
Russell,VA,92.16,443,2020
Scott,VA,92.16,443,2020
Shenandoah,VA,91.37,411,2020
Smyth,VA,92.16,443,2020
Southampton,VA,89.15,299,2020
Spotsylvania,VA,91.37,411,2020
Stafford,VA,91.37,411,2020
Surry,VA,89.3,310,2020
Sussex,VA,89.3,310,2020
Tazewell,VA,92.16,443,2020
Warren,VA,91.37,411,2020
Washington,VA,92.16,443,2020
Westmoreland,VA,89.15,299,2020
Wise,VA,92.16,443,2020
Wythe,VA,92.16,443,2020
York,VA,89.15,299,2020
Alexandria,VA,92.96,459,2020
Bristol,VA,92.16,443,2020
Buena Vista,VA,91.37,411,2020
Charlottesville,VA,91.37,411,2020
Chesapeake,VA,89.15,299,2020
Colonial Heights,VA,89.3,310,2020
Covington,VA,92.16,443,2020
Danville,VA,92.16,443,2020
Emporia,VA,89.3,310,2020
Falls Church,VA,92.96,459,2020
Fredericksburg,VA,91.37,411,2020
Galax,VA,92.16,443,2020
Hampton,VA,89.15,299,2020
Harrisonburg,VA,91.37,411,2020
Hopewell,VA,89.3,310,2020
Lexington,VA,91.37,411,2020
Lynchburg,VA,92.16,443,2020
Manassas,VA,92.96,459,2020
Manassas Park,VA,92.96,459,2020
Martinsville,VA,92.16,443,2020
Newport News,VA,89.15,299,2020
Norfolk,VA,89.15,299,2020
Norton,VA,92.16,443,2020
Petersburg,VA,89.3,310,2020
Poquoson,VA,89.15,299,2020
Portsmouth,VA,89.15,299,2020
Radford,VA,92.16,443,2020
Salem,VA,92.16,443,2020
Staunton,VA,91.37,411,2020
Suffolk,VA,89.15,299,2020
Virginia Beach,VA,89.15,299,2020
Waynesboro,VA,91.37,411,2020
Williamsburg,VA,89.15,299,2020
Winchester,VA,91.37,411,2020
Adams,WA,86.69,154,2020
Asotin,WA,91.15,394,2020
Benton,WA,91.15,394,2020
Chelan,WA,91.15,394,2020
Clallam,WA,87.5,184,2020
Clark,WA,89.23,301,2020
Columbia,WA,91.15,394,2020
Cowlitz,WA,89.23,301,2020
Douglas,WA,91.15,394,2020
Ferry,WA,86.69,154,2020
Franklin,WA,91.15,394,2020
Garfield,WA,91.15,394,2020
Grant,WA,91.15,394,2020
Grays Harbor,WA,89.23,301,2020
Island,WA,86.73,156,2020
Jefferson,WA,87.5,184,2020
King,WA,93.41,485,2020
Kitsap,WA,87.5,184,2020
Kittitas,WA,91.15,394,2020
Klickitat,WA,91.15,394,2020
Lewis,WA,89.23,301,2020
Lincoln,WA,86.69,154,2020
Mason,WA,83.74,42,2020
Okanogan,WA,86.69,154,2020
Pacific,WA,89.23,301,2020
Pend Oreille,WA,86.69,154,2020
Pierce,WA,89.72,335,2020
San Juan,WA,86.73,156,2020
Skagit,WA,86.73,156,2020
Skamania,WA,89.23,301,2020
Snohomish,WA,86.73,156,2020
Spokane,WA,86.69,154,2020
Stevens,WA,86.69,154,2020
Thurston,WA,83.74,42,2020
Wahkiakum,WA,89.23,301,2020
Walla Walla,WA,91.15,394,2020
Whatcom,WA,86.73,156,2020
Whitman,WA,91.15,394,2020
Yakima,WA,91.15,394,2020
Barbour,WV,92.31,447,2020
Berkeley,WV,89.8,337,2020
Boone,WV,90.16,354,2020
Braxton,WV,92.31,447,2020
Brooke,WV,91.13,392,2020
Cabell,WV,90.16,354,2020
Calhoun,WV,91.41,413,2020
Clay,WV,90.16,354,2020
Doddridge,WV,92.31,447,2020
Fayette,WV,89.29,303,2020
Gilmer,WV,92.31,447,2020
Grant,WV,89.8,337,2020
Greenbrier,WV,89.29,303,2020
Hampshire,WV,89.8,337,2020
Hancock,WV,91.13,392,2020
Hardy,WV,89.8,337,2020
Harrison,WV,92.31,447,2020
Jackson,WV,91.41,413,2020
Jefferson,WV,89.8,337,2020
Kanawha,WV,90.16,354,2020
Lewis,WV,92.31,447,2020
Lincoln,WV,90.16,354,2020
Logan,WV,90.16,354,2020
McDowell,WV,89.29,303,2020
Marion,WV,92.31,447,2020
Marshall,WV,91.13,392,2020
Mason,WV,90.16,354,2020
Mercer,WV,89.29,303,2020
Mineral,WV,89.8,337,2020
Mingo,WV,90.16,354,2020
Monongalia,WV,92.31,447,2020
Monroe,WV,89.29,303,2020
Morgan,WV,89.8,337,2020
Nicholas,WV,89.29,303,2020
Ohio,WV,91.13,392,2020
Pendleton,WV,89.8,337,2020
Pleasants,WV,91.41,413,2020
Pocahontas,WV,89.29,303,2020
Preston,WV,92.31,447,2020
Putnam,WV,90.16,354,2020
Raleigh,WV,89.29,303,2020
Randolph,WV,92.31,447,2020
Ritchie,WV,91.41,413,2020
Roane,WV,91.41,413,2020
Summers,WV,89.29,303,2020
Taylor,WV,92.31,447,2020
Tucker,WV,92.31,447,2020
Tyler,WV,91.41,413,2020
Upshur,WV,92.31,447,2020
Wayne,WV,90.16,354,2020
Webster,WV,89.29,303,2020
Wetzel,WV,91.13,392,2020
Wirt,WV,91.41,413,2020
Wood,WV,91.41,413,2020
Wyoming,WV,89.29,303,2020
Adams,WI,91.45,415,2020
Ashland,WI,88.11,216,2020
Barron,WI,89.3,310,2020
Bayfield,WI,88.11,216,2020
Brown,WI,86.44,136,2020
Buffalo,WI,89.3,310,2020
Burnett,WI,89.3,310,2020
Calumet,WI,86.44,136,2020
Chippewa,WI,89.3,310,2020
Clark,WI,89.3,310,2020
Columbia,WI,91.45,415,2020
Crawford,WI,91.45,415,2020
Dane,WI,91.45,415,2020
Dodge,WI,91.45,415,2020
Door,WI,86.44,136,2020
Douglas,WI,89.3,310,2020
Dunn,WI,89.3,310,2020
Eau Claire,WI,89.3,310,2020
Florence,WI,88.11,216,2020
Fond du Lac,WI,86.44,136,2020
Forest,WI,88.11,216,2020
Grant,WI,91.45,415,2020
Green,WI,91.45,415,2020
Green Lake,WI,86.44,136,2020
Iowa,WI,91.45,415,2020
Iron,WI,88.11,216,2020
Jackson,WI,89.3,310,2020
Jefferson,WI,88.57,248,2020
Juneau,WI,91.45,415,2020
Kenosha,WI,88.57,248,2020
Kewaunee,WI,86.44,136,2020
La Crosse,WI,89.3,310,2020
Lafayette,WI,91.45,415,2020
Langlade,WI,88.11,216,2020
Lincoln,WI,88.11,216,2020
Manitowoc,WI,86.44,136,2020
Marathon,WI,88.11,216,2020
Marinette,WI,86.44,136,2020
Marquette,WI,86.44,136,2020
Menominee,WI,86.44,136,2020
Milwaukee,WI,91.61,416,2020
Monroe,WI,89.3,310,2020
Oconto,WI,86.44,136,2020
Oneida,WI,88.11,216,2020
Outagamie,WI,86.44,136,2020
Ozaukee,WI,88.57,248,2020
Pepin,WI,89.3,310,2020
Pierce,WI,89.3,310,2020
Polk,WI,89.3,310,2020
Portage,WI,88.11,216,2020
Price,WI,88.11,216,2020
Racine,WI,88.57,248,2020
Richland,WI,91.45,415,2020
Rock,WI,91.45,415,2020
Rusk,WI,89.3,310,2020
St. Croix,WI,89.3,310,2020
Sauk,WI,91.45,415,2020
Sawyer,WI,88.11,216,2020
Shawano,WI,86.44,136,2020
Sheboygan,WI,86.44,136,2020
Taylor,WI,88.11,216,2020
Trempealeau,WI,89.3,310,2020
Vernon,WI,91.45,415,2020
Vilas,WI,88.11,216,2020
Walworth,WI,88.57,248,2020
Washburn,WI,89.3,310,2020
Washington,WI,88.57,248,2020
Waukesha,WI,88.57,248,2020
Waupaca,WI,86.44,136,2020
Waushara,WI,86.44,136,2020
Winnebago,WI,86.44,136,2020
Wood,WI,88.11,216,2020
Albany,WY,89.69,332,2020
Big Horn,WY,86.12,109,2020
Campbell,WY,88.36,241,2020
Carbon,WY,89.69,332,2020
Converse,WY,85.65,91,2020
Crook,WY,88.36,241,2020
Fremont,WY,89.16,300,2020
Goshen,WY,85.65,91,2020
Hot Springs,WY,86.12,109,2020
Johnson,WY,87.56,187,2020
Laramie,WY,87.39,180,2020
Lincoln,WY,87.02,163,2020
Natrona,WY,85,79,2020
Niobrara,WY,85.65,91,2020
Park,WY,86.12,109,2020
Platte,WY,85.65,91,2020
Sheridan,WY,87.56,187,2020
Sublette,WY,89.16,300,2020
Sweetwater,WY,87.02,163,2020
Teton,WY,89.16,300,2020
Uinta,WY,87.02,163,2020
Washakie,WY,86.12,109,2020
Weston,WY,88.36,241,2020
Adjuntas,,0,12,2020
Aguada,,0,12,2020
Aguadilla,,0,12,2020
Aguas Buenas,,0,12,2020
Aibonito,,0,12,2020
Anasco,,0,12,2020
Arecibo,,0,12,2020
Arroyo,,0,12,2020
Barceloneta,,0,12,2020
Barranquitas,,0,12,2020
Bayamon,,0,12,2020
Cabo Rojo,,0,12,2020
Caguas,,0,12,2020
Camuy,,0,12,2020
Canovanas,,0,12,2020
Carolina,,0,12,2020
Catano,,0,12,2020
Cayey,,0,12,2020
Ceiba,,0,12,2020
Ciales,,0,12,2020
Cidra,,0,12,2020
Coamo,,0,12,2020
Comerio,,0,12,2020
Corozal,,0,12,2020
Culebra,,0,12,2020
Dorado,,0,12,2020
Fajardo,,0,12,2020
Florida,,0,12,2020
Guanica,,0,12,2020
Guayama,,0,12,2020
Guayanilla,,0,12,2020
Guaynabo,,0,12,2020
Gurabo,,0,12,2020
Hatillo,,0,12,2020
Hormigueros,,0,12,2020
Humacao,,0,12,2020
Isabela,,0,12,2020
Jayuya,,0,12,2020
Juana Diaz,,0,12,2020
Juncos,,0,12,2020
Lajas,,0,12,2020
Lares,,0,12,2020
Las Marias,,0,12,2020
Las Piedras,,0,12,2020
Loiza,,0,12,2020
Luquillo,,0,12,2020
Manati,,0,12,2020
Maricao,,0,12,2020
Maunabo,,0,12,2020
Mayaguez,,0,12,2020
Moca,,0,12,2020
Morovis,,0,12,2020
Naguabo,,0,12,2020
Naranjito,,0,12,2020
Orocovis,,0,12,2020
Patillas,,0,12,2020
Penuelas,,0,12,2020
Ponce,,0,12,2020
Quebradillas,,0,12,2020
Rincon,,0,12,2020
Rio Grande,,0,12,2020
Sabana Grande,,0,12,2020
Salinas,,0,12,2020
San German,,0,12,2020
San Juan,,0,12,2020
San Lorenzo,,0,12,2020
San Sebastian,,0,12,2020
Santa Isabel,,0,12,2020
Toa Alta,,0,12,2020
Toa Baja,,0,12,2020
Trujillo Alto,,0,12,2020
Utuado,,0,12,2020
Vega Alta,,0,12,2020
Vega Baja,,0,12,2020
Vieques,,0,12,2020
Villalba,,0,12,2020
Yabucoa,,0,12,2020
Yauco,,0,12,2020
