county,state,sexRatio,sexRatioBucket,year
Davidson,TN,92.9,62,2020
Decatur,TN,97.1,194,2020
DeKalb,TN,101.9,374,2020
Dickson,TN,97.1,194,2020
Dyer,TN,94.1,92,2020
Fayette,TN,97.6,219,2020
Fentress,TN,100.3,329,2020
Franklin,TN,95.9,146,2020
Gibson,TN,92.2,49,2020
Giles,TN,96.1,153,2020
Grainger,TN,95.6,136,2020
Greene,TN,96.0,149,2020
Grundy,TN,97.9,233,2020
Hamblen,TN,96.2,155,2020
Hamilton,TN,93.5,76,2020
Hancock,TN,98.9,277,2020
Hardeman,TN,122.6,493,2020
Hardin,TN,94.8,112,2020
Hawkins,TN,95.8,143,2020
Haywood,TN,89.3,22,2020
Henderson,TN,97.7,223,2020
Henry,TN,91.0,36,2020
Hickman,TN,111.8,466,2020
Houston,TN,100.9,346,2020
Humphreys,TN,96.8,181,2020
Jackson,TN,100.2,326,2020
Jefferson,TN,96.8,181,2020
Johnson,TN,116.2,479,2020
Knox,TN,94.6,106,2020
Lake,TN,179.1,510,2020
Lauderdale,TN,105.0,422,2020
Lawrence,TN,96.3,159,2020
Lewis,TN,97.4,209,2020
Lincoln,TN,98.1,244,2020
Loudon,TN,96.4,163,2020
McMinn,TN,94.1,92,2020
McNairy,TN,95.0,118,2020
Macon,TN,96.6,173,2020
Madison,TN,89.6,24,2020
Marion,TN,96.1,153,2020
Marshall,TN,97.5,215,2020
Maury,TN,93.4,74,2020
Meigs,TN,97.4,209,2020
Monroe,TN,97.4,209,2020
Montgomery,TN,99.4,296,2020
Moore,TN,98.3,252,2020
Morgan,TN,119.7,487,2020
Obion,TN,93.4,74,2020
Overton,TN,96.4,163,2020
Perry,TN,99.2,288,2020
Pickett,TN,97.2,199,2020
Polk,TN,100.0,320,2020
Putnam,TN,97.8,227,2020
Rhea,TN,97.7,223,2020
Roane,TN,95.9,146,2020
Robertson,TN,98.2,248,2020
Rutherford,TN,96.6,173,2020
Scott,TN,98.3,252,2020
Sequatchie,TN,104.2,413,2020
Sevier,TN,97.9,233,2020
Shelby,TN,90.4,31,2020
Smith,TN,101.3,357,2020
Stewart,TN,94.1,92,2020
Sullivan,TN,94.7,108,2020
Sumner,TN,95.3,126,2020
Tipton,TN,97.4,209,2020
Trousdale,TN,157.2,507,2020
Unicoi,TN,101.6,367,2020
Union,TN,96.3,159,2020
Van Buren,TN,98.4,257,2020
Warren,TN,99.8,314,2020
Washington,TN,95.1,121,2020
Wayne,TN,121.9,491,2020
Weakley,TN,96.5,167,2020
White,TN,92.4,52,2020
Williamson,TN,96.1,153,2020
Wilson,TN,96.2,155,2020
Anderson,TX,157.6,507,2020
Andrews,TX,98.4,257,2020
Angelina,TX,95.7,140,2020
Aransas,TX,98.1,244,2020
Archer,TX,100.6,337,2020
Armstrong,TX,84.3,5,2020
Atascosa,TX,100.8,343,2020
Austin,TX,99.6,305,2020
Bailey,TX,99.8,314,2020
Bandera,TX,99.0,281,2020
Bastrop,TX,103.1,395,2020
Baylor,TX,93.4,74,2020
Bee,TX,157.9,507,2020
Bell,TX,99.1,284,2020
Bexar,TX,97.6,219,2020
Blanco,TX,102.1,379,2020
Borden,TX,89.8,25,2020
Bosque,TX,96.7,177,2020
Bowie,TX,101.9,374,2020
Brazoria,TX,102.1,379,2020
Brazos,TX,101.8,371,2020
Brewster,TX,94.6,106,2020
Briscoe,TX,139.4,502,2020
Brooks,TX,99.8,314,2020
Brown,TX,99.1,284,2020
Burleson,TX,98.9,277,2020
Burnet,TX,98.1,244,2020
Caldwell,TX,104.2,413,2020
Calhoun,TX,106.1,434,2020
Callahan,TX,98.0,239,2020
Cameron,TX,95.2,123,2020
Camp,TX,94.1,92,2020
Carson,TX,98.4,257,2020
Cass,TX,90.9,35,2020
Castro,TX,101.0,349,2020
Chambers,TX,101.3,357,2020
Cherokee,TX,104.6,418,2020
Childress,TX,172.8,509,2020
Clay,TX,100.3,329,2020
Cochran,TX,108.9,454,2020
Coke,TX,93.2,68,2020
Coleman,TX,106.1,434,2020
Collin,TX,97.1,194,2020
Collingsworth,TX,106.4,437,2020
Colorado,TX,97.7,223,2020
Comal,TX,97.8,227,2020
Comanche,TX,101.3,357,2020
Concho,TX,175.6,509,2020
Cooke,TX,98.4,257,2020
Coryell,TX,99.7,309,2020
Cottle,TX,83.9,4,2020
Crane,TX,107.1,442,2020
Crockett,TX,89.3,22,2020
Crosby,TX,101.6,367,2020
Culberson,TX,124.4,495,2020
Dallam,TX,103.2,397,2020
Dallas,TX,97.3,203,2020
Dawson,TX,122.1,491,2020
Deaf Smith,TX,100.3,329,2020
Delta,TX,81.4,1,2020
Denton,TX,96.8,181,2020
DeWitt,TX,108.6,452,2020
Dickens,TX,94.6,106,2020
Dimmit,TX,92.0,47,2020
Donley,TX,98.1,244,2020
Duval,TX,103.1,395,2020
Eastland,TX,99.7,309,2020
Ector,TX,103.4,401,2020
Edwards,TX,106.2,435,2020
Ellis,TX,97.5,215,2020
El Paso,TX,97.5,215,2020
Erath,TX,94.3,97,2020
Falls,TX,89.8,25,2020
Fannin,TX,112.7,469,2020
Fayette,TX,99.4,296,2020
Fisher,TX,97.7,223,2020
Floyd,TX,96.5,167,2020
Foard,TX,101.8,371,2020
Fort Bend,TX,96.4,163,2020
Franklin,TX,102.4,384,2020
Freestone,TX,108.8,453,2020
Frio,TX,156.0,507,2020
Gaines,TX,102.7,390,2020
Galveston,TX,96.8,181,2020
Garza,TX,171.3,509,2020
Gillespie,TX,93.5,76,2020
Glasscock,TX,122.6,493,2020
Goliad,TX,98.9,277,2020
Gonzales,TX,104.1,411,2020
Gray,TX,112.9,470,2020
Grayson,TX,95.2,123,2020
Gregg,TX,94.6,106,2020
Grimes,TX,117.1,482,2020
Guadalupe,TX,97.9,233,2020
Hale,TX,109.9,459,2020
Hall,TX,93.9,86,2020
Hamilton,TX,100.9,346,2020
Hansford,TX,105.2,425,2020
Hardeman,TX,96.8,181,2020
Hardin,TX,93.7,81,2020
Harris,TX,98.6,265,2020
Harrison,TX,94.0,89,2020
Hartley,TX,153.2,506,2020
Haskell,TX,114.3,474,2020
Hays,TX,98.8,272,2020
Hemphill,TX,121.0,489,2020
Henderson,TX,96.4,163,2020
Hidalgo,TX,96.1,153,2020
Hill,TX,100.1,322,2020
Hockley,TX,99.3,292,2020
Hood,TX,95.0,118,2020
Hopkins,TX,96.5,167,2020
Houston,TX,117.3,483,2020
Howard,TX,128.7,497,2020
Hudspeth,TX,104.0,410,2020
Hunt,TX,96.3,159,2020
Hutchinson,TX,104.6,418,2020
Irion,TX,106.2,435,2020
Jack,TX,134.0,501,2020
Jackson,TX,94.5,103,2020
Jasper,TX,97.7,223,2020
Jeff Davis,TX,108.8,453,2020
Jefferson,TX,104.7,419,2020
Jim Hogg,TX,108.8,453,2020
Jim Wells,TX,98.4,257,2020
Johnson,TX,99.8,314,2020
Jones,TX,166.7,508,2020
Karnes,TX,144.0,504,2020
Kaufman,TX,96.9,185,2020
Kendall,TX,96.2,155,2020
Kenedy,TX,97.5,215,2020
Kent,TX,83.8,3,2020
Kerr,TX,93.9,86,2020
Kimble,TX,87.5,13,2020
King,TX,126.8,496,2020
Kinney,TX,147.1,505,2020
Kleberg,TX,102.0,376,2020
Knox,TX,97.6,219,2020
Lamar,TX,91.7,43,2020
Lamb,TX,98.9,277,2020
Lampasas,TX,104.9,421,2020
La Salle,TX,140.6,503,2020
Lavaca,TX,94.8,112,2020
Lee,TX,96.7,177,2020
Leon,TX,98.1,244,2020
Liberty,TX,97.2,199,2020
Limestone,TX,105.0,422,2020
Lipscomb,TX,88.3,16,2020
Live Oak,TX,120.6,488,2020
Llano,TX,96.9,185,2020
Loving,TX,244.1,511,2020
Lubbock,TX,97.1,194,2020
Lynn,TX,106.0,432,2020
McCulloch,TX,109.6,458,2020
McLennan,TX,95.3,126,2020
McMullen,TX,85.6,7,2020
Madison,TX,133.1,500,2020
Marion,TX,93.6,79,2020
Martin,TX,104.7,419,2020
Mason,TX,96.8,181,2020
Matagorda,TX,99.8,314,2020
Maverick,TX,98.8,272,2020
Medina,TX,106.8,439,2020
Menard,TX,122.1,491,2020
Midland,TX,102.2,381,2020
Milam,TX,95.9,146,2020
Mills,TX,99.4,296,2020
Mitchell,TX,154.0,506,2020
Montague,TX,93.0,64,2020
Montgomery,TX,98.0,239,2020
Moore,TX,111.6,465,2020
Morris,TX,93.8,84,2020
Motley,TX,107.9,447,2020
Nacogdoches,TX,92.0,47,2020
Navarro,TX,96.4,163,2020
Newton,TX,106.1,434,2020
Nolan,TX,106.1,434,2020
Nueces,TX,97.7,223,2020
Ochiltree,TX,97.3,203,2020
Oldham,TX,133.9,501,2020
Orange,TX,98.1,244,2020
Palo Pinto,TX,95.7,140,2020
Panola,TX,96.1,153,2020
Parker,TX,99.4,296,2020
Parmer,TX,102.7,390,2020
Pecos,TX,131.1,499,2020
Polk,TX,116.3,480,2020
Potter,TX,106.3,436,2020
Presidio,TX,96.9,185,2020
Rains,TX,103.0,394,2020
Randall,TX,96.4,163,2020
Reagan,TX,120.9,489,2020
Real,TX,81.5,2,2020
Red River,TX,89.7,24,2020
Reeves,TX,159.6,508,2020
Refugio,TX,92.3,51,2020
Roberts,TX,104.2,413,2020
Robertson,TX,95.2,123,2020
Rockwall,TX,97.3,203,2020
Runnels,TX,101.9,374,2020
Rusk,TX,114.5,475,2020
Sabine,TX,91.4,41,2020
San Augustine,TX,98.5,262,2020
San Jacinto,TX,96.9,185,2020
San Patricio,TX,102.5,386,2020
San Saba,TX,102.7,390,2020
Schleicher,TX,103.8,407,2020
Scurry,TX,123.5,494,2020
Shackelford,TX,107.4,444,2020
Shelby,TX,97.3,203,2020
Sherman,TX,109.2,455,2020
Smith,TX,93.3,70,2020
Somervell,TX,101.6,367,2020
Starr,TX,94.9,115,2020
Stephens,TX,109.4,456,2020
Sterling,TX,98.1,244,2020
Stonewall,TX,89.3,22,2020
Sutton,TX,110.1,459,2020
Swisher,TX,118.3,485,2020
Tarrant,TX,95.6,136,2020
Taylor,TX,95.1,121,2020
Terrell,TX,111.0,463,2020
Terry,TX,113.0,471,2020
Throckmorton,TX,85.4,7,2020
Titus,TX,97.1,194,2020
Tom Green,TX,99.8,314,2020
Travis,TX,102.0,376,2020
Trinity,TX,98.4,257,2020
Tyler,TX,119.2,486,2020
Upshur,TX,96.9,185,2020
Upton,TX,97.5,215,2020
Uvalde,TX,94.7,108,2020
Val Verde,TX,103.7,405,2020
Van Zandt,TX,94.8,112,2020
Victoria,TX,96.3,159,2020
Walker,TX,140.8,503,2020
Waller,TX,98.9,277,2020
Ward,TX,101.1,352,2020
Washington,TX,94.4,100,2020
Webb,TX,96.3,159,2020
Wharton,TX,97.6,219,2020
Wheeler,TX,109.2,455,2020
Wichita,TX,107.7,446,2020
Wilbarger,TX,94.7,108,2020
Willacy,TX,122.7,493,2020
Williamson,TX,97.1,194,2020
Wilson,TX,100.0,320,2020
Winkler,TX,107.0,441,2020
Wise,TX,101.1,352,2020
Wood,TX,98.2,248,2020
Yoakum,TX,107.3,444,2020
Young,TX,94.2,94,2020
Zapata,TX,96.5,167,2020
Zavala,TX,111.9,467,2020
Beaver,UT,114.2,473,2020
Box Elder,UT,104.1,411,2020
Cache,UT,100.6,337,2020
Carbon,UT,100.6,337,2020
Daggett,UT,122.6,493,2020
Davis,UT,102.1,379,2020
Duchesne,UT,102.1,379,2020
Emery,UT,104.4,415,2020
Garfield,UT,105.8,431,2020
Grand,UT,102.2,381,2020
Iron,UT,98.8,272,2020
Juab,UT,104.4,415,2020
Kane,UT,103.5,402,2020
Millard,UT,104.6,418,2020
Morgan,UT,105.9,432,2020
Piute,UT,104.6,418,2020
Rich,UT,102.8,391,2020
Salt Lake,UT,100.8,343,2020
San Juan,UT,98.5,262,2020
Sanpete,UT,112.1,468,2020
Sevier,UT,107.6,445,2020
Summit,UT,105.0,422,2020
Tooele,UT,101.3,357,2020
Uintah,UT,101.4,361,2020
Utah,UT,102.2,381,2020
Wasatch,UT,103.9,409,2020
Washington,UT,97.5,215,2020
Wayne,UT,106.4,437,2020
Weber,UT,101.1,352,2020
Addison,VT,98.7,269,2020
Bennington,VT,94.5,103,2020
Caledonia,VT,101.6,367,2020
Chittenden,VT,96.9,185,2020
Essex,VT,100.2,326,2020
Franklin,VT,98.9,277,2020
Grand Isle,VT,101.7,369,2020
Lamoille,VT,100.1,322,2020
Orange,VT,99.6,305,2020
Orleans,VT,100.5,334,2020
Rutland,VT,97.7,223,2020
Washington,VT,97.6,219,2020
Windham,VT,94.7,108,2020
Windsor,VT,96.1,153,2020
Accomack,VA,95.9,146,2020
Albemarle,VA,91.1,37,2020
Alleghany,VA,96.3,159,2020
Amelia,VA,101.8,371,2020
Amherst,VA,92.7,57,2020
Appomattox,VA,93.3,70,2020
Arlington,VA,100.3,329,2020
Augusta,VA,103.5,402,2020
Bath,VA,110.9,463,2020
Bedford,VA,96.6,173,2020
Bland,VA,129.2,498,2020
Botetourt,VA,97.1,194,2020
Brunswick,VA,117.6,484,2020
Buchanan,VA,98.9,277,2020
Buckingham,VA,118.9,486,2020
Campbell,VA,94.0,89,2020
Caroline,VA,97.6,219,2020
Carroll,VA,101.7,369,2020
Charles City,VA,96.7,177,2020
Charlotte,VA,101.1,352,2020
Chesterfield,VA,92.8,60,2020
Clarke,VA,100.2,326,2020
Craig,VA,92.0,47,2020
Culpeper,VA,98.1,244,2020
Cumberland,VA,92.3,51,2020
Dickenson,VA,103.2,397,2020
Dinwiddie,VA,96.1,153,2020
Essex,VA,84.3,5,2020
Fairfax,VA,95.3,126,2020
Fauquier,VA,97.7,223,2020
Floyd,VA,98.0,239,2020
Fluvanna,VA,86.6,10,2020
Franklin,VA,83.7,3,2020
Frederick,VA,100.1,322,2020
Giles,VA,95.1,121,2020
Gloucester,VA,97.0,189,2020
Goochland,VA,99.4,296,2020
Grayson,VA,106.5,438,2020
Greene,VA,91.8,44,2020
Greensville,VA,164.6,508,2020
Halifax,VA,91.2,39,2020
Hanover,VA,97.0,189,2020
Henrico,VA,90.1,28,2020
Henry,VA,92.6,55,2020
Highland,VA,75.9,0,2020
Isle of Wight,VA,96.5,167,2020
James City,VA,92.3,51,2020
King and Queen,VA,104.4,415,2020
King George,VA,101.6,367,2020
King William,VA,96.4,163,2020
Lancaster,VA,81.1,1,2020
Lee,VA,109.9,459,2020
Loudoun,VA,98.6,265,2020
Louisa,VA,96.3,159,2020
Lunenburg,VA,105.4,427,2020
Madison,VA,92.7,57,2020
Mathews,VA,99.6,305,2020
Mecklenburg,VA,95.8,143,2020
Middlesex,VA,98.6,265,2020
Montgomery,VA,106.8,439,2020
Nelson,VA,100.7,341,2020
New Kent,VA,103.8,407,2020
Northampton,VA,89.5,23,2020
Northumberland,VA,94.4,100,2020
Nottoway,VA,118.4,485,2020
Orange,VA,96.8,181,2020
Page,VA,97.2,199,2020
Patrick,VA,99.0,281,2020
Pittsylvania,VA,96.5,167,2020
Powhatan,VA,108.0,448,2020
Prince Edward,VA,102.4,384,2020
Prince George,VA,115.7,478,2020
Prince William,VA,99.9,316,2020
Pulaski,VA,100.7,341,2020
Rappahannock,VA,97.4,209,2020
Richmond,VA,90.2,29,2020
Roanoke,VA,90.2,29,2020
Rockbridge,VA,99.2,288,2020
Rockingham,VA,95.9,146,2020
Russell,VA,96.9,185,2020
Scott,VA,102.4,384,2020
Shenandoah,VA,96.7,177,2020
Smyth,VA,97.2,199,2020
Southampton,VA,109.7,458,2020
Spotsylvania,VA,96.6,173,2020
Stafford,VA,102.1,379,2020
Surry,VA,92.5,54,2020
Sussex,VA,154.8,507,2020
Tazewell,VA,98.5,262,2020
Warren,VA,99.3,292,2020
Washington,VA,97.3,203,2020
Westmoreland,VA,97.3,203,2020
Wise,VA,109.0,454,2020
Wythe,VA,95.5,132,2020
York,VA,96.2,155,2020
Alexandria,VA,92.9,62,2020
Bristol,VA,90.7,33,2020
Buena Vista,VA,81.0,1,2020
Charlottesville,VA,92.2,49,2020
Chesapeake,VA,95.6,136,2020
Colonial Heights,VA,85.4,7,2020
Covington,VA,88.6,18,2020
Danville,VA,85.1,6,2020
Emporia,VA,78.4,0,2020
Falls Church,VA,93.0,64,2020
Fredericksburg,VA,84.8,5,2020
Galax,VA,83.2,2,2020
Hampton,VA,92.9,62,2020
Harrisonburg,VA,94.4,100,2020
Hopewell,VA,84.9,5,2020
Lexington,VA,141.0,503,2020
Lynchburg,VA,87.9,14,2020
Manassas,VA,101.8,371,2020
Manassas Park,VA,107.5,445,2020
Martinsville,VA,82.0,2,2020
Newport News,VA,93.6,79,2020
Norfolk,VA,109.1,455,2020
Norton,VA,81.3,1,2020
Petersburg,VA,83.9,4,2020
Poquoson,VA,97.1,194,2020
Portsmouth,VA,93.3,70,2020
Radford,VA,86.1,8,2020
Salem,VA,90.3,30,2020
Staunton,VA,84.3,5,2020
Suffolk,VA,93.6,79,2020
Virginia Beach,VA,96.6,173,2020
Waynesboro,VA,94.8,112,2020
Williamsburg,VA,87.5,13,2020
Winchester,VA,95.6,136,2020
Adams,WA,104.9,421,2020
Asotin,WA,94.9,115,2020
Benton,WA,100.1,322,2020
Chelan,WA,101.2,354,2020
Clallam,WA,96.8,181,2020
Clark,WA,97.7,223,2020
Columbia,WA,96.3,159,2020
Cowlitz,WA,98.7,269,2020
Douglas,WA,101.7,369,2020
Ferry,WA,101.6,367,2020
Franklin,WA,106.2,435,2020
Garfield,WA,105.8,431,2020
Grant,WA,103.0,394,2020
Grays Harbor,WA,105.5,428,2020
Island,WA,99.5,300,2020
Jefferson,WA,95.6,136,2020
King,WA,100.9,346,2020
Kitsap,WA,104.7,419,2020
Kittitas,WA,100.0,320,2020
Klickitat,WA,102.7,390,2020
Lewis,WA,100.2,326,2020
Lincoln,WA,100.7,341,2020
Mason,WA,108.1,449,2020
Okanogan,WA,102.2,381,2020
Pacific,WA,98.8,272,2020
Pend Oreille,WA,104.0,410,2020
Pierce,WA,99.6,305,2020
San Juan,WA,94.0,89,2020
Skagit,WA,98.0,239,2020
Skamania,WA,98.4,257,2020
Snohomish,WA,100.5,334,2020
Spokane,WA,98.5,262,2020
Stevens,WA,99.2,288,2020
Thurston,WA,95.8,143,2020
Wahkiakum,WA,94.6,106,2020
Walla Walla,WA,104.9,421,2020
Whatcom,WA,97.5,215,2020
Whitman,WA,103.8,407,2020
Yakima,WA,99.7,309,2020
Barbour,WV,95.1,121,2020
Berkeley,WV,97.3,203,2020
Boone,WV,99.8,314,2020
Braxton,WV,100.9,346,2020
Brooke,WV,97.5,215,2020
Cabell,WV,95.6,136,2020
Calhoun,WV,96.4,163,2020
Clay,WV,101.7,369,2020
Doddridge,WV,122.0,491,2020
Fayette,WV,101.2,354,2020
Gilmer,WV,138.8,502,2020
Grant,WV,101.9,374,2020
Greenbrier,WV,94.9,115,2020
Hampshire,WV,105.2,425,2020
Hancock,WV,94.8,112,2020
Hardy,WV,107.3,444,2020
Harrison,WV,95.4,129,2020
Jackson,WV,99.5,300,2020
Jefferson,WV,97.2,199,2020
Kanawha,WV,92.9,62,2020
Lewis,WV,100.2,326,2020
Lincoln,WV,98.7,269,2020
Logan,WV,96.9,185,2020
McDowell,WV,103.3,399,2020
Marion,WV,98.2,248,2020
Marshall,WV,98.5,262,2020
Mason,WV,94.3,97,2020
Mercer,WV,91.6,42,2020
Mineral,WV,100.5,334,2020
Mingo,WV,96.2,155,2020
Monongalia,WV,105.1,423,2020
Monroe,WV,104.9,421,2020
Morgan,WV,99.4,296,2020
Nicholas,WV,98.9,277,2020
Ohio,WV,92.5,54,2020
Pendleton,WV,106.3,436,2020
Pleasants,WV,118.9,486,2020
Pocahontas,WV,101.3,357,2020
Preston,WV,106.5,438,2020
Putnam,WV,97.1,194,2020
Raleigh,WV,99.9,316,2020
Randolph,WV,105.3,427,2020
Ritchie,WV,99.2,288,2020
Roane,WV,97.8,227,2020
Summers,WV,85.3,6,2020
Taylor,WV,98.2,248,2020
Tucker,WV,101.1,352,2020
Tyler,WV,100.9,346,2020
Upshur,WV,98.4,257,2020
Wayne,WV,94.2,94,2020
Webster,WV,96.8,181,2020
Wetzel,WV,93.6,79,2020
Wirt,WV,101.0,349,2020
Wood,WV,93.4,74,2020
Wyoming,WV,97.6,219,2020
Adams,WI,117.2,482,2020
Ashland,WI,104.0,410,2020
Barron,WI,101.4,361,2020
Bayfield,WI,103.9,409,2020
Brown,WI,98.4,257,2020
Buffalo,WI,103.1,395,2020
Burnett,WI,105.1,423,2020
Calumet,WI,101.3,357,2020
Chippewa,WI,107.7,446,2020
Clark,WI,102.1,379,2020
Columbia,WI,105.7,430,2020
Crawford,WI,108.0,448,2020
Dane,WI,98.9,277,2020
Dodge,WI,109.4,456,2020
Door,WI,97.9,233,2020
Douglas,WI,101.3,357,2020
Dunn,WI,100.6,337,2020
Eau Claire,WI,98.2,248,2020
Florence,WI,105.3,427,2020
Fond du Lac,WI,98.0,239,2020
Forest,WI,101.3,357,2020
Grant,WI,107.6,445,2020
Green,WI,99.0,281,2020
Green Lake,WI,101.9,374,2020
Iowa,WI,101.4,361,2020
Iron,WI,101.4,361,2020
Jackson,WI,115.8,478,2020
Jefferson,WI,100.3,329,2020
Juneau,WI,115.2,477,2020
Kenosha,WI,97.6,219,2020
Kewaunee,WI,102.9,392,2020
La Crosse,WI,94.9,115,2020
Lafayette,WI,102.2,381,2020
Langlade,WI,102.8,391,2020
Lincoln,WI,101.3,357,2020
Manitowoc,WI,99.6,305,2020
Marathon,WI,100.6,337,2020
Marinette,WI,101.1,352,2020
Marquette,WI,104.3,414,2020
Menominee,WI,100.6,337,2020
Milwaukee,WI,93.8,84,2020
Monroe,WI,104.2,413,2020
Oconto,WI,104.4,415,2020
Oneida,WI,101.0,349,2020
Outagamie,WI,99.7,309,2020
Ozaukee,WI,97.3,203,2020
Pepin,WI,104.5,416,2020
Pierce,WI,98.7,269,2020
Polk,WI,101.6,367,2020
Portage,WI,102.4,384,2020
Price,WI,106.1,434,2020
Racine,WI,98.3,252,2020
Richland,WI,100.3,329,2020
Rock,WI,97.0,189,2020
Rusk,WI,100.3,329,2020
St. Croix,WI,100.4,331,2020
Sauk,WI,99.0,281,2020
Sawyer,WI,105.3,427,2020
Shawano,WI,99.7,309,2020
Sheboygan,WI,101.6,367,2020
Taylor,WI,102.3,382,2020
Trempealeau,WI,103.3,399,2020
Vernon,WI,101.8,371,2020
Vilas,WI,102.6,388,2020
Walworth,WI,99.5,300,2020
Washburn,WI,98.8,272,2020
Washington,WI,98.5,262,2020
Waukesha,WI,96.9,185,2020
Waupaca,WI,104.2,413,2020
Waushara,WI,111.9,467,2020
Winnebago,WI,101.7,369,2020
Wood,WI,96.9,185,2020
Albany,WY,106.1,434,2020
Big Horn,WY,105.8,431,2020
Campbell,WY,106.2,435,2020
Carbon,WY,115.9,479,2020
Converse,WY,107.0,441,2020
Crook,WY,99.6,305,2020
Fremont,WY,99.9,316,2020
Goshen,WY,105.8,431,2020
Hot Springs,WY,100.9,346,2020
Johnson,WY,111.5,465,2020
Laramie,WY,103.5,402,2020
Lincoln,WY,103.2,397,2020
Natrona,WY,99.8,314,2020
Niobrara,WY,72.4,0,2020
Park,WY,97.2,199,2020
Platte,WY,106.4,437,2020
Sheridan,WY,99.0,281,2020
Sublette,WY,128.8,498,2020
Sweetwater,WY,106.3,436,2020
Teton,WY,111.9,467,2020
Uinta,WY,102.5,386,2020
Washakie,WY,103.6,404,2020
Weston,WY,111.5,465,2020
Adjuntas,,97.9,233,2020
Aguada,,95.6,136,2020
Aguadilla,,93.8,84,2020
Aguas Buenas,,97.1,194,2020
Aibonito,,91.9,44,2020
Añasco,,93.3,70,2020
Arecibo,,91.2,39,2020
Arroyo,,87.5,13,2020
Barceloneta,,89.8,25,2020
Barranquitas,,97.0,189,2020
Bayamón,,88.8,18,2020
Cabo Rojo,,89.7,24,2020
Caguas,,86.6,10,2020
Camuy,,91.2,39,2020
Canóvanas,,92.5,54,2020
Carolina,,84.0,4,2020
Cataño,,89.3,22,2020
Cayey,,92.0,47,2020
Ceiba,,89.9,26,2020
Ciales,,95.9,146,2020
Cidra,,93.5,76,2020
Coamo,,94.0,89,2020
Comerío,,96.6,173,2020
Corozal,,93.7,81,2020
Culebra,,114.2,473,2020
Dorado,,90.4,31,2020
Fajardo,,87.2,11,2020
Florida,,92.9,62,2020
Guánica,,92.7,57,2020
Guayama,,98.3,252,2020
Guayanilla,,90.3,30,2020
Guaynabo,,88.8,18,2020
Gurabo,,89.1,21,2020
Hatillo,,92.0,47,2020
Hormigueros,,85.0,6,2020
Humacao,,89.2,21,2020
Isabela,,94.4,100,2020
Jayuya,,97.4,209,2020
Juana Díaz,,90.4,31,2020
Juncos,,90.7,33,2020
Lajas,,94.5,103,2020
Lares,,96.8,181,2020
Las Marías,,100.0,320,2020
Las Piedras,,92.2,49,2020
Loíza,,86.9,10,2020
Luquillo,,89.8,25,2020
Manatí,,88.5,17,2020
Maricao,,95.3,126,2020
Maunabo,,95.5,132,2020
Mayagüez,,91.2,39,2020
Moca,,95.1,121,2020
Morovis,,98.3,252,2020
Naguabo,,87.3,12,2020
Naranjito,,96.1,153,2020
Orocovis,,100.0,320,2020
Patillas,,94.7,108,2020
Peñuelas,,93.9,86,2020
Ponce,,92.1,48,2020
Quebradillas,,92.6,55,2020
Rincón,,90.8,34,2020
Río Grande,,92.2,49,2020
Sabana Grande,,85.1,6,2020
Salinas,,93.5,76,2020
San Germán,,94.5,103,2020
San Juan,,84.2,4,2020
San Lorenzo,,94.5,103,2020
San Sebastián,,94.2,94,2020
Santa Isabel,,93.0,64,2020
Toa Alta,,92.1,48,2020
Toa Baja,,87.5,13,2020
Trujillo Alto,,88.3,16,2020
Utuado,,93.9,86,2020
Vega Alta,,92.2,49,2020
Vega Baja,,91.6,42,2020
Vieques,,104.9,421,2020
Villalba,,93.6,79,2020
Yabucoa,,93.5,76,2020
Yauco,,91.5,41,2020
