county,state,medianHouseholdIncome,medianHouseholdIncomeBucket,year
Fisher,TX,52683,260,2020
Floyd,TX,52714,260,2020
Foard,TX,39306,62,2020
Fort Bend,TX,100189,504,2020
Franklin,TX,59632,365,2020
Freestone,TX,52232,252,2020
Frio,TX,48708,182,2020
Gaines,TX,62994,402,2020
Galveston,TX,74633,469,2020
Garza,TX,58938,353,2020
Gillespie,TX,61445,386,2020
Glasscock,TX,74375,468,2020
Goliad,TX,50000,204,2020
Gonzales,TX,58210,345,2020
Gray,TX,54679,293,2020
Grayson,TX,58296,346,2020
Gregg,TX,52027,246,2020
Grimes,TX,56086,315,2020
Guadalupe,TX,75774,472,2020
Hale,TX,47500,164,2020
Hall,TX,40197,70,2020
Hamilton,TX,46893,155,2020
Hansford,TX,46507,150,2020
Hardeman,TX,47188,160,2020
Hardin,TX,61221,383,2020
Harris,TX,63022,402,2020
Harrison,TX,54234,286,2020
Hartley,TX,53722,276,2020
Haskell,TX,48955,186,2020
Hays,TX,68724,446,2020
Hemphill,TX,59605,364,2020
Henderson,TX,49469,195,2020
Hidalgo,TX,41846,88,2020
Hill,TX,55615,308,2020
Hockley,TX,47010,157,2020
Hood,TX,71253,457,2020
Hopkins,TX,54600,292,2020
Houston,TX,40838,76,2020
Howard,TX,57761,340,2020
Hudspeth,TX,31505,21,2020
Hunt,TX,57467,336,2020
Hutchinson,TX,57921,342,2020
Irion,TX,53778,277,2020
Jack,TX,54087,283,2020
Jackson,TX,58243,345,2020
Jasper,TX,42756,100,2020
Jefferson,TX,50840,219,2020
Jim Hogg,TX,35736,39,2020
Jim Wells,TX,45857,140,2020
Johnson,TX,65311,423,2020
Jones,TX,52471,257,2020
Karnes,TX,52896,263,2020
Kaufman,TX,72179,461,2020
Kendall,TX,98692,503,2020
Kenedy,TX,40083,69,2020
Kent,TX,61706,389,2020
Kerr,TX,57196,331,2020
Kimble,TX,46602,151,2020
King,TX,39286,62,2020
Kinney,TX,39972,68,2020
Kleberg,TX,47301,161,2020
Knox,TX,50719,217,2020
Lamar,TX,48036,172,2020
Lamb,TX,44935,127,2020
Lampasas,TX,64808,418,2020
La Salle,TX,47162,160,2020
Lavaca,TX,54211,285,2020
Lee,TX,56696,322,2020
Leon,TX,43392,107,2020
Liberty,TX,50917,220,2020
Limestone,TX,45781,139,2020
Lipscomb,TX,63182,405,2020
Live Oak,TX,50212,208,2020
Llano,TX,58941,353,2020
Loving,TX,44076,117,2020
Lubbock,TX,53425,272,2020
Lynn,TX,46163,144,2020
McCulloch,TX,48618,181,2020
McLennan,TX,50210,208,2020
McMullen,TX,67386,436,2020
Madison,TX,60499,376,2020
Marion,TX,39093,61,2020
Martin,TX,70000,451,2020
Mason,TX,61434,386,2020
Matagorda,TX,48733,182,2020
Maverick,TX,41385,82,2020
Medina,TX,62701,399,2020
Menard,TX,43826,113,2020
Midland,TX,83217,487,2020
Milam,TX,48253,175,2020
Mills,TX,50198,207,2020
Mitchell,TX,44939,128,2020
Montague,TX,57511,337,2020
Montgomery,TX,83274,487,2020
Moore,TX,53967,282,2020
Morris,TX,43995,115,2020
Motley,TX,45417,135,2020
Nacogdoches,TX,44507,122,2020
Navarro,TX,47574,165,2020
Newton,TX,40690,75,2020
Nolan,TX,43692,111,2020
Nueces,TX,56784,324,2020
Ochiltree,TX,53431,272,2020
Oldham,TX,64250,413,2020
Orange,TX,63488,406,2020
Palo Pinto,TX,55986,314,2020
Panola,TX,51297,229,2020
Parker,TX,84189,489,2020
Parmer,TX,58558,349,2020
Pecos,TX,53879,280,2020
Polk,TX,50351,212,2020
Potter,TX,43652,110,2020
Presidio,TX,22716,10,2020
Rains,TX,52612,259,2020
Randall,TX,68186,442,2020
Reagan,TX,61659,388,2020
Real,TX,38659,58,2020
Red River,TX,37135,47,2020
Reeves,TX,61543,387,2020
Refugio,TX,51054,223,2020
Roberts,TX,61964,393,2020
Robertson,TX,53823,278,2020
Rockwall,TX,105956,507,2020
Runnels,TX,48489,179,2020
Rusk,TX,56223,317,2020
Sabine,TX,38917,59,2020
San Augustine,TX,41568,84,2020
San Jacinto,TX,44566,123,2020
San Patricio,TX,56111,315,2020
San Saba,TX,45169,131,2020
Schleicher,TX,45250,132,2020
Scurry,TX,50277,210,2020
Shackelford,TX,48212,175,2020
Shelby,TX,41170,80,2020
Sherman,TX,57130,329,2020
Smith,TX,59450,361,2020
Somervell,TX,64394,414,2020
Starr,TX,30931,20,2020
Stephens,TX,44940,128,2020
Sterling,TX,53194,268,2020
Stonewall,TX,58309,346,2020
Sutton,TX,61190,383,2020
Swisher,TX,36337,41,2020
Tarrant,TX,70306,453,2020
Taylor,TX,55568,307,2020
Terrell,TX,42823,101,2020
Terry,TX,44052,116,2020
Throckmorton,TX,41875,88,2020
Titus,TX,53406,271,2020
Tom Green,TX,57670,338,2020
Travis,TX,80668,482,2020
Trinity,TX,44052,116,2020
Tyler,TX,47865,168,2020
Upshur,TX,54330,288,2020
Upton,TX,59008,354,2020
Uvalde,TX,45936,141,2020
Val Verde,TX,47675,167,2020
Van Zandt,TX,57203,332,2020
Victoria,TX,58959,354,2020
Walker,TX,41508,83,2020
Waller,TX,61752,389,2020
Ward,TX,61915,392,2020
Washington,TX,59623,365,2020
Webb,TX,50296,211,2020
Wharton,TX,51770,240,2020
Wheeler,TX,49036,188,2020
Wichita,TX,49710,200,2020
Wilbarger,TX,45121,130,2020
Willacy,TX,37906,52,2020
Williamson,TX,90834,498,2020
Wilson,TX,80082,481,2020
Winkler,TX,63585,407,2020
Wise,TX,67726,439,2020
Wood,TX,56749,323,2020
Yoakum,TX,69004,447,2020
Young,TX,52158,250,2020
Zapata,TX,32945,26,2020
Zavala,TX,40090,69,2020
Beaver,UT,66705,432,2020
Box Elder,UT,63573,407,2020
Cache,UT,60530,377,2020
Carbon,UT,50328,211,2020
Daggett,UT,74911,470,2020
Davis,UT,87570,494,2020
Duchesne,UT,61655,388,2020
Emery,UT,57772,340,2020
Garfield,UT,44279,119,2020
Grand,UT,56639,322,2020
Iron,UT,52045,247,2020
Juab,UT,68333,443,2020
Kane,UT,49486,196,2020
Millard,UT,63221,405,2020
Morgan,UT,100408,504,2020
Piute,UT,29125,16,2020
Rich,UT,63917,410,2020
Salt Lake,UT,77128,476,2020
San Juan,UT,49690,199,2020
Sanpete,UT,55820,311,2020
Sevier,UT,55361,304,2020
Summit,UT,106973,508,2020
Tooele,UT,76737,475,2020
Uintah,UT,59428,361,2020
Utah,UT,77057,476,2020
Wasatch,UT,85807,492,2020
Washington,UT,61747,389,2020
Wayne,UT,49299,192,2020
Weber,UT,71275,457,2020
Addison,VT,70262,452,2020
Bennington,VT,58200,345,2020
Caledonia,VT,52481,257,2020
Chittenden,VT,76316,474,2020
Essex,VT,47035,158,2020
Franklin,VT,65314,423,2020
Grand Isle,VT,81667,484,2020
Lamoille,VT,64179,412,2020
Orange,VT,62737,400,2020
Orleans,VT,54390,288,2020
Rutland,VT,57176,331,2020
Washington,VT,64862,418,2020
Windham,VT,54188,284,2020
Windsor,VT,61503,387,2020
Accomack,VA,46178,144,2020
Albemarle,VA,84643,490,2020
Alleghany,VA,48513,179,2020
Amelia,VA,63918,410,2020
Amherst,VA,57368,335,2020
Appomattox,VA,55457,306,2020
Arlington,VA,122604,511,2020
Augusta,VA,65076,421,2020
Bath,VA,55481,306,2020
Bedford,VA,67136,434,2020
Bland,VA,50365,212,2020
Botetourt,VA,72719,464,2020
Brunswick,VA,46111,144,2020
Buchanan,VA,34302,31,2020
Buckingham,VA,48603,181,2020
Campbell,VA,52319,254,2020
Caroline,VA,67901,441,2020
Carroll,VA,44518,122,2020
Charles City,VA,60096,371,2020
Charlotte,VA,40924,77,2020
Chesterfield,VA,84645,490,2020
Clarke,VA,86154,492,2020
Craig,VA,57792,341,2020
Culpeper,VA,80663,482,2020
Cumberland,VA,50565,214,2020
Dickenson,VA,30116,18,2020
Dinwiddie,VA,65485,425,2020
Essex,VA,51125,224,2020
Fairfax,VA,109708,508,2020
Fauquier,VA,105665,507,2020
Floyd,VA,51250,228,2020
Fluvanna,VA,78885,478,2020
Franklin,VA,49811,201,2020
Frederick,VA,80011,481,2020
Giles,VA,57279,333,2020
Gloucester,VA,71649,459,2020
Goochland,VA,97146,502,2020
Grayson,VA,41558,84,2020
Greene,VA,67266,435,2020
Greensville,VA,49756,200,2020
Halifax,VA,43714,111,2020
Hanover,VA,91444,498,2020
Henrico,VA,72295,462,2020
Henry,VA,38511,57,2020
Highland,VA,51831,242,2020
Isle of Wight,VA,77870,477,2020
James City,VA,91675,499,2020
King and Queen,VA,65385,423,2020
King George,VA,96711,502,2020
King William,VA,73284,466,2020
Lancaster,VA,59736,366,2020
Lee,VA,35006,34,2020
Loudoun,VA,147111,511,2020
Louisa,VA,67027,434,2020
Lunenburg,VA,45884,141,2020
Madison,VA,63482,406,2020
Mathews,VA,74489,469,2020
Mecklenburg,VA,50224,209,2020
Middlesex,VA,57060,328,2020
Montgomery,VA,59126,356,2020
Nelson,VA,62203,395,2020
New Kent,VA,97688,503,2020
Northampton,VA,50819,219,2020
Northumberland,VA,59437,361,2020
Nottoway,VA,49983,204,2020
Orange,VA,74446,469,2020
Page,VA,51878,243,2020
Patrick,VA,46941,156,2020
Pittsylvania,VA,49520,196,2020
Powhatan,VA,93833,500,2020
Prince Edward,VA,44253,119,2020
Prince George,VA,75123,470,2020
Prince William,VA,107707,508,2020
Pulaski,VA,53689,275,2020
Rappahannock,VA,82077,484,2020
Richmond,VA,51421,231,2020
Roanoke,VA,45664,137,2020
Rockbridge,VA,54133,283,2020
Rockingham,VA,64496,415,2020
Russell,VA,38564,57,2020
Scott,VA,41540,84,2020
Shenandoah,VA,56114,315,2020
Smyth,VA,41088,79,2020
Southampton,VA,63034,403,2020
Spotsylvania,VA,90913,498,2020
Stafford,VA,112247,509,2020
Surry,VA,56525,320,2020
Sussex,VA,51701,238,2020
Tazewell,VA,42207,93,2020
Warren,VA,70109,452,2020
Washington,VA,50928,221,2020
Westmoreland,VA,53790,278,2020
Wise,VA,41285,81,2020
Wythe,VA,51639,236,2020
York,VA,93356,500,2020
Alexandria,VA,102227,505,2020
Bristol,VA,39679,65,2020
Buena Vista,VA,36634,43,2020
Charlottesville,VA,59598,364,2020
Chesapeake,VA,81261,483,2020
Colonial Heights,VA,60522,376,2020
Covington,VA,41024,78,2020
Danville,VA,37147,47,2020
Emporia,VA,30058,17,2020
Falls Church,VA,146922,511,2020
Fredericksburg,VA,69528,449,2020
Galax,VA,35184,35,2020
Hampton,VA,57041,328,2020
Harrisonburg,VA,49117,189,2020
Hopewell,VA,43262,106,2020
Lexington,VA,50714,217,2020
Lynchburg,VA,49201,190,2020
Manassas,VA,86227,493,2020
Manassas Park,VA,81639,483,2020
Martinsville,VA,36166,40,2020
Newport News,VA,54511,291,2020
Norfolk,VA,53026,266,2020
Norton,VA,30518,18,2020
Petersburg,VA,43029,103,2020
Poquoson,VA,100696,504,2020
Portsmouth,VA,53213,269,2020
Radford,VA,34576,32,2020
Salem,VA,63411,405,2020
Staunton,VA,52292,253,2020
Suffolk,VA,79899,481,2020
Virginia Beach,VA,78136,477,2020
Waynesboro,VA,43480,108,2020
Williamsburg,VA,59288,359,2020
Winchester,VA,61102,382,2020
Adams,WA,51601,236,2020
Asotin,WA,53941,281,2020
Benton,WA,72046,461,2020
Chelan,WA,61304,384,2020
Clallam,WA,55090,301,2020
Clark,WA,77184,476,2020
Columbia,WA,61779,390,2020
Cowlitz,WA,58791,351,2020
Douglas,WA,65730,427,2020
Ferry,WA,41685,85,2020
Franklin,WA,66904,433,2020
Garfield,WA,56923,326,2020
Grant,WA,59165,356,2020
Grays Harbor,WA,50665,216,2020
Island,WA,70765,455,2020
Jefferson,WA,57693,339,2020
King,WA,99158,503,2020
Kitsap,WA,78969,479,2020
Kittitas,WA,59703,366,2020
Klickitat,WA,56667,322,2020
Lewis,WA,54970,298,2020
Lincoln,WA,58584,349,2020
Mason,WA,60565,377,2020
Okanogan,WA,48528,179,2020
Pacific,WA,50873,219,2020
Pend Oreille,WA,55021,299,2020
Pierce,WA,76438,474,2020
San Juan,WA,64753,418,2020
Skagit,WA,71021,456,2020
Skamania,WA,69296,448,2020
Snohomish,WA,89273,496,2020
Spokane,WA,60101,371,2020
Stevens,WA,54426,289,2020
Thurston,WA,75867,472,2020
Wahkiakum,WA,54524,291,2020
Walla Walla,WA,60615,378,2020
Whatcom,WA,65420,424,2020
Whitman,WA,42288,94,2020
Yakima,WA,54917,297,2020
Barbour,WV,38906,59,2020
Berkeley,WV,65286,422,2020
Boone,WV,45297,133,2020
Braxton,WV,43819,113,2020
Brooke,WV,48168,174,2020
Cabell,WV,41472,83,2020
Calhoun,WV,38668,58,2020
Clay,WV,35154,35,2020
Doddridge,WV,51300,229,2020
Fayette,WV,43722,111,2020
Gilmer,WV,42883,102,2020
Grant,WV,43313,106,2020
Greenbrier,WV,39807,66,2020
Hampshire,WV,48528,179,2020
Hancock,WV,48140,173,2020
Hardy,WV,46513,150,2020
Harrison,WV,52134,249,2020
Jackson,WV,49115,189,2020
Jefferson,WV,82551,485,2020
Kanawha,WV,47122,159,2020
Lewis,WV,43894,114,2020
Lincoln,WV,42064,90,2020
Logan,WV,36250,41,2020
McDowell,WV,26072,13,2020
Marion,WV,52856,262,2020
Marshall,WV,48179,174,2020
Mason,WV,51820,241,2020
Mercer,WV,40716,75,2020
Mineral,WV,51723,239,2020
Mingo,WV,35454,37,2020
Monongalia,WV,54198,285,2020
Monroe,WV,44828,126,2020
Morgan,WV,57116,329,2020
Nicholas,WV,40318,71,2020
Ohio,WV,48056,172,2020
Pendleton,WV,46358,147,2020
Pleasants,WV,55508,307,2020
Pocahontas,WV,37642,50,2020
Preston,WV,51992,245,2020
Putnam,WV,63954,410,2020
Raleigh,WV,43283,106,2020
Randolph,WV,45206,132,2020
Ritchie,WV,44328,120,2020
Roane,WV,38895,59,2020
Summers,WV,37769,51,2020
Taylor,WV,52958,265,2020
Tucker,WV,47527,164,2020
Tyler,WV,47598,166,2020
Upshur,WV,40802,76,2020
Wayne,WV,43710,111,2020
Webster,WV,33358,28,2020
Wetzel,WV,44539,123,2020
Wirt,WV,45315,133,2020
Wood,WV,48711,182,2020
Wyoming,WV,44095,117,2020
Adams,WI,48906,185,2020
Ashland,WI,47869,169,2020
Barron,WI,52346,255,2020
Bayfield,WI,57257,333,2020
Brown,WI,64728,417,2020
Buffalo,WI,58364,347,2020
Burnett,WI,53555,273,2020
Calumet,WI,76065,473,2020
Chippewa,WI,61215,383,2020
Clark,WI,54463,290,2020
Columbia,WI,69262,448,2020
Crawford,WI,51218,227,2020
Dane,WI,75179,470,2020
Dodge,WI,62591,399,2020
Door,WI,61765,390,2020
Douglas,WI,56855,325,2020
Dunn,WI,59588,364,2020
Eau Claire,WI,62508,398,2020
Florence,WI,50821,219,2020
Fond du Lac,WI,64147,412,2020
Forest,WI,48394,177,2020
Grant,WI,54144,284,2020
Green,WI,66212,430,2020
Green Lake,WI,57339,335,2020
Iowa,WI,68714,446,2020
Iron,WI,45588,136,2020
Jackson,WI,55228,301,2020
Jefferson,WI,67167,435,2020
Juneau,WI,53928,281,2020
Kenosha,WI,66595,432,2020
Kewaunee,WI,68474,444,2020
La Crosse,WI,60307,373,2020
Lafayette,WI,61070,382,2020
Langlade,WI,52074,248,2020
Lincoln,WI,59183,357,2020
Manitowoc,WI,58464,348,2020
Marathon,WI,63029,402,2020
Marinette,WI,52385,256,2020
Marquette,WI,53293,269,2020
Menominee,WI,47188,160,2020
Milwaukee,WI,52260,253,2020
Monroe,WI,60595,378,2020
Oconto,WI,64528,415,2020
Oneida,WI,58156,344,2020
Outagamie,WI,68441,444,2020
Ozaukee,WI,84394,490,2020
Pepin,WI,58750,350,2020
Pierce,WI,73873,468,2020
Polk,WI,61814,390,2020
Portage,WI,60316,374,2020
Price,WI,49749,200,2020
Racine,WI,62556,398,2020
Richland,WI,52052,247,2020
Rock,WI,59519,363,2020
Rusk,WI,48961,186,2020
St. Croix,WI,84985,491,2020
Sauk,WI,62808,400,2020
Sawyer,WI,52022,246,2020
Shawano,WI,57322,334,2020
Sheboygan,WI,62101,394,2020
Taylor,WI,52860,262,2020
Trempealeau,WI,59606,364,2020
Vernon,WI,54549,291,2020
Vilas,WI,50039,205,2020
Walworth,WI,66034,428,2020
Washburn,WI,51711,238,2020
Washington,WI,80839,483,2020
Waukesha,WI,88985,496,2020
Waupaca,WI,60106,372,2020
Waushara,WI,54320,287,2020
Winnebago,WI,59947,369,2020
Wood,WI,55684,309,2020
Albany,WY,51362,230,2020
Big Horn,WY,51237,228,2020
Campbell,WY,80887,483,2020
Carbon,WY,62423,397,2020
Converse,WY,73806,467,2020
Crook,WY,66898,433,2020
Fremont,WY,54291,287,2020
Goshen,WY,55955,313,2020
Hot Springs,WY,53398,271,2020
Johnson,WY,56565,321,2020
Laramie,WY,69369,449,2020
Lincoln,WY,71898,460,2020
Natrona,WY,62168,395,2020
Niobrara,WY,46111,144,2020
Park,WY,63684,408,2020
Platte,WY,57784,341,2020
Sheridan,WY,59380,360,2020
Sublette,WY,78655,478,2020
Sweetwater,WY,73384,466,2020
Teton,WY,87053,493,2020
Uinta,WY,72458,462,2020
Washakie,WY,57306,334,2020
Weston,WY,53333,270,2020
Adjuntas,,14253,0,2020
Aguada,,16802,2,2020
Aguadilla,,16065,2,2020
Aguas Buenas,,20190,8,2020
Aibonito,,20631,8,2020
Añasco,,20167,8,2020
Arecibo,,19266,6,2020
Arroyo,,16206,2,2020
Barceloneta,,17815,5,2020
Barranquitas,,18924,6,2020
Bayamón,,26853,14,2020
Cabo Rojo,,17261,3,2020
Caguas,,25823,12,2020
Camuy,,18571,5,2020
Canóvanas,,21614,9,2020
Carolina,,29398,16,2020
Cataño,,18647,5,2020
Cayey,,23104,10,2020
Ceiba,,19092,6,2020
Ciales,,17783,4,2020
Cidra,,20664,9,2020
Coamo,,18319,5,2020
Comerío,,14297,0,2020
Corozal,,16933,3,2020
Culebra,,25658,12,2020
Dorado,,29852,17,2020
Fajardo,,19957,7,2020
Florida,,20221,8,2020
Guánica,,12283,0,2020
Guayama,,17319,4,2020
Guayanilla,,17796,4,2020
Guaynabo,,36073,40,2020
Gurabo,,35367,36,2020
Hatillo,,18998,6,2020
Hormigueros,,19848,7,2020
Humacao,,21802,9,2020
Isabela,,16996,3,2020
Jayuya,,16003,1,2020
Juana Díaz,,20889,9,2020
Juncos,,20350,8,2020
Lajas,,14439,0,2020
Lares,,16841,3,2020
Las Marías,,14765,0,2020
Las Piedras,,22848,10,2020
Loíza,,17363,4,2020
Luquillo,,21805,10,2020
Manatí,,18885,6,2020
Maricao,,15387,1,2020
Maunabo,,20561,8,2020
Mayagüez,,14761,0,2020
Moca,,16033,2,2020
Morovis,,21191,9,2020
Naguabo,,19224,6,2020
Naranjito,,18778,5,2020
Orocovis,,15805,1,2020
Patillas,,17138,3,2020
Peñuelas,,17313,3,2020
Ponce,,17263,3,2020
Quebradillas,,17425,4,2020
Rincón,,20145,7,2020
Río Grande,,23738,10,2020
Sabana Grande,,18290,5,2020
Salinas,,17694,4,2020
San Germán,,16561,2,2020
San Juan,,23642,10,2020
San Lorenzo,,19385,7,2020
San Sebastián,,15995,1,2020
Santa Isabel,,20000,7,2020
Toa Alta,,27626,14,2020
Toa Baja,,25090,12,2020
Trujillo Alto,,32611,25,2020
Utuado,,15021,1,2020
Vega Alta,,20809,9,2020
Vega Baja,,20126,7,2020
Vieques,,14040,0,2020
Villalba,,19355,7,2020
Yabucoa,,16828,2,2020
Yauco,,14813,1,2020
