county,state,medianAge,medianAgeBucket,year
Davidson,TN,34.4,42,2020
Decatur,TN,46.5,430,2020
DeKalb,TN,42.6,312,2020
Dickson,TN,38.8,141,2020
Dyer,TN,40.1,194,2020
Fayette,TN,46.2,425,2020
Fentress,TN,45.5,411,2020
Franklin,TN,42.0,284,2020
Gibson,TN,40.0,190,2020
Giles,TN,43.6,352,2020
Grainger,TN,46.2,425,2020
Greene,TN,45.0,398,2020
Grundy,TN,43.5,347,2020
Hamblen,TN,40.7,223,2020
Hamilton,TN,39.7,178,2020
Hancock,TN,44.5,385,2020
Hardeman,TN,40.7,223,2020
Hardin,TN,45.4,408,2020
Hawkins,TN,45.2,403,2020
Haywood,TN,43.0,330,2020
Henderson,TN,40.6,217,2020
Henry,TN,45.8,416,2020
Hickman,TN,41.3,253,2020
Houston,TN,43.8,358,2020
Humphreys,TN,41.7,270,2020
Jackson,TN,47.4,447,2020
Jefferson,TN,44.2,372,2020
Johnson,TN,46.1,422,2020
Knox,TN,37.4,99,2020
Lake,TN,40.3,202,2020
Lauderdale,TN,39.1,151,2020
Lawrence,TN,39.4,165,2020
Lewis,TN,42.0,284,2020
Lincoln,TN,42.9,325,2020
Loudon,TN,47.8,453,2020
McMinn,TN,42.4,303,2020
McNairy,TN,43.6,352,2020
Macon,TN,38.4,128,2020
Madison,TN,38.5,133,2020
Marion,TN,43.2,338,2020
Marshall,TN,39.7,178,2020
Maury,TN,39.2,156,2020
Meigs,TN,45.9,418,2020
Monroe,TN,44.1,369,2020
Montgomery,TN,31.0,14,2020
Moore,TN,45.9,418,2020
Morgan,TN,41.5,260,2020
Obion,TN,42.4,303,2020
Overton,TN,43.2,338,2020
Perry,TN,43.1,334,2020
Pickett,TN,50.7,484,2020
Polk,TN,46.3,426,2020
Putnam,TN,36.7,84,2020
Rhea,TN,40.0,190,2020
Roane,TN,47.3,446,2020
Robertson,TN,39.0,148,2020
Rutherford,TN,33.6,33,2020
Scott,TN,39.4,165,2020
Sequatchie,TN,44.4,380,2020
Sevier,TN,42.9,325,2020
Shelby,TN,35.7,60,2020
Smith,TN,40.6,217,2020
Stewart,TN,43.8,358,2020
Sullivan,TN,45.3,407,2020
Sumner,TN,39.6,173,2020
Tipton,TN,38.0,116,2020
Trousdale,TN,33.9,36,2020
Unicoi,TN,47.4,447,2020
Union,TN,42.5,308,2020
Van Buren,TN,46.5,430,2020
Warren,TN,40.1,194,2020
Washington,TN,40.1,194,2020
Wayne,TN,44.0,366,2020
Weakley,TN,38.5,133,2020
White,TN,43.3,341,2020
Williamson,TN,39.3,160,2020
Wilson,TN,40.2,199,2020
Anderson,TX,39.3,160,2020
Andrews,TX,32.3,21,2020
Angelina,TX,37.6,106,2020
Aransas,TX,50.0,478,2020
Archer,TX,44.2,372,2020
Armstrong,TX,41.7,270,2020
Atascosa,TX,36.0,67,2020
Austin,TX,40.9,234,2020
Bailey,TX,33.7,34,2020
Bandera,TX,53.1,497,2020
Bastrop,TX,38.0,116,2020
Baylor,TX,47.2,445,2020
Bee,TX,35.3,52,2020
Bell,TX,31.3,16,2020
Bexar,TX,33.8,35,2020
Blanco,TX,50.5,482,2020
Borden,TX,37.2,95,2020
Bosque,TX,46.8,437,2020
Bowie,TX,38.3,125,2020
Brazoria,TX,36.0,67,2020
Brazos,TX,26.8,3,2020
Brewster,TX,43.8,358,2020
Briscoe,TX,46.9,438,2020
Brooks,TX,34.4,42,2020
Brown,TX,41.2,248,2020
Burleson,TX,43.8,358,2020
Burnet,TX,44.8,392,2020
Caldwell,TX,35.8,62,2020
Calhoun,TX,37.7,108,2020
Callahan,TX,43.9,362,2020
Cameron,TX,31.7,18,2020
Camp,TX,38.1,119,2020
Carson,TX,42.4,303,2020
Cass,TX,44.0,366,2020
Castro,TX,35.7,60,2020
Chambers,TX,35.2,50,2020
Cherokee,TX,37.9,113,2020
Childress,TX,32.9,27,2020
Clay,TX,47.0,441,2020
Cochran,TX,36.6,81,2020
Coke,TX,47.9,455,2020
Coleman,TX,47.0,441,2020
Collin,TX,37.0,90,2020
Collingsworth,TX,40.1,194,2020
Colorado,TX,43.1,334,2020
Comal,TX,42.1,289,2020
Comanche,TX,44.6,387,2020
Concho,TX,46.1,422,2020
Cooke,TX,41.2,248,2020
Coryell,TX,32.2,21,2020
Cottle,TX,37.3,97,2020
Crane,TX,33.6,33,2020
Crockett,TX,44.1,369,2020
Crosby,TX,39.0,148,2020
Culberson,TX,37.2,95,2020
Dallam,TX,31.5,16,2020
Dallas,TX,33.5,32,2020
Dawson,TX,33.6,33,2020
Deaf Smith,TX,31.8,18,2020
Delta,TX,41.7,270,2020
Denton,TX,35.8,62,2020
DeWitt,TX,41.7,270,2020
Dickens,TX,45.2,403,2020
Dimmit,TX,36.5,78,2020
Donley,TX,41.6,265,2020
Duval,TX,36.4,76,2020
Eastland,TX,41.5,260,2020
Ector,TX,30.6,12,2020
Edwards,TX,40.7,223,2020
Ellis,TX,36.4,76,2020
El Paso,TX,32.4,22,2020
Erath,TX,30.8,13,2020
Falls,TX,41.0,239,2020
Fannin,TX,41.0,239,2020
Fayette,TX,48.1,459,2020
Fisher,TX,44.5,385,2020
Floyd,TX,36.5,78,2020
Foard,TX,55.1,504,2020
Fort Bend,TX,36.5,78,2020
Franklin,TX,42.4,303,2020
Freestone,TX,40.8,229,2020
Frio,TX,31.7,18,2020
Gaines,TX,28.1,5,2020
Galveston,TX,37.7,108,2020
Garza,TX,42.8,320,2020
Gillespie,TX,50.1,479,2020
Glasscock,TX,36.6,81,2020
Goliad,TX,46.3,426,2020
Gonzales,TX,36.7,84,2020
Gray,TX,36.3,74,2020
Grayson,TX,39.4,165,2020
Gregg,TX,35.6,58,2020
Grimes,TX,40.5,212,2020
Guadalupe,TX,37.0,90,2020
Hale,TX,33.0,28,2020
Hall,TX,44.3,377,2020
Hamilton,TX,45.3,407,2020
Hansford,TX,32.6,24,2020
Hardeman,TX,44.6,387,2020
Hardin,TX,39.6,173,2020
Harris,TX,33.7,34,2020
Harrison,TX,39.4,165,2020
Hartley,TX,37.3,97,2020
Haskell,TX,42.8,320,2020
Hays,TX,32.5,23,2020
Hemphill,TX,36.7,84,2020
Henderson,TX,44.0,366,2020
Hidalgo,TX,29.4,7,2020
Hill,TX,41.8,274,2020
Hockley,TX,33.9,36,2020
Hood,TX,46.6,432,2020
Hopkins,TX,39.5,169,2020
Houston,TX,43.8,358,2020
Howard,TX,37.5,103,2020
Hudspeth,TX,34.3,40,2020
Hunt,TX,37.9,113,2020
Hutchinson,TX,38.2,122,2020
Irion,TX,43.3,341,2020
Jack,TX,40.1,194,2020
Jackson,TX,39.2,156,2020
Jasper,TX,41.9,279,2020
Jeff Davis,TX,61.3,511,2020
Jefferson,TX,36.5,78,2020
Jim Hogg,TX,29.7,8,2020
Jim Wells,TX,35.0,49,2020
Johnson,TX,36.9,88,2020
Jones,TX,38.1,119,2020
Karnes,TX,35.6,58,2020
Kaufman,TX,35.3,52,2020
Kendall,TX,42.1,289,2020
Kenedy,TX,41.2,248,2020
Kent,TX,43.5,347,2020
Kerr,TX,48.0,458,2020
Kimble,TX,52.0,491,2020
King,TX,39.4,165,2020
Kinney,TX,51.0,486,2020
Kleberg,TX,28.4,6,2020
Knox,TX,41.6,265,2020
Lamar,TX,40.7,223,2020
Lamb,TX,36.4,76,2020
Lampasas,TX,43.4,344,2020
La Salle,TX,36.3,74,2020
Lavaca,TX,43.6,352,2020
Lee,TX,41.7,270,2020
Leon,TX,44.7,389,2020
Liberty,TX,35.0,49,2020
Limestone,TX,40.3,202,2020
Lipscomb,TX,36.6,81,2020
Live Oak,TX,42.7,316,2020
Llano,TX,57.7,509,2020
Loving,TX,62.2,511,2020
Lubbock,TX,30.9,13,2020
Lynn,TX,38.5,133,2020
McCulloch,TX,45.6,412,2020
McLennan,TX,33.6,33,2020
McMullen,TX,36.1,70,2020
Madison,TX,35.9,64,2020
Marion,TX,50.8,485,2020
Martin,TX,32.8,26,2020
Mason,TX,45.2,403,2020
Matagorda,TX,37.8,110,2020
Maverick,TX,29.8,8,2020
Medina,TX,38.4,128,2020
Menard,TX,54.2,502,2020
Midland,TX,31.8,18,2020
Milam,TX,41.8,274,2020
Mills,TX,52.5,494,2020
Mitchell,TX,34.2,39,2020
Montague,TX,44.4,380,2020
Montgomery,TX,37.2,95,2020
Moore,TX,30.8,13,2020
Morris,TX,43.2,338,2020
Motley,TX,46.4,428,2020
Nacogdoches,TX,31.0,14,2020
Navarro,TX,38.2,122,2020
Newton,TX,44.4,380,2020
Nolan,TX,37.1,93,2020
Nueces,TX,35.7,60,2020
Ochiltree,TX,31.9,19,2020
Oldham,TX,32.5,23,2020
Orange,TX,38.3,125,2020
Palo Pinto,TX,40.8,229,2020
Panola,TX,39.6,173,2020
Parker,TX,39.8,182,2020
Parmer,TX,34.6,45,2020
Pecos,TX,35.8,62,2020
Polk,TX,43.9,362,2020
Potter,TX,34.1,38,2020
Presidio,TX,42.5,308,2020
Rains,TX,48.5,463,2020
Randall,TX,36.0,67,2020
Reagan,TX,30.6,12,2020
Real,TX,52.8,495,2020
Red River,TX,47.5,449,2020
Reeves,TX,35.2,50,2020
Refugio,TX,43.7,355,2020
Roberts,TX,47.2,445,2020
Robertson,TX,41.4,256,2020
Rockwall,TX,37.6,106,2020
Runnels,TX,40.4,206,2020
Rusk,TX,38.2,122,2020
Sabine,TX,53.0,496,2020
San Augustine,TX,48.8,468,2020
San Jacinto,TX,45.1,401,2020
San Patricio,TX,35.6,58,2020
San Saba,TX,42.0,284,2020
Schleicher,TX,36.6,81,2020
Scurry,TX,36.5,78,2020
Shackelford,TX,44.7,389,2020
Shelby,TX,38.3,125,2020
Sherman,TX,40.3,202,2020
Smith,TX,36.9,88,2020
Somervell,TX,42.8,320,2020
Starr,TX,29.0,7,2020
Stephens,TX,39.5,169,2020
Sterling,TX,34.4,42,2020
Stonewall,TX,40.8,229,2020
Sutton,TX,37.7,108,2020
Swisher,TX,37.0,90,2020
Tarrant,TX,34.6,45,2020
Taylor,TX,32.6,24,2020
Terrell,TX,59.1,510,2020
Terry,TX,34.5,43,2020
Throckmorton,TX,48.4,462,2020
Titus,TX,34.2,39,2020
Tom Green,TX,34.3,40,2020
Travis,TX,34.5,43,2020
Trinity,TX,50.0,478,2020
Tyler,TX,42.6,312,2020
Upshur,TX,41.2,248,2020
Upton,TX,38.9,144,2020
Uvalde,TX,33.8,35,2020
Val Verde,TX,32.2,21,2020
Van Zandt,TX,42.3,299,2020
Victoria,TX,35.9,64,2020
Walker,TX,35.3,52,2020
Waller,TX,29.5,8,2020
Ward,TX,34.3,40,2020
Washington,TX,42.0,284,2020
Webb,TX,28.9,7,2020
Wharton,TX,37.3,97,2020
Wheeler,TX,40.6,217,2020
Wichita,TX,34.6,45,2020
Wilbarger,TX,39.2,156,2020
Willacy,TX,33.4,31,2020
Williamson,TX,36.6,81,2020
Wilson,TX,39.9,185,2020
Winkler,TX,34.1,38,2020
Wise,TX,38.6,136,2020
Wood,TX,48.3,461,2020
Yoakum,TX,30.5,11,2020
Young,TX,40.8,229,2020
Zapata,TX,30.0,9,2020
Zavala,TX,32.8,26,2020
Beaver,UT,32.8,26,2020
Box Elder,UT,32.9,27,2020
Cache,UT,25.4,1,2020
Carbon,UT,37.9,113,2020
Daggett,UT,38.9,144,2020
Davis,UT,31.3,16,2020
Duchesne,UT,31.9,19,2020
Emery,UT,37.2,95,2020
Garfield,UT,42.0,284,2020
Grand,UT,40.8,229,2020
Iron,UT,29.3,7,2020
Juab,UT,30.1,9,2020
Kane,UT,42.0,284,2020
Millard,UT,34.5,43,2020
Morgan,UT,32.6,24,2020
Piute,UT,53.4,498,2020
Rich,UT,33.0,28,2020
Salt Lake,UT,33.0,28,2020
San Juan,UT,32.6,24,2020
Sanpete,UT,33.2,29,2020
Sevier,UT,35.8,62,2020
Summit,UT,40.2,199,2020
Tooele,UT,31.6,17,2020
Uintah,UT,31.1,14,2020
Utah,UT,25.0,1,2020
Wasatch,UT,34.3,40,2020
Washington,UT,37.7,108,2020
Wayne,UT,42.0,284,2020
Weber,UT,32.9,27,2020
Addison,VT,43.7,355,2020
Bennington,VT,46.3,426,2020
Caledonia,VT,45.0,398,2020
Chittenden,VT,36.5,78,2020
Essex,VT,51.4,488,2020
Franklin,VT,40.5,212,2020
Grand Isle,VT,48.7,467,2020
Lamoille,VT,40.4,206,2020
Orange,VT,46.7,434,2020
Orleans,VT,46.1,422,2020
Rutland,VT,47.0,441,2020
Washington,VT,43.7,355,2020
Windham,VT,47.2,445,2020
Windsor,VT,48.0,458,2020
Accomack,VA,45.8,416,2020
Albemarle,VA,39.4,165,2020
Alleghany,VA,48.0,458,2020
Amelia,VA,45.0,398,2020
Amherst,VA,44.9,395,2020
Appomattox,VA,42.7,316,2020
Arlington,VA,34.8,47,2020
Augusta,VA,45.1,401,2020
Bath,VA,48.9,469,2020
Bedford,VA,46.6,432,2020
Bland,VA,46.1,422,2020
Botetourt,VA,47.4,447,2020
Brunswick,VA,44.6,387,2020
Buchanan,VA,47.6,451,2020
Buckingham,VA,42.9,325,2020
Campbell,VA,43.1,334,2020
Caroline,VA,39.5,169,2020
Carroll,VA,48.3,461,2020
Charles City,VA,51.3,487,2020
Charlotte,VA,46.1,422,2020
Chesterfield,VA,39.0,148,2020
Clarke,VA,48.1,459,2020
Craig,VA,47.9,455,2020
Culpeper,VA,39.8,182,2020
Cumberland,VA,44.9,395,2020
Dickenson,VA,45.2,403,2020
Dinwiddie,VA,42.8,320,2020
Essex,VA,46.7,434,2020
Fairfax,VA,38.0,116,2020
Fauquier,VA,41.2,248,2020
Floyd,VA,47.6,451,2020
Fluvanna,VA,43.6,352,2020
Franklin,VA,40.3,202,2020
Frederick,VA,40.7,223,2020
Giles,VA,44.7,389,2020
Gloucester,VA,44.9,395,2020
Goochland,VA,48.6,465,2020
Grayson,VA,48.4,462,2020
Greene,VA,38.5,133,2020
Greensville,VA,39.7,178,2020
Halifax,VA,46.3,426,2020
Hanover,VA,42.7,316,2020
Henrico,VA,39.1,151,2020
Henry,VA,48.1,459,2020
Highland,VA,59.5,511,2020
Isle of Wight,VA,44.4,380,2020
James City,VA,46.8,437,2020
King and Queen,VA,48.0,458,2020
King George,VA,38.1,119,2020
King William,VA,41.0,239,2020
Lancaster,VA,57.2,508,2020
Lee,VA,45.4,408,2020
Loudoun,VA,36.5,78,2020
Louisa,VA,45.3,407,2020
Lunenburg,VA,44.5,385,2020
Madison,VA,46.4,428,2020
Mathews,VA,53.7,499,2020
Mecklenburg,VA,48.5,463,2020
Middlesex,VA,54.7,504,2020
Montgomery,VA,29.6,8,2020
Nelson,VA,51.3,487,2020
New Kent,VA,43.9,362,2020
Northampton,VA,49.8,476,2020
Northumberland,VA,59.3,510,2020
Nottoway,VA,40.8,229,2020
Orange,VA,42.7,316,2020
Page,VA,45.3,407,2020
Patrick,VA,50.4,481,2020
Pittsylvania,VA,47.6,451,2020
Powhatan,VA,45.5,411,2020
Prince Edward,VA,32.1,20,2020
Prince George,VA,37.1,93,2020
Prince William,VA,35.4,54,2020
Pulaski,VA,47.1,442,2020
Rappahannock,VA,49.2,472,2020
Richmond,VA,34.1,38,2020
Roanoke,VA,38.2,122,2020
Rockbridge,VA,49.0,470,2020
Rockingham,VA,40.9,234,2020
Russell,VA,46.3,426,2020
Scott,VA,47.6,451,2020
Shenandoah,VA,44.5,385,2020
Smyth,VA,45.4,408,2020
Southampton,VA,46.7,434,2020
Spotsylvania,VA,38.5,133,2020
Stafford,VA,35.7,60,2020
Surry,VA,50.0,478,2020
Sussex,VA,41.0,239,2020
Tazewell,VA,45.3,407,2020
Warren,VA,41.5,260,2020
Washington,VA,46.4,428,2020
Westmoreland,VA,48.1,459,2020
Wise,VA,41.6,265,2020
Wythe,VA,45.9,418,2020
York,VA,39.6,173,2020
Alexandria,VA,36.8,86,2020
Bristol,VA,42.4,303,2020
Buena Vista,VA,35.6,58,2020
Charlottesville,VA,32.3,21,2020
Chesapeake,VA,37.0,90,2020
Colonial Heights,VA,40.3,202,2020
Covington,VA,42.1,289,2020
Danville,VA,40.9,234,2020
Emporia,VA,34.8,47,2020
Falls Church,VA,39.2,156,2020
Fredericksburg,VA,30.7,12,2020
Galax,VA,42.3,299,2020
Hampton,VA,36.3,74,2020
Harrisonburg,VA,25.8,2,2020
Hopewell,VA,36.1,70,2020
Lexington,VA,22.2,0,2020
Lynchburg,VA,28.5,6,2020
Manassas,VA,34.7,46,2020
Manassas Park,VA,35.3,52,2020
Martinsville,VA,41.7,270,2020
Newport News,VA,33.8,35,2020
Norfolk,VA,30.8,13,2020
Norton,VA,43.7,355,2020
Petersburg,VA,37.2,95,2020
Poquoson,VA,43.2,338,2020
Portsmouth,VA,35.5,56,2020
Radford,VA,23.7,0,2020
Salem,VA,41.2,248,2020
Staunton,VA,41.5,260,2020
Suffolk,VA,38.1,119,2020
Virginia Beach,VA,36.4,76,2020
Waynesboro,VA,40.8,229,2020
Williamsburg,VA,25.7,1,2020
Winchester,VA,37.3,97,2020
Adams,WA,28.0,4,2020
Asotin,WA,44.9,395,2020
Benton,WA,36.0,67,2020
Chelan,WA,40.5,212,2020
Clallam,WA,50.9,485,2020
Clark,WA,38.6,136,2020
Columbia,WA,49.0,470,2020
Cowlitz,WA,41.0,239,2020
Douglas,WA,37.8,110,2020
Ferry,WA,52.1,491,2020
Franklin,WA,30.4,11,2020
Garfield,WA,49.7,476,2020
Grant,WA,33.2,29,2020
Grays Harbor,WA,44.3,377,2020
Island,WA,44.1,369,2020
Jefferson,WA,59.0,510,2020
King,WA,37.0,90,2020
Kitsap,WA,39.2,156,2020
Kittitas,WA,33.7,34,2020
Klickitat,WA,46.8,437,2020
Lewis,WA,42.9,325,2020
Lincoln,WA,48.5,463,2020
Mason,WA,45.3,407,2020
Okanogan,WA,43.0,330,2020
Pacific,WA,54.4,502,2020
Pend Oreille,WA,50.8,485,2020
Pierce,WA,36.2,71,2020
San Juan,WA,56.7,508,2020
Skagit,WA,41.6,265,2020
Skamania,WA,47.0,441,2020
Snohomish,WA,38.0,116,2020
Spokane,WA,37.8,110,2020
Stevens,WA,47.0,441,2020
Thurston,WA,39.1,151,2020
Wahkiakum,WA,55.7,505,2020
Walla Walla,WA,37.5,103,2020
Whatcom,WA,37.5,103,2020
Whitman,WA,25.2,1,2020
Yakima,WA,32.9,27,2020
Barbour,WV,42.0,284,2020
Berkeley,WV,38.9,144,2020
Boone,WV,44.0,366,2020
Braxton,WV,46.4,428,2020
Brooke,WV,46.2,425,2020
Cabell,WV,39.0,148,2020
Calhoun,WV,48.7,467,2020
Clay,WV,44.4,380,2020
Doddridge,WV,46.0,419,2020
Fayette,WV,44.5,385,2020
Gilmer,WV,39.9,185,2020
Grant,WV,46.7,434,2020
Greenbrier,WV,45.9,418,2020
Hampshire,WV,47.6,451,2020
Hancock,WV,47.0,441,2020
Hardy,WV,45.4,408,2020
Harrison,WV,42.0,284,2020
Jackson,WV,43.5,347,2020
Jefferson,WV,40.9,234,2020
Kanawha,WV,43.6,352,2020
Lewis,WV,44.3,377,2020
Lincoln,WV,43.1,334,2020
Logan,WV,43.9,362,2020
McDowell,WV,45.5,411,2020
Marion,WV,41.0,239,2020
Marshall,WV,46.0,419,2020
Mason,WV,44.4,380,2020
Mercer,WV,43.4,344,2020
Mineral,WV,44.4,380,2020
Mingo,WV,43.1,334,2020
Monongalia,WV,32.2,21,2020
Monroe,WV,46.7,434,2020
Morgan,WV,48.5,463,2020
Nicholas,WV,45.3,407,2020
Ohio,WV,43.2,338,2020
Pendleton,WV,51.8,490,2020
Pleasants,WV,44.0,366,2020
Pocahontas,WV,49.5,474,2020
Preston,WV,43.3,341,2020
Putnam,WV,42.2,293,2020
Raleigh,WV,42.3,299,2020
Randolph,WV,43.8,358,2020
Ritchie,WV,47.1,442,2020
Roane,WV,46.1,422,2020
Summers,WV,49.6,475,2020
Taylor,WV,43.9,362,2020
Tucker,WV,49.8,476,2020
Tyler,WV,47.9,455,2020
Upshur,WV,42.0,284,2020
Wayne,WV,44.5,385,2020
Webster,WV,47.4,447,2020
Wetzel,WV,46.6,432,2020
Wirt,WV,46.1,422,2020
Wood,WV,43.8,358,2020
Wyoming,WV,45.0,398,2020
Adams,WI,54.2,502,2020
Ashland,WI,41.6,265,2020
Barron,WI,44.4,380,2020
Bayfield,WI,52.6,494,2020
Brown,WI,37.5,103,2020
Buffalo,WI,46.6,432,2020
Burnett,WI,53.1,497,2020
Calumet,WI,40.9,234,2020
Chippewa,WI,41.3,253,2020
Clark,WI,37.6,106,2020
Columbia,WI,42.7,316,2020
Crawford,WI,47.0,441,2020
Dane,WI,35.2,50,2020
Dodge,WI,43.0,330,2020
Door,WI,53.3,498,2020
Douglas,WI,42.3,299,2020
Dunn,WI,35.1,49,2020
Eau Claire,WI,34.9,47,2020
Florence,WI,54.3,502,2020
Fond du Lac,WI,41.7,270,2020
Forest,WI,47.2,445,2020
Grant,WI,36.1,70,2020
Green,WI,43.4,344,2020
Green Lake,WI,45.6,412,2020
Iowa,WI,42.9,325,2020
Iron,WI,55.6,505,2020
Jackson,WI,42.0,284,2020
Jefferson,WI,41.3,253,2020
Juneau,WI,45.6,412,2020
Kenosha,WI,38.7,139,2020
Kewaunee,WI,44.2,372,2020
La Crosse,WI,36.3,74,2020
Lafayette,WI,41.7,270,2020
Langlade,WI,48.8,468,2020
Lincoln,WI,47.9,455,2020
Manitowoc,WI,44.9,395,2020
Marathon,WI,40.8,229,2020
Marinette,WI,48.9,469,2020
Marquette,WI,50.2,479,2020
Menominee,WI,31.0,14,2020
Milwaukee,WI,35.0,49,2020
Monroe,WI,39.8,182,2020
Oconto,WI,47.2,445,2020
Oneida,WI,51.4,488,2020
Outagamie,WI,38.4,128,2020
Ozaukee,WI,44.0,366,2020
Pepin,WI,46.8,437,2020
Pierce,WI,37.3,97,2020
Polk,WI,45.9,418,2020
Portage,WI,37.2,95,2020
Price,WI,51.9,490,2020
Racine,WI,40.1,194,2020
Richland,WI,45.8,416,2020
Rock,WI,39.8,182,2020
Rusk,WI,48.9,469,2020
St. Croix,WI,39.2,156,2020
Sauk,WI,41.0,239,2020
Sawyer,WI,50.7,484,2020
Shawano,WI,45.5,411,2020
Sheboygan,WI,41.3,253,2020
Taylor,WI,43.9,362,2020
Trempealeau,WI,40.7,223,2020
Vernon,WI,42.0,284,2020
Vilas,WI,55.1,504,2020
Walworth,WI,40.4,206,2020
Washburn,WI,51.7,489,2020
Washington,WI,43.2,338,2020
Waukesha,WI,43.1,334,2020
Waupaca,WI,45.5,411,2020
Waushara,WI,49.6,475,2020
Winnebago,WI,38.3,125,2020
Wood,WI,43.9,362,2020
Albany,WY,28.2,5,2020
Big Horn,WY,40.8,229,2020
Campbell,WY,34.6,45,2020
Carbon,WY,39.2,156,2020
Converse,WY,40.2,199,2020
Crook,WY,42.0,284,2020
Fremont,WY,38.5,133,2020
Goshen,WY,44.1,369,2020
Hot Springs,WY,47.9,455,2020
Johnson,WY,46.4,428,2020
Laramie,WY,37.4,99,2020
Lincoln,WY,40.1,194,2020
Natrona,WY,37.3,97,2020
Niobrara,WY,40.4,206,2020
Park,WY,44.6,387,2020
Platte,WY,48.8,468,2020
Sheridan,WY,42.7,316,2020
Sublette,WY,39.7,178,2020
Sweetwater,WY,35.7,60,2020
Teton,WY,40.3,202,2020
Uinta,WY,36.0,67,2020
Washakie,WY,42.6,312,2020
Weston,WY,42.4,303,2020
Adjuntas,,42.9,325,2020
Aguada,,43.6,352,2020
Aguadilla,,43.0,330,2020
Aguas Buenas,,42.6,312,2020
Aibonito,,43.6,352,2020
Añasco,,43.2,338,2020
Arecibo,,43.5,347,2020
Arroyo,,40.8,229,2020
Barceloneta,,41.1,243,2020
Barranquitas,,37.5,103,2020
Bayamón,,42.8,320,2020
Cabo Rojo,,44.6,387,2020
Caguas,,42.5,308,2020
Camuy,,43.3,341,2020
Canóvanas,,40.8,229,2020
Carolina,,43.2,338,2020
Cataño,,40.7,223,2020
Cayey,,43.7,355,2020
Ceiba,,44.0,366,2020
Ciales,,42.9,325,2020
Cidra,,41.5,260,2020
Coamo,,43.1,334,2020
Comerío,,40.6,217,2020
Corozal,,40.9,234,2020
Culebra,,43.4,344,2020
Dorado,,41.9,279,2020
Fajardo,,42.4,303,2020
Florida,,40.5,212,2020
Guánica,,43.5,347,2020
Guayama,,39.6,173,2020
Guayanilla,,42.1,289,2020
Guaynabo,,45.1,401,2020
Gurabo,,40.1,194,2020
Hatillo,,43.0,330,2020
Hormigueros,,47.5,449,2020
Humacao,,44.5,385,2020
Isabela,,43.1,334,2020
Jayuya,,40.4,206,2020
Juana Díaz,,40.1,194,2020
Juncos,,39.2,156,2020
Lajas,,46.3,426,2020
Lares,,43.9,362,2020
Las Marías,,42.9,325,2020
Las Piedras,,41.1,243,2020
Loíza,,40.4,206,2020
Luquillo,,43.1,334,2020
Manatí,,42.6,312,2020
Maricao,,44.6,387,2020
Maunabo,,44.4,380,2020
Mayagüez,,42.1,289,2020
Moca,,41.0,239,2020
Morovis,,39.6,173,2020
Naguabo,,39.4,165,2020
Naranjito,,41.5,260,2020
Orocovis,,40.6,217,2020
Patillas,,45.7,413,2020
Peñuelas,,39.7,178,2020
Ponce,,42.0,284,2020
Quebradillas,,41.8,274,2020
Rincón,,46.9,438,2020
Río Grande,,42.5,308,2020
Sabana Grande,,43.0,330,2020
Salinas,,42.1,289,2020
San Germán,,44.7,389,2020
San Juan,,43.8,358,2020
San Lorenzo,,43.0,330,2020
San Sebastián,,44.8,392,2020
Santa Isabel,,39.5,169,2020
Toa Alta,,39.4,165,2020
Toa Baja,,41.3,253,2020
Trujillo Alto,,40.9,234,2020
Utuado,,44.4,380,2020
Vega Alta,,40.2,199,2020
Vega Baja,,42.4,303,2020
Vieques,,43.8,358,2020
Villalba,,41.3,253,2020
Yabucoa,,44.1,369,2020
Yauco,,45.1,401,2020
