county,state,population,populationBucket,year
Frio,TX,16046,213,2020
Gaines,TX,14356,194,2020
Galveston,TX,265340,478,2020
Garza,TX,5377,71,2020
Gillespie,TX,22103,264,2020
Glasscock,TX,1263,10,2020
Goliad,TX,6089,83,2020
Gonzales,TX,15681,209,2020
Gray,TX,17052,222,2020
Grayson,TX,105129,433,2020
Gregg,TX,95205,428,2020
Grimes,TX,22769,270,2020
Guadalupe,TX,126546,444,2020
Hale,TX,25271,284,2020
Hall,TX,2398,28,2020
Hamilton,TX,6869,94,2020
Hansford,TX,4018,51,2020
Hardeman,TX,3239,39,2020
Hardin,TX,44934,364,2020
Harris,TX,3565983,511,2020
Harrison,TX,51883,379,2020
Hartley,TX,4510,58,2020
Haskell,TX,4780,62,2020
Hays,TX,176840,462,2020
Hemphill,TX,2877,35,2020
Henderson,TX,66646,401,2020
Hidalgo,TX,611466,498,2020
Hill,TX,28772,303,2020
Hockley,TX,17571,227,2020
Hood,TX,48661,373,2020
Hopkins,TX,28696,302,2020
Houston,TX,18990,239,2020
Howard,TX,29002,304,2020
Hudspeth,TX,3753,46,2020
Hunt,TX,75940,411,2020
Hutchinson,TX,16514,218,2020
Irion,TX,1224,10,2020
Jack,TX,7256,103,2020
Jackson,TX,11489,159,2020
Jasper,TX,28242,300,2020
Jeff Davis,TX,1968,21,2020
Jefferson,TX,198405,468,2020
Jim Hogg,TX,3517,43,2020
Jim Wells,TX,30434,312,2020
Johnson,TX,132373,448,2020
Jones,TX,16828,220,2020
Karnes,TX,12478,170,2020
Kaufman,TX,97662,429,2020
Kendall,TX,35960,337,2020
Kenedy,TX,270,0,2020
Kent,TX,513,2,2020
Kerr,TX,43361,360,2020
Kimble,TX,3685,45,2020
King,TX,227,0,2020
Kinney,TX,3212,39,2020
Kleberg,TX,24191,278,2020
Knox,TX,2863,35,2020
Lamar,TX,39245,349,2020
Lamb,TX,9734,137,2020
Lampasas,TX,17166,223,2020
La Salle,TX,6250,85,2020
Lavaca,TX,15859,211,2020
Lee,TX,13856,188,2020
Leon,TX,13890,189,2020
Liberty,TX,65700,401,2020
Limestone,TX,18705,236,2020
Lipscomb,TX,2488,29,2020
Live Oak,TX,9984,141,2020
Llano,TX,18725,237,2020
Loving,TX,91,0,2020
Lubbock,TX,242747,475,2020
Lynn,TX,4472,57,2020
McCulloch,TX,6397,86,2020
McLennan,TX,198167,468,2020
McMullen,TX,509,2,2020
Madison,TX,11550,160,2020
Marion,TX,8358,120,2020
Martin,TX,4005,50,2020
Mason,TX,3375,41,2020
Matagorda,TX,28346,300,2020
Maverick,TX,42075,357,2020
Medina,TX,40582,352,2020
Menard,TX,1768,18,2020
Midland,TX,126649,444,2020
Milam,TX,19444,243,2020
Mills,TX,4106,52,2020
Mitchell,TX,6876,95,2020
Montague,TX,15605,208,2020
Montgomery,TX,453947,493,2020
Moore,TX,15043,202,2020
Morris,TX,9836,138,2020
Motley,TX,1099,8,2020
Nacogdoches,TX,51310,378,2020
Navarro,TX,37955,345,2020
Newton,TX,11411,158,2020
Nolan,TX,11508,160,2020
Nueces,TX,283400,480,2020
Ochiltree,TX,7262,103,2020
Oldham,TX,1471,13,2020
Orange,TX,65435,400,2020
Palo Pinto,TX,22714,270,2020
Panola,TX,18357,233,2020
Parker,TX,108306,436,2020
Parmer,TX,7161,101,2020
Pecos,TX,12269,169,2020
Polk,TX,41202,354,2020
Potter,TX,89339,424,2020
Presidio,TX,5392,72,2020
Rains,TX,9951,141,2020
Randall,TX,106952,434,2020
Reagan,TX,2688,31,2020
Real,TX,2803,33,2020
Red River,TX,10049,143,2020
Reeves,TX,12514,172,2020
Refugio,TX,5538,74,2020
Roberts,TX,649,3,2020
Robertson,TX,13526,185,2020
Rockwall,TX,77054,412,2020
Runnels,TX,8049,115,2020
Rusk,TX,43242,360,2020
Sabine,TX,8911,127,2020
San Augustine,TX,6881,95,2020
San Jacinto,TX,22833,271,2020
San Patricio,TX,51053,377,2020
San Saba,TX,4979,65,2020
Schleicher,TX,2227,25,2020
Scurry,TX,13197,180,2020
Shackelford,TX,2607,30,2020
Shelby,TX,19423,243,2020
Sherman,TX,2417,28,2020
Smith,TX,179874,464,2020
Somervell,TX,7182,101,2020
Starr,TX,45417,365,2020
Stephens,TX,7362,105,2020
Sterling,TX,904,6,2020
Stonewall,TX,1103,8,2020
Sutton,TX,2782,33,2020
Swisher,TX,5833,79,2020
Tarrant,TX,1595025,509,2020
Taylor,TX,106878,434,2020
Terrell,TX,809,5,2020
Terry,TX,9424,132,2020
Throckmorton,TX,1234,10,2020
Titus,TX,24282,279,2020
Tom Green,TX,93433,426,2020
Travis,TX,1009464,506,2020
Trinity,TX,12146,168,2020
Tyler,TX,17884,230,2020
Upshur,TX,32691,323,2020
Upton,TX,2727,32,2020
Uvalde,TX,20648,252,2020
Val Verde,TX,36698,340,2020
Van Zandt,TX,44556,363,2020
Victoria,TX,71165,407,2020
Walker,TX,62790,396,2020
Waller,TX,42082,357,2020
Ward,TX,8765,126,2020
Washington,TX,28749,303,2020
Webb,TX,194153,468,2020
Wharton,TX,32133,321,2020
Wheeler,TX,4011,50,2020
Wichita,TX,105253,433,2020
Wilbarger,TX,10239,145,2020
Willacy,TX,16831,221,2020
Williamson,TX,440352,492,2020
Wilson,TX,39619,350,2020
Winkler,TX,5827,79,2020
Wise,TX,53460,382,2020
Wood,TX,37319,343,2020
Yoakum,TX,6020,82,2020
Young,TX,14081,191,2020
Zapata,TX,9956,141,2020
Zavala,TX,8988,127,2020
Beaver,UT,4677,60,2020
Box Elder,UT,39584,350,2020
Cache,UT,91944,425,2020
Carbon,UT,15664,209,2020
Daggett,UT,450,1,2020
Davis,UT,250592,476,2020
Duchesne,UT,13917,189,2020
Emery,UT,7463,106,2020
Garfield,UT,3946,49,2020
Grand,UT,7927,113,2020
Iron,UT,39814,351,2020
Juab,UT,8095,116,2020
Kane,UT,6155,83,2020
Millard,UT,9360,131,2020
Morgan,UT,8106,116,2020
Piute,UT,1554,14,2020
Rich,UT,1747,17,2020
Salt Lake,UT,869753,505,2020
San Juan,UT,11223,155,2020
Sanpete,UT,23735,275,2020
Sevier,UT,15859,211,2020
Summit,UT,32973,324,2020
Tooele,UT,49877,375,2020
Uintah,UT,25243,283,2020
Utah,UT,436061,492,2020
Wasatch,UT,23912,276,2020
Washington,UT,132523,448,2020
Wayne,UT,2106,23,2020
Weber,UT,190909,467,2020
Addison,VT,31533,318,2020
Bennington,VT,29625,307,2020
Caledonia,VT,24942,282,2020
Chittenden,VT,138119,451,2020
Essex,VT,5207,68,2020
Franklin,VT,39781,351,2020
Grand Isle,VT,6008,81,2020
Lamoille,VT,20784,254,2020
Orange,VT,24264,278,2020
Orleans,VT,22238,265,2020
Rutland,VT,49499,374,2020
Washington,VT,48728,373,2020
Windham,VT,36006,337,2020
Windsor,VT,46331,368,2020
Accomack,VA,26558,291,2020
Albemarle,VA,89459,424,2020
Alleghany,VA,12537,172,2020
Amelia,VA,10565,148,2020
Amherst,VA,26275,289,2020
Appomattox,VA,12828,176,2020
Arlington,VA,197922,468,2020
Augusta,VA,63024,397,2020
Bath,VA,3632,45,2020
Bedford,VA,65123,400,2020
Bland,VA,5454,73,2020
Botetourt,VA,27888,298,2020
Brunswick,VA,14046,191,2020
Buchanan,VA,18331,233,2020
Buckingham,VA,14267,193,2020
Campbell,VA,45683,366,2020
Caroline,VA,24229,278,2020
Carroll,VA,25110,283,2020
Charles City,VA,6047,82,2020
Charlotte,VA,9606,135,2020
Chesterfield,VA,275806,479,2020
Clarke,VA,12071,167,2020
Craig,VA,4243,53,2020
Culpeper,VA,40802,353,2020
Cumberland,VA,8432,121,2020
Dickenson,VA,12139,168,2020
Dinwiddie,VA,23357,272,2020
Essex,VA,9243,130,2020
Fairfax,VA,18808,238,2020
Fauquier,VA,55829,387,2020
Floyd,VA,13184,180,2020
Fluvanna,VA,22096,263,2020
Franklin,VA,6089,83,2020
Frederick,VA,70512,405,2020
Giles,VA,13646,185,2020
Gloucester,VA,30803,314,2020
Goochland,VA,19745,245,2020
Grayson,VA,13294,181,2020
Greene,VA,15479,206,2020
Greensville,VA,9774,138,2020
Halifax,VA,28286,300,2020
Hanover,VA,86141,421,2020
Henrico,VA,263062,478,2020
Henry,VA,42239,358,2020
Highland,VA,1927,20,2020
Isle of Wight,VA,30367,312,2020
James City,VA,62626,396,2020
King and Queen,VA,5931,80,2020
King George,VA,20821,254,2020
King William,VA,13618,185,2020
Lancaster,VA,9531,134,2020
Lee,VA,19932,246,2020
Loudoun,VA,304587,483,2020
Louisa,VA,29979,309,2020
Lunenburg,VA,10036,142,2020
Madison,VA,10889,151,2020
Mathews,VA,7752,110,2020
Mecklenburg,VA,25722,286,2020
Middlesex,VA,9115,128,2020
Montgomery,VA,85177,420,2020
Nelson,VA,12491,171,2020
New Kent,VA,18394,234,2020
Northampton,VA,9712,137,2020
Northumberland,VA,10554,148,2020
Nottoway,VA,12674,174,2020
Orange,VA,29668,308,2020
Page,VA,19590,244,2020
Patrick,VA,14967,201,2020
Pittsylvania,VA,50872,376,2020
Powhatan,VA,24715,281,2020
Prince Edward,VA,19725,245,2020
Prince George,VA,30656,313,2020
Prince William,VA,354989,486,2020
Pulaski,VA,28881,304,2020
Rappahannock,VA,6113,83,2020
Richmond,VA,192898,467,2020
Roanoke,VA,78847,414,2020
Rockbridge,VA,19253,241,2020
Rockingham,VA,65322,400,2020
Russell,VA,22455,267,2020
Scott,VA,18197,232,2020
Shenandoah,VA,35494,335,2020
Smyth,VA,25435,285,2020
Southampton,VA,14770,198,2020
Spotsylvania,VA,105206,433,2020
Stafford,VA,115620,439,2020
Surry,VA,5424,73,2020
Sussex,VA,9652,136,2020
Tazewell,VA,34070,330,2020
Warren,VA,32173,321,2020
Washington,VA,45531,366,2020
Westmoreland,VA,14776,198,2020
Wise,VA,31571,318,2020
Wythe,VA,23897,276,2020
York,VA,54100,384,2020
Alexandria,VA,131691,447,2020
Bristol,VA,13868,188,2020
Buena Vista,VA,5252,70,2020
Charlottesville,VA,40513,352,2020
Chesapeake,VA,190497,466,2020
Colonial Heights,VA,13747,187,2020
Covington,VA,4479,57,2020
Danville,VA,32638,322,2020
Emporia,VA,4017,50,2020
Falls Church,VA,11240,156,2020
Fredericksburg,VA,23554,274,2020
Galax,VA,4888,64,2020
Hampton,VA,109189,436,2020
Harrisonburg,VA,45748,366,2020
Hopewell,VA,17358,225,2020
Lexington,VA,6762,93,2020
Lynchburg,VA,67343,402,2020
Manassas,VA,31490,318,2020
Manassas Park,VA,13489,184,2020
Martinsville,VA,9820,138,2020
Newport News,VA,141773,453,2020
Norfolk,VA,200825,469,2020
Norton,VA,3388,41,2020
Petersburg,VA,24904,282,2020
Poquoson,VA,9945,141,2020
Portsmouth,VA,75059,410,2020
Radford,VA,16003,212,2020
Salem,VA,21168,257,2020
Staunton,VA,20378,249,2020
Suffolk,VA,71731,407,2020
Virginia Beach,VA,362268,487,2020
Waynesboro,VA,17632,228,2020
Williamsburg,VA,13704,187,2020
Winchester,VA,22314,266,2020
Adams,WA,13461,184,2020
Asotin,WA,18567,236,2020
Benton,WA,153256,456,2020
Chelan,WA,60457,393,2020
Clallam,WA,65057,399,2020
Clark,WA,380197,489,2020
Columbia,WA,3376,41,2020
Cowlitz,WA,86520,422,2020
Douglas,WA,32767,323,2020
Ferry,WA,6568,89,2020
Franklin,WA,66752,402,2020
Garfield,WA,1885,20,2020
Grant,WA,70801,406,2020
Grays Harbor,WA,60437,393,2020
Island,WA,70613,406,2020
Jefferson,WA,28456,301,2020
King,WA,1822650,510,2020
Kitsap,WA,220169,472,2020
Kittitas,WA,40099,352,2020
Klickitat,WA,18364,234,2020
Lewis,WA,64640,399,2020
Lincoln,WA,8754,125,2020
Mason,WA,54241,384,2020
Okanogan,WA,33401,327,2020
Pacific,WA,19084,240,2020
Pend Oreille,WA,11358,157,2020
Pierce,WA,704871,502,2020
San Juan,WA,15015,202,2020
Skagit,WA,103012,432,2020
Skamania,WA,9987,142,2020
Snohomish,WA,648845,500,2020
Spokane,WA,411995,490,2020
Stevens,WA,36681,340,2020
Thurston,WA,230982,473,2020
Wahkiakum,WA,3624,45,2020
Walla Walla,WA,49315,374,2020
Whatcom,WA,185729,465,2020
Whitman,WA,42903,359,2020
Yakima,WA,183923,465,2020
Barbour,WV,13650,186,2020
Berkeley,WV,92925,426,2020
Boone,WV,17816,229,2020
Braxton,WV,11610,162,2020
Brooke,WV,18719,237,2020
Cabell,WV,76660,412,2020
Calhoun,WV,5957,81,2020
Clay,WV,6898,96,2020
Doddridge,WV,7331,104,2020
Fayette,WV,35292,334,2020
Gilmer,WV,6932,96,2020
Grant,WV,9669,136,2020
Greenbrier,WV,28827,303,2020
Hampshire,WV,19477,243,2020
Hancock,WV,24303,279,2020
Hardy,WV,11247,156,2020
Harrison,WV,54663,386,2020
Jackson,WV,23362,272,2020
Jefferson,WV,45862,367,2020
Kanawha,WV,149200,455,2020
Lewis,WV,13019,177,2020
Lincoln,WV,16505,217,2020
Logan,WV,26751,293,2020
McDowell,WV,14839,199,2020
Marion,WV,46193,368,2020
Marshall,WV,25562,286,2020
Mason,WV,21896,263,2020
Mercer,WV,48656,373,2020
Mineral,WV,22428,267,2020
Mingo,WV,19184,241,2020
Monongalia,WV,90934,425,2020
Monroe,WV,10979,152,2020
Morgan,WV,15038,202,2020
Nicholas,WV,20407,250,2020
Ohio,WV,34931,334,2020
Pendleton,WV,5936,81,2020
Pleasants,WV,6239,84,2020
Pocahontas,WV,7105,100,2020
Preston,WV,28043,298,2020
Putnam,WV,45501,366,2020
Raleigh,WV,60708,393,2020
Randolph,WV,23774,276,2020
Ritchie,WV,7990,114,2020
Roane,WV,11252,156,2020
Summers,WV,10885,151,2020
Taylor,WV,13852,188,2020
Tucker,WV,6014,82,2020
Tyler,WV,7250,103,2020
Upshur,WV,20045,247,2020
Wayne,WV,32890,324,2020
Webster,WV,6826,93,2020
Wetzel,WV,12564,172,2020
Wirt,WV,4725,61,2020
Wood,WV,68782,404,2020
Wyoming,WV,17229,224,2020
Adams,WI,17629,227,2020
Ashland,WI,12610,173,2020
Barron,WI,36494,339,2020
Bayfield,WI,12794,176,2020
Brown,WI,207346,470,2020
Buffalo,WI,10765,150,2020
Burnett,WI,12988,177,2020
Calumet,WI,39655,350,2020
Chippewa,WI,51511,379,2020
Clark,WI,25572,286,2020
Columbia,WI,46542,369,2020
Crawford,WI,13362,182,2020
Dane,WI,444097,493,2020
Dodge,WI,72236,408,2020
Door,WI,23702,275,2020
Douglas,WI,35942,337,2020
Dunn,WI,37084,342,2020
Eau Claire,WI,85445,421,2020
Florence,WI,3706,45,2020
Fond du Lac,WI,83473,418,2020
Forest,WI,7425,105,2020
Grant,WI,41986,356,2020
Green,WI,29630,307,2020
Green Lake,WI,15197,204,2020
Iowa,WI,18834,238,2020
Iron,WI,4943,65,2020
Jackson,WI,16592,218,2020
Jefferson,WI,69383,405,2020
Juneau,WI,21913,263,2020
Kenosha,WI,135034,449,2020
Kewaunee,WI,16563,218,2020
La Crosse,WI,97389,429,2020
Lafayette,WI,13178,179,2020
Langlade,WI,15972,212,2020
Lincoln,WI,23387,273,2020
Manitowoc,WI,64880,399,2020
Marathon,WI,108200,435,2020
Marinette,WI,33711,328,2020
Marquette,WI,12773,175,2020
Menominee,WI,3278,40,2020
Milwaukee,WI,745469,503,2020
Monroe,WI,35855,336,2020
Oconto,WI,31255,317,2020
Oneida,WI,30078,310,2020
Outagamie,WI,148060,455,2020
Ozaukee,WI,72567,408,2020
Pepin,WI,5913,80,2020
Pierce,WI,34601,332,2020
Polk,WI,35624,336,2020
Portage,WI,58832,391,2020
Price,WI,11450,159,2020
Racine,WI,155887,457,2020
Richland,WI,14095,192,2020
Rock,WI,128962,446,2020
Rusk,WI,11485,159,2020
St. Croix,WI,70055,405,2020
Sauk,WI,51342,378,2020
Sawyer,WI,13703,186,2020
Shawano,WI,33228,325,2020
Sheboygan,WI,92753,426,2020
Taylor,WI,16170,215,2020
Trempealeau,WI,22925,271,2020
Vernon,WI,23716,275,2020
Vilas,WI,18749,238,2020
Walworth,WI,84640,420,2020
Washburn,WI,13137,178,2020
Washington,WI,109828,437,2020
Waukesha,WI,327903,484,2020
Waupaca,WI,41943,356,2020
Waushara,WI,20342,249,2020
Winnebago,WI,139925,452,2020
Wood,WI,58820,391,2020
Albany,WY,33095,325,2020
Big Horn,WY,9194,129,2020
Campbell,WY,35445,335,2020
Carbon,WY,11949,165,2020
Converse,WY,10733,149,2020
Crook,WY,5861,79,2020
Fremont,WY,30827,314,2020
Goshen,WY,10970,152,2020
Hot Springs,WY,3736,46,2020
Johnson,WY,6982,98,2020
Laramie,WY,78939,415,2020
Lincoln,WY,14985,201,2020
Natrona,WY,62996,397,2020
Niobrara,WY,1958,21,2020
Park,WY,24110,277,2020
Platte,WY,7197,101,2020
Sheridan,WY,24657,281,2020
Sublette,WY,7783,111,2020
Sweetwater,WY,33271,326,2020
Teton,WY,19502,244,2020
Uinta,WY,15183,204,2020
Washakie,WY,6347,86,2020
Weston,WY,5697,77,2020
Adjuntas,,14565,196,2020
Aguada,,31610,318,2020
Aguadilla,,43260,360,2020
Aguas Buenas,,21273,258,2020
Aibonito,,18889,238,2020
Añasco,,22605,269,2020
Arecibo,,70838,407,2020
Arroyo,,14346,194,2020
Barceloneta,,19768,245,2020
Barranquitas,,22675,269,2020
Bayamón,,147677,455,2020
Cabo Rojo,,40669,353,2020
Caguas,,106570,434,2020
Camuy,,26125,288,2020
Canóvanas,,37094,342,2020
Carolina,,127081,445,2020
Cataño,,19597,244,2020
Cayey,,36428,339,2020
Ceiba,,9399,131,2020
Ciales,,13465,184,2020
Cidra,,32443,322,2020
Coamo,,32160,321,2020
Comerío,,15588,207,2020
Corozal,,27098,294,2020
Culebra,,1120,8,2020
Dorado,,29806,309,2020
Fajardo,,25072,282,2020
Florida,,9569,135,2020
Guánica,,13138,179,2020
Guayama,,33330,326,2020
Guayanilla,,14843,199,2020
Guaynabo,,73168,408,2020
Gurabo,,38762,347,2020
Hatillo,,33449,327,2020
Hormigueros,,13509,184,2020
Humacao,,43346,360,2020
Isabela,,34737,332,2020
Jayuya,,11567,161,2020
Juana Díaz,,37298,343,2020
Juncos,,31729,319,2020
Lajas,,19045,239,2020
Lares,,20985,256,2020
Las Marías,,6694,92,2020
Las Piedras,,31051,315,2020
Loíza,,20778,253,2020
Luquillo,,15112,203,2020
Manatí,,31624,319,2020
Maricao,,5024,66,2020
Maunabo,,8923,127,2020
Mayagüez,,62747,396,2020
Moca,,29510,307,2020
Morovis,,25163,283,2020
Naguabo,,21193,258,2020
Naranjito,,23060,272,2020
Orocovis,,16980,222,2020
Patillas,,13856,188,2020
Peñuelas,,15965,212,2020
Ponce,,112920,438,2020
Quebradillas,,19410,243,2020
Rincón,,11828,163,2020
Río Grande,,41278,354,2020
Sabana Grande,,18484,235,2020
Salinas,,22698,270,2020
San Germán,,26037,287,2020
San Juan,,277376,480,2020
San Lorenzo,,30742,313,2020
San Sebastián,,30364,311,2020
Santa Isabel,,17665,228,2020
Toa Alta,,60323,393,2020
Toa Baja,,63560,397,2020
Trujillo Alto,,54534,385,2020
Utuado,,23520,273,2020
Vega Alta,,30127,310,2020
Vega Baja,,42737,359,2020
Vieques,,7083,99,2020
Villalba,,18029,231,2020
Yabucoa,,27661,296,2020
Yauco,,29087,304,2020
