county,state,percentCollege,percentCollegeBucket,year
Greene,IA,14.6,289,2020
Grundy,IA,20.8,440,2020
Guthrie,IA,13.6,253,2020
Hamilton,IA,18.3,394,2020
Hancock,IA,17.9,385,2020
Hardin,IA,15.1,309,2020
Harrison,IA,13.1,232,2020
Henry,IA,16.3,347,2020
Howard,IA,14.1,270,2020
Humboldt,IA,16.2,343,2020
Ida,IA,13.8,259,2020
Iowa,IA,16,337,2020
Jackson,IA,13.6,253,2020
Jasper,IA,13.5,249,2020
Jefferson,IA,21.1,446,2020
Johnson,IA,29.1,501,2020
Jones,IA,14,266,2020
Keokuk,IA,13.5,249,2020
Kossuth,IA,13.9,263,2020
Lee,IA,13.6,253,2020
Linn,IA,23.6,474,2020
Louisa,IA,12.8,222,2020
Lucas,IA,12.5,208,2020
Lyon,IA,14.7,293,2020
Madison,IA,17.5,375,2020
Mahaska,IA,15.1,309,2020
Marion,IA,20.9,442,2020
Marshall,IA,14.5,285,2020
Mills,IA,19.1,410,2020
Mitchell,IA,16.4,350,2020
Monona,IA,11,147,2020
Monroe,IA,16.2,343,2020
Montgomery,IA,15.1,309,2020
Muscatine,IA,14.9,300,2020
O'Brien,IA,16.8,359,2020
Osceola,IA,11.4,164,2020
Page,IA,14.8,296,2020
Palo Alto,IA,17.9,385,2020
Plymouth,IA,16.9,362,2020
Pocahontas,IA,12.9,224,2020
Polk,IA,26,490,2020
Pottawattamie,IA,15,304,2020
Poweshiek,IA,14.8,296,2020
Ringgold,IA,13.3,240,2020
Sac,IA,13.1,232,2020
Scott,IA,20.5,435,2020
Shelby,IA,15.6,323,2020
Sioux,IA,21,444,2020
Story,IA,30,503,2020
Tama,IA,11.4,164,2020
Taylor,IA,11.3,158,2020
Union,IA,15.4,317,2020
Van Buren,IA,10.9,144,2020
Wapello,IA,12.3,199,2020
Warren,IA,21.9,456,2020
Washington,IA,15.8,330,2020
Wayne,IA,9.9,103,2020
Webster,IA,14.9,300,2020
Winnebago,IA,18.4,396,2020
Winneshiek,IA,18.5,399,2020
Woodbury,IA,16,337,2020
Worth,IA,12.6,214,2020
Wright,IA,12.6,214,2020
Allen,KS,12.7,217,2020
Anderson,KS,10.5,128,2020
Atchison,KS,12.2,196,2020
Barber,KS,13.7,256,2020
Barton,KS,14.7,293,2020
Bourbon,KS,14.5,285,2020
Brown,KS,14.4,280,2020
Butler,KS,19.9,423,2020
Chase,KS,20.2,429,2020
Chautauqua,KS,10.1,112,2020
Cherokee,KS,13.3,240,2020
Cheyenne,KS,20.5,435,2020
Clark,KS,22.5,462,2020
Clay,KS,18.4,396,2020
Cloud,KS,14.1,270,2020
Coffey,KS,16.8,359,2020
Comanche,KS,14.3,276,2020
Cowley,KS,14,266,2020
Crawford,KS,19.1,410,2020
Decatur,KS,17.7,380,2020
Dickinson,KS,18.1,390,2020
Doniphan,KS,14.1,270,2020
Douglas,KS,27.8,497,2020
Edwards,KS,15.9,333,2020
Elk,KS,9.1,76,2020
Ellis,KS,24.6,481,2020
Ellsworth,KS,17.2,368,2020
Finney,KS,11.4,164,2020
Ford,KS,10.6,132,2020
Franklin,KS,12.9,224,2020
Geary,KS,14.6,289,2020
Gove,KS,15.1,309,2020
Graham,KS,20.5,435,2020
Grant,KS,14.5,285,2020
Gray,KS,19.3,415,2020
Greeley,KS,19.3,415,2020
Greenwood,KS,14.7,293,2020
Hamilton,KS,14.9,300,2020
Harper,KS,9.8,99,2020
Harvey,KS,21,444,2020
Haskell,KS,11.5,169,2020
Hodgeman,KS,23.2,470,2020
Jackson,KS,13,229,2020
Jefferson,KS,16.7,357,2020
Jewell,KS,13.5,249,2020
Johnson,KS,34.6,509,2020
Kearny,KS,9.8,99,2020
Kingman,KS,17.7,380,2020
Kiowa,KS,16.6,354,2020
Labette,KS,14.1,270,2020
Lane,KS,12.8,222,2020
Leavenworth,KS,19.7,420,2020
Lincoln,KS,14.8,296,2020
Linn,KS,11.9,185,2020
Logan,KS,14.3,276,2020
Lyon,KS,16.6,354,2020
McPherson,KS,20.6,436,2020
Marion,KS,18.7,404,2020
Marshall,KS,12.6,214,2020
Meade,KS,13.7,256,2020
Miami,KS,20,425,2020
Mitchell,KS,19.2,412,2020
Montgomery,KS,14.2,273,2020
Morris,KS,18.7,404,2020
Morton,KS,12.2,196,2020
Nemaha,KS,18.3,394,2020
Neosho,KS,12.2,196,2020
Ness,KS,17.7,380,2020
Norton,KS,16,337,2020
Osage,KS,12.1,193,2020
Osborne,KS,16.9,362,2020
Ottawa,KS,17.9,385,2020
Pawnee,KS,14.9,300,2020
Phillips,KS,16.3,347,2020
Pottawatomie,KS,22.4,461,2020
Pratt,KS,20.5,435,2020
Rawlins,KS,17.3,372,2020
Reno,KS,13.4,244,2020
Republic,KS,18.2,392,2020
Rice,KS,14.1,270,2020
Riley,KS,25.7,488,2020
Rooks,KS,17.8,383,2020
Rush,KS,17.3,372,2020
Russell,KS,15.9,333,2020
Saline,KS,18,388,2020
Scott,KS,18,388,2020
Sedgwick,KS,20.2,429,2020
Seward,KS,7.9,43,2020
Shawnee,KS,20.2,429,2020
Sheridan,KS,18.6,401,2020
Sherman,KS,19,409,2020
Smith,KS,15.7,327,2020
Stafford,KS,19.4,416,2020
Stanton,KS,12.9,224,2020
Stevens,KS,8.8,68,2020
Sumner,KS,17.6,378,2020
Thomas,KS,15.9,333,2020
Trego,KS,15.5,320,2020
Wabaunsee,KS,14.5,285,2020
Wallace,KS,23.8,475,2020
Washington,KS,15,304,2020
Wichita,KS,18.6,401,2020
Wilson,KS,14.5,285,2020
Woodson,KS,14.2,273,2020
Wyandotte,KS,12,189,2020
Adair,KY,8.6,61,2020
Allen,KY,11.2,154,2020
Anderson,KY,14.3,276,2020
Ballard,KY,10.4,124,2020
Barren,KY,10.6,132,2020
Bath,KY,9.3,81,2020
Bell,KY,4.5,3,2020
Boone,KY,20.7,438,2020
Bourbon,KY,13.5,249,2020
Boyd,KY,11,147,2020
Boyle,KY,13.9,263,2020
Bracken,KY,6.2,13,2020
Breathitt,KY,6.7,20,2020
Breckinridge,KY,8.2,51,2020
Bullitt,KY,10.4,124,2020
Butler,KY,7.4,32,2020
Caldwell,KY,9.5,88,2020
Calloway,KY,17.3,372,2020
Campbell,KY,24.2,478,2020
Carlisle,KY,8,46,2020
Carroll,KY,4.2,2,2020
Carter,KY,7.3,29,2020
Casey,KY,6.6,18,2020
Christian,KY,11.8,181,2020
Clark,KY,12.3,199,2020
Clay,KY,4.3,2,2020
Clinton,KY,6.9,22,2020
Crittenden,KY,7.6,36,2020
Cumberland,KY,9.5,88,2020
Daviess,KY,14.7,293,2020
Edmonson,KY,5.8,9,2020
Elliott,KY,6,10,2020
Estill,KY,7.6,36,2020
Fayette,KY,25.3,486,2020
Fleming,KY,9.3,81,2020
Floyd,KY,7,24,2020
Franklin,KY,18.3,394,2020
Fulton,KY,9.9,103,2020
Gallatin,KY,7.5,34,2020
Garrard,KY,9.9,103,2020
Grant,KY,8.9,71,2020
Graves,KY,9.3,81,2020
Grayson,KY,6.2,13,2020
Green,KY,5.8,9,2020
Greenup,KY,8.8,68,2020
Hancock,KY,7.8,42,2020
Hardin,KY,12.8,222,2020
Harlan,KY,4.9,4,2020
Harrison,KY,7.6,36,2020
Hart,KY,6.6,18,2020
Henderson,KY,10.4,124,2020
Henry,KY,7.9,43,2020
Hickman,KY,16.9,362,2020
Hopkins,KY,8.8,68,2020
Jackson,KY,6.7,20,2020
Jefferson,KY,20.4,432,2020
Jessamine,KY,17.5,375,2020
Johnson,KY,8.3,54,2020
Kenton,KY,21.5,451,2020
Knott,KY,7.4,32,2020
Knox,KY,7.8,42,2020
Larue,KY,6.5,16,2020
Laurel,KY,9,73,2020
Lawrence,KY,5.2,5,2020
Lee,KY,4.4,3,2020
Leslie,KY,6.8,21,2020
Letcher,KY,4.9,4,2020
Lewis,KY,5.3,6,2020
Lincoln,KY,7,24,2020
Livingston,KY,8.9,71,2020
Logan,KY,10.3,120,2020
Lyon,KY,8.4,58,2020
McCracken,KY,16.1,340,2020
McCreary,KY,5.2,5,2020
McLean,KY,9.1,76,2020
Madison,KY,19.1,410,2020
Magoffin,KY,5.2,5,2020
Marion,KY,6.9,22,2020
Marshall,KY,11.7,176,2020
Martin,KY,7.6,36,2020
Mason,KY,11.9,185,2020
Meade,KY,10.7,135,2020
Menifee,KY,8.5,60,2020
Mercer,KY,10.2,117,2020
Metcalfe,KY,7.5,34,2020
Monroe,KY,5.8,9,2020
Montgomery,KY,8.6,61,2020
Morgan,KY,7.3,29,2020
Muhlenberg,KY,8.3,54,2020
Nelson,KY,11.7,176,2020
Nicholas,KY,4,1,2020
Ohio,KY,6.7,20,2020
Oldham,KY,25.5,486,2020
Owen,KY,12.4,204,2020
Owsley,KY,7.7,39,2020
Pendleton,KY,7.8,42,2020
Perry,KY,5.8,9,2020
Pike,KY,7.2,28,2020
Powell,KY,12,189,2020
Pulaski,KY,9.5,88,2020
Robertson,KY,11.3,158,2020
Rockcastle,KY,7.2,28,2020
Rowan,KY,11.3,158,2020
Russell,KY,8.5,60,2020
Scott,KY,18.3,394,2020
Shelby,KY,16.8,359,2020
Simpson,KY,7.8,42,2020
Spencer,KY,13.1,232,2020
Taylor,KY,14.2,273,2020
Todd,KY,8.7,64,2020
Trigg,KY,11.9,185,2020
Trimble,KY,9.7,95,2020
Union,KY,5.9,10,2020
Warren,KY,19.1,410,2020
Washington,KY,10.6,132,2020
Wayne,KY,8.3,54,2020
Webster,KY,6.9,22,2020
Whitley,KY,10,107,2020
Wolfe,KY,2.7,0,2020
Woodford,KY,22.7,464,2020
Acadia,LA,10.4,124,2020
Allen,LA,8.2,51,2020
Ascension,LA,19.4,416,2020
Assumption,LA,9.8,99,2020
Avoyelles,LA,8.4,58,2020
Beauregard,LA,12.1,193,2020
Bienville,LA,8.1,49,2020
Bossier,LA,16.3,347,2020
Caddo,LA,14.4,280,2020
Calcasieu,LA,14.5,285,2020
Caldwell,LA,11.3,158,2020
Cameron,LA,11.4,164,2020
Catahoula,LA,10.5,128,2020
Claiborne,LA,8,46,2020
Concordia,LA,9,73,2020
De Soto,LA,9.8,99,2020
East Baton Rouge,LA,21.8,455,2020
East Carroll,LA,6.2,13,2020
East Feliciana,LA,10.5,128,2020
Evangeline,LA,9.3,81,2020
Franklin,LA,8.7,64,2020
Grant,LA,7.7,39,2020
Iberia,LA,11.2,154,2020
Iberville,LA,10.3,120,2020
Jackson,LA,9.4,85,2020
Jefferson,LA,18.1,390,2020
Jefferson Davis,LA,11.1,150,2020
Lafayette,LA,23.1,469,2020
Lafourche,LA,11.4,164,2020
LaSalle,LA,12.4,204,2020
Lincoln,LA,20.9,442,2020
Livingston,LA,13.6,253,2020
Madison,LA,10,107,2020
Morehouse,LA,10.1,112,2020
Natchitoches,LA,12,189,2020
Orleans,LA,21,444,2020
Ouachita,LA,15.5,320,2020
Plaquemines,LA,13.3,240,2020
Pointe Coupee,LA,10.8,140,2020
Rapides,LA,13.3,240,2020
Red River,LA,6.5,16,2020
Richland,LA,8,46,2020
Sabine,LA,8.9,71,2020
St. Bernard,LA,9.9,103,2020
St. Charles,LA,21.3,449,2020
St. Helena,LA,9.4,85,2020
St. James,LA,11.2,154,2020
St. John the Baptist,LA,11.3,158,2020
St. Landry,LA,9.5,88,2020
St. Martin,LA,11.5,169,2020
St. Mary,LA,6.6,18,2020
St. Tammany,LA,22.2,459,2020
Tangipahoa,LA,15.5,320,2020
Tensas,LA,15,304,2020
Terrebonne,LA,10.6,132,2020
Union,LA,12.6,214,2020
Vermilion,LA,11.9,185,2020
Vernon,LA,13,229,2020
Washington,LA,8.1,49,2020
Webster,LA,10.3,120,2020
West Baton Rouge,LA,13.9,263,2020
West Carroll,LA,6.5,16,2020
West Feliciana,LA,17.3,372,2020
Winn,LA,12.6,214,2020
Androscoggin,ME,15.2,312,2020
Aroostook,ME,13.6,253,2020
Cumberland,ME,29.1,501,2020
Franklin,ME,16.2,343,2020
Hancock,ME,21.3,449,2020
Kennebec,ME,17.8,383,2020
Knox,ME,21.7,453,2020
Lincoln,ME,20.6,436,2020
Oxford,ME,13.9,263,2020
Penobscot,ME,17.7,380,2020
Piscataquis,ME,13.3,240,2020
Sagadahoc,ME,21.8,455,2020
Somerset,ME,13.4,244,2020
Waldo,ME,20.4,432,2020
Washington,ME,14.9,300,2020
York,ME,20.8,440,2020
Allegany,MD,11.4,164,2020
Anne Arundel,MD,24.7,482,2020
Baltimore,MD,22.7,464,2020
Calvert,MD,18.7,404,2020
Caroline,MD,11.4,164,2020
Carroll,MD,23,467,2020
Cecil,MD,15.3,315,2020
Charles,MD,17.6,378,2020
Dorchester,MD,11.6,173,2020
Frederick,MD,23.2,470,2020
Garrett,MD,13.6,253,2020
Harford,MD,21.4,450,2020
Howard,MD,30.4,504,2020
Kent,MD,21.1,446,2020
Montgomery,MD,27.3,496,2020
Prince George's,MD,19.2,412,2020
Queen Anne's,MD,21.5,451,2020
St. Mary's,MD,18.6,401,2020
Somerset,MD,10.8,140,2020
Talbot,MD,21.2,448,2020
Washington,MD,13.2,236,2020
Wicomico,MD,16.3,347,2020
Worcester,MD,18.7,404,2020
Baltimore City,MD,16.7,357,2020
Barnstable,MA,24.9,483,2020
Berkshire,MA,19.3,415,2020
Bristol,MA,18.7,404,2020
Dukes,MA,24.3,479,2020
Essex,MA,24.3,479,2020
Franklin,MA,20.4,432,2020
Hampden,MA,16.8,359,2020
Hampshire,MA,24.4,480,2020
Middlesex,MA,28.1,498,2020
Nantucket,MA,29.8,502,2020
Norfolk,MA,28.8,500,2020
Plymouth,MA,24.1,477,2020
Suffolk,MA,26.3,491,2020
Worcester,MA,22,457,2020
Alcona,MI,11.9,185,2020
Alger,MI,13.4,244,2020
Allegan,MI,15.6,323,2020
Alpena,MI,11.6,173,2020
Antrim,MI,18.7,404,2020
Arenac,MI,8.5,60,2020
Baraga,MI,9.4,85,2020
Barry,MI,15.9,333,2020
Bay,MI,13.3,240,2020
Benzie,MI,20.9,442,2020
Berrien,MI,16.6,354,2020
Branch,MI,10.6,132,2020
Calhoun,MI,13.8,259,2020
Cass,MI,13.7,256,2020
Charlevoix,MI,19.3,415,2020
Cheboygan,MI,13.3,240,2020
Chippewa,MI,15,304,2020
Clare,MI,7.4,32,2020
Clinton,MI,20.3,430,2020
Crawford,MI,11.4,164,2020
Delta,MI,13.3,240,2020
Dickinson,MI,16.3,347,2020
Eaton,MI,19.3,415,2020
Emmet,MI,20.5,435,2020
Genesee,MI,13.6,253,2020
Gladwin,MI,8.9,71,2020
Gogebic,MI,13.2,236,2020
Grand Traverse,MI,23.7,475,2020
Gratiot,MI,11.4,164,2020
Hillsdale,MI,11.2,154,2020
Houghton,MI,18.9,407,2020
Huron,MI,10.5,128,2020
Ingham,MI,21,444,2020
Ionia,MI,12.3,199,2020
Iosco,MI,9.6,91,2020
Iron,MI,12,189,2020
Isabella,MI,16.1,340,2020
Jackson,MI,15,304,2020
Kalamazoo,MI,24.1,477,2020
Kalkaska,MI,8.8,68,2020
Kent,MI,24,476,2020
Keweenaw,MI,20.3,430,2020
Lake,MI,9.6,91,2020
Lapeer,MI,12.4,204,2020
Leelanau,MI,26.8,494,2020
Lenawee,MI,13.3,240,2020
Livingston,MI,24.7,482,2020
Luce,MI,11.5,169,2020
Mackinac,MI,14.1,270,2020
Macomb,MI,16.8,359,2020
Manistee,MI,15.6,323,2020
Marquette,MI,24,476,2020
Mason,MI,13.4,244,2020
Mecosta,MI,13.9,263,2020
Menominee,MI,12.1,193,2020
Midland,MI,20.3,430,2020
Missaukee,MI,11,147,2020
Monroe,MI,13.6,253,2020
Montcalm,MI,10.2,117,2020
Montmorency,MI,9.5,88,2020
Muskegon,MI,13.7,256,2020
Newaygo,MI,11.8,181,2020
Oakland,MI,27.3,496,2020
Oceana,MI,13,229,2020
Ogemaw,MI,8.2,51,2020
Ontonagon,MI,10.4,124,2020
Osceola,MI,10.1,112,2020
Oscoda,MI,7.6,36,2020
Otsego,MI,16.9,362,2020
Ottawa,MI,23.3,471,2020
Presque Isle,MI,12.1,193,2020
Roscommon,MI,8.7,64,2020
Saginaw,MI,14.5,285,2020
St. Clair,MI,11.9,185,2020
St. Joseph,MI,10.1,112,2020
Sanilac,MI,9.3,81,2020
Schoolcraft,MI,13,229,2020
Shiawassee,MI,12,189,2020
Tuscola,MI,9.2,78,2020
Van Buren,MI,13.4,244,2020
Washtenaw,MI,26.7,493,2020
Wayne,MI,15.3,315,2020
Wexford,MI,13.5,249,2020
Aitkin,MN,12.7,217,2020
Anoka,MN,21.6,452,2020
Becker,MN,17.9,385,2020
Beltrami,MN,18.5,399,2020
Benton,MN,16.9,362,2020
Big Stone,MN,11.8,181,2020
Blue Earth,MN,23,467,2020
Brown,MN,16.5,352,2020
Carlton,MN,15.5,320,2020
Carver,MN,33.7,508,2020
Cass,MN,18,388,2020
Chippewa,MN,15,304,2020
Chisago,MN,16.3,347,2020
Clay,MN,24.2,478,2020
Clearwater,MN,12.7,217,2020
Cook,MN,30.2,503,2020
Cottonwood,MN,15,304,2020
Crow Wing,MN,16.8,359,2020
Dakota,MN,29.3,501,2020
Dodge,MN,20.7,438,2020
Douglas,MN,19.1,410,2020
Faribault,MN,15.2,312,2020
Fillmore,MN,15.6,323,2020
Freeborn,MN,11.9,185,2020
Goodhue,MN,17.2,368,2020
Grant,MN,13.1,232,2020
Hennepin,MN,32.4,507,2020
Houston,MN,17.1,366,2020
Hubbard,MN,18.6,401,2020
Isanti,MN,12.8,222,2020
Itasca,MN,16.1,340,2020
Jackson,MN,18.1,390,2020
Kanabec,MN,9.4,85,2020
Kandiyohi,MN,17,364,2020
Kittson,MN,18,388,2020
Koochiching,MN,10.5,128,2020
Lac qui Parle,MN,14,266,2020
Lake,MN,18.7,404,2020
Lake of the Woods,MN,18.4,396,2020
Le Sueur,MN,16.4,350,2020
Lincoln,MN,14,266,2020
Lyon,MN,19.4,416,2020
McLeod,MN,12,189,2020
Mahnomen,MN,9.1,76,2020
Marshall,MN,13.8,259,2020
Martin,MN,15.7,327,2020
Meeker,MN,12.6,214,2020
Mille Lacs,MN,10.8,140,2020
Morrison,MN,12.8,222,2020
Mower,MN,15.4,317,2020
Murray,MN,15.4,317,2020
Nicollet,MN,22.9,467,2020
Nobles,MN,11.8,181,2020
Norman,MN,17,364,2020
Olmsted,MN,26.7,493,2020
Otter Tail,MN,18,388,2020
Pennington,MN,14.6,289,2020
Pine,MN,10.5,128,2020
Pipestone,MN,15.1,309,2020
Polk,MN,19.1,410,2020
Pope,MN,14.2,273,2020
Ramsey,MN,26,490,2020
Red Lake,MN,14,266,2020
Redwood,MN,14.5,285,2020
Renville,MN,11.7,176,2020
Rice,MN,17.7,380,2020
Rock,MN,16.9,362,2020
Roseau,MN,14.9,300,2020
St. Louis,MN,19.6,419,2020
Scott,MN,29,500,2020
Sherburne,MN,18.1,390,2020
Sibley,MN,12.6,214,2020
Stearns,MN,18.9,407,2020
Steele,MN,18.6,401,2020
Stevens,MN,20.5,435,2020
Swift,MN,17.4,373,2020
Todd,MN,10.5,128,2020
Traverse,MN,11.5,169,2020
Wabasha,MN,16.5,352,2020
Wadena,MN,13.2,236,2020
Waseca,MN,16.3,347,2020
Washington,MN,29.3,501,2020
Watonwan,MN,13,229,2020
Wilkin,MN,18.6,401,2020
Winona,MN,20.5,435,2020
Wright,MN,21.5,451,2020
Yellow Medicine,MN,12.5,208,2020
Adams,MS,10.1,112,2020
Alcorn,MS,11.4,164,2020
Amite,MS,6.9,22,2020
Attala,MS,10.6,132,2020
Benton,MS,4.8,4,2020
Bolivar,MS,14.4,280,2020
Calhoun,MS,6.3,14,2020
Carroll,MS,11,147,2020
Chickasaw,MS,9.8,99,2020
Choctaw,MS,11.7,176,2020
Claiborne,MS,8.9,71,2020
Clarke,MS,8.7,64,2020
Clay,MS,13.2,236,2020
Coahoma,MS,11.3,158,2020
Copiah,MS,12.6,214,2020
Covington,MS,10.1,112,2020
DeSoto,MS,16.2,343,2020
Forrest,MS,15.9,333,2020
Franklin,MS,9.3,81,2020
George,MS,9.7,95,2020
Greene,MS,7.7,39,2020
Grenada,MS,12.4,204,2020
Hancock,MS,15.7,327,2020
Harrison,MS,14.6,289,2020
Hinds,MS,17.3,372,2020
Holmes,MS,8.1,49,2020
Humphreys,MS,7.7,39,2020
Issaquena,MS,0.9,0,2020
Itawamba,MS,7.2,28,2020
Jackson,MS,14.4,280,2020
Jasper,MS,10.8,140,2020
Jefferson,MS,8.9,71,2020
Jefferson Davis,MS,6.9,22,2020
Jones,MS,12.4,204,2020
Kemper,MS,7.8,42,2020
Lafayette,MS,24.6,481,2020
Lamar,MS,21.3,449,2020
Lauderdale,MS,12.8,222,2020
Lawrence,MS,8.4,58,2020
Leake,MS,9.7,95,2020
Lee,MS,16.1,340,2020
Leflore,MS,10.9,144,2020
Lincoln,MS,9.1,76,2020
Lowndes,MS,14.7,293,2020
Madison,MS,29.2,501,2020
Marion,MS,7.9,43,2020
Marshall,MS,9.5,88,2020
Monroe,MS,10.5,128,2020
Montgomery,MS,9.4,85,2020
Neshoba,MS,8,46,2020
Newton,MS,11.6,173,2020
Noxubee,MS,8.7,64,2020
Oktibbeha,MS,20.9,442,2020
Panola,MS,10.4,124,2020
Pearl River,MS,9.9,103,2020
Perry,MS,6.4,15,2020
Pike,MS,9.4,85,2020
Pontotoc,MS,10.4,124,2020
Prentiss,MS,8.3,54,2020
Quitman,MS,7.1,25,2020
Rankin,MS,19.5,417,2020
Scott,MS,6.9,22,2020
Sharkey,MS,12.4,204,2020
Simpson,MS,12.6,214,2020
Smith,MS,6.1,12,2020
Stone,MS,9.8,99,2020
Sunflower,MS,9.9,103,2020
Tallahatchie,MS,7.2,28,2020
Tate,MS,9.5,88,2020
Tippah,MS,9.4,85,2020
Tishomingo,MS,7.5,34,2020
Tunica,MS,9.4,85,2020
Union,MS,9.5,88,2020
Walthall,MS,8.7,64,2020
Warren,MS,15.1,309,2020
Washington,MS,12.4,204,2020
Wayne,MS,9.3,81,2020
Webster,MS,11.6,173,2020
Wilkinson,MS,8.4,58,2020
Winston,MS,10.9,144,2020
Yalobusha,MS,7.8,42,2020
Yazoo,MS,8.1,49,2020
Adair,MO,14.4,280,2020
Andrew,MO,16.4,350,2020
Atchison,MO,16.9,362,2020
Audrain,MO,9.4,85,2020
Barry,MO,10.2,117,2020
Barton,MO,13.2,236,2020
Bates,MO,10.1,112,2020
Benton,MO,7.5,34,2020
Bollinger,MO,6.7,20,2020
Boone,MO,27,494,2020
Buchanan,MO,15.1,309,2020
Butler,MO,8,46,2020
Caldwell,MO,10.6,132,2020
Callaway,MO,15.6,323,2020
Camden,MO,15.2,312,2020
Cape Girardeau,MO,19.4,416,2020
Carroll,MO,11.8,181,2020
Carter,MO,9.7,95,2020
Cass,MO,18,388,2020
Cedar,MO,8.3,54,2020
Chariton,MO,12.4,204,2020
Christian,MO,19.2,412,2020
Clark,MO,7.5,34,2020
Clay,MO,21.9,456,2020
Clinton,MO,15.2,312,2020
Cole,MO,22.8,465,2020
Cooper,MO,15.1,309,2020
Crawford,MO,8.4,58,2020
Dade,MO,11.4,164,2020
Dallas,MO,6,10,2020
Daviess,MO,14,266,2020
DeKalb,MO,10.9,144,2020
Dent,MO,8.8,68,2020
Douglas,MO,9,73,2020
Dunklin,MO,8.1,49,2020
Franklin,MO,13.6,253,2020
Gasconade,MO,13.8,259,2020
Gentry,MO,14.4,280,2020
Greene,MO,20,425,2020
Grundy,MO,12.4,204,2020
Harrison,MO,10.1,112,2020
Henry,MO,9.6,91,2020
Hickory,MO,5.7,8,2020
Holt,MO,12.1,193,2020
Howard,MO,15.5,320,2020
Howell,MO,10.1,112,2020
Iron,MO,8.3,54,2020
Jackson,MO,20.3,430,2020
Jasper,MO,16.3,347,2020
Jefferson,MO,14.4,280,2020
Johnson,MO,17.2,368,2020
Knox,MO,9.3,81,2020
Laclede,MO,10.8,140,2020
Lafayette,MO,12.6,214,2020
Lawrence,MO,11.5,169,2020
Lewis,MO,9.2,78,2020
Lincoln,MO,13.5,249,2020
Linn,MO,12,189,2020
Livingston,MO,12.6,214,2020
McDonald,MO,8.3,54,2020
Macon,MO,11.8,181,2020
Madison,MO,9,73,2020
Maries,MO,10,107,2020
Marion,MO,15.7,327,2020
Mercer,MO,12.6,214,2020
Miller,MO,12.8,222,2020
Mississippi,MO,8.1,49,2020
Moniteau,MO,14,266,2020
Monroe,MO,10.5,128,2020
Montgomery,MO,11.3,158,2020
Morgan,MO,8.1,49,2020
New Madrid,MO,7.2,28,2020
Newton,MO,14.8,296,2020
Nodaway,MO,15.6,323,2020
Oregon,MO,8.1,49,2020
Osage,MO,15.2,312,2020
Ozark,MO,6.8,21,2020
Pemiscot,MO,7.2,28,2020
Perry,MO,13.5,249,2020
Pettis,MO,11.3,158,2020
Phelps,MO,16.5,352,2020
Pike,MO,10.4,124,2020
Platte,MO,26.8,494,2020
Polk,MO,14.2,273,2020
Pulaski,MO,16.9,362,2020
Putnam,MO,12.1,193,2020
Ralls,MO,9.6,91,2020
Randolph,MO,12.4,204,2020
Ray,MO,10,107,2020
Reynolds,MO,11.8,181,2020
Ripley,MO,7.3,29,2020
St. Charles,MO,25.9,489,2020
St. Clair,MO,9.5,88,2020
Ste. Genevieve,MO,10.2,117,2020
St. Francois,MO,8.1,49,2020
St. Louis,MO,20.5,435,2020
Saline,MO,15.7,327,2020
Schuyler,MO,6.1,12,2020
Scotland,MO,8.8,68,2020
Scott,MO,12.2,196,2020
Shannon,MO,8.7,64,2020
Shelby,MO,13.3,240,2020
Stoddard,MO,8.5,60,2020
Stone,MO,13.6,253,2020
Sullivan,MO,9.6,91,2020
Taney,MO,14.6,289,2020
Texas,MO,9.1,76,2020
Vernon,MO,10.5,128,2020
Warren,MO,12.9,224,2020
Washington,MO,7.8,42,2020
Wayne,MO,7.1,25,2020
Webster,MO,11.3,158,2020
Worth,MO,12.2,196,2020
Wright,MO,7.7,39,2020
Beaverhead,MT,20.3,430,2020
Big Horn,MT,12,189,2020
Blaine,MT,18.5,399,2020
Broadwater,MT,20.6,436,2020
Carbon,MT,20.2,429,2020
Carter,MT,17.9,385,2020
Cascade,MT,18.5,399,2020
Chouteau,MT,23.4,472,2020
Custer,MT,18.9,407,2020
Daniels,MT,17.2,368,2020
Dawson,MT,17.4,373,2020
Deer Lodge,MT,15,304,2020
Fallon,MT,11.3,158,2020
Fergus,MT,20.2,429,2020
Flathead,MT,21.6,452,2020
Gallatin,MT,33.2,507,2020
Garfield,MT,16.7,357,2020
Glacier,MT,14.5,285,2020
Golden Valley,MT,16.1,340,2020
Granite,MT,23.9,476,2020
Hill,MT,20.4,432,2020
Jefferson,MT,24.3,479,2020
Judith Basin,MT,21.5,451,2020
Lake,MT,20.8,440,2020
Lewis and Clark,MT,26.4,491,2020
Liberty,MT,15.7,327,2020
Lincoln,MT,14.4,280,2020
McCone,MT,13,229,2020
Madison,MT,24.9,483,2020
Meagher,MT,20.5,435,2020
Mineral,MT,17,364,2020
Missoula,MT,27.7,496,2020
Musselshell,MT,11.4,164,2020
Park,MT,22.2,459,2020
Petroleum,MT,21.7,453,2020
Phillips,MT,11.5,169,2020
Pondera,MT,19.4,416,2020
Powder River,MT,16.3,347,2020
Powell,MT,11.2,154,2020
Prairie,MT,17,364,2020
Ravalli,MT,18,388,2020
Richland,MT,13.9,263,2020
Roosevelt,MT,14.1,270,2020
Rosebud,MT,11.3,158,2020
Sanders,MT,15.3,315,2020
Sheridan,MT,17.2,368,2020
Silver Bow,MT,19.8,421,2020
Stillwater,MT,18.6,401,2020
Sweet Grass,MT,16.3,347,2020
Teton,MT,18.7,404,2020
Toole,MT,16.5,352,2020
