county,state,medianHomeValue,medianHomeValueBucket,year
Franklin,TX,144300,291,2020
Freestone,TX,116800,198,2020
Frio,TX,86000,64,2020
Gaines,TX,141200,282,2020
Galveston,TX,212600,419,2020
Garza,TX,78200,35,2020
Gillespie,TX,311300,481,2020
Glasscock,TX,303300,479,2020
Goliad,TX,129000,246,2020
Gonzales,TX,113700,185,2020
Gray,TX,79800,40,2020
Grayson,TX,152400,313,2020
Gregg,TX,144300,291,2020
Grimes,TX,163200,345,2020
Guadalupe,TX,207700,414,2020
Hale,TX,84500,57,2020
Hall,TX,59900,4,2020
Hamilton,TX,123600,226,2020
Hansford,TX,111300,176,2020
Hardeman,TX,53100,2,2020
Hardin,TX,135600,266,2020
Harris,TX,189400,393,2020
Harrison,TX,137200,270,2020
Hartley,TX,179200,379,2020
Haskell,TX,60500,5,2020
Hays,TX,258000,458,2020
Hemphill,TX,180300,381,2020
Henderson,TX,120700,214,2020
Hidalgo,TX,90000,83,2020
Hill,TX,112200,179,2020
Hockley,TX,92900,94,2020
Hood,TX,208700,415,2020
Hopkins,TX,119600,207,2020
Houston,TX,107500,155,2020
Howard,TX,103500,139,2020
Hudspeth,TX,54500,3,2020
Hunt,TX,135800,267,2020
Hutchinson,TX,81600,45,2020
Irion,TX,122000,220,2020
Jack,TX,95200,104,2020
Jackson,TX,110100,171,2020
Jasper,TX,105200,146,2020
Jeff Davis,TX,134800,263,2020
Jefferson,TX,120300,212,2020
Jim Hogg,TX,77000,31,2020
Jim Wells,TX,76900,31,2020
Johnson,TX,168500,358,2020
Jones,TX,80800,42,2020
Karnes,TX,109500,167,2020
Kaufman,TX,195400,400,2020
Kendall,TX,378500,495,2020
Kent,TX,64700,9,2020
Kerr,TX,193900,397,2020
Kimble,TX,151700,310,2020
King,TX,22800,0,2020
Kinney,TX,82000,47,2020
Kleberg,TX,98500,118,2020
Knox,TX,43300,0,2020
Lamar,TX,108500,161,2020
Lamb,TX,67900,12,2020
Lampasas,TX,166500,352,2020
La Salle,TX,84000,55,2020
Lavaca,TX,171000,362,2020
Lee,TX,162800,344,2020
Leon,TX,120300,212,2020
Liberty,TX,115300,191,2020
Limestone,TX,115400,192,2020
Lipscomb,TX,106700,153,2020
Live Oak,TX,106200,151,2020
Llano,TX,235700,443,2020
Lubbock,TX,149200,301,2020
Lynn,TX,89900,82,2020
McCulloch,TX,96300,107,2020
McLennan,TX,152700,315,2020
McMullen,TX,111300,176,2020
Madison,TX,113200,182,2020
Marion,TX,98200,117,2020
Martin,TX,145700,293,2020
Mason,TX,219900,427,2020
Matagorda,TX,128100,243,2020
Maverick,TX,100900,129,2020
Medina,TX,151600,310,2020
Menard,TX,87300,71,2020
Midland,TX,233200,440,2020
Milam,TX,111900,178,2020
Mills,TX,141700,284,2020
Mitchell,TX,67900,12,2020
Montague,TX,120100,210,2020
Montgomery,TX,248100,453,2020
Moore,TX,113100,181,2020
Morris,TX,92100,91,2020
Motley,TX,60000,5,2020
Nacogdoches,TX,137300,270,2020
Navarro,TX,109700,169,2020
Newton,TX,80700,42,2020
Nolan,TX,80300,41,2020
Nueces,TX,148100,298,2020
Ochiltree,TX,104300,143,2020
Oldham,TX,103800,141,2020
Orange,TX,116100,196,2020
Palo Pinto,TX,115700,193,2020
Panola,TX,117000,198,2020
Parker,TX,236300,443,2020
Parmer,TX,110000,170,2020
Pecos,TX,106000,149,2020
Polk,TX,125500,234,2020
Potter,TX,97000,111,2020
Presidio,TX,77200,32,2020
Rains,TX,131100,253,2020
Randall,TX,174100,371,2020
Reagan,TX,98300,117,2020
Real,TX,146900,297,2020
Red River,TX,77900,34,2020
Reeves,TX,91600,88,2020
Refugio,TX,85500,61,2020
Roberts,TX,134200,262,2020
Robertson,TX,121600,218,2020
Rockwall,TX,283000,470,2020
Runnels,TX,85200,60,2020
Rusk,TX,131200,254,2020
Sabine,TX,99900,125,2020
San Augustine,TX,75500,26,2020
San Jacinto,TX,126700,239,2020
San Patricio,TX,129400,247,2020
San Saba,TX,119400,206,2020
Schleicher,TX,80900,43,2020
Scurry,TX,87600,73,2020
Shackelford,TX,110000,170,2020
Shelby,TX,81800,46,2020
Sherman,TX,93900,98,2020
Smith,TX,164200,348,2020
Somervell,TX,205800,412,2020
Starr,TX,76900,31,2020
Stephens,TX,81300,44,2020
Sterling,TX,75000,24,2020
Stonewall,TX,53200,2,2020
Sutton,TX,101000,129,2020
Swisher,TX,78600,36,2020
Tarrant,TX,209600,416,2020
Taylor,TX,137600,271,2020
Terrell,TX,81400,45,2020
Terry,TX,78500,36,2020
Throckmorton,TX,58600,4,2020
Titus,TX,99900,125,2020
Tom Green,TX,149700,303,2020
Travis,TX,347700,489,2020
Trinity,TX,87500,72,2020
Tyler,TX,91000,86,2020
Upshur,TX,153800,318,2020
Upton,TX,78900,38,2020
Uvalde,TX,103000,137,2020
Val Verde,TX,105400,147,2020
Van Zandt,TX,152200,312,2020
Victoria,TX,152900,315,2020
Walker,TX,160100,335,2020
Waller,TX,222700,430,2020
Ward,TX,98700,119,2020
Washington,TX,193000,396,2020
Webb,TX,135000,264,2020
Wharton,TX,148700,300,2020
Wheeler,TX,83600,53,2020
Wichita,TX,103200,138,2020
Wilbarger,TX,73200,20,2020
Willacy,TX,62100,7,2020
Williamson,TX,282700,470,2020
Wilson,TX,210600,417,2020
Winkler,TX,82800,50,2020
Wise,TX,178200,376,2020
Wood,TX,151400,309,2020
Yoakum,TX,152900,315,2020
Young,TX,122100,220,2020
Zapata,TX,88700,76,2020
Zavala,TX,59400,4,2020
Beaver,UT,209000,415,2020
Box Elder,UT,226200,433,2020
Cache,UT,256400,458,2020
Carbon,UT,148600,299,2020
Daggett,UT,152500,313,2020
Davis,UT,320100,483,2020
Duchesne,UT,188300,391,2020
Emery,UT,137400,270,2020
Garfield,UT,182500,383,2020
Grand,UT,287900,472,2020
Iron,UT,231300,438,2020
Juab,UT,250900,455,2020
Kane,UT,239900,446,2020
Millard,UT,166900,354,2020
Morgan,UT,417600,499,2020
Piute,UT,182400,382,2020
Rich,UT,205300,411,2020
Salt Lake,UT,336100,487,2020
San Juan,UT,128700,244,2020
Sanpete,UT,206800,413,2020
Sevier,UT,173600,370,2020
Summit,UT,678500,509,2020
Tooele,UT,236600,444,2020
Uintah,UT,194000,397,2020
Utah,UT,336200,487,2020
Wasatch,UT,452900,502,2020
Washington,UT,306900,480,2020
Wayne,UT,228800,436,2020
Weber,UT,249100,453,2020
Addison,VT,257100,458,2020
Bennington,VT,210600,417,2020
Caledonia,VT,172700,367,2020
Chittenden,VT,314200,481,2020
Essex,VT,137600,271,2020
Franklin,VT,219200,426,2020
Grand Isle,VT,287200,472,2020
Lamoille,VT,228200,435,2020
Orange,VT,196900,401,2020
Orleans,VT,169400,359,2020
Rutland,VT,174800,372,2020
Washington,VT,230400,438,2020
Windham,VT,217600,424,2020
Windsor,VT,219500,426,2020
Accomack,VA,173700,370,2020
Albemarle,VA,376000,494,2020
Alleghany,VA,121100,216,2020
Amelia,VA,215600,422,2020
Amherst,VA,159900,334,2020
Appomattox,VA,160600,336,2020
Arlington,VA,731700,509,2020
Augusta,VA,219600,427,2020
Bath,VA,168400,358,2020
Bedford,VA,211600,418,2020
Bland,VA,125600,234,2020
Botetourt,VA,230500,438,2020
Brunswick,VA,113600,184,2020
Buchanan,VA,69500,15,2020
Buckingham,VA,135600,266,2020
Campbell,VA,159400,333,2020
Caroline,VA,218000,425,2020
Carroll,VA,112500,180,2020
Charles City,VA,168200,357,2020
Charlotte,VA,121000,216,2020
Chesterfield,VA,252600,456,2020
Clarke,VA,366100,493,2020
Craig,VA,147900,298,2020
Culpeper,VA,310700,481,2020
Cumberland,VA,159600,334,2020
Dickenson,VA,81300,44,2020
Dinwiddie,VA,185200,387,2020
Essex,VA,196500,401,2020
Fairfax,VA,587000,506,2020
Fauquier,VA,420600,500,2020
Floyd,VA,170000,360,2020
Fluvanna,VA,234500,441,2020
Franklin,VA,179200,379,2020
Frederick,VA,265700,463,2020
Giles,VA,127800,242,2020
Gloucester,VA,230300,437,2020
Goochland,VA,379200,495,2020
Grayson,VA,109800,169,2020
Greene,VA,239100,445,2020
Greensville,VA,120900,215,2020
Halifax,VA,118500,203,2020
Hanover,VA,288800,473,2020
Henrico,VA,253900,456,2020
Henry,VA,97400,113,2020
Highland,VA,161000,338,2020
Isle of Wight,VA,280600,469,2020
James City,VA,346100,489,2020
King and Queen,VA,207400,414,2020
King George,VA,315100,482,2020
King William,VA,205800,412,2020
Lancaster,VA,236500,444,2020
Lee,VA,85500,61,2020
Loudoun,VA,534600,504,2020
Louisa,VA,234700,442,2020
Lunenburg,VA,123900,228,2020
Madison,VA,264100,462,2020
Mathews,VA,265600,462,2020
Mecklenburg,VA,148800,300,2020
Middlesex,VA,265500,462,2020
Montgomery,VA,230000,436,2020
Nelson,VA,233400,440,2020
New Kent,VA,296700,476,2020
Northampton,VA,194000,397,2020
Northumberland,VA,270900,465,2020
Nottoway,VA,151000,307,2020
Orange,VA,261000,460,2020
Page,VA,167900,357,2020
Patrick,VA,123700,227,2020
Pittsylvania,VA,125200,233,2020
Powhatan,VA,291300,474,2020
Prince Edward,VA,162800,344,2020
Prince George,VA,219300,426,2020
Prince William,VA,390500,497,2020
Pulaski,VA,156600,326,2020
Rappahannock,VA,392600,497,2020
Richmond,VA,244200,449,2020
Roanoke,VA,134900,264,2020
Rockbridge,VA,206300,412,2020
Rockingham,VA,217600,424,2020
Russell,VA,89200,79,2020
Scott,VA,106900,153,2020
Shenandoah,VA,214900,422,2020
Smyth,VA,99500,122,2020
Southampton,VA,176600,374,2020
Spotsylvania,VA,289200,473,2020
Stafford,VA,356000,490,2020
Surry,VA,201000,408,2020
Sussex,VA,123200,225,2020
Tazewell,VA,102600,136,2020
Warren,VA,251600,455,2020
Washington,VA,159000,332,2020
Westmoreland,VA,201000,408,2020
Wise,VA,87300,71,2020
Wythe,VA,130000,250,2020
York,VA,338200,488,2020
Alexandria,VA,572700,506,2020
Bristol,VA,127900,243,2020
Buena Vista,VA,125700,234,2020
Charlottesville,VA,329100,485,2020
Chesapeake,VA,286000,471,2020
Colonial Heights,VA,179200,379,2020
Covington,VA,70400,16,2020
Danville,VA,95500,104,2020
Emporia,VA,121600,218,2020
Falls Church,VA,810900,510,2020
Fredericksburg,VA,376700,495,2020
Galax,VA,97400,113,2020
Hampton,VA,188600,392,2020
Harrisonburg,VA,220100,427,2020
Hopewell,VA,126100,236,2020
Lexington,VA,235400,443,2020
Lynchburg,VA,162900,344,2020
Manassas,VA,338100,488,2020
Manassas Park,VA,299700,478,2020
Martinsville,VA,79000,38,2020
Newport News,VA,194700,399,2020
Norfolk,VA,215800,423,2020
Norton,VA,79400,39,2020
Petersburg,VA,111800,178,2020
Poquoson,VA,344300,489,2020
Portsmouth,VA,174200,371,2020
Radford,VA,171000,362,2020
Salem,VA,200000,406,2020
Staunton,VA,171600,365,2020
Suffolk,VA,265600,462,2020
Virginia Beach,VA,287400,472,2020
Waynesboro,VA,183600,385,2020
Williamsburg,VA,334100,486,2020
Winchester,VA,247800,452,2020
Adams,WA,159600,334,2020
Asotin,WA,211900,418,2020
Benton,WA,255000,457,2020
Chelan,WA,311900,481,2020
Clallam,WA,267900,464,2020
Clark,WA,355000,490,2020
Columbia,WA,199600,406,2020
Cowlitz,WA,245500,451,2020
Douglas,WA,284900,471,2020
Ferry,WA,183000,383,2020
Franklin,WA,226500,434,2020
Garfield,WA,152400,313,2020
Grant,WA,191600,395,2020
Grays Harbor,WA,192600,396,2020
Island,WA,382900,495,2020
Jefferson,WA,362300,491,2020
King,WA,601100,507,2020
Kitsap,WA,362700,492,2020
Kittitas,WA,315800,482,2020
Klickitat,WA,281600,469,2020
Lewis,WA,231900,439,2020
Lincoln,WA,173000,368,2020
Mason,WA,249100,453,2020
Okanogan,WA,205300,411,2020
Pacific,WA,185600,388,2020
Pend Oreille,WA,243100,448,2020
Pierce,WA,336600,487,2020
San Juan,WA,535200,505,2020
Skagit,WA,341600,488,2020
Skamania,WA,335600,487,2020
Snohomish,WA,440100,501,2020
Spokane,WA,245400,451,2020
Stevens,WA,219500,426,2020
Thurston,WA,315600,482,2020
Wahkiakum,WA,228600,435,2020
Walla Walla,WA,244400,449,2020
Whatcom,WA,369000,493,2020
Whitman,WA,230200,437,2020
Yakima,WA,191400,395,2020
Barbour,WV,103800,141,2020
Berkeley,WV,187400,391,2020
Boone,WV,76700,30,2020
Braxton,WV,93700,98,2020
Brooke,WV,97200,112,2020
Cabell,WV,126900,239,2020
Calhoun,WV,100800,128,2020
Clay,WV,86100,65,2020
Doddridge,WV,124300,229,2020
Fayette,WV,95100,103,2020
Gilmer,WV,79900,40,2020
Grant,WV,140900,281,2020
Greenbrier,WV,123000,224,2020
Hampshire,WV,155300,323,2020
Hancock,WV,94600,101,2020
Hardy,WV,141500,283,2020
Harrison,WV,123000,224,2020
Jackson,WV,126100,236,2020
Jefferson,WV,261500,461,2020
Kanawha,WV,115300,191,2020
Lewis,WV,108400,161,2020
Lincoln,WV,86300,66,2020
Logan,WV,97700,114,2020
McDowell,WV,39500,0,2020
Marion,WV,122700,223,2020
Marshall,WV,111100,175,2020
Mason,WV,100200,126,2020
Mercer,WV,100900,129,2020
Mineral,WV,144500,291,2020
Mingo,WV,78000,34,2020
Monongalia,WV,212300,419,2020
Monroe,WV,115300,191,2020
Morgan,WV,189800,394,2020
Nicholas,WV,95800,105,2020
Ohio,WV,127600,242,2020
Pendleton,WV,130000,250,2020
Pleasants,WV,110500,172,2020
Pocahontas,WV,119600,207,2020
Preston,WV,121300,216,2020
Putnam,WV,175700,373,2020
Raleigh,WV,110600,172,2020
Randolph,WV,117300,199,2020
Ritchie,WV,96100,106,2020
Roane,WV,97900,116,2020
Summers,WV,96000,106,2020
Taylor,WV,116000,195,2020
Tucker,WV,126700,239,2020
Tyler,WV,90900,86,2020
Upshur,WV,118400,203,2020
Wayne,WV,103800,141,2020
Webster,WV,74200,23,2020
Wetzel,WV,97000,111,2020
Wirt,WV,93500,97,2020
Wood,WV,126300,237,2020
Wyoming,WV,72900,20,2020
Adams,WI,140000,280,2020
Ashland,WI,115300,191,2020
Barron,WI,159300,333,2020
Bayfield,WI,176900,375,2020
Brown,WI,181300,381,2020
Buffalo,WI,164100,348,2020
Burnett,WI,163200,345,2020
Calumet,WI,189700,393,2020
Chippewa,WI,180000,380,2020
Clark,WI,128200,244,2020
Columbia,WI,202000,408,2020
Crawford,WI,136600,268,2020
Dane,WI,277000,467,2020
Dodge,WI,169000,359,2020
Door,WI,223200,430,2020
Douglas,WI,149100,301,2020
Dunn,WI,172500,366,2020
Eau Claire,WI,180000,380,2020
Florence,WI,130700,252,2020
Fond du Lac,WI,162600,343,2020
Forest,WI,131600,255,2020
Grant,WI,151600,310,2020
Green,WI,177000,375,2020
Green Lake,WI,149600,302,2020
Iowa,WI,194600,398,2020
Iron,WI,130100,250,2020
Jackson,WI,143600,289,2020
Jefferson,WI,194300,398,2020
Juneau,WI,131100,253,2020
Kenosha,WI,188400,392,2020
Kewaunee,WI,166900,354,2020
La Crosse,WI,184500,386,2020
Lafayette,WI,143600,289,2020
Langlade,WI,113600,184,2020
Lincoln,WI,141700,284,2020
Manitowoc,WI,133200,260,2020
Marathon,WI,161500,340,2020
Marinette,WI,125600,234,2020
Marquette,WI,156500,326,2020
Menominee,WI,105900,149,2020
Milwaukee,WI,164200,348,2020
Monroe,WI,157600,329,2020
Oconto,WI,162400,343,2020
Oneida,WI,179000,378,2020
Outagamie,WI,176900,375,2020
Ozaukee,WI,292200,475,2020
Pepin,WI,151200,308,2020
Pierce,WI,224900,432,2020
Polk,WI,177100,375,2020
Portage,WI,178600,377,2020
Price,WI,119800,208,2020
Racine,WI,187700,391,2020
Richland,WI,141800,285,2020
Rock,WI,156800,327,2020
Rusk,WI,111900,178,2020
St. Croix,WI,264100,462,2020
Sauk,WI,185000,387,2020
Sawyer,WI,174000,371,2020
Shawano,WI,141300,283,2020
Sheboygan,WI,165400,350,2020
Taylor,WI,145800,294,2020
Trempealeau,WI,161500,340,2020
Vernon,WI,161900,341,2020
Vilas,WI,212700,420,2020
Walworth,WI,212900,420,2020
Washburn,WI,163300,346,2020
Washington,WI,248000,453,2020
Waukesha,WI,293500,475,2020
Waupaca,WI,154000,319,2020
Waushara,WI,149300,302,2020
Winnebago,WI,158400,330,2020
Wood,WI,133700,261,2020
Albany,WY,243500,449,2020
Big Horn,WY,160000,335,2020
Campbell,WY,224400,432,2020
Carbon,WY,183800,385,2020
Converse,WY,224900,432,2020
Crook,WY,239300,445,2020
Fremont,WY,195500,400,2020
Goshen,WY,184500,386,2020
Hot Springs,WY,164400,349,2020
Johnson,WY,248200,453,2020
Laramie,WY,239900,446,2020
Lincoln,WY,253400,456,2020
Natrona,WY,215400,422,2020
Niobrara,WY,141600,284,2020
Park,WY,280400,469,2020
Platte,WY,188600,392,2020
Sheridan,WY,284200,470,2020
Sublette,WY,290300,474,2020
Sweetwater,WY,205100,410,2020
Teton,WY,850800,510,2020
Uinta,WY,181600,382,2020
Washakie,WY,165900,351,2020
Weston,WY,166600,353,2020
Adjuntas,,81800,46,2020
Aguada,,85800,63,2020
Aguadilla,,116100,196,2020
Aguas Buenas,,121400,217,2020
Aibonito,,109900,169,2020
Añasco,,87100,70,2020
Arecibo,,95200,104,2020
Arroyo,,87000,69,2020
Barceloneta,,101300,131,2020
Barranquitas,,108300,161,2020
Bayamón,,129800,249,2020
Cabo Rojo,,105300,146,2020
Caguas,,127000,240,2020
Camuy,,93300,96,2020
Canóvanas,,101600,132,2020
Carolina,,137200,270,2020
Cataño,,116500,197,2020
Cayey,,122300,221,2020
Ceiba,,93400,97,2020
Ciales,,87000,69,2020
Cidra,,120900,215,2020
Coamo,,91600,88,2020
Comerío,,101600,132,2020
Corozal,,98300,117,2020
Culebra,,161700,341,2020
Dorado,,133600,260,2020
Fajardo,,102000,133,2020
Florida,,95700,105,2020
Guánica,,83600,53,2020
Guayama,,84700,58,2020
Guayanilla,,78000,34,2020
Guaynabo,,173600,370,2020
Gurabo,,139900,279,2020
Hatillo,,90700,85,2020
Hormigueros,,100500,127,2020
Humacao,,99000,121,2020
Isabela,,105000,145,2020
Jayuya,,94100,100,2020
Juana Díaz,,92800,94,2020
Juncos,,102700,136,2020
Lajas,,88900,77,2020
Lares,,87000,69,2020
Las Marías,,85300,60,2020
Las Piedras,,116000,195,2020
Loíza,,100200,126,2020
Luquillo,,111000,174,2020
Manatí,,106200,151,2020
Maricao,,84100,56,2020
Maunabo,,84900,59,2020
Mayagüez,,97100,112,2020
Moca,,89900,82,2020
Morovis,,103900,142,2020
Naguabo,,92700,93,2020
Naranjito,,90300,84,2020
Orocovis,,83100,51,2020
Patillas,,89100,78,2020
Peñuelas,,76700,30,2020
Ponce,,98300,117,2020
Quebradillas,,98900,120,2020
Rincón,,125800,235,2020
Río Grande,,113900,186,2020
Sabana Grande,,95700,105,2020
Salinas,,81900,47,2020
San Germán,,79600,39,2020
San Juan,,151500,309,2020
San Lorenzo,,108900,164,2020
San Sebastián,,96300,107,2020
Santa Isabel,,93000,95,2020
Toa Alta,,132700,258,2020
Toa Baja,,119500,207,2020
Trujillo Alto,,146700,296,2020
Utuado,,88600,76,2020
Vega Alta,,117100,199,2020
Vega Baja,,105000,145,2020
Vieques,,97500,114,2020
Villalba,,91200,88,2020
Yabucoa,,87000,69,2020
Yauco,,91700,89,2020
