county,state,percentHighSchool,percentHighSchoolBucket,year
Lewis,TN,83.2,118,2020
Lincoln,TN,84.9,152,2020
Loudon,TN,87,205,2020
McMinn,TN,85,156,2020
McNairy,TN,84.4,142,2020
Macon,TN,81.6,90,2020
Madison,TN,88.5,249,2020
Marion,TN,81,79,2020
Marshall,TN,87.3,213,2020
Maury,TN,90.4,324,2020
Meigs,TN,84,135,2020
Monroe,TN,84.6,146,2020
Montgomery,TN,93.3,439,2020
Moore,TN,86.4,189,2020
Morgan,TN,81.5,89,2020
Obion,TN,83.6,126,2020
Overton,TN,80.4,69,2020
Perry,TN,75.4,25,2020
Pickett,TN,79.3,57,2020
Polk,TN,81.6,90,2020
Putnam,TN,88.2,241,2020
Rhea,TN,82.5,104,2020
Roane,TN,89.8,299,2020
Robertson,TN,87.3,213,2020
Rutherford,TN,92.4,403,2020
Scott,TN,78.5,48,2020
Sequatchie,TN,83.2,118,2020
Sevier,TN,86.5,192,2020
Shelby,TN,89.1,273,2020
Smith,TN,85.9,176,2020
Stewart,TN,87.3,213,2020
Sullivan,TN,87.5,219,2020
Sumner,TN,90.3,320,2020
Tipton,TN,88.1,237,2020
Trousdale,TN,85,156,2020
Unicoi,TN,85.6,169,2020
Union,TN,78.3,45,2020
Van Buren,TN,78.9,52,2020
Warren,TN,81.9,95,2020
Washington,TN,89.6,291,2020
Wayne,TN,81,79,2020
Weakley,TN,87.3,213,2020
White,TN,81.1,82,2020
Williamson,TN,95.2,489,2020
Wilson,TN,92,385,2020
Anderson,TX,82.5,104,2020
Andrews,TX,76.7,32,2020
Angelina,TX,83,113,2020
Aransas,TX,87.1,207,2020
Archer,TX,90.5,329,2020
Armstrong,TX,91.1,352,2020
Atascosa,TX,79,53,2020
Austin,TX,87.6,221,2020
Bailey,TX,77.9,41,2020
Bandera,TX,89.7,295,2020
Bastrop,TX,83.1,115,2020
Baylor,TX,87.4,216,2020
Bee,TX,79.2,55,2020
Bell,TX,90.9,342,2020
Bexar,TX,84.4,142,2020
Blanco,TX,91.6,369,2020
Borden,TX,93.3,439,2020
Bosque,TX,88.3,245,2020
Bowie,TX,89.5,287,2020
Brazoria,TX,88.8,262,2020
Brazos,TX,88.3,245,2020
Brewster,TX,84.9,152,2020
Briscoe,TX,85.4,164,2020
Brooks,TX,67.1,3,2020
Brown,TX,87,205,2020
Burleson,TX,84.1,136,2020
Burnet,TX,88.4,247,2020
Caldwell,TX,79.7,61,2020
Calhoun,TX,80.9,77,2020
Callahan,TX,88.6,252,2020
Cameron,TX,68.6,5,2020
Camp,TX,87.7,225,2020
Carson,TX,94.2,469,2020
Cass,TX,86.9,202,2020
Castro,TX,75.4,25,2020
Chambers,TX,89.7,295,2020
Cherokee,TX,80.9,77,2020
Childress,TX,84.2,138,2020
Clay,TX,90.9,342,2020
Cochran,TX,70.2,8,2020
Coke,TX,83.2,118,2020
Coleman,TX,86.5,192,2020
Collin,TX,93.9,461,2020
Collingsworth,TX,75.3,25,2020
Colorado,TX,84.3,140,2020
Comal,TX,93.7,454,2020
Comanche,TX,85.7,173,2020
Concho,TX,69.2,6,2020
Cooke,TX,87.4,216,2020
Coryell,TX,88.8,262,2020
Cottle,TX,81.1,82,2020
Crane,TX,76.9,33,2020
Crockett,TX,78.6,49,2020
Crosby,TX,76.2,29,2020
Culberson,TX,65.4,2,2020
Dallam,TX,68.1,4,2020
Dallas,TX,80.3,68,2020
Dawson,TX,71.6,10,2020
Deaf Smith,TX,72.7,15,2020
Delta,TX,87.4,216,2020
Denton,TX,92.8,420,2020
DeWitt,TX,82.8,110,2020
Dickens,TX,80.2,67,2020
Dimmit,TX,67.8,4,2020
Donley,TX,89.5,287,2020
Duval,TX,70.4,8,2020
Eastland,TX,85.2,159,2020
Ector,TX,76.6,31,2020
Edwards,TX,76.9,33,2020
Ellis,TX,86.6,195,2020
El Paso,TX,79,53,2020
Erath,TX,87.2,210,2020
Falls,TX,77.4,36,2020
Fannin,TX,85.6,169,2020
Fayette,TX,89.1,273,2020
Fisher,TX,88.9,265,2020
Floyd,TX,75.2,24,2020
Foard,TX,81.2,84,2020
Fort Bend,TX,90.8,339,2020
Franklin,TX,90.6,333,2020
Freestone,TX,81.8,93,2020
Frio,TX,64.9,2,2020
Gaines,TX,61.8,1,2020
Galveston,TX,89.6,291,2020
Garza,TX,65,2,2020
Gillespie,TX,89.7,295,2020
Glasscock,TX,69.3,6,2020
Goliad,TX,82.3,101,2020
Gonzales,TX,76.2,29,2020
Gray,TX,79.7,61,2020
Grayson,TX,89.6,291,2020
Gregg,TX,84.6,146,2020
Grimes,TX,81.2,84,2020
Guadalupe,TX,88.8,262,2020
Hale,TX,74.9,23,2020
Hall,TX,81.1,82,2020
Hamilton,TX,87.1,207,2020
Hansford,TX,71.5,10,2020
Hardeman,TX,81.5,89,2020
Hardin,TX,88.7,258,2020
Harris,TX,81.8,93,2020
Harrison,TX,86.4,189,2020
Hartley,TX,84.2,138,2020
Haskell,TX,74.1,19,2020
Hays,TX,90.4,324,2020
Hemphill,TX,82.3,101,2020
Henderson,TX,84.9,152,2020
Hidalgo,TX,66.9,3,2020
Hill,TX,84.5,144,2020
Hockley,TX,75.6,26,2020
Hood,TX,91,348,2020
Hopkins,TX,84.9,152,2020
Houston,TX,81.2,84,2020
Howard,TX,80.1,67,2020
Hudspeth,TX,56.5,0,2020
Hunt,TX,85.6,169,2020
Hutchinson,TX,86.2,185,2020
Irion,TX,94.1,466,2020
Jack,TX,81.1,82,2020
Jackson,TX,81.4,87,2020
Jasper,TX,85,156,2020
Jeff Davis,TX,80.7,74,2020
Jefferson,TX,83.9,133,2020
Jim Hogg,TX,74.5,21,2020
Jim Wells,TX,78.2,44,2020
Johnson,TX,85.8,174,2020
Jones,TX,79,53,2020
Karnes,TX,75.7,27,2020
Kaufman,TX,85.8,174,2020
Kendall,TX,94.1,466,2020
Kenedy,TX,21.9,0,2020
Kent,TX,93.5,447,2020
Kerr,TX,89.3,280,2020
Kimble,TX,83.7,128,2020
King,TX,78.4,47,2020
Kinney,TX,81,79,2020
Kleberg,TX,79.1,54,2020
Knox,TX,80.7,74,2020
Lamar,TX,86.1,182,2020
Lamb,TX,75.8,28,2020
Lampasas,TX,89.9,305,2020
La Salle,TX,64.7,1,2020
Lavaca,TX,86.2,185,2020
Lee,TX,83,113,2020
Leon,TX,81.9,95,2020
Liberty,TX,78.2,44,2020
Limestone,TX,83.2,118,2020
Lipscomb,TX,82.6,106,2020
Live Oak,TX,77.6,38,2020
Llano,TX,86.5,192,2020
Loving,TX,96.6,507,2020
Lubbock,TX,87.2,210,2020
Lynn,TX,78.7,49,2020
McCulloch,TX,80.4,69,2020
McLennan,TX,85.4,164,2020
McMullen,TX,88.9,265,2020
Madison,TX,81.2,84,2020
Marion,TX,86.1,182,2020
Martin,TX,78.9,52,2020
Mason,TX,85.5,166,2020
Matagorda,TX,82.1,99,2020
Maverick,TX,61.5,1,2020
Medina,TX,84.4,142,2020
Menard,TX,83.5,124,2020
Midland,TX,84.1,136,2020
Milam,TX,83.6,126,2020
Mills,TX,82.8,110,2020
Mitchell,TX,84.8,150,2020
Montague,TX,86.7,198,2020
Montgomery,TX,89.2,276,2020
Moore,TX,65.4,2,2020
Morris,TX,91.1,352,2020
Motley,TX,88.7,258,2020
Nacogdoches,TX,83.7,128,2020
Navarro,TX,80,65,2020
Newton,TX,81.3,85,2020
Nolan,TX,82.6,106,2020
Nueces,TX,83.8,130,2020
Ochiltree,TX,74.3,20,2020
Oldham,TX,91.7,373,2020
Orange,TX,88.4,247,2020
Palo Pinto,TX,87.7,225,2020
Panola,TX,84,135,2020
Parker,TX,89,269,2020
Parmer,TX,74.1,19,2020
Pecos,TX,72.5,14,2020
Polk,TX,81.9,95,2020
Potter,TX,77.2,35,2020
Presidio,TX,48.5,0,2020
Rains,TX,83,113,2020
Randall,TX,93,427,2020
Reagan,TX,82.6,106,2020
Real,TX,87.9,231,2020
Red River,TX,89,269,2020
Reeves,TX,69.4,7,2020
Refugio,TX,82.6,106,2020
Roberts,TX,92.7,416,2020
Robertson,TX,84.7,148,2020
Rockwall,TX,93,427,2020
Runnels,TX,81.1,82,2020
Rusk,TX,82.6,106,2020
Sabine,TX,85.7,173,2020
San Augustine,TX,82,97,2020
San Jacinto,TX,85.5,166,2020
San Patricio,TX,81.4,87,2020
San Saba,TX,80.8,75,2020
Schleicher,TX,79.2,55,2020
Scurry,TX,80.2,67,2020
Shackelford,TX,88,234,2020
Shelby,TX,78,42,2020
Sherman,TX,74.4,20,2020
Smith,TX,87.1,207,2020
Somervell,TX,91.8,377,2020
Starr,TX,57.6,0,2020
Stephens,TX,79.8,63,2020
Sterling,TX,89.1,273,2020
Stonewall,TX,81.6,90,2020
Sutton,TX,75.3,25,2020
Swisher,TX,75.2,24,2020
Tarrant,TX,86.5,192,2020
Taylor,TX,89.5,287,2020
Terrell,TX,85.2,159,2020
Terry,TX,69.7,7,2020
Throckmorton,TX,87,205,2020
Titus,TX,78.2,44,2020
Tom Green,TX,86.4,189,2020
Travis,TX,90.3,320,2020
Trinity,TX,82.6,106,2020
Tyler,TX,81.3,85,2020
Upshur,TX,86.8,200,2020
Upton,TX,78.1,42,2020
Uvalde,TX,75.9,28,2020
Val Verde,TX,70,7,2020
Van Zandt,TX,85.3,162,2020
Victoria,TX,83.4,122,2020
Walker,TX,86,179,2020
Waller,TX,85.2,159,2020
Ward,TX,79.5,59,2020
Washington,TX,87.5,219,2020
Webb,TX,68.2,4,2020
Wharton,TX,80,65,2020
Wheeler,TX,79.9,64,2020
Wichita,TX,88.3,245,2020
Wilbarger,TX,78.7,49,2020
Willacy,TX,70.1,7,2020
Williamson,TX,93.3,439,2020
Wilson,TX,88.6,252,2020
Winkler,TX,68.9,5,2020
Wise,TX,86.1,182,2020
Wood,TX,85.6,169,2020
Yoakum,TX,69.2,6,2020
Young,TX,84.8,150,2020
Zapata,TX,64.7,1,2020
Zavala,TX,75.7,27,2020
Beaver,UT,91.4,361,2020
Box Elder,UT,92.9,423,2020
Cache,UT,93.5,447,2020
Carbon,UT,92.2,395,2020
Daggett,UT,96.1,503,2020
Davis,UT,95.9,501,2020
Duchesne,UT,89.2,276,2020
Emery,UT,94.4,474,2020
Garfield,UT,93.7,454,2020
Grand,UT,93.8,457,2020
Iron,UT,93.4,443,2020
Juab,UT,92.4,403,2020
Kane,UT,91.4,361,2020
Millard,UT,89.6,291,2020
Morgan,UT,97.8,510,2020
Piute,UT,92.7,416,2020
Rich,UT,95.7,498,2020
Salt Lake,UT,91.5,365,2020
San Juan,UT,85.7,173,2020
Sanpete,UT,92,385,2020
Sevier,UT,91,348,2020
Summit,UT,95.2,489,2020
Tooele,UT,92.1,389,2020
Uintah,UT,88.5,249,2020
Utah,UT,95.2,489,2020
Wasatch,UT,95.4,493,2020
Washington,UT,93.8,457,2020
Wayne,UT,89.6,291,2020
Weber,UT,91.5,365,2020
Addison,VT,94.2,469,2020
Bennington,VT,92.6,412,2020
Caledonia,VT,92.8,420,2020
Chittenden,VT,94.8,483,2020
Essex,VT,88.4,247,2020
Franklin,VT,91.1,352,2020
Grand Isle,VT,93.9,461,2020
Lamoille,VT,92.5,407,2020
Orange,VT,92.7,416,2020
Orleans,VT,89.5,287,2020
Rutland,VT,93.7,454,2020
Washington,VT,94.2,469,2020
Windham,VT,93.8,457,2020
Windsor,VT,94.7,481,2020
Accomack,VA,82.5,104,2020
Albemarle,VA,92.7,416,2020
Alleghany,VA,89.4,284,2020
Amelia,VA,85.6,169,2020
Amherst,VA,86.6,195,2020
Appomattox,VA,87.8,228,2020
Arlington,VA,94.9,484,2020
Augusta,VA,88.7,258,2020
Bath,VA,87.5,219,2020
Bedford,VA,91.8,377,2020
Bland,VA,88.6,252,2020
Botetourt,VA,93.6,451,2020
Brunswick,VA,77,33,2020
Buchanan,VA,72.6,14,2020
Buckingham,VA,82.5,104,2020
Campbell,VA,88.8,262,2020
Caroline,VA,88,234,2020
Carroll,VA,80.9,77,2020
Charles City,VA,81.5,89,2020
Charlotte,VA,83.9,133,2020
Chesterfield,VA,92.6,412,2020
Clarke,VA,91.7,373,2020
Craig,VA,91.5,365,2020
Culpeper,VA,87.1,207,2020
Cumberland,VA,85.8,174,2020
Dickenson,VA,78.2,44,2020
Dinwiddie,VA,84.5,144,2020
Essex,VA,82.8,110,2020
Fairfax,VA,92.6,412,2020
Fauquier,VA,91.9,381,2020
Floyd,VA,89,269,2020
Fluvanna,VA,92.5,407,2020
Franklin,VA,83.7,128,2020
Frederick,VA,88.4,247,2020
Giles,VA,90,309,2020
Gloucester,VA,89.1,273,2020
Goochland,VA,93.1,431,2020
Grayson,VA,83.1,115,2020
Greene,VA,87.9,231,2020
Greensville,VA,78.1,42,2020
Halifax,VA,82.4,102,2020
Hanover,VA,93.9,461,2020
Henrico,VA,92.5,407,2020
Henry,VA,80.2,67,2020
Highland,VA,89.9,305,2020
Isle of Wight,VA,88.9,265,2020
James City,VA,95.4,493,2020
King and Queen,VA,90.7,335,2020
King George,VA,92.5,407,2020
King William,VA,94.2,469,2020
Lancaster,VA,90.2,316,2020
Lee,VA,79,53,2020
Loudoun,VA,93.9,461,2020
Louisa,VA,88.4,247,2020
Lunenburg,VA,81.8,93,2020
Madison,VA,88.6,252,2020
Mathews,VA,91.9,381,2020
Mecklenburg,VA,84.8,150,2020
Middlesex,VA,87.8,228,2020
Montgomery,VA,93.8,457,2020
Nelson,VA,85.3,162,2020
New Kent,VA,93.5,447,2020
Northampton,VA,85.1,157,2020
Northumberland,VA,92.1,389,2020
Nottoway,VA,82.3,101,2020
Orange,VA,89.7,295,2020
Page,VA,83.8,130,2020
Patrick,VA,82.3,101,2020
Pittsylvania,VA,84.1,136,2020
Powhatan,VA,89.6,291,2020
Prince Edward,VA,85.4,164,2020
Prince George,VA,89.8,299,2020
Prince William,VA,89.2,276,2020
Pulaski,VA,89.1,273,2020
Rappahannock,VA,90.9,342,2020
Richmond,VA,86.9,202,2020
Roanoke,VA,87.7,225,2020
Rockbridge,VA,89,269,2020
Rockingham,VA,85.3,162,2020
Russell,VA,81.1,82,2020
Scott,VA,82.1,99,2020
Shenandoah,VA,88.1,237,2020
Smyth,VA,83.4,122,2020
Southampton,VA,85.2,159,2020
Spotsylvania,VA,91.3,358,2020
Stafford,VA,93,427,2020
Surry,VA,84.4,142,2020
Sussex,VA,80.7,74,2020
Tazewell,VA,83.4,122,2020
Warren,VA,87.9,231,2020
Washington,VA,86.2,185,2020
Westmoreland,VA,83.8,130,2020
Wise,VA,77.3,36,2020
Wythe,VA,87.4,216,2020
York,VA,95.2,489,2020
Alexandria,VA,93,427,2020
Bristol,VA,86.2,185,2020
Buena Vista,VA,79.7,61,2020
Charlottesville,VA,90.9,342,2020
Chesapeake,VA,93.2,435,2020
Colonial Heights,VA,91.8,377,2020
Covington,VA,88.5,249,2020
Danville,VA,83.6,126,2020
Emporia,VA,75.1,24,2020
Falls Church,VA,96.8,508,2020
Fredericksburg,VA,92.2,395,2020
Galax,VA,75.4,25,2020
Hampton,VA,91.8,377,2020
Harrisonburg,VA,83.3,120,2020
Hopewell,VA,84.5,144,2020
Lexington,VA,91.7,373,2020
Lynchburg,VA,88.6,252,2020
Manassas,VA,85.7,173,2020
Manassas Park,VA,77.9,41,2020
Martinsville,VA,86.3,186,2020
Newport News,VA,91.6,369,2020
Norfolk,VA,88.1,237,2020
Norton,VA,85.4,164,2020
Petersburg,VA,83.3,120,2020
Poquoson,VA,96,502,2020
Portsmouth,VA,89.3,280,2020
Radford,VA,90.6,333,2020
Salem,VA,90.8,339,2020
Staunton,VA,89.7,295,2020
Suffolk,VA,90.3,320,2020
Virginia Beach,VA,94,463,2020
Waynesboro,VA,87.1,207,2020
Williamsburg,VA,93.2,435,2020
Winchester,VA,86.2,185,2020
Adams,WA,68.9,5,2020
Asotin,WA,91,348,2020
Benton,WA,91,348,2020
Chelan,WA,83.7,128,2020
Clallam,WA,92.1,389,2020
Clark,WA,93,427,2020
Columbia,WA,88.1,237,2020
Cowlitz,WA,89.9,305,2020
Douglas,WA,82.6,106,2020
Ferry,WA,89.9,305,2020
Franklin,WA,76.7,32,2020
Garfield,WA,95.5,496,2020
Grant,WA,78.5,48,2020
Grays Harbor,WA,89.9,305,2020
Island,WA,95.6,497,2020
Jefferson,WA,96.3,505,2020
King,WA,93.4,443,2020
Kitsap,WA,94.9,484,2020
Kittitas,WA,91.8,377,2020
Klickitat,WA,88.8,262,2020
Lewis,WA,89.4,284,2020
Lincoln,WA,92.9,423,2020
Mason,WA,89.6,291,2020
Okanogan,WA,84.6,146,2020
Pacific,WA,89.8,299,2020
Pend Oreille,WA,90.7,335,2020
Pierce,WA,91.8,377,2020
San Juan,WA,95.9,501,2020
Skagit,WA,90.6,333,2020
Skamania,WA,91.9,381,2020
Snohomish,WA,92.5,407,2020
Spokane,WA,94.1,466,2020
Stevens,WA,91.7,373,2020
Thurston,WA,93.9,461,2020
Wahkiakum,WA,92.7,416,2020
Walla Walla,WA,87.8,228,2020
Whatcom,WA,92.7,416,2020
Whitman,WA,95.6,497,2020
Yakima,WA,74.3,20,2020
Barbour,WV,87.3,213,2020
Berkeley,WV,90.3,320,2020
Boone,WV,83.4,122,2020
Braxton,WV,81.9,95,2020
Brooke,WV,91.9,381,2020
Cabell,WV,88.2,241,2020
Calhoun,WV,82.8,110,2020
Clay,WV,77.8,39,2020
Doddridge,WV,82.1,99,2020
Fayette,WV,84.5,144,2020
Gilmer,WV,84.2,138,2020
Grant,WV,82.5,104,2020
Greenbrier,WV,85.7,173,2020
Hampshire,WV,86.8,200,2020
Hancock,WV,89.3,280,2020
Hardy,WV,80.9,77,2020
Harrison,WV,88.7,258,2020
Jackson,WV,88.7,258,2020
Jefferson,WV,90.5,329,2020
Kanawha,WV,89.3,280,2020
Lewis,WV,87.2,210,2020
Lincoln,WV,80.1,67,2020
Logan,WV,80.1,67,2020
McDowell,WV,72.2,13,2020
Marion,WV,90.2,316,2020
Marshall,WV,92.4,403,2020
Mason,WV,86.3,186,2020
Mercer,WV,84.3,140,2020
Mineral,WV,92.4,403,2020
Mingo,WV,76.6,31,2020
Monongalia,WV,92.8,420,2020
Monroe,WV,87.4,216,2020
Morgan,WV,88.1,237,2020
Nicholas,WV,88.3,245,2020
Ohio,WV,92.8,420,2020
Pendleton,WV,80.8,75,2020
Pleasants,WV,89,269,2020
Pocahontas,WV,84.6,146,2020
Preston,WV,86.5,192,2020
Putnam,WV,92.3,398,2020
Raleigh,WV,87.5,219,2020
Randolph,WV,86.9,202,2020
Ritchie,WV,83.6,126,2020
Roane,WV,81.3,85,2020
Summers,WV,85.6,169,2020
Taylor,WV,90.7,335,2020
Tucker,WV,88.2,241,2020
Tyler,WV,89.4,284,2020
Upshur,WV,86.7,198,2020
Wayne,WV,81.1,82,2020
Webster,WV,76.4,30,2020
Wetzel,WV,86.6,195,2020
Wirt,WV,83.1,115,2020
Wood,WV,90.9,342,2020
Wyoming,WV,78.1,42,2020
Adams,WI,87.4,216,2020
Ashland,WI,93.3,439,2020
Barron,WI,90.6,333,2020
Bayfield,WI,95.7,498,2020
Brown,WI,92.5,407,2020
Buffalo,WI,91.8,377,2020
Burnett,WI,93,427,2020
Calumet,WI,94.9,484,2020
Chippewa,WI,92.9,423,2020
Clark,WI,83,113,2020
Columbia,WI,93.3,439,2020
Crawford,WI,91.8,377,2020
Dane,WI,96.2,504,2020
Dodge,WI,91.2,355,2020
Door,WI,95.6,497,2020
Douglas,WI,93.7,454,2020
Dunn,WI,93.5,447,2020
Eau Claire,WI,95.1,488,2020
Florence,WI,93.1,431,2020
Fond du Lac,WI,92.3,398,2020
Forest,WI,89.8,299,2020
Grant,WI,91.9,381,2020
Green,WI,92.3,398,2020
Green Lake,WI,90.7,335,2020
Iowa,WI,95.4,493,2020
Iron,WI,95.1,488,2020
Jackson,WI,90.5,329,2020
Jefferson,WI,92,385,2020
Juneau,WI,89.8,299,2020
Kenosha,WI,90.2,316,2020
Kewaunee,WI,93.6,451,2020
La Crosse,WI,95.3,490,2020
Lafayette,WI,91.5,365,2020
Langlade,WI,89.8,299,2020
Lincoln,WI,91.8,377,2020
Manitowoc,WI,93,427,2020
Marathon,WI,92.4,403,2020
Marinette,WI,91,348,2020
Marquette,WI,90.5,329,2020
Menominee,WI,91.7,373,2020
Milwaukee,WI,88.7,258,2020
Monroe,WI,90.8,339,2020
Oconto,WI,91.3,358,2020
Oneida,WI,93.9,461,2020
Outagamie,WI,94,463,2020
Ozaukee,WI,96.8,508,2020
Pepin,WI,90.8,339,2020
Pierce,WI,94.6,478,2020
Polk,WI,94.1,466,2020
Portage,WI,94.1,466,2020
Price,WI,92,385,2020
Racine,WI,91.1,352,2020
Richland,WI,90.4,324,2020
Rock,WI,91.7,373,2020
Rusk,WI,88.7,258,2020
St. Croix,WI,96.3,505,2020
Sauk,WI,91.2,355,2020
Sawyer,WI,92.1,389,2020
Shawano,WI,92,385,2020
Sheboygan,WI,93.7,454,2020
Taylor,WI,88.2,241,2020
Trempealeau,WI,92,385,2020
Vernon,WI,89.9,305,2020
Vilas,WI,94.6,478,2020
Walworth,WI,91.5,365,2020
Washburn,WI,92.6,412,2020
Washington,WI,95.1,488,2020
Waukesha,WI,96.2,504,2020
Waupaca,WI,91.8,377,2020
Waushara,WI,88.3,245,2020
Winnebago,WI,93.4,443,2020
Wood,WI,92.4,403,2020
Albany,WY,95.9,501,2020
Big Horn,WY,89.8,299,2020
Campbell,WY,93.3,439,2020
Carbon,WY,90.6,333,2020
Converse,WY,91.8,377,2020
Crook,WY,93.1,431,2020
Fremont,WY,91.8,377,2020
Goshen,WY,91.7,373,2020
Hot Springs,WY,94.2,469,2020
Johnson,WY,95.1,488,2020
Laramie,WY,94.1,466,2020
Lincoln,WY,92.9,423,2020
Natrona,WY,93.7,454,2020
Niobrara,WY,91.1,352,2020
Park,WY,95.9,501,2020
Platte,WY,91.9,381,2020
Sheridan,WY,95.5,496,2020
Sublette,WY,95.4,493,2020
Sweetwater,WY,92.6,412,2020
Teton,WY,94.7,481,2020
Uinta,WY,93.1,431,2020
Washakie,WY,92,385,2020
Weston,WY,93.3,439,2020
Adjuntas,,65,2,2020
Aguada,,65.9,3,2020
Aguadilla,,74,19,2020
Aguas Buenas,,72.7,15,2020
Aibonito,,78.4,47,2020
Añasco,,68.3,4,2020
Arecibo,,77.5,37,2020
Arroyo,,76.5,31,2020
Barceloneta,,73.6,17,2020
Barranquitas,,73.8,17,2020
Bayamón,,81.7,91,2020
Cabo Rojo,,71.5,10,2020
Caguas,,82.6,106,2020
Camuy,,72.5,14,2020
Canóvanas,,76.1,29,2020
Carolina,,86,179,2020
Cataño,,75.7,27,2020
Cayey,,77.7,38,2020
Ceiba,,74,19,2020
Ciales,,68.9,5,2020
Cidra,,77.2,35,2020
Coamo,,78.9,52,2020
Comerío,,71,9,2020
Corozal,,71.5,10,2020
Culebra,,77.7,38,2020
Dorado,,80.9,77,2020
Fajardo,,81.3,85,2020
Florida,,77.3,36,2020
Guánica,,69.4,7,2020
Guayama,,77.2,35,2020
Guayanilla,,77.2,35,2020
Guaynabo,,85.5,166,2020
Gurabo,,81.9,95,2020
Hatillo,,74.5,21,2020
Hormigueros,,77.5,37,2020
Humacao,,79.3,57,2020
Isabela,,71,9,2020
Jayuya,,77.6,38,2020
Juana Díaz,,77.8,39,2020
Juncos,,74.5,21,2020
Lajas,,66.2,3,2020
Lares,,65.7,2,2020
Las Marías,,63.9,1,2020
Las Piedras,,78.8,50,2020
Loíza,,75.6,26,2020
Luquillo,,78.6,49,2020
Manatí,,74.5,21,2020
Maricao,,54.1,0,2020
Maunabo,,73.5,16,2020
Mayagüez,,72,12,2020
Moca,,70.2,8,2020
Morovis,,73.1,15,2020
Naguabo,,74.9,23,2020
Naranjito,,71.9,11,2020
Orocovis,,68.7,5,2020
Patillas,,76,28,2020
Peñuelas,,73.6,17,2020
Ponce,,77.9,41,2020
Quebradillas,,73.8,17,2020
Rincón,,71.2,9,2020
Río Grande,,78.4,47,2020
Sabana Grande,,74.4,20,2020
Salinas,,74,19,2020
San Germán,,70.7,9,2020
San Juan,,82.9,112,2020
San Lorenzo,,72.7,15,2020
San Sebastián,,67.8,4,2020
Santa Isabel,,82.8,110,2020
Toa Alta,,82.6,106,2020
Toa Baja,,81.4,87,2020
Trujillo Alto,,84.9,152,2020
Utuado,,72.4,13,2020
Vega Alta,,74,19,2020
Vega Baja,,73.6,17,2020
Vieques,,70.7,9,2020
Villalba,,78.5,48,2020
Yabucoa,,71.9,11,2020
Yauco,,75.8,28,2020
