county,state,percentHealthInsurance,percentHealthInsuranceBucket,year
Cumberland,TN,88.2,196,2017
Davidson,TN,86.6,135,2017
Decatur,TN,89.1,228,2017
DeKalb,TN,87.8,181,2017
Dickson,TN,87.9,185,2017
Dyer,TN,90.2,272,2017
Fayette,TN,91.2,318,2017
Fentress,TN,88.7,213,2017
Franklin,TN,92.2,355,2017
Gibson,TN,90.9,303,2017
Giles,TN,89.6,248,2017
Grainger,TN,89.3,236,2017
Greene,TN,89.2,232,2017
Grundy,TN,81.2,40,2017
Hamblen,TN,87.1,153,2017
Hamilton,TN,90.5,284,2017
Hancock,TN,88.6,210,2017
Hardeman,TN,88.4,204,2017
Hardin,TN,86.9,146,2017
Hawkins,TN,89.8,256,2017
Haywood,TN,89.6,248,2017
Henderson,TN,90.5,284,2017
Henry,TN,89.7,253,2017
Hickman,TN,88.7,213,2017
Houston,TN,89.1,228,2017
Humphreys,TN,91.0,309,2017
Jackson,TN,87.6,170,2017
Jefferson,TN,89.6,248,2017
Johnson,TN,88.7,213,2017
Knox,TN,91.0,309,2017
Lake,TN,88.6,210,2017
Lauderdale,TN,89.4,239,2017
Lawrence,TN,84.9,94,2017
Lewis,TN,85.6,110,2017
Lincoln,TN,90.7,295,2017
Loudon,TN,88.8,216,2017
McMinn,TN,89.6,248,2017
McNairy,TN,86.9,146,2017
Macon,TN,89.5,243,2017
Madison,TN,90.7,295,2017
Marion,TN,90.1,269,2017
Marshall,TN,89.7,253,2017
Maury,TN,89.2,232,2017
Meigs,TN,89.6,248,2017
Monroe,TN,89.1,228,2017
Montgomery,TN,90.6,291,2017
Moore,TN,89.3,236,2017
Morgan,TN,88.5,207,2017
Obion,TN,88.2,196,2017
Overton,TN,90.0,265,2017
Perry,TN,85.2,100,2017
Pickett,TN,90.4,279,2017
Polk,TN,90.8,299,2017
Putnam,TN,89.2,232,2017
Rhea,TN,89.1,228,2017
Roane,TN,90.6,291,2017
Robertson,TN,90.5,284,2017
Rutherford,TN,89.9,260,2017
Scott,TN,88.1,191,2017
Sequatchie,TN,89.8,256,2017
Sevier,TN,82.6,56,2017
Shelby,TN,87.2,156,2017
Smith,TN,91.8,339,2017
Stewart,TN,90.3,275,2017
Sullivan,TN,90.5,284,2017
Sumner,TN,90.6,291,2017
Tipton,TN,90.7,295,2017
Trousdale,TN,83.7,71,2017
Unicoi,TN,90.1,269,2017
Union,TN,88.1,191,2017
Van Buren,TN,86.4,131,2017
Warren,TN,86.9,146,2017
Washington,TN,89.7,253,2017
Wayne,TN,88.1,191,2017
Weakley,TN,90.4,279,2017
White,TN,89.0,223,2017
Williamson,TN,94.7,465,2017
Wilson,TN,92.7,380,2017
Anderson,TX,86.3,127,2017
Andrews,TX,84.6,88,2017
Angelina,TX,80.5,33,2017
Aransas,TX,81.7,45,2017
Archer,TX,88.6,210,2017
Armstrong,TX,93.9,432,2017
Atascosa,TX,82.8,58,2017
Austin,TX,86.2,125,2017
Bailey,TX,70.0,3,2017
Bandera,TX,83.5,67,2017
Bastrop,TX,81.9,47,2017
Baylor,TX,85.0,96,2017
Bee,TX,78.2,17,2017
Bell,TX,87.7,177,2017
Bexar,TX,84.1,78,2017
Blanco,TX,80.3,31,2017
Borden,TX,95.5,489,2017
Bosque,TX,81.5,43,2017
Bowie,TX,85.1,98,2017
Brazoria,TX,86.4,131,2017
Brazos,TX,86.3,127,2017
Brewster,TX,80.7,36,2017
Briscoe,TX,82.1,50,2017
Brooks,TX,79.9,28,2017
Brown,TX,85.2,100,2017
Burleson,TX,80.6,34,2017
Burnet,TX,85.6,110,2017
Caldwell,TX,78.7,20,2017
Calhoun,TX,81.8,46,2017
Callahan,TX,77.9,15,2017
Cameron,TX,70.9,4,2017
Camp,TX,83.8,72,2017
Carson,TX,88.1,191,2017
Cass,TX,84.4,84,2017
Castro,TX,70.7,4,2017
Chambers,TX,83.7,71,2017
Cherokee,TX,80.3,31,2017
Childress,TX,82.8,58,2017
Clay,TX,84.2,79,2017
Cochran,TX,71.3,5,2017
Coke,TX,87.1,153,2017
Coleman,TX,75.9,10,2017
Collin,TX,88.9,219,2017
Collingsworth,TX,78.7,20,2017
Colorado,TX,86.6,135,2017
Comal,TX,87.0,149,2017
Comanche,TX,78.2,17,2017
Concho,TX,85.0,96,2017
Cooke,TX,85.0,96,2017
Coryell,TX,88.9,219,2017
Cottle,TX,83.4,66,2017
Crane,TX,84.0,76,2017
Crockett,TX,78.0,16,2017
Crosby,TX,77.9,15,2017
Culberson,TX,79.8,27,2017
Dallam,TX,70.7,4,2017
Dallas,TX,77.9,15,2017
Dawson,TX,83.5,67,2017
Deaf Smith,TX,82.0,49,2017
Delta,TX,84.6,88,2017
Denton,TX,87.8,181,2017
DeWitt,TX,87.2,156,2017
Dickens,TX,79.3,24,2017
Dimmit,TX,72.3,6,2017
Donley,TX,84.4,84,2017
Duval,TX,74.5,8,2017
Eastland,TX,78.3,17,2017
Ector,TX,77.5,14,2017
Edwards,TX,84.6,88,2017
Ellis,TX,83.9,73,2017
El Paso,TX,77.7,14,2017
Erath,TX,81.3,41,2017
Falls,TX,80.8,36,2017
Fannin,TX,83.3,64,2017
Fayette,TX,88.2,196,2017
Fisher,TX,82.5,55,2017
Floyd,TX,76.3,11,2017
Foard,TX,87.8,181,2017
Fort Bend,TX,88.0,188,2017
Franklin,TX,79.6,26,2017
Freestone,TX,82.6,56,2017
Frio,TX,76.2,11,2017
Gaines,TX,67.2,1,2017
Galveston,TX,85.4,105,2017
Garza,TX,85.7,112,2017
Gillespie,TX,81.9,47,2017
Glasscock,TX,80.9,37,2017
Goliad,TX,89.1,228,2017
Gonzales,TX,78.7,20,2017
Gray,TX,80.4,32,2017
Grayson,TX,83.3,64,2017
Gregg,TX,80.6,34,2017
Grimes,TX,84.0,76,2017
Guadalupe,TX,87.0,149,2017
Hale,TX,80.7,36,2017
Hall,TX,73.9,7,2017
Hamilton,TX,82.4,53,2017
Hansford,TX,81.6,44,2017
Hardeman,TX,82.5,55,2017
Hardin,TX,84.9,94,2017
Harris,TX,78.8,20,2017
Harrison,TX,84.0,76,2017
Hartley,TX,86.5,133,2017
Haskell,TX,80.0,28,2017
Hays,TX,85.7,112,2017
Hemphill,TX,73.3,6,2017
Henderson,TX,80.8,36,2017
Hidalgo,TX,68.4,2,2017
Hill,TX,82.4,53,2017
Hockley,TX,81.6,44,2017
Hood,TX,84.3,81,2017
Hopkins,TX,80.0,28,2017
Houston,TX,85.7,112,2017
Howard,TX,83.7,71,2017
Hudspeth,TX,71.2,5,2017
Hunt,TX,82.2,51,2017
Hutchinson,TX,83.7,71,2017
Irion,TX,81.9,47,2017
Jack,TX,80.0,28,2017
Jackson,TX,85.3,103,2017
Jasper,TX,81.8,46,2017
Jeff Davis,TX,80.3,31,2017
Jefferson,TX,79.2,22,2017
Jim Hogg,TX,81.1,39,2017
Jim Wells,TX,80.9,37,2017
Johnson,TX,82.6,56,2017
Jones,TX,84.5,85,2017
Karnes,TX,84.9,94,2017
Kaufman,TX,84.7,90,2017
Kendall,TX,91.0,309,2017
Kenedy,TX,59.8,0,2017
Kent,TX,92.9,388,2017
Kerr,TX,84.1,78,2017
Kimble,TX,78.3,17,2017
King,TX,73.0,6,2017
Kinney,TX,82.0,49,2017
Kleberg,TX,81.7,45,2017
Knox,TX,82.9,59,2017
Lamar,TX,81.9,47,2017
Lamb,TX,79.6,26,2017
Lampasas,TX,83.6,69,2017
La Salle,TX,70.6,3,2017
Lavaca,TX,87.4,162,2017
Lee,TX,84.3,81,2017
Leon,TX,80.6,34,2017
Liberty,TX,79.3,24,2017
Limestone,TX,79.2,22,2017
Lipscomb,TX,82.0,49,2017
Live Oak,TX,81.1,39,2017
Llano,TX,83.1,61,2017
Loving,TX,75.7,9,2017
Lubbock,TX,85.1,98,2017
Lynn,TX,79.3,24,2017
McCulloch,TX,81.6,44,2017
McLennan,TX,84.3,81,2017
McMullen,TX,89.2,232,2017
Madison,TX,84.0,76,2017
Marion,TX,83.8,72,2017
Martin,TX,85.4,105,2017
Mason,TX,79.9,28,2017
Matagorda,TX,79.2,22,2017
Maverick,TX,70.8,4,2017
Medina,TX,87.3,159,2017
Menard,TX,69.6,2,2017
Midland,TX,80.7,36,2017
Milam,TX,87.3,159,2017
Mills,TX,83.2,62,2017
Mitchell,TX,81.3,41,2017
Montague,TX,81.1,39,2017
Montgomery,TX,85.5,108,2017
Moore,TX,84.2,79,2017
Morris,TX,84.9,94,2017
Motley,TX,79.5,25,2017
Nacogdoches,TX,79.7,27,2017
Navarro,TX,81.0,38,2017
Newton,TX,85.3,103,2017
Nolan,TX,83.3,64,2017
Nueces,TX,82.3,52,2017
Ochiltree,TX,76.6,12,2017
Oldham,TX,90.2,272,2017
Orange,TX,84.7,90,2017
Palo Pinto,TX,79.3,24,2017
Panola,TX,83.3,64,2017
Parker,TX,86.4,131,2017
Parmer,TX,80.2,30,2017
Pecos,TX,80.9,37,2017
Polk,TX,80.7,36,2017
Potter,TX,78.1,16,2017
Presidio,TX,63.7,1,2017
Rains,TX,78.5,18,2017
Randall,TX,89.0,223,2017
Reagan,TX,70.4,3,2017
Real,TX,72.2,5,2017
Red River,TX,83.7,71,2017
Reeves,TX,80.3,31,2017
Refugio,TX,83.5,67,2017
Roberts,TX,93.8,427,2017
Robertson,TX,84.2,79,2017
Rockwall,TX,89.3,236,2017
Runnels,TX,81.5,43,2017
Rusk,TX,79.6,26,2017
Sabine,TX,78.4,17,2017
San Augustine,TX,81.4,42,2017
San Jacinto,TX,81.9,47,2017
San Patricio,TX,80.7,36,2017
San Saba,TX,80.5,33,2017
Schleicher,TX,77.3,13,2017
Scurry,TX,84.4,84,2017
Shackelford,TX,84.7,90,2017
Shelby,TX,76.7,12,2017
Sherman,TX,76.7,12,2017
Smith,TX,82.4,53,2017
Somervell,TX,84.7,90,2017
Starr,TX,66.3,1,2017
Stephens,TX,78.0,16,2017
Sterling,TX,73.0,6,2017
Stonewall,TX,84.7,90,2017
Sutton,TX,82.6,56,2017
Swisher,TX,81.2,40,2017
Tarrant,TX,83.0,60,2017
Taylor,TX,85.4,105,2017
Terrell,TX,87.4,162,2017
Terry,TX,75.0,8,2017
Throckmorton,TX,81.7,45,2017
Titus,TX,79.2,22,2017
Tom Green,TX,83.7,71,2017
Travis,TX,85.3,103,2017
Trinity,TX,80.2,30,2017
Tyler,TX,84.6,88,2017
Upshur,TX,84.1,78,2017
Upton,TX,83.4,66,2017
Uvalde,TX,80.4,32,2017
Val Verde,TX,77.5,14,2017
Van Zandt,TX,82.1,50,2017
Victoria,TX,82.8,58,2017
Walker,TX,86.5,133,2017
Waller,TX,79.5,25,2017
Ward,TX,80.6,34,2017
Washington,TX,86.0,120,2017
Webb,TX,70.7,4,2017
Wharton,TX,81.9,47,2017
Wheeler,TX,78.7,20,2017
Wichita,TX,85.0,96,2017
Wilbarger,TX,84.2,79,2017
Willacy,TX,70.2,3,2017
Williamson,TX,90.0,265,2017
Wilson,TX,85.8,114,2017
Winkler,TX,76.7,12,2017
Wise,TX,82.7,57,2017
Wood,TX,84.6,88,2017
Yoakum,TX,73.9,7,2017
Young,TX,79.7,27,2017
Zapata,TX,69.2,2,2017
Zavala,TX,79.6,26,2017
Beaver,UT,85.4,105,2017
Box Elder,UT,92.2,355,2017
Cache,UT,91.5,327,2017
Carbon,UT,88.3,200,2017
Daggett,UT,96.0,500,2017
Davis,UT,92.9,388,2017
Duchesne,UT,85.1,98,2017
Emery,UT,90.0,265,2017
Garfield,UT,81.4,42,2017
Grand,UT,79.5,25,2017
Iron,UT,85.5,108,2017
Juab,UT,87.2,156,2017
Kane,UT,84.1,78,2017
Millard,UT,86.3,127,2017
Morgan,UT,93.9,432,2017
Piute,UT,80.1,29,2017
Rich,UT,82.5,55,2017
Salt Lake,UT,87.9,185,2017
San Juan,UT,77.6,14,2017
Sanpete,UT,86.9,146,2017
Sevier,UT,87.4,162,2017
Summit,UT,90.6,291,2017
Tooele,UT,92.3,360,2017
Uintah,UT,84.9,94,2017
Utah,UT,90.7,295,2017
Wasatch,UT,89.3,236,2017
Washington,UT,85.4,105,2017
Wayne,UT,79.2,22,2017
Weber,UT,89.4,239,2017
Addison,VT,94.8,468,2017
Bennington,VT,95.7,494,2017
Caledonia,VT,94.5,459,2017
Chittenden,VT,96.1,501,2017
Essex,VT,93.1,398,2017
Franklin,VT,96.1,501,2017
Grand Isle,VT,95.9,498,2017
Lamoille,VT,93.1,398,2017
Orange,VT,94.5,459,2017
Orleans,VT,94.8,468,2017
Rutland,VT,94.6,461,2017
Washington,VT,96.1,501,2017
Windham,VT,94.5,459,2017
Windsor,VT,94.3,450,2017
Accomack,VA,83.3,64,2017
Albemarle,VA,92.4,365,2017
Alleghany,VA,92.6,374,2017
Amelia,VA,87.2,156,2017
Amherst,VA,89.9,260,2017
Appomattox,VA,91.5,327,2017
Arlington,VA,92.2,355,2017
Augusta,VA,90.4,279,2017
Bath,VA,86.4,131,2017
Bedford,VA,92.2,355,2017
Bland,VA,91.4,325,2017
Botetourt,VA,95.2,481,2017
Brunswick,VA,91.3,322,2017
Buchanan,VA,86.4,131,2017
Buckingham,VA,86.8,143,2017
Campbell,VA,90.6,291,2017
Caroline,VA,91.4,325,2017
Carroll,VA,87.1,153,2017
Charles City,VA,90.0,265,2017
Charlotte,VA,86.5,133,2017
Chesterfield,VA,92.2,355,2017
Clarke,VA,85.7,112,2017
Craig,VA,91.9,343,2017
Culpeper,VA,89.2,232,2017
Cumberland,VA,86.5,133,2017
Dickenson,VA,89.3,236,2017
Dinwiddie,VA,89.3,236,2017
Essex,VA,89.9,260,2017
Fairfax,VA,89.0,223,2017
Fauquier,VA,91.7,335,2017
Floyd,VA,92.7,380,2017
Fluvanna,VA,92.0,347,2017
Franklin,VA,89.4,239,2017
Frederick,VA,89.8,256,2017
Giles,VA,89.4,239,2017
Gloucester,VA,90.5,284,2017
Goochland,VA,95.2,481,2017
Grayson,VA,87.8,181,2017
Greene,VA,85.1,98,2017
Greensville,VA,87.0,149,2017
Halifax,VA,87.2,156,2017
Hanover,VA,94.4,454,2017
Henrico,VA,91.3,322,2017
Henry,VA,88.4,204,2017
Highland,VA,90.6,291,2017
Isle of Wight,VA,93.1,398,2017
James City,VA,92.4,365,2017
King and Queen,VA,88.3,200,2017
King George,VA,92.5,368,2017
King William,VA,93.2,402,2017
Lancaster,VA,88.6,210,2017
Lee,VA,86.5,133,2017
Loudoun,VA,93.2,402,2017
Louisa,VA,87.6,170,2017
Lunenburg,VA,85.7,112,2017
Madison,VA,85.4,105,2017
Mathews,VA,91.4,325,2017
Mecklenburg,VA,88.0,188,2017
Middlesex,VA,89.8,256,2017
Montgomery,VA,93.4,410,2017
Nelson,VA,88.4,204,2017
New Kent,VA,94.5,459,2017
Northampton,VA,86.0,120,2017
Northumberland,VA,89.2,232,2017
Nottoway,VA,89.7,253,2017
Orange,VA,88.0,188,2017
Page,VA,87.6,170,2017
Patrick,VA,87.2,156,2017
Pittsylvania,VA,90.2,272,2017
Powhatan,VA,92.1,350,2017
Prince Edward,VA,90.2,272,2017
Prince George,VA,91.3,322,2017
Prince William,VA,88.1,191,2017
Pulaski,VA,91.1,313,2017
Rappahannock,VA,85.7,112,2017
Richmond,VA,85.1,98,2017
Roanoke,VA,86.4,131,2017
Rockbridge,VA,89.0,223,2017
Rockingham,VA,88.0,188,2017
Russell,VA,89.1,228,2017
Scott,VA,88.9,219,2017
Shenandoah,VA,89.6,248,2017
Smyth,VA,89.2,232,2017
Southampton,VA,90.7,295,2017
Spotsylvania,VA,90.9,303,2017
Stafford,VA,92.3,360,2017
Surry,VA,87.3,159,2017
Sussex,VA,95.0,476,2017
Tazewell,VA,88.1,191,2017
Warren,VA,89.0,223,2017
Washington,VA,89.8,256,2017
Westmoreland,VA,87.4,162,2017
Wise,VA,88.4,204,2017
Wythe,VA,88.1,191,2017
York,VA,94.3,450,2017
Alexandria,VA,86.3,127,2017
Bristol,VA,88.8,216,2017
Buena Vista,VA,82.7,57,2017
Charlottesville,VA,90.8,299,2017
Chesapeake,VA,91.9,343,2017
Colonial Heights,VA,89.5,243,2017
Covington,VA,86.8,143,2017
Danville,VA,88.7,213,2017
Emporia,VA,78.7,20,2017
Falls Church,VA,97.1,509,2017
Fredericksburg,VA,89.2,232,2017
Galax,VA,91.0,309,2017
Hampton,VA,89.0,223,2017
Harrisonburg,VA,84.1,78,2017
Hopewell,VA,89.1,228,2017
Lexington,VA,94.6,461,2017
Lynchburg,VA,89.8,256,2017
Manassas,VA,83.4,66,2017
Manassas Park,VA,78.2,17,2017
Martinsville,VA,85.2,100,2017
Newport News,VA,88.1,191,2017
Norfolk,VA,86.2,125,2017
Norton,VA,90.3,275,2017
Petersburg,VA,87.7,177,2017
Poquoson,VA,95.8,495,2017
Portsmouth,VA,87.9,185,2017
Radford,VA,91.6,331,2017
Salem,VA,92.2,355,2017
Staunton,VA,90.1,269,2017
Suffolk,VA,91.9,343,2017
Virginia Beach,VA,91.1,313,2017
Waynesboro,VA,84.6,88,2017
Williamsburg,VA,94.5,459,2017
Winchester,VA,84.6,88,2017
Adams,WA,80.5,33,2017
Asotin,WA,92.0,347,2017
Benton,WA,90.5,284,2017
Chelan,WA,89.1,228,2017
Clallam,WA,90.7,295,2017
Clark,WA,92.3,360,2017
Columbia,WA,93.5,415,2017
Cowlitz,WA,92.6,374,2017
Douglas,WA,87.2,156,2017
Ferry,WA,89.8,256,2017
Franklin,WA,84.1,78,2017
Garfield,WA,91.2,318,2017
Grant,WA,84.7,90,2017
Grays Harbor,WA,88.8,216,2017
Island,WA,93.5,415,2017
Jefferson,WA,92.4,365,2017
King,WA,93.0,392,2017
Kitsap,WA,93.8,427,2017
Kittitas,WA,90.1,269,2017
Klickitat,WA,91.2,318,2017
Lewis,WA,89.8,256,2017
Lincoln,WA,93.5,415,2017
Mason,WA,89.2,232,2017
Okanogan,WA,84.6,88,2017
Pacific,WA,91.0,309,2017
Pend Oreille,WA,91.0,309,2017
Pierce,WA,91.9,343,2017
San Juan,WA,91.7,335,2017
Skagit,WA,90.5,284,2017
Skamania,WA,93.4,410,2017
Snohomish,WA,92.2,355,2017
Spokane,WA,92.4,365,2017
Stevens,WA,91.9,343,2017
Thurston,WA,93.2,402,2017
Wahkiakum,WA,91.0,309,2017
Walla Walla,WA,90.9,303,2017
Whatcom,WA,92.0,347,2017
Whitman,WA,94.1,441,2017
Yakima,WA,84.1,78,2017
Barbour,WV,91.9,343,2017
Berkeley,WV,92.3,360,2017
Boone,WV,92.9,388,2017
Braxton,WV,92.0,347,2017
Brooke,WV,93.5,415,2017
Cabell,WV,91.1,313,2017
Calhoun,WV,90.3,275,2017
Clay,WV,93.9,432,2017
Doddridge,WV,93.2,402,2017
Fayette,WV,90.5,284,2017
Gilmer,WV,89.0,223,2017
Grant,WV,92.7,380,2017
Greenbrier,WV,91.4,325,2017
Hampshire,WV,90.2,272,2017
Hancock,WV,92.7,380,2017
Hardy,WV,91.2,318,2017
Harrison,WV,92.6,374,2017
Jackson,WV,92.6,374,2017
Jefferson,WV,93.1,398,2017
Kanawha,WV,92.5,368,2017
Lewis,WV,90.4,279,2017
Lincoln,WV,91.6,331,2017
Logan,WV,90.9,303,2017
McDowell,WV,88.3,200,2017
Marion,WV,92.9,388,2017
Marshall,WV,92.3,360,2017
Mason,WV,93.6,420,2017
Mercer,WV,92.8,384,2017
Mineral,WV,91.2,318,2017
Mingo,WV,93.3,406,2017
Monongalia,WV,93.0,392,2017
Monroe,WV,90.4,279,2017
Morgan,WV,92.0,347,2017
Nicholas,WV,92.3,360,2017
Ohio,WV,93.2,402,2017
Pendleton,WV,93.5,415,2017
Pleasants,WV,93.3,406,2017
Pocahontas,WV,89.8,256,2017
Preston,WV,90.9,303,2017
Putnam,WV,93.7,424,2017
Raleigh,WV,90.7,295,2017
Randolph,WV,89.6,248,2017
Ritchie,WV,88.3,200,2017
Roane,WV,93.8,427,2017
Summers,WV,94.2,446,2017
Taylor,WV,92.8,384,2017
Tucker,WV,93.6,420,2017
Tyler,WV,87.8,181,2017
Upshur,WV,90.6,291,2017
Wayne,WV,90.7,295,2017
Webster,WV,93.9,432,2017
Wetzel,WV,92.1,350,2017
Wirt,WV,90.4,279,2017
Wood,WV,92.6,374,2017
Wyoming,WV,90.7,295,2017
Adams,WI,93.6,420,2017
Ashland,WI,93.5,415,2017
Barron,WI,92.7,380,2017
Bayfield,WI,92.3,360,2017
Brown,WI,93.5,415,2017
Buffalo,WI,94.0,436,2017
Burnett,WI,92.4,365,2017
Calumet,WI,96.3,503,2017
Chippewa,WI,93.8,427,2017
Clark,WI,77.5,14,2017
Columbia,WI,94.4,454,2017
Crawford,WI,93.2,402,2017
Dane,WI,95.0,476,2017
Dodge,WI,95.4,486,2017
Door,WI,95.7,494,2017
Douglas,WI,93.4,410,2017
Dunn,WI,93.0,392,2017
Eau Claire,WI,92.0,347,2017
Florence,WI,93.0,392,2017
Fond du Lac,WI,95.3,484,2017
Forest,WI,86.8,143,2017
Grant,WI,92.7,380,2017
Green,WI,95.0,476,2017
Green Lake,WI,90.8,299,2017
Iowa,WI,94.6,461,2017
Iron,WI,91.6,331,2017
Jackson,WI,90.1,269,2017
Jefferson,WI,94.4,454,2017
Juneau,WI,93.3,406,2017
Kenosha,WI,92.3,360,2017
Kewaunee,WI,95.8,495,2017
La Crosse,WI,94.5,459,2017
Lafayette,WI,90.7,295,2017
Langlade,WI,92.7,380,2017
Lincoln,WI,94.5,459,2017
Manitowoc,WI,95.5,489,2017
Marathon,WI,93.5,415,2017
Marinette,WI,94.1,441,2017
Marquette,WI,92.1,350,2017
Menominee,WI,75.1,8,2017
Milwaukee,WI,91.2,318,2017
Monroe,WI,91.1,313,2017
Oconto,WI,94.9,471,2017
Oneida,WI,94.4,454,2017
Outagamie,WI,94.8,468,2017
Ozaukee,WI,96.4,504,2017
Pepin,WI,91.6,331,2017
Pierce,WI,94.4,454,2017
Polk,WI,92.7,380,2017
Portage,WI,94.9,471,2017
Price,WI,94.5,459,2017
Racine,WI,93.6,420,2017
Richland,WI,92.0,347,2017
Rock,WI,92.6,374,2017
Rusk,WI,89.9,260,2017
St. Croix,WI,95.2,481,2017
Sauk,WI,92.2,355,2017
Sawyer,WI,91.0,309,2017
Shawano,WI,92.3,360,2017
Sheboygan,WI,94.7,465,2017
Taylor,WI,90.8,299,2017
Trempealeau,WI,91.9,343,2017
Vernon,WI,83.4,66,2017
Vilas,WI,91.9,343,2017
Walworth,WI,91.8,339,2017
Washburn,WI,93.3,406,2017
Washington,WI,95.8,495,2017
Waukesha,WI,96.6,506,2017
Waupaca,WI,93.2,402,2017
Waushara,WI,91.8,339,2017
Winnebago,WI,94.7,465,2017
Wood,WI,94.9,471,2017
Albany,WY,91.9,343,2017
Big Horn,WY,83.7,71,2017
Campbell,WY,90.4,279,2017
Carbon,WY,87.9,185,2017
Converse,WY,91.4,325,2017
Crook,WY,89.5,243,2017
Fremont,WY,81.1,39,2017
Goshen,WY,86.2,125,2017
Hot Springs,WY,88.6,210,2017
Johnson,WY,88.7,213,2017
Laramie,WY,90.4,279,2017
Lincoln,WY,88.2,196,2017
Natrona,WY,86.0,120,2017
Niobrara,WY,84.1,78,2017
Park,WY,89.6,248,2017
Platte,WY,89.6,248,2017
Sheridan,WY,90.6,291,2017
Sublette,WY,86.5,133,2017
Sweetwater,WY,87.6,170,2017
Teton,WY,88.3,200,2017
Uinta,WY,86.5,133,2017
Washakie,WY,83.2,62,2017
Weston,WY,87.2,156,2017
Adjuntas,,93.9,432,2017
Aguada,,94.4,454,2017
Aguadilla,,94.7,465,2017
Aguas Buenas,,93.1,398,2017
Aibonito,,97.2,510,2017
Añasco,,96.8,508,2017
Arecibo,,94.9,471,2017
Arroyo,,96.3,503,2017
Barceloneta,,95.0,476,2017
Barranquitas,,95.9,498,2017
Bayamón,,92.7,380,2017
Cabo Rojo,,95.6,491,2017
Caguas,,93.2,402,2017
Camuy,,94.6,461,2017
Canóvanas,,89.6,248,2017
Carolina,,91.9,343,2017
Cataño,,93.7,424,2017
Cayey,,93.6,420,2017
Ceiba,,95.2,481,2017
Ciales,,95.7,494,2017
Cidra,,94.8,468,2017
Coamo,,95.0,476,2017
Comerío,,96.4,504,2017
Corozal,,96.3,503,2017
Culebra,,87.1,153,2017
Dorado,,95.9,498,2017
Fajardo,,92.5,368,2017
Florida,,97.4,511,2017
Guánica,,94.5,459,2017
Guayama,,94.4,454,2017
Guayanilla,,96.5,505,2017
Guaynabo,,93.1,398,2017
Gurabo,,94.3,450,2017
Hatillo,,94.6,461,2017
Hormigueros,,93.6,420,2017
Humacao,,96.1,501,2017
Isabela,,93.8,427,2017
Jayuya,,96.0,500,2017
Juana Díaz,,95.5,489,2017
Juncos,,94.1,441,2017
Lajas,,94.9,471,2017
Lares,,93.9,432,2017
Las Marías,,97.2,510,2017
Las Piedras,,94.8,468,2017
Loíza,,90.3,275,2017
Luquillo,,92.8,384,2017
Manatí,,92.3,360,2017
Maricao,,97.1,509,2017
Maunabo,,95.0,476,2017
Mayagüez,,94.1,441,2017
Moca,,95.8,495,2017
Morovis,,93.6,420,2017
Naguabo,,95.3,484,2017
Naranjito,,95.8,495,2017
Orocovis,,97.7,511,2017
Patillas,,96.1,501,2017
Peñuelas,,97.0,509,2017
Ponce,,94.7,465,2017
Quebradillas,,95.9,498,2017
Rincón,,95.9,498,2017
Río Grande,,93.6,420,2017
Sabana Grande,,94.3,450,2017
Salinas,,94.9,471,2017
San Germán,,95.9,498,2017
San Juan,,90.5,284,2017
San Lorenzo,,95.2,481,2017
San Sebastián,,93.0,392,2017
Santa Isabel,,92.8,384,2017
Toa Alta,,93.1,398,2017
Toa Baja,,93.0,392,2017
Trujillo Alto,,92.4,365,2017
Utuado,,94.0,436,2017
Vega Alta,,95.0,476,2017
Vega Baja,,92.8,384,2017
Vieques,,89.8,256,2017
Villalba,,96.0,500,2017
Yabucoa,,95.5,489,2017
Yauco,,94.8,468,2017
