county,state,percentNeedOpioidTreatment,percentNeedOpioidTreatmentBucket,year
Davidson,TN,91.47,415,2017
Decatur,TN,93.01,465,2017
DeKalb,TN,90.68,377,2017
Dickson,TN,88.66,255,2017
Dyer,TN,93.01,465,2017
Fayette,TN,93.01,465,2017
Fentress,TN,90.68,377,2017
Franklin,TN,88.66,255,2017
Gibson,TN,93.01,465,2017
Giles,TN,88.66,255,2017
Grainger,TN,88.8,267,2017
Greene,TN,88.43,242,2017
Grundy,TN,90.68,377,2017
Hamblen,TN,88.8,267,2017
Hamilton,TN,90.68,377,2017
Hancock,TN,88.43,242,2017
Hardeman,TN,93.01,465,2017
Hardin,TN,93.01,465,2017
Hawkins,TN,88.43,242,2017
Haywood,TN,93.01,465,2017
Henderson,TN,93.01,465,2017
Henry,TN,93.01,465,2017
Hickman,TN,88.66,255,2017
Houston,TN,88.66,255,2017
Humphreys,TN,88.66,255,2017
Jackson,TN,90.68,377,2017
Jefferson,TN,88.8,267,2017
Johnson,TN,88.43,242,2017
Knox,TN,88.8,267,2017
Lake,TN,93.01,465,2017
Lauderdale,TN,93.01,465,2017
Lawrence,TN,88.66,255,2017
Lewis,TN,88.66,255,2017
Lincoln,TN,88.66,255,2017
Loudon,TN,88.8,267,2017
McMinn,TN,90.68,377,2017
McNairy,TN,93.01,465,2017
Macon,TN,90.68,377,2017
Madison,TN,93.01,465,2017
Marion,TN,90.68,377,2017
Marshall,TN,88.66,255,2017
Maury,TN,88.66,255,2017
Meigs,TN,90.68,377,2017
Monroe,TN,88.8,267,2017
Montgomery,TN,88.66,255,2017
Moore,TN,88.66,255,2017
Morgan,TN,88.8,267,2017
Obion,TN,93.01,465,2017
Overton,TN,90.68,377,2017
Perry,TN,88.66,255,2017
Pickett,TN,90.68,377,2017
Polk,TN,90.68,377,2017
Putnam,TN,90.68,377,2017
Rhea,TN,90.68,377,2017
Roane,TN,88.8,267,2017
Robertson,TN,88.66,255,2017
Rutherford,TN,88.66,255,2017
Scott,TN,88.8,267,2017
Sequatchie,TN,90.68,377,2017
Sevier,TN,88.8,267,2017
Shelby,TN,93.54,485,2017
Smith,TN,90.68,377,2017
Stewart,TN,88.66,255,2017
Sullivan,TN,88.43,242,2017
Sumner,TN,88.66,255,2017
Tipton,TN,93.01,465,2017
Trousdale,TN,88.66,255,2017
Unicoi,TN,88.43,242,2017
Union,TN,88.8,267,2017
Van Buren,TN,90.68,377,2017
Warren,TN,90.68,377,2017
Washington,TN,88.43,242,2017
Wayne,TN,88.66,255,2017
Weakley,TN,93.01,465,2017
White,TN,90.68,377,2017
Williamson,TN,88.66,255,2017
Wilson,TN,88.66,255,2017
Anderson,TX,93.27,477,2017
Andrews,TX,90.43,362,2017
Angelina,TX,95.48,503,2017
Aransas,TX,95.43,501,2017
Archer,TX,91.74,424,2017
Armstrong,TX,93.31,483,2017
Atascosa,TX,92.12,431,2017
Austin,TX,94.52,492,2017
Bailey,TX,93.31,483,2017
Bandera,TX,92.12,431,2017
Bastrop,TX,92.38,451,2017
Baylor,TX,91.74,424,2017
Bee,TX,95.43,501,2017
Bell,TX,92.41,454,2017
Bexar,TX,92.12,431,2017
Blanco,TX,92.38,451,2017
Borden,TX,90.43,362,2017
Bosque,TX,92.41,454,2017
Bowie,TX,93.27,477,2017
Brazoria,TX,90.74,380,2017
Brazos,TX,92.41,454,2017
Brewster,TX,94.23,490,2017
Briscoe,TX,93.31,483,2017
Brooks,TX,95.43,501,2017
Brown,TX,91.74,424,2017
Burleson,TX,92.41,454,2017
Burnet,TX,92.38,451,2017
Caldwell,TX,92.38,451,2017
Calhoun,TX,92.12,431,2017
Callahan,TX,91.74,424,2017
Cameron,TX,95.43,501,2017
Camp,TX,93.27,477,2017
Carson,TX,93.31,483,2017
Cass,TX,93.27,477,2017
Castro,TX,93.31,483,2017
Chambers,TX,94.52,492,2017
Cherokee,TX,93.27,477,2017
Childress,TX,93.31,483,2017
Clay,TX,91.74,424,2017
Cochran,TX,93.31,483,2017
Coke,TX,90.43,362,2017
Coleman,TX,91.74,424,2017
Collin,TX,94.81,496,2017
Collingsworth,TX,93.31,483,2017
Colorado,TX,94.52,492,2017
Comal,TX,92.12,431,2017
Comanche,TX,91.74,424,2017
Concho,TX,90.43,362,2017
Cooke,TX,92.56,458,2017
Coryell,TX,92.41,454,2017
Cottle,TX,91.74,424,2017
Crane,TX,90.43,362,2017
Crockett,TX,90.43,362,2017
Crosby,TX,93.31,483,2017
Culberson,TX,94.23,490,2017
Dallam,TX,93.31,483,2017
Dallas,TX,94.81,496,2017
Dawson,TX,90.43,362,2017
Deaf Smith,TX,93.31,483,2017
Delta,TX,93.27,477,2017
Denton,TX,94.81,496,2017
DeWitt,TX,92.12,431,2017
Dickens,TX,93.31,483,2017
Dimmit,TX,92.12,431,2017
Donley,TX,93.31,483,2017
Duval,TX,95.43,501,2017
Eastland,TX,91.74,424,2017
Ector,TX,90.43,362,2017
Edwards,TX,92.12,431,2017
Ellis,TX,94.81,496,2017
El Paso,TX,94.23,490,2017
Erath,TX,92.56,458,2017
Falls,TX,92.41,454,2017
Fannin,TX,92.56,458,2017
Fayette,TX,92.38,451,2017
Fisher,TX,91.74,424,2017
Floyd,TX,93.31,483,2017
Foard,TX,91.74,424,2017
Fort Bend,TX,94.52,492,2017
Franklin,TX,93.27,477,2017
Freestone,TX,92.41,454,2017
Frio,TX,92.12,431,2017
Gaines,TX,90.43,362,2017
Galveston,TX,90.74,380,2017
Garza,TX,93.31,483,2017
Gillespie,TX,92.12,431,2017
Glasscock,TX,90.43,362,2017
Goliad,TX,92.12,431,2017
Gonzales,TX,92.12,431,2017
Gray,TX,93.31,483,2017
Grayson,TX,92.56,458,2017
Gregg,TX,93.27,477,2017
Grimes,TX,92.41,454,2017
Guadalupe,TX,92.12,431,2017
Hale,TX,93.31,483,2017
Hall,TX,93.31,483,2017
Hamilton,TX,92.41,454,2017
Hansford,TX,93.31,483,2017
Hardeman,TX,91.74,424,2017
Hardin,TX,95.48,503,2017
Harris,TX,94.52,492,2017
Harrison,TX,93.27,477,2017
Hartley,TX,93.31,483,2017
Haskell,TX,91.74,424,2017
Hays,TX,92.38,451,2017
Hemphill,TX,93.31,483,2017
Henderson,TX,93.27,477,2017
Hidalgo,TX,96.89,508,2017
Hill,TX,92.41,454,2017
Hockley,TX,93.31,483,2017
Hood,TX,92.56,458,2017
Hopkins,TX,93.27,477,2017
Houston,TX,95.48,503,2017
Howard,TX,90.43,362,2017
Hudspeth,TX,94.23,490,2017
Hunt,TX,94.81,496,2017
Hutchinson,TX,93.31,483,2017
Irion,TX,90.43,362,2017
Jack,TX,91.74,424,2017
Jackson,TX,92.12,431,2017
Jasper,TX,95.48,503,2017
Jeff Davis,TX,94.23,490,2017
Jefferson,TX,95.48,503,2017
Jim Hogg,TX,95.43,501,2017
Jim Wells,TX,95.43,501,2017
Johnson,TX,92.56,458,2017
Jones,TX,91.74,424,2017
Karnes,TX,92.12,431,2017
Kaufman,TX,94.81,496,2017
Kendall,TX,92.12,431,2017
Kenedy,TX,95.43,501,2017
Kent,TX,91.74,424,2017
Kerr,TX,92.12,431,2017
Kimble,TX,90.43,362,2017
King,TX,93.31,483,2017
Kinney,TX,92.12,431,2017
Kleberg,TX,95.43,501,2017
Knox,TX,91.74,424,2017
Lamar,TX,93.27,477,2017
Lamb,TX,93.31,483,2017
Lampasas,TX,92.41,454,2017
La Salle,TX,92.12,431,2017
Lavaca,TX,92.12,431,2017
Lee,TX,92.38,451,2017
Leon,TX,92.41,454,2017
Liberty,TX,94.52,492,2017
Limestone,TX,92.41,454,2017
Lipscomb,TX,93.31,483,2017
Live Oak,TX,95.43,501,2017
Llano,TX,92.38,451,2017
Loving,TX,90.43,362,2017
Lubbock,TX,93.31,483,2017
Lynn,TX,93.31,483,2017
McCulloch,TX,90.43,362,2017
McLennan,TX,92.41,454,2017
McMullen,TX,95.43,501,2017
Madison,TX,92.41,454,2017
Marion,TX,93.27,477,2017
Martin,TX,90.43,362,2017
Mason,TX,90.43,362,2017
Matagorda,TX,90.74,380,2017
Maverick,TX,92.12,431,2017
Medina,TX,92.12,431,2017
Menard,TX,90.43,362,2017
Midland,TX,90.43,362,2017
Milam,TX,92.41,454,2017
Mills,TX,92.41,454,2017
Mitchell,TX,91.74,424,2017
Montague,TX,91.74,424,2017
Montgomery,TX,94.52,492,2017
Moore,TX,93.31,483,2017
Morris,TX,93.27,477,2017
Motley,TX,93.31,483,2017
Nacogdoches,TX,95.48,503,2017
Navarro,TX,94.81,496,2017
Newton,TX,95.48,503,2017
Nolan,TX,91.74,424,2017
Nueces,TX,95.43,501,2017
Ochiltree,TX,93.31,483,2017
Oldham,TX,93.31,483,2017
Orange,TX,95.48,503,2017
Palo Pinto,TX,92.56,458,2017
Panola,TX,93.27,477,2017
Parker,TX,92.56,458,2017
Parmer,TX,93.31,483,2017
Pecos,TX,90.43,362,2017
Polk,TX,95.48,503,2017
Potter,TX,93.31,483,2017
Presidio,TX,94.23,490,2017
Rains,TX,93.27,477,2017
Randall,TX,93.31,483,2017
Reagan,TX,90.43,362,2017
Real,TX,92.12,431,2017
Red River,TX,93.27,477,2017
Reeves,TX,90.43,362,2017
Refugio,TX,95.43,501,2017
Roberts,TX,93.31,483,2017
Robertson,TX,92.41,454,2017
Rockwall,TX,94.81,496,2017
Runnels,TX,91.74,424,2017
Rusk,TX,93.27,477,2017
Sabine,TX,95.48,503,2017
San Augustine,TX,95.48,503,2017
San Jacinto,TX,95.48,503,2017
San Patricio,TX,95.43,501,2017
San Saba,TX,92.41,454,2017
Schleicher,TX,90.43,362,2017
Scurry,TX,91.74,424,2017
Shackelford,TX,91.74,424,2017
Shelby,TX,95.48,503,2017
Sherman,TX,93.31,483,2017
Smith,TX,93.27,477,2017
Somervell,TX,92.56,458,2017
Starr,TX,95.43,501,2017
Stephens,TX,91.74,424,2017
Sterling,TX,90.43,362,2017
Stonewall,TX,91.74,424,2017
Sutton,TX,90.43,362,2017
Swisher,TX,93.31,483,2017
Tarrant,TX,92.56,458,2017
Taylor,TX,91.74,424,2017
Terrell,TX,90.43,362,2017
Terry,TX,93.31,483,2017
Throckmorton,TX,91.74,424,2017
Titus,TX,93.27,477,2017
Tom Green,TX,90.43,362,2017
Travis,TX,92.38,451,2017
Trinity,TX,95.48,503,2017
Tyler,TX,95.48,503,2017
Upshur,TX,93.27,477,2017
Upton,TX,90.43,362,2017
Uvalde,TX,92.12,431,2017
Val Verde,TX,92.12,431,2017
Van Zandt,TX,93.27,477,2017
Victoria,TX,92.12,431,2017
Walker,TX,94.52,492,2017
Waller,TX,94.52,492,2017
Ward,TX,90.43,362,2017
Washington,TX,92.41,454,2017
Webb,TX,95.43,501,2017
Wharton,TX,94.52,492,2017
Wheeler,TX,93.31,483,2017
Wichita,TX,91.74,424,2017
Wilbarger,TX,91.74,424,2017
Willacy,TX,95.43,501,2017
Williamson,TX,92.38,451,2017
Wilson,TX,92.12,431,2017
Winkler,TX,90.43,362,2017
Wise,TX,92.56,458,2017
Wood,TX,93.27,477,2017
Yoakum,TX,93.31,483,2017
Young,TX,91.74,424,2017
Zapata,TX,95.43,501,2017
Zavala,TX,92.12,431,2017
Beaver,UT,86.42,133,2017
Box Elder,UT,88.67,257,2017
Cache,UT,88.67,257,2017
Carbon,UT,86.42,133,2017
Daggett,UT,88.67,257,2017
Davis,UT,85.14,80,2017
Duchesne,UT,88.67,257,2017
Emery,UT,86.42,133,2017
Garfield,UT,86.42,133,2017
Grand,UT,86.42,133,2017
Iron,UT,86.42,133,2017
Juab,UT,86.42,133,2017
Kane,UT,86.42,133,2017
Millard,UT,86.42,133,2017
Morgan,UT,90.8,383,2017
Piute,UT,86.42,133,2017
Rich,UT,88.67,257,2017
Salt Lake,UT,91.54,415,2017
San Juan,UT,86.42,133,2017
Sanpete,UT,86.42,133,2017
Sevier,UT,86.42,133,2017
Summit,UT,88.67,257,2017
Tooele,UT,88.67,257,2017
Uintah,UT,88.67,257,2017
Utah,UT,92.31,447,2017
Wasatch,UT,88.67,257,2017
Washington,UT,86.42,133,2017
Wayne,UT,86.42,133,2017
Weber,UT,90.8,383,2017
Addison,VT,88.59,249,2017
Bennington,VT,83.99,55,2017
Caledonia,VT,83.39,38,2017
Chittenden,VT,88.59,249,2017
Essex,VT,83.39,38,2017
Franklin,VT,88.59,249,2017
Grand Isle,VT,88.59,249,2017
Lamoille,VT,83.39,38,2017
Orange,VT,86.81,160,2017
Orleans,VT,83.39,38,2017
Rutland,VT,83.99,55,2017
Washington,VT,83.39,38,2017
Windham,VT,86.81,160,2017
Windsor,VT,86.81,160,2017
Accomack,VA,89.15,299,2017
Albemarle,VA,91.37,411,2017
Alleghany,VA,92.16,443,2017
Amelia,VA,89.3,310,2017
Amherst,VA,92.16,443,2017
Appomattox,VA,92.16,443,2017
Arlington,VA,92.96,459,2017
Augusta,VA,91.37,411,2017
Bath,VA,91.37,411,2017
Bedford,VA,92.16,443,2017
Bland,VA,92.16,443,2017
Botetourt,VA,92.16,443,2017
Brunswick,VA,89.3,310,2017
Buchanan,VA,92.16,443,2017
Buckingham,VA,89.3,310,2017
Campbell,VA,92.16,443,2017
Caroline,VA,91.37,411,2017
Carroll,VA,92.16,443,2017
Charles City,VA,89.3,310,2017
Charlotte,VA,89.3,310,2017
Chesterfield,VA,89.3,310,2017
Clarke,VA,91.37,411,2017
Craig,VA,92.16,443,2017
Culpeper,VA,91.37,411,2017
Cumberland,VA,89.3,310,2017
Dickenson,VA,92.16,443,2017
Dinwiddie,VA,89.3,310,2017
Essex,VA,89.15,299,2017
Fairfax,VA,92.96,459,2017
Fauquier,VA,91.37,411,2017
Floyd,VA,92.16,443,2017
Fluvanna,VA,91.37,411,2017
Franklin,VA,89.15,299,2017
Frederick,VA,91.37,411,2017
Giles,VA,92.16,443,2017
Gloucester,VA,89.15,299,2017
Goochland,VA,89.3,310,2017
Grayson,VA,92.16,443,2017
Greene,VA,91.37,411,2017
Greensville,VA,89.3,310,2017
Halifax,VA,89.3,310,2017
Hanover,VA,89.3,310,2017
Henrico,VA,89.3,310,2017
Henry,VA,92.16,443,2017
Highland,VA,91.37,411,2017
Isle of Wight,VA,89.15,299,2017
James City,VA,89.15,299,2017
King and Queen,VA,89.15,299,2017
King George,VA,91.37,411,2017
King William,VA,89.15,299,2017
Lancaster,VA,89.15,299,2017
Lee,VA,92.16,443,2017
Loudoun,VA,92.96,459,2017
Louisa,VA,91.37,411,2017
Lunenburg,VA,89.3,310,2017
Madison,VA,91.37,411,2017
Mathews,VA,89.15,299,2017
Mecklenburg,VA,89.3,310,2017
Middlesex,VA,89.15,299,2017
Montgomery,VA,92.16,443,2017
Nelson,VA,91.37,411,2017
New Kent,VA,89.3,310,2017
Northampton,VA,89.15,299,2017
Northumberland,VA,89.15,299,2017
Nottoway,VA,89.3,310,2017
Orange,VA,91.37,411,2017
Page,VA,91.37,411,2017
Patrick,VA,92.16,443,2017
Pittsylvania,VA,92.16,443,2017
Powhatan,VA,89.3,310,2017
Prince Edward,VA,89.3,310,2017
Prince George,VA,89.3,310,2017
Prince William,VA,92.96,459,2017
Pulaski,VA,92.16,443,2017
Rappahannock,VA,91.37,411,2017
Richmond,VA,89.3,310,2017
Roanoke,VA,92.16,443,2017
Rockbridge,VA,91.37,411,2017
Rockingham,VA,91.37,411,2017
Russell,VA,92.16,443,2017
Scott,VA,92.16,443,2017
Shenandoah,VA,91.37,411,2017
Smyth,VA,92.16,443,2017
Southampton,VA,89.15,299,2017
Spotsylvania,VA,91.37,411,2017
Stafford,VA,91.37,411,2017
Surry,VA,89.3,310,2017
Sussex,VA,89.3,310,2017
Tazewell,VA,92.16,443,2017
Warren,VA,91.37,411,2017
Washington,VA,92.16,443,2017
Westmoreland,VA,89.15,299,2017
Wise,VA,92.16,443,2017
Wythe,VA,92.16,443,2017
York,VA,89.15,299,2017
Alexandria,VA,92.96,459,2017
Bristol,VA,92.16,443,2017
Buena Vista,VA,91.37,411,2017
Charlottesville,VA,91.37,411,2017
Chesapeake,VA,89.15,299,2017
Colonial Heights,VA,89.3,310,2017
Covington,VA,92.16,443,2017
Danville,VA,92.16,443,2017
Emporia,VA,89.3,310,2017
Falls Church,VA,92.96,459,2017
Fredericksburg,VA,91.37,411,2017
Galax,VA,92.16,443,2017
Hampton,VA,89.15,299,2017
Harrisonburg,VA,91.37,411,2017
Hopewell,VA,89.3,310,2017
Lexington,VA,91.37,411,2017
Lynchburg,VA,92.16,443,2017
Manassas,VA,92.96,459,2017
Manassas Park,VA,92.96,459,2017
Martinsville,VA,92.16,443,2017
Newport News,VA,89.15,299,2017
Norfolk,VA,89.15,299,2017
Norton,VA,92.16,443,2017
Petersburg,VA,89.3,310,2017
Poquoson,VA,89.15,299,2017
Portsmouth,VA,89.15,299,2017
Radford,VA,92.16,443,2017
Salem,VA,92.16,443,2017
Staunton,VA,91.37,411,2017
Suffolk,VA,89.15,299,2017
Virginia Beach,VA,89.15,299,2017
Waynesboro,VA,91.37,411,2017
Williamsburg,VA,89.15,299,2017
Winchester,VA,91.37,411,2017
Adams,WA,86.69,154,2017
Asotin,WA,91.15,394,2017
Benton,WA,91.15,394,2017
Chelan,WA,91.15,394,2017
Clallam,WA,87.5,184,2017
Clark,WA,89.23,301,2017
Columbia,WA,91.15,394,2017
Cowlitz,WA,89.23,301,2017
Douglas,WA,91.15,394,2017
Ferry,WA,86.69,154,2017
Franklin,WA,91.15,394,2017
Garfield,WA,91.15,394,2017
Grant,WA,91.15,394,2017
Grays Harbor,WA,89.23,301,2017
Island,WA,86.73,156,2017
Jefferson,WA,87.5,184,2017
King,WA,93.41,485,2017
Kitsap,WA,87.5,184,2017
Kittitas,WA,91.15,394,2017
Klickitat,WA,91.15,394,2017
Lewis,WA,89.23,301,2017
Lincoln,WA,86.69,154,2017
Mason,WA,83.74,42,2017
Okanogan,WA,86.69,154,2017
Pacific,WA,89.23,301,2017
Pend Oreille,WA,86.69,154,2017
Pierce,WA,89.72,335,2017
San Juan,WA,86.73,156,2017
Skagit,WA,86.73,156,2017
Skamania,WA,89.23,301,2017
Snohomish,WA,86.73,156,2017
Spokane,WA,86.69,154,2017
Stevens,WA,86.69,154,2017
Thurston,WA,83.74,42,2017
Wahkiakum,WA,89.23,301,2017
Walla Walla,WA,91.15,394,2017
Whatcom,WA,86.73,156,2017
Whitman,WA,91.15,394,2017
Yakima,WA,91.15,394,2017
Barbour,WV,92.31,447,2017
Berkeley,WV,89.8,337,2017
Boone,WV,90.16,354,2017
Braxton,WV,92.31,447,2017
Brooke,WV,91.13,392,2017
Cabell,WV,90.16,354,2017
Calhoun,WV,91.41,413,2017
Clay,WV,90.16,354,2017
Doddridge,WV,92.31,447,2017
Fayette,WV,89.29,303,2017
Gilmer,WV,92.31,447,2017
Grant,WV,89.8,337,2017
Greenbrier,WV,89.29,303,2017
Hampshire,WV,89.8,337,2017
Hancock,WV,91.13,392,2017
Hardy,WV,89.8,337,2017
Harrison,WV,92.31,447,2017
Jackson,WV,91.41,413,2017
Jefferson,WV,89.8,337,2017
Kanawha,WV,90.16,354,2017
Lewis,WV,92.31,447,2017
Lincoln,WV,90.16,354,2017
Logan,WV,90.16,354,2017
McDowell,WV,89.29,303,2017
Marion,WV,92.31,447,2017
Marshall,WV,91.13,392,2017
Mason,WV,90.16,354,2017
Mercer,WV,89.29,303,2017
Mineral,WV,89.8,337,2017
Mingo,WV,90.16,354,2017
Monongalia,WV,92.31,447,2017
Monroe,WV,89.29,303,2017
Morgan,WV,89.8,337,2017
Nicholas,WV,89.29,303,2017
Ohio,WV,91.13,392,2017
Pendleton,WV,89.8,337,2017
Pleasants,WV,91.41,413,2017
Pocahontas,WV,89.29,303,2017
Preston,WV,92.31,447,2017
Putnam,WV,90.16,354,2017
Raleigh,WV,89.29,303,2017
Randolph,WV,92.31,447,2017
Ritchie,WV,91.41,413,2017
Roane,WV,91.41,413,2017
Summers,WV,89.29,303,2017
Taylor,WV,92.31,447,2017
Tucker,WV,92.31,447,2017
Tyler,WV,91.41,413,2017
Upshur,WV,92.31,447,2017
Wayne,WV,90.16,354,2017
Webster,WV,89.29,303,2017
Wetzel,WV,91.13,392,2017
Wirt,WV,91.41,413,2017
Wood,WV,91.41,413,2017
Wyoming,WV,89.29,303,2017
Adams,WI,91.45,415,2017
Ashland,WI,88.11,216,2017
Barron,WI,89.3,310,2017
Bayfield,WI,88.11,216,2017
Brown,WI,86.44,136,2017
Buffalo,WI,89.3,310,2017
Burnett,WI,89.3,310,2017
Calumet,WI,86.44,136,2017
Chippewa,WI,89.3,310,2017
Clark,WI,89.3,310,2017
Columbia,WI,91.45,415,2017
Crawford,WI,91.45,415,2017
Dane,WI,91.45,415,2017
Dodge,WI,91.45,415,2017
Door,WI,86.44,136,2017
Douglas,WI,89.3,310,2017
Dunn,WI,89.3,310,2017
Eau Claire,WI,89.3,310,2017
Florence,WI,88.11,216,2017
Fond du Lac,WI,86.44,136,2017
Forest,WI,88.11,216,2017
Grant,WI,91.45,415,2017
Green,WI,91.45,415,2017
Green Lake,WI,86.44,136,2017
Iowa,WI,91.45,415,2017
Iron,WI,88.11,216,2017
Jackson,WI,89.3,310,2017
Jefferson,WI,88.57,248,2017
Juneau,WI,91.45,415,2017
Kenosha,WI,88.57,248,2017
Kewaunee,WI,86.44,136,2017
La Crosse,WI,89.3,310,2017
Lafayette,WI,91.45,415,2017
Langlade,WI,88.11,216,2017
Lincoln,WI,88.11,216,2017
Manitowoc,WI,86.44,136,2017
Marathon,WI,88.11,216,2017
Marinette,WI,86.44,136,2017
Marquette,WI,86.44,136,2017
Menominee,WI,86.44,136,2017
Milwaukee,WI,91.61,416,2017
Monroe,WI,89.3,310,2017
Oconto,WI,86.44,136,2017
Oneida,WI,88.11,216,2017
Outagamie,WI,86.44,136,2017
Ozaukee,WI,88.57,248,2017
Pepin,WI,89.3,310,2017
Pierce,WI,89.3,310,2017
Polk,WI,89.3,310,2017
Portage,WI,88.11,216,2017
Price,WI,88.11,216,2017
Racine,WI,88.57,248,2017
Richland,WI,91.45,415,2017
Rock,WI,91.45,415,2017
Rusk,WI,89.3,310,2017
St. Croix,WI,89.3,310,2017
Sauk,WI,91.45,415,2017
Sawyer,WI,88.11,216,2017
Shawano,WI,86.44,136,2017
Sheboygan,WI,86.44,136,2017
Taylor,WI,88.11,216,2017
Trempealeau,WI,89.3,310,2017
Vernon,WI,91.45,415,2017
Vilas,WI,88.11,216,2017
Walworth,WI,88.57,248,2017
Washburn,WI,89.3,310,2017
Washington,WI,88.57,248,2017
Waukesha,WI,88.57,248,2017
Waupaca,WI,86.44,136,2017
Waushara,WI,86.44,136,2017
Winnebago,WI,86.44,136,2017
Wood,WI,88.11,216,2017
Albany,WY,89.69,332,2017
Big Horn,WY,86.12,109,2017
Campbell,WY,88.36,241,2017
Carbon,WY,89.69,332,2017
Converse,WY,85.65,91,2017
Crook,WY,88.36,241,2017
Fremont,WY,89.16,300,2017
Goshen,WY,85.65,91,2017
Hot Springs,WY,86.12,109,2017
Johnson,WY,87.56,187,2017
Laramie,WY,87.39,180,2017
Lincoln,WY,87.02,163,2017
Natrona,WY,85,79,2017
Niobrara,WY,85.65,91,2017
Park,WY,86.12,109,2017
Platte,WY,85.65,91,2017
Sheridan,WY,87.56,187,2017
Sublette,WY,89.16,300,2017
Sweetwater,WY,87.02,163,2017
Teton,WY,89.16,300,2017
Uinta,WY,87.02,163,2017
Washakie,WY,86.12,109,2017
Weston,WY,88.36,241,2017
Adjuntas,,0,12,2017
Aguada,,0,12,2017
Aguadilla,,0,12,2017
Aguas Buenas,,0,12,2017
Aibonito,,0,12,2017
Anasco,,0,12,2017
Arecibo,,0,12,2017
Arroyo,,0,12,2017
Barceloneta,,0,12,2017
Barranquitas,,0,12,2017
Bayamon,,0,12,2017
Cabo Rojo,,0,12,2017
Caguas,,0,12,2017
Camuy,,0,12,2017
Canovanas,,0,12,2017
Carolina,,0,12,2017
Catano,,0,12,2017
Cayey,,0,12,2017
Ceiba,,0,12,2017
Ciales,,0,12,2017
Cidra,,0,12,2017
Coamo,,0,12,2017
Comerio,,0,12,2017
Corozal,,0,12,2017
Culebra,,0,12,2017
Dorado,,0,12,2017
Fajardo,,0,12,2017
Florida,,0,12,2017
Guanica,,0,12,2017
Guayama,,0,12,2017
Guayanilla,,0,12,2017
Guaynabo,,0,12,2017
Gurabo,,0,12,2017
Hatillo,,0,12,2017
Hormigueros,,0,12,2017
Humacao,,0,12,2017
Isabela,,0,12,2017
Jayuya,,0,12,2017
Juana Diaz,,0,12,2017
Juncos,,0,12,2017
Lajas,,0,12,2017
Lares,,0,12,2017
Las Marias,,0,12,2017
Las Piedras,,0,12,2017
Loiza,,0,12,2017
Luquillo,,0,12,2017
Manati,,0,12,2017
Maricao,,0,12,2017
Maunabo,,0,12,2017
Mayaguez,,0,12,2017
Moca,,0,12,2017
Morovis,,0,12,2017
Naguabo,,0,12,2017
Naranjito,,0,12,2017
Orocovis,,0,12,2017
Patillas,,0,12,2017
Penuelas,,0,12,2017
Ponce,,0,12,2017
Quebradillas,,0,12,2017
Rincon,,0,12,2017
Rio Grande,,0,12,2017
Sabana Grande,,0,12,2017
Salinas,,0,12,2017
San German,,0,12,2017
San Juan,,0,12,2017
San Lorenzo,,0,12,2017
San Sebastian,,0,12,2017
Santa Isabel,,0,12,2017
Toa Alta,,0,12,2017
Toa Baja,,0,12,2017
Trujillo Alto,,0,12,2017
Utuado,,0,12,2017
Vega Alta,,0,12,2017
Vega Baja,,0,12,2017
Vieques,,0,12,2017
Villalba,,0,12,2017
Yabucoa,,0,12,2017
Yauco,,0,12,2017
