county,state,sexRatio,sexRatioBucket,year
Autauga,AL,95.6,133,2017
Baldwin,AL,95.9,147,2017
Barbour,AL,114.3,478,2017
Bibb,AL,118.6,488,2017
Blount,AL,97.6,224,2017
Bullock,AL,115.5,482,2017
Butler,AL,87.9,10,2017
Calhoun,AL,92.8,51,2017
Chambers,AL,92.9,54,2017
Cherokee,AL,99.0,286,2017
Chilton,AL,96.9,187,2017
Choctaw,AL,90.8,28,2017
Clarke,AL,89.8,20,2017
Clay,AL,93.3,63,2017
Cleburne,AL,97.3,205,2017
Coffee,AL,97.6,224,2017
Colbert,AL,92.4,46,2017
Conecuh,AL,91.4,33,2017
Coosa,AL,99.9,318,2017
Covington,AL,93.5,67,2017
Crenshaw,AL,95.8,142,2017
Cullman,AL,97.0,192,2017
Dale,AL,98.6,270,2017
Dallas,AL,85.7,5,2017
DeKalb,AL,98.5,265,2017
Elmore,AL,94.5,94,2017
Escambia,AL,105.6,433,2017
Etowah,AL,93.2,60,2017
Fayette,AL,96.8,182,2017
Franklin,AL,100.8,349,2017
Geneva,AL,95.9,147,2017
Greene,AL,90.7,26,2017
Hale,AL,88.7,14,2017
Henry,AL,92.2,42,2017
Houston,AL,92.1,42,2017
Jackson,AL,96.6,173,2017
Jefferson,AL,90.0,22,2017
Lamar,AL,96.2,157,2017
Lauderdale,AL,91.6,34,2017
Lawrence,AL,94.4,91,2017
Lee,AL,97.2,201,2017
Limestone,AL,100.2,328,2017
Lowndes,AL,89.6,19,2017
Macon,AL,85.7,5,2017
Madison,AL,95.5,129,2017
Marengo,AL,87.9,10,2017
Marion,AL,98.0,243,2017
Marshall,AL,97.5,218,2017
Mobile,AL,91.5,33,2017
Monroe,AL,90.9,28,2017
Montgomery,AL,89.8,20,2017
Morgan,AL,97.3,205,2017
Perry,AL,91.7,35,2017
Pickens,AL,90.8,28,2017
Pike,AL,91.4,33,2017
Randolph,AL,95.4,125,2017
Russell,AL,94.6,97,2017
St. Clair,AL,100.0,322,2017
Shelby,AL,94.5,94,2017
Sumter,AL,85.6,5,2017
Talladega,AL,93.8,74,2017
Tallapoosa,AL,92.8,51,2017
Tuscaloosa,AL,93.4,65,2017
Walker,AL,95.5,129,2017
Washington,AL,99.3,296,2017
Wilcox,AL,87.5,9,2017
Winston,AL,97.8,234,2017
Aleutians East,AK,159.0,507,2017
Aleutians West,AK,157.6,507,2017
Anchorage,AK,104.4,420,2017
Bethel,AK,110.7,466,2017
Bristol Bay,AK,138.2,502,2017
Denali,AK,102.9,400,2017
Dillingham,AK,108.2,453,2017
Fairbanks North Star,AK,117.2,486,2017
Haines,AK,109.0,458,2017
Hoonah-Angoon,AK,109.8,463,2017
Juneau City,AK,105.7,435,2017
Kenai Peninsula,AK,109.2,459,2017
Ketchikan Gateway,AK,105.8,436,2017
Kodiak,AK,115.1,480,2017
Kusilvak,AK,114.7,479,2017
Lake and Peninsula,AK,103.3,406,2017
Matanuska-Susitna,AK,109.1,458,2017
Nome,AK,113.7,476,2017
North Slope,AK,166.6,509,2017
Northwest Arctic,AK,117.5,486,2017
Petersburg,AK,111.2,468,2017
Prince of Wales-Hyder,AK,118.4,488,2017
Sitka City,AK,105.4,431,2017
Skagway,AK,133.8,501,2017
Southeast Fairbanks,AK,124.0,494,2017
Valdez-Cordova,AK,108.0,451,2017
Wrangell City,AK,107.1,445,2017
Yakutat City,AK,115.8,483,2017
Yukon-Koyukuk,AK,116.6,484,2017
Apache,AZ,97.5,218,2017
Cochise,AZ,102.7,396,2017
Coconino,AZ,97.0,192,2017
Gila,AZ,97.9,239,2017
Graham,AZ,115.8,483,2017
Greenlee,AZ,114.3,478,2017
La Paz,AZ,105.9,436,2017
Maricopa,AZ,97.9,239,2017
Mohave,AZ,101.6,374,2017
Navajo,AZ,100.3,330,2017
Pima,AZ,96.9,187,2017
Pinal,AZ,109.2,459,2017
Santa Cruz,AZ,92.1,42,2017
Yavapai,AZ,95.8,142,2017
Yuma,AZ,105.6,433,2017
Arkansas,AR,91.8,38,2017
Ashley,AR,95.1,114,2017
Baxter,AR,93.5,67,2017
Benton,AR,98.0,243,2017
Boone,AR,95.7,137,2017
Bradley,AR,91.8,38,2017
Calhoun,AR,107.7,449,2017
Carroll,AR,96.4,166,2017
Chicot,AR,96.3,162,2017
Clark,AR,90.7,26,2017
Clay,AR,95.5,129,2017
Cleburne,AR,97.1,196,2017
Cleveland,AR,101.1,359,2017
Columbia,AR,92.0,39,2017
Conway,AR,96.9,187,2017
Craighead,AR,95.0,110,2017
Crawford,AR,97.0,192,2017
Crittenden,AR,89.7,19,2017
Cross,AR,94.1,83,2017
Dallas,AR,92.2,42,2017
Desha,AR,84.7,3,2017
Drew,AR,95.4,125,2017
Faulkner,AR,95.9,147,2017
Franklin,AR,95.0,110,2017
Fulton,AR,96.8,182,2017
Garland,AR,93.2,60,2017
Grant,AR,95.5,129,2017
Greene,AR,97.4,211,2017
Hempstead,AR,88.2,11,2017
Hot Spring,AR,106.8,443,2017
Howard,AR,95.5,129,2017
Independence,AR,94.8,104,2017
Izard,AR,106.4,440,2017
Jackson,AR,96.8,182,2017
Jefferson,AR,97.1,196,2017
Johnson,AR,98.5,265,2017
Lafayette,AR,96.4,166,2017
Lawrence,AR,97.6,224,2017
Lee,AR,131.2,499,2017
Lincoln,AR,164.9,508,2017
Little River,AR,97.2,201,2017
Logan,AR,97.5,218,2017
Lonoke,AR,96.9,187,2017
Madison,AR,101.3,364,2017
Marion,AR,96.7,178,2017
Miller,AR,97.3,205,2017
Mississippi,AR,93.5,67,2017
Monroe,AR,86.2,7,2017
Montgomery,AR,98.1,249,2017
Nevada,AR,108.8,457,2017
Newton,AR,101.5,371,2017
Ouachita,AR,90.0,22,2017
Perry,AR,98.3,257,2017
Phillips,AR,89.3,16,2017
Pike,AR,98.8,278,2017
Poinsett,AR,96.1,154,2017
Polk,AR,95.4,125,2017
Pope,AR,98.0,243,2017
Prairie,AR,98.9,282,2017
Pulaski,AR,92.1,42,2017
Randolph,AR,97.9,239,2017
St. Francis,AR,122.0,492,2017
Saline,AR,97.1,196,2017
Scott,AR,99.9,318,2017
Searcy,AR,103.5,408,2017
Sebastian,AR,95.4,125,2017
Sevier,AR,100.2,328,2017
Sharp,AR,95.8,142,2017
Stone,AR,100.7,345,2017
Union,AR,94.6,97,2017
Van Buren,AR,99.5,304,2017
Washington,AR,100.0,322,2017
White,AR,96.5,170,2017
Woodruff,AR,89.4,17,2017
Yell,AR,98.6,270,2017
Alameda,CA,96.3,162,2017
Alpine,CA,123.2,494,2017
Amador,CA,115.6,482,2017
Butte,CA,98.2,253,2017
Calaveras,CA,97.9,239,2017
Colusa,CA,108.1,452,2017
Contra Costa,CA,95.4,125,2017
Del Norte,CA,120.7,491,2017
El Dorado,CA,99.6,307,2017
Fresno,CA,99.5,304,2017
Glenn,CA,103.6,410,2017
Humboldt,CA,99.3,296,2017
Imperial,CA,104.5,422,2017
Inyo,CA,101.7,376,2017
Kern,CA,105.1,429,2017
Kings,CA,123.5,494,2017
Lake,CA,98.4,261,2017
Lassen,CA,194.6,511,2017
Los Angeles,CA,97.1,196,2017
Madera,CA,93.4,65,2017
Marin,CA,95.5,129,2017
Mariposa,CA,100.8,349,2017
Mendocino,CA,99.6,307,2017
Merced,CA,102.0,382,2017
Modoc,CA,106.9,444,2017
Mono,CA,112.2,471,2017
Monterey,CA,104.2,417,2017
Napa,CA,99.5,304,2017
Nevada,CA,97.3,205,2017
Orange,CA,97.5,218,2017
Placer,CA,95.3,120,2017
Plumas,CA,101.5,371,2017
Riverside,CA,99.0,286,2017
Sacramento,CA,95.5,129,2017
San Benito,CA,99.1,290,2017
San Bernardino,CA,99.0,286,2017
San Diego,CA,101.1,359,2017
San Francisco,CA,104.0,414,2017
San Joaquin,CA,99.0,286,2017
San Luis Obispo,CA,103.1,404,2017
San Mateo,CA,97.1,196,2017
Santa Barbara,CA,100.4,335,2017
Santa Clara,CA,101.6,374,2017
Santa Cruz,CA,98.6,270,2017
Shasta,CA,96.3,162,2017
Sierra,CA,106.5,440,2017
Siskiyou,CA,99.5,304,2017
Solano,CA,98.7,274,2017
Sonoma,CA,96.0,152,2017
Stanislaus,CA,97.8,234,2017
Sutter,CA,99.3,296,2017
Tehama,CA,98.9,282,2017
Trinity,CA,102.6,394,2017
Tulare,CA,100.1,325,2017
Tuolumne,CA,108.3,453,2017
Ventura,CA,98.0,243,2017
Yolo,CA,95.1,114,2017
Yuba,CA,104.2,417,2017
Adams,CO,101.6,374,2017
Alamosa,CO,97.9,239,2017
Arapahoe,CO,97.4,211,2017
Archuleta,CO,103.4,407,2017
Baca,CO,93.7,73,2017
Bent,CO,184.7,510,2017
Boulder,CO,100.9,353,2017
Broomfield,CO,98.6,270,2017
Chaffee,CO,114.8,480,2017
Cheyenne,CO,104.3,418,2017
Clear Creek,CO,105.5,433,2017
Conejos,CO,100.5,337,2017
Costilla,CO,117.2,486,2017
Crowley,CO,212.9,511,2017
Custer,CO,95.4,125,2017
Delta,CO,101.5,371,2017
Denver,CO,100.1,325,2017
Dolores,CO,119.7,490,2017
Douglas,CO,99.2,293,2017
Eagle,CO,113.5,475,2017
Elbert,CO,102.7,396,2017
El Paso,CO,101.6,374,2017
Fremont,CO,138.6,502,2017
Garfield,CO,102.5,390,2017
Gilpin,CO,115.8,483,2017
Grand,CO,117.7,486,2017
Gunnison,CO,118.5,488,2017
Hinsdale,CO,88.1,11,2017
Huerfano,CO,98.8,278,2017
Jackson,CO,97.1,196,2017
Jefferson,CO,99.0,286,2017
Kiowa,CO,100.9,353,2017
Kit Carson,CO,127.2,498,2017
Lake,CO,119.9,490,2017
La Plata,CO,101.4,367,2017
Larimer,CO,99.3,296,2017
Las Animas,CO,107.2,446,2017
Lincoln,CO,176.3,509,2017
Logan,CO,115.4,481,2017
Mesa,CO,97.6,224,2017
Mineral,CO,108.0,451,2017
Moffat,CO,107.8,449,2017
Montezuma,CO,96.6,173,2017
Montrose,CO,97.4,211,2017
Morgan,CO,99.1,290,2017
Otero,CO,95.6,133,2017
Ouray,CO,89.5,18,2017
Park,CO,112.2,471,2017
Phillips,CO,108.2,453,2017
Pitkin,CO,111.7,469,2017
Prowers,CO,102.3,386,2017
Pueblo,CO,96.7,178,2017
Rio Blanco,CO,102.9,400,2017
Rio Grande,CO,100.5,337,2017
Routt,CO,108.5,456,2017
Saguache,CO,98.2,253,2017
San Juan,CO,112.3,471,2017
San Miguel,CO,113.6,476,2017
Sedgwick,CO,99.6,307,2017
Summit,CO,120.1,490,2017
Teller,CO,100.7,345,2017
Washington,CO,106.9,444,2017
Weld,CO,101.3,364,2017
Yuma,CO,98.3,257,2017
Fairfield,CT,94.9,107,2017
Hartford,CT,94.4,91,2017
Litchfield,CT,97.8,234,2017
Middlesex,CT,95.6,133,2017
New Haven,CT,93.2,60,2017
New London,CT,100.3,330,2017
Tolland,CT,101.0,356,2017
Windham,CT,98.5,265,2017
Kent,DE,93.2,60,2017
New Castle,DE,93.9,77,2017
Sussex,DE,94.1,83,2017
District of,,90.3,23,2017
Alachua,FL,93.7,73,2017
Baker,FL,110.0,463,2017
Bay,FL,98.9,282,2017
Bradford,FL,122.7,493,2017
Brevard,FL,95.6,133,2017
Broward,FL,94.9,107,2017
Calhoun,FL,119.5,489,2017
Charlotte,FL,95.1,114,2017
Citrus,FL,94.0,80,2017
Clay,FL,97.0,192,2017
Collier,FL,96.9,187,2017
Columbia,FL,107.2,446,2017
DeSoto,FL,130.3,499,2017
Dixie,FL,124.4,495,2017
Duval,FL,94.1,83,2017
Escambia,FL,98.6,270,2017
Flagler,FL,92.4,46,2017
Franklin,FL,136.0,501,2017
Gadsden,FL,90.2,23,2017
Gilchrist,FL,109.4,461,2017
Glades,FL,130.8,499,2017
Gulf,FL,149.4,506,2017
Hamilton,FL,136.9,501,2017
Hardee,FL,116.7,485,2017
Hendry,FL,112.9,473,2017
Hernando,FL,91.9,39,2017
Highlands,FL,93.9,77,2017
Hillsborough,FL,95.1,114,2017
Holmes,FL,115.7,482,2017
Indian River,FL,92.4,46,2017
Jackson,FL,124.0,494,2017
Jefferson,FL,115.7,482,2017
Lafayette,FL,142.6,504,2017
Lake,FL,93.8,74,2017
Lee,FL,95.9,147,2017
Leon,FL,90.7,26,2017
Levy,FL,95.6,133,2017
Liberty,FL,166.6,509,2017
Madison,FL,112.5,472,2017
Manatee,FL,93.6,70,2017
Marion,FL,92.3,44,2017
Martin,FL,98.1,249,2017
Miami-Dade,FL,94.3,88,2017
Monroe,FL,110.1,464,2017
Nassau,FL,97.4,211,2017
Okaloosa,FL,103.0,402,2017
Okeechobee,FL,117.9,486,2017
Orange,FL,96.6,173,2017
Osceola,FL,97.1,196,2017
Palm Beach,FL,94.0,80,2017
Pasco,FL,94.8,104,2017
Pinellas,FL,92.3,44,2017
Polk,FL,96.2,157,2017
Putnam,FL,97.1,196,2017
St. Johns,FL,94.5,94,2017
St. Lucie,FL,95.6,133,2017
Santa Rosa,FL,104.9,426,2017
Sarasota,FL,91.4,33,2017
Seminole,FL,93.5,67,2017
Sumter,FL,101.7,376,2017
Suwannee,FL,102.7,396,2017
Taylor,FL,128.0,498,2017
Union,FL,184.5,510,2017
Volusia,FL,95.0,110,2017
Wakulla,FL,124.7,495,2017
Walton,FL,103.1,404,2017
Washington,FL,119.0,489,2017
Appling,GA,96.9,187,2017
Atkinson,GA,97.9,239,2017
Bacon,GA,98.6,270,2017
Baker,GA,90.8,28,2017
Baldwin,GA,101.1,359,2017
Banks,GA,101.4,367,2017
Barrow,GA,97.3,205,2017
Bartow,GA,98.4,261,2017
Ben Hill,GA,91.6,34,2017
Berrien,GA,95.7,137,2017
Bibb,GA,88.6,13,2017
Bleckley,GA,86.0,6,2017
Brantley,GA,97.1,196,2017
Brooks,GA,93.0,56,2017
Bryan,GA,98.5,265,2017
Bulloch,GA,96.9,187,2017
Burke,GA,90.4,24,2017
Butts,GA,112.4,471,2017
Calhoun,GA,151.3,506,2017
Camden,GA,105.5,433,2017
Candler,GA,96.6,173,2017
Carroll,GA,95.2,117,2017
Catoosa,GA,94.2,86,2017
Charlton,GA,132.7,500,2017
Chatham,GA,93.3,63,2017
Chattahoochee,GA,204.8,511,2017
Chattooga,GA,104.8,424,2017
Cherokee,GA,97.0,192,2017
Clarke,GA,90.8,28,2017
Clay,GA,97.8,234,2017
Clayton,GA,89.3,16,2017
Clinch,GA,101.0,356,2017
Cobb,GA,93.6,70,2017
Coffee,GA,105.5,433,2017
Colquitt,GA,98.8,278,2017
Columbia,GA,95.4,125,2017
Cook,GA,92.8,51,2017
Coweta,GA,95.2,117,2017
Crawford,GA,103.6,410,2017
Crisp,GA,88.7,14,2017
Dade,GA,95.6,133,2017
Dawson,GA,97.1,196,2017
Decatur,GA,93.2,60,2017
DeKalb,GA,90.1,22,2017
Dodge,GA,109.8,463,2017
Dooly,GA,118.8,489,2017
Dougherty,GA,86.2,7,2017
Douglas,GA,91.4,33,2017
Early,GA,86.2,7,2017
Echols,GA,100.7,345,2017
Effingham,GA,98.0,243,2017
Elbert,GA,91.5,33,2017
Emanuel,GA,98.8,278,2017
Evans,GA,89.9,21,2017
Fannin,GA,93.9,77,2017
Fayette,GA,94.4,91,2017
Floyd,GA,94.1,83,2017
Forsyth,GA,98.6,270,2017
Franklin,GA,94.6,97,2017
Fulton,GA,94.1,83,2017
Gilmer,GA,102.0,382,2017
Glascock,GA,93.7,73,2017
Glynn,GA,89.2,16,2017
Gordon,GA,97.9,239,2017
Grady,GA,95.7,137,2017
Greene,GA,94.8,104,2017
Gwinnett,GA,95.8,142,2017
Habersham,GA,90.3,23,2017
Hall,GA,99.3,296,2017
Hancock,GA,154.2,507,2017
Haralson,GA,94.6,97,2017
Harris,GA,101.1,359,2017
Hart,GA,95.9,147,2017
Heard,GA,98.6,270,2017
Henry,GA,91.9,39,2017
Houston,GA,94.6,97,2017
Irwin,GA,105.7,435,2017
Jackson,GA,97.6,224,2017
Jasper,GA,94.9,107,2017
Jeff Davis,GA,97.5,218,2017
Jefferson,GA,93.1,58,2017
Jenkins,GA,91.8,38,2017
Johnson,GA,126.6,497,2017
Jones,GA,94.5,94,2017
Lamar,GA,92.8,51,2017
Lanier,GA,100.5,337,2017
Laurens,GA,90.5,25,2017
Lee,GA,98.9,282,2017
Liberty,GA,102.6,394,2017
Lincoln,GA,88.7,14,2017
Long,GA,96.0,152,2017
Lowndes,GA,96.0,152,2017
Lumpkin,GA,96.5,170,2017
McDuffie,GA,87.5,9,2017
McIntosh,GA,96.2,157,2017
Macon,GA,123.7,494,2017
Madison,GA,100.6,341,2017
Marion,GA,96.7,178,2017
Meriwether,GA,92.0,39,2017
Miller,GA,96.2,157,2017
Mitchell,GA,108.5,456,2017
Monroe,GA,101.2,362,2017
Montgomery,GA,105.1,429,2017
Morgan,GA,90.5,25,2017
Murray,GA,96.8,182,2017
Muscogee,GA,96.0,152,2017
Newton,GA,90.6,25,2017
Oconee,GA,96.5,170,2017
Oglethorpe,GA,101.0,356,2017
Paulding,GA,95.8,142,2017
Peach,GA,92.6,49,2017
Pickens,GA,98.4,261,2017
Pierce,GA,101.5,371,2017
Pike,GA,96.9,187,2017
Polk,GA,95.4,125,2017
Pulaski,GA,76.6,0,2017
Putnam,GA,94.5,94,2017
Quitman,GA,91.8,38,2017
Rabun,GA,98.8,278,2017
Randolph,GA,98.4,261,2017
Richmond,GA,93.6,70,2017
Rockdale,GA,89.4,17,2017
Schley,GA,93.4,65,2017
Screven,GA,96.6,173,2017
Seminole,GA,88.1,11,2017
Spalding,GA,93.8,74,2017
Stephens,GA,87.1,8,2017
Stewart,GA,163.4,508,2017
Sumter,GA,89.5,18,2017
Talbot,GA,89.3,16,2017
Taliaferro,GA,103.5,408,2017
Tattnall,GA,141.7,504,2017
Taylor,GA,95.9,147,2017
Telfair,GA,140.0,503,2017
Terrell,GA,89.1,15,2017
Thomas,GA,89.4,17,2017
Tift,GA,92.7,50,2017
Toombs,GA,87.9,10,2017
Towns,GA,89.3,16,2017
Treutlen,GA,101.1,359,2017
Troup,GA,92.4,46,2017
Turner,GA,96.0,152,2017
Twiggs,GA,97.1,196,2017
Union,GA,95.2,117,2017
Upson,GA,91.9,39,2017
Walker,GA,97.7,228,2017
Walton,GA,94.6,97,2017
Ware,GA,100.6,341,2017
Warren,GA,88.1,11,2017
Washington,GA,101.8,378,2017
Wayne,GA,104.0,414,2017
Webster,GA,102.4,388,2017
Wheeler,GA,182.0,510,2017
White,GA,94.0,80,2017
Whitfield,GA,98.4,261,2017
Wilcox,GA,143.9,504,2017
Wilkes,GA,92.1,42,2017
Wilkinson,GA,92.1,42,2017
Worth,GA,95.6,133,2017
Hawaii,HI,99.0,286,2017
Honolulu,HI,101.6,374,2017
Kalawao,HI,91.1,31,2017
Kauai,HI,98.8,278,2017
Maui,HI,99.7,311,2017
Ada,ID,100.4,335,2017
Adams,ID,105.0,427,2017
Bannock,ID,99.1,290,2017
Bear Lake,ID,97.1,196,2017
Benewah,ID,101.9,379,2017
Bingham,ID,100.4,335,2017
Blaine,ID,104.7,423,2017
Boise,ID,111.8,470,2017
Bonner,ID,100.5,337,2017
Bonneville,ID,99.6,307,2017
Boundary,ID,99.8,315,2017
Butte,ID,106.9,444,2017
Camas,ID,100.0,322,2017
Canyon,ID,98.0,243,2017
Caribou,ID,103.1,404,2017
Cassia,ID,104.0,414,2017
Clark,ID,115.7,482,2017
Clearwater,ID,125.1,496,2017
Custer,ID,109.5,461,2017
Elmore,ID,108.5,456,2017
Franklin,ID,103.9,413,2017
Fremont,ID,107.8,449,2017
Gem,ID,97.8,234,2017
Gooding,ID,104.9,426,2017
Idaho,ID,109.6,461,2017
Jefferson,ID,103.1,404,2017
Jerome,ID,101.7,376,2017
Kootenai,ID,97.6,224,2017
Latah,ID,104.9,426,2017
Lemhi,ID,101.5,371,2017
Lewis,ID,100.6,341,2017
Lincoln,ID,106.8,443,2017
Madison,ID,101.6,374,2017
Minidoka,ID,101.6,374,2017
Nez Perce,ID,98.1,249,2017
Oneida,ID,99.4,299,2017
Owyhee,ID,104.5,422,2017
Payette,ID,100.6,341,2017
Power,ID,106.3,440,2017
Shoshone,ID,100.0,322,2017
Teton,ID,112.0,470,2017
Twin Falls,ID,96.8,182,2017
Valley,ID,103.9,413,2017
Washington,ID,97.7,228,2017
Adams,IL,95.9,147,2017
Alexander,IL,92.6,49,2017
Bond,IL,106.0,436,2017
Boone,IL,99.5,304,2017
Brown,IL,179.4,509,2017
Bureau,IL,96.5,170,2017
Calhoun,IL,100.4,335,2017
Carroll,IL,98.3,257,2017
Cass,IL,102.8,398,2017
Champaign,IL,99.8,315,2017
Christian,IL,103.1,404,2017
Clark,IL,96.7,178,2017
Clay,IL,97.2,201,2017
Clinton,IL,108.1,452,2017
Coles,IL,93.6,70,2017
Cook,IL,94.2,86,2017
Crawford,IL,110.1,464,2017
Cumberland,IL,100.1,325,2017
DeKalb,IL,98.1,249,2017
De Witt,IL,99.9,318,2017
Douglas,IL,97.3,205,2017
DuPage,IL,96.4,166,2017
Edgar,IL,96.5,170,2017
Edwards,IL,96.0,152,2017
Effingham,IL,99.3,296,2017
Fayette,IL,114.9,480,2017
Ford,IL,97.4,211,2017
Franklin,IL,96.5,170,2017
Fulton,IL,109.5,461,2017
Gallatin,IL,90.0,22,2017
Greene,IL,100.8,349,2017
Grundy,IL,99.9,318,2017
Hamilton,IL,96.0,152,2017
Hancock,IL,98.9,282,2017
Hardin,IL,109.1,458,2017
Henderson,IL,96.6,173,2017
Henry,IL,98.3,257,2017
Iroquois,IL,95.2,117,2017
Jackson,IL,99.3,296,2017
Jasper,IL,98.8,278,2017
Jefferson,IL,105.5,433,2017
Jersey,IL,95.6,133,2017
Jo Daviess,IL,101.1,359,2017
Johnson,IL,132.1,500,2017
Kane,IL,99.0,286,2017
Kankakee,IL,96.5,170,2017
Kendall,IL,97.9,239,2017
Knox,IL,103.1,404,2017
Lake,IL,99.8,315,2017
LaSalle,IL,100.9,353,2017
Lawrence,IL,121.7,492,2017
Lee,IL,112.8,473,2017
Livingston,IL,105.4,431,2017
Logan,IL,95.7,137,2017
McDonough,IL,97.1,196,2017
McHenry,IL,99.3,296,2017
McLean,IL,94.9,107,2017
Macon,IL,91.6,34,2017
Macoupin,IL,97.5,218,2017
Madison,IL,95.5,129,2017
Marion,IL,96.2,157,2017
Marshall,IL,99.2,293,2017
Mason,IL,99.9,318,2017
Massac,IL,92.6,49,2017
Menard,IL,96.0,152,2017
Mercer,IL,98.3,257,2017
Monroe,IL,96.7,178,2017
Montgomery,IL,108.8,457,2017
Morgan,IL,101.1,359,2017
Moultrie,IL,95.2,117,2017
Ogle,IL,99.2,293,2017
Peoria,IL,94.0,80,2017
Perry,IL,122.8,494,2017
Piatt,IL,97.7,228,2017
Pike,IL,98.6,270,2017
Pope,IL,113.9,476,2017
Pulaski,IL,94.2,86,2017
Putnam,IL,105.1,429,2017
Randolph,IL,124.9,496,2017
Richland,IL,98.6,270,2017
Rock Island,IL,97.2,201,2017
St. Clair,IL,93.3,63,2017
Saline,IL,97.0,192,2017
Sangamon,IL,92.3,44,2017
Schuyler,IL,118.5,488,2017
Scott,IL,96.0,152,2017
Shelby,IL,98.8,278,2017
Stark,IL,97.4,211,2017
Stephenson,IL,93.8,74,2017
Tazewell,IL,97.4,211,2017
Union,IL,101.8,378,2017
Vermilion,IL,98.6,270,2017
Wabash,IL,96.6,173,2017
Warren,IL,93.9,77,2017
Washington,IL,101.5,371,2017
Wayne,IL,98.2,253,2017
White,IL,96.2,157,2017
Whiteside,IL,97.1,196,2017
Will,IL,98.8,278,2017
Williamson,IL,99.5,304,2017
Winnebago,IL,95.5,129,2017
Woodford,IL,99.0,286,2017
Adams,IN,98.3,257,2017
Allen,IN,95.3,120,2017
Bartholomew,IN,100.9,353,2017
Benton,IN,100.3,330,2017
Blackford,IN,98.1,249,2017
Boone,IN,98.1,249,2017
Brown,IN,98.3,257,2017
Carroll,IN,99.7,311,2017
Cass,IN,99.7,311,2017
Clark,IN,94.9,107,2017
Clay,IN,95.8,142,2017
Clinton,IN,97.8,234,2017
Crawford,IN,102.1,383,2017
Daviess,IN,102.6,394,2017
Dearborn,IN,99.9,318,2017
Decatur,IN,98.1,249,2017
DeKalb,IN,99.1,290,2017
Delaware,IN,93.1,58,2017
Dubois,IN,100.3,330,2017
Elkhart,IN,97.8,234,2017
Fayette,IN,97.5,218,2017
Floyd,IN,94.2,86,2017
Fountain,IN,99.1,290,2017
Franklin,IN,100.0,322,2017
Fulton,IN,97.0,192,2017
Gibson,IN,100.5,337,2017
Grant,IN,91.8,38,2017
Greene,IN,97.9,239,2017
Hamilton,IN,95.6,133,2017
Hancock,IN,96.4,166,2017
Harrison,IN,100.7,345,2017
Hendricks,IN,99.6,307,2017
Henry,IN,107.9,450,2017
Howard,IN,93.7,73,2017
Huntington,IN,96.3,162,2017
Jackson,IN,99.7,311,2017
Jasper,IN,98.2,253,2017
Jay,IN,96.4,166,2017
Jefferson,IN,91.4,33,2017
Jennings,IN,100.9,353,2017
Johnson,IN,96.5,170,2017
Knox,IN,104.1,415,2017
Kosciusko,IN,99.2,293,2017
LaGrange,IN,103.1,404,2017
Lake,IN,93.7,73,2017
LaPorte,IN,106.7,442,2017
Lawrence,IN,98.1,249,2017
Madison,IN,100.0,322,2017
Marion,IN,92.8,51,2017
Marshall,IN,98.9,282,2017
Martin,IN,101.4,367,2017
Miami,IN,111.7,469,2017
Monroe,IN,99.4,299,2017
Montgomery,IN,103.1,404,2017
Morgan,IN,97.4,211,2017
Newton,IN,100.4,335,2017
Noble,IN,100.7,345,2017
Ohio,IN,100.8,349,2017
Orange,IN,97.5,218,2017
Owen,IN,102.9,400,2017
Parke,IN,92.1,42,2017
Perry,IN,116.2,483,2017
Pike,IN,100.7,345,2017
Porter,IN,97.6,224,2017
Posey,IN,99.6,307,2017
Pulaski,IN,102.5,390,2017
Putnam,IN,111.0,467,2017
Randolph,IN,95.0,110,2017
Ripley,IN,98.3,257,2017
Rush,IN,96.3,162,2017
St. Joseph,IN,94.4,91,2017
Scott,IN,96.1,154,2017
Shelby,IN,97.9,239,2017
Spencer,IN,102.5,390,2017
Starke,IN,96.8,182,2017
Steuben,IN,102.5,390,2017
Sullivan,IN,116.2,483,2017
Switzerland,IN,107.4,447,2017
Tippecanoe,IN,104.3,418,2017
Tipton,IN,99.7,311,2017
Union,IN,102.6,394,2017
Vanderburgh,IN,93.5,67,2017
Vermillion,IN,97.3,205,2017
Vigo,IN,103.0,402,2017
Wabash,IN,95.6,133,2017
Warren,IN,99.5,304,2017
Warrick,IN,98.1,249,2017
Washington,IN,98.3,257,2017
Wayne,IN,93.6,70,2017
Wells,IN,96.8,182,2017
White,IN,100.8,349,2017
Whitley,IN,99.7,311,2017
Adair,IA,97.6,224,2017
Adams,IA,97.7,228,2017
Allamakee,IA,103.7,411,2017
Appanoose,IA,97.9,239,2017
Audubon,IA,97.1,196,2017
Benton,IA,99.4,299,2017
Black Hawk,IA,96.4,166,2017
Boone,IA,101.4,367,2017
Bremer,IA,97.2,201,2017
Buchanan,IA,99.0,286,2017
Buena Vista,IA,101.4,367,2017
Butler,IA,99.8,315,2017
Calhoun,IA,107.3,446,2017
Carroll,IA,96.9,187,2017
Cass,IA,97.7,228,2017
Cedar,IA,99.2,293,2017
Cerro Gordo,IA,95.0,110,2017
Cherokee,IA,100.5,337,2017
Chickasaw,IA,99.4,299,2017
Clarke,IA,98.6,270,2017
Clay,IA,97.5,218,2017
Clayton,IA,101.4,367,2017
Clinton,IA,95.8,142,2017
Crawford,IA,107.6,448,2017
Dallas,IA,97.6,224,2017
Davis,IA,97.5,218,2017
