county,state,medianHouseholdIncome,medianHouseholdIncomeBucket,year
Fisher,TX,45294,210,2017
Floyd,TX,48767,275,2017
Foard,TX,50000,295,2017
Fort Bend,TX,93645,507,2017
Franklin,TX,43967,187,2017
Freestone,TX,45890,221,2017
Frio,TX,37382,84,2017
Gaines,TX,58167,413,2017
Galveston,TX,65702,464,2017
Garza,TX,53832,362,2017
Gillespie,TX,56267,392,2017
Glasscock,TX,64886,459,2017
Goliad,TX,56737,399,2017
Gonzales,TX,47516,253,2017
Gray,TX,48314,266,2017
Grayson,TX,52683,346,2017
Gregg,TX,47970,260,2017
Grimes,TX,49745,291,2017
Guadalupe,TX,66187,466,2017
Hale,TX,46012,224,2017
Hall,TX,31324,31,2017
Hamilton,TX,46611,237,2017
Hansford,TX,40678,129,2017
Hardeman,TX,37995,92,2017
Hardin,TX,56131,391,2017
Harris,TX,57791,409,2017
Harrison,TX,48644,273,2017
Hartley,TX,64427,458,2017
Haskell,TX,43529,180,2017
Hays,TX,62815,450,2017
Hemphill,TX,68679,474,2017
Henderson,TX,44888,204,2017
Hidalgo,TX,37097,80,2017
Hill,TX,45970,222,2017
Hockley,TX,49184,281,2017
Hood,TX,60275,431,2017
Hopkins,TX,47832,257,2017
Houston,TX,33552,44,2017
Howard,TX,50855,312,2017
Hudspeth,TX,26346,16,2017
Hunt,TX,49319,283,2017
Hutchinson,TX,50035,296,2017
Irion,TX,63021,452,2017
Jack,TX,52829,347,2017
Jackson,TX,58504,416,2017
Jasper,TX,41960,153,2017
Jeff Davis,TX,46534,235,2017
Jefferson,TX,46315,230,2017
Jim Hogg,TX,31403,31,2017
Jim Wells,TX,41103,136,2017
Johnson,TX,60458,433,2017
Jones,TX,48601,272,2017
Karnes,TX,53051,350,2017
Kaufman,TX,63926,456,2017
Kendall,TX,81023,496,2017
Kenedy,TX,24800,14,2017
Kent,TX,52250,338,2017
Kerr,TX,48698,274,2017
Kimble,TX,41095,135,2017
King,TX,56964,400,2017
Kinney,TX,34926,53,2017
Kleberg,TX,41700,149,2017
Knox,TX,46319,230,2017
Lamar,TX,42198,159,2017
Lamb,TX,43712,183,2017
Lampasas,TX,54467,371,2017
La Salle,TX,44601,197,2017
Lavaca,TX,51708,328,2017
Lee,TX,55741,386,2017
Leon,TX,44875,203,2017
Liberty,TX,48344,267,2017
Limestone,TX,40356,123,2017
Lipscomb,TX,59583,427,2017
Live Oak,TX,51480,325,2017
Llano,TX,50524,305,2017
Loving,TX,80938,496,2017
Lubbock,TX,49078,279,2017
Lynn,TX,44922,205,2017
McCulloch,TX,42367,160,2017
McLennan,TX,46262,229,2017
McMullen,TX,71389,479,2017
Madison,TX,44004,187,2017
Marion,TX,36938,77,2017
Martin,TX,71115,479,2017
Mason,TX,40949,133,2017
Matagorda,TX,44896,204,2017
Maverick,TX,37734,89,2017
Medina,TX,59305,423,2017
Menard,TX,37917,91,2017
Midland,TX,75815,488,2017
Milam,TX,41768,150,2017
Mills,TX,46318,230,2017
Mitchell,TX,52194,337,2017
Montague,TX,46592,236,2017
Montgomery,TX,74323,485,2017
Moore,TX,52469,343,2017
Morris,TX,40227,121,2017
Motley,TX,40598,127,2017
Nacogdoches,TX,41482,145,2017
Navarro,TX,45103,208,2017
Newton,TX,40180,121,2017
Nolan,TX,42019,154,2017
Nueces,TX,53317,354,2017
Ochiltree,TX,50120,298,2017
Oldham,TX,62426,447,2017
Orange,TX,53667,358,2017
Palo Pinto,TX,45067,207,2017
Panola,TX,49704,289,2017
Parker,TX,70608,477,2017
Parmer,TX,50410,304,2017
Pecos,TX,50543,306,2017
Polk,TX,43267,175,2017
Potter,TX,41852,152,2017
Presidio,TX,26486,17,2017
Rains,TX,48308,266,2017
Randall,TX,65564,463,2017
Reagan,TX,59760,428,2017
Real,TX,36493,72,2017
Red River,TX,35356,58,2017
Reeves,TX,49390,284,2017
Refugio,TX,50338,303,2017
Roberts,TX,79167,493,2017
Robertson,TX,52189,337,2017
Rockwall,TX,93269,507,2017
Runnels,TX,41226,140,2017
Rusk,TX,49270,282,2017
Sabine,TX,33561,44,2017
San Augustine,TX,32394,37,2017
San Jacinto,TX,43421,178,2017
San Patricio,TX,53332,354,2017
San Saba,TX,40301,122,2017
Schleicher,TX,63432,454,2017
Scurry,TX,54565,372,2017
Shackelford,TX,46685,239,2017
Shelby,TX,38121,94,2017
Sherman,TX,54961,377,2017
Smith,TX,50742,310,2017
Somervell,TX,52346,340,2017
Starr,TX,27133,18,2017
Stephens,TX,45862,221,2017
Sterling,TX,50000,295,2017
Stonewall,TX,46786,241,2017
Sutton,TX,60996,438,2017
Swisher,TX,37883,91,2017
Tarrant,TX,62532,448,2017
Taylor,TX,49161,281,2017
Terrell,TX,26063,16,2017
Terry,TX,42441,162,2017
Throckmorton,TX,37279,83,2017
Titus,TX,46980,244,2017
Tom Green,TX,49662,288,2017
Travis,TX,68350,473,2017
Trinity,TX,37398,85,2017
Tyler,TX,44396,193,2017
Upshur,TX,48796,275,2017
Upton,TX,52750,346,2017
Uvalde,TX,40781,131,2017
Val Verde,TX,44609,197,2017
Van Zandt,TX,50061,296,2017
Victoria,TX,55740,386,2017
Walker,TX,41456,144,2017
Waller,TX,53506,355,2017
Ward,TX,63333,453,2017
Washington,TX,55793,387,2017
Webb,TX,40442,124,2017
Wharton,TX,50145,298,2017
Wheeler,TX,50910,314,2017
Wichita,TX,45776,219,2017
Wilbarger,TX,43913,186,2017
Willacy,TX,29104,21,2017
Williamson,TX,79123,493,2017
Wilson,TX,71942,481,2017
Winkler,TX,55000,378,2017
Wise,TX,59081,421,2017
Wood,TX,48038,262,2017
Yoakum,TX,62500,447,2017
Young,TX,46351,231,2017
Zapata,TX,34550,50,2017
Zavala,TX,25988,15,2017
Beaver,UT,47878,258,2017
Box Elder,UT,58835,420,2017
Cache,UT,53812,361,2017
Carbon,UT,46994,244,2017
Daggett,UT,85000,501,2017
Davis,UT,75961,488,2017
Duchesne,UT,63000,451,2017
Emery,UT,51852,331,2017
Garfield,UT,51700,328,2017
Grand,UT,46658,238,2017
Iron,UT,45422,212,2017
Juab,UT,57590,407,2017
Kane,UT,50266,300,2017
Millard,UT,59312,423,2017
Morgan,UT,86071,502,2017
Piute,UT,41750,150,2017
Rich,UT,52917,348,2017
Salt Lake,UT,67922,472,2017
San Juan,UT,42581,164,2017
Sanpete,UT,50928,315,2017
Sevier,UT,50850,312,2017
Summit,UT,94952,508,2017
Tooele,UT,66542,467,2017
Uintah,UT,67012,469,2017
Utah,UT,67042,469,2017
Wasatch,UT,74552,486,2017
Washington,UT,55175,380,2017
Wayne,UT,42444,162,2017
Weber,UT,62036,445,2017
Addison,VT,61875,443,2017
Bennington,VT,52251,338,2017
Caledonia,VT,47371,250,2017
Chittenden,VT,66906,468,2017
Essex,VT,38767,101,2017
Franklin,VT,62214,445,2017
Grand Isle,VT,66111,466,2017
Lamoille,VT,54899,377,2017
Orange,VT,56584,397,2017
Orleans,VT,45664,218,2017
Rutland,VT,52635,345,2017
Washington,VT,60602,433,2017
Windham,VT,50831,311,2017
Windsor,VT,56828,399,2017
Accomack,VA,42260,159,2017
Albemarle,VA,72265,481,2017
Alleghany,VA,46020,224,2017
Amelia,VA,58535,417,2017
Amherst,VA,49677,289,2017
Appomattox,VA,54875,376,2017
Arlington,VA,112138,511,2017
Augusta,VA,59544,426,2017
Bath,VA,44483,195,2017
Bedford,VA,59405,424,2017
Bland,VA,46927,243,2017
Botetourt,VA,64733,459,2017
Brunswick,VA,40871,132,2017
Buchanan,VA,30828,28,2017
Buckingham,VA,46610,236,2017
Campbell,VA,48823,276,2017
Caroline,VA,60925,437,2017
Carroll,VA,41145,138,2017
Charles City,VA,55069,379,2017
Charlotte,VA,38350,96,2017
Chesterfield,VA,76969,490,2017
Clarke,VA,72129,481,2017
Craig,VA,53526,356,2017
Culpeper,VA,69693,476,2017
Cumberland,VA,43020,171,2017
Dickenson,VA,29916,24,2017
Dinwiddie,VA,54640,374,2017
Essex,VA,50629,307,2017
Fairfax,VA,106870,510,2017
Fauquier,VA,94775,507,2017
Floyd,VA,48396,268,2017
Fluvanna,VA,67964,472,2017
Franklin,VA,38760,100,2017
Frederick,VA,71037,479,2017
Giles,VA,49734,291,2017
Gloucester,VA,63881,456,2017
Goochland,VA,86652,502,2017
Grayson,VA,32048,34,2017
Greene,VA,62952,451,2017
Greensville,VA,42121,156,2017
Halifax,VA,39233,107,2017
Hanover,VA,84955,501,2017
Henrico,VA,66447,466,2017
Henry,VA,36779,76,2017
Highland,VA,45094,207,2017
Isle of Wight,VA,67767,471,2017
James City,VA,80772,496,2017
King and Queen,VA,51495,325,2017
King George,VA,84770,500,2017
King William,VA,67423,470,2017
Lancaster,VA,51495,325,2017
Lee,VA,32590,39,2017
Loudoun,VA,129588,511,2017
Louisa,VA,56946,400,2017
Lunenburg,VA,39537,113,2017
Madison,VA,52287,339,2017
Mathews,VA,63622,455,2017
Mecklenburg,VA,41126,137,2017
Middlesex,VA,50483,304,2017
Montgomery,VA,53424,355,2017
Nelson,VA,53834,362,2017
New Kent,VA,78429,492,2017
Northampton,VA,41468,144,2017
Northumberland,VA,56677,398,2017
Nottoway,VA,38410,97,2017
Orange,VA,67196,469,2017
Page,VA,46140,226,2017
Patrick,VA,37757,89,2017
Pittsylvania,VA,44356,193,2017
Powhatan,VA,80441,495,2017
Prince Edward,VA,44147,190,2017
Prince George,VA,68461,473,2017
Prince William,VA,101059,509,2017
Pulaski,VA,49691,289,2017
Rappahannock,VA,62541,448,2017
Richmond,VA,42356,160,2017
Roanoke,VA,41483,145,2017
Rockbridge,VA,53918,364,2017
Rockingham,VA,57651,408,2017
Russell,VA,40083,120,2017
Scott,VA,38725,99,2017
Shenandoah,VA,53934,364,2017
Smyth,VA,40544,126,2017
Southampton,VA,53681,359,2017
Spotsylvania,VA,81434,497,2017
Stafford,VA,103005,509,2017
Surry,VA,54656,374,2017
Sussex,VA,44608,197,2017
Tazewell,VA,40309,122,2017
Warren,VA,65353,461,2017
Washington,VA,44844,202,2017
Westmoreland,VA,55688,386,2017
Wise,VA,38255,96,2017
Wythe,VA,46119,225,2017
York,VA,86781,502,2017
Alexandria,VA,93370,507,2017
Bristol,VA,37844,90,2017
Buena Vista,VA,33672,45,2017
Charlottesville,VA,54739,375,2017
Chesapeake,VA,72214,481,2017
Colonial Heights,VA,50952,315,2017
Covington,VA,35546,61,2017
Danville,VA,34951,54,2017
Emporia,VA,27426,19,2017
Falls Church,VA,114795,511,2017
Fredericksburg,VA,57258,403,2017
Galax,VA,31311,31,2017
Hampton,VA,52021,334,2017
Harrisonburg,VA,43009,170,2017
Hopewell,VA,40712,130,2017
Lexington,VA,37309,83,2017
Lynchburg,VA,41971,153,2017
Manassas,VA,77551,491,2017
Manassas Park,VA,79131,493,2017
Martinsville,VA,33545,44,2017
Newport News,VA,51082,317,2017
Norfolk,VA,47137,246,2017
Norton,VA,26971,18,2017
Petersburg,VA,33939,47,2017
Poquoson,VA,88328,502,2017
Portsmouth,VA,48727,275,2017
Radford,VA,36082,67,2017
Salem,VA,53990,365,2017
Staunton,VA,46435,233,2017
Suffolk,VA,68089,472,2017
Virginia Beach,VA,70500,477,2017
Waynesboro,VA,42112,156,2017
Williamsburg,VA,54606,373,2017
Winchester,VA,49330,283,2017
Adams,WA,48131,263,2017
Asotin,WA,47483,253,2017
Benton,WA,63001,451,2017
Chelan,WA,54975,378,2017
Clallam,WA,48002,261,2017
Clark,WA,67832,472,2017
Columbia,WA,46250,228,2017
Cowlitz,WA,49804,292,2017
Douglas,WA,55805,387,2017
Ferry,WA,41081,135,2017
Franklin,WA,60275,431,2017
Garfield,WA,51399,322,2017
Grant,WA,52382,340,2017
Grays Harbor,WA,45483,214,2017
Island,WA,61516,441,2017
Jefferson,WA,51842,331,2017
King,WA,83571,499,2017
Kitsap,WA,68336,473,2017
Kittitas,WA,53163,352,2017
Klickitat,WA,51258,320,2017
Lewis,WA,46387,232,2017
Lincoln,WA,49460,285,2017
Mason,WA,53087,351,2017
Okanogan,WA,42598,165,2017
Pacific,WA,39895,117,2017
Pend Oreille,WA,49184,281,2017
Pierce,WA,63881,456,2017
San Juan,WA,60271,431,2017
Skagit,WA,59263,422,2017
Skamania,WA,53606,357,2017
Snohomish,WA,78020,492,2017
Spokane,WA,52159,336,2017
Stevens,WA,47272,248,2017
Thurston,WA,66113,466,2017
Wahkiakum,WA,49508,286,2017
Walla Walla,WA,52630,345,2017
Whatcom,WA,56419,395,2017
Whitman,WA,41574,147,2017
Yakima,WA,47470,252,2017
Barbour,WV,37516,86,2017
Berkeley,WV,59480,425,2017
Boone,WV,37955,91,2017
Braxton,WV,41266,140,2017
Brooke,WV,48835,276,2017
Cabell,WV,37816,90,2017
Calhoun,WV,36279,69,2017
Clay,WV,34242,49,2017
Doddridge,WV,44437,194,2017
Fayette,WV,39297,109,2017
Gilmer,WV,37175,81,2017
Grant,WV,40093,120,2017
Greenbrier,WV,40483,125,2017
Hampshire,WV,36575,74,2017
Hancock,WV,43634,182,2017
Hardy,WV,42573,164,2017
Harrison,WV,48315,266,2017
Jackson,WV,41731,150,2017
Jefferson,WV,72526,482,2017
Kanawha,WV,46859,242,2017
Lewis,WV,39793,116,2017
Lincoln,WV,37075,79,2017
Logan,WV,37859,90,2017
McDowell,WV,25595,15,2017
Marion,WV,48158,263,2017
Marshall,WV,42473,162,2017
Mason,WV,38977,104,2017
Mercer,WV,37763,89,2017
Mineral,WV,40749,131,2017
Mingo,WV,31227,30,2017
Monongalia,WV,49624,287,2017
Monroe,WV,36684,75,2017
Morgan,WV,46346,231,2017
Nicholas,WV,39037,105,2017
Ohio,WV,45777,219,2017
Pendleton,WV,39554,114,2017
Pleasants,WV,45152,208,2017
Pocahontas,WV,37111,80,2017
Preston,WV,46673,239,2017
Putnam,WV,59113,421,2017
Raleigh,WV,42386,161,2017
Randolph,WV,40094,120,2017
Ritchie,WV,41497,145,2017
Roane,WV,37931,91,2017
Summers,WV,35218,56,2017
Taylor,WV,45916,222,2017
Tucker,WV,43294,175,2017
Tyler,WV,40902,132,2017
Upshur,WV,39434,111,2017
Wayne,WV,38905,103,2017
Webster,WV,33390,43,2017
Wetzel,WV,40694,129,2017
Wirt,WV,38936,104,2017
Wood,WV,45537,215,2017
Wyoming,WV,37644,88,2017
Adams,WI,44003,187,2017
Ashland,WI,41505,145,2017
Barron,WI,49257,282,2017
Bayfield,WI,50110,297,2017
Brown,WI,56775,399,2017
Buffalo,WI,54753,376,2017
Burnett,WI,45891,221,2017
Calumet,WI,70662,478,2017
Chippewa,WI,55240,381,2017
Clark,WI,49131,280,2017
Columbia,WI,63293,453,2017
Crawford,WI,47331,250,2017
Dane,WI,67631,471,2017
Dodge,WI,56038,389,2017
Door,WI,56494,396,2017
Douglas,WI,50730,310,2017
Dunn,WI,54605,373,2017
Eau Claire,WI,52178,336,2017
Florence,WI,47827,257,2017
Fond du Lac,WI,57798,410,2017
Forest,WI,43356,177,2017
Grant,WI,50522,305,2017
Green,WI,60609,434,2017
Green Lake,WI,50276,301,2017
Iowa,WI,60017,429,2017
Iron,WI,39855,117,2017
Jackson,WI,51108,318,2017
Jefferson,WI,59215,422,2017
Juneau,WI,48817,276,2017
Kenosha,WI,57269,404,2017
Kewaunee,WI,60320,432,2017
La Crosse,WI,54127,367,2017
Lafayette,WI,55859,387,2017
Langlade,WI,44122,190,2017
Lincoln,WI,54203,368,2017
Manitowoc,WI,51053,317,2017
Marathon,WI,56509,396,2017
Marinette,WI,44958,205,2017
Marquette,WI,49052,279,2017
Menominee,WI,38080,93,2017
Milwaukee,WI,46784,241,2017
Monroe,WI,56479,396,2017
Oconto,WI,55762,387,2017
Oneida,WI,52945,349,2017
Outagamie,WI,61523,441,2017
Ozaukee,WI,80526,495,2017
Pepin,WI,51470,324,2017
Pierce,WI,66772,468,2017
Polk,WI,53551,356,2017
Portage,WI,54620,373,2017
Price,WI,45680,218,2017
Racine,WI,58334,415,2017
Richland,WI,48234,265,2017
Rock,WI,53410,354,2017
Rusk,WI,41930,153,2017
St. Croix,WI,77768,491,2017
Sauk,WI,54447,370,2017
Sawyer,WI,43565,181,2017
Shawano,WI,51751,329,2017
Sheboygan,WI,56114,390,2017
Taylor,WI,49821,292,2017
Trempealeau,WI,54009,365,2017
Vernon,WI,49996,295,2017
Vilas,WI,42720,166,2017
Walworth,WI,58401,416,2017
Washburn,WI,46592,236,2017
Washington,WI,73021,483,2017
Waukesha,WI,81140,497,2017
Waupaca,WI,54071,366,2017
Waushara,WI,48412,270,2017
Winnebago,WI,55128,379,2017
Wood,WI,51603,327,2017
Albany,WY,45816,220,2017
Big Horn,WY,51716,328,2017
Campbell,WY,80178,495,2017
Carbon,WY,57644,408,2017
Converse,WY,62776,450,2017
Crook,WY,66944,468,2017
Fremont,WY,55013,378,2017
Goshen,WY,48422,270,2017
Hot Springs,WY,48403,269,2017
Johnson,WY,52415,341,2017
Laramie,WY,62879,451,2017
Lincoln,WY,63756,455,2017
Natrona,WY,59400,424,2017
Niobrara,WY,36793,76,2017
Park,WY,60828,436,2017
Platte,WY,47380,251,2017
Sheridan,WY,56455,396,2017
Sublette,WY,84911,501,2017
Sweetwater,WY,71083,479,2017
Teton,WY,80049,494,2017
Uinta,WY,54672,375,2017
Washakie,WY,51362,322,2017
Weston,WY,59605,427,2017
Adjuntas,,11680,0,2017
Aguada,,16199,3,2017
Aguadilla,,16821,5,2017
Aguas Buenas,,16733,4,2017
Aibonito,,18387,7,2017
Añasco,,18765,8,2017
Arecibo,,17289,6,2017
Arroyo,,15689,3,2017
Barceloneta,,17113,5,2017
Barranquitas,,15694,3,2017
Bayamón,,25528,14,2017
Cabo Rojo,,16461,4,2017
Caguas,,24229,13,2017
Camuy,,17579,6,2017
Canóvanas,,19986,9,2017
Carolina,,29082,21,2017
Cataño,,18663,7,2017
Cayey,,20442,10,2017
Ceiba,,18998,8,2017
Ciales,,14432,1,2017
Cidra,,20389,10,2017
Coamo,,19110,9,2017
Comerío,,13523,0,2017
Corozal,,14752,2,2017
Culebra,,23355,13,2017
Dorado,,29354,22,2017
Fajardo,,18941,8,2017
Florida,,16919,5,2017
Guánica,,12653,0,2017
Guayama,,15296,2,2017
Guayanilla,,14988,2,2017
Guaynabo,,34060,48,2017
Gurabo,,32625,39,2017
Hatillo,,17770,6,2017
Hormigueros,,19674,9,2017
Humacao,,18735,7,2017
Isabela,,16333,4,2017
Jayuya,,15615,3,2017
Juana Díaz,,20228,10,2017
Juncos,,18533,7,2017
Lajas,,13896,0,2017
Lares,,12820,0,2017
Las Marías,,14404,1,2017
Las Piedras,,20587,10,2017
Loíza,,17273,5,2017
Luquillo,,19377,9,2017
Manatí,,18191,7,2017
Maricao,,13462,0,2017
Maunabo,,17636,6,2017
Mayagüez,,14642,2,2017
Moca,,13413,0,2017
Morovis,,18739,8,2017
Naguabo,,18976,8,2017
Naranjito,,18069,6,2017
Orocovis,,14296,1,2017
Patillas,,14512,1,2017
Peñuelas,,16868,5,2017
Ponce,,16561,4,2017
Quebradillas,,16082,3,2017
Rincón,,18292,7,2017
Río Grande,,22584,12,2017
Sabana Grande,,15736,3,2017
Salinas,,16246,4,2017
San Germán,,15036,2,2017
San Juan,,21677,11,2017
San Lorenzo,,18589,7,2017
San Sebastián,,14275,1,2017
Santa Isabel,,16816,5,2017
Toa Alta,,29672,24,2017
Toa Baja,,24583,14,2017
Trujillo Alto,,31202,30,2017
Utuado,,15931,3,2017
Vega Alta,,18053,6,2017
Vega Baja,,18900,8,2017
Vieques,,16261,4,2017
Villalba,,19893,9,2017
Yabucoa,,15586,2,2017
Yauco,,14451,1,2017
