county,state,percentCollege,percentCollegeBucket,year
Lauderdale,TN,8.6,6,2017
Lawrence,TN,12.2,55,2017
Lewis,TN,12,49,2017
Lincoln,TN,18.3,234,2017
Loudon,TN,26.2,397,2017
McMinn,TN,15.4,147,2017
McNairy,TN,12.2,55,2017
Macon,TN,9.6,14,2017
Madison,TN,26.1,396,2017
Marion,TN,13,78,2017
Marshall,TN,13.4,88,2017
Maury,TN,20.7,305,2017
Meigs,TN,9.8,16,2017
Monroe,TN,11.7,44,2017
Montgomery,TN,26.2,397,2017
Moore,TN,19.5,270,2017
Morgan,TN,7.7,2,2017
Obion,TN,15.6,152,2017
Overton,TN,13,78,2017
Perry,TN,10.8,27,2017
Pickett,TN,7,1,2017
Polk,TN,10.8,27,2017
Putnam,TN,24.8,381,2017
Rhea,TN,14.2,109,2017
Roane,TN,19.3,264,2017
Robertson,TN,18.1,229,2017
Rutherford,TN,31.8,450,2017
Scott,TN,8.3,5,2017
Sequatchie,TN,14.5,120,2017
Sevier,TN,18,224,2017
Shelby,TN,30.6,440,2017
Smith,TN,11.2,34,2017
Stewart,TN,15.1,137,2017
Sullivan,TN,22,331,2017
Sumner,TN,26.5,401,2017
Tipton,TN,15.3,144,2017
Trousdale,TN,15.2,141,2017
Unicoi,TN,14.9,131,2017
Union,TN,8.8,7,2017
Van Buren,TN,9.9,17,2017
Warren,TN,14.4,116,2017
Washington,TN,31.9,451,2017
Wayne,TN,11.1,32,2017
Weakley,TN,20.8,307,2017
White,TN,12.3,57,2017
Williamson,TN,58.1,510,2017
Wilson,TN,29.7,431,2017
Anderson,TX,12.4,60,2017
Andrews,TX,9.8,16,2017
Angelina,TX,16.7,186,2017
Aransas,TX,19.5,270,2017
Archer,TX,23.6,364,2017
Armstrong,TX,23.6,364,2017
Atascosa,TX,14.3,112,2017
Austin,TX,22.3,338,2017
Bailey,TX,14.4,116,2017
Bandera,TX,23.8,368,2017
Bastrop,TX,20.3,294,2017
Baylor,TX,24.8,381,2017
Bee,TX,9.2,11,2017
Bell,TX,24.2,374,2017
Bexar,TX,27.3,411,2017
Blanco,TX,28.5,422,2017
Borden,TX,38.8,483,2017
Bosque,TX,18.4,236,2017
Bowie,TX,19.2,262,2017
Brazoria,TX,29.7,431,2017
Brazos,TX,39.6,485,2017
Brewster,TX,35.7,473,2017
Briscoe,TX,21.9,329,2017
Brooks,TX,14.7,125,2017
Brown,TX,17.8,220,2017
Burleson,TX,14.8,128,2017
Burnet,TX,24.1,373,2017
Caldwell,TX,14.3,112,2017
Calhoun,TX,16.2,174,2017
Callahan,TX,16,167,2017
Cameron,TX,17.2,201,2017
Camp,TX,16.7,186,2017
Carson,TX,29.2,427,2017
Cass,TX,15.3,144,2017
Castro,TX,13.4,88,2017
Chambers,TX,20.5,299,2017
Cherokee,TX,18.1,229,2017
Childress,TX,18.5,240,2017
Clay,TX,17.9,222,2017
Cochran,TX,10.5,23,2017
Coke,TX,20.6,301,2017
Coleman,TX,14.4,116,2017
Collin,TX,50.9,505,2017
Collingsworth,TX,15.6,152,2017
Colorado,TX,18.9,252,2017
Comal,TX,36,474,2017
Comanche,TX,18.6,243,2017
Concho,TX,11.3,35,2017
Cooke,TX,22.7,348,2017
Coryell,TX,15.4,147,2017
Cottle,TX,16.7,186,2017
Crane,TX,11.7,44,2017
Crockett,TX,8.9,9,2017
Crosby,TX,13,78,2017
Culberson,TX,9,9,2017
Dallam,TX,12.4,60,2017
Dallas,TX,30.1,435,2017
Dawson,TX,12.7,69,2017
Deaf Smith,TX,14.2,109,2017
Delta,TX,17.4,209,2017
Denton,TX,43.4,494,2017
DeWitt,TX,13.6,93,2017
Dickens,TX,15.2,141,2017
Dimmit,TX,10.1,18,2017
Donley,TX,18.9,252,2017
Duval,TX,8.7,7,2017
Eastland,TX,12.7,69,2017
Ector,TX,15,135,2017
Edwards,TX,20.6,301,2017
Ellis,TX,22.1,334,2017
El Paso,TX,22.2,336,2017
Erath,TX,27.8,415,2017
Falls,TX,12.1,53,2017
Fannin,TX,16.2,174,2017
Fayette,TX,18.1,229,2017
Fisher,TX,18,224,2017
Floyd,TX,17.4,209,2017
Foard,TX,16.7,186,2017
Fort Bend,TX,45.7,498,2017
Franklin,TX,19.8,280,2017
Freestone,TX,11.7,44,2017
Frio,TX,7.2,1,2017
Gaines,TX,11.2,34,2017
Galveston,TX,29.5,429,2017
Garza,TX,10.2,19,2017
Gillespie,TX,33.4,460,2017
Glasscock,TX,25.3,386,2017
Goliad,TX,17.6,214,2017
Gonzales,TX,13.2,83,2017
Gray,TX,12.8,71,2017
Grayson,TX,20.2,290,2017
Gregg,TX,20.4,297,2017
Grimes,TX,13.7,96,2017
Guadalupe,TX,26.8,405,2017
Hale,TX,16.1,170,2017
Hall,TX,12.7,69,2017
Hamilton,TX,22.8,350,2017
Hansford,TX,15.9,164,2017
Hardeman,TX,14.4,116,2017
Hardin,TX,16.8,190,2017
Harris,TX,30.5,439,2017
Harrison,TX,18.8,249,2017
Hartley,TX,17,196,2017
Haskell,TX,12.3,57,2017
Hays,TX,36.6,476,2017
Hemphill,TX,22.7,348,2017
Henderson,TX,18.1,229,2017
Hidalgo,TX,17.8,220,2017
Hill,TX,16.4,179,2017
Hockley,TX,13.6,93,2017
Hood,TX,26.3,398,2017
Hopkins,TX,17.3,205,2017
Houston,TX,14.5,120,2017
Howard,TX,12.9,74,2017
Hudspeth,TX,7.6,2,2017
Hunt,TX,19.1,258,2017
Hutchinson,TX,13.7,96,2017
Irion,TX,14.8,128,2017
Jack,TX,11.4,39,2017
Jackson,TX,18.3,234,2017
Jasper,TX,11.6,42,2017
Jeff Davis,TX,36.3,475,2017
Jefferson,TX,18.9,252,2017
Jim Hogg,TX,11.3,35,2017
Jim Wells,TX,11.3,35,2017
Johnson,TX,18.5,240,2017
Jones,TX,10.9,28,2017
Karnes,TX,13.7,96,2017
Kaufman,TX,20.7,305,2017
Kendall,TX,39,483,2017
Kenedy,TX,6.5,0,2017
Kent,TX,23.8,368,2017
Kerr,TX,25.9,393,2017
Kimble,TX,19.3,264,2017
King,TX,19.8,280,2017
Kinney,TX,11.5,40,2017
Kleberg,TX,24.1,373,2017
Knox,TX,20.5,299,2017
Lamar,TX,17.1,198,2017
Lamb,TX,16.4,179,2017
Lampasas,TX,20.1,287,2017
La Salle,TX,15.1,137,2017
Lavaca,TX,17.4,209,2017
Lee,TX,17.6,214,2017
Leon,TX,15.9,164,2017
Liberty,TX,9.3,12,2017
Limestone,TX,13.8,99,2017
Lipscomb,TX,18.8,249,2017
Live Oak,TX,11.3,35,2017
Llano,TX,26.6,402,2017
Loving,TX,4.7,0,2017
Lubbock,TX,28.7,423,2017
Lynn,TX,17,196,2017
McCulloch,TX,16,167,2017
McLennan,TX,22.9,352,2017
McMullen,TX,20.7,305,2017
Madison,TX,13,78,2017
Marion,TX,14.1,107,2017
Martin,TX,20.6,301,2017
Mason,TX,20.3,294,2017
Matagorda,TX,14.7,125,2017
Maverick,TX,11.8,46,2017
Medina,TX,20,283,2017
Menard,TX,15.8,160,2017
Midland,TX,26.8,405,2017
Milam,TX,15,135,2017
Mills,TX,23,354,2017
Mitchell,TX,11.8,46,2017
Montague,TX,16.2,174,2017
Montgomery,TX,33.7,462,2017
Moore,TX,13.4,88,2017
Morris,TX,16,167,2017
Motley,TX,15.6,152,2017
Nacogdoches,TX,25.2,385,2017
Navarro,TX,15.6,152,2017
Newton,TX,8.8,7,2017
Nolan,TX,13.3,85,2017
Nueces,TX,20.9,310,2017
Ochiltree,TX,18.3,234,2017
Oldham,TX,26.5,401,2017
Orange,TX,15.7,156,2017
Palo Pinto,TX,16.6,184,2017
Panola,TX,14.7,125,2017
Parker,TX,26.9,407,2017
Parmer,TX,16.1,170,2017
Pecos,TX,9.6,14,2017
Polk,TX,12.3,57,2017
Potter,TX,14.8,128,2017
Presidio,TX,20.2,290,2017
Rains,TX,10.8,27,2017
Randall,TX,30.9,443,2017
Reagan,TX,11,30,2017
Real,TX,21.9,329,2017
Red River,TX,13.8,99,2017
Reeves,TX,9.5,13,2017
Refugio,TX,12.1,53,2017
Roberts,TX,31.2,446,2017
Robertson,TX,15,135,2017
Rockwall,TX,40,486,2017
Runnels,TX,19.1,258,2017
Rusk,TX,15.5,151,2017
Sabine,TX,14.4,116,2017
San Augustine,TX,12.1,53,2017
San Jacinto,TX,10.1,18,2017
San Patricio,TX,14.3,112,2017
San Saba,TX,15.1,137,2017
Schleicher,TX,20.3,294,2017
Scurry,TX,16.6,184,2017
Shackelford,TX,27.4,412,2017
Shelby,TX,15.3,144,2017
Sherman,TX,21.4,319,2017
Smith,TX,25.2,385,2017
Somervell,TX,20,283,2017
Starr,TX,9.7,15,2017
Stephens,TX,16.8,190,2017
Sterling,TX,21.4,319,2017
Stonewall,TX,12.5,64,2017
Sutton,TX,19.8,280,2017
Swisher,TX,13,78,2017
Tarrant,TX,31.1,445,2017
Taylor,TX,24.1,373,2017
Terrell,TX,17.3,205,2017
Terry,TX,12.8,71,2017
Throckmorton,TX,20,283,2017
Titus,TX,15.8,160,2017
Tom Green,TX,23.8,368,2017
Travis,TX,47.5,501,2017
Trinity,TX,11.7,44,2017
Tyler,TX,12.1,53,2017
Upshur,TX,16.9,192,2017
Upton,TX,11.1,32,2017
Uvalde,TX,15.1,137,2017
Val Verde,TX,18.1,229,2017
Van Zandt,TX,16.6,184,2017
Victoria,TX,19.5,270,2017
Walker,TX,20.3,294,2017
Waller,TX,19.2,262,2017
Ward,TX,13.5,89,2017
Washington,TX,23.9,370,2017
Webb,TX,17.4,209,2017
Wharton,TX,15,135,2017
Wheeler,TX,14.6,123,2017
Wichita,TX,22.4,340,2017
Wilbarger,TX,15.2,141,2017
Willacy,TX,9,9,2017
Williamson,TX,40.2,487,2017
Wilson,TX,19.5,270,2017
Winkler,TX,10.7,25,2017
Wise,TX,17.2,201,2017
Wood,TX,16,167,2017
Yoakum,TX,15.1,137,2017
Young,TX,19.6,273,2017
Zapata,TX,11.4,39,2017
Zavala,TX,7.6,2,2017
Beaver,UT,18.5,240,2017
Box Elder,UT,22.7,348,2017
Cache,UT,36.9,476,2017
Carbon,UT,15.7,156,2017
Daggett,UT,9.3,12,2017
Davis,UT,36.2,474,2017
Duchesne,UT,14.5,120,2017
Emery,UT,15,135,2017
Garfield,UT,21.1,314,2017
Grand,UT,27.8,415,2017
Iron,UT,28.7,423,2017
Juab,UT,16.8,190,2017
Kane,UT,27,408,2017
Millard,UT,21.4,319,2017
Morgan,UT,40,486,2017
Piute,UT,22.7,348,2017
Rich,UT,22.8,350,2017
Salt Lake,UT,33.6,461,2017
San Juan,UT,17.3,205,2017
Sanpete,UT,19.2,262,2017
Sevier,UT,16.8,190,2017
Summit,UT,53.5,507,2017
Tooele,UT,22.6,344,2017
Uintah,UT,14.3,112,2017
Utah,UT,39.4,484,2017
Wasatch,UT,38.7,482,2017
Washington,UT,28.1,418,2017
Wayne,UT,26,395,2017
Weber,UT,24,371,2017
Addison,VT,36.7,476,2017
Bennington,VT,34.3,465,2017
Caledonia,VT,27.9,416,2017
Chittenden,VT,49.6,504,2017
Essex,VT,14.7,125,2017
Franklin,VT,24.7,380,2017
Grand Isle,VT,38.3,481,2017
Lamoille,VT,37.6,479,2017
Orange,VT,30,434,2017
Orleans,VT,22,331,2017
Rutland,VT,30,434,2017
Washington,VT,40.5,488,2017
Windham,VT,37,477,2017
Windsor,VT,36,474,2017
Accomack,VA,19.6,273,2017
Albemarle,VA,52.3,506,2017
Alleghany,VA,15.8,160,2017
Amelia,VA,14.5,120,2017
Amherst,VA,19.9,282,2017
Appomattox,VA,20.6,301,2017
Arlington,VA,74.1,511,2017
Augusta,VA,23.4,360,2017
Bath,VA,15.9,164,2017
Bedford,VA,28.3,419,2017
Bland,VA,14.2,109,2017
Botetourt,VA,28.3,419,2017
Brunswick,VA,13.1,80,2017
Buchanan,VA,10.8,27,2017
Buckingham,VA,11.4,39,2017
Campbell,VA,21.5,322,2017
Caroline,VA,19.2,262,2017
Carroll,VA,14.5,120,2017
Charles City,VA,12.8,71,2017
Charlotte,VA,11.9,48,2017
Chesterfield,VA,38.4,481,2017
Clarke,VA,31.5,449,2017
Craig,VA,19.2,262,2017
Culpeper,VA,23.4,360,2017
Cumberland,VA,16.7,186,2017
Dickenson,VA,9.3,12,2017
Dinwiddie,VA,16.6,184,2017
Essex,VA,18.9,252,2017
Fairfax,VA,56.9,509,2017
Fauquier,VA,35.3,472,2017
Floyd,VA,19.4,267,2017
Fluvanna,VA,32.3,454,2017
Franklin,VA,25.3,386,2017
Frederick,VA,27.7,415,2017
Giles,VA,17,196,2017
Gloucester,VA,22.8,350,2017
Goochland,VA,38.9,483,2017
Grayson,VA,12.8,71,2017
Greene,VA,26.7,404,2017
Greensville,VA,7.5,2,2017
Halifax,VA,15.9,164,2017
Hanover,VA,37.9,480,2017
Henrico,VA,42.1,492,2017
Henry,VA,12.8,71,2017
Highland,VA,25,383,2017
Isle of Wight,VA,26.9,407,2017
James City,VA,47.9,502,2017
King and Queen,VA,18.9,252,2017
King George,VA,34.2,465,2017
King William,VA,19,255,2017
Lancaster,VA,31.9,451,2017
Lee,VA,11.1,32,2017
Loudoun,VA,59.8,510,2017
Louisa,VA,23.2,357,2017
Lunenburg,VA,10.6,24,2017
Madison,VA,26.9,407,2017
Mathews,VA,26.9,407,2017
Mecklenburg,VA,18.2,232,2017
Middlesex,VA,22.1,334,2017
Montgomery,VA,46.3,499,2017
Nelson,VA,30.8,442,2017
New Kent,VA,26.9,407,2017
Northampton,VA,23.2,357,2017
Northumberland,VA,26.4,399,2017
Nottoway,VA,13.7,96,2017
Orange,VA,25.6,390,2017
Page,VA,13.2,83,2017
Patrick,VA,14.3,112,2017
Pittsylvania,VA,14.1,107,2017
Powhatan,VA,28.4,421,2017
Prince Edward,VA,24.9,382,2017
Prince George,VA,23,354,2017
Prince William,VA,39.8,486,2017
Pulaski,VA,18.5,240,2017
Rappahannock,VA,33.6,461,2017
Richmond,VA,37.5,479,2017
Roanoke,VA,23.2,357,2017
Rockbridge,VA,25.8,393,2017
Rockingham,VA,24.8,381,2017
Russell,VA,13.6,93,2017
Scott,VA,13.3,85,2017
Shenandoah,VA,19.2,262,2017
Smyth,VA,14.5,120,2017
Southampton,VA,19,255,2017
Spotsylvania,VA,30.4,438,2017
Stafford,VA,38.7,482,2017
Surry,VA,19.1,258,2017
Sussex,VA,11.7,44,2017
Tazewell,VA,15.2,141,2017
Warren,VA,20.9,310,2017
Washington,VA,23.4,360,2017
Westmoreland,VA,21.1,314,2017
Wise,VA,13.9,101,2017
Wythe,VA,18.3,234,2017
York,VA,43.6,495,2017
Alexandria,VA,61.8,511,2017
Bristol,VA,23,354,2017
Buena Vista,VA,16.3,177,2017
Charlottesville,VA,51.4,506,2017
Chesapeake,VA,31.5,449,2017
Colonial Heights,VA,23.6,364,2017
Covington,VA,14.6,123,2017
Danville,VA,18.9,252,2017
Emporia,VA,15.3,144,2017
Falls Church,VA,78.1,511,2017
Fredericksburg,VA,42.9,494,2017
Galax,VA,10.3,21,2017
Hampton,VA,25.6,390,2017
Harrisonburg,VA,34.9,469,2017
Hopewell,VA,15.1,137,2017
Lexington,VA,38.5,482,2017
Lynchburg,VA,33.6,461,2017
Manassas,VA,29.7,431,2017
Manassas Park,VA,31.4,447,2017
Martinsville,VA,20.9,310,2017
Newport News,VA,24.8,381,2017
Norfolk,VA,27.3,411,2017
Norton,VA,17,196,2017
Petersburg,VA,17.5,211,2017
Poquoson,VA,41.5,491,2017
Portsmouth,VA,21.9,329,2017
Radford,VA,34.4,466,2017
Salem,VA,27.7,415,2017
Staunton,VA,33.8,463,2017
Suffolk,VA,27.2,410,2017
Virginia Beach,VA,34.8,469,2017
Waynesboro,VA,22.3,338,2017
Williamsburg,VA,55.2,508,2017
Winchester,VA,32.5,455,2017
Adams,WA,13.6,93,2017
Asotin,WA,21.4,319,2017
Benton,WA,30,434,2017
Chelan,WA,26.3,398,2017
Clallam,WA,25,383,2017
Clark,WA,29,426,2017
Columbia,WA,26.5,401,2017
Cowlitz,WA,16.1,170,2017
Douglas,WA,18.3,234,2017
Ferry,WA,17.5,211,2017
Franklin,WA,16.3,177,2017
Garfield,WA,23,354,2017
Grant,WA,16.7,186,2017
Grays Harbor,WA,15.2,141,2017
Island,WA,32.4,455,2017
Jefferson,WA,39.9,486,2017
King,WA,50.3,505,2017
Kitsap,WA,31.8,450,2017
Kittitas,WA,35,470,2017
Klickitat,WA,25.8,393,2017
Lewis,WA,15.4,147,2017
Lincoln,WA,22.9,352,2017
Mason,WA,17.8,220,2017
Okanogan,WA,18.3,234,2017
Pacific,WA,17,196,2017
Pend Oreille,WA,20.1,287,2017
Pierce,WA,26,395,2017
San Juan,WA,48.3,502,2017
Skagit,WA,25.6,390,2017
Skamania,WA,23.2,357,2017
Snohomish,WA,31.3,447,2017
Spokane,WA,29.4,428,2017
Stevens,WA,18.6,243,2017
Thurston,WA,34.4,466,2017
Wahkiakum,WA,17.1,198,2017
Walla Walla,WA,29.1,426,2017
Whatcom,WA,33.8,463,2017
Whitman,WA,48.4,503,2017
Yakima,WA,15.9,164,2017
Barbour,WV,15.3,144,2017
Berkeley,WV,20.7,305,2017
Boone,WV,7.9,3,2017
Braxton,WV,15.7,156,2017
Brooke,WV,19.9,282,2017
Cabell,WV,25.7,391,2017
Calhoun,WV,10.6,24,2017
Clay,WV,9,9,2017
Doddridge,WV,14.9,131,2017
Fayette,WV,14.7,125,2017
Gilmer,WV,16,167,2017
Grant,WV,14.5,120,2017
Greenbrier,WV,20.3,294,2017
Hampshire,WV,12.6,67,2017
Hancock,WV,17.9,222,2017
Hardy,WV,14.4,116,2017
Harrison,WV,22.6,344,2017
Jackson,WV,16.2,174,2017
Jefferson,WV,30.5,439,2017
Kanawha,WV,25.3,386,2017
Lewis,WV,13.4,88,2017
Lincoln,WV,8.9,9,2017
Logan,WV,8.7,7,2017
McDowell,WV,4.9,0,2017
Marion,WV,22,331,2017
Marshall,WV,17.1,198,2017
Mason,WV,11,30,2017
Mercer,WV,19.8,280,2017
Mineral,WV,12.7,69,2017
Mingo,WV,9.2,11,2017
Monongalia,WV,39.8,486,2017
Monroe,WV,14.5,120,2017
Morgan,WV,18,224,2017
Nicholas,WV,14.7,125,2017
Ohio,WV,30.8,442,2017
Pendleton,WV,13.9,101,2017
Pleasants,WV,13.8,99,2017
Pocahontas,WV,17.8,220,2017
Preston,WV,15,135,2017
Putnam,WV,24.9,382,2017
Raleigh,WV,18.6,243,2017
Randolph,WV,17.7,216,2017
Ritchie,WV,9.3,12,2017
Roane,WV,11.4,39,2017
Summers,WV,14.5,120,2017
Taylor,WV,18.6,243,2017
Tucker,WV,14.8,128,2017
Tyler,WV,13.6,93,2017
Upshur,WV,18.1,229,2017
Wayne,WV,13,78,2017
Webster,WV,10.5,23,2017
Wetzel,WV,11.8,46,2017
Wirt,WV,7.5,2,2017
Wood,WV,21.5,322,2017
Wyoming,WV,9.3,12,2017
Adams,WI,12.5,64,2017
Ashland,WI,21.7,326,2017
Barron,WI,19.5,270,2017
Bayfield,WI,31,444,2017
Brown,WI,29.5,429,2017
Buffalo,WI,17.9,222,2017
Burnett,WI,18.5,240,2017
Calumet,WI,28.6,422,2017
Chippewa,WI,20.2,290,2017
Clark,WI,11.4,39,2017
Columbia,WI,22.6,344,2017
Crawford,WI,16.8,190,2017
Dane,WI,50,504,2017
Dodge,WI,16.1,170,2017
Door,WI,32.7,456,2017
Douglas,WI,23.9,370,2017
Dunn,WI,27.7,415,2017
Eau Claire,WI,30.3,437,2017
Florence,WI,16.1,170,2017
Fond du Lac,WI,22.9,352,2017
Forest,WI,14.5,120,2017
Grant,WI,21.5,322,2017
Green,WI,23.2,357,2017
Green Lake,WI,18.5,240,2017
Iowa,WI,24.5,378,2017
Iron,WI,19.3,264,2017
Jackson,WI,13.8,99,2017
Jefferson,WI,23.9,370,2017
Juneau,WI,13.3,85,2017
Kenosha,WI,25.1,384,2017
Kewaunee,WI,18.2,232,2017
La Crosse,WI,33,458,2017
Lafayette,WI,17.9,222,2017
Langlade,WI,16.6,184,2017
Lincoln,WI,17.3,205,2017
Manitowoc,WI,19.7,275,2017
Marathon,WI,24.5,378,2017
Marinette,WI,14.8,128,2017
Marquette,WI,13.6,93,2017
Menominee,WI,15.9,164,2017
Milwaukee,WI,30.1,435,2017
Monroe,WI,19.5,270,2017
Oconto,WI,16.8,190,2017
Oneida,WI,27.5,413,2017
Outagamie,WI,28.3,419,2017
Ozaukee,WI,47.7,501,2017
Pepin,WI,19.1,258,2017
Pierce,WI,27.7,415,2017
Polk,WI,19.8,280,2017
Portage,WI,31.5,449,2017
Price,WI,17,196,2017
Racine,WI,24.4,376,2017
Richland,WI,18.8,249,2017
Rock,WI,21.4,319,2017
Rusk,WI,14.8,128,2017
St. Croix,WI,34,464,2017
Sauk,WI,23.4,360,2017
Sawyer,WI,22,331,2017
Shawano,WI,15.8,160,2017
Sheboygan,WI,23.8,368,2017
Taylor,WI,14.4,116,2017
Trempealeau,WI,19.7,275,2017
Vernon,WI,21.6,324,2017
Vilas,WI,27.1,409,2017
Walworth,WI,28.5,422,2017
Washburn,WI,22,331,2017
Washington,WI,29.7,431,2017
Waukesha,WI,42.9,494,2017
Waupaca,WI,18.5,240,2017
Waushara,WI,15.2,141,2017
Winnebago,WI,27.3,411,2017
Wood,WI,21.1,314,2017
Albany,WY,49.8,504,2017
Big Horn,WY,19.2,262,2017
Campbell,WY,18.5,240,2017
Carbon,WY,20.9,310,2017
Converse,WY,18.2,232,2017
Crook,WY,20.7,305,2017
Fremont,WY,23.3,358,2017
Goshen,WY,24.4,376,2017
Hot Springs,WY,21.6,324,2017
Johnson,WY,26.8,405,2017
Laramie,WY,28.7,423,2017
Lincoln,WY,20.5,299,2017
Natrona,WY,22.8,350,2017
Niobrara,WY,18.3,234,2017
Park,WY,32.2,453,2017
Platte,WY,22.6,344,2017
Sheridan,WY,31.3,447,2017
Sublette,WY,25.4,387,2017
Sweetwater,WY,22.2,336,2017
Teton,WY,54.1,508,2017
Uinta,WY,17.4,209,2017
Washakie,WY,21,312,2017
Weston,WY,19.8,280,2017
Adjuntas,,18.1,229,2017
Aguada,,19.3,264,2017
Aguadilla,,23.8,368,2017
Aguas Buenas,,16.8,190,2017
Aibonito,,19.3,264,2017
Añasco,,15.9,164,2017
Arecibo,,22,331,2017
Arroyo,,15.5,151,2017
Barceloneta,,18.7,246,2017
Barranquitas,,17.2,201,2017
Bayamón,,28.4,421,2017
Cabo Rojo,,25.7,391,2017
Caguas,,29.8,432,2017
Camuy,,22,331,2017
Canóvanas,,21.2,317,2017
Carolina,,31,444,2017
Cataño,,19.8,280,2017
Cayey,,23.7,366,2017
Ceiba,,17.7,216,2017
Ciales,,14.3,112,2017
Cidra,,22.8,350,2017
Coamo,,20.3,294,2017
Comerío,,11.6,42,2017
Corozal,,17.2,201,2017
Culebra,,14.7,125,2017
Dorado,,31,444,2017
Fajardo,,23.2,357,2017
Florida,,11.6,42,2017
Guánica,,14.9,131,2017
Guayama,,19.1,258,2017
Guayanilla,,22.6,344,2017
Guaynabo,,45.8,498,2017
Gurabo,,32.7,456,2017
Hatillo,,24.8,381,2017
Hormigueros,,21.6,324,2017
Humacao,,22.8,350,2017
Isabela,,21,312,2017
Jayuya,,17.2,201,2017
Juana Díaz,,23.4,360,2017
Juncos,,20.3,294,2017
Lajas,,15.4,147,2017
Lares,,17.6,214,2017
Las Marías,,15,135,2017
Las Piedras,,19.8,280,2017
Loíza,,13.2,83,2017
Luquillo,,19.1,258,2017
Manatí,,22.1,334,2017
Maricao,,10.2,19,2017
Maunabo,,17.1,198,2017
Mayagüez,,23.8,368,2017
Moca,,18.9,252,2017
Morovis,,17,196,2017
Naguabo,,19.9,282,2017
Naranjito,,16.9,192,2017
Orocovis,,16,167,2017
Patillas,,16.1,170,2017
Peñuelas,,20.9,310,2017
Ponce,,26.1,396,2017
Quebradillas,,17.4,209,2017
Rincón,,22.8,350,2017
Río Grande,,19.8,280,2017
Sabana Grande,,19.3,264,2017
Salinas,,16.9,192,2017
San Germán,,22.9,352,2017
San Juan,,35.5,472,2017
San Lorenzo,,20.4,297,2017
San Sebastián,,18.2,232,2017
Santa Isabel,,23.6,364,2017
Toa Alta,,30.8,442,2017
Toa Baja,,24.3,375,2017
Trujillo Alto,,34.9,469,2017
Utuado,,18,224,2017
Vega Alta,,19.6,273,2017
Vega Baja,,20.2,290,2017
Vieques,,22.9,352,2017
Villalba,,19.7,275,2017
Yabucoa,,17.2,201,2017
Yauco,,22.5,341,2017
