county,state,medianAge,medianAgeBucket,year
Mineral,MT,52.1,499,2017
Missoula,MT,35.4,65,2017
Musselshell,MT,49.1,476,2017
Park,MT,46.4,439,2017
Petroleum,MT,51.7,495,2017
Phillips,MT,46.4,439,2017
Pondera,MT,40.5,227,2017
Powder River,MT,51.4,493,2017
Powell,MT,45.6,420,2017
Prairie,MT,51.0,492,2017
Ravalli,MT,48.5,468,2017
Richland,MT,38.0,131,2017
Roosevelt,MT,30.2,11,2017
Rosebud,MT,36.5,89,2017
Sanders,MT,52.7,501,2017
Sheridan,MT,46.9,448,2017
Silver Bow,MT,39.9,201,2017
Stillwater,MT,46.5,441,2017
Sweet Grass,MT,50.1,485,2017
Teton,MT,44.5,396,2017
Toole,MT,41.9,295,2017
Treasure,MT,49.2,477,2017
Valley,MT,44.4,393,2017
Wheatland,MT,39.4,179,2017
Wibaux,MT,49.4,479,2017
Yellowstone,MT,38.3,144,2017
Adams,NE,37.9,127,2017
Antelope,NE,45.9,428,2017
Arthur,NE,43.3,354,2017
Banner,NE,48.1,465,2017
Blaine,NE,46.8,446,2017
Boone,NE,45.0,411,2017
Box Butte,NE,40.5,227,2017
Boyd,NE,52.1,499,2017
Brown,NE,48.9,474,2017
Buffalo,NE,32.9,31,2017
Burt,NE,46.6,442,2017
Butler,NE,43.5,363,2017
Cass,NE,41.9,295,2017
Cedar,NE,44.1,383,2017
Chase,NE,44.4,393,2017
Cherry,NE,43.8,373,2017
Cheyenne,NE,40.7,239,2017
Clay,NE,43.5,363,2017
Colfax,NE,33.7,39,2017
Cuming,NE,44.0,379,2017
Custer,NE,43.5,363,2017
Dakota,NE,33.8,40,2017
Dawes,NE,34.0,43,2017
Dawson,NE,35.8,73,2017
Deuel,NE,46.1,433,2017
Dixon,NE,42.2,310,2017
Dodge,NE,39.1,168,2017
Douglas,NE,34.3,47,2017
Dundy,NE,43.6,367,2017
Fillmore,NE,47.5,456,2017
Franklin,NE,50.7,489,2017
Frontier,NE,45.5,419,2017
Furnas,NE,46.1,433,2017
Gage,NE,44.2,386,2017
Garden,NE,51.7,495,2017
Garfield,NE,51.4,493,2017
Gosper,NE,49.5,480,2017
Grant,NE,48.6,471,2017
Greeley,NE,45.9,428,2017
Hall,NE,35.8,73,2017
Hamilton,NE,42.3,314,2017
Harlan,NE,49.5,480,2017
Hayes,NE,42.7,332,2017
Hitchcock,NE,47.1,451,2017
Holt,NE,44.1,383,2017
Hooker,NE,58.0,510,2017
Howard,NE,43.3,354,2017
Jefferson,NE,45.7,422,2017
Johnson,NE,41.1,258,2017
Kearney,NE,40.6,233,2017
Keith,NE,49.7,482,2017
Keya Paha,NE,50.2,486,2017
Kimball,NE,46.0,432,2017
Knox,NE,47.2,452,2017
Lancaster,NE,33.2,34,2017
Lincoln,NE,40.4,221,2017
Logan,NE,38.9,161,2017
Loup,NE,52.8,502,2017
McPherson,NE,48.5,468,2017
Madison,NE,36.9,98,2017
Merrick,NE,43.5,363,2017
Morrill,NE,42.9,338,2017
Nance,NE,45.4,417,2017
Nemaha,NE,38.0,131,2017
Nuckolls,NE,49.4,479,2017
Otoe,NE,41.7,284,2017
Pawnee,NE,50.1,485,2017
Perkins,NE,43.3,354,2017
Phelps,NE,42.1,304,2017
Pierce,NE,41.7,284,2017
Platte,NE,38.3,144,2017
Polk,NE,45.5,419,2017
Red Willow,NE,40.8,243,2017
Richardson,NE,47.6,458,2017
Rock,NE,51.9,497,2017
Saline,NE,36.0,79,2017
Sarpy,NE,34.2,46,2017
Saunders,NE,41.0,254,2017
Scotts Bluff,NE,39.5,183,2017
Seward,NE,38.3,144,2017
Sheridan,NE,46.1,433,2017
Sherman,NE,49.3,478,2017
Sioux,NE,51.6,494,2017
Stanton,NE,41.0,254,2017
Thayer,NE,48.2,465,2017
Thomas,NE,42.1,304,2017
Thurston,NE,28.1,6,2017
Valley,NE,46.0,432,2017
Washington,NE,41.2,263,2017
Wayne,NE,31.7,23,2017
Webster,NE,46.1,433,2017
Wheeler,NE,50.2,486,2017
York,NE,40.9,248,2017
Churchill,NV,38.9,161,2017
Clark,NV,36.9,98,2017
Douglas,NV,50.8,490,2017
Elko,NV,34.1,44,2017
Esmeralda,NV,48.0,463,2017
Eureka,NV,47.3,454,2017
Humboldt,NV,35.6,68,2017
Lander,NV,37.8,123,2017
Lincoln,NV,41.6,279,2017
Lyon,NV,43.8,373,2017
Mineral,NV,46.7,445,2017
Nye,NV,51.6,494,2017
Pershing,NV,43.1,346,2017
Storey,NV,54.7,506,2017
Washoe,NV,38.0,131,2017
White Pine,NV,39.4,179,2017
Carson,NV,43.0,343,2017
Belknap,NH,46.7,445,2017
Carroll,NH,51.4,493,2017
Cheshire,NH,42.5,323,2017
Coos,NH,48.0,463,2017
Grafton,NH,42.9,338,2017
Hillsborough,NH,40.5,227,2017
Merrimack,NH,42.8,336,2017
Rockingham,NH,44.1,383,2017
Strafford,NH,37.0,101,2017
Sullivan,NH,46.1,433,2017
Atlantic,NJ,41.1,258,2017
Bergen,NJ,41.6,279,2017
Burlington,NJ,41.4,272,2017
Camden,NJ,38.5,149,2017
Cape May,NJ,48.7,472,2017
Cumberland,NJ,36.8,96,2017
Essex,NJ,37.3,110,2017
Gloucester,NJ,39.9,201,2017
Hudson,NJ,34.9,55,2017
Hunterdon,NJ,45.9,428,2017
Mercer,NJ,38.6,151,2017
Middlesex,NJ,38.1,135,2017
Monmouth,NJ,42.8,336,2017
Morris,NJ,42.3,314,2017
Ocean,NJ,42.9,338,2017
Passaic,NJ,36.7,94,2017
Salem,NJ,41.9,295,2017
Somerset,NJ,41.3,267,2017
Sussex,NJ,44.1,383,2017
Union,NJ,38.3,144,2017
Warren,NJ,43.5,363,2017
Bernalillo,NM,37.1,103,2017
Catron,NM,60.2,511,2017
Chaves,NM,35.3,62,2017
Cibola,NM,36.4,87,2017
Colfax,NM,48.8,473,2017
Curry,NM,30.8,16,2017
De Baca,NM,42.6,327,2017
Dona Ana,NM,32.9,31,2017
Eddy,NM,35.9,76,2017
Grant,NM,45.9,428,2017
Guadalupe,NM,41.7,284,2017
Harding,NM,58.4,511,2017
Hidalgo,NM,42.6,327,2017
Lea,NM,31.7,23,2017
Lincoln,NM,50.9,491,2017
Los Alamos,NM,43.0,343,2017
Luna,NM,39.0,165,2017
McKinley,NM,31.6,22,2017
Mora,NM,47.0,450,2017
Otero,NM,35.6,68,2017
Quay,NM,46.1,433,2017
Rio Arriba,NM,40.7,239,2017
Roosevelt,NM,29.7,9,2017
Sandoval,NM,39.6,188,2017
San Juan,NM,34.6,50,2017
San Miguel,NM,42.9,338,2017
Santa Fe,NM,45.3,415,2017
Sierra,NM,55.9,508,2017
Socorro,NM,40.0,203,2017
Taos,NM,47.7,460,2017
Torrance,NM,44.0,379,2017
Union,NM,40.2,212,2017
Valencia,NM,39.0,165,2017
Albany,NY,37.8,123,2017
Allegany,NY,38.6,151,2017
Bronx,NY,33.6,38,2017
Broome,NY,39.6,188,2017
Cattaraugus,NY,41.7,284,2017
Cayuga,NY,42.5,323,2017
Chautauqua,NY,42.3,314,2017
Chemung,NY,41.2,263,2017
Chenango,NY,44.4,393,2017
Clinton,NY,39.4,179,2017
Columbia,NY,47.4,455,2017
Cortland,NY,36.2,84,2017
Delaware,NY,47.0,450,2017
Dutchess,NY,41.8,290,2017
Erie,NY,40.3,217,2017
Essex,NY,46.7,445,2017
Franklin,NY,40.5,227,2017
Fulton,NY,43.4,358,2017
Genesee,NY,43.2,350,2017
Greene,NY,45.6,420,2017
Hamilton,NY,53.7,505,2017
Herkimer,NY,43.7,371,2017
Jefferson,NY,31.9,24,2017
Kings,NY,34.8,53,2017
Lewis,NY,41.8,290,2017
Livingston,NY,40.4,221,2017
Madison,NY,41.3,267,2017
Monroe,NY,38.6,151,2017
Montgomery,NY,41.1,258,2017
Nassau,NY,41.5,276,2017
New York,NY,37.1,103,2017
Niagara,NY,43.0,343,2017
Oneida,NY,41.0,254,2017
Onondaga,NY,38.8,158,2017
Ontario,NY,43.4,358,2017
Orange,NY,36.9,98,2017
Orleans,NY,42.8,336,2017
Oswego,NY,39.8,196,2017
Otsego,NY,42.0,300,2017
Putnam,NY,43.8,373,2017
Queens,NY,38.3,144,2017
Rensselaer,NY,39.9,201,2017
Richmond,NY,39.9,201,2017
Rockland,NY,36.2,84,2017
St. Lawrence,NY,38.0,131,2017
Saratoga,NY,42.3,314,2017
Schenectady,NY,39.8,196,2017
Schoharie,NY,44.1,383,2017
Schuyler,NY,45.7,422,2017
Seneca,NY,42.2,310,2017
Steuben,NY,42.4,318,2017
Suffolk,NY,41.0,254,2017
Sullivan,NY,42.6,327,2017
Tioga,NY,44.0,379,2017
Tompkins,NY,30.4,12,2017
Ulster,NY,43.6,367,2017
Warren,NY,46.2,435,2017
Washington,NY,43.6,367,2017
Wayne,NY,43.6,367,2017
Westchester,NY,40.6,233,2017
Wyoming,NY,41.8,290,2017
Yates,NY,41.7,284,2017
Alamance,NC,39.7,191,2017
Alexander,NC,42.8,336,2017
Alleghany,NC,49.2,477,2017
Anson,NC,40.4,221,2017
Ashe,NC,47.2,452,2017
Avery,NC,44.5,396,2017
Beaufort,NC,45.4,417,2017
Bertie,NC,45.0,411,2017
Bladen,NC,42.8,336,2017
Brunswick,NC,51.9,497,2017
Buncombe,NC,41.9,295,2017
Burke,NC,43.6,367,2017
Cabarrus,NC,37.9,127,2017
Caldwell,NC,44.1,383,2017
Camden,NC,40.8,243,2017
Carteret,NC,47.4,455,2017
Caswell,NC,45.4,417,2017
Catawba,NC,41.2,263,2017
Chatham,NC,46.3,437,2017
Cherokee,NC,50.8,490,2017
Chowan,NC,44.7,403,2017
Clay,NC,50.7,489,2017
Cleveland,NC,41.7,284,2017
Columbus,NC,41.9,295,2017
Craven,NC,36.2,84,2017
Cumberland,NC,31.0,18,2017
Currituck,NC,42.9,338,2017
Dare,NC,46.0,432,2017
Davidson,NC,42.1,304,2017
Davie,NC,44.6,401,2017
Duplin,NC,40.0,203,2017
Durham,NC,35.0,57,2017
Edgecombe,NC,40.3,217,2017
Forsyth,NC,38.2,139,2017
Franklin,NC,40.9,248,2017
Gaston,NC,40.1,208,2017
Gates,NC,45.0,411,2017
Graham,NC,45.0,411,2017
Granville,NC,42.5,323,2017
Greene,NC,40.4,221,2017
Guilford,NC,37.2,106,2017
Halifax,NC,42.7,332,2017
Harnett,NC,33.9,41,2017
Haywood,NC,47.5,456,2017
Henderson,NC,46.9,448,2017
Hertford,NC,42.4,318,2017
Hoke,NC,31.9,24,2017
Hyde,NC,42.7,332,2017
Iredell,NC,40.4,221,2017
Jackson,NC,37.2,106,2017
Johnston,NC,37.9,127,2017
Jones,NC,45.5,419,2017
Lee,NC,37.9,127,2017
Lenoir,NC,41.9,295,2017
Lincoln,NC,42.7,332,2017
McDowell,NC,43.3,354,2017
Macon,NC,49.3,478,2017
Madison,NC,44.2,386,2017
Martin,NC,46.0,432,2017
Mecklenburg,NC,34.9,55,2017
Mitchell,NC,47.1,451,2017
Montgomery,NC,42.8,336,2017
Moore,NC,44.7,403,2017
Nash,NC,41.4,272,2017
New Hanover,NC,38.7,155,2017
Northampton,NC,48.6,471,2017
Onslow,NC,26.0,2,2017
Orange,NC,34.2,46,2017
Pamlico,NC,51.0,492,2017
Pasquotank,NC,38.1,135,2017
Pender,NC,42.6,327,2017
Perquimans,NC,48.9,474,2017
Person,NC,43.0,343,2017
Pitt,NC,32.0,25,2017
Polk,NC,52.1,499,2017
Randolph,NC,41.5,276,2017
Richmond,NC,40.2,212,2017
Robeson,NC,35.9,76,2017
Rockingham,NC,44.4,393,2017
Rowan,NC,40.1,208,2017
Rutherford,NC,44.5,396,2017
Sampson,NC,40.2,212,2017
Scotland,NC,39.3,175,2017
Stanly,NC,42.4,318,2017
Stokes,NC,45.3,415,2017
Surry,NC,43.4,358,2017
Swain,NC,41.1,258,2017
Transylvania,NC,50.6,489,2017
Tyrrell,NC,47.1,451,2017
Union,NC,38.0,131,2017
Vance,NC,40.6,233,2017
Wake,NC,35.8,73,2017
Warren,NC,47.2,452,2017
Washington,NC,43.5,363,2017
Watauga,NC,30.6,14,2017
Wayne,NC,37.3,110,2017
Wilkes,NC,44.1,383,2017
Wilson,NC,40.4,221,2017
Yadkin,NC,43.5,363,2017
Yancey,NC,46.8,446,2017
Adams,ND,45.3,415,2017
Barnes,ND,44.5,396,2017
Benson,ND,30.7,15,2017
Billings,ND,44.4,393,2017
Bottineau,ND,45.2,414,2017
Bowman,ND,42.2,310,2017
Burke,ND,35.7,70,2017
Burleigh,ND,36.6,92,2017
Cass,ND,32.2,25,2017
Cavalier,ND,50.1,485,2017
Dickey,ND,43.6,367,2017
Divide,ND,50.9,491,2017
Dunn,ND,41.2,263,2017
Eddy,ND,45.8,425,2017
Emmons,ND,52.1,499,2017
Foster,ND,46.4,439,2017
Golden Valley,ND,42.4,318,2017
Grand Forks,ND,29.5,9,2017
Grant,ND,52.2,499,2017
Griggs,ND,50.9,491,2017
Hettinger,ND,47.3,454,2017
Kidder,ND,44.3,389,2017
LaMoure,ND,47.8,461,2017
Logan,ND,52.9,502,2017
McHenry,ND,42.8,336,2017
McIntosh,ND,53.5,505,2017
McKenzie,ND,30.8,16,2017
McLean,ND,46.7,445,2017
Mercer,ND,44.7,403,2017
Morton,ND,38.2,139,2017
Mountrail,ND,34.2,46,2017
Nelson,ND,52.5,500,2017
Oliver,ND,50.1,485,2017
Pembina,ND,48.2,465,2017
Pierce,ND,46.1,433,2017
Ramsey,ND,42.4,318,2017
Ransom,ND,44.4,393,2017
Renville,ND,39.3,175,2017
Richland,ND,37.8,123,2017
Rolette,ND,30.6,14,2017
Sargent,ND,46.3,437,2017
Sheridan,ND,52.0,497,2017
Sioux,ND,26.9,3,2017
Slope,ND,52.0,497,2017
Stark,ND,34.3,47,2017
Steele,ND,49.8,483,2017
Stutsman,ND,39.7,191,2017
Towner,ND,49.4,479,2017
Traill,ND,41.4,272,2017
Walsh,ND,44.6,401,2017
Ward,ND,31.0,18,2017
Wells,ND,51.8,496,2017
Williams,ND,31.3,20,2017
Adams,OH,42.2,310,2017
Allen,OH,38.6,151,2017
Ashland,OH,40.4,221,2017
Ashtabula,OH,42.5,323,2017
Athens,OH,28.6,7,2017
Auglaize,OH,41.1,258,2017
Belmont,OH,44.2,386,2017
Brown,OH,41.6,279,2017
Butler,OH,36.4,87,2017
Carroll,OH,45.0,411,2017
Champaign,OH,42.1,304,2017
Clark,OH,41.2,263,2017
Clermont,OH,39.9,201,2017
Clinton,OH,39.8,196,2017
Columbiana,OH,43.8,373,2017
Coshocton,OH,41.4,272,2017
Crawford,OH,43.0,343,2017
Cuyahoga,OH,40.4,221,2017
Darke,OH,41.8,290,2017
Defiance,OH,40.0,203,2017
Delaware,OH,38.4,146,2017
Erie,OH,44.6,401,2017
Fairfield,OH,39.2,172,2017
Fayette,OH,41.1,258,2017
Franklin,OH,34.0,43,2017
Fulton,OH,40.2,212,2017
Gallia,OH,40.6,233,2017
Geauga,OH,44.4,393,2017
Greene,OH,38.1,135,2017
Guernsey,OH,42.4,318,2017
Hamilton,OH,36.9,98,2017
Hancock,OH,38.9,161,2017
Hardin,OH,35.6,68,2017
Harrison,OH,46.0,432,2017
Henry,OH,41.2,263,2017
Highland,OH,40.3,217,2017
Hocking,OH,42.7,332,2017
Holmes,OH,30.8,16,2017
Huron,OH,39.2,172,2017
Jackson,OH,40.2,212,2017
Jefferson,OH,44.7,403,2017
Knox,OH,38.9,161,2017
Lake,OH,43.5,363,2017
Lawrence,OH,41.5,276,2017
Licking,OH,39.9,201,2017
Logan,OH,41.0,254,2017
Lorain,OH,41.5,276,2017
Lucas,OH,37.9,127,2017
Madison,OH,40.4,221,2017
Mahoning,OH,43.5,363,2017
Marion,OH,40.8,243,2017
Medina,OH,41.9,295,2017
Meigs,OH,42.8,336,2017
Mercer,OH,39.8,196,2017
Miami,OH,41.5,276,2017
Monroe,OH,45.8,425,2017
Montgomery,OH,39.3,175,2017
Morgan,OH,44.2,386,2017
Morrow,OH,41.8,290,2017
Muskingum,OH,40.2,212,2017
Noble,OH,48.7,472,2017
Ottawa,OH,48.3,466,2017
Paulding,OH,41.5,276,2017
Perry,OH,39.9,201,2017
Pickaway,OH,39.4,179,2017
Pike,OH,41.0,254,2017
Portage,OH,37.8,123,2017
Preble,OH,42.3,314,2017
Putnam,OH,39.6,188,2017
Richland,OH,41.4,272,2017
Ross,OH,40.5,227,2017
Sandusky,OH,41.7,284,2017
Scioto,OH,39.8,196,2017
Seneca,OH,39.5,183,2017
Shelby,OH,39.3,175,2017
Stark,OH,41.8,290,2017
Summit,OH,40.8,243,2017
Trumbull,OH,44.0,379,2017
Tuscarawas,OH,40.9,248,2017
Union,OH,38.3,144,2017
Van Wert,OH,41.4,272,2017
Vinton,OH,41.9,295,2017
Warren,OH,39.1,168,2017
Washington,OH,43.8,373,2017
Wayne,OH,38.7,155,2017
Williams,OH,41.4,272,2017
Wood,OH,34.6,50,2017
Wyandot,OH,41.3,267,2017
Adair,OK,37.2,106,2017
Alfalfa,OK,43.8,373,2017
Atoka,OK,40.8,243,2017
Beaver,OK,40.5,227,2017
Beckham,OK,35.1,59,2017
Blaine,OK,42.1,304,2017
Bryan,OK,37.8,123,2017
Caddo,OK,37.1,103,2017
Canadian,OK,35.8,73,2017
Carter,OK,38.1,135,2017
Cherokee,OK,35.0,57,2017
Choctaw,OK,42.5,323,2017
Cimarron,OK,44.6,401,2017
Cleveland,OK,33.6,38,2017
Coal,OK,41.8,290,2017
Comanche,OK,32.6,29,2017
Cotton,OK,41.1,258,2017
Craig,OK,42.5,323,2017
Creek,OK,40.3,217,2017
Custer,OK,30.7,15,2017
Delaware,OK,46.5,441,2017
Dewey,OK,40.6,233,2017
Ellis,OK,44.1,383,2017
Garfield,OK,35.7,70,2017
Garvin,OK,39.2,172,2017
Grady,OK,38.6,151,2017
Grant,OK,44.0,379,2017
Greer,OK,39.6,188,2017
Harmon,OK,42.4,318,2017
Harper,OK,38.9,161,2017
Haskell,OK,40.3,217,2017
Hughes,OK,39.8,196,2017
Jackson,OK,34.2,46,2017
Jefferson,OK,42.4,318,2017
Johnston,OK,39.4,179,2017
Kay,OK,38.6,151,2017
Kingfisher,OK,36.6,92,2017
Kiowa,OK,43.1,346,2017
Latimer,OK,40.8,243,2017
Le Flore,OK,39.6,188,2017
Lincoln,OK,41.0,254,2017
Logan,OK,37.8,123,2017
Love,OK,40.0,203,2017
McClain,OK,38.3,144,2017
McCurtain,OK,39.0,165,2017
McIntosh,OK,47.0,450,2017
Major,OK,41.7,284,2017
Marshall,OK,43.2,350,2017
Mayes,OK,40.3,217,2017
Murray,OK,42.2,310,2017
Muskogee,OK,37.7,120,2017
Noble,OK,41.5,276,2017
Nowata,OK,42.3,314,2017
Okfuskee,OK,40.0,203,2017
Oklahoma,OK,34.4,48,2017
Okmulgee,OK,39.2,172,2017
Osage,OK,42.0,300,2017
Ottawa,OK,38.2,139,2017
Pawnee,OK,41.7,284,2017
Payne,OK,27.2,3,2017
Pittsburg,OK,41.0,254,2017
Pontotoc,OK,35.5,66,2017
Pottawatomie,OK,37.6,117,2017
Pushmataha,OK,44.6,401,2017
Roger Mills,OK,41.0,254,2017
Rogers,OK,38.7,155,2017
Seminole,OK,39.2,172,2017
Sequoyah,OK,40.7,239,2017
Stephens,OK,40.5,227,2017
Texas,OK,32.5,27,2017
Tillman,OK,40.9,248,2017
Tulsa,OK,35.4,65,2017
Wagoner,OK,38.5,149,2017
Washington,OK,40.1,208,2017
Washita,OK,38.6,151,2017
Woods,OK,33.8,40,2017
Woodward,OK,36.0,79,2017
Baker,OR,47.9,462,2017
Benton,OR,32.8,30,2017
Clackamas,OR,41.4,272,2017
Clatsop,OR,44.1,383,2017
Columbia,OR,43.3,354,2017
Coos,OR,48.3,466,2017
Crook,OR,48.0,463,2017
Curry,OR,55.6,508,2017
Deschutes,OR,42.1,304,2017
Douglas,OR,47.0,450,2017
Gilliam,OR,47.0,450,2017
Grant,OR,53.0,503,2017
Harney,OR,46.2,435,2017
Hood River,OR,39.0,165,2017
Jackson,OR,43.0,343,2017
Jefferson,OR,40.6,233,2017
Josephine,OR,47.6,458,2017
Klamath,OR,42.6,327,2017
Lake,OR,48.8,473,2017
Lane,OR,39.4,179,2017
Lincoln,OR,50.9,491,2017
Linn,OR,39.7,191,2017
Malheur,OR,36.1,81,2017
Marion,OR,36.2,84,2017
Morrow,OR,39.2,172,2017
Multnomah,OR,36.8,96,2017
Polk,OR,37.3,110,2017
Sherman,OR,51.7,495,2017
Tillamook,OR,48.0,463,2017
Umatilla,OR,36.1,81,2017
Union,OR,39.8,196,2017
Wallowa,OR,52.7,501,2017
Wasco,OR,40.9,248,2017
Washington,OR,36.4,87,2017
Wheeler,OR,57.9,510,2017
Yamhill,OR,38.2,139,2017
Adams,PA,43.3,354,2017
Allegheny,PA,40.9,248,2017
Armstrong,PA,46.0,432,2017
Beaver,PA,44.9,408,2017
Bedford,PA,45.9,428,2017
Berks,PA,39.9,201,2017
Blair,PA,43.1,346,2017
Bradford,PA,44.4,393,2017
Bucks,PA,43.6,367,2017
Butler,PA,43.1,346,2017
Cambria,PA,45.0,411,2017
Cameron,PA,50.8,490,2017
Carbon,PA,45.7,422,2017
Centre,PA,31.3,20,2017
Chester,PA,40.3,217,2017
Clarion,PA,41.3,267,2017
Clearfield,PA,44.2,386,2017
Clinton,PA,38.5,149,2017
Columbia,PA,40.5,227,2017
Crawford,PA,42.8,336,2017
Cumberland,PA,40.5,227,2017
Dauphin,PA,39.6,188,2017
Delaware,PA,39.0,165,2017
Elk,PA,46.7,445,2017
Erie,PA,39.0,165,2017
Fayette,PA,44.6,401,2017
Forest,PA,39.2,172,2017
Franklin,PA,41.3,267,2017
Fulton,PA,44.6,401,2017
Greene,PA,42.0,300,2017
Huntingdon,PA,42.9,338,2017
Indiana,PA,39.7,191,2017
Jefferson,PA,43.9,375,2017
Juniata,PA,42.8,336,2017
Lackawanna,PA,42.2,310,2017
Lancaster,PA,38.5,149,2017
Lawrence,PA,44.9,408,2017
Lebanon,PA,41.2,263,2017
Lehigh,PA,39.4,179,2017
Luzerne,PA,43.0,343,2017
Lycoming,PA,41.0,254,2017
McKean,PA,42.5,323,2017
Mercer,PA,44.4,393,2017
Mifflin,PA,43.6,367,2017
Monroe,PA,42.6,327,2017
Montgomery,PA,41.2,263,2017
Montour,PA,43.0,343,2017
Northampton,PA,42.0,300,2017
Northumberland,PA,44.3,389,2017
Perry,PA,43.0,343,2017
Philadelphia,PA,34.1,44,2017
Pike,PA,47.0,450,2017
Potter,PA,46.7,445,2017
Schuylkill,PA,44.2,386,2017
Snyder,PA,39.7,191,2017
Somerset,PA,45.9,428,2017
Sullivan,PA,53.1,503,2017
Susquehanna,PA,47.8,461,2017
Tioga,PA,44.0,379,2017
Union,PA,39.4,179,2017
Venango,PA,46.0,432,2017
Warren,PA,46.7,445,2017
Washington,PA,44.4,393,2017
Wayne,PA,47.7,460,2017
Westmoreland,PA,46.6,442,2017
Wyoming,PA,44.0,379,2017
York,PA,41.0,254,2017
Bristol,RI,44.1,383,2017
Kent,RI,43.7,371,2017
Newport,RI,44.6,401,2017
Providence,RI,37.3,110,2017
Washington,RI,44.1,383,2017
Abbeville,SC,43.7,371,2017
Aiken,SC,41.0,254,2017
Allendale,SC,40.6,233,2017
Anderson,SC,40.5,227,2017
Bamberg,SC,41.8,290,2017
Barnwell,SC,40.6,233,2017
Beaufort,SC,44.0,379,2017
Berkeley,SC,35.8,73,2017
Calhoun,SC,45.9,428,2017
Charleston,SC,37.2,106,2017
Cherokee,SC,38.9,161,2017
Chester,SC,41.8,290,2017
Chesterfield,SC,41.9,295,2017
Clarendon,SC,43.6,367,2017
Colleton,SC,42.2,310,2017
Darlington,SC,41.2,263,2017
Dillon,SC,37.4,112,2017
Dorchester,SC,36.2,84,2017
Edgefield,SC,42.6,327,2017
Fairfield,SC,45.4,417,2017
Florence,SC,38.8,158,2017
Georgetown,SC,48.5,468,2017
Greenville,SC,38.0,131,2017
Greenwood,SC,39.3,175,2017
Hampton,SC,39.9,201,2017
Horry,SC,44.4,393,2017
Jasper,SC,38.1,135,2017
Kershaw,SC,41.8,290,2017
Lancaster,SC,42.0,300,2017
Laurens,SC,40.8,243,2017
Lee,SC,41.7,284,2017
Lexington,SC,38.9,161,2017
McCormick,SC,52.8,502,2017
Marion,SC,40.0,203,2017
Marlboro,SC,39.9,201,2017
Newberry,SC,41.5,276,2017
Oconee,SC,45.0,411,2017
Orangeburg,SC,39.5,183,2017
Pickens,SC,36.2,84,2017
Richland,SC,33.0,31,2017
Saluda,SC,40.6,233,2017
Spartanburg,SC,38.3,144,2017
Sumter,SC,36.0,79,2017
Union,SC,43.7,371,2017
Williamsburg,SC,41.7,284,2017
York,SC,38.3,144,2017
Aurora,SD,39.9,201,2017
Beadle,SD,37.9,127,2017
Bennett,SD,28.8,7,2017
Bon Homme,SD,43.5,363,2017
Brookings,SD,26.7,3,2017
Brown,SD,37.3,110,2017
Brule,SD,40.5,227,2017
Buffalo,SD,25.3,2,2017
Butte,SD,40.1,208,2017
Campbell,SD,51.7,495,2017
Charles Mix,SD,36.0,79,2017
Clark,SD,41.3,267,2017
Clay,SD,25.0,1,2017
Codington,SD,38.3,144,2017
Corson,SD,28.8,7,2017
Custer,SD,53.8,506,2017
Davison,SD,38.2,139,2017
Day,SD,48.4,467,2017
Deuel,SD,44.7,403,2017
Dewey,SD,28.0,5,2017
Douglas,SD,47.5,456,2017
Edmunds,SD,44.4,393,2017
Fall River,SD,50.9,491,2017
Faulk,SD,48.1,465,2017
Grant,SD,43.7,371,2017
Gregory,SD,45.8,425,2017
Haakon,SD,45.3,415,2017
Hamlin,SD,35.2,62,2017
Hand,SD,47.4,455,2017
Hanson,SD,36.2,84,2017
Harding,SD,39.8,196,2017
Hughes,SD,38.3,144,2017
Hutchinson,SD,44.3,389,2017
Hyde,SD,50.0,485,2017
Jackson,SD,31.6,22,2017
Jerauld,SD,48.6,471,2017
Jones,SD,53.0,503,2017
Kingsbury,SD,46.8,446,2017
Lake,SD,42.0,300,2017
Lawrence,SD,41.4,272,2017
Lincoln,SD,34.4,48,2017
Lyman,SD,36.0,79,2017
McCook,SD,40.7,239,2017
McPherson,SD,50.5,488,2017
Marshall,SD,41.3,267,2017
Meade,SD,36.1,81,2017
Mellette,SD,32.8,30,2017
Miner,SD,42.0,300,2017
Minnehaha,SD,34.7,52,2017
Moody,SD,40.3,217,2017
Oglala Lakota,SD,25.2,2,2017
Pennington,SD,37.8,123,2017
Perkins,SD,47.0,450,2017
Potter,SD,52.6,501,2017
Roberts,SD,38.2,139,2017
Sanborn,SD,45.3,415,2017
Spink,SD,44.1,383,2017
Stanley,SD,43.4,358,2017
Sully,SD,44.9,408,2017
Todd,SD,24.4,0,2017
Tripp,SD,46.5,441,2017
Turner,SD,43.7,371,2017
Union,SD,41.1,258,2017
Walworth,SD,44.4,393,2017
Yankton,SD,42.1,304,2017
Ziebach,SD,30.5,13,2017
Anderson,TN,43.3,354,2017
Bedford,TN,37.2,106,2017
Benton,TN,46.5,441,2017
Bledsoe,TN,44.5,396,2017
Blount,TN,43.2,350,2017
Bradley,TN,39.2,172,2017
Campbell,TN,43.5,363,2017
Cannon,TN,41.7,284,2017
Carroll,TN,43.0,343,2017
Carter,TN,44.4,393,2017
Cheatham,TN,40.5,227,2017
Chester,TN,36.2,84,2017
Claiborne,TN,42.7,332,2017
Clay,TN,47.6,458,2017
Cocke,TN,44.7,403,2017
Coffee,TN,40.2,212,2017
Crockett,TN,40.0,203,2017
Cumberland,TN,50.5,488,2017
Davidson,TN,34.3,47,2017
