county,state,percentHighSchool,percentHighSchoolBucket,year
Johnson,TN,77.2,57,2017
Knox,TN,90.9,384,2017
Lake,TN,73.5,26,2017
Lauderdale,TN,75.2,38,2017
Lawrence,TN,80.8,113,2017
Lewis,TN,83.2,156,2017
Lincoln,TN,82.8,147,2017
Loudon,TN,85.4,207,2017
McMinn,TN,84,173,2017
McNairy,TN,80.2,102,2017
Macon,TN,78.9,81,2017
Madison,TN,88.8,304,2017
Marion,TN,81.3,121,2017
Marshall,TN,85.3,205,2017
Maury,TN,89.4,325,2017
Meigs,TN,82.4,138,2017
Monroe,TN,78.2,69,2017
Montgomery,TN,91.8,414,2017
Moore,TN,87.3,255,2017
Morgan,TN,81.4,124,2017
Obion,TN,83.1,153,2017
Overton,TN,79.6,92,2017
Perry,TN,74.3,32,2017
Pickett,TN,73.9,29,2017
Polk,TN,80.5,107,2017
Putnam,TN,85.3,205,2017
Rhea,TN,77.3,58,2017
Roane,TN,86.7,237,2017
Robertson,TN,86.7,237,2017
Rutherford,TN,90.8,382,2017
Scott,TN,78.1,67,2017
Sequatchie,TN,83.1,153,2017
Sevier,TN,83.5,163,2017
Shelby,TN,87.6,264,2017
Smith,TN,83.8,169,2017
Stewart,TN,87.4,257,2017
Sullivan,TN,85.7,213,2017
Sumner,TN,89.6,333,2017
Tipton,TN,86.4,231,2017
Trousdale,TN,79.8,95,2017
Unicoi,TN,82.9,149,2017
Union,TN,77.2,57,2017
Van Buren,TN,80.8,113,2017
Warren,TN,79.3,87,2017
Washington,TN,89.1,315,2017
Wayne,TN,79,83,2017
Weakley,TN,84,173,2017
White,TN,82.7,145,2017
Williamson,TN,95.5,501,2017
Wilson,TN,90.7,377,2017
Anderson,TX,80.2,102,2017
Andrews,TX,74.6,34,2017
Angelina,TX,81.1,119,2017
Aransas,TX,83.6,165,2017
Archer,TX,91.2,395,2017
Armstrong,TX,89.9,347,2017
Atascosa,TX,75.8,44,2017
Austin,TX,82.2,136,2017
Bailey,TX,70.3,14,2017
Bandera,TX,87,247,2017
Bastrop,TX,80.7,111,2017
Baylor,TX,87.8,270,2017
Bee,TX,72.7,22,2017
Bell,TX,90.7,377,2017
Bexar,TX,83.7,167,2017
Blanco,TX,89.9,347,2017
Borden,TX,94.5,489,2017
Bosque,TX,84.2,178,2017
Bowie,TX,87.4,257,2017
Brazoria,TX,87.5,260,2017
Brazos,TX,85.9,219,2017
Brewster,TX,85.1,200,2017
Briscoe,TX,80.6,109,2017
Brooks,TX,68.1,8,2017
Brown,TX,85.6,211,2017
Burleson,TX,81.4,124,2017
Burnet,TX,87.3,255,2017
Caldwell,TX,79.3,87,2017
Calhoun,TX,80.5,107,2017
Callahan,TX,87.1,250,2017
Cameron,TX,66.2,5,2017
Camp,TX,83.3,159,2017
Carson,TX,93.1,459,2017
Cass,TX,86,222,2017
Castro,TX,72.3,20,2017
Chambers,TX,85.8,216,2017
Cherokee,TX,79.2,86,2017
Childress,TX,83,151,2017
Clay,TX,89.4,325,2017
Cochran,TX,66.4,6,2017
Coke,TX,84.9,195,2017
Coleman,TX,81.9,131,2017
Collin,TX,93.6,472,2017
Collingsworth,TX,77.4,60,2017
Colorado,TX,82.1,134,2017
Comal,TX,92.2,429,2017
Comanche,TX,81.6,127,2017
Concho,TX,61,1,2017
Cooke,TX,86.4,231,2017
Coryell,TX,88.2,283,2017
Cottle,TX,75.4,41,2017
Crane,TX,74,30,2017
Crockett,TX,75.4,41,2017
Crosby,TX,75,36,2017
Culberson,TX,63.4,3,2017
Dallam,TX,68.2,9,2017
Dallas,TX,78.3,71,2017
Dawson,TX,72.6,21,2017
Deaf Smith,TX,73,24,2017
Delta,TX,85.1,200,2017
Denton,TX,92,422,2017
DeWitt,TX,80.8,113,2017
Dickens,TX,80.3,103,2017
Dimmit,TX,64.3,3,2017
Donley,TX,88.8,304,2017
Duval,TX,67.7,8,2017
Eastland,TX,83,151,2017
Ector,TX,75,36,2017
Edwards,TX,75,36,2017
Ellis,TX,84.8,192,2017
El Paso,TX,76.9,53,2017
Erath,TX,85.1,200,2017
Falls,TX,77,54,2017
Fannin,TX,85.2,202,2017
Fayette,TX,83,151,2017
Fisher,TX,83.2,156,2017
Floyd,TX,73.9,29,2017
Foard,TX,77.5,60,2017
Fort Bend,TX,89.7,338,2017
Franklin,TX,87,247,2017
Freestone,TX,81.8,129,2017
Frio,TX,65,4,2017
Gaines,TX,61.7,2,2017
Galveston,TX,88,276,2017
Garza,TX,58,1,2017
Gillespie,TX,89.9,347,2017
Glasscock,TX,74.9,36,2017
Goliad,TX,89.6,333,2017
Gonzales,TX,73.2,25,2017
Gray,TX,80.4,105,2017
Grayson,TX,88.2,283,2017
Gregg,TX,84.5,184,2017
Grimes,TX,79,83,2017
Guadalupe,TX,88.2,283,2017
Hale,TX,75.4,41,2017
Hall,TX,75.1,38,2017
Hamilton,TX,83.2,156,2017
Hansford,TX,70.9,17,2017
Hardeman,TX,77.5,60,2017
Hardin,TX,87.6,264,2017
Harris,TX,80.5,107,2017
Harrison,TX,84,173,2017
Hartley,TX,80.8,113,2017
Haskell,TX,69.6,12,2017
Hays,TX,89,311,2017
Hemphill,TX,75.9,45,2017
Henderson,TX,83.3,159,2017
Hidalgo,TX,63.7,3,2017
Hill,TX,81.1,119,2017
Hockley,TX,77.3,58,2017
Hood,TX,88.9,308,2017
Hopkins,TX,83,151,2017
Houston,TX,81.6,127,2017
Howard,TX,79.8,95,2017
Hudspeth,TX,51,0,2017
Hunt,TX,84.5,184,2017
Hutchinson,TX,85.5,209,2017
Irion,TX,93.8,477,2017
Jack,TX,80.3,103,2017
Jackson,TX,84.7,190,2017
Jasper,TX,85.9,219,2017
Jeff Davis,TX,79.6,92,2017
Jefferson,TX,83.8,169,2017
Jim Hogg,TX,71.6,19,2017
Jim Wells,TX,73,24,2017
Johnson,TX,84.1,175,2017
Jones,TX,77.6,62,2017
Karnes,TX,75.6,42,2017
Kaufman,TX,86,222,2017
Kendall,TX,93.1,459,2017
Kenedy,TX,41.3,0,2017
Kent,TX,77.2,57,2017
Kerr,TX,88.1,278,2017
Kimble,TX,83.2,156,2017
King,TX,80.2,102,2017
Kinney,TX,74.3,32,2017
Kleberg,TX,77.9,65,2017
Knox,TX,82.3,137,2017
Lamar,TX,84.6,187,2017
Lamb,TX,73.7,28,2017
Lampasas,TX,88.7,300,2017
La Salle,TX,68.3,9,2017
Lavaca,TX,84.6,187,2017
Lee,TX,82.7,145,2017
Leon,TX,82.8,147,2017
Liberty,TX,77.1,55,2017
Limestone,TX,80.4,105,2017
Lipscomb,TX,81.4,124,2017
Live Oak,TX,78.5,74,2017
Llano,TX,86.5,233,2017
Loving,TX,79.7,93,2017
Lubbock,TX,85.5,209,2017
Lynn,TX,76.9,53,2017
McCulloch,TX,78.9,81,2017
McLennan,TX,84,173,2017
McMullen,TX,84.5,184,2017
Madison,TX,78.3,71,2017
Marion,TX,82.1,134,2017
Martin,TX,77.7,63,2017
Mason,TX,88.8,304,2017
Matagorda,TX,77.5,60,2017
Maverick,TX,59.2,1,2017
Medina,TX,82.7,145,2017
Menard,TX,79.1,84,2017
Midland,TX,83.7,167,2017
Milam,TX,81.7,128,2017
Mills,TX,82.9,149,2017
Mitchell,TX,75.4,41,2017
Montague,TX,82.7,145,2017
Montgomery,TX,87.6,264,2017
Moore,TX,65.4,5,2017
Morris,TX,88.2,283,2017
Motley,TX,89.8,341,2017
Nacogdoches,TX,82.8,147,2017
Navarro,TX,77.2,57,2017
Newton,TX,87.6,264,2017
Nolan,TX,80.4,105,2017
Nueces,TX,82.2,136,2017
Ochiltree,TX,75.6,42,2017
Oldham,TX,87.9,274,2017
Orange,TX,89.1,315,2017
Palo Pinto,TX,83.4,161,2017
Panola,TX,84.9,195,2017
Parker,TX,89.4,325,2017
Parmer,TX,71.3,18,2017
Pecos,TX,69.6,12,2017
Polk,TX,78.1,67,2017
Potter,TX,76.6,51,2017
Presidio,TX,52.5,0,2017
Rains,TX,82.1,134,2017
Randall,TX,91.7,412,2017
Reagan,TX,70.4,15,2017
Real,TX,79.8,95,2017
Red River,TX,83.3,159,2017
Reeves,TX,62.3,2,2017
Refugio,TX,79.8,95,2017
Roberts,TX,92.8,453,2017
Robertson,TX,82.3,137,2017
Rockwall,TX,91.7,412,2017
Runnels,TX,78.5,74,2017
Rusk,TX,79.6,92,2017
Sabine,TX,86,222,2017
San Augustine,TX,80,98,2017
San Jacinto,TX,82.9,149,2017
San Patricio,TX,78.2,69,2017
San Saba,TX,73.6,27,2017
Schleicher,TX,74.3,32,2017
Scurry,TX,78,66,2017
Shackelford,TX,85.1,200,2017
Shelby,TX,75.5,41,2017
Sherman,TX,73.2,25,2017
Smith,TX,84.9,195,2017
Somervell,TX,85.1,200,2017
Starr,TX,48.8,0,2017
Stephens,TX,77.2,57,2017
Sterling,TX,85.9,219,2017
Stonewall,TX,83.9,171,2017
Sutton,TX,77,54,2017
Swisher,TX,77.1,55,2017
Tarrant,TX,85.4,207,2017
Taylor,TX,87.3,255,2017
Terrell,TX,80.9,115,2017
Terry,TX,69,10,2017
Throckmorton,TX,82,132,2017
Titus,TX,74,30,2017
Tom Green,TX,84.3,179,2017
Travis,TX,88.8,304,2017
Trinity,TX,83.5,163,2017
Tyler,TX,84.6,187,2017
Upshur,TX,83.5,163,2017
Upton,TX,78.2,69,2017
Uvalde,TX,71.2,17,2017
Val Verde,TX,67.4,7,2017
Van Zandt,TX,83.8,169,2017
Victoria,TX,83,151,2017
Walker,TX,83.6,165,2017
Waller,TX,78.3,71,2017
Ward,TX,78.6,75,2017
Washington,TX,84.6,187,2017
Webb,TX,66.7,6,2017
Wharton,TX,78.9,81,2017
Wheeler,TX,79,83,2017
Wichita,TX,86.2,227,2017
Wilbarger,TX,79.2,86,2017
Willacy,TX,65.4,5,2017
Williamson,TX,93,458,2017
Wilson,TX,84.8,192,2017
Winkler,TX,69.6,12,2017
Wise,TX,85,197,2017
Wood,TX,85.5,209,2017
Yoakum,TX,70.2,14,2017
Young,TX,82.6,143,2017
Zapata,TX,55.4,0,2017
Zavala,TX,60.3,1,2017
Beaver,UT,90.8,382,2017
Box Elder,UT,93.5,469,2017
Cache,UT,93.3,464,2017
Carbon,UT,89.7,338,2017
Daggett,UT,95.1,497,2017
Davis,UT,95.6,502,2017
Duchesne,UT,87.4,257,2017
Emery,UT,93.3,464,2017
Garfield,UT,91.2,395,2017
Grand,UT,91.1,392,2017
Iron,UT,92.5,441,2017
Juab,UT,92.4,438,2017
Kane,UT,93.8,477,2017
Millard,UT,89.6,333,2017
Morgan,UT,97.2,510,2017
Piute,UT,84.1,175,2017
Rich,UT,98.1,511,2017
Salt Lake,UT,90.2,357,2017
San Juan,UT,83.7,167,2017
Sanpete,UT,89.1,315,2017
Sevier,UT,90,350,2017
Summit,UT,93.7,474,2017
Tooele,UT,91.9,418,2017
Uintah,UT,85.9,219,2017
Utah,UT,94,481,2017
Wasatch,UT,93,458,2017
Washington,UT,92.4,438,2017
Wayne,UT,88.6,296,2017
Weber,UT,90.1,354,2017
Addison,VT,92.8,453,2017
Bennington,VT,91.1,392,2017
Caledonia,VT,90.6,372,2017
Chittenden,VT,93.9,479,2017
Essex,VT,84.8,192,2017
Franklin,VT,90.7,377,2017
Grand Isle,VT,93.8,477,2017
Lamoille,VT,92.4,438,2017
Orange,VT,92.1,427,2017
Orleans,VT,87.6,264,2017
Rutland,VT,91.8,414,2017
Washington,VT,93.7,474,2017
Windham,VT,92.4,438,2017
Windsor,VT,92.5,441,2017
Accomack,VA,82.2,136,2017
Albemarle,VA,91.4,403,2017
Alleghany,VA,86.5,233,2017
Amelia,VA,80.8,113,2017
Amherst,VA,84.1,175,2017
Appomattox,VA,84.9,195,2017
Arlington,VA,93.9,479,2017
Augusta,VA,86.9,243,2017
Bath,VA,87.5,260,2017
Bedford,VA,89.6,333,2017
Bland,VA,88.2,283,2017
Botetourt,VA,92.5,441,2017
Brunswick,VA,78.7,77,2017
Buchanan,VA,71.6,19,2017
Buckingham,VA,76.9,53,2017
Campbell,VA,85.5,209,2017
Caroline,VA,83.5,163,2017
Carroll,VA,80.9,115,2017
Charles City,VA,78.1,67,2017
Charlotte,VA,81.4,124,2017
Chesterfield,VA,91.9,418,2017
Clarke,VA,86.9,243,2017
Craig,VA,90.6,372,2017
Culpeper,VA,84.9,195,2017
Cumberland,VA,81.5,126,2017
Dickenson,VA,74.5,34,2017
Dinwiddie,VA,82.6,143,2017
Essex,VA,82.6,143,2017
Fairfax,VA,92.2,429,2017
Fauquier,VA,91.4,403,2017
Floyd,VA,84.3,179,2017
Fluvanna,VA,91.7,412,2017
Franklin,VA,81.9,131,2017
Frederick,VA,88.2,283,2017
Giles,VA,87,247,2017
Gloucester,VA,89.8,341,2017
Goochland,VA,91.3,399,2017
Grayson,VA,81.1,119,2017
Greene,VA,84.6,187,2017
Greensville,VA,75.3,40,2017
Halifax,VA,79.7,93,2017
Hanover,VA,92.9,456,2017
Henrico,VA,91.2,395,2017
Henry,VA,79.8,95,2017
Highland,VA,84.5,184,2017
Isle of Wight,VA,87.6,264,2017
James City,VA,94.3,486,2017
King and Queen,VA,85.5,209,2017
King George,VA,93.8,477,2017
King William,VA,89.6,333,2017
Lancaster,VA,90.1,354,2017
Lee,VA,74.6,34,2017
Loudoun,VA,93.5,469,2017
Louisa,VA,84.6,187,2017
Lunenburg,VA,76.3,48,2017
Madison,VA,87,247,2017
Mathews,VA,91.4,403,2017
Mecklenburg,VA,81.6,127,2017
Middlesex,VA,88.1,278,2017
Montgomery,VA,92,422,2017
Nelson,VA,85.7,213,2017
New Kent,VA,92.6,446,2017
Northampton,VA,81.1,119,2017
Northumberland,VA,90.7,377,2017
Nottoway,VA,76.6,51,2017
Orange,VA,88.6,296,2017
Page,VA,81,116,2017
Patrick,VA,78.7,77,2017
Pittsylvania,VA,82.4,138,2017
Powhatan,VA,90.8,382,2017
Prince Edward,VA,82.6,143,2017
Prince George,VA,89.6,333,2017
Prince William,VA,88.8,304,2017
Pulaski,VA,85.4,207,2017
Rappahannock,VA,88.6,296,2017
Richmond,VA,84.5,184,2017
Roanoke,VA,85,197,2017
Rockbridge,VA,85.7,213,2017
Rockingham,VA,82.5,140,2017
Russell,VA,78.8,79,2017
Scott,VA,79.9,96,2017
Shenandoah,VA,86,222,2017
Smyth,VA,83,151,2017
Southampton,VA,83,151,2017
Spotsylvania,VA,89.9,347,2017
Stafford,VA,93.7,474,2017
Surry,VA,83.9,171,2017
Sussex,VA,73.3,25,2017
Tazewell,VA,79.7,93,2017
Warren,VA,86.1,224,2017
Washington,VA,84.6,187,2017
Westmoreland,VA,86.4,231,2017
Wise,VA,75.6,42,2017
Wythe,VA,83.4,161,2017
York,VA,94.1,483,2017
Alexandria,VA,91.4,403,2017
Bristol,VA,84.4,181,2017
Buena Vista,VA,83.1,153,2017
Charlottesville,VA,90.5,369,2017
Chesapeake,VA,92,422,2017
Colonial Heights,VA,90.5,369,2017
Covington,VA,83.4,161,2017
Danville,VA,80.5,107,2017
Emporia,VA,76.5,50,2017
Falls Church,VA,98.2,511,2017
Fredericksburg,VA,91.3,399,2017
Galax,VA,76.5,50,2017
Hampton,VA,90.7,377,2017
Harrisonburg,VA,83.9,171,2017
Hopewell,VA,81.1,119,2017
Lexington,VA,83.5,163,2017
Lynchburg,VA,88,276,2017
Manassas,VA,81.3,121,2017
Manassas Park,VA,82.3,137,2017
Martinsville,VA,80.9,115,2017
Newport News,VA,89.3,320,2017
Norfolk,VA,87.5,260,2017
Norton,VA,83.3,159,2017
Petersburg,VA,80.6,109,2017
Poquoson,VA,95.9,505,2017
Portsmouth,VA,86,222,2017
Radford,VA,88.2,283,2017
Salem,VA,90,350,2017
Staunton,VA,89.6,333,2017
Suffolk,VA,88.6,296,2017
Virginia Beach,VA,93.4,466,2017
Waynesboro,VA,85.8,216,2017
Williamsburg,VA,94.2,484,2017
Winchester,VA,83.6,165,2017
Adams,WA,65.2,4,2017
Asotin,WA,89.9,347,2017
Benton,WA,89.7,338,2017
Chelan,WA,82.9,149,2017
Clallam,WA,92,422,2017
Clark,WA,92,422,2017
Columbia,WA,90.5,369,2017
Cowlitz,WA,88.5,293,2017
Douglas,WA,81.7,128,2017
Ferry,WA,87,247,2017
Franklin,WA,74.2,31,2017
Garfield,WA,96.5,508,2017
Grant,WA,75.3,40,2017
Grays Harbor,WA,88.7,300,2017
Island,WA,94.9,495,2017
Jefferson,WA,94.5,489,2017
King,WA,92.7,450,2017
Kitsap,WA,94.3,486,2017
Kittitas,WA,91.1,392,2017
Klickitat,WA,87.5,260,2017
Lewis,WA,87.5,260,2017
Lincoln,WA,91.1,392,2017
Mason,WA,87.8,270,2017
Okanogan,WA,82.3,137,2017
Pacific,WA,87.5,260,2017
Pend Oreille,WA,89.9,347,2017
Pierce,WA,91.2,395,2017
San Juan,WA,96.1,507,2017
Skagit,WA,89.3,320,2017
Skamania,WA,90.4,364,2017
Snohomish,WA,91.9,418,2017
Spokane,WA,93.4,466,2017
Stevens,WA,89.4,325,2017
Thurston,WA,93.8,477,2017
Wahkiakum,WA,91.5,406,2017
Walla Walla,WA,88.5,293,2017
Whatcom,WA,92.3,433,2017
Whitman,WA,95.4,501,2017
Yakima,WA,73.2,25,2017
Barbour,WV,84.3,179,2017
Berkeley,WV,88.2,283,2017
Boone,WV,79.1,84,2017
Braxton,WV,80.6,109,2017
Brooke,WV,90.7,377,2017
Cabell,WV,87.6,264,2017
Calhoun,WV,75.3,40,2017
Clay,WV,74.5,34,2017
Doddridge,WV,80.2,102,2017
Fayette,WV,82.2,136,2017
Gilmer,WV,81.4,124,2017
Grant,WV,80.8,113,2017
Greenbrier,WV,84.4,181,2017
Hampshire,WV,80.5,107,2017
Hancock,WV,88.3,286,2017
Hardy,WV,80.6,109,2017
Harrison,WV,88.2,283,2017
Jackson,WV,85.9,219,2017
Jefferson,WV,88.8,304,2017
Kanawha,WV,88.3,286,2017
Lewis,WV,87.9,274,2017
Lincoln,WV,79.2,86,2017
Logan,WV,78.6,75,2017
McDowell,WV,65.3,4,2017
Marion,WV,89.1,315,2017
Marshall,WV,90.3,361,2017
Mason,WV,85.3,205,2017
Mercer,WV,83.5,163,2017
Mineral,WV,90.2,357,2017
Mingo,WV,74.4,33,2017
Monongalia,WV,91.7,412,2017
Monroe,WV,83.1,153,2017
Morgan,WV,85,197,2017
Nicholas,WV,84.9,195,2017
Ohio,WV,92.1,427,2017
Pendleton,WV,81.6,127,2017
Pleasants,WV,89.4,325,2017
Pocahontas,WV,84.9,195,2017
Preston,WV,84.6,187,2017
Putnam,WV,91.9,418,2017
Raleigh,WV,85.7,213,2017
Randolph,WV,83.7,167,2017
Ritchie,WV,81.4,124,2017
Roane,WV,79.8,95,2017
Summers,WV,83.2,156,2017
Taylor,WV,87.9,274,2017
Tucker,WV,86.9,243,2017
Tyler,WV,88.8,304,2017
Upshur,WV,83.8,169,2017
Wayne,WV,78.6,75,2017
Webster,WV,77.2,57,2017
Wetzel,WV,83.4,161,2017
Wirt,WV,84.8,192,2017
Wood,WV,90.1,354,2017
Wyoming,WV,78.4,72,2017
Adams,WI,87.2,251,2017
Ashland,WI,91.8,414,2017
Barron,WI,90.6,372,2017
Bayfield,WI,94.4,487,2017
Brown,WI,91.4,403,2017
Buffalo,WI,91.7,412,2017
Burnett,WI,92.6,446,2017
Calumet,WI,93.6,472,2017
Chippewa,WI,92.5,441,2017
Clark,WI,82,132,2017
Columbia,WI,92.8,453,2017
Crawford,WI,90.3,361,2017
Dane,WI,95.6,502,2017
Dodge,WI,89.9,347,2017
Door,WI,93.8,477,2017
Douglas,WI,93.6,472,2017
Dunn,WI,93.3,464,2017
Eau Claire,WI,93.2,462,2017
Florence,WI,92.6,446,2017
Fond du Lac,WI,91.8,414,2017
Forest,WI,87.6,264,2017
Grant,WI,91.7,412,2017
Green,WI,92.5,441,2017
Green Lake,WI,88.5,293,2017
Iowa,WI,93.9,479,2017
Iron,WI,93.7,474,2017
Jackson,WI,88.5,293,2017
Jefferson,WI,91.4,403,2017
Juneau,WI,87.1,250,2017
Kenosha,WI,90.4,364,2017
Kewaunee,WI,92.4,438,2017
La Crosse,WI,94.2,484,2017
Lafayette,WI,89.9,347,2017
Langlade,WI,90.7,377,2017
Lincoln,WI,91,388,2017
Manitowoc,WI,91.4,403,2017
Marathon,WI,91.8,414,2017
Marinette,WI,91.2,395,2017
Marquette,WI,88.7,300,2017
Menominee,WI,91.3,399,2017
Milwaukee,WI,87.4,257,2017
Monroe,WI,90.8,382,2017
Oconto,WI,90.5,369,2017
Oneida,WI,92.3,433,2017
Outagamie,WI,93.8,477,2017
Ozaukee,WI,96.2,508,2017
Pepin,WI,91.7,412,2017
Pierce,WI,94.5,489,2017
Polk,WI,93.1,459,2017
Portage,WI,93.5,469,2017
Price,WI,90.4,364,2017
Racine,WI,89.6,333,2017
Richland,WI,90.1,354,2017
Rock,WI,90.2,357,2017
Rusk,WI,87,247,2017
St. Croix,WI,96.1,507,2017
Sauk,WI,91,388,2017
Sawyer,WI,91.4,403,2017
Shawano,WI,91,388,2017
Sheboygan,WI,92.4,438,2017
Taylor,WI,88.5,293,2017
Trempealeau,WI,89.6,333,2017
Vernon,WI,88.7,300,2017
Vilas,WI,92.6,446,2017
Walworth,WI,91,388,2017
Washburn,WI,92.1,427,2017
Washington,WI,94.4,487,2017
Waukesha,WI,96,505,2017
Waupaca,WI,91.2,395,2017
Waushara,WI,86.2,227,2017
Winnebago,WI,92.4,438,2017
Wood,WI,92.6,446,2017
Albany,WY,96.2,508,2017
Big Horn,WY,90.5,369,2017
Campbell,WY,91.3,399,2017
Carbon,WY,90.9,384,2017
Converse,WY,90.3,361,2017
Crook,WY,92.6,446,2017
Fremont,WY,91.1,392,2017
Goshen,WY,91.4,403,2017
Hot Springs,WY,92.5,441,2017
Johnson,WY,95.4,501,2017
Laramie,WY,93.2,462,2017
Lincoln,WY,92.9,456,2017
Natrona,WY,92.2,429,2017
Niobrara,WY,89.5,328,2017
Park,WY,95.1,497,2017
Platte,WY,92.4,438,2017
Sheridan,WY,95.3,500,2017
Sublette,WY,96.2,508,2017
Sweetwater,WY,91.3,399,2017
Teton,WY,95.1,497,2017
Uinta,WY,91.8,414,2017
Washakie,WY,88.5,293,2017
Weston,WY,91.9,418,2017
Adjuntas,,63.2,2,2017
Aguada,,65.8,5,2017
Aguadilla,,70.8,16,2017
Aguas Buenas,,66.9,6,2017
Aibonito,,74.2,31,2017
Añasco,,67.7,8,2017
Arecibo,,74.6,34,2017
Arroyo,,75.1,38,2017
Barceloneta,,73.7,28,2017
Barranquitas,,70.1,13,2017
Bayamón,,79.6,92,2017
Cabo Rojo,,70,13,2017
Caguas,,80.1,100,2017
Camuy,,71.4,18,2017
Canóvanas,,73.2,25,2017
Carolina,,83.3,159,2017
Cataño,,72.5,21,2017
Cayey,,72.9,23,2017
Ceiba,,72.5,21,2017
Ciales,,67.4,7,2017
Cidra,,75.3,40,2017
Coamo,,74.3,32,2017
Comerío,,64.3,3,2017
Corozal,,68.3,9,2017
Culebra,,66.4,6,2017
Dorado,,78.1,67,2017
Fajardo,,78.9,81,2017
Florida,,79,83,2017
Guánica,,67.5,7,2017
Guayama,,74.7,35,2017
Guayanilla,,72.7,22,2017
Guaynabo,,84,173,2017
Gurabo,,78.2,69,2017
Hatillo,,69.4,11,2017
Hormigueros,,73.8,28,2017
Humacao,,75.3,40,2017
Isabela,,70.4,15,2017
Jayuya,,73.9,29,2017
Juana Díaz,,75.4,41,2017
Juncos,,73.7,28,2017
Lajas,,61.7,2,2017
Lares,,60.8,1,2017
Las Marías,,55.6,0,2017
Las Piedras,,77.7,63,2017
Loíza,,73.8,28,2017
Luquillo,,74.8,35,2017
Manatí,,71.3,18,2017
Maricao,,50.2,0,2017
Maunabo,,63.9,3,2017
Mayagüez,,71.2,17,2017
Moca,,66.1,5,2017
Morovis,,67.5,7,2017
Naguabo,,69.5,12,2017
Naranjito,,70.4,15,2017
Orocovis,,64.4,4,2017
Patillas,,70.5,15,2017
Peñuelas,,72.6,21,2017
Ponce,,76.2,47,2017
Quebradillas,,70.8,16,2017
Rincón,,66.9,6,2017
Río Grande,,75.6,42,2017
Sabana Grande,,72.2,20,2017
Salinas,,72.6,21,2017
San Germán,,69.5,12,2017
San Juan,,79.6,92,2017
San Lorenzo,,70.6,16,2017
San Sebastián,,64.2,3,2017
Santa Isabel,,78.6,75,2017
Toa Alta,,80.4,105,2017
Toa Baja,,79,83,2017
Trujillo Alto,,83.4,161,2017
Utuado,,70.4,15,2017
Vega Alta,,69.8,13,2017
Vega Baja,,63.5,3,2017
Vieques,,73.9,29,2017
Villalba,,72.7,22,2017
Yabucoa,,68,8,2017
Yauco,,71.6,19,2017
