county,state,medianHomeValue,medianHomeValueBucket,year
Fort Bend,TX,233300,464,2017
Franklin,TX,130300,300,2017
Freestone,TX,86100,102,2017
Frio,TX,75900,50,2017
Gaines,TX,111000,228,2017
Galveston,TX,171600,406,2017
Garza,TX,77500,57,2017
Gillespie,TX,269900,482,2017
Glasscock,TX,193600,432,2017
Goliad,TX,130900,303,2017
Gonzales,TX,92900,143,2017
Gray,TX,71700,35,2017
Grayson,TX,116600,255,2017
Gregg,TX,130000,299,2017
Grimes,TX,110100,223,2017
Guadalupe,TX,175000,412,2017
Hale,TX,80200,68,2017
Hall,TX,48700,2,2017
Hamilton,TX,108500,217,2017
Hansford,TX,93500,146,2017
Hardeman,TX,38400,0,2017
Hardin,TX,113100,238,2017
Harris,TX,154100,364,2017
Harrison,TX,115100,247,2017
Hartley,TX,146900,345,2017
Haskell,TX,49200,3,2017
Hays,TX,204700,443,2017
Hemphill,TX,130700,302,2017
Henderson,TX,99000,177,2017
Hidalgo,TX,82400,82,2017
Hill,TX,93700,147,2017
Hockley,TX,82300,81,2017
Hood,TX,170800,403,2017
Hopkins,TX,97200,167,2017
Houston,TX,80200,68,2017
Howard,TX,85700,99,2017
Hudspeth,TX,44100,1,2017
Hunt,TX,105000,199,2017
Hutchinson,TX,75500,48,2017
Irion,TX,146400,344,2017
Jack,TX,81400,75,2017
Jackson,TX,96700,164,2017
Jasper,TX,97400,168,2017
Jeff Davis,TX,111300,230,2017
Jefferson,TX,101300,184,2017
Jim Hogg,TX,61800,13,2017
Jim Wells,TX,73800,44,2017
Johnson,TX,132000,306,2017
Jones,TX,73100,40,2017
Karnes,TX,94100,150,2017
Kaufman,TX,154000,364,2017
Kendall,TX,297700,489,2017
Kenedy,TX,21300,0,2017
Kent,TX,70500,32,2017
Kerr,TX,164000,389,2017
Kimble,TX,107200,210,2017
King,TX,38800,0,2017
Kinney,TX,64200,18,2017
Kleberg,TX,86800,106,2017
Knox,TX,44400,1,2017
Lamar,TX,88100,116,2017
Lamb,TX,62700,15,2017
Lampasas,TX,136800,319,2017
La Salle,TX,70800,33,2017
Lavaca,TX,143300,337,2017
Lee,TX,138300,323,2017
Leon,TX,102300,188,2017
Liberty,TX,93200,145,2017
Limestone,TX,84800,93,2017
Lipscomb,TX,92400,140,2017
Live Oak,TX,84900,94,2017
Llano,TX,184500,422,2017
Lubbock,TX,122700,277,2017
Lynn,TX,76800,53,2017
McCulloch,TX,82000,80,2017
McLennan,TX,125200,286,2017
McMullen,TX,74700,46,2017
Madison,TX,101700,186,2017
Marion,TX,88600,119,2017
Martin,TX,120500,270,2017
Mason,TX,156400,370,2017
Matagorda,TX,102200,188,2017
Maverick,TX,95100,156,2017
Medina,TX,134400,313,2017
Menard,TX,60800,11,2017
Midland,TX,187400,426,2017
Milam,TX,88500,117,2017
Mills,TX,111200,229,2017
Mitchell,TX,65700,20,2017
Montague,TX,107100,209,2017
Montgomery,TX,206400,445,2017
Moore,TX,106400,206,2017
Morris,TX,82300,81,2017
Motley,TX,57300,8,2017
Nacogdoches,TX,117700,260,2017
Navarro,TX,88900,121,2017
Newton,TX,73300,42,2017
Nolan,TX,66100,22,2017
Nueces,TX,122400,276,2017
Ochiltree,TX,102400,189,2017
Oldham,TX,87000,107,2017
Orange,TX,104700,198,2017
Palo Pinto,TX,88600,119,2017
Panola,TX,97200,167,2017
Parker,TX,180900,419,2017
Parmer,TX,86200,102,2017
Pecos,TX,68600,27,2017
Polk,TX,84900,94,2017
Potter,TX,89000,122,2017
Presidio,TX,50700,3,2017
Rains,TX,114000,241,2017
Randall,TX,157600,373,2017
Reagan,TX,88400,116,2017
Real,TX,105100,200,2017
Red River,TX,65200,19,2017
Reeves,TX,52900,5,2017
Refugio,TX,80800,71,2017
Roberts,TX,135700,315,2017
Robertson,TX,93900,149,2017
Rockwall,TX,225400,459,2017
Runnels,TX,76500,52,2017
Rusk,TX,111200,229,2017
Sabine,TX,92100,138,2017
San Augustine,TX,81900,79,2017
San Jacinto,TX,95900,160,2017
San Patricio,TX,105400,201,2017
San Saba,TX,97000,166,2017
Schleicher,TX,72900,40,2017
Scurry,TX,89800,126,2017
Shackelford,TX,78900,62,2017
Shelby,TX,73100,40,2017
Sherman,TX,86800,106,2017
Smith,TX,144800,340,2017
Somervell,TX,172200,407,2017
Starr,TX,67200,24,2017
Stephens,TX,73400,42,2017
Sterling,TX,66100,22,2017
Stonewall,TX,53700,6,2017
Sutton,TX,95500,158,2017
Swisher,TX,70800,33,2017
Tarrant,TX,158200,375,2017
Taylor,TX,112400,235,2017
Terrell,TX,66600,22,2017
Terry,TX,68000,26,2017
Throckmorton,TX,68600,27,2017
Titus,TX,96300,162,2017
Tom Green,TX,122600,277,2017
Travis,TX,275800,484,2017
Trinity,TX,75300,47,2017
Tyler,TX,81500,76,2017
Upshur,TX,111600,230,2017
Upton,TX,62900,15,2017
Uvalde,TX,77800,58,2017
Val Verde,TX,94500,152,2017
Van Zandt,TX,112600,236,2017
Victoria,TX,129100,297,2017
Walker,TX,132200,306,2017
Waller,TX,157600,373,2017
Ward,TX,85600,98,2017
Washington,TX,163400,387,2017
Webb,TX,115500,249,2017
Wharton,TX,115700,250,2017
Wheeler,TX,86500,104,2017
Wichita,TX,93200,145,2017
Wilbarger,TX,69900,31,2017
Willacy,TX,49100,3,2017
Williamson,TX,227100,461,2017
Wilson,TX,170600,403,2017
Winkler,TX,58200,9,2017
Wise,TX,141700,332,2017
Wood,TX,117000,257,2017
Yoakum,TX,81900,79,2017
Young,TX,87500,111,2017
Zapata,TX,60700,11,2017
Zavala,TX,39900,1,2017
Beaver,UT,147300,347,2017
Box Elder,UT,179600,418,2017
Cache,UT,202400,440,2017
Carbon,UT,129900,299,2017
Daggett,UT,202900,441,2017
Davis,UT,246500,472,2017
Duchesne,UT,178100,417,2017
Emery,UT,136200,317,2017
Garfield,UT,166300,395,2017
Grand,UT,230900,463,2017
Iron,UT,183100,421,2017
Juab,UT,175800,413,2017
Kane,UT,190200,429,2017
Millard,UT,150300,354,2017
Morgan,UT,311000,492,2017
Piute,UT,143800,337,2017
Rich,UT,160400,380,2017
Salt Lake,UT,260700,478,2017
San Juan,UT,136600,319,2017
Sanpete,UT,169400,401,2017
Sevier,UT,152800,361,2017
Summit,UT,558300,508,2017
Tooele,UT,196300,435,2017
Uintah,UT,194800,434,2017
Utah,UT,256900,477,2017
Wasatch,UT,357300,499,2017
Washington,UT,240300,468,2017
Wayne,UT,175800,413,2017
Weber,UT,183100,421,2017
Addison,VT,237000,466,2017
Bennington,VT,208600,447,2017
Caledonia,VT,164500,390,2017
Chittenden,VT,280000,485,2017
Essex,VT,128900,297,2017
Franklin,VT,209100,447,2017
Grand Isle,VT,274700,484,2017
Lamoille,VT,225200,459,2017
Orange,VT,188300,427,2017
Orleans,VT,161100,381,2017
Rutland,VT,177600,416,2017
Washington,VT,217200,453,2017
Windham,VT,212000,449,2017
Windsor,VT,216300,452,2017
Accomack,VA,157200,373,2017
Albemarle,VA,329600,495,2017
Alleghany,VA,113600,239,2017
Amelia,VA,185100,423,2017
Amherst,VA,151500,358,2017
Appomattox,VA,151700,358,2017
Arlington,VA,643300,510,2017
Augusta,VA,206300,444,2017
Bath,VA,151100,357,2017
Bedford,VA,198100,437,2017
Bland,VA,109300,220,2017
Botetourt,VA,220000,455,2017
Brunswick,VA,110900,227,2017
Buchanan,VA,71900,36,2017
Buckingham,VA,132500,308,2017
Campbell,VA,154300,365,2017
Caroline,VA,193200,432,2017
Carroll,VA,107300,211,2017
Charles City,VA,163000,386,2017
Charlotte,VA,107500,212,2017
Chesterfield,VA,224200,458,2017
Clarke,VA,333100,496,2017
Craig,VA,164800,391,2017
Culpeper,VA,266400,481,2017
Cumberland,VA,146600,344,2017
Dickenson,VA,77500,57,2017
Dinwiddie,VA,160100,379,2017
Essex,VA,177200,415,2017
Fairfax,VA,501900,507,2017
Fauquier,VA,370000,500,2017
Floyd,VA,153800,363,2017
Fluvanna,VA,228100,462,2017
Franklin,VA,186100,425,2017
Frederick,VA,239100,468,2017
Giles,VA,114500,243,2017
Gloucester,VA,224100,458,2017
Goochland,VA,327700,495,2017
Grayson,VA,95700,159,2017
Greene,VA,242500,470,2017
Greensville,VA,89400,124,2017
Halifax,VA,110800,226,2017
Hanover,VA,267600,481,2017
Henrico,VA,223900,457,2017
Henry,VA,94300,151,2017
Highland,VA,184000,422,2017
Isle of Wight,VA,249100,473,2017
James City,VA,328700,495,2017
King and Queen,VA,170000,402,2017
King George,VA,294300,489,2017
King William,VA,199700,439,2017
Lancaster,VA,226900,460,2017
Lee,VA,81700,77,2017
Loudoun,VA,475500,506,2017
Louisa,VA,212900,450,2017
Lunenburg,VA,108400,216,2017
Madison,VA,256500,476,2017
Mathews,VA,227200,461,2017
Mecklenburg,VA,125300,286,2017
Middlesex,VA,248400,473,2017
Montgomery,VA,213300,450,2017
Nelson,VA,231400,463,2017
New Kent,VA,256600,477,2017
Northampton,VA,165800,393,2017
Northumberland,VA,277900,485,2017
Nottoway,VA,134800,313,2017
Orange,VA,235200,465,2017
Page,VA,172200,407,2017
Patrick,VA,116000,251,2017
Pittsylvania,VA,113800,240,2017
Powhatan,VA,264300,480,2017
Prince Edward,VA,154800,367,2017
Prince George,VA,212100,449,2017
Prince William,VA,358300,500,2017
Pulaski,VA,139600,326,2017
Rappahannock,VA,358600,500,2017
Richmond,VA,209200,447,2017
Roanoke,VA,133700,311,2017
Rockbridge,VA,197200,436,2017
Rockingham,VA,206700,445,2017
Russell,VA,94900,155,2017
Scott,VA,90500,130,2017
Shenandoah,VA,204000,442,2017
Smyth,VA,89600,126,2017
Southampton,VA,172800,408,2017
Spotsylvania,VA,265600,480,2017
Stafford,VA,327600,494,2017
Surry,VA,172700,408,2017
Sussex,VA,121600,273,2017
Tazewell,VA,96500,163,2017
Warren,VA,231000,463,2017
Washington,VA,137200,320,2017
Westmoreland,VA,203100,441,2017
Wise,VA,84500,92,2017
Wythe,VA,127400,293,2017
York,VA,315400,493,2017
Alexandria,VA,537900,508,2017
Bristol,VA,114100,242,2017
Buena Vista,VA,111700,231,2017
Charlottesville,VA,277800,485,2017
Chesapeake,VA,260900,479,2017
Colonial Heights,VA,163300,387,2017
Covington,VA,72200,37,2017
Danville,VA,90900,133,2017
Emporia,VA,115700,250,2017
Falls Church,VA,742000,510,2017
Fredericksburg,VA,341200,497,2017
Galax,VA,105500,202,2017
Hampton,VA,186600,425,2017
Harrisonburg,VA,196200,435,2017
Hopewell,VA,122400,276,2017
Lexington,VA,252500,475,2017
Lynchburg,VA,153800,363,2017
Manassas,VA,307000,491,2017
Manassas Park,VA,263300,479,2017
Martinsville,VA,90100,127,2017
Newport News,VA,189300,428,2017
Norfolk,VA,194800,434,2017
Norton,VA,92500,141,2017
Petersburg,VA,112900,237,2017
Poquoson,VA,316800,493,2017
Portsmouth,VA,169400,401,2017
Radford,VA,160600,381,2017
Salem,VA,174000,411,2017
Staunton,VA,162500,385,2017
Suffolk,VA,238200,467,2017
Virginia Beach,VA,267300,481,2017
Waynesboro,VA,161600,383,2017
Williamsburg,VA,307000,491,2017
Winchester,VA,226200,460,2017
Adams,WA,150300,354,2017
Asotin,WA,176700,414,2017
Benton,WA,198600,438,2017
Chelan,WA,256400,476,2017
Clallam,WA,227400,461,2017
Clark,WA,272400,482,2017
Columbia,WA,161700,383,2017
Cowlitz,WA,186600,425,2017
Douglas,WA,229100,462,2017
Ferry,WA,165900,394,2017
Franklin,WA,177400,415,2017
Garfield,WA,143800,337,2017
Grant,WA,161700,383,2017
Grays Harbor,WA,161800,384,2017
Island,WA,311400,492,2017
Jefferson,WA,304000,491,2017
King,WA,446600,504,2017
Kitsap,WA,277500,484,2017
Kittitas,WA,256700,477,2017
Klickitat,WA,219200,454,2017
Lewis,WA,176000,413,2017
Lincoln,WA,150500,355,2017
Mason,WA,206700,445,2017
Okanogan,WA,169100,400,2017
Pacific,WA,163400,387,2017
Pend Oreille,WA,186000,424,2017
Pierce,WA,255800,476,2017
San Juan,WA,452300,505,2017
Skagit,WA,269100,482,2017
Skamania,WA,248500,473,2017
Snohomish,WA,338400,497,2017
Spokane,WA,195500,434,2017
Stevens,WA,184600,422,2017
Thurston,WA,255500,476,2017
Wahkiakum,WA,202600,441,2017
Walla Walla,WA,196300,435,2017
Whatcom,WA,299800,490,2017
Whitman,WA,199400,438,2017
Yakima,WA,163500,388,2017
Barbour,WV,101200,183,2017
Berkeley,WV,168200,399,2017
Boone,WV,71800,35,2017
Braxton,WV,91100,133,2017
Brooke,WV,91000,133,2017
Cabell,WV,119800,267,2017
Calhoun,WV,79900,66,2017
Clay,WV,79100,63,2017
Doddridge,WV,105900,204,2017
Fayette,WV,86400,103,2017
Gilmer,WV,91600,136,2017
Grant,WV,144600,339,2017
Greenbrier,WV,115400,249,2017
Hampshire,WV,136700,319,2017
Hancock,WV,89800,126,2017
Hardy,WV,121900,275,2017
Harrison,WV,110000,222,2017
Jackson,WV,113300,239,2017
Jefferson,WV,227300,461,2017
Kanawha,WV,111200,229,2017
Lewis,WV,98600,175,2017
Lincoln,WV,82000,80,2017
Logan,WV,85800,100,2017
McDowell,WV,34800,0,2017
Marion,WV,110100,223,2017
Marshall,WV,99800,179,2017
Mason,WV,78300,60,2017
Mercer,WV,89400,124,2017
Mineral,WV,129800,299,2017
Mingo,WV,71000,34,2017
Monongalia,WV,178200,417,2017
Monroe,WV,105700,203,2017
Morgan,WV,170600,403,2017
Nicholas,WV,88900,121,2017
Ohio,WV,114800,246,2017
Pendleton,WV,107900,213,2017
Pleasants,WV,104700,198,2017
Pocahontas,WV,117200,258,2017
Preston,WV,106600,207,2017
Putnam,WV,157500,373,2017
Raleigh,WV,105700,203,2017
Randolph,WV,99800,179,2017
Ritchie,WV,82100,80,2017
Roane,WV,92700,142,2017
Summers,WV,95100,156,2017
Taylor,WV,100200,181,2017
Tucker,WV,104300,196,2017
Tyler,WV,92400,140,2017
Upshur,WV,111900,232,2017
Wayne,WV,90600,131,2017
Webster,WV,68400,27,2017
Wetzel,WV,90700,131,2017
Wirt,WV,81400,75,2017
Wood,WV,115100,247,2017
Wyoming,WV,67900,25,2017
Adams,WI,127800,294,2017
Ashland,WI,107400,211,2017
Barron,WI,145500,341,2017
Bayfield,WI,163400,387,2017
Brown,WI,163200,386,2017
Buffalo,WI,150400,355,2017
Burnett,WI,150800,356,2017
Calumet,WI,168400,399,2017
Chippewa,WI,154900,367,2017
Clark,WI,117400,259,2017
Columbia,WI,180100,418,2017
Crawford,WI,127000,291,2017
Dane,WI,242700,470,2017
Dodge,WI,156200,370,2017
Door,WI,204700,443,2017
Douglas,WI,140400,329,2017
Dunn,WI,156700,371,2017
Eau Claire,WI,156200,370,2017
Florence,WI,132600,308,2017
Fond du Lac,WI,149400,352,2017
Forest,WI,131400,305,2017
Grant,WI,137200,320,2017
Green,WI,163600,388,2017
Green Lake,WI,139300,325,2017
Iowa,WI,171700,406,2017
Iron,WI,107200,210,2017
Jackson,WI,129400,298,2017
Jefferson,WI,177500,416,2017
Juneau,WI,120100,269,2017
Kenosha,WI,164100,389,2017
Kewaunee,WI,155900,369,2017
La Crosse,WI,161300,382,2017
Lafayette,WI,126600,290,2017
Langlade,WI,106200,205,2017
Lincoln,WI,135500,315,2017
Manitowoc,WI,126200,290,2017
Marathon,WI,147600,348,2017
Marinette,WI,116600,255,2017
Marquette,WI,144000,338,2017
Menominee,WI,85400,97,2017
Milwaukee,WI,150300,354,2017
Monroe,WI,144100,338,2017
Oconto,WI,156700,371,2017
Oneida,WI,165000,392,2017
Outagamie,WI,160100,379,2017
Ozaukee,WI,262100,479,2017
Pepin,WI,143800,337,2017
Pierce,WI,193300,432,2017
Polk,WI,158300,375,2017
Portage,WI,158800,377,2017
Price,WI,120000,268,2017
Racine,WI,165200,392,2017
Richland,WI,134400,313,2017
Rock,WI,135000,314,2017
Rusk,WI,106300,206,2017
St. Croix,WI,223000,457,2017
Sauk,WI,172500,408,2017
Sawyer,WI,161700,383,2017
Shawano,WI,135800,315,2017
Sheboygan,WI,149800,352,2017
Taylor,WI,129300,297,2017
Trempealeau,WI,147000,346,2017
Vernon,WI,148900,351,2017
Vilas,WI,206500,445,2017
Walworth,WI,192500,431,2017
Washburn,WI,147000,346,2017
Washington,WI,219600,454,2017
Waukesha,WI,262700,479,2017
Waupaca,WI,142300,333,2017
Waushara,WI,140500,330,2017
Winnebago,WI,147300,347,2017
Wood,WI,127700,294,2017
Albany,WY,223000,457,2017
Big Horn,WY,151900,359,2017
Campbell,WY,213900,451,2017
Carbon,WY,158600,376,2017
Converse,WY,197200,436,2017
Crook,WY,219000,454,2017
Fremont,WY,189700,428,2017
Goshen,WY,154900,367,2017
Hot Springs,WY,147700,348,2017
Johnson,WY,255200,475,2017
Laramie,WY,202800,441,2017
Lincoln,WY,205900,444,2017
Natrona,WY,198600,438,2017
Niobrara,WY,152500,360,2017
Park,WY,236200,466,2017
Platte,WY,169900,402,2017
Sheridan,WY,240900,469,2017
Sublette,WY,264800,480,2017
Sweetwater,WY,201000,439,2017
Teton,WY,739100,510,2017
Uinta,WY,178400,417,2017
Washakie,WY,165500,393,2017
Weston,WY,180100,418,2017
Adjuntas,,81700,77,2017
Aguada,,87500,111,2017
Aguadilla,,119700,267,2017
Aguas Buenas,,115000,246,2017
Aibonito,,109300,220,2017
Añasco,,91200,134,2017
Arecibo,,96600,163,2017
Arroyo,,87700,113,2017
Barceloneta,,101900,186,2017
Barranquitas,,90600,131,2017
Bayamón,,138200,322,2017
Cabo Rojo,,114100,242,2017
Caguas,,133300,310,2017
Camuy,,108300,215,2017
Canóvanas,,115900,251,2017
Carolina,,146400,344,2017
Cataño,,125000,285,2017
Cayey,,119500,266,2017
Ceiba,,94000,150,2017
Ciales,,93400,145,2017
Cidra,,117500,259,2017
Coamo,,88300,116,2017
Comerío,,87800,114,2017
Corozal,,88900,121,2017
Culebra,,89600,126,2017
Dorado,,143300,337,2017
Fajardo,,102300,188,2017
Florida,,94500,152,2017
Guánica,,87700,113,2017
Guayama,,90800,132,2017
Guayanilla,,82100,80,2017
Guaynabo,,191200,430,2017
Gurabo,,147500,347,2017
Hatillo,,97500,169,2017
Hormigueros,,104700,198,2017
Humacao,,97300,167,2017
Isabela,,103100,192,2017
Jayuya,,90700,131,2017
Juana Díaz,,93300,145,2017
Juncos,,112800,237,2017
Lajas,,91400,135,2017
Lares,,86400,103,2017
Las Marías,,73100,40,2017
Las Piedras,,115600,250,2017
Loíza,,105200,200,2017
Luquillo,,109200,219,2017
Manatí,,106600,207,2017
Maricao,,92900,143,2017
Maunabo,,91000,133,2017
Mayagüez,,99800,179,2017
Moca,,97300,167,2017
Morovis,,98000,171,2017
Naguabo,,91900,138,2017
Naranjito,,94500,152,2017
Orocovis,,89300,123,2017
Patillas,,94800,154,2017
Peñuelas,,76600,53,2017
Ponce,,98600,175,2017
Quebradillas,,109600,220,2017
Rincón,,122200,275,2017
Río Grande,,114300,243,2017
Sabana Grande,,95800,159,2017
Salinas,,85900,101,2017
San Germán,,94800,154,2017
San Juan,,158000,374,2017
San Lorenzo,,111000,228,2017
San Sebastián,,99900,180,2017
Santa Isabel,,92800,143,2017
Toa Alta,,142800,334,2017
Toa Baja,,131000,303,2017
Trujillo Alto,,152400,360,2017
Utuado,,93500,146,2017
Vega Alta,,118500,263,2017
Vega Baja,,115100,247,2017
Vieques,,108100,214,2017
Villalba,,93800,148,2017
Yabucoa,,87800,114,2017
Yauco,,91500,135,2017
