county,state,percentNeedOpioidTreatment,percentNeedOpioidTreatmentBucket,year
Caledonia,VT,83.39,38,2018
Chittenden,VT,88.59,249,2018
Essex,VT,83.39,38,2018
Franklin,VT,88.59,249,2018
Grand Isle,VT,88.59,249,2018
Lamoille,VT,83.39,38,2018
Orange,VT,86.81,160,2018
Orleans,VT,83.39,38,2018
Rutland,VT,83.99,55,2018
Washington,VT,83.39,38,2018
Windham,VT,86.81,160,2018
Windsor,VT,86.81,160,2018
Accomack,VA,89.15,299,2018
Albemarle,VA,91.37,411,2018
Alleghany,VA,92.16,443,2018
Amelia,VA,89.3,310,2018
Amherst,VA,92.16,443,2018
Appomattox,VA,92.16,443,2018
Arlington,VA,92.96,459,2018
Augusta,VA,91.37,411,2018
Bath,VA,91.37,411,2018
Bedford,VA,92.16,443,2018
Bland,VA,92.16,443,2018
Botetourt,VA,92.16,443,2018
Brunswick,VA,89.3,310,2018
Buchanan,VA,92.16,443,2018
Buckingham,VA,89.3,310,2018
Campbell,VA,92.16,443,2018
Caroline,VA,91.37,411,2018
Carroll,VA,92.16,443,2018
Charles City,VA,89.3,310,2018
Charlotte,VA,89.3,310,2018
Chesterfield,VA,89.3,310,2018
Clarke,VA,91.37,411,2018
Craig,VA,92.16,443,2018
Culpeper,VA,91.37,411,2018
Cumberland,VA,89.3,310,2018
Dickenson,VA,92.16,443,2018
Dinwiddie,VA,89.3,310,2018
Essex,VA,89.15,299,2018
Fairfax,VA,92.96,459,2018
Fauquier,VA,91.37,411,2018
Floyd,VA,92.16,443,2018
Fluvanna,VA,91.37,411,2018
Franklin,VA,89.15,299,2018
Frederick,VA,91.37,411,2018
Giles,VA,92.16,443,2018
Gloucester,VA,89.15,299,2018
Goochland,VA,89.3,310,2018
Grayson,VA,92.16,443,2018
Greene,VA,91.37,411,2018
Greensville,VA,89.3,310,2018
Halifax,VA,89.3,310,2018
Hanover,VA,89.3,310,2018
Henrico,VA,89.3,310,2018
Henry,VA,92.16,443,2018
Highland,VA,91.37,411,2018
Isle of Wight,VA,89.15,299,2018
James City,VA,89.15,299,2018
King and Queen,VA,89.15,299,2018
King George,VA,91.37,411,2018
King William,VA,89.15,299,2018
Lancaster,VA,89.15,299,2018
Lee,VA,92.16,443,2018
Loudoun,VA,92.96,459,2018
Louisa,VA,91.37,411,2018
Lunenburg,VA,89.3,310,2018
Madison,VA,91.37,411,2018
Mathews,VA,89.15,299,2018
Mecklenburg,VA,89.3,310,2018
Middlesex,VA,89.15,299,2018
Montgomery,VA,92.16,443,2018
Nelson,VA,91.37,411,2018
New Kent,VA,89.3,310,2018
Northampton,VA,89.15,299,2018
Northumberland,VA,89.15,299,2018
Nottoway,VA,89.3,310,2018
Orange,VA,91.37,411,2018
Page,VA,91.37,411,2018
Patrick,VA,92.16,443,2018
Pittsylvania,VA,92.16,443,2018
Powhatan,VA,89.3,310,2018
Prince Edward,VA,89.3,310,2018
Prince George,VA,89.3,310,2018
Prince William,VA,92.96,459,2018
Pulaski,VA,92.16,443,2018
Rappahannock,VA,91.37,411,2018
Richmond,VA,89.3,310,2018
Roanoke,VA,92.16,443,2018
Rockbridge,VA,91.37,411,2018
Rockingham,VA,91.37,411,2018
Russell,VA,92.16,443,2018
Scott,VA,92.16,443,2018
Shenandoah,VA,91.37,411,2018
Smyth,VA,92.16,443,2018
Southampton,VA,89.15,299,2018
Spotsylvania,VA,91.37,411,2018
Stafford,VA,91.37,411,2018
Surry,VA,89.3,310,2018
Sussex,VA,89.3,310,2018
Tazewell,VA,92.16,443,2018
Warren,VA,91.37,411,2018
Washington,VA,92.16,443,2018
Westmoreland,VA,89.15,299,2018
Wise,VA,92.16,443,2018
Wythe,VA,92.16,443,2018
York,VA,89.15,299,2018
Alexandria,VA,92.96,459,2018
Bristol,VA,92.16,443,2018
Buena Vista,VA,91.37,411,2018
Charlottesville,VA,91.37,411,2018
Chesapeake,VA,89.15,299,2018
Colonial Heights,VA,89.3,310,2018
Covington,VA,92.16,443,2018
Danville,VA,92.16,443,2018
Emporia,VA,89.3,310,2018
Falls Church,VA,92.96,459,2018
Fredericksburg,VA,91.37,411,2018
Galax,VA,92.16,443,2018
Hampton,VA,89.15,299,2018
Harrisonburg,VA,91.37,411,2018
Hopewell,VA,89.3,310,2018
Lexington,VA,91.37,411,2018
Lynchburg,VA,92.16,443,2018
Manassas,VA,92.96,459,2018
Manassas Park,VA,92.96,459,2018
Martinsville,VA,92.16,443,2018
Newport News,VA,89.15,299,2018
Norfolk,VA,89.15,299,2018
Norton,VA,92.16,443,2018
Petersburg,VA,89.3,310,2018
Poquoson,VA,89.15,299,2018
Portsmouth,VA,89.15,299,2018
Radford,VA,92.16,443,2018
Salem,VA,92.16,443,2018
Staunton,VA,91.37,411,2018
Suffolk,VA,89.15,299,2018
Virginia Beach,VA,89.15,299,2018
Waynesboro,VA,91.37,411,2018
Williamsburg,VA,89.15,299,2018
Winchester,VA,91.37,411,2018
Adams,WA,86.69,154,2018
Asotin,WA,91.15,394,2018
Benton,WA,91.15,394,2018
Chelan,WA,91.15,394,2018
Clallam,WA,87.5,184,2018
Clark,WA,89.23,301,2018
Columbia,WA,91.15,394,2018
Cowlitz,WA,89.23,301,2018
Douglas,WA,91.15,394,2018
Ferry,WA,86.69,154,2018
Franklin,WA,91.15,394,2018
Garfield,WA,91.15,394,2018
Grant,WA,91.15,394,2018
Grays Harbor,WA,89.23,301,2018
Island,WA,86.73,156,2018
Jefferson,WA,87.5,184,2018
King,WA,93.41,485,2018
Kitsap,WA,87.5,184,2018
Kittitas,WA,91.15,394,2018
Klickitat,WA,91.15,394,2018
Lewis,WA,89.23,301,2018
Lincoln,WA,86.69,154,2018
Mason,WA,83.74,42,2018
Okanogan,WA,86.69,154,2018
Pacific,WA,89.23,301,2018
Pend Oreille,WA,86.69,154,2018
Pierce,WA,89.72,335,2018
San Juan,WA,86.73,156,2018
Skagit,WA,86.73,156,2018
Skamania,WA,89.23,301,2018
Snohomish,WA,86.73,156,2018
Spokane,WA,86.69,154,2018
Stevens,WA,86.69,154,2018
Thurston,WA,83.74,42,2018
Wahkiakum,WA,89.23,301,2018
Walla Walla,WA,91.15,394,2018
Whatcom,WA,86.73,156,2018
Whitman,WA,91.15,394,2018
Yakima,WA,91.15,394,2018
Barbour,WV,92.31,447,2018
Berkeley,WV,89.8,337,2018
Boone,WV,90.16,354,2018
Braxton,WV,92.31,447,2018
Brooke,WV,91.13,392,2018
Cabell,WV,90.16,354,2018
Calhoun,WV,91.41,413,2018
Clay,WV,90.16,354,2018
Doddridge,WV,92.31,447,2018
Fayette,WV,89.29,303,2018
Gilmer,WV,92.31,447,2018
Grant,WV,89.8,337,2018
Greenbrier,WV,89.29,303,2018
Hampshire,WV,89.8,337,2018
Hancock,WV,91.13,392,2018
Hardy,WV,89.8,337,2018
Harrison,WV,92.31,447,2018
Jackson,WV,91.41,413,2018
Jefferson,WV,89.8,337,2018
Kanawha,WV,90.16,354,2018
Lewis,WV,92.31,447,2018
Lincoln,WV,90.16,354,2018
Logan,WV,90.16,354,2018
McDowell,WV,89.29,303,2018
Marion,WV,92.31,447,2018
Marshall,WV,91.13,392,2018
Mason,WV,90.16,354,2018
Mercer,WV,89.29,303,2018
Mineral,WV,89.8,337,2018
Mingo,WV,90.16,354,2018
Monongalia,WV,92.31,447,2018
Monroe,WV,89.29,303,2018
Morgan,WV,89.8,337,2018
Nicholas,WV,89.29,303,2018
Ohio,WV,91.13,392,2018
Pendleton,WV,89.8,337,2018
Pleasants,WV,91.41,413,2018
Pocahontas,WV,89.29,303,2018
Preston,WV,92.31,447,2018
Putnam,WV,90.16,354,2018
Raleigh,WV,89.29,303,2018
Randolph,WV,92.31,447,2018
Ritchie,WV,91.41,413,2018
Roane,WV,91.41,413,2018
Summers,WV,89.29,303,2018
Taylor,WV,92.31,447,2018
Tucker,WV,92.31,447,2018
Tyler,WV,91.41,413,2018
Upshur,WV,92.31,447,2018
Wayne,WV,90.16,354,2018
Webster,WV,89.29,303,2018
Wetzel,WV,91.13,392,2018
Wirt,WV,91.41,413,2018
Wood,WV,91.41,413,2018
Wyoming,WV,89.29,303,2018
Adams,WI,91.45,415,2018
Ashland,WI,88.11,216,2018
Barron,WI,89.3,310,2018
Bayfield,WI,88.11,216,2018
Brown,WI,86.44,136,2018
Buffalo,WI,89.3,310,2018
Burnett,WI,89.3,310,2018
Calumet,WI,86.44,136,2018
Chippewa,WI,89.3,310,2018
Clark,WI,89.3,310,2018
Columbia,WI,91.45,415,2018
Crawford,WI,91.45,415,2018
Dane,WI,91.45,415,2018
Dodge,WI,91.45,415,2018
Door,WI,86.44,136,2018
Douglas,WI,89.3,310,2018
Dunn,WI,89.3,310,2018
Eau Claire,WI,89.3,310,2018
Florence,WI,88.11,216,2018
Fond du Lac,WI,86.44,136,2018
Forest,WI,88.11,216,2018
Grant,WI,91.45,415,2018
Green,WI,91.45,415,2018
Green Lake,WI,86.44,136,2018
Iowa,WI,91.45,415,2018
Iron,WI,88.11,216,2018
Jackson,WI,89.3,310,2018
Jefferson,WI,88.57,248,2018
Juneau,WI,91.45,415,2018
Kenosha,WI,88.57,248,2018
Kewaunee,WI,86.44,136,2018
La Crosse,WI,89.3,310,2018
Lafayette,WI,91.45,415,2018
Langlade,WI,88.11,216,2018
Lincoln,WI,88.11,216,2018
Manitowoc,WI,86.44,136,2018
Marathon,WI,88.11,216,2018
Marinette,WI,86.44,136,2018
Marquette,WI,86.44,136,2018
Menominee,WI,86.44,136,2018
Milwaukee,WI,91.61,416,2018
Monroe,WI,89.3,310,2018
Oconto,WI,86.44,136,2018
Oneida,WI,88.11,216,2018
Outagamie,WI,86.44,136,2018
Ozaukee,WI,88.57,248,2018
Pepin,WI,89.3,310,2018
Pierce,WI,89.3,310,2018
Polk,WI,89.3,310,2018
Portage,WI,88.11,216,2018
Price,WI,88.11,216,2018
Racine,WI,88.57,248,2018
Richland,WI,91.45,415,2018
Rock,WI,91.45,415,2018
Rusk,WI,89.3,310,2018
St. Croix,WI,89.3,310,2018
Sauk,WI,91.45,415,2018
Sawyer,WI,88.11,216,2018
Shawano,WI,86.44,136,2018
Sheboygan,WI,86.44,136,2018
Taylor,WI,88.11,216,2018
Trempealeau,WI,89.3,310,2018
Vernon,WI,91.45,415,2018
Vilas,WI,88.11,216,2018
Walworth,WI,88.57,248,2018
Washburn,WI,89.3,310,2018
Washington,WI,88.57,248,2018
Waukesha,WI,88.57,248,2018
Waupaca,WI,86.44,136,2018
Waushara,WI,86.44,136,2018
Winnebago,WI,86.44,136,2018
Wood,WI,88.11,216,2018
Albany,WY,89.69,332,2018
Big Horn,WY,86.12,109,2018
Campbell,WY,88.36,241,2018
Carbon,WY,89.69,332,2018
Converse,WY,85.65,91,2018
Crook,WY,88.36,241,2018
Fremont,WY,89.16,300,2018
Goshen,WY,85.65,91,2018
Hot Springs,WY,86.12,109,2018
Johnson,WY,87.56,187,2018
Laramie,WY,87.39,180,2018
Lincoln,WY,87.02,163,2018
Natrona,WY,85,79,2018
Niobrara,WY,85.65,91,2018
Park,WY,86.12,109,2018
Platte,WY,85.65,91,2018
Sheridan,WY,87.56,187,2018
Sublette,WY,89.16,300,2018
Sweetwater,WY,87.02,163,2018
Teton,WY,89.16,300,2018
Uinta,WY,87.02,163,2018
Washakie,WY,86.12,109,2018
Weston,WY,88.36,241,2018
Adjuntas,,0,12,2018
Aguada,,0,12,2018
Aguadilla,,0,12,2018
Aguas Buenas,,0,12,2018
Aibonito,,0,12,2018
Anasco,,0,12,2018
Arecibo,,0,12,2018
Arroyo,,0,12,2018
Barceloneta,,0,12,2018
Barranquitas,,0,12,2018
Bayamon,,0,12,2018
Cabo Rojo,,0,12,2018
Caguas,,0,12,2018
Camuy,,0,12,2018
Canovanas,,0,12,2018
Carolina,,0,12,2018
Catano,,0,12,2018
Cayey,,0,12,2018
Ceiba,,0,12,2018
Ciales,,0,12,2018
Cidra,,0,12,2018
Coamo,,0,12,2018
Comerio,,0,12,2018
Corozal,,0,12,2018
Culebra,,0,12,2018
Dorado,,0,12,2018
Fajardo,,0,12,2018
Florida,,0,12,2018
Guanica,,0,12,2018
Guayama,,0,12,2018
Guayanilla,,0,12,2018
Guaynabo,,0,12,2018
Gurabo,,0,12,2018
Hatillo,,0,12,2018
Hormigueros,,0,12,2018
Humacao,,0,12,2018
Isabela,,0,12,2018
Jayuya,,0,12,2018
Juana Diaz,,0,12,2018
Juncos,,0,12,2018
Lajas,,0,12,2018
Lares,,0,12,2018
Las Marias,,0,12,2018
Las Piedras,,0,12,2018
Loiza,,0,12,2018
Luquillo,,0,12,2018
Manati,,0,12,2018
Maricao,,0,12,2018
Maunabo,,0,12,2018
Mayaguez,,0,12,2018
Moca,,0,12,2018
Morovis,,0,12,2018
Naguabo,,0,12,2018
Naranjito,,0,12,2018
Orocovis,,0,12,2018
Patillas,,0,12,2018
Penuelas,,0,12,2018
Ponce,,0,12,2018
Quebradillas,,0,12,2018
Rincon,,0,12,2018
Rio Grande,,0,12,2018
Sabana Grande,,0,12,2018
Salinas,,0,12,2018
San German,,0,12,2018
San Juan,,0,12,2018
San Lorenzo,,0,12,2018
San Sebastian,,0,12,2018
Santa Isabel,,0,12,2018
Toa Alta,,0,12,2018
Toa Baja,,0,12,2018
Trujillo Alto,,0,12,2018
Utuado,,0,12,2018
Vega Alta,,0,12,2018
Vega Baja,,0,12,2018
Vieques,,0,12,2018
Villalba,,0,12,2018
Yabucoa,,0,12,2018
Yauco,,0,12,2018
