county,state,medianAge,medianAgeBucket,year
Decatur,TN,45.8,422,2018
DeKalb,TN,41.2,258,2018
Dickson,TN,39.4,176,2018
Dyer,TN,40.1,205,2018
Fayette,TN,45.4,415,2018
Fentress,TN,45.0,404,2018
Franklin,TN,41.9,290,2018
Gibson,TN,40.1,205,2018
Giles,TN,43.4,354,2018
Grainger,TN,44.6,394,2018
Greene,TN,44.5,391,2018
Grundy,TN,43.2,348,2018
Hamblen,TN,40.4,220,2018
Hamilton,TN,39.6,183,2018
Hancock,TN,44.6,394,2018
Hardeman,TN,40.5,223,2018
Hardin,TN,45.3,412,2018
Hawkins,TN,44.6,394,2018
Haywood,TN,40.4,220,2018
Henderson,TN,41.4,267,2018
Henry,TN,45.4,415,2018
Hickman,TN,40.8,239,2018
Houston,TN,43.7,364,2018
Humphreys,TN,41.6,278,2018
Jackson,TN,46.6,441,2018
Jefferson,TN,43.4,354,2018
Johnson,TN,46.1,431,2018
Knox,TN,37.3,104,2018
Lake,TN,40.2,209,2018
Lauderdale,TN,38.2,133,2018
Lawrence,TN,39.4,176,2018
Lewis,TN,43.9,371,2018
Lincoln,TN,43.1,343,2018
Loudon,TN,47.5,454,2018
McMinn,TN,42.7,326,2018
McNairy,TN,42.9,334,2018
Macon,TN,39.4,176,2018
Madison,TN,38.2,133,2018
Marion,TN,43.1,343,2018
Marshall,TN,39.0,161,2018
Maury,TN,38.8,153,2018
Meigs,TN,44.7,396,2018
Monroe,TN,43.6,361,2018
Montgomery,TN,30.6,13,2018
Moore,TN,45.3,412,2018
Morgan,TN,41.1,253,2018
Obion,TN,43.0,339,2018
Overton,TN,42.9,334,2018
Perry,TN,43.0,339,2018
Pickett,TN,49.7,479,2018
Polk,TN,45.3,412,2018
Putnam,TN,36.3,82,2018
Rhea,TN,40.2,209,2018
Roane,TN,46.3,435,2018
Robertson,TN,39.1,166,2018
Rutherford,TN,33.3,33,2018
Scott,TN,38.9,157,2018
Sequatchie,TN,43.3,351,2018
Sevier,TN,42.7,326,2018
Shelby,TN,35.4,62,2018
Smith,TN,40.7,233,2018
Stewart,TN,44.5,391,2018
Sullivan,TN,44.9,402,2018
Sumner,TN,39.6,183,2018
Tipton,TN,37.5,109,2018
Trousdale,TN,36.0,74,2018
Unicoi,TN,46.6,441,2018
Union,TN,42.3,308,2018
Van Buren,TN,47.1,449,2018
Warren,TN,40.2,209,2018
Washington,TN,39.9,196,2018
Wayne,TN,42.9,334,2018
Weakley,TN,38.4,139,2018
White,TN,43.1,343,2018
Williamson,TN,39.2,168,2018
Wilson,TN,40.2,209,2018
Anderson,TX,39.1,166,2018
Andrews,TX,31.2,17,2018
Angelina,TX,37.2,102,2018
Aransas,TX,49.6,478,2018
Archer,TX,44.5,391,2018
Armstrong,TX,46.3,435,2018
Atascosa,TX,35.4,62,2018
Austin,TX,40.7,233,2018
Bailey,TX,33.5,35,2018
Bandera,TX,52.1,496,2018
Bastrop,TX,38.6,146,2018
Baylor,TX,47.3,452,2018
Bee,TX,35.4,62,2018
Bell,TX,30.8,15,2018
Bexar,TX,33.4,34,2018
Blanco,TX,49.9,480,2018
Borden,TX,42.5,317,2018
Bosque,TX,46.7,443,2018
Bowie,TX,38.1,129,2018
Brazoria,TX,35.6,66,2018
Brazos,TX,26.2,2,2018
Brewster,TX,43.3,351,2018
Briscoe,TX,46.3,435,2018
Brooks,TX,32.7,29,2018
Brown,TX,41.3,263,2018
Burleson,TX,42.6,321,2018
Burnet,TX,44.2,380,2018
Caldwell,TX,35.4,62,2018
Calhoun,TX,37.7,115,2018
Callahan,TX,42.9,334,2018
Cameron,TX,31.5,20,2018
Camp,TX,38.7,149,2018
Carson,TX,40.3,214,2018
Cass,TX,43.4,354,2018
Castro,TX,35.3,60,2018
Chambers,TX,35.4,62,2018
Cherokee,TX,37.8,119,2018
Childress,TX,30.9,16,2018
Clay,TX,46.2,433,2018
Cochran,TX,34.5,47,2018
Coke,TX,50.3,484,2018
Coleman,TX,46.5,439,2018
Collin,TX,36.6,90,2018
Collingsworth,TX,39.2,168,2018
Colorado,TX,42.5,317,2018
Comal,TX,42.0,294,2018
Comanche,TX,44.8,399,2018
Concho,TX,41.9,290,2018
Cooke,TX,40.4,220,2018
Coryell,TX,31.5,20,2018
Cottle,TX,37.9,123,2018
Crane,TX,32.4,26,2018
Crockett,TX,35.9,71,2018
Crosby,TX,38.1,129,2018
Culberson,TX,43.0,339,2018
Dallam,TX,31.6,21,2018
Dallas,TX,33.3,33,2018
Dawson,TX,33.0,30,2018
Deaf Smith,TX,32.0,23,2018
Delta,TX,42.3,308,2018
Denton,TX,35.2,57,2018
DeWitt,TX,40.9,244,2018
Dickens,TX,43.9,371,2018
Dimmit,TX,33.7,37,2018
Donley,TX,41.6,278,2018
Duval,TX,36.1,76,2018
Eastland,TX,42.4,313,2018
Ector,TX,30.3,11,2018
Edwards,TX,49.3,475,2018
Ellis,TX,36.1,76,2018
El Paso,TX,32.0,23,2018
Erath,TX,30.0,10,2018
Falls,TX,39.3,172,2018
Fannin,TX,41.9,290,2018
Fayette,TX,47.0,448,2018
Fisher,TX,44.4,387,2018
Floyd,TX,36.9,95,2018
Foard,TX,49.3,475,2018
Fort Bend,TX,36.0,74,2018
Franklin,TX,43.0,339,2018
Freestone,TX,40.4,220,2018
Frio,TX,31.4,19,2018
Gaines,TX,27.9,5,2018
Galveston,TX,37.5,109,2018
Garza,TX,39.0,161,2018
Gillespie,TX,50.3,484,2018
Glasscock,TX,36.0,74,2018
Goliad,TX,46.0,426,2018
Gonzales,TX,36.5,87,2018
Gray,TX,36.6,90,2018
Grayson,TX,39.9,196,2018
Gregg,TX,35.4,62,2018
Grimes,TX,40.3,214,2018
Guadalupe,TX,36.7,91,2018
Hale,TX,33.1,31,2018
Hall,TX,43.5,357,2018
Hamilton,TX,46.0,426,2018
Hansford,TX,34.3,45,2018
Hardeman,TX,42.4,313,2018
Hardin,TX,39.0,161,2018
Harris,TX,33.3,33,2018
Harrison,TX,37.9,123,2018
Hartley,TX,39.1,166,2018
Haskell,TX,42.4,313,2018
Hays,TX,31.6,21,2018
Hemphill,TX,35.2,57,2018
Henderson,TX,43.9,371,2018
Hidalgo,TX,29.1,8,2018
Hill,TX,42.1,300,2018
Hockley,TX,33.5,35,2018
Hood,TX,46.7,443,2018
Hopkins,TX,39.5,180,2018
Houston,TX,44.0,375,2018
Howard,TX,36.6,90,2018
Hudspeth,TX,37.6,113,2018
Hunt,TX,37.8,119,2018
Hutchinson,TX,37.3,104,2018
Irion,TX,44.1,378,2018
Jack,TX,39.7,188,2018
Jackson,TX,38.5,143,2018
Jasper,TX,40.9,244,2018
Jeff Davis,TX,54.8,506,2018
Jefferson,TX,36.0,74,2018
Jim Hogg,TX,34.7,49,2018
Jim Wells,TX,34.8,50,2018
Johnson,TX,36.8,93,2018
Jones,TX,38.5,143,2018
Karnes,TX,34.7,49,2018
Kaufman,TX,35.6,66,2018
Kendall,TX,42.1,300,2018
Kenedy,TX,39.5,180,2018
Kent,TX,51.8,494,2018
Kerr,TX,47.7,457,2018
Kimble,TX,52.9,501,2018
King,TX,46.5,439,2018
Kinney,TX,41.7,281,2018
Kleberg,TX,28.0,5,2018
Knox,TX,39.5,180,2018
Lamar,TX,40.8,239,2018
Lamb,TX,36.0,74,2018
Lampasas,TX,42.2,304,2018
La Salle,TX,33.8,38,2018
Lavaca,TX,43.5,357,2018
Lee,TX,41.5,272,2018
Leon,TX,45.0,404,2018
Liberty,TX,35.7,67,2018
Limestone,TX,40.0,200,2018
Lipscomb,TX,34.9,52,2018
Live Oak,TX,42.2,304,2018
Llano,TX,57.6,510,2018
Loving,TX,55.4,507,2018
Lubbock,TX,30.7,14,2018
Lynn,TX,38.2,133,2018
McCulloch,TX,44.6,394,2018
McLennan,TX,33.2,32,2018
McMullen,TX,40.2,209,2018
Madison,TX,34.7,49,2018
Marion,TX,50.1,482,2018
Martin,TX,32.2,24,2018
Mason,TX,46.9,445,2018
Matagorda,TX,37.8,119,2018
Maverick,TX,29.6,9,2018
Medina,TX,39.3,172,2018
Menard,TX,49.1,473,2018
Midland,TX,31.7,22,2018
Milam,TX,41.3,263,2018
Mills,TX,50.6,486,2018
Mitchell,TX,34.1,42,2018
Montague,TX,43.4,354,2018
Montgomery,TX,36.9,95,2018
Moore,TX,30.2,11,2018
Morris,TX,43.0,339,2018
Motley,TX,38.3,136,2018
Nacogdoches,TX,30.6,13,2018
Navarro,TX,38.6,146,2018
Newton,TX,44.3,384,2018
Nolan,TX,38.5,143,2018
Nueces,TX,35.3,60,2018
Ochiltree,TX,31.6,21,2018
Oldham,TX,29.8,9,2018
Orange,TX,37.8,119,2018
Palo Pinto,TX,40.5,223,2018
Panola,TX,39.3,172,2018
Parker,TX,39.7,188,2018
Parmer,TX,33.9,41,2018
Pecos,TX,35.9,71,2018
Polk,TX,43.6,361,2018
Potter,TX,33.8,38,2018
Presidio,TX,41.8,286,2018
Rains,TX,48.3,465,2018
Randall,TX,35.6,66,2018
Reagan,TX,31.4,19,2018
Real,TX,55.0,506,2018
Red River,TX,45.6,418,2018
Reeves,TX,35.6,66,2018
Refugio,TX,41.9,290,2018
Roberts,TX,38.0,126,2018
Robertson,TX,40.9,244,2018
Rockwall,TX,37.6,113,2018
Runnels,TX,40.8,239,2018
Rusk,TX,38.5,143,2018
Sabine,TX,52.7,500,2018
San Augustine,TX,49.4,476,2018
San Jacinto,TX,44.7,396,2018
San Patricio,TX,35.3,60,2018
San Saba,TX,40.7,233,2018
Schleicher,TX,35.0,53,2018
Scurry,TX,36.1,76,2018
Shackelford,TX,43.0,339,2018
Shelby,TX,37.2,102,2018
Sherman,TX,40.4,220,2018
Smith,TX,36.6,90,2018
Somervell,TX,40.9,244,2018
Starr,TX,28.7,7,2018
Stephens,TX,38.6,146,2018
Sterling,TX,44.9,402,2018
Stonewall,TX,52.0,495,2018
Sutton,TX,38.4,139,2018
Swisher,TX,35.7,67,2018
Tarrant,TX,34.3,45,2018
Taylor,TX,32.3,25,2018
Terrell,TX,51.9,494,2018
Terry,TX,34.7,49,2018
Throckmorton,TX,46.6,441,2018
Titus,TX,33.8,38,2018
Tom Green,TX,33.9,41,2018
Travis,TX,33.9,41,2018
Trinity,TX,48.7,469,2018
Tyler,TX,42.7,326,2018
Upshur,TX,40.9,244,2018
Upton,TX,37.2,102,2018
Uvalde,TX,33.9,41,2018
Val Verde,TX,31.7,22,2018
Van Zandt,TX,42.9,334,2018
Victoria,TX,35.7,67,2018
Walker,TX,35.4,62,2018
Waller,TX,29.0,7,2018
Ward,TX,33.2,32,2018
Washington,TX,41.6,278,2018
Webb,TX,28.6,7,2018
Wharton,TX,37.2,102,2018
Wheeler,TX,39.0,161,2018
Wichita,TX,34.3,45,2018
Wilbarger,TX,37.8,119,2018
Willacy,TX,33.6,36,2018
Williamson,TX,36.1,76,2018
Wilson,TX,40.2,209,2018
Winkler,TX,32.5,27,2018
Wise,TX,38.4,139,2018
Wood,TX,48.2,464,2018
Yoakum,TX,31.2,17,2018
Young,TX,41.4,267,2018
Zapata,TX,29.6,9,2018
Zavala,TX,32.9,30,2018
Beaver,UT,33.4,34,2018
Box Elder,UT,32.5,27,2018
Cache,UT,25.1,1,2018
Carbon,UT,37.2,102,2018
Daggett,UT,46.1,431,2018
Davis,UT,30.8,15,2018
Duchesne,UT,31.0,16,2018
Emery,UT,35.4,62,2018
Garfield,UT,41.2,258,2018
Grand,UT,40.7,233,2018
Iron,UT,29.1,8,2018
Juab,UT,30.4,12,2018
Kane,UT,41.7,281,2018
Millard,UT,35.8,69,2018
Morgan,UT,32.4,26,2018
Piute,UT,44.7,396,2018
Rich,UT,30.6,13,2018
Salt Lake,UT,32.6,27,2018
San Juan,UT,31.5,20,2018
Sanpete,UT,31.9,23,2018
Sevier,UT,35.2,57,2018
Summit,UT,39.0,161,2018
Tooele,UT,31.3,18,2018
Uintah,UT,30.3,11,2018
Utah,UT,24.6,1,2018
Wasatch,UT,33.4,34,2018
Washington,UT,36.4,84,2018
Wayne,UT,41.0,250,2018
Weber,UT,32.5,27,2018
Addison,VT,43.7,364,2018
Bennington,VT,47.0,448,2018
Caledonia,VT,44.2,380,2018
Chittenden,VT,36.5,87,2018
Essex,VT,50.4,485,2018
Franklin,VT,40.0,200,2018
Grand Isle,VT,47.8,458,2018
Lamoille,VT,40.9,244,2018
Orange,VT,46.1,431,2018
Orleans,VT,45.8,422,2018
Rutland,VT,46.6,441,2018
Washington,VT,43.7,364,2018
Windham,VT,47.0,448,2018
Windsor,VT,47.7,457,2018
Accomack,VA,45.9,424,2018
Albemarle,VA,38.8,153,2018
Alleghany,VA,47.4,453,2018
Amelia,VA,46.0,426,2018
Amherst,VA,44.3,384,2018
Appomattox,VA,42.9,334,2018
Arlington,VA,34.5,47,2018
Augusta,VA,44.8,399,2018
Bath,VA,47.6,455,2018
Bedford,VA,46.2,433,2018
Bland,VA,46.1,431,2018
Botetourt,VA,47.0,448,2018
Brunswick,VA,43.2,348,2018
Buchanan,VA,46.5,439,2018
Buckingham,VA,42.7,326,2018
Campbell,VA,42.8,329,2018
Caroline,VA,40.0,200,2018
Carroll,VA,47.4,453,2018
Charles City,VA,50.3,484,2018
Charlotte,VA,45.8,422,2018
Chesterfield,VA,38.8,153,2018
Clarke,VA,46.6,441,2018
Craig,VA,48.3,465,2018
Culpeper,VA,38.8,153,2018
Cumberland,VA,45.5,417,2018
Dickenson,VA,44.3,384,2018
Dinwiddie,VA,43.2,348,2018
Essex,VA,46.0,426,2018
Fairfax,VA,38.1,129,2018
Fauquier,VA,41.4,267,2018
Floyd,VA,47.0,448,2018
Fluvanna,VA,43.3,351,2018
Franklin,VA,38.9,157,2018
Frederick,VA,40.6,228,2018
Giles,VA,44.5,391,2018
Gloucester,VA,44.7,396,2018
Goochland,VA,48.3,465,2018
Grayson,VA,47.7,457,2018
Greene,VA,40.1,205,2018
Greensville,VA,39.8,191,2018
Halifax,VA,46.1,431,2018
Hanover,VA,42.9,334,2018
Henrico,VA,38.5,143,2018
Henry,VA,47.2,450,2018
Highland,VA,59.3,511,2018
Isle of Wight,VA,44.4,387,2018
James City,VA,46.4,437,2018
King and Queen,VA,45.7,420,2018
King George,VA,37.3,104,2018
King William,VA,41.4,267,2018
Lancaster,VA,56.7,509,2018
Lee,VA,44.4,387,2018
Loudoun,VA,36.0,74,2018
Louisa,VA,44.7,396,2018
Lunenburg,VA,45.5,417,2018
Madison,VA,44.8,399,2018
Mathews,VA,52.9,501,2018
Mecklenburg,VA,48.4,466,2018
Middlesex,VA,53.4,503,2018
Montgomery,VA,28.5,6,2018
Nelson,VA,50.1,482,2018
New Kent,VA,43.7,364,2018
Northampton,VA,48.5,467,2018
Northumberland,VA,57.3,509,2018
Nottoway,VA,41.7,281,2018
Orange,VA,42.1,300,2018
Page,VA,45.1,408,2018
Patrick,VA,49.6,478,2018
Pittsylvania,VA,46.7,443,2018
Powhatan,VA,45.1,408,2018
Prince Edward,VA,30.8,15,2018
Prince George,VA,37.0,97,2018
Prince William,VA,34.9,52,2018
Pulaski,VA,46.3,435,2018
Rappahannock,VA,50.1,482,2018
Richmond,VA,33.8,38,2018
Roanoke,VA,38.7,149,2018
Rockbridge,VA,48.7,469,2018
Rockingham,VA,41.6,278,2018
Russell,VA,45.4,415,2018
Scott,VA,46.9,445,2018
Shenandoah,VA,44.4,387,2018
Smyth,VA,44.9,402,2018
Southampton,VA,46.1,431,2018
Spotsylvania,VA,38.1,129,2018
Stafford,VA,35.3,60,2018
Surry,VA,49.6,478,2018
Sussex,VA,39.8,191,2018
Tazewell,VA,44.9,402,2018
Warren,VA,40.7,233,2018
Washington,VA,45.9,424,2018
Westmoreland,VA,47.9,460,2018
Wise,VA,40.7,233,2018
Wythe,VA,44.9,402,2018
York,VA,39.5,180,2018
Alexandria,VA,36.5,87,2018
Bristol,VA,42.2,304,2018
Buena Vista,VA,37.5,109,2018
Charlottesville,VA,31.3,18,2018
Chesapeake,VA,36.7,91,2018
Colonial Heights,VA,40.3,214,2018
Covington,VA,42.8,329,2018
Danville,VA,41.1,253,2018
Emporia,VA,38.4,139,2018
Falls Church,VA,38.8,153,2018
Fredericksburg,VA,30.3,11,2018
Galax,VA,45.1,408,2018
Hampton,VA,36.1,76,2018
Harrisonburg,VA,25.1,1,2018
Hopewell,VA,36.5,87,2018
Lexington,VA,21.7,0,2018
Lynchburg,VA,28.2,6,2018
Manassas,VA,33.7,37,2018
Manassas Park,VA,35.3,60,2018
Martinsville,VA,40.8,239,2018
Newport News,VA,33.3,33,2018
Norfolk,VA,30.5,12,2018
Norton,VA,37.3,104,2018
Petersburg,VA,38.7,149,2018
Poquoson,VA,43.2,348,2018
Portsmouth,VA,35.2,57,2018
Radford,VA,22.9,0,2018
Salem,VA,41.3,263,2018
Staunton,VA,42.5,317,2018
Suffolk,VA,38.2,133,2018
Virginia Beach,VA,35.9,71,2018
Waynesboro,VA,39.4,176,2018
Williamsburg,VA,24.6,1,2018
Winchester,VA,37.3,104,2018
Adams,WA,28.3,6,2018
Asotin,WA,45.0,404,2018
Benton,WA,35.7,67,2018
Chelan,WA,40.2,209,2018
Clallam,WA,50.5,486,2018
Clark,WA,38.2,133,2018
Columbia,WA,49.4,476,2018
Cowlitz,WA,41.5,272,2018
Douglas,WA,37.1,99,2018
Ferry,WA,49.6,478,2018
Franklin,WA,30.0,10,2018
Garfield,WA,45.5,417,2018
Grant,WA,32.7,29,2018
Grays Harbor,WA,43.7,364,2018
Island,WA,44.2,380,2018
Jefferson,WA,57.9,510,2018
King,WA,37.1,99,2018
Kitsap,WA,39.0,161,2018
Kittitas,WA,33.1,31,2018
Klickitat,WA,46.6,441,2018
Lewis,WA,43.1,343,2018
Lincoln,WA,48.4,466,2018
Mason,WA,45.6,418,2018
Okanogan,WA,42.9,334,2018
Pacific,WA,53.1,502,2018
Pend Oreille,WA,50.6,486,2018
Pierce,WA,36.1,76,2018
San Juan,WA,56.1,508,2018
Skagit,WA,41.5,272,2018
Skamania,WA,46.3,435,2018
Snohomish,WA,37.8,119,2018
Spokane,WA,37.5,109,2018
Stevens,WA,46.6,441,2018
Thurston,WA,39.0,161,2018
Wahkiakum,WA,54.3,505,2018
Walla Walla,WA,37.1,99,2018
Whatcom,WA,37.0,97,2018
Whitman,WA,24.6,1,2018
Yakima,WA,32.8,29,2018
Barbour,WV,41.7,281,2018
Berkeley,WV,38.8,153,2018
Boone,WV,42.7,326,2018
Braxton,WV,45.2,410,2018
Brooke,WV,46.2,433,2018
Cabell,WV,38.5,143,2018
Calhoun,WV,47.6,455,2018
Clay,WV,43.9,371,2018
Doddridge,WV,45.1,408,2018
Fayette,WV,43.8,368,2018
Gilmer,WV,39.7,188,2018
Grant,WV,46.2,433,2018
Greenbrier,WV,45.4,415,2018
Hampshire,WV,46.5,439,2018
Hancock,WV,46.4,437,2018
Hardy,WV,45.4,415,2018
Harrison,WV,42.3,308,2018
Jackson,WV,43.4,354,2018
Jefferson,WV,40.7,233,2018
Kanawha,WV,43.3,351,2018
Lewis,WV,42.9,334,2018
Lincoln,WV,43.0,339,2018
Logan,WV,43.3,351,2018
McDowell,WV,44.6,394,2018
Marion,WV,41.2,258,2018
Marshall,WV,45.2,410,2018
Mason,WV,44.1,378,2018
Mercer,WV,42.7,326,2018
Mineral,WV,43.9,371,2018
Mingo,WV,42.7,326,2018
Monongalia,WV,31.2,17,2018
Monroe,WV,46.7,443,2018
Morgan,WV,47.6,455,2018
Nicholas,WV,45.0,404,2018
Ohio,WV,43.5,357,2018
Pendleton,WV,50.5,486,2018
Pleasants,WV,43.4,354,2018
Pocahontas,WV,48.7,469,2018
Preston,WV,42.4,313,2018
Putnam,WV,41.8,286,2018
Raleigh,WV,42.4,313,2018
Randolph,WV,43.5,357,2018
Ritchie,WV,46.0,426,2018
Roane,WV,45.1,408,2018
Summers,WV,48.2,464,2018
Taylor,WV,43.2,348,2018
Tucker,WV,48.7,469,2018
Tyler,WV,46.7,443,2018
Upshur,WV,42.0,294,2018
Wayne,WV,43.7,364,2018
Webster,WV,46.8,444,2018
Wetzel,WV,45.9,424,2018
Wirt,WV,44.7,396,2018
Wood,WV,43.3,351,2018
Wyoming,WV,44.2,380,2018
Adams,WI,53.3,503,2018
Ashland,WI,41.8,286,2018
Barron,WI,44.1,378,2018
Bayfield,WI,52.0,495,2018
Brown,WI,37.2,102,2018
Buffalo,WI,46.0,426,2018
Burnett,WI,52.5,498,2018
Calumet,WI,40.1,205,2018
Chippewa,WI,40.9,244,2018
Clark,WI,37.6,113,2018
Columbia,WI,42.4,313,2018
Crawford,WI,46.0,426,2018
Dane,WI,34.9,52,2018
Dodge,WI,42.5,317,2018
Door,WI,52.4,498,2018
Douglas,WI,41.9,290,2018
Dunn,WI,34.3,45,2018
Eau Claire,WI,34.4,46,2018
Florence,WI,52.4,498,2018
Fond du Lac,WI,41.5,272,2018
Forest,WI,46.7,443,2018
Grant,WI,35.7,67,2018
Green,WI,42.9,334,2018
Green Lake,WI,45.4,415,2018
Iowa,WI,42.5,317,2018
Iron,WI,54.5,505,2018
Jackson,WI,41.6,278,2018
Jefferson,WI,40.7,233,2018
Juneau,WI,45.2,410,2018
Kenosha,WI,38.2,133,2018
Kewaunee,WI,44.2,380,2018
La Crosse,WI,35.8,69,2018
Lafayette,WI,41.4,267,2018
Langlade,WI,48.2,464,2018
Lincoln,WI,47.2,450,2018
Manitowoc,WI,44.7,396,2018
Marathon,WI,40.6,228,2018
Marinette,WI,48.3,465,2018
Marquette,WI,49.8,479,2018
Menominee,WI,31.7,22,2018
Milwaukee,WI,34.7,49,2018
Monroe,WI,39.5,180,2018
Oconto,WI,46.5,439,2018
Oneida,WI,50.9,489,2018
Outagamie,WI,37.9,123,2018
Ozaukee,WI,43.9,371,2018
Pepin,WI,46.3,435,2018
Pierce,WI,36.8,93,2018
Polk,WI,45.2,410,2018
Portage,WI,36.7,91,2018
Price,WI,51.6,493,2018
Racine,WI,40.1,205,2018
Richland,WI,45.1,408,2018
Rock,WI,39.5,180,2018
Rusk,WI,49.1,473,2018
St. Croix,WI,38.6,146,2018
Sauk,WI,41.2,258,2018
Sawyer,WI,50.2,483,2018
Shawano,WI,45.0,404,2018
Sheboygan,WI,41.3,263,2018
Taylor,WI,43.4,354,2018
Trempealeau,WI,40.5,223,2018
Vernon,WI,41.9,290,2018
Vilas,WI,54.1,505,2018
Walworth,WI,39.7,188,2018
Washburn,WI,50.7,488,2018
Washington,WI,42.9,334,2018
Waukesha,WI,43.2,348,2018
Waupaca,WI,45.4,415,2018
Waushara,WI,49.0,471,2018
Winnebago,WI,38.2,133,2018
Wood,WI,43.8,368,2018
Albany,WY,27.3,3,2018
Big Horn,WY,41.3,263,2018
Campbell,WY,33.5,35,2018
Carbon,WY,38.0,126,2018
Converse,WY,40.1,205,2018
Crook,WY,42.6,321,2018
Fremont,WY,38.4,139,2018
Goshen,WY,43.4,354,2018
Hot Springs,WY,49.5,476,2018
Johnson,WY,45.5,417,2018
Laramie,WY,36.9,95,2018
Lincoln,WY,39.3,172,2018
Natrona,WY,36.6,90,2018
Niobrara,WY,41.0,250,2018
Park,WY,44.4,387,2018
Platte,WY,47.1,449,2018
Sheridan,WY,42.1,300,2018
Sublette,WY,39.4,176,2018
Sweetwater,WY,34.6,48,2018
Teton,WY,39.3,172,2018
Uinta,WY,35.5,64,2018
Washakie,WY,43.5,357,2018
Weston,WY,42.9,334,2018
Adjuntas,,40.9,244,2018
Aguada,,42.3,308,2018
Aguadilla,,41.5,272,2018
Aguas Buenas,,41.4,267,2018
Aibonito,,41.6,278,2018
Añasco,,41.8,286,2018
Arecibo,,42.0,294,2018
Arroyo,,39.6,183,2018
Barceloneta,,39.9,196,2018
Barranquitas,,36.4,84,2018
Bayamón,,41.3,263,2018
Cabo Rojo,,43.2,348,2018
Caguas,,40.5,223,2018
Camuy,,40.8,239,2018
Canóvanas,,39.1,166,2018
Carolina,,42.0,294,2018
Cataño,,39.8,191,2018
Cayey,,42.4,313,2018
Ceiba,,41.9,290,2018
Ciales,,41.9,290,2018
Cidra,,39.8,191,2018
Coamo,,40.7,233,2018
Comerío,,38.6,146,2018
Corozal,,39.0,161,2018
Culebra,,42.8,329,2018
Dorado,,40.0,200,2018
Fajardo,,41.2,258,2018
Florida,,39.8,191,2018
Guánica,,42.1,300,2018
Guayama,,38.5,143,2018
Guayanilla,,41.0,250,2018
Guaynabo,,43.6,361,2018
Gurabo,,38.6,146,2018
Hatillo,,41.5,272,2018
Hormigueros,,45.8,422,2018
Humacao,,42.1,300,2018
Isabela,,41.6,278,2018
Jayuya,,37.8,119,2018
Juana Díaz,,38.1,129,2018
Juncos,,38.4,139,2018
Lajas,,44.0,375,2018
Lares,,42.2,304,2018
Las Marías,,41.1,253,2018
Las Piedras,,39.0,161,2018
Loíza,,38.9,157,2018
Luquillo,,41.2,258,2018
Manatí,,41.5,272,2018
Maricao,,43.2,348,2018
Maunabo,,44.4,387,2018
Mayagüez,,40.7,233,2018
Moca,,39.5,180,2018
Morovis,,37.9,123,2018
Naguabo,,37.7,115,2018
Naranjito,,39.4,176,2018
Orocovis,,38.9,157,2018
Patillas,,43.9,371,2018
Peñuelas,,37.3,104,2018
Ponce,,40.4,220,2018
Quebradillas,,40.4,220,2018
Rincón,,45.4,415,2018
Río Grande,,40.7,233,2018
Sabana Grande,,42.1,300,2018
Salinas,,39.9,196,2018
San Germán,,43.2,348,2018
San Juan,,42.5,317,2018
San Lorenzo,,41.0,250,2018
San Sebastián,,43.3,351,2018
Santa Isabel,,37.8,119,2018
Toa Alta,,37.7,115,2018
Toa Baja,,39.8,191,2018
Trujillo Alto,,39.8,191,2018
Utuado,,42.8,329,2018
Vega Alta,,38.6,146,2018
Vega Baja,,40.7,233,2018
Vieques,,43.6,361,2018
Villalba,,38.8,153,2018
Yabucoa,,42.5,317,2018
Yauco,,43.0,339,2018
