county,state,percentHealthInsurance,percentHealthInsuranceBucket,year
Meigs,TN,90.8,251,2018
Monroe,TN,88.9,180,2018
Montgomery,TN,91.6,283,2018
Moore,TN,89.3,195,2018
Morgan,TN,89.0,184,2018
Obion,TN,89.5,202,2018
Overton,TN,91.3,272,2018
Perry,TN,85.3,82,2018
Pickett,TN,93.6,372,2018
Polk,TN,88.9,180,2018
Putnam,TN,91.1,264,2018
Rhea,TN,90.2,226,2018
Roane,TN,91.4,276,2018
Robertson,TN,91.0,258,2018
Rutherford,TN,91.1,264,2018
Scott,TN,88.1,150,2018
Sequatchie,TN,88.7,172,2018
Sevier,TN,83.7,56,2018
Shelby,TN,87.9,143,2018
Smith,TN,91.3,272,2018
Stewart,TN,90.0,220,2018
Sullivan,TN,91.2,268,2018
Sumner,TN,91.3,272,2018
Tipton,TN,90.6,242,2018
Trousdale,TN,85.0,77,2018
Unicoi,TN,90.1,222,2018
Union,TN,88.1,150,2018
Van Buren,TN,85.6,87,2018
Warren,TN,87.6,133,2018
Washington,TN,90.9,255,2018
Wayne,TN,88.8,177,2018
Weakley,TN,90.3,230,2018
White,TN,88.7,172,2018
Williamson,TN,95.1,449,2018
Wilson,TN,93.4,361,2018
Anderson,TX,85.9,93,2018
Andrews,TX,81.8,35,2018
Angelina,TX,80.8,25,2018
Aransas,TX,79.5,17,2018
Archer,TX,88.6,169,2018
Armstrong,TX,92.4,316,2018
Atascosa,TX,84.2,63,2018
Austin,TX,87.9,143,2018
Bailey,TX,79.4,17,2018
Bandera,TX,82.3,40,2018
Bastrop,TX,83.7,56,2018
Baylor,TX,86.9,116,2018
Bee,TX,80.0,20,2018
Bell,TX,88.2,153,2018
Bexar,TX,84.9,75,2018
Blanco,TX,82.0,37,2018
Borden,TX,95.3,459,2018
Bosque,TX,82.1,38,2018
Bowie,TX,85.5,86,2018
Brazoria,TX,86.6,109,2018
Brazos,TX,86.9,116,2018
Brewster,TX,83.2,50,2018
Briscoe,TX,78.1,12,2018
Brooks,TX,78.1,12,2018
Brown,TX,86.3,100,2018
Burleson,TX,83.3,51,2018
Burnet,TX,84.8,73,2018
Caldwell,TX,78.7,14,2018
Calhoun,TX,81.0,28,2018
Callahan,TX,81.5,32,2018
Cameron,TX,71.4,3,2018
Camp,TX,83.4,53,2018
Carson,TX,88.6,169,2018
Cass,TX,84.6,70,2018
Castro,TX,73.9,5,2018
Chambers,TX,85.7,89,2018
Cherokee,TX,81.2,30,2018
Childress,TX,82.9,47,2018
Clay,TX,86.1,97,2018
Cochran,TX,72.0,3,2018
Coke,TX,87.0,118,2018
Coleman,TX,77.0,9,2018
Collin,TX,89.6,206,2018
Collingsworth,TX,77.4,10,2018
Colorado,TX,86.4,103,2018
Comal,TX,87.7,138,2018
Comanche,TX,81.9,36,2018
Concho,TX,82.9,47,2018
Cooke,TX,85.1,79,2018
Coryell,TX,90.1,222,2018
Cottle,TX,86.4,103,2018
Crane,TX,83.9,58,2018
Crockett,TX,84.8,73,2018
Crosby,TX,79.6,18,2018
Culberson,TX,79.3,17,2018
Dallam,TX,75.1,7,2018
Dallas,TX,79.0,15,2018
Dawson,TX,84.6,70,2018
Deaf Smith,TX,79.6,18,2018
Delta,TX,84.8,73,2018
Denton,TX,88.5,163,2018
DeWitt,TX,87.0,118,2018
Dickens,TX,81.2,30,2018
Dimmit,TX,77.8,11,2018
Donley,TX,84.6,70,2018
Duval,TX,75.5,7,2018
Eastland,TX,83.8,58,2018
Ector,TX,78.5,13,2018
Edwards,TX,87.7,138,2018
Ellis,TX,84.8,73,2018
El Paso,TX,79.3,17,2018
Erath,TX,82.2,39,2018
Falls,TX,83.1,49,2018
Fannin,TX,84.0,59,2018
Fayette,TX,89.2,192,2018
Fisher,TX,84.6,70,2018
Floyd,TX,77.6,10,2018
Foard,TX,86.7,111,2018
Fort Bend,TX,88.9,180,2018
Franklin,TX,83.4,53,2018
Freestone,TX,84.3,64,2018
Frio,TX,78.0,11,2018
Gaines,TX,68.3,1,2018
Galveston,TX,85.8,91,2018
Garza,TX,82.5,42,2018
Gillespie,TX,81.2,30,2018
Glasscock,TX,79.7,19,2018
Goliad,TX,89.3,195,2018
Gonzales,TX,80.1,20,2018
Gray,TX,81.9,36,2018
Grayson,TX,83.1,49,2018
Gregg,TX,81.0,28,2018
Grimes,TX,86.3,100,2018
Guadalupe,TX,88.5,163,2018
Hale,TX,80.9,26,2018
Hall,TX,74.4,5,2018
Hamilton,TX,82.5,42,2018
Hansford,TX,80.3,22,2018
Hardeman,TX,84.2,63,2018
Hardin,TX,85.2,81,2018
Harris,TX,79.8,19,2018
Harrison,TX,85.1,79,2018
Hartley,TX,83.1,49,2018
Haskell,TX,80.7,24,2018
Hays,TX,86.0,95,2018
Hemphill,TX,73.1,4,2018
Henderson,TX,81.3,31,2018
Hidalgo,TX,69.5,2,2018
Hill,TX,83.8,58,2018
Hockley,TX,81.6,33,2018
Hood,TX,84.7,71,2018
Hopkins,TX,81.6,33,2018
Houston,TX,85.0,77,2018
Howard,TX,82.6,43,2018
Hudspeth,TX,76.6,8,2018
Hunt,TX,83.0,48,2018
Hutchinson,TX,82.7,44,2018
Irion,TX,86.1,97,2018
Jack,TX,82.6,43,2018
Jackson,TX,84.2,63,2018
Jasper,TX,83.3,51,2018
Jeff Davis,TX,86.4,103,2018
Jefferson,TX,79.5,17,2018
Jim Hogg,TX,81.2,30,2018
Jim Wells,TX,81.6,33,2018
Johnson,TX,83.9,58,2018
Jones,TX,86.1,97,2018
Karnes,TX,86.1,97,2018
Kaufman,TX,84.9,75,2018
Kendall,TX,90.8,251,2018
Kenedy,TX,78.5,13,2018
Kent,TX,94.5,420,2018
Kerr,TX,84.1,60,2018
Kimble,TX,77.0,9,2018
King,TX,92.1,304,2018
Kinney,TX,85.4,84,2018
Kleberg,TX,82.7,44,2018
Knox,TX,84.2,63,2018
Lamar,TX,82.8,45,2018
Lamb,TX,77.0,9,2018
Lampasas,TX,85.2,81,2018
La Salle,TX,74.9,6,2018
Lavaca,TX,88.8,177,2018
Lee,TX,87.3,125,2018
Leon,TX,82.0,37,2018
Liberty,TX,81.0,28,2018
Limestone,TX,79.2,16,2018
Lipscomb,TX,81.0,28,2018
Live Oak,TX,80.8,25,2018
Llano,TX,83.2,50,2018
Loving,TX,89.2,192,2018
Lubbock,TX,86.5,106,2018
Lynn,TX,82.5,42,2018
McCulloch,TX,81.6,33,2018
McLennan,TX,84.9,75,2018
McMullen,TX,87.8,140,2018
Madison,TX,85.7,89,2018
Marion,TX,87.6,133,2018
Martin,TX,87.4,127,2018
Mason,TX,79.7,19,2018
Matagorda,TX,80.4,23,2018
Maverick,TX,69.9,2,2018
Medina,TX,86.7,111,2018
Menard,TX,68.6,2,2018
Midland,TX,82.5,42,2018
Milam,TX,86.6,109,2018
Mills,TX,79.3,17,2018
Mitchell,TX,85.9,93,2018
Montague,TX,80.5,23,2018
Montgomery,TX,85.7,89,2018
Moore,TX,83.4,53,2018
Morris,TX,85.5,86,2018
Motley,TX,79.6,18,2018
Nacogdoches,TX,81.1,28,2018
Navarro,TX,82.6,43,2018
Newton,TX,83.5,54,2018
Nolan,TX,82.7,44,2018
Nueces,TX,83.0,48,2018
Ochiltree,TX,79.1,15,2018
Oldham,TX,89.2,192,2018
Orange,TX,84.6,70,2018
Palo Pinto,TX,81.4,31,2018
Panola,TX,82.6,43,2018
Parker,TX,86.1,97,2018
Parmer,TX,79.5,17,2018
Pecos,TX,79.7,19,2018
Polk,TX,81.6,33,2018
Potter,TX,78.3,12,2018
Presidio,TX,70.0,2,2018
Rains,TX,79.9,20,2018
Randall,TX,89.3,195,2018
Reagan,TX,75.3,7,2018
Real,TX,72.4,4,2018
Red River,TX,85.5,86,2018
Reeves,TX,79.5,17,2018
Refugio,TX,84.1,60,2018
Roberts,TX,91.8,291,2018
Robertson,TX,85.0,77,2018
Rockwall,TX,88.8,177,2018
Runnels,TX,84.4,65,2018
Rusk,TX,80.7,24,2018
Sabine,TX,85.4,84,2018
San Augustine,TX,84.6,70,2018
San Jacinto,TX,80.4,23,2018
San Patricio,TX,82.6,43,2018
San Saba,TX,81.0,28,2018
Schleicher,TX,78.9,14,2018
Scurry,TX,84.7,71,2018
Shackelford,TX,87.1,121,2018
Shelby,TX,75.6,7,2018
Sherman,TX,80.3,22,2018
Smith,TX,82.8,45,2018
Somervell,TX,82.9,47,2018
Starr,TX,66.6,1,2018
Stephens,TX,79.1,15,2018
Sterling,TX,79.8,19,2018
Stonewall,TX,85.2,81,2018
Sutton,TX,82.4,41,2018
Swisher,TX,81.1,28,2018
Tarrant,TX,83.7,56,2018
Taylor,TX,86.5,106,2018
Terrell,TX,84.6,70,2018
Terry,TX,77.6,10,2018
Throckmorton,TX,82.6,43,2018
Titus,TX,81.8,35,2018
Tom Green,TX,84.9,75,2018
Travis,TX,86.5,106,2018
Trinity,TX,79.7,19,2018
Tyler,TX,85.0,77,2018
Upshur,TX,83.1,49,2018
Upton,TX,87.1,121,2018
Uvalde,TX,78.7,14,2018
Val Verde,TX,81.4,31,2018
Van Zandt,TX,82.8,45,2018
Victoria,TX,84.2,63,2018
Walker,TX,86.6,109,2018
Waller,TX,80.0,20,2018
Ward,TX,82.3,40,2018
Washington,TX,88.4,159,2018
Webb,TX,71.9,3,2018
Wharton,TX,81.8,35,2018
Wheeler,TX,80.3,22,2018
Wichita,TX,86.2,98,2018
Wilbarger,TX,85.7,89,2018
Willacy,TX,71.9,3,2018
Williamson,TX,90.6,242,2018
Wilson,TX,85.7,89,2018
Winkler,TX,78.5,13,2018
Wise,TX,82.2,39,2018
Wood,TX,86.3,100,2018
Yoakum,TX,77.6,10,2018
Young,TX,81.4,31,2018
Zapata,TX,70.7,2,2018
Zavala,TX,81.6,33,2018
Beaver,UT,87.9,143,2018
Box Elder,UT,92.5,320,2018
Cache,UT,92.6,325,2018
Carbon,UT,89.4,198,2018
Daggett,UT,97.2,507,2018
Davis,UT,93.7,377,2018
Duchesne,UT,85.1,79,2018
Emery,UT,90.2,226,2018
Garfield,UT,83.8,58,2018
Grand,UT,83.8,58,2018
Iron,UT,87.3,125,2018
Juab,UT,87.9,143,2018
Kane,UT,85.7,89,2018
Millard,UT,85.1,79,2018
Morgan,UT,93.9,385,2018
Piute,UT,77.8,11,2018
Rich,UT,87.5,130,2018
Salt Lake,UT,88.7,172,2018
San Juan,UT,79.0,15,2018
Sanpete,UT,88.5,163,2018
Sevier,UT,86.7,111,2018
Summit,UT,91.9,296,2018
Tooele,UT,92.3,312,2018
Uintah,UT,85.3,82,2018
Utah,UT,91.4,276,2018
Wasatch,UT,91.2,268,2018
Washington,UT,86.0,95,2018
Wayne,UT,81.3,31,2018
Weber,UT,90.7,247,2018
Addison,VT,95.7,473,2018
Bennington,VT,95.8,478,2018
Caledonia,VT,94.8,435,2018
Chittenden,VT,96.7,500,2018
Essex,VT,95.4,464,2018
Franklin,VT,96.6,498,2018
Grand Isle,VT,96.9,503,2018
Lamoille,VT,94.2,402,2018
Orange,VT,95.4,464,2018
Orleans,VT,95.8,478,2018
Rutland,VT,95.1,449,2018
Washington,VT,96.9,503,2018
Windham,VT,95.1,449,2018
Windsor,VT,95.3,459,2018
Accomack,VA,83.2,50,2018
Albemarle,VA,92.7,330,2018
Alleghany,VA,93.0,344,2018
Amelia,VA,88.8,177,2018
Amherst,VA,89.7,210,2018
Appomattox,VA,91.8,291,2018
Arlington,VA,93.4,361,2018
Augusta,VA,91.1,264,2018
Bath,VA,84.7,71,2018
Bedford,VA,91.9,296,2018
Bland,VA,91.5,280,2018
Botetourt,VA,95.1,449,2018
Brunswick,VA,91.7,286,2018
Buchanan,VA,86.4,103,2018
Buckingham,VA,87.9,143,2018
Campbell,VA,90.2,226,2018
Caroline,VA,93.0,344,2018
Carroll,VA,88.1,150,2018
Charles City,VA,90.9,255,2018
Charlotte,VA,86.4,103,2018
Chesterfield,VA,92.4,316,2018
Clarke,VA,85.8,91,2018
Craig,VA,96.1,487,2018
Culpeper,VA,90.6,242,2018
Cumberland,VA,86.2,98,2018
Dickenson,VA,90.4,233,2018
Dinwiddie,VA,90.2,226,2018
Essex,VA,91.4,276,2018
Fairfax,VA,92.0,299,2018
Fauquier,VA,92.1,304,2018
Floyd,VA,93.2,353,2018
Fluvanna,VA,92.8,334,2018
Franklin,VA,90.9,255,2018
Frederick,VA,90.1,222,2018
Giles,VA,91.1,264,2018
Gloucester,VA,91.5,280,2018
Goochland,VA,95.4,464,2018
Grayson,VA,88.6,169,2018
Greene,VA,88.3,155,2018
Greensville,VA,88.3,155,2018
Halifax,VA,90.5,237,2018
Hanover,VA,94.9,440,2018
Henrico,VA,91.7,286,2018
Henry,VA,88.4,159,2018
Highland,VA,91.0,258,2018
Isle of Wight,VA,92.7,330,2018
James City,VA,93.3,357,2018
King and Queen,VA,87.7,138,2018
King George,VA,94.4,414,2018
King William,VA,93.1,348,2018
Lancaster,VA,89.5,202,2018
Lee,VA,86.8,113,2018
Loudoun,VA,93.8,382,2018
Louisa,VA,89.0,184,2018
Lunenburg,VA,86.7,111,2018
Madison,VA,87.4,127,2018
Mathews,VA,90.0,220,2018
Mecklenburg,VA,88.3,155,2018
Middlesex,VA,91.1,264,2018
Montgomery,VA,93.6,372,2018
Nelson,VA,88.6,169,2018
New Kent,VA,94.3,408,2018
Northampton,VA,86.9,116,2018
Northumberland,VA,89.5,202,2018
Nottoway,VA,88.5,163,2018
Orange,VA,90.0,220,2018
Page,VA,87.5,130,2018
Patrick,VA,88.2,153,2018
Pittsylvania,VA,90.3,230,2018
Powhatan,VA,93.7,377,2018
Prince Edward,VA,90.7,247,2018
Prince George,VA,92.7,330,2018
Prince William,VA,88.6,169,2018
Pulaski,VA,92.7,330,2018
Rappahannock,VA,86.7,111,2018
Richmond,VA,86.6,109,2018
Roanoke,VA,87.5,130,2018
Rockbridge,VA,90.5,237,2018
Rockingham,VA,88.6,169,2018
Russell,VA,89.9,217,2018
Scott,VA,89.1,187,2018
Shenandoah,VA,90.8,251,2018
Smyth,VA,89.2,192,2018
Southampton,VA,93.0,344,2018
Spotsylvania,VA,91.8,291,2018
Stafford,VA,92.6,325,2018
Surry,VA,88.3,155,2018
Sussex,VA,92.8,334,2018
Tazewell,VA,89.4,198,2018
Warren,VA,88.5,163,2018
Washington,VA,90.9,255,2018
Westmoreland,VA,87.0,118,2018
Wise,VA,88.9,180,2018
Wythe,VA,90.7,247,2018
York,VA,94.9,440,2018
Alexandria,VA,87.6,133,2018
Bristol,VA,88.5,163,2018
Buena Vista,VA,85.4,84,2018
Charlottesville,VA,90.9,255,2018
Chesapeake,VA,92.5,320,2018
Colonial Heights,VA,91.8,291,2018
Covington,VA,88.0,147,2018
Danville,VA,89.6,206,2018
Emporia,VA,81.2,30,2018
Falls Church,VA,97.4,508,2018
Fredericksburg,VA,89.2,192,2018
Galax,VA,84.7,71,2018
Hampton,VA,90.5,237,2018
Harrisonburg,VA,85.8,91,2018
Hopewell,VA,89.5,202,2018
Lexington,VA,94.4,414,2018
Lynchburg,VA,90.6,242,2018
Manassas,VA,84.4,65,2018
Manassas Park,VA,81.3,31,2018
Martinsville,VA,86.8,113,2018
Newport News,VA,88.5,163,2018
Norfolk,VA,87.1,121,2018
Norton,VA,89.9,217,2018
Petersburg,VA,86.8,113,2018
Poquoson,VA,97.0,504,2018
Portsmouth,VA,89.1,187,2018
Radford,VA,92.3,312,2018
Salem,VA,93.1,348,2018
Staunton,VA,89.6,206,2018
Suffolk,VA,92.7,330,2018
Virginia Beach,VA,91.8,291,2018
Waynesboro,VA,87.1,121,2018
Williamsburg,VA,94.2,402,2018
Winchester,VA,84.5,68,2018
Adams,WA,80.5,23,2018
Asotin,WA,92.7,330,2018
Benton,WA,92.4,316,2018
Chelan,WA,91.1,264,2018
Clallam,WA,91.1,264,2018
Clark,WA,93.7,377,2018
Columbia,WA,95.1,449,2018
Cowlitz,WA,94.2,402,2018
Douglas,WA,89.6,206,2018
Ferry,WA,91.9,296,2018
Franklin,WA,85.1,79,2018
Garfield,WA,94.6,426,2018
Grant,WA,86.5,106,2018
Grays Harbor,WA,91.6,283,2018
Island,WA,94.5,420,2018
Jefferson,WA,94.0,389,2018
King,WA,94.3,408,2018
Kitsap,WA,95.0,444,2018
Kittitas,WA,93.2,353,2018
Klickitat,WA,91.9,296,2018
Lewis,WA,91.8,291,2018
Lincoln,WA,94.6,426,2018
Mason,WA,91.9,296,2018
Okanogan,WA,87.6,133,2018
Pacific,WA,92.6,325,2018
Pend Oreille,WA,92.4,316,2018
Pierce,WA,93.3,357,2018
San Juan,WA,92.9,340,2018
Skagit,WA,92.3,312,2018
Skamania,WA,95.3,459,2018
Snohomish,WA,93.5,365,2018
Spokane,WA,94.4,414,2018
Stevens,WA,92.4,316,2018
Thurston,WA,94.4,414,2018
Wahkiakum,WA,92.8,334,2018
Walla Walla,WA,91.9,296,2018
Whatcom,WA,93.5,365,2018
Whitman,WA,95.6,471,2018
Yakima,WA,86.5,106,2018
Barbour,WV,94.6,426,2018
Berkeley,WV,93.6,372,2018
Boone,WV,94.6,426,2018
Braxton,WV,95.1,449,2018
Brooke,WV,94.6,426,2018
Cabell,WV,92.8,334,2018
Calhoun,WV,93.5,365,2018
Clay,WV,95.5,468,2018
Doddridge,WV,93.3,357,2018
Fayette,WV,92.9,340,2018
Gilmer,WV,91.1,264,2018
Grant,WV,92.3,312,2018
Greenbrier,WV,93.5,365,2018
Hampshire,WV,91.1,264,2018
Hancock,WV,93.6,372,2018
Hardy,WV,94.3,408,2018
Harrison,WV,93.3,357,2018
Jackson,WV,94.1,397,2018
Jefferson,WV,94.8,435,2018
Kanawha,WV,93.6,372,2018
Lewis,WV,92.5,320,2018
Lincoln,WV,92.4,316,2018
Logan,WV,92.8,334,2018
McDowell,WV,90.9,255,2018
Marion,WV,94.4,414,2018
Marshall,WV,91.9,296,2018
Mason,WV,94.3,408,2018
Mercer,WV,93.4,361,2018
Mineral,WV,93.1,348,2018
Mingo,WV,95.5,468,2018
Monongalia,WV,94.6,426,2018
Monroe,WV,90.7,247,2018
Morgan,WV,94.6,426,2018
Nicholas,WV,94.0,389,2018
Ohio,WV,94.9,440,2018
Pendleton,WV,94.9,440,2018
Pleasants,WV,93.4,361,2018
Pocahontas,WV,91.8,291,2018
Preston,WV,93.1,348,2018
Putnam,WV,94.7,430,2018
Raleigh,WV,92.2,308,2018
Randolph,WV,92.1,304,2018
Ritchie,WV,90.2,226,2018
Roane,WV,94.6,426,2018
Summers,WV,96.8,501,2018
Taylor,WV,94.8,435,2018
Tucker,WV,95.2,454,2018
Tyler,WV,91.7,286,2018
Upshur,WV,92.4,316,2018
Wayne,WV,91.8,291,2018
Webster,WV,94.3,408,2018
Wetzel,WV,93.7,377,2018
Wirt,WV,93.7,377,2018
Wood,WV,93.6,372,2018
Wyoming,WV,92.7,330,2018
Adams,WI,94.6,426,2018
Ashland,WI,93.8,382,2018
Barron,WI,92.9,340,2018
Bayfield,WI,93.7,377,2018
Brown,WI,94.1,397,2018
Buffalo,WI,94.6,426,2018
Burnett,WI,93.2,353,2018
Calumet,WI,97.0,504,2018
Chippewa,WI,94.0,389,2018
Clark,WI,78.1,12,2018
Columbia,WI,94.8,435,2018
Crawford,WI,93.3,357,2018
Dane,WI,95.7,473,2018
Dodge,WI,96.0,485,2018
Door,WI,95.8,478,2018
Douglas,WI,93.8,382,2018
Dunn,WI,94.0,389,2018
Eau Claire,WI,93.3,357,2018
Florence,WI,94.5,420,2018
Fond du Lac,WI,95.8,478,2018
Forest,WI,88.6,169,2018
Grant,WI,93.0,344,2018
Green,WI,95.9,481,2018
Green Lake,WI,90.7,247,2018
Iowa,WI,95.6,471,2018
Iron,WI,93.1,348,2018
Jackson,WI,90.8,251,2018
Jefferson,WI,95.0,444,2018
Juneau,WI,94.5,420,2018
Kenosha,WI,93.5,365,2018
Kewaunee,WI,96.5,497,2018
La Crosse,WI,95.5,468,2018
Lafayette,WI,91.6,283,2018
Langlade,WI,93.4,361,2018
Lincoln,WI,95.6,471,2018
Manitowoc,WI,95.6,471,2018
Marathon,WI,94.2,402,2018
Marinette,WI,94.7,430,2018
Marquette,WI,93.4,361,2018
Menominee,WI,76.1,8,2018
Milwaukee,WI,92.2,308,2018
Monroe,WI,91.1,264,2018
Oconto,WI,95.2,454,2018
Oneida,WI,95.4,464,2018
Outagamie,WI,95.4,464,2018
Ozaukee,WI,96.6,498,2018
Pepin,WI,91.3,272,2018
Pierce,WI,95.0,444,2018
Polk,WI,93.4,361,2018
Portage,WI,95.1,449,2018
Price,WI,94.4,414,2018
Racine,WI,94.5,420,2018
Richland,WI,92.0,299,2018
Rock,WI,93.8,382,2018
Rusk,WI,90.9,255,2018
St. Croix,WI,95.7,473,2018
Sauk,WI,93.7,377,2018
Sawyer,WI,91.7,286,2018
Shawano,WI,93.3,357,2018
Sheboygan,WI,95.5,468,2018
Taylor,WI,92.1,304,2018
Trempealeau,WI,92.3,312,2018
Vernon,WI,84.5,68,2018
Vilas,WI,93.6,372,2018
Walworth,WI,92.1,304,2018
Washburn,WI,94.4,414,2018
Washington,WI,95.9,481,2018
Waukesha,WI,97.1,506,2018
Waupaca,WI,94.3,408,2018
Waushara,WI,92.2,308,2018
Winnebago,WI,95.3,459,2018
Wood,WI,95.3,459,2018
Albany,WY,92.6,325,2018
Big Horn,WY,84.2,63,2018
Campbell,WY,90.6,242,2018
Carbon,WY,89.7,210,2018
Converse,WY,91.5,280,2018
Crook,WY,89.9,217,2018
Fremont,WY,82.0,37,2018
Goshen,WY,87.7,138,2018
Hot Springs,WY,88.9,180,2018
Johnson,WY,86.2,98,2018
Laramie,WY,91.7,286,2018
Lincoln,WY,87.5,130,2018
Natrona,WY,86.5,106,2018
Niobrara,WY,84.2,63,2018
Park,WY,88.0,147,2018
Platte,WY,90.0,220,2018
Sheridan,WY,90.3,230,2018
Sublette,WY,86.6,109,2018
Sweetwater,WY,88.0,147,2018
Teton,WY,90.0,220,2018
Uinta,WY,87.8,140,2018
Washakie,WY,84.6,70,2018
Weston,WY,86.7,111,2018
Adjuntas,,94.1,397,2018
Aguada,,94.2,402,2018
Aguadilla,,94.9,440,2018
Aguas Buenas,,92.3,312,2018
Aibonito,,97.1,506,2018
Añasco,,96.3,493,2018
Arecibo,,94.9,440,2018
Arroyo,,96.9,503,2018
Barceloneta,,94.3,408,2018
Barranquitas,,95.8,478,2018
Bayamón,,92.9,340,2018
Cabo Rojo,,95.5,468,2018
Caguas,,93.9,385,2018
Camuy,,95.3,459,2018
Canóvanas,,90.6,242,2018
Carolina,,91.9,296,2018
Cataño,,93.3,357,2018
Cayey,,92.8,334,2018
Ceiba,,95.2,454,2018
Ciales,,96.1,487,2018
Cidra,,95.0,444,2018
Coamo,,95.5,468,2018
Comerío,,96.1,487,2018
Corozal,,95.4,464,2018
Culebra,,89.5,202,2018
Dorado,,95.4,464,2018
Fajardo,,91.2,268,2018
Florida,,96.7,500,2018
Guánica,,95.7,473,2018
Guayama,,94.3,408,2018
Guayanilla,,96.6,498,2018
Guaynabo,,92.8,334,2018
Gurabo,,93.2,353,2018
Hatillo,,94.9,440,2018
Hormigueros,,95.4,464,2018
Humacao,,96.3,493,2018
Isabela,,93.6,372,2018
Jayuya,,93.5,365,2018
Juana Díaz,,94.8,435,2018
Juncos,,93.5,365,2018
Lajas,,94.9,440,2018
Lares,,94.3,408,2018
Las Marías,,97.1,506,2018
Las Piedras,,94.8,435,2018
Loíza,,91.4,276,2018
Luquillo,,92.6,325,2018
Manatí,,93.0,344,2018
Maricao,,96.8,501,2018
Maunabo,,95.1,449,2018
Mayagüez,,94.5,420,2018
Moca,,95.6,471,2018
Morovis,,94.4,414,2018
Naguabo,,95.3,459,2018
Naranjito,,95.6,471,2018
Orocovis,,97.6,509,2018
Patillas,,96.4,495,2018
Peñuelas,,97.6,509,2018
Ponce,,94.6,426,2018
Quebradillas,,96.6,498,2018
Rincón,,95.8,478,2018
Río Grande,,93.4,361,2018
Sabana Grande,,94.1,397,2018
Salinas,,95.9,481,2018
San Germán,,95.7,473,2018
San Juan,,90.5,237,2018
San Lorenzo,,94.9,440,2018
San Sebastián,,93.4,361,2018
Santa Isabel,,92.5,320,2018
Toa Alta,,93.0,344,2018
Toa Baja,,93.2,353,2018
Trujillo Alto,,91.9,296,2018
Utuado,,93.7,377,2018
Vega Alta,,95.1,449,2018
Vega Baja,,92.8,334,2018
Vieques,,89.3,195,2018
Villalba,,95.2,454,2018
Yabucoa,,95.0,444,2018
Yauco,,94.7,430,2018
