county,state,percentCollege,percentCollegeBucket,year
Decatur,TN,12.8,66,2018
DeKalb,TN,15.7,147,2018
Dickson,TN,15.4,138,2018
Dyer,TN,16.9,186,2018
Fayette,TN,21.7,318,2018
Fentress,TN,13.6,86,2018
Franklin,TN,20.7,297,2018
Gibson,TN,17.8,213,2018
Giles,TN,15.1,129,2018
Grainger,TN,10.6,22,2018
Greene,TN,15.3,136,2018
Grundy,TN,12.1,46,2018
Hamblen,TN,16.1,161,2018
Hamilton,TN,31.2,441,2018
Hancock,TN,11.5,36,2018
Hardeman,TN,11.4,34,2018
Hardin,TN,13.9,94,2018
Hawkins,TN,14.0,97,2018
Haywood,TN,12.6,60,2018
Henderson,TN,13.8,91,2018
Henry,TN,17.1,191,2018
Hickman,TN,11.0,27,2018
Houston,TN,10.6,22,2018
Humphreys,TN,13.3,77,2018
Jackson,TN,9.0,6,2018
Jefferson,TN,16.4,169,2018
Johnson,TN,11.3,32,2018
Knox,TN,36.7,474,2018
Lake,TN,10.4,20,2018
Lauderdale,TN,8.8,5,2018
Lawrence,TN,12.5,57,2018
Lewis,TN,11.5,36,2018
Lincoln,TN,18.8,243,2018
Loudon,TN,26.3,393,2018
McMinn,TN,15.8,151,2018
McNairy,TN,12.7,63,2018
Macon,TN,10.0,15,2018
Madison,TN,25.9,388,2018
Marion,TN,11.6,38,2018
Marshall,TN,14.3,106,2018
Maury,TN,21.8,320,2018
Meigs,TN,10.5,21,2018
Monroe,TN,12.8,66,2018
Montgomery,TN,27.2,402,2018
Moore,TN,20.7,297,2018
Morgan,TN,7.3,1,2018
Obion,TN,14.9,124,2018
Overton,TN,13.1,73,2018
Perry,TN,11.5,36,2018
Pickett,TN,8.7,4,2018
Polk,TN,11.0,27,2018
Putnam,TN,25.4,382,2018
Rhea,TN,15.2,132,2018
Roane,TN,19.5,262,2018
Robertson,TN,18.6,238,2018
Rutherford,TN,32.0,448,2018
Scott,TN,9.4,9,2018
Sequatchie,TN,14.6,115,2018
Sevier,TN,17.1,191,2018
Shelby,TN,31.1,440,2018
Smith,TN,12.4,54,2018
Stewart,TN,14.9,124,2018
Sullivan,TN,22.8,341,2018
Sumner,TN,26.9,399,2018
Tipton,TN,16.7,179,2018
Trousdale,TN,16.8,182,2018
Unicoi,TN,14.8,121,2018
Union,TN,8.5,3,2018
Van Buren,TN,8.5,3,2018
Warren,TN,14.0,97,2018
Washington,TN,32.4,451,2018
Wayne,TN,11.2,30,2018
Weakley,TN,21.5,315,2018
White,TN,13.5,83,2018
Williamson,TN,59.0,510,2018
Wilson,TN,30.6,437,2018
Anderson,TX,11.7,40,2018
Andrews,TX,10.4,20,2018
Angelina,TX,16.3,166,2018
Aransas,TX,21.7,318,2018
Archer,TX,23.4,353,2018
Armstrong,TX,23.2,350,2018
Atascosa,TX,13.3,77,2018
Austin,TX,23.5,355,2018
Bailey,TX,17.7,210,2018
Bandera,TX,23.8,361,2018
Bastrop,TX,20.4,286,2018
Baylor,TX,19.7,266,2018
Bee,TX,10.2,17,2018
Bell,TX,24.5,373,2018
Bexar,TX,27.6,407,2018
Blanco,TX,27.1,401,2018
Borden,TX,35.0,466,2018
Bosque,TX,18.5,235,2018
Bowie,TX,19.9,272,2018
Brazoria,TX,29.7,428,2018
Brazos,TX,40.8,486,2018
Brewster,TX,39.4,483,2018
Briscoe,TX,22.7,339,2018
Brooks,TX,17.6,207,2018
Brown,TX,19.3,256,2018
Burleson,TX,17.1,191,2018
Burnet,TX,25.1,380,2018
Caldwell,TX,14.8,121,2018
Calhoun,TX,15.0,126,2018
Callahan,TX,19.1,252,2018
Cameron,TX,17.3,197,2018
Camp,TX,18.6,238,2018
Carson,TX,30.4,434,2018
Cass,TX,16.4,169,2018
Castro,TX,14.8,121,2018
Chambers,TX,21.5,315,2018
Cherokee,TX,16.9,186,2018
Childress,TX,17.3,197,2018
Clay,TX,18.6,238,2018
Cochran,TX,8.2,2,2018
Coke,TX,17.1,191,2018
Coleman,TX,15.6,145,2018
Collin,TX,51.7,505,2018
Collingsworth,TX,18.4,232,2018
Colorado,TX,18.6,238,2018
Comal,TX,35.3,468,2018
Comanche,TX,19.8,270,2018
Concho,TX,11.9,43,2018
Cooke,TX,20.5,291,2018
Coryell,TX,15.7,147,2018
Cottle,TX,15.3,136,2018
Crane,TX,12.4,54,2018
Crockett,TX,14.1,100,2018
Crosby,TX,12.8,66,2018
Culberson,TX,9.0,6,2018
Dallam,TX,13.6,86,2018
Dallas,TX,30.7,437,2018
Dawson,TX,12.5,57,2018
Deaf Smith,TX,12.2,49,2018
Delta,TX,21.3,310,2018
Denton,TX,44.5,495,2018
DeWitt,TX,12.8,66,2018
Dickens,TX,16.7,179,2018
Dimmit,TX,14.1,100,2018
Donley,TX,19.8,270,2018
Duval,TX,9.3,7,2018
Eastland,TX,13.3,77,2018
Ector,TX,15.6,145,2018
Edwards,TX,20.8,299,2018
Ellis,TX,23.1,347,2018
El Paso,TX,22.8,341,2018
Erath,TX,29.7,428,2018
Falls,TX,12.9,69,2018
Fannin,TX,16.7,179,2018
Fayette,TX,18.1,221,2018
Fisher,TX,18.2,225,2018
Floyd,TX,15.9,155,2018
Foard,TX,16.2,163,2018
Fort Bend,TX,46.1,498,2018
Franklin,TX,23.6,358,2018
Freestone,TX,13.0,70,2018
Frio,TX,7.2,1,2018
Gaines,TX,12.4,54,2018
Galveston,TX,30.0,431,2018
Garza,TX,13.9,94,2018
Gillespie,TX,33.8,459,2018
Glasscock,TX,23.2,350,2018
Goliad,TX,17.6,207,2018
Gonzales,TX,12.3,51,2018
Gray,TX,13.3,77,2018
Grayson,TX,20.5,291,2018
Gregg,TX,20.8,299,2018
Grimes,TX,14.6,115,2018
Guadalupe,TX,27.5,406,2018
Hale,TX,16.5,172,2018
Hall,TX,14.3,106,2018
Hamilton,TX,21.7,318,2018
Hansford,TX,14.3,106,2018
Hardeman,TX,14.5,113,2018
Hardin,TX,15.3,136,2018
Harris,TX,31.0,440,2018
Harrison,TX,19.1,252,2018
Hartley,TX,17.2,195,2018
Haskell,TX,13.4,80,2018
Hays,TX,37.4,476,2018
Hemphill,TX,21.0,305,2018
Henderson,TX,18.2,225,2018
Hidalgo,TX,18.4,232,2018
Hill,TX,17.1,191,2018
Hockley,TX,14.0,97,2018
Hood,TX,26.1,390,2018
Hopkins,TX,18.3,228,2018
Houston,TX,14.1,100,2018
Howard,TX,12.3,51,2018
Hudspeth,TX,6.9,0,2018
Hunt,TX,19.3,256,2018
Hutchinson,TX,13.8,91,2018
Irion,TX,16.9,186,2018
Jack,TX,12.6,60,2018
Jackson,TX,16.1,161,2018
Jasper,TX,12.4,54,2018
Jeff Davis,TX,35.1,467,2018
Jefferson,TX,19.6,264,2018
Jim Hogg,TX,12.3,51,2018
Jim Wells,TX,12.7,63,2018
Johnson,TX,18.3,228,2018
Jones,TX,11.5,36,2018
Karnes,TX,14.4,110,2018
Kaufman,TX,20.7,297,2018
Kendall,TX,40.9,487,2018
Kenedy,TX,6.8,0,2018
Kent,TX,23.6,358,2018
Kerr,TX,25.6,385,2018
Kimble,TX,22.1,325,2018
King,TX,18.2,225,2018
Kinney,TX,9.6,10,2018
Kleberg,TX,24.8,376,2018
Knox,TX,19.6,264,2018
Lamar,TX,17.6,207,2018
Lamb,TX,15.9,155,2018
Lampasas,TX,20.0,275,2018
La Salle,TX,13.1,73,2018
Lavaca,TX,16.7,179,2018
Lee,TX,15.9,155,2018
Leon,TX,16.4,169,2018
Liberty,TX,9.5,10,2018
Limestone,TX,14.0,97,2018
Lipscomb,TX,19.5,262,2018
Live Oak,TX,13.2,75,2018
Llano,TX,25.7,386,2018
Loving,TX,0.0,0,2018
Lubbock,TX,29.1,422,2018
Lynn,TX,18.2,225,2018
McCulloch,TX,19.0,248,2018
McLennan,TX,23.7,359,2018
McMullen,TX,23.3,351,2018
Madison,TX,13.6,86,2018
Marion,TX,14.9,124,2018
Martin,TX,20.4,286,2018
Mason,TX,20.0,275,2018
Matagorda,TX,16.7,179,2018
Maverick,TX,12.5,57,2018
Medina,TX,19.8,270,2018
Menard,TX,17.8,213,2018
Midland,TX,27.4,405,2018
Milam,TX,13.8,91,2018
Mills,TX,18.2,225,2018
Mitchell,TX,11.8,42,2018
Montague,TX,15.5,143,2018
Montgomery,TX,34.7,464,2018
Moore,TX,14.3,106,2018
Morris,TX,15.5,143,2018
Motley,TX,16.7,179,2018
Nacogdoches,TX,24.5,373,2018
Navarro,TX,16.1,161,2018
Newton,TX,8.9,6,2018
Nolan,TX,15.5,143,2018
Nueces,TX,21.5,315,2018
Ochiltree,TX,15.2,132,2018
Oldham,TX,22.5,334,2018
Orange,TX,15.3,136,2018
Palo Pinto,TX,16.5,172,2018
Panola,TX,15.5,143,2018
Parker,TX,26.8,399,2018
Parmer,TX,17.7,210,2018
Pecos,TX,9.8,12,2018
Polk,TX,14.0,97,2018
Potter,TX,14.8,121,2018
Presidio,TX,20.1,279,2018
Rains,TX,11.7,40,2018
Randall,TX,32.0,448,2018
Reagan,TX,10.6,22,2018
Real,TX,20.6,294,2018
Red River,TX,12.6,60,2018
Reeves,TX,10.8,24,2018
Refugio,TX,11.8,42,2018
Roberts,TX,26.3,393,2018
Robertson,TX,16.1,161,2018
Rockwall,TX,40.3,485,2018
Runnels,TX,18.3,228,2018
Rusk,TX,14.5,113,2018
Sabine,TX,16.0,158,2018
San Augustine,TX,13.3,77,2018
San Jacinto,TX,10.9,25,2018
San Patricio,TX,14.9,124,2018
San Saba,TX,14.4,110,2018
Schleicher,TX,16.5,172,2018
Scurry,TX,16.5,172,2018
Shackelford,TX,24.9,378,2018
Shelby,TX,14.5,113,2018
Sherman,TX,19.7,266,2018
Smith,TX,25.8,387,2018
Somervell,TX,23.9,363,2018
Starr,TX,10.3,18,2018
Stephens,TX,16.6,176,2018
Sterling,TX,15.9,155,2018
Stonewall,TX,13.7,89,2018
Sutton,TX,17.7,210,2018
Swisher,TX,12.8,66,2018
Tarrant,TX,31.5,443,2018
Taylor,TX,24.5,373,2018
Terrell,TX,15.3,136,2018
Terry,TX,12.0,45,2018
Throckmorton,TX,19.0,248,2018
Titus,TX,15.9,155,2018
Tom Green,TX,24.2,368,2018
Travis,TX,48.6,502,2018
Trinity,TX,12.8,66,2018
Tyler,TX,12.5,57,2018
Upshur,TX,17.0,187,2018
Upton,TX,9.9,14,2018
Uvalde,TX,15.8,151,2018
Val Verde,TX,18.6,238,2018
Van Zandt,TX,17.1,191,2018
Victoria,TX,20.1,279,2018
Walker,TX,20.6,294,2018
Waller,TX,19.9,272,2018
Ward,TX,13.6,86,2018
Washington,TX,25.0,379,2018
Webb,TX,18.4,232,2018
Wharton,TX,17.1,191,2018
Wheeler,TX,16.6,176,2018
Wichita,TX,23.0,345,2018
Wilbarger,TX,16.1,161,2018
Willacy,TX,10.1,16,2018
Williamson,TX,41.1,487,2018
Wilson,TX,20.5,291,2018
Winkler,TX,9.5,10,2018
Wise,TX,17.5,204,2018
Wood,TX,16.4,169,2018
Yoakum,TX,16.3,166,2018
Young,TX,19.6,264,2018
Zapata,TX,10.4,20,2018
Zavala,TX,8.6,4,2018
Beaver,UT,20.4,286,2018
Box Elder,UT,23.3,351,2018
Cache,UT,37.8,478,2018
Carbon,UT,16.4,169,2018
Daggett,UT,12.4,54,2018
Davis,UT,37.5,476,2018
Duchesne,UT,14.4,110,2018
Emery,UT,14.7,118,2018
Garfield,UT,24.4,371,2018
Grand,UT,27.7,408,2018
Iron,UT,29.1,422,2018
Juab,UT,17.1,191,2018
Kane,UT,27.3,403,2018
Millard,UT,22.4,332,2018
Morgan,UT,39.5,483,2018
Piute,UT,18.9,245,2018
Rich,UT,24.4,371,2018
Salt Lake,UT,34.5,463,2018
San Juan,UT,18.4,232,2018
Sanpete,UT,18.8,243,2018
Sevier,UT,17.1,191,2018
Summit,UT,55.3,508,2018
Tooele,UT,23.0,345,2018
Uintah,UT,14.7,118,2018
Utah,UT,40.1,485,2018
Wasatch,UT,40.6,486,2018
Washington,UT,27.7,408,2018
Wayne,UT,25.2,381,2018
Weber,UT,23.8,361,2018
Addison,VT,36.7,474,2018
Bennington,VT,35.7,471,2018
Caledonia,VT,28.1,413,2018
Chittenden,VT,50.7,504,2018
Essex,VT,15.6,145,2018
Franklin,VT,23.7,359,2018
Grand Isle,VT,39.2,482,2018
Lamoille,VT,37.3,476,2018
Orange,VT,29.1,422,2018
Orleans,VT,21.6,316,2018
Rutland,VT,30.3,433,2018
Washington,VT,41.5,489,2018
Windham,VT,38.6,480,2018
Windsor,VT,36.3,473,2018
Accomack,VA,18.5,235,2018
Albemarle,VA,53.5,506,2018
Alleghany,VA,15.4,138,2018
Amelia,VA,15.9,155,2018
Amherst,VA,19.2,254,2018
Appomattox,VA,19.8,270,2018
Arlington,VA,74.6,511,2018
Augusta,VA,23.5,355,2018
Bath,VA,14.9,124,2018
Bedford,VA,28.9,421,2018
Bland,VA,17.4,200,2018
Botetourt,VA,28.7,419,2018
Brunswick,VA,14.3,106,2018
Buchanan,VA,10.6,22,2018
Buckingham,VA,11.3,32,2018
Campbell,VA,22.5,334,2018
Caroline,VA,20.1,279,2018
Carroll,VA,13.1,73,2018
Charles City,VA,13.3,77,2018
Charlotte,VA,10.2,17,2018
Chesterfield,VA,39.9,484,2018
Clarke,VA,32.2,449,2018
Craig,VA,18.5,235,2018
Culpeper,VA,24.7,375,2018
Cumberland,VA,17.5,204,2018
Dickenson,VA,10.0,15,2018
Dinwiddie,VA,17.2,195,2018
Essex,VA,16.5,172,2018
Fairfax,VA,58.7,509,2018
Fauquier,VA,35.9,472,2018
Floyd,VA,22.3,330,2018
Fluvanna,VA,34.5,463,2018
Franklin,VA,21.1,306,2018
Frederick,VA,28.1,413,2018
Giles,VA,18.2,225,2018
Gloucester,VA,22.8,341,2018
Goochland,VA,39.2,482,2018
Grayson,VA,12.5,57,2018
Greene,VA,27.8,408,2018
Greensville,VA,9.0,6,2018
Halifax,VA,15.9,155,2018
Hanover,VA,39.2,482,2018
Henrico,VA,42.9,493,2018
Henry,VA,12.8,66,2018
Highland,VA,23.1,347,2018
Isle of Wight,VA,28.2,414,2018
James City,VA,49.6,503,2018
King and Queen,VA,19.8,270,2018
King George,VA,34.6,463,2018
King William,VA,20.4,286,2018
Lancaster,VA,30.9,439,2018
Lee,VA,11.4,34,2018
Loudoun,VA,60.8,510,2018
Louisa,VA,23.4,353,2018
Lunenburg,VA,10.6,22,2018
Madison,VA,24.2,368,2018
Mathews,VA,28.0,411,2018
Mecklenburg,VA,18.4,232,2018
Middlesex,VA,21.8,320,2018
Montgomery,VA,45.8,497,2018
Nelson,VA,32.1,449,2018
New Kent,VA,28.4,416,2018
Northampton,VA,21.6,316,2018
Northumberland,VA,28.5,416,2018
Nottoway,VA,12.7,63,2018
Orange,VA,24.3,369,2018
Page,VA,13.9,94,2018
Patrick,VA,13.9,94,2018
Pittsylvania,VA,13.9,94,2018
Powhatan,VA,28.8,419,2018
Prince Edward,VA,28.1,413,2018
Prince George,VA,24.0,365,2018
Prince William,VA,40.1,485,2018
Pulaski,VA,19.4,259,2018
Rappahannock,VA,32.9,454,2018
Richmond,VA,38.5,479,2018
Roanoke,VA,23.8,361,2018
Rockbridge,VA,26.5,396,2018
Rockingham,VA,25.9,388,2018
Russell,VA,13.5,83,2018
Scott,VA,14.4,110,2018
Shenandoah,VA,20.1,279,2018
Smyth,VA,14.3,106,2018
Southampton,VA,17.8,213,2018
Spotsylvania,VA,31.5,443,2018
Stafford,VA,39.8,483,2018
Surry,VA,17.6,207,2018
Sussex,VA,12.6,60,2018
Tazewell,VA,15.3,136,2018
Warren,VA,21.1,306,2018
Washington,VA,22.5,334,2018
Westmoreland,VA,20.3,284,2018
Wise,VA,14.5,113,2018
Wythe,VA,18.5,235,2018
York,VA,45.4,497,2018
Alexandria,VA,62.1,511,2018
Bristol,VA,24.1,366,2018
Buena Vista,VA,15.9,155,2018
Charlottesville,VA,52.6,506,2018
Chesapeake,VA,32.5,451,2018
Colonial Heights,VA,23.2,350,2018
Covington,VA,15.3,136,2018
Danville,VA,18.4,232,2018
Emporia,VA,13.4,80,2018
Falls Church,VA,78.5,511,2018
Fredericksburg,VA,42.1,490,2018
Galax,VA,12.4,54,2018
Hampton,VA,26.8,399,2018
Harrisonburg,VA,36.0,472,2018
Hopewell,VA,13.5,83,2018
Lexington,VA,39.5,483,2018
Lynchburg,VA,34.8,465,2018
Manassas,VA,29.7,428,2018
Manassas Park,VA,29.2,424,2018
Martinsville,VA,21.3,310,2018
Newport News,VA,25.5,384,2018
Norfolk,VA,28.0,411,2018
Norton,VA,16.9,186,2018
Petersburg,VA,18.0,218,2018
Poquoson,VA,42.8,492,2018
Portsmouth,VA,21.3,310,2018
Radford,VA,39.1,481,2018
Salem,VA,29.1,422,2018
Staunton,VA,34.0,460,2018
Suffolk,VA,28.1,413,2018
Virginia Beach,VA,35.2,468,2018
Waynesboro,VA,25.0,379,2018
Williamsburg,VA,56.7,508,2018
Winchester,VA,33.9,459,2018
Adams,WA,13.6,86,2018
Asotin,WA,20.5,291,2018
Benton,WA,30.0,431,2018
Chelan,WA,26.7,397,2018
Clallam,WA,26.1,390,2018
Clark,WA,29.8,429,2018
Columbia,WA,24.9,378,2018
Cowlitz,WA,16.6,176,2018
Douglas,WA,19.2,254,2018
Ferry,WA,18.2,225,2018
Franklin,WA,17.3,197,2018
Garfield,WA,25.2,381,2018
Grant,WA,17.6,207,2018
Grays Harbor,WA,15.8,151,2018
Island,WA,33.0,455,2018
Jefferson,WA,41.8,490,2018
King,WA,51.4,505,2018
Kitsap,WA,32.2,449,2018
Kittitas,WA,34.8,465,2018
Klickitat,WA,28.9,421,2018
Lewis,WA,16.8,182,2018
Lincoln,WA,23.6,358,2018
Mason,WA,18.0,218,2018
Okanogan,WA,19.0,248,2018
Pacific,WA,18.0,218,2018
Pend Oreille,WA,20.2,282,2018
Pierce,WA,26.4,395,2018
San Juan,WA,48.6,502,2018
Skagit,WA,26.3,393,2018
Skamania,WA,23.8,361,2018
Snohomish,WA,31.9,447,2018
Spokane,WA,30.4,434,2018
Stevens,WA,18.5,235,2018
Thurston,WA,35.7,471,2018
Wahkiakum,WA,19.0,248,2018
Walla Walla,WA,28.6,418,2018
Whatcom,WA,33.9,459,2018
Whitman,WA,49.5,503,2018
Yakima,WA,16.0,158,2018
Barbour,WV,16.6,176,2018
Berkeley,WV,21.0,305,2018
Boone,WV,8.4,3,2018
Braxton,WV,15.1,129,2018
Brooke,WV,19.4,259,2018
Cabell,WV,25.7,386,2018
Calhoun,WV,11.0,27,2018
Clay,WV,9.5,10,2018
Doddridge,WV,15.7,147,2018
Fayette,WV,15.2,132,2018
Gilmer,WV,14.4,110,2018
Grant,WV,14.4,110,2018
Greenbrier,WV,19.9,272,2018
Hampshire,WV,12.2,49,2018
Hancock,WV,18.5,235,2018
Hardy,WV,14.5,113,2018
Harrison,WV,22.5,334,2018
Jackson,WV,17.1,191,2018
Jefferson,WV,30.8,438,2018
Kanawha,WV,24.9,378,2018
Lewis,WV,13.3,77,2018
Lincoln,WV,8.7,4,2018
Logan,WV,10.0,15,2018
McDowell,WV,5.4,0,2018
Marion,WV,23.4,353,2018
Marshall,WV,18.5,235,2018
Mason,WV,12.4,54,2018
Mercer,WV,20.0,275,2018
Mineral,WV,14.7,118,2018
Mingo,WV,9.5,10,2018
Monongalia,WV,41.3,488,2018
Monroe,WV,13.8,91,2018
Morgan,WV,17.3,197,2018
Nicholas,WV,15.2,132,2018
Ohio,WV,30.8,438,2018
Pendleton,WV,14.2,103,2018
Pleasants,WV,12.9,69,2018
Pocahontas,WV,16.3,166,2018
Preston,WV,15.4,138,2018
Putnam,WV,26.7,397,2018
Raleigh,WV,18.3,228,2018
Randolph,WV,16.3,166,2018
Ritchie,WV,10.5,21,2018
Roane,WV,12.4,54,2018
Summers,WV,13.9,94,2018
Taylor,WV,17.2,195,2018
Tucker,WV,17.5,204,2018
Tyler,WV,13.9,94,2018
Upshur,WV,16.8,182,2018
Wayne,WV,15.1,129,2018
Webster,WV,9.3,7,2018
Wetzel,WV,12.7,63,2018
Wirt,WV,9.7,11,2018
Wood,WV,21.8,320,2018
Wyoming,WV,9.5,10,2018
Adams,WI,12.4,54,2018
Ashland,WI,21.1,306,2018
Barron,WI,19.9,272,2018
Bayfield,WI,30.5,436,2018
Brown,WI,29.6,427,2018
Buffalo,WI,17.9,216,2018
Burnett,WI,20.0,275,2018
Calumet,WI,28.7,419,2018
Chippewa,WI,20.1,279,2018
Clark,WI,11.5,36,2018
Columbia,WI,23.2,350,2018
Crawford,WI,17.8,213,2018
Dane,WI,50.7,504,2018
Dodge,WI,16.5,172,2018
Door,WI,32.1,449,2018
Douglas,WI,24.0,365,2018
Dunn,WI,28.0,411,2018
Eau Claire,WI,31.8,446,2018
Florence,WI,18.3,228,2018
Fond du Lac,WI,22.7,339,2018
Forest,WI,15.6,145,2018
Grant,WI,23.0,345,2018
Green,WI,23.0,345,2018
Green Lake,WI,19.3,256,2018
Iowa,WI,24.3,369,2018
Iron,WI,20.0,275,2018
Jackson,WI,14.4,110,2018
Jefferson,WI,24.8,376,2018
Juneau,WI,13.6,86,2018
Kenosha,WI,25.7,386,2018
Kewaunee,WI,19.1,252,2018
La Crosse,WI,34.3,462,2018
Lafayette,WI,18.9,245,2018
Langlade,WI,16.5,172,2018
Lincoln,WI,18.3,228,2018
Manitowoc,WI,19.9,272,2018
Marathon,WI,25.6,385,2018
Marinette,WI,15.0,126,2018
Marquette,WI,14.2,103,2018
Menominee,WI,17.2,195,2018
Milwaukee,WI,30.5,436,2018
Monroe,WI,19.9,272,2018
Oconto,WI,16.0,158,2018
Oneida,WI,27.1,401,2018
Outagamie,WI,28.9,421,2018
Ozaukee,WI,48.4,501,2018
Pepin,WI,19.2,254,2018
Pierce,WI,28.2,414,2018
Polk,WI,20.4,286,2018
Portage,WI,32.0,448,2018
Price,WI,16.9,186,2018
Racine,WI,24.7,375,2018
Richland,WI,18.9,245,2018
Rock,WI,21.8,320,2018
Rusk,WI,15.8,151,2018
St. Croix,WI,33.7,458,2018
Sauk,WI,23.8,361,2018
Sawyer,WI,23.2,350,2018
Shawano,WI,16.1,161,2018
Sheboygan,WI,23.9,363,2018
Taylor,WI,14.7,118,2018
Trempealeau,WI,19.4,259,2018
Vernon,WI,21.8,320,2018
Vilas,WI,27.1,401,2018
Walworth,WI,28.3,415,2018
Washburn,WI,22.3,330,2018
Washington,WI,30.7,437,2018
Waukesha,WI,43.8,494,2018
Waupaca,WI,19.1,252,2018
Waushara,WI,15.7,147,2018
Winnebago,WI,27.3,403,2018
Wood,WI,21.6,316,2018
Albany,WY,49.9,503,2018
Big Horn,WY,18.8,243,2018
Campbell,WY,19.2,254,2018
Carbon,WY,20.3,284,2018
Converse,WY,17.2,195,2018
Crook,WY,22.4,332,2018
Fremont,WY,23.5,355,2018
Goshen,WY,24.5,373,2018
Hot Springs,WY,23.1,347,2018
Johnson,WY,28.8,419,2018
Laramie,WY,28.7,419,2018
Lincoln,WY,22.6,336,2018
Natrona,WY,22.7,339,2018
Niobrara,WY,16.6,176,2018
Park,WY,32.1,449,2018
Platte,WY,21.7,318,2018
Sheridan,WY,30.0,431,2018
Sublette,WY,25.2,381,2018
Sweetwater,WY,22.0,323,2018
Teton,WY,57.4,509,2018
Uinta,WY,15.4,138,2018
Washakie,WY,21.5,315,2018
Weston,WY,19.2,254,2018
Adjuntas,,17.9,216,2018
Aguada,,19.4,259,2018
Aguadilla,,23.7,359,2018
Aguas Buenas,,17.6,207,2018
Aibonito,,19.8,270,2018
Añasco,,18.1,221,2018
Arecibo,,22.8,341,2018
Arroyo,,14.0,97,2018
Barceloneta,,19.9,272,2018
Barranquitas,,18.3,228,2018
Bayamón,,28.6,418,2018
Cabo Rojo,,26.0,389,2018
Caguas,,30.6,437,2018
Camuy,,20.6,294,2018
Canóvanas,,21.7,318,2018
Carolina,,31.5,443,2018
Cataño,,19.4,259,2018
Cayey,,22.9,343,2018
Ceiba,,18.9,245,2018
Ciales,,15.1,129,2018
Cidra,,23.5,355,2018
Coamo,,21.5,315,2018
Comerío,,11.3,32,2018
Corozal,,16.8,182,2018
Culebra,,15.5,143,2018
Dorado,,30.3,433,2018
Fajardo,,23.5,355,2018
Florida,,12.5,57,2018
Guánica,,15.8,151,2018
Guayama,,19.9,272,2018
Guayanilla,,23.0,345,2018
Guaynabo,,45.6,497,2018
Gurabo,,34.2,461,2018
Hatillo,,24.8,376,2018
Hormigueros,,22.3,330,2018
Humacao,,22.8,341,2018
Isabela,,22.2,327,2018
Jayuya,,17.5,204,2018
Juana Díaz,,25.5,384,2018
Juncos,,19.2,254,2018
Lajas,,15.2,132,2018
Lares,,18.1,221,2018
Las Marías,,14.0,97,2018
Las Piedras,,20.8,299,2018
Loíza,,14.3,106,2018
Luquillo,,19.5,262,2018
Manatí,,22.1,325,2018
Maricao,,9.9,14,2018
Maunabo,,18.0,218,2018
Mayagüez,,25.1,380,2018
Moca,,18.8,243,2018
Morovis,,16.9,186,2018
Naguabo,,19.1,252,2018
Naranjito,,16.5,172,2018
Orocovis,,16.3,166,2018
Patillas,,15.8,151,2018
Peñuelas,,22.4,332,2018
Ponce,,26.6,397,2018
Quebradillas,,18.4,232,2018
Rincón,,23.3,351,2018
Río Grande,,21.2,308,2018
Sabana Grande,,19.6,264,2018
Salinas,,17.9,216,2018
San Germán,,23.4,353,2018
San Juan,,36.2,472,2018
San Lorenzo,,19.9,272,2018
San Sebastián,,18.3,228,2018
Santa Isabel,,24.1,366,2018
Toa Alta,,30.0,431,2018
Toa Baja,,25.6,385,2018
Trujillo Alto,,34.6,463,2018
Utuado,,18.1,221,2018
Vega Alta,,21.0,305,2018
Vega Baja,,20.7,297,2018
Vieques,,20.6,294,2018
Villalba,,20.1,279,2018
Yabucoa,,18.6,238,2018
Yauco,,24.6,374,2018
