county,state,population,populationBucket,year
Gaines,TX,13582,185,2018
Galveston,TX,256124,478,2018
Garza,TX,5438,72,2018
Gillespie,TX,21681,262,2018
Glasscock,TX,1130,8,2018
Goliad,TX,6127,83,2018
Gonzales,TX,15627,208,2018
Gray,TX,17413,226,2018
Grayson,TX,101316,432,2018
Gregg,TX,95016,428,2018
Grimes,TX,22062,265,2018
Guadalupe,TX,119740,442,2018
Hale,TX,25703,286,2018
Hall,TX,2447,28,2018
Hamilton,TX,6734,92,2018
Hansford,TX,4125,51,2018
Hardeman,TX,3120,37,2018
Hardin,TX,43960,363,2018
Harris,TX,3493070,511,2018
Harrison,TX,51650,380,2018
Hartley,TX,4665,59,2018
Haskell,TX,4862,62,2018
Hays,TX,161718,460,2018
Hemphill,TX,2926,34,2018
Henderson,TX,65173,401,2018
Hidalgo,TX,597554,498,2018
Hill,TX,28090,299,2018
Hockley,TX,17708,229,2018
Hood,TX,46172,369,2018
Hopkins,TX,28157,300,2018
Houston,TX,18955,239,2018
Howard,TX,29527,307,2018
Hudspeth,TX,3188,38,2018
Hunt,TX,72429,409,2018
Hutchinson,TX,16719,220,2018
Irion,TX,1198,9,2018
Jack,TX,7209,101,2018
Jackson,TX,11401,158,2018
Jasper,TX,27955,299,2018
Jeff Davis,TX,1884,19,2018
Jefferson,TX,200900,469,2018
Jim Hogg,TX,3809,46,2018
Jim Wells,TX,30794,315,2018
Johnson,TX,125785,446,2018
Jones,TX,16832,221,2018
Karnes,TX,12467,170,2018
Kaufman,TX,89377,424,2018
Kendall,TX,33304,327,2018
Kenedy,TX,428,1,2018
Kent,TX,607,3,2018
Kerr,TX,42550,359,2018
Kimble,TX,3649,44,2018
King,TX,171,0,2018
Kinney,TX,3044,36,2018
Kleberg,TX,24738,281,2018
Knox,TX,2838,33,2018
Lamar,TX,39051,349,2018
Lamb,TX,9925,140,2018
Lampasas,TX,16560,218,2018
La Salle,TX,6048,82,2018
Lavaca,TX,15726,209,2018
Lee,TX,13712,187,2018
Leon,TX,13674,186,2018
Liberty,TX,63236,398,2018
Limestone,TX,18724,237,2018
Lipscomb,TX,2654,30,2018
Live Oak,TX,9896,139,2018
Llano,TX,18007,231,2018
Loving,TX,78,0,2018
Lubbock,TX,236294,474,2018
Lynn,TX,4431,56,2018
McCulloch,TX,6515,88,2018
McLennan,TX,193661,468,2018
McMullen,TX,507,1,2018
Madison,TX,11384,158,2018
Marion,TX,8449,120,2018
Martin,TX,4028,50,2018
Mason,TX,3507,42,2018
Matagorda,TX,28441,301,2018
Maverick,TX,41773,356,2018
Medina,TX,39111,350,2018
Menard,TX,1830,18,2018
Midland,TX,121945,444,2018
Milam,TX,19273,241,2018
Mills,TX,3925,48,2018
Mitchell,TX,7184,100,2018
Montague,TX,15487,207,2018
Montgomery,TX,423918,492,2018
Moore,TX,15656,208,2018
Morris,TX,9872,139,2018
Motley,TX,874,5,2018
Nacogdoches,TX,51646,380,2018
Navarro,TX,37381,345,2018
Newton,TX,11699,162,2018
Nolan,TX,11526,159,2018
Nueces,TX,280990,480,2018
Ochiltree,TX,7490,105,2018
Oldham,TX,1455,12,2018
Orange,TX,65504,402,2018
Palo Pinto,TX,22368,267,2018
Panola,TX,18441,236,2018
Parker,TX,101562,432,2018
Parmer,TX,7306,102,2018
Pecos,TX,12308,169,2018
Polk,TX,39215,350,2018
Potter,TX,90811,426,2018
Presidio,TX,5396,71,2018
Rains,TX,9402,132,2018
Randall,TX,103825,433,2018
Reagan,TX,2731,31,2018
Real,TX,2825,33,2018
Red River,TX,10194,144,2018
Reeves,TX,12108,168,2018
Refugio,TX,5701,75,2018
Roberts,TX,691,4,2018
Robertson,TX,13226,180,2018
Rockwall,TX,70900,407,2018
Runnels,TX,8129,117,2018
Rusk,TX,42619,359,2018
Sabine,TX,8805,126,2018
San Augustine,TX,6865,94,2018
San Jacinto,TX,22125,266,2018
San Patricio,TX,50886,378,2018
San Saba,TX,4907,63,2018
Schleicher,TX,2270,25,2018
Scurry,TX,13258,180,2018
Shackelford,TX,2617,30,2018
Shelby,TX,19386,243,2018
Sherman,TX,2442,28,2018
Smith,TX,175423,464,2018
Somervell,TX,6951,95,2018
Starr,TX,45201,366,2018
Stephens,TX,7488,105,2018
Sterling,TX,892,6,2018
Stonewall,TX,1099,8,2018
Sutton,TX,3015,36,2018
Swisher,TX,5854,79,2018
Tarrant,TX,1541466,509,2018
Taylor,TX,106124,434,2018
Terrell,TX,761,5,2018
Terry,TX,9560,134,2018
Throckmorton,TX,1312,10,2018
Titus,TX,24207,278,2018
Tom Green,TX,92376,427,2018
Travis,TX,961009,506,2018
Trinity,TX,11947,165,2018
Tyler,TX,17906,230,2018
Upshur,TX,32164,322,2018
Upton,TX,2679,31,2018
Uvalde,TX,20754,254,2018
Val Verde,TX,36510,340,2018
Van Zandt,TX,43436,361,2018
Victoria,TX,71078,407,2018
Walker,TX,61825,395,2018
Waller,TX,39130,350,2018
Ward,TX,8740,125,2018
Washington,TX,28150,300,2018
Webb,TX,190483,468,2018
Wharton,TX,31931,320,2018
Wheeler,TX,4200,52,2018
Wichita,TX,105242,434,2018
Wilbarger,TX,10361,146,2018
Willacy,TX,16939,222,2018
Williamson,TX,403616,490,2018
Wilson,TX,37907,346,2018
Winkler,TX,5767,77,2018
Wise,TX,50484,376,2018
Wood,TX,36277,339,2018
Yoakum,TX,5975,80,2018
Young,TX,14211,193,2018
Zapata,TX,10012,141,2018
Zavala,TX,9010,128,2018
Beaver,UT,4592,58,2018
Box Elder,UT,37796,345,2018
Cache,UT,88602,423,2018
Carbon,UT,15533,207,2018
Daggett,UT,495,1,2018
Davis,UT,240826,475,2018
Duchesne,UT,13976,190,2018
Emery,UT,7431,105,2018
Garfield,UT,3968,49,2018
Grand,UT,7889,112,2018
Iron,UT,37089,343,2018
Juab,UT,7622,107,2018
Kane,UT,5887,79,2018
Millard,UT,9196,129,2018
Morgan,UT,7798,111,2018
Piute,UT,1515,13,2018
Rich,UT,1610,14,2018
Salt Lake,UT,841676,505,2018
San Juan,UT,10982,152,2018
Sanpete,UT,22730,270,2018
Sevier,UT,15465,206,2018
Summit,UT,31408,318,2018
Tooele,UT,45846,367,2018
Uintah,UT,25385,284,2018
Utah,UT,408939,491,2018
Wasatch,UT,21866,263,2018
Washington,UT,121955,444,2018
Wayne,UT,2113,23,2018
Weber,UT,184063,465,2018
Addison,VT,31312,317,2018
Bennington,VT,29847,309,2018
Caledonia,VT,25178,283,2018
Chittenden,VT,136335,451,2018
Essex,VT,5231,69,2018
Franklin,VT,39347,351,2018
Grand Isle,VT,5891,79,2018
Lamoille,VT,20700,253,2018
Orange,VT,24124,278,2018
Orleans,VT,22269,267,2018
Rutland,VT,50137,376,2018
Washington,VT,48546,373,2018
Windham,VT,36339,339,2018
Windsor,VT,46467,370,2018
Accomack,VA,26638,292,2018
Albemarle,VA,87026,422,2018
Alleghany,VA,12824,176,2018
Amelia,VA,10402,146,2018
Amherst,VA,26359,290,2018
Appomattox,VA,12591,172,2018
Arlington,VA,194843,468,2018
Augusta,VA,61981,396,2018
Bath,VA,3751,46,2018
Bedford,VA,64309,400,2018
Bland,VA,5560,73,2018
Botetourt,VA,27518,297,2018
Brunswick,VA,14188,193,2018
Buchanan,VA,18606,237,2018
Buckingham,VA,14167,192,2018
Campbell,VA,45515,366,2018
Caroline,VA,23925,277,2018
Carroll,VA,24690,281,2018
Charles City,VA,6031,82,2018
Charlotte,VA,9838,138,2018
Chesterfield,VA,267979,480,2018
Clarke,VA,11814,163,2018
Craig,VA,4302,54,2018
Culpeper,VA,39180,350,2018
Cumberland,VA,8139,117,2018
Dickenson,VA,12373,170,2018
Dinwiddie,VA,23159,273,2018
Essex,VA,9027,128,2018
Fairfax,VA,18995,240,2018
Fauquier,VA,54822,386,2018
Floyd,VA,12931,177,2018
Fluvanna,VA,21630,261,2018
Franklin,VA,6318,85,2018
Frederick,VA,67840,404,2018
Giles,VA,13698,187,2018
Gloucester,VA,30749,315,2018
Goochland,VA,18850,238,2018
Grayson,VA,13407,182,2018
Greene,VA,15221,205,2018
Greensville,VA,9925,140,2018
Halifax,VA,28516,302,2018
Hanover,VA,84111,420,2018
Henrico,VA,259041,479,2018
Henry,VA,42689,359,2018
Highland,VA,1943,20,2018
Isle of Wight,VA,29672,308,2018
James City,VA,60977,394,2018
King and Queen,VA,5878,79,2018
King George,VA,20090,248,2018
King William,VA,13130,179,2018
Lancaster,VA,9399,132,2018
Lee,VA,20152,248,2018
Loudoun,VA,286061,481,2018
Louisa,VA,28813,304,2018
Lunenburg,VA,10138,144,2018
Madison,VA,10689,148,2018
Mathews,VA,7686,108,2018
Mecklenburg,VA,25745,286,2018
Middlesex,VA,9210,130,2018
Montgomery,VA,84509,421,2018
Nelson,VA,12351,169,2018
New Kent,VA,17152,224,2018
Northampton,VA,9813,138,2018
Northumberland,VA,10593,147,2018
Nottoway,VA,12832,176,2018
Orange,VA,28672,303,2018
Page,VA,19476,243,2018
Patrick,VA,15166,204,2018
Pittsylvania,VA,51197,379,2018
Powhatan,VA,24180,278,2018
Prince Edward,VA,19661,245,2018
Prince George,VA,30671,314,2018
Prince William,VA,344952,486,2018
Pulaski,VA,28913,305,2018
Rappahannock,VA,6238,84,2018
Richmond,VA,187419,467,2018
Roanoke,VA,79627,416,2018
Rockbridge,VA,19017,240,2018
Rockingham,VA,63966,399,2018
Russell,VA,22909,271,2018
Scott,VA,18374,235,2018
Shenandoah,VA,34898,333,2018
Smyth,VA,25823,286,2018
Southampton,VA,14906,201,2018
Spotsylvania,VA,102321,432,2018
Stafford,VA,110583,438,2018
Surry,VA,5559,73,2018
Sussex,VA,9958,140,2018
Tazewell,VA,34971,334,2018
Warren,VA,31872,320,2018
Washington,VA,45616,367,2018
Westmoreland,VA,14616,198,2018
Wise,VA,32156,321,2018
Wythe,VA,23918,276,2018
York,VA,53188,383,2018
Alexandria,VA,130057,448,2018
Bristol,VA,13734,187,2018
Buena Vista,VA,5262,69,2018
Charlottesville,VA,40493,353,2018
Chesapeake,VA,186848,466,2018
Colonial Heights,VA,13923,190,2018
Covington,VA,4601,58,2018
Danville,VA,33276,327,2018
Emporia,VA,4183,52,2018
Falls Church,VA,10819,150,2018
Fredericksburg,VA,23012,272,2018
Galax,VA,5383,70,2018
Hampton,VA,109643,438,2018
Harrisonburg,VA,45482,366,2018
Hopewell,VA,17302,225,2018
Lexington,VA,6606,90,2018
Lynchburg,VA,66433,403,2018
Manassas,VA,31506,318,2018
Manassas Park,VA,12640,173,2018
Martinsville,VA,10183,144,2018
Newport News,VA,142166,454,2018
Norfolk,VA,201428,470,2018
Norton,VA,3112,37,2018
Petersburg,VA,25609,285,2018
Poquoson,VA,9880,139,2018
Portsmouth,VA,75069,411,2018
Radford,VA,16037,213,2018
Salem,VA,21168,258,2018
Staunton,VA,20312,250,2018
Suffolk,VA,69571,406,2018
Virginia Beach,VA,360313,487,2018
Waynesboro,VA,17265,224,2018
Williamsburg,VA,13418,183,2018
Winchester,VA,22195,266,2018
Adams,WA,13323,181,2018
Asotin,WA,18314,234,2018
Benton,WA,147845,455,2018
Chelan,WA,59783,393,2018
Clallam,WA,63094,398,2018
Clark,WA,364435,488,2018
Columbia,WA,3350,40,2018
Cowlitz,WA,83678,420,2018
Douglas,WA,31539,319,2018
Ferry,WA,6435,86,2018
Franklin,WA,63838,399,2018
Garfield,WA,1783,17,2018
Grant,WA,69406,405,2018
Grays Harbor,WA,58610,391,2018
Island,WA,68293,404,2018
Jefferson,WA,27428,296,2018
King,WA,1765344,510,2018
Kitsap,WA,214355,472,2018
Kittitas,WA,37944,346,2018
Klickitat,WA,17681,228,2018
Lewis,WA,62358,396,2018
Lincoln,WA,8513,122,2018
Mason,WA,51963,381,2018
Okanogan,WA,33122,326,2018
Pacific,WA,18164,232,2018
Pend Oreille,WA,10987,152,2018
Pierce,WA,677697,501,2018
San Juan,WA,14521,196,2018
Skagit,WA,99600,431,2018
Skamania,WA,9653,136,2018
Snohomish,WA,627302,500,2018
Spokane,WA,399212,490,2018
Stevens,WA,35676,337,2018
Thurston,WA,222075,472,2018
Wahkiakum,WA,3613,43,2018
Walla Walla,WA,48783,374,2018
Whatcom,WA,178886,465,2018
Whitman,WA,42093,358,2018
Yakima,WA,182459,465,2018
Barbour,WV,13749,187,2018
Berkeley,WV,89435,424,2018
Boone,WV,18435,235,2018
Braxton,WV,11830,163,2018
Brooke,WV,19149,241,2018
Cabell,WV,78196,414,2018
Calhoun,WV,6089,83,2018
Clay,WV,7027,97,2018
Doddridge,WV,7276,102,2018
Fayette,WV,36120,338,2018
Gilmer,WV,7145,99,2018
Grant,WV,9702,136,2018
Greenbrier,WV,29135,305,2018
Hampshire,WV,19541,244,2018
Hancock,WV,24549,280,2018
Hardy,WV,11268,156,2018
Harrison,WV,55160,386,2018
Jackson,WV,23570,275,2018
Jefferson,WV,45097,365,2018
Kanawha,WV,152568,456,2018
Lewis,WV,13132,179,2018
Lincoln,WV,16804,220,2018
Logan,WV,27660,297,2018
McDowell,WV,15687,208,2018
Marion,WV,46457,370,2018
Marshall,WV,25965,288,2018
Mason,WV,22068,265,2018
Mercer,WV,49533,375,2018
Mineral,WV,22491,268,2018
Mingo,WV,19915,246,2018
Monongalia,WV,89969,425,2018
Monroe,WV,11073,154,2018
Morgan,WV,14766,199,2018
Nicholas,WV,20716,253,2018
Ohio,WV,35436,335,2018
Pendleton,WV,5961,80,2018
Pleasants,WV,6290,84,2018
Pocahontas,WV,7209,101,2018
Preston,WV,28003,299,2018
Putnam,WV,45524,366,2018
Raleigh,WV,62185,396,2018
Randolph,WV,24061,278,2018
Ritchie,WV,8174,118,2018
Roane,WV,11409,158,2018
Summers,WV,11081,154,2018
Taylor,WV,13881,189,2018
Tucker,WV,6050,82,2018
Tyler,WV,7377,104,2018
Upshur,WV,20129,248,2018
Wayne,WV,33179,326,2018
Webster,WV,7038,97,2018
Wetzel,WV,12840,176,2018
Wirt,WV,4673,59,2018
Wood,WV,69651,406,2018
Wyoming,WV,17816,230,2018
Adams,WI,17470,226,2018
Ashland,WI,12635,173,2018
Barron,WI,36601,340,2018
Bayfield,WI,12684,174,2018
Brown,WI,204256,470,2018
Buffalo,WI,10812,149,2018
Burnett,WI,12844,176,2018
Calumet,WI,39028,349,2018
Chippewa,WI,50817,378,2018
Clark,WI,25464,284,2018
Columbia,WI,46008,368,2018
Crawford,WI,13343,181,2018
Dane,WI,431911,493,2018
Dodge,WI,71474,408,2018
Door,WI,23537,275,2018
Douglas,WI,35627,336,2018
Dunn,WI,36587,340,2018
Eau Claire,WI,84320,421,2018
Florence,WI,3710,45,2018
Fond du Lac,WI,82623,418,2018
Forest,WI,7403,104,2018
Grant,WI,42234,358,2018
Green,WI,29482,307,2018
Green Lake,WI,15049,203,2018
Iowa,WI,18763,238,2018
Iron,WI,4999,64,2018
Jackson,WI,16496,218,2018
Jefferson,WI,68651,405,2018
Juneau,WI,21711,262,2018
Kenosha,WI,133650,449,2018
Kewaunee,WI,16446,217,2018
La Crosse,WI,96841,429,2018
Lafayette,WI,13132,179,2018
Langlade,WI,15933,211,2018
Lincoln,WI,23426,274,2018
Manitowoc,WI,64966,400,2018
Marathon,WI,107771,436,2018
Marinette,WI,33820,329,2018
Marquette,WI,12552,171,2018
Menominee,WI,3318,39,2018
Milwaukee,WI,747409,503,2018
Monroe,WI,35224,335,2018
Oconto,WI,30944,316,2018
Oneida,WI,29982,309,2018
Outagamie,WI,145721,454,2018
Ozaukee,WI,71667,408,2018
Pepin,WI,5896,79,2018
Pierce,WI,33964,330,2018
Polk,WI,35159,334,2018
Portage,WI,58322,391,2018
Price,WI,11541,160,2018
Racine,WI,154976,458,2018
Richland,WI,14104,192,2018
Rock,WI,127975,446,2018
Rusk,WI,11594,160,2018
St. Croix,WI,68037,404,2018
Sauk,WI,50731,378,2018
Sawyer,WI,13461,183,2018
Shawano,WI,33098,326,2018
Sheboygan,WI,92386,427,2018
Taylor,WI,16022,212,2018
Trempealeau,WI,22943,272,2018
Vernon,WI,23460,274,2018
Vilas,WI,18418,235,2018
Walworth,WI,83565,419,2018
Washburn,WI,13000,178,2018
Washington,WI,108188,436,2018
Waukesha,WI,322843,484,2018
Waupaca,WI,42256,358,2018
Waushara,WI,20185,249,2018
Winnebago,WI,138852,452,2018
Wood,WI,59130,392,2018
Albany,WY,32234,322,2018
Big Horn,WY,9218,130,2018
Campbell,WY,35745,337,2018
Carbon,WY,12173,168,2018
Converse,WY,10868,151,2018
Crook,WY,5785,77,2018
Fremont,WY,31000,316,2018
Goshen,WY,10973,152,2018
Hot Springs,WY,3839,47,2018
Johnson,WY,6735,92,2018
Laramie,WY,77505,413,2018
Lincoln,WY,14367,195,2018
Natrona,WY,63369,398,2018
Niobrara,WY,2086,23,2018
Park,WY,23980,277,2018
Platte,WY,7113,98,2018
Sheridan,WY,24230,279,2018
Sublette,WY,7812,111,2018
Sweetwater,WY,33529,328,2018
Teton,WY,18983,240,2018
Uinta,WY,15176,204,2018
Washakie,WY,6557,89,2018
Weston,WY,5702,75,2018
Adjuntas,,14771,199,2018
Aguada,,32149,321,2018
Aguadilla,,44762,365,2018
Aguas Buenas,,21717,262,2018
Aibonito,,19311,242,2018
Añasco,,22936,272,2018
Arecibo,,72712,409,2018
Arroyo,,14587,197,2018
Barceloneta,,19755,245,2018
Barranquitas,,22970,272,2018
Bayamón,,153182,457,2018
Cabo Rojo,,40766,354,2018
Caguas,,108527,437,2018
Camuy,,26637,292,2018
Canóvanas,,37095,344,2018
Carolina,,131031,448,2018
Cataño,,20251,250,2018
Cayey,,36828,342,2018
Ceiba,,9819,138,2018
Ciales,,13856,189,2018
Cidra,,32835,324,2018
Coamo,,32070,321,2018
Comerío,,15911,210,2018
Corozal,,27707,298,2018
Culebra,,1077,7,2018
Dorado,,30051,310,2018
Fajardo,,26123,288,2018
Florida,,9737,137,2018
Guánica,,13699,187,2018
Guayama,,34133,331,2018
Guayanilla,,15401,206,2018
Guaynabo,,75021,411,2018
Gurabo,,37978,346,2018
Hatillo,,33471,328,2018
Hormigueros,,13665,186,2018
Humacao,,44297,364,2018
Isabela,,35266,335,2018
Jayuya,,12001,166,2018
Juana Díaz,,37780,345,2018
Juncos,,31845,320,2018
Lajas,,19541,244,2018
Lares,,21950,264,2018
Las Marías,,6954,96,2018
Las Piedras,,30899,315,2018
Loíza,,21400,260,2018
Luquillo,,15290,205,2018
Manatí,,32527,323,2018
Maricao,,5130,67,2018
Maunabo,,9142,129,2018
Mayagüez,,65310,401,2018
Moca,,29994,310,2018
Morovis,,25338,284,2018
Naguabo,,21159,258,2018
Naranjito,,23292,273,2018
Orocovis,,17442,226,2018
Patillas,,14326,194,2018
Peñuelas,,16637,219,2018
Ponce,,117870,441,2018
Quebradillas,,19760,245,2018
Rincón,,12026,166,2018
Río Grande,,41955,357,2018
Sabana Grande,,19044,240,2018
Salinas,,23065,273,2018
San Germán,,26709,292,2018
San Juan,,288699,481,2018
San Lorenzo,,31129,316,2018
San Sebastián,,31318,317,2018
Santa Isabel,,17672,228,2018
Toa Alta,,59877,393,2018
Toa Baja,,65614,402,2018
Trujillo Alto,,55696,387,2018
Utuado,,24206,278,2018
Vega Alta,,30407,312,2018
Vega Baja,,43815,363,2018
Vieques,,7042,97,2018
Villalba,,18663,237,2018
Yabucoa,,28146,300,2018
Yauco,,30226,311,2018
