county,state,percentHighSchool,percentHighSchoolBucket,year
Davidson,TN,88.6,288,2018
Decatur,TN,83.5,150,2018
DeKalb,TN,79.9,85,2018
Dickson,TN,83.1,142,2018
Dyer,TN,82.7,135,2018
Fayette,TN,86.6,226,2018
Fentress,TN,79.8,83,2018
Franklin,TN,87.2,242,2018
Gibson,TN,84.9,181,2018
Giles,TN,85.4,193,2018
Grainger,TN,79.0,71,2018
Greene,TN,83.6,152,2018
Grundy,TN,75.7,37,2018
Hamblen,TN,81.3,111,2018
Hamilton,TN,89.2,307,2018
Hancock,TN,76.3,43,2018
Hardeman,TN,79.1,73,2018
Hardin,TN,80.4,93,2018
Hawkins,TN,83.7,154,2018
Haywood,TN,82.1,124,2018
Henderson,TN,81.2,109,2018
Henry,TN,86.0,212,2018
Hickman,TN,79.7,82,2018
Houston,TN,76.8,45,2018
Humphreys,TN,84.5,172,2018
Jackson,TN,78.5,66,2018
Jefferson,TN,84.5,172,2018
Johnson,TN,79.6,80,2018
Knox,TN,91.0,378,2018
Lake,TN,73.5,24,2018
Lauderdale,TN,77.0,47,2018
Lawrence,TN,82.5,132,2018
Lewis,TN,84.6,174,2018
Lincoln,TN,83.1,142,2018
Loudon,TN,85.7,202,2018
McMinn,TN,84.8,179,2018
McNairy,TN,81.0,106,2018
Macon,TN,78.8,70,2018
Madison,TN,88.3,276,2018
Marion,TN,81.1,108,2018
Marshall,TN,84.8,179,2018
Maury,TN,89.4,315,2018
Meigs,TN,84.5,172,2018
Monroe,TN,78.9,70,2018
Montgomery,TN,92.5,431,2018
Moore,TN,85.6,200,2018
Morgan,TN,81.3,111,2018
Obion,TN,83.4,148,2018
Overton,TN,79.6,80,2018
Perry,TN,74.2,27,2018
Pickett,TN,76.3,43,2018
Polk,TN,80.3,92,2018
Putnam,TN,86.0,212,2018
Rhea,TN,78.3,63,2018
Roane,TN,88.2,274,2018
Robertson,TN,87.5,250,2018
Rutherford,TN,91.2,387,2018
Scott,TN,78.8,70,2018
Sequatchie,TN,82.5,132,2018
Sevier,TN,83.9,158,2018
Shelby,TN,88.2,274,2018
Smith,TN,85.1,186,2018
Stewart,TN,85.6,200,2018
Sullivan,TN,86.6,226,2018
Sumner,TN,89.9,334,2018
Tipton,TN,86.9,234,2018
Trousdale,TN,80.2,91,2018
Unicoi,TN,84.6,174,2018
Union,TN,76.2,42,2018
Van Buren,TN,79.9,85,2018
Warren,TN,79.1,73,2018
Washington,TN,88.6,288,2018
Wayne,TN,79.7,82,2018
Weakley,TN,84.3,168,2018
White,TN,82.2,127,2018
Williamson,TN,95.6,501,2018
Wilson,TN,91.2,387,2018
Anderson,TX,80.1,89,2018
Andrews,TX,74.6,29,2018
Angelina,TX,81.1,108,2018
Aransas,TX,84.9,181,2018
Archer,TX,91.0,378,2018
Armstrong,TX,88.4,280,2018
Atascosa,TX,77.3,51,2018
Austin,TX,83.1,142,2018
Bailey,TX,74.1,26,2018
Bandera,TX,89.3,312,2018
Bastrop,TX,81.0,106,2018
Baylor,TX,88.5,284,2018
Bee,TX,73.7,25,2018
Bell,TX,90.6,364,2018
Bexar,TX,83.8,156,2018
Blanco,TX,90.7,366,2018
Borden,TX,93.1,453,2018
Bosque,TX,85.1,186,2018
Bowie,TX,88.2,274,2018
Brazoria,TX,87.7,256,2018
Brazos,TX,86.7,229,2018
Brewster,TX,85.3,191,2018
Briscoe,TX,86.5,223,2018
Brooks,TX,70.1,12,2018
Brown,TX,86.1,213,2018
Burleson,TX,82.5,132,2018
Burnet,TX,88.1,269,2018
Caldwell,TX,78.8,70,2018
Calhoun,TX,80.7,98,2018
Callahan,TX,88.2,274,2018
Cameron,TX,67.2,5,2018
Camp,TX,84.5,172,2018
Carson,TX,93.6,466,2018
Cass,TX,85.5,196,2018
Castro,TX,73.8,25,2018
Chambers,TX,87.3,245,2018
Cherokee,TX,79.3,76,2018
Childress,TX,83.9,158,2018
Clay,TX,90.6,364,2018
Cochran,TX,67.7,6,2018
Coke,TX,83.9,158,2018
Coleman,TX,81.8,120,2018
Collin,TX,93.7,470,2018
Collingsworth,TX,76.1,42,2018
Colorado,TX,81.5,115,2018
Comal,TX,92.4,427,2018
Comanche,TX,83.8,156,2018
Concho,TX,62.1,2,2018
Cooke,TX,86.2,216,2018
Coryell,TX,88.1,269,2018
Cottle,TX,78.5,66,2018
Crane,TX,76.9,47,2018
Crockett,TX,78.8,70,2018
Crosby,TX,76.2,42,2018
Culberson,TX,67.3,6,2018
Dallam,TX,69.2,10,2018
Dallas,TX,78.7,68,2018
Dawson,TX,72.7,19,2018
Deaf Smith,TX,73.0,21,2018
Delta,TX,85.6,200,2018
Denton,TX,92.5,431,2018
DeWitt,TX,81.0,106,2018
Dickens,TX,81.5,115,2018
Dimmit,TX,67.3,6,2018
Donley,TX,88.2,274,2018
Duval,TX,67.1,5,2018
Eastland,TX,83.6,152,2018
Ector,TX,76.1,42,2018
Edwards,TX,75.7,37,2018
Ellis,TX,85.7,202,2018
El Paso,TX,77.5,53,2018
Erath,TX,86.1,213,2018
Falls,TX,77.0,47,2018
Fannin,TX,85.0,183,2018
Fayette,TX,84.2,165,2018
Fisher,TX,85.9,208,2018
Floyd,TX,73.5,24,2018
Foard,TX,77.5,53,2018
Fort Bend,TX,90.2,346,2018
Franklin,TX,88.7,292,2018
Freestone,TX,82.2,127,2018
Frio,TX,66.6,4,2018
Gaines,TX,61.2,1,2018
Galveston,TX,88.2,274,2018
Garza,TX,61.4,1,2018
Gillespie,TX,89.4,315,2018
Glasscock,TX,71.1,14,2018
Goliad,TX,87.6,253,2018
Gonzales,TX,75.9,39,2018
Gray,TX,80.1,89,2018
Grayson,TX,88.6,288,2018
Gregg,TX,83.8,156,2018
Grimes,TX,79.6,80,2018
Guadalupe,TX,88.6,288,2018
Hale,TX,76.2,42,2018
Hall,TX,75.9,39,2018
Hamilton,TX,81.5,115,2018
Hansford,TX,68.8,8,2018
Hardeman,TX,79.0,71,2018
Hardin,TX,87.9,262,2018
Harris,TX,80.9,103,2018
Harrison,TX,84.9,181,2018
Hartley,TX,81.6,117,2018
Haskell,TX,72.2,18,2018
Hays,TX,89.5,318,2018
Hemphill,TX,79.5,79,2018
Henderson,TX,83.5,150,2018
Hidalgo,TX,64.5,3,2018
Hill,TX,82.4,130,2018
Hockley,TX,76.0,40,2018
Hood,TX,89.4,315,2018
Hopkins,TX,83.7,154,2018
Houston,TX,80.3,92,2018
Howard,TX,79.2,75,2018
Hudspeth,TX,53.9,0,2018
Hunt,TX,85.0,183,2018
Hutchinson,TX,85.5,196,2018
Irion,TX,92.8,444,2018
Jack,TX,80.1,89,2018
Jackson,TX,83.2,144,2018
Jasper,TX,84.6,174,2018
Jeff Davis,TX,85.1,186,2018
Jefferson,TX,84.0,160,2018
Jim Hogg,TX,74.2,27,2018
Jim Wells,TX,74.6,29,2018
Johnson,TX,84.8,179,2018
Jones,TX,78.4,64,2018
Karnes,TX,76.2,42,2018
Kaufman,TX,86.2,216,2018
Kendall,TX,93.1,453,2018
Kenedy,TX,33.7,0,2018
Kent,TX,81.3,111,2018
Kerr,TX,88.5,284,2018
Kimble,TX,84.3,168,2018
King,TX,85.5,196,2018
Kinney,TX,73.4,23,2018
Kleberg,TX,79.2,75,2018
Knox,TX,80.5,95,2018
Lamar,TX,84.6,174,2018
Lamb,TX,74.1,26,2018
Lampasas,TX,90.6,364,2018
La Salle,TX,68.3,7,2018
Lavaca,TX,85.3,191,2018
Lee,TX,83.9,158,2018
Leon,TX,82.4,130,2018
Liberty,TX,77.4,52,2018
Limestone,TX,81.1,108,2018
Lipscomb,TX,82.2,127,2018
Live Oak,TX,79.2,75,2018
Llano,TX,86.0,212,2018
Loving,TX,77.3,51,2018
Lubbock,TX,85.8,205,2018
Lynn,TX,76.1,42,2018
McCulloch,TX,80.1,89,2018
McLennan,TX,84.3,168,2018
McMullen,TX,90.3,351,2018
Madison,TX,80.0,87,2018
Marion,TX,83.5,150,2018
Martin,TX,77.1,49,2018
Mason,TX,88.2,274,2018
Matagorda,TX,78.3,63,2018
Maverick,TX,59.7,1,2018
Medina,TX,83.0,140,2018
Menard,TX,81.6,117,2018
Midland,TX,83.8,156,2018
Milam,TX,82.2,127,2018
Mills,TX,80.5,95,2018
Mitchell,TX,78.8,70,2018
Montague,TX,85.5,196,2018
Montgomery,TX,87.4,248,2018
Moore,TX,66.7,5,2018
Morris,TX,88.4,280,2018
Motley,TX,86.2,216,2018
Nacogdoches,TX,83.3,146,2018
Navarro,TX,78.3,63,2018
Newton,TX,83.7,154,2018
Nolan,TX,81.1,108,2018
Nueces,TX,82.4,130,2018
Ochiltree,TX,75.3,34,2018
Oldham,TX,85.7,202,2018
Orange,TX,88.3,276,2018
Palo Pinto,TX,83.9,158,2018
Panola,TX,83.7,154,2018
Parker,TX,89.1,304,2018
Parmer,TX,70.8,14,2018
Pecos,TX,69.5,11,2018
Polk,TX,80.2,91,2018
Potter,TX,77.4,52,2018
Presidio,TX,52.4,0,2018
Rains,TX,84.8,179,2018
Randall,TX,91.9,410,2018
Reagan,TX,79.8,83,2018
Real,TX,84.7,176,2018
Red River,TX,84.5,172,2018
Reeves,TX,63.9,2,2018
Refugio,TX,80.7,98,2018
Roberts,TX,91.0,378,2018
Robertson,TX,83.8,156,2018
Rockwall,TX,92.1,416,2018
Runnels,TX,78.5,66,2018
Rusk,TX,80.1,89,2018
Sabine,TX,86.3,218,2018
San Augustine,TX,80.8,101,2018
San Jacinto,TX,83.9,158,2018
San Patricio,TX,79.5,79,2018
San Saba,TX,74.2,27,2018
Schleicher,TX,78.5,66,2018
Scurry,TX,77.8,57,2018
Shackelford,TX,84.6,174,2018
Shelby,TX,75.0,32,2018
Sherman,TX,76.5,44,2018
Smith,TX,85.2,188,2018
Somervell,TX,87.8,259,2018
Starr,TX,51.5,0,2018
Stephens,TX,77.1,49,2018
Sterling,TX,85.9,208,2018
Stonewall,TX,89.4,315,2018
Sutton,TX,75.3,34,2018
Swisher,TX,73.2,22,2018
Tarrant,TX,85.6,200,2018
Taylor,TX,88.4,280,2018
Terrell,TX,81.5,115,2018
Terry,TX,68.4,7,2018
Throckmorton,TX,85.3,191,2018
Titus,TX,75.8,38,2018
Tom Green,TX,85.7,202,2018
Travis,TX,89.1,304,2018
Trinity,TX,83.4,148,2018
Tyler,TX,84.4,169,2018
Upshur,TX,84.3,168,2018
Upton,TX,78.2,61,2018
Uvalde,TX,72.4,19,2018
Val Verde,TX,68.2,7,2018
Van Zandt,TX,83.5,150,2018
Victoria,TX,83.2,144,2018
Walker,TX,85.1,186,2018
Waller,TX,80.8,101,2018
Ward,TX,78.7,68,2018
Washington,TX,85.8,205,2018
Webb,TX,67.3,6,2018
Wharton,TX,78.3,63,2018
Wheeler,TX,81.3,111,2018
Wichita,TX,86.5,223,2018
Wilbarger,TX,78.5,66,2018
Willacy,TX,65.9,3,2018
Williamson,TX,93.2,457,2018
Wilson,TX,86.6,226,2018
Winkler,TX,67.0,5,2018
Wise,TX,85.1,186,2018
Wood,TX,84.8,179,2018
Yoakum,TX,68.2,7,2018
Young,TX,83.8,156,2018
Zapata,TX,60.0,1,2018
Zavala,TX,62.0,2,2018
Beaver,UT,90.3,351,2018
Box Elder,UT,93.2,457,2018
Cache,UT,93.1,453,2018
Carbon,UT,90.8,369,2018
Daggett,UT,96.2,506,2018
Davis,UT,95.5,501,2018
Duchesne,UT,87.9,262,2018
Emery,UT,93.9,474,2018
Garfield,UT,92.0,413,2018
Grand,UT,90.8,369,2018
Iron,UT,92.8,444,2018
Juab,UT,92.2,420,2018
Kane,UT,92.8,444,2018
Millard,UT,88.7,292,2018
Morgan,UT,97.6,510,2018
Piute,UT,86.9,234,2018
Rich,UT,98.6,511,2018
Salt Lake,UT,90.4,356,2018
San Juan,UT,83.8,156,2018
Sanpete,UT,89.7,326,2018
Sevier,UT,89.9,334,2018
Summit,UT,94.9,492,2018
Tooele,UT,91.0,378,2018
Uintah,UT,86.1,213,2018
Utah,UT,94.2,481,2018
Wasatch,UT,95.1,495,2018
Washington,UT,92.5,431,2018
Wayne,UT,88.5,284,2018
Weber,UT,90.3,351,2018
Addison,VT,92.9,447,2018
Bennington,VT,91.9,410,2018
Caledonia,VT,90.9,375,2018
Chittenden,VT,94.1,478,2018
Essex,VT,85.8,205,2018
Franklin,VT,90.8,369,2018
Grand Isle,VT,94.3,482,2018
Lamoille,VT,92.6,435,2018
Orange,VT,91.8,407,2018
Orleans,VT,87.6,253,2018
Rutland,VT,92.3,424,2018
Washington,VT,93.4,461,2018
Windham,VT,93.4,461,2018
Windsor,VT,93.2,457,2018
Accomack,VA,81.3,111,2018
Albemarle,VA,91.4,394,2018
Alleghany,VA,85.6,200,2018
Amelia,VA,83.5,150,2018
Amherst,VA,85.2,188,2018
Appomattox,VA,84.1,162,2018
Arlington,VA,94.1,478,2018
Augusta,VA,87.4,248,2018
Bath,VA,87.2,242,2018
Bedford,VA,89.8,330,2018
Bland,VA,91.5,397,2018
Botetourt,VA,92.6,435,2018
Brunswick,VA,79.0,71,2018
Buchanan,VA,70.3,13,2018
Buckingham,VA,77.9,57,2018
Campbell,VA,86.0,212,2018
Caroline,VA,85.6,200,2018
Carroll,VA,80.8,101,2018
Charles City,VA,78.6,67,2018
Charlotte,VA,83.9,158,2018
Chesterfield,VA,92.1,416,2018
Clarke,VA,88.7,292,2018
Craig,VA,92.5,431,2018
Culpeper,VA,85.2,188,2018
Cumberland,VA,81.0,106,2018
Dickenson,VA,75.5,36,2018
Dinwiddie,VA,83.6,152,2018
Essex,VA,82.8,137,2018
Fairfax,VA,93.0,450,2018
Fauquier,VA,92.2,420,2018
Floyd,VA,85.5,196,2018
Fluvanna,VA,91.0,378,2018
Franklin,VA,82.8,137,2018
Frederick,VA,88.6,288,2018
Giles,VA,88.2,274,2018
Gloucester,VA,89.1,304,2018
Goochland,VA,90.9,375,2018
Grayson,VA,82.1,124,2018
Greene,VA,86.4,220,2018
Greensville,VA,76.0,40,2018
Halifax,VA,81.9,122,2018
Hanover,VA,93.1,453,2018
Henrico,VA,91.5,397,2018
Henry,VA,78.8,70,2018
Highland,VA,86.9,234,2018
Isle of Wight,VA,87.5,250,2018
James City,VA,95.0,494,2018
King and Queen,VA,86.0,212,2018
King George,VA,93.5,464,2018
King William,VA,89.8,330,2018
Lancaster,VA,88.9,298,2018
Lee,VA,75.7,37,2018
Loudoun,VA,93.5,464,2018
Louisa,VA,84.2,165,2018
Lunenburg,VA,77.6,54,2018
Madison,VA,87.0,237,2018
Mathews,VA,90.6,364,2018
Mecklenburg,VA,80.6,96,2018
Middlesex,VA,86.0,212,2018
Montgomery,VA,92.5,431,2018
Nelson,VA,85.6,200,2018
New Kent,VA,92.8,444,2018
Northampton,VA,82.2,127,2018
Northumberland,VA,90.6,364,2018
Nottoway,VA,78.2,61,2018
Orange,VA,88.4,280,2018
Page,VA,81.4,113,2018
Patrick,VA,79.4,78,2018
Pittsylvania,VA,82.0,123,2018
Powhatan,VA,90.2,346,2018
Prince Edward,VA,86.7,229,2018
Prince George,VA,90.0,338,2018
Prince William,VA,88.5,284,2018
Pulaski,VA,86.2,216,2018
Rappahannock,VA,89.0,300,2018
Richmond,VA,85.0,183,2018
Roanoke,VA,85.5,196,2018
Rockbridge,VA,86.5,223,2018
Rockingham,VA,83.5,150,2018
Russell,VA,79.3,76,2018
Scott,VA,81.2,109,2018
Shenandoah,VA,86.9,234,2018
Smyth,VA,83.1,142,2018
Southampton,VA,84.0,160,2018
Spotsylvania,VA,90.2,346,2018
Stafford,VA,93.7,470,2018
Surry,VA,86.4,220,2018
Sussex,VA,75.9,39,2018
Tazewell,VA,81.2,109,2018
Warren,VA,86.3,218,2018
Washington,VA,85.0,183,2018
Westmoreland,VA,86.1,213,2018
Wise,VA,74.8,31,2018
Wythe,VA,86.0,212,2018
York,VA,94.4,484,2018
Alexandria,VA,92.5,431,2018
Bristol,VA,83.7,154,2018
Buena Vista,VA,82.5,132,2018
Charlottesville,VA,90.9,375,2018
Chesapeake,VA,92.2,420,2018
Colonial Heights,VA,90.9,375,2018
Covington,VA,86.3,218,2018
Danville,VA,82.0,123,2018
Emporia,VA,77.6,54,2018
Falls Church,VA,98.8,511,2018
Fredericksburg,VA,89.7,326,2018
Galax,VA,71.4,15,2018
Hampton,VA,91.2,387,2018
Harrisonburg,VA,84.1,162,2018
Hopewell,VA,81.5,115,2018
Lexington,VA,90.0,338,2018
Lynchburg,VA,88.9,298,2018
Manassas,VA,82.9,138,2018
Manassas Park,VA,80.2,91,2018
Martinsville,VA,82.8,137,2018
Newport News,VA,90.1,343,2018
Norfolk,VA,87.7,256,2018
Norton,VA,80.8,101,2018
Petersburg,VA,81.0,106,2018
Poquoson,VA,96.0,505,2018
Portsmouth,VA,87.5,250,2018
Radford,VA,90.0,338,2018
Salem,VA,89.6,322,2018
Staunton,VA,89.3,312,2018
Suffolk,VA,88.8,295,2018
Virginia Beach,VA,93.2,457,2018
Waynesboro,VA,86.6,226,2018
Williamsburg,VA,95.6,501,2018
Winchester,VA,83.1,142,2018
Adams,WA,64.6,3,2018
Asotin,WA,90.0,338,2018
Benton,WA,90.1,343,2018
Chelan,WA,83.3,146,2018
Clallam,WA,92.7,439,2018
Clark,WA,92.3,424,2018
Columbia,WA,91.9,410,2018
Cowlitz,WA,88.5,284,2018
Douglas,WA,81.8,120,2018
Ferry,WA,86.1,213,2018
Franklin,WA,74.8,31,2018
Garfield,WA,96.7,508,2018
Grant,WA,76.1,42,2018
Grays Harbor,WA,88.9,298,2018
Island,WA,95.3,498,2018
Jefferson,WA,94.7,488,2018
King,WA,93.0,450,2018
Kitsap,WA,94.4,484,2018
Kittitas,WA,92.1,416,2018
Klickitat,WA,87.8,259,2018
Lewis,WA,87.8,259,2018
Lincoln,WA,91.4,394,2018
Mason,WA,87.4,248,2018
Okanogan,WA,83.5,150,2018
Pacific,WA,88.0,265,2018
Pend Oreille,WA,89.8,330,2018
Pierce,WA,91.3,391,2018
San Juan,WA,95.9,504,2018
Skagit,WA,89.7,326,2018
Skamania,WA,91.4,394,2018
Snohomish,WA,92.2,420,2018
Spokane,WA,93.7,470,2018
Stevens,WA,90.5,358,2018
Thurston,WA,94.0,476,2018
Wahkiakum,WA,91.2,387,2018
Walla Walla,WA,87.8,259,2018
Whatcom,WA,92.3,424,2018
Whitman,WA,95.2,496,2018
Yakima,WA,73.1,22,2018
Barbour,WV,85.7,202,2018
Berkeley,WV,88.8,295,2018
Boone,WV,79.7,82,2018
Braxton,WV,80.5,95,2018
Brooke,WV,91.2,387,2018
Cabell,WV,88.0,265,2018
Calhoun,WV,80.8,101,2018
Clay,WV,75.7,37,2018
Doddridge,WV,82.7,135,2018
Fayette,WV,82.3,128,2018
Gilmer,WV,84.8,179,2018
Grant,WV,80.8,101,2018
Greenbrier,WV,85.0,183,2018
Hampshire,WV,81.1,108,2018
Hancock,WV,89.4,315,2018
Hardy,WV,80.0,87,2018
Harrison,WV,88.4,280,2018
Jackson,WV,87.3,245,2018
Jefferson,WV,89.3,312,2018
Kanawha,WV,88.1,269,2018
Lewis,WV,87.0,237,2018
Lincoln,WV,80.9,103,2018
Logan,WV,80.2,91,2018
McDowell,WV,66.4,4,2018
Marion,WV,89.3,312,2018
Marshall,WV,91.0,378,2018
Mason,WV,85.5,196,2018
Mercer,WV,84.5,172,2018
Mineral,WV,90.9,375,2018
Mingo,WV,75.5,36,2018
Monongalia,WV,92.3,424,2018
Monroe,WV,83.5,150,2018
Morgan,WV,85.8,205,2018
Nicholas,WV,86.7,229,2018
Ohio,WV,93.0,450,2018
Pendleton,WV,82.0,123,2018
Pleasants,WV,89.3,312,2018
Pocahontas,WV,84.4,169,2018
Preston,WV,86.4,220,2018
Putnam,WV,92.7,439,2018
Raleigh,WV,86.0,212,2018
Randolph,WV,83.8,156,2018
Ritchie,WV,82.6,134,2018
Roane,WV,77.6,54,2018
Summers,WV,85.6,200,2018
Taylor,WV,88.4,280,2018
Tucker,WV,88.4,280,2018
Tyler,WV,88.1,269,2018
Upshur,WV,83.6,152,2018
Wayne,WV,79.8,83,2018
Webster,WV,79.2,75,2018
Wetzel,WV,86.1,213,2018
Wirt,WV,84.0,160,2018
Wood,WV,89.7,326,2018
Wyoming,WV,80.0,87,2018
Adams,WI,87.1,240,2018
Ashland,WI,92.1,416,2018
Barron,WI,90.2,346,2018
Bayfield,WI,94.9,492,2018
Brown,WI,92.0,413,2018
Buffalo,WI,91.7,404,2018
Burnett,WI,93.1,453,2018
Calumet,WI,94.0,476,2018
Chippewa,WI,92.5,431,2018
Clark,WI,81.9,122,2018
Columbia,WI,93.0,450,2018
Crawford,WI,91.0,378,2018
Dane,WI,95.6,501,2018
Dodge,WI,91.0,378,2018
Door,WI,94.0,476,2018
Douglas,WI,93.4,461,2018
Dunn,WI,93.6,466,2018
Eau Claire,WI,93.5,464,2018
Florence,WI,93.1,453,2018
Fond du Lac,WI,91.7,404,2018
Forest,WI,88.7,292,2018
Grant,WI,92.3,424,2018
Green,WI,92.5,431,2018
Green Lake,WI,89.2,307,2018
Iowa,WI,94.9,492,2018
Iron,WI,93.7,470,2018
Jackson,WI,88.4,280,2018
Jefferson,WI,91.5,397,2018
Juneau,WI,88.1,269,2018
Kenosha,WI,90.2,346,2018
Kewaunee,WI,92.9,447,2018
La Crosse,WI,94.6,487,2018
Lafayette,WI,90.2,346,2018
Langlade,WI,90.6,364,2018
Lincoln,WI,91.3,391,2018
Manitowoc,WI,91.3,391,2018
Marathon,WI,91.7,404,2018
Marinette,WI,91.1,381,2018
Marquette,WI,88.4,280,2018
Menominee,WI,91.2,387,2018
Milwaukee,WI,87.8,259,2018
Monroe,WI,90.3,351,2018
Oconto,WI,90.3,351,2018
Oneida,WI,92.9,447,2018
Outagamie,WI,93.7,470,2018
Ozaukee,WI,96.4,507,2018
Pepin,WI,91.0,378,2018
Pierce,WI,94.8,490,2018
Polk,WI,93.5,464,2018
Portage,WI,93.3,459,2018
Price,WI,91.2,387,2018
Racine,WI,90.0,338,2018
Richland,WI,90.0,338,2018
Rock,WI,90.6,364,2018
Rusk,WI,86.7,229,2018
St. Croix,WI,96.3,507,2018
Sauk,WI,90.7,366,2018
Sawyer,WI,91.7,404,2018
Shawano,WI,91.3,391,2018
Sheboygan,WI,92.7,439,2018
Taylor,WI,88.6,288,2018
Trempealeau,WI,89.8,330,2018
Vernon,WI,88.6,288,2018
Vilas,WI,93.3,459,2018
Walworth,WI,90.6,364,2018
Washburn,WI,92.3,424,2018
Washington,WI,94.8,490,2018
Waukesha,WI,96.1,506,2018
Waupaca,WI,91.9,410,2018
Waushara,WI,86.2,216,2018
Winnebago,WI,92.8,444,2018
Wood,WI,92.8,444,2018
Albany,WY,96.0,505,2018
Big Horn,WY,89.9,334,2018
Campbell,WY,92.3,424,2018
Carbon,WY,90.2,346,2018
Converse,WY,89.9,334,2018
Crook,WY,93.2,457,2018
Fremont,WY,91.2,387,2018
Goshen,WY,92.6,435,2018
Hot Springs,WY,94.4,484,2018
Johnson,WY,95.6,501,2018
Laramie,WY,93.2,457,2018
Lincoln,WY,93.8,471,2018
Natrona,WY,92.5,431,2018
Niobrara,WY,88.1,269,2018
Park,WY,94.8,490,2018
Platte,WY,93.4,461,2018
Sheridan,WY,95.2,496,2018
Sublette,WY,96.3,507,2018
Sweetwater,WY,91.0,378,2018
Teton,WY,94.4,484,2018
Uinta,WY,92.8,444,2018
Washakie,WY,89.6,322,2018
Weston,WY,92.2,420,2018
Adjuntas,,63.9,2,2018
Aguada,,66.1,3,2018
Aguadilla,,72.0,17,2018
Aguas Buenas,,67.5,6,2018
Aibonito,,76.6,45,2018
Añasco,,69.3,10,2018
Arecibo,,75.7,37,2018
Arroyo,,77.5,53,2018
Barceloneta,,73.4,23,2018
Barranquitas,,71.7,17,2018
Bayamón,,80.1,89,2018
Cabo Rojo,,69.0,9,2018
Caguas,,80.7,98,2018
Camuy,,71.5,16,2018
Canóvanas,,74.3,28,2018
Carolina,,84.1,162,2018
Cataño,,72.6,19,2018
Cayey,,73.7,25,2018
Ceiba,,72.9,21,2018
Ciales,,66.7,5,2018
Cidra,,76.0,40,2018
Coamo,,75.5,36,2018
Comerío,,66.4,4,2018
Corozal,,68.9,8,2018
Culebra,,69.4,10,2018
Dorado,,78.2,61,2018
Fajardo,,79.0,71,2018
Florida,,79.2,75,2018
Guánica,,68.7,8,2018
Guayama,,76.1,42,2018
Guayanilla,,74.0,26,2018
Guaynabo,,84.2,165,2018
Gurabo,,78.4,64,2018
Hatillo,,69.7,11,2018
Hormigueros,,75.4,34,2018
Humacao,,76.3,43,2018
Isabela,,71.3,15,2018
Jayuya,,76.8,45,2018
Juana Díaz,,76.0,40,2018
Juncos,,74.8,31,2018
Lajas,,61.9,1,2018
Lares,,62.5,2,2018
Las Marías,,54.4,0,2018
Las Piedras,,77.3,51,2018
Loíza,,74.5,29,2018
Luquillo,,76.0,40,2018
Manatí,,71.8,17,2018
Maricao,,51.2,0,2018
Maunabo,,66.2,3,2018
Mayagüez,,71.3,15,2018
Moca,,67.6,6,2018
Morovis,,69.1,9,2018
Naguabo,,71.1,14,2018
Naranjito,,70.3,13,2018
Orocovis,,66.5,4,2018
Patillas,,71.3,15,2018
Peñuelas,,72.1,18,2018
Ponce,,76.9,47,2018
Quebradillas,,72.3,19,2018
Rincón,,68.0,6,2018
Río Grande,,76.3,43,2018
Sabana Grande,,72.9,21,2018
Salinas,,73.3,23,2018
San Germán,,69.7,11,2018
San Juan,,80.3,92,2018
San Lorenzo,,71.6,16,2018
San Sebastián,,66.3,4,2018
Santa Isabel,,81.8,120,2018
Toa Alta,,81.2,109,2018
Toa Baja,,80.2,91,2018
Trujillo Alto,,83.8,156,2018
Utuado,,72.8,20,2018
Vega Alta,,73.1,22,2018
Vega Baja,,68.9,8,2018
Vieques,,74.9,31,2018
Villalba,,75.6,36,2018
Yabucoa,,69.8,11,2018
Yauco,,72.1,18,2018
