county,state,medianHomeValue,medianHomeValueBucket,year
Fort Bend,TX,251100,468,2018
Franklin,TX,137300,307,2018
Freestone,TX,98800,156,2018
Frio,TX,75300,40,2018
Gaines,TX,122800,261,2018
Galveston,TX,185100,414,2018
Garza,TX,76400,44,2018
Gillespie,TX,276100,480,2018
Glasscock,TX,221700,449,2018
Goliad,TX,128900,284,2018
Gonzales,TX,112200,215,2018
Gray,TX,77600,48,2018
Grayson,TX,125000,271,2018
Gregg,TX,132000,293,2018
Grimes,TX,124500,269,2018
Guadalupe,TX,183900,412,2018
Hale,TX,80300,61,2018
Hall,TX,48200,2,2018
Hamilton,TX,127000,278,2018
Hansford,TX,97400,148,2018
Hardeman,TX,38100,0,2018
Hardin,TX,120000,250,2018
Harris,TX,165300,379,2018
Harrison,TX,124600,269,2018
Hartley,TX,160000,366,2018
Haskell,TX,51400,3,2018
Hays,TX,222300,450,2018
Hemphill,TX,135000,300,2018
Henderson,TX,102500,174,2018
Hidalgo,TX,84000,78,2018
Hill,TX,98700,155,2018
Hockley,TX,88800,104,2018
Hood,TX,180900,409,2018
Hopkins,TX,100100,163,2018
Houston,TX,84500,80,2018
Howard,TX,93100,126,2018
Hudspeth,TX,46000,1,2018
Hunt,TX,114500,228,2018
Hutchinson,TX,77300,47,2018
Irion,TX,137500,308,2018
Jack,TX,83000,72,2018
Jackson,TX,103300,178,2018
Jasper,TX,104600,182,2018
Jeff Davis,TX,112900,219,2018
Jefferson,TX,107800,198,2018
Jim Hogg,TX,66800,19,2018
Jim Wells,TX,76300,44,2018
Johnson,TX,144700,327,2018
Jones,TX,75400,41,2018
Karnes,TX,97800,150,2018
Kaufman,TX,161600,370,2018
Kendall,TX,326800,491,2018
Kenedy,TX,31400,0,2018
Kent,TX,39700,1,2018
Kerr,TX,170600,391,2018
Kimble,TX,165000,378,2018
King,TX,38300,0,2018
Kinney,TX,72800,32,2018
Kleberg,TX,88200,100,2018
Knox,TX,43800,1,2018
Lamar,TX,94800,135,2018
Lamb,TX,64700,15,2018
Lampasas,TX,142900,322,2018
La Salle,TX,81600,65,2018
Lavaca,TX,155600,355,2018
Lee,TX,125700,274,2018
Leon,TX,110100,207,2018
Liberty,TX,101200,168,2018
Limestone,TX,90000,111,2018
Lipscomb,TX,86300,90,2018
Live Oak,TX,94700,134,2018
Llano,TX,186100,416,2018
Lubbock,TX,130800,289,2018
Lynn,TX,79300,55,2018
McCulloch,TX,85600,86,2018
McLennan,TX,133400,297,2018
McMullen,TX,106600,193,2018
Madison,TX,112800,218,2018
Marion,TX,93000,126,2018
Martin,TX,133100,295,2018
Mason,TX,163600,374,2018
Matagorda,TX,107500,196,2018
Maverick,TX,94800,135,2018
Medina,TX,139800,313,2018
Menard,TX,57000,6,2018
Midland,TX,197400,427,2018
Milam,TX,97100,145,2018
Mills,TX,123400,264,2018
Mitchell,TX,70000,25,2018
Montague,TX,112700,218,2018
Montgomery,TX,223900,451,2018
Moore,TX,115100,230,2018
Morris,TX,86300,90,2018
Motley,TX,55800,5,2018
Nacogdoches,TX,119700,249,2018
Navarro,TX,95000,137,2018
Newton,TX,74600,38,2018
Nolan,TX,72000,29,2018
Nueces,TX,130700,288,2018
Ochiltree,TX,99300,159,2018
Oldham,TX,95700,141,2018
Orange,TX,107600,197,2018
Palo Pinto,TX,95900,141,2018
Panola,TX,98300,153,2018
Parker,TX,198400,428,2018
Parmer,TX,92300,122,2018
Pecos,TX,75100,39,2018
Polk,TX,94300,133,2018
Potter,TX,90100,112,2018
Presidio,TX,58400,7,2018
Rains,TX,121100,256,2018
Randall,TX,162700,373,2018
Reagan,TX,94100,131,2018
Real,TX,103000,176,2018
Red River,TX,67200,20,2018
Reeves,TX,62200,10,2018
Refugio,TX,82500,69,2018
Roberts,TX,132100,294,2018
Robertson,TX,104000,180,2018
Rockwall,TX,244400,465,2018
Runnels,TX,77600,48,2018
Rusk,TX,118500,244,2018
Sabine,TX,101200,168,2018
San Augustine,TX,86700,91,2018
San Jacinto,TX,109000,202,2018
San Patricio,TX,117700,242,2018
San Saba,TX,97900,151,2018
Schleicher,TX,69800,25,2018
Scurry,TX,88100,99,2018
Shackelford,TX,80300,61,2018
Shelby,TX,72600,31,2018
Sherman,TX,98400,154,2018
Smith,TX,153500,349,2018
Somervell,TX,191600,422,2018
Starr,TX,68300,22,2018
Stephens,TX,71400,28,2018
Sterling,TX,64700,15,2018
Stonewall,TX,58200,7,2018
Sutton,TX,95700,141,2018
Swisher,TX,73800,34,2018
Tarrant,TX,170300,391,2018
Taylor,TX,119100,247,2018
Terrell,TX,72100,29,2018
Terry,TX,76100,44,2018
Throckmorton,TX,68000,21,2018
Titus,TX,97600,148,2018
Tom Green,TX,130800,289,2018
Travis,TX,298800,487,2018
Trinity,TX,79700,57,2018
Tyler,TX,85400,85,2018
Upshur,TX,123800,266,2018
Upton,TX,65700,16,2018
Uvalde,TX,80700,62,2018
Val Verde,TX,95900,141,2018
Van Zandt,TX,121900,258,2018
Victoria,TX,136900,305,2018
Walker,TX,149100,337,2018
Waller,TX,174900,401,2018
Ward,TX,86100,88,2018
Washington,TX,170900,392,2018
Webb,TX,119900,249,2018
Wharton,TX,122900,262,2018
Wheeler,TX,85800,87,2018
Wichita,TX,96000,142,2018
Wilbarger,TX,73200,32,2018
Willacy,TX,56800,5,2018
Williamson,TX,245100,465,2018
Wilson,TX,181200,409,2018
Winkler,TX,64400,14,2018
Wise,TX,154000,351,2018
Wood,TX,130200,287,2018
Yoakum,TX,100000,162,2018
Young,TX,89000,105,2018
Zapata,TX,69500,24,2018
Zavala,TX,48500,2,2018
Beaver,UT,161700,370,2018
Box Elder,UT,189900,420,2018
Cache,UT,218400,447,2018
Carbon,UT,136100,303,2018
Daggett,UT,211300,440,2018
Davis,UT,265900,475,2018
Duchesne,UT,183400,412,2018
Emery,UT,139500,312,2018
Garfield,UT,179900,407,2018
Grand,UT,238000,461,2018
Iron,UT,201400,431,2018
Juab,UT,203200,432,2018
Kane,UT,190000,420,2018
Millard,UT,145600,329,2018
Morgan,UT,359300,498,2018
Piute,UT,155100,354,2018
Rich,UT,192200,422,2018
Salt Lake,UT,281800,481,2018
San Juan,UT,133200,296,2018
Sanpete,UT,174000,399,2018
Sevier,UT,156700,357,2018
Summit,UT,598900,508,2018
Tooele,UT,209700,439,2018
Uintah,UT,191900,422,2018
Utah,UT,280100,481,2018
Wasatch,UT,388900,501,2018
Washington,UT,262200,473,2018
Wayne,UT,176600,403,2018
Weber,UT,197800,427,2018
Addison,VT,241900,463,2018
Bennington,VT,209100,438,2018
Caledonia,VT,168200,387,2018
Chittenden,VT,288200,484,2018
Essex,VT,131700,292,2018
Franklin,VT,213400,443,2018
Grand Isle,VT,270800,477,2018
Lamoille,VT,228000,454,2018
Orange,VT,191700,422,2018
Orleans,VT,162200,371,2018
Rutland,VT,176600,403,2018
Washington,VT,222600,450,2018
Windham,VT,212500,441,2018
Windsor,VT,216800,445,2018
Accomack,VA,165000,378,2018
Albemarle,VA,344500,495,2018
Alleghany,VA,116500,236,2018
Amelia,VA,204400,434,2018
Amherst,VA,153300,348,2018
Appomattox,VA,155300,355,2018
Arlington,VA,669400,510,2018
Augusta,VA,212300,441,2018
Bath,VA,151500,342,2018
Bedford,VA,200500,430,2018
Bland,VA,102400,174,2018
Botetourt,VA,225200,452,2018
Brunswick,VA,110800,210,2018
Buchanan,VA,70800,26,2018
Buckingham,VA,127300,280,2018
Campbell,VA,155000,354,2018
Caroline,VA,195100,425,2018
Carroll,VA,109200,203,2018
Charles City,VA,168900,388,2018
Charlotte,VA,107400,195,2018
Chesterfield,VA,231700,456,2018
Clarke,VA,335600,493,2018
Craig,VA,171400,393,2018
Culpeper,VA,285300,483,2018
Cumberland,VA,146300,331,2018
Dickenson,VA,75700,43,2018
Dinwiddie,VA,162300,371,2018
Essex,VA,188100,418,2018
Fairfax,VA,533300,507,2018
Fauquier,VA,384100,500,2018
Floyd,VA,170000,390,2018
Fluvanna,VA,230600,455,2018
Franklin,VA,168300,387,2018
Frederick,VA,245100,465,2018
Giles,VA,121000,255,2018
Gloucester,VA,228300,454,2018
Goochland,VA,344000,495,2018
Grayson,VA,95100,137,2018
Greene,VA,238300,461,2018
Greensville,VA,96400,143,2018
Halifax,VA,112700,218,2018
Hanover,VA,275800,479,2018
Henrico,VA,233400,457,2018
Henry,VA,94200,132,2018
Highland,VA,180100,407,2018
Isle of Wight,VA,262300,473,2018
James City,VA,339600,494,2018
King and Queen,VA,161800,370,2018
King George,VA,301600,488,2018
King William,VA,206100,435,2018
Lancaster,VA,237700,460,2018
Lee,VA,88000,98,2018
Loudoun,VA,492300,505,2018
Louisa,VA,218100,446,2018
Lunenburg,VA,116000,234,2018
Madison,VA,253000,469,2018
Mathews,VA,224800,452,2018
Mecklenburg,VA,133200,296,2018
Middlesex,VA,263900,474,2018
Montgomery,VA,221900,450,2018
Nelson,VA,243800,465,2018
New Kent,VA,264800,474,2018
Northampton,VA,164000,375,2018
Northumberland,VA,285900,483,2018
Nottoway,VA,139900,314,2018
Orange,VA,233800,457,2018
Page,VA,168700,388,2018
Patrick,VA,116400,235,2018
Pittsylvania,VA,117400,240,2018
Powhatan,VA,271400,477,2018
Prince Edward,VA,161400,369,2018
Prince George,VA,218200,446,2018
Prince William,VA,369300,499,2018
Pulaski,VA,144800,328,2018
Rappahannock,VA,359800,498,2018
Richmond,VA,220700,449,2018
Roanoke,VA,133200,296,2018
Rockbridge,VA,213000,442,2018
Rockingham,VA,210000,439,2018
Russell,VA,96900,144,2018
Scott,VA,94400,133,2018
Shenandoah,VA,207900,437,2018
Smyth,VA,95000,137,2018
Southampton,VA,169500,389,2018
Spotsylvania,VA,276800,480,2018
Stafford,VA,334600,493,2018
Surry,VA,190400,420,2018
Sussex,VA,126300,276,2018
Tazewell,VA,95300,138,2018
Warren,VA,240000,462,2018
Washington,VA,141300,318,2018
Westmoreland,VA,210900,440,2018
Wise,VA,85600,86,2018
Wythe,VA,130800,289,2018
York,VA,324400,491,2018
Alexandria,VA,557000,508,2018
Bristol,VA,112200,215,2018
Buena Vista,VA,122100,259,2018
Charlottesville,VA,283800,482,2018
Chesapeake,VA,265600,475,2018
Colonial Heights,VA,168000,386,2018
Covington,VA,74200,36,2018
Danville,VA,91100,116,2018
Emporia,VA,123800,266,2018
Falls Church,VA,757300,510,2018
Fredericksburg,VA,346500,496,2018
Galax,VA,101100,167,2018
Hampton,VA,186400,416,2018
Harrisonburg,VA,197400,427,2018
Hopewell,VA,119700,249,2018
Lexington,VA,203600,433,2018
Lynchburg,VA,158800,363,2018
Manassas,VA,313100,489,2018
Manassas Park,VA,281500,481,2018
Martinsville,VA,86800,92,2018
Newport News,VA,193100,423,2018
Norfolk,VA,199400,429,2018
Norton,VA,91700,119,2018
Petersburg,VA,108200,199,2018
Poquoson,VA,325000,491,2018
Portsmouth,VA,171800,394,2018
Radford,VA,164600,376,2018
Salem,VA,176800,403,2018
Staunton,VA,164800,377,2018
Suffolk,VA,246600,466,2018
Virginia Beach,VA,274300,479,2018
Waynesboro,VA,167600,384,2018
Williamsburg,VA,300100,488,2018
Winchester,VA,236800,459,2018
Adams,WA,154500,352,2018
Asotin,WA,181800,410,2018
Benton,WA,216900,446,2018
Chelan,WA,274500,479,2018
Clallam,WA,238500,461,2018
Clark,WA,296800,487,2018
Columbia,WA,170800,392,2018
Cowlitz,WA,197000,426,2018
Douglas,WA,250800,468,2018
Ferry,WA,172200,395,2018
Franklin,WA,187900,418,2018
Garfield,WA,139100,312,2018
Grant,WA,171500,393,2018
Grays Harbor,WA,168500,388,2018
Island,WA,337800,494,2018
Jefferson,WA,311100,489,2018
King,WA,493500,506,2018
Kitsap,WA,299600,488,2018
Kittitas,WA,275000,479,2018
Klickitat,WA,235900,459,2018
Lewis,WA,191100,421,2018
Lincoln,WA,153800,350,2018
Mason,WA,216000,444,2018
Okanogan,WA,173500,398,2018
Pacific,WA,170800,392,2018
Pend Oreille,WA,208400,437,2018
Pierce,WA,277000,480,2018
San Juan,WA,470500,504,2018
Skagit,WA,286200,483,2018
Skamania,WA,282400,482,2018
Snohomish,WA,371600,499,2018
Spokane,WA,209000,438,2018
Stevens,WA,187000,417,2018
Thurston,WA,271300,477,2018
Wahkiakum,WA,207000,435,2018
Walla Walla,WA,209800,439,2018
Whatcom,WA,318400,490,2018
Whitman,WA,208200,437,2018
Yakima,WA,167700,385,2018
Barbour,WV,104800,184,2018
Berkeley,WV,172800,396,2018
Boone,WV,69900,25,2018
Braxton,WV,93000,126,2018
Brooke,WV,92000,120,2018
Cabell,WV,123200,264,2018
Calhoun,WV,73500,33,2018
Clay,WV,82100,67,2018
Doddridge,WV,116800,237,2018
Fayette,WV,90500,114,2018
Gilmer,WV,91300,117,2018
Grant,WV,137300,307,2018
Greenbrier,WV,120500,252,2018
Hampshire,WV,143700,324,2018
Hancock,WV,92000,120,2018
Hardy,WV,126400,276,2018
Harrison,WV,113500,223,2018
Jackson,WV,121000,255,2018
Jefferson,WV,240600,463,2018
Kanawha,WV,112400,216,2018
Lewis,WV,104800,184,2018
Lincoln,WV,81700,66,2018
Logan,WV,90100,112,2018
McDowell,WV,33800,0,2018
Marion,WV,112800,218,2018
Marshall,WV,103300,178,2018
Mason,WV,77400,47,2018
Mercer,WV,92200,121,2018
Mineral,WV,135100,301,2018
Mingo,WV,75800,43,2018
Monongalia,WV,188700,418,2018
Monroe,WV,108100,199,2018
Morgan,WV,179800,407,2018
Nicholas,WV,93100,126,2018
Ohio,WV,119400,248,2018
Pendleton,WV,122300,260,2018
Pleasants,WV,107000,194,2018
Pocahontas,WV,124300,268,2018
Preston,WV,106800,194,2018
Putnam,WV,163800,375,2018
Raleigh,WV,105700,189,2018
Randolph,WV,99200,158,2018
Ritchie,WV,85800,87,2018
Roane,WV,93800,130,2018
Summers,WV,95400,139,2018
Taylor,WV,103600,179,2018
Tucker,WV,117100,239,2018
Tyler,WV,97400,148,2018
Upshur,WV,112600,217,2018
Wayne,WV,97800,150,2018
Webster,WV,67200,20,2018
Wetzel,WV,101000,167,2018
Wirt,WV,86100,88,2018
Wood,WV,118600,245,2018
Wyoming,WV,67200,20,2018
Adams,WI,125100,272,2018
Ashland,WI,110100,207,2018
Barron,WI,150200,340,2018
Bayfield,WI,166300,382,2018
Brown,WI,167000,384,2018
Buffalo,WI,155900,356,2018
Burnett,WI,156100,356,2018
Calumet,WI,173200,397,2018
Chippewa,WI,159000,364,2018
Clark,WI,121300,256,2018
Columbia,WI,187000,417,2018
Crawford,WI,131100,290,2018
Dane,WI,252300,469,2018
Dodge,WI,159100,364,2018
Door,WI,207100,435,2018
Douglas,WI,143700,324,2018
Dunn,WI,161800,370,2018
Eau Claire,WI,161600,370,2018
Florence,WI,130800,289,2018
Fond du Lac,WI,152900,348,2018
Forest,WI,130200,287,2018
Grant,WI,144000,326,2018
Green,WI,166900,383,2018
Green Lake,WI,142600,321,2018
Iowa,WI,174500,400,2018
Iron,WI,113100,220,2018
Jackson,WI,133200,296,2018
Jefferson,WI,184300,413,2018
Juneau,WI,124100,268,2018
Kenosha,WI,169000,389,2018
Kewaunee,WI,157700,360,2018
La Crosse,WI,167100,384,2018
Lafayette,WI,134600,299,2018
Langlade,WI,113200,221,2018
Lincoln,WI,139800,313,2018
Manitowoc,WI,127200,280,2018
Marathon,WI,152000,345,2018
Marinette,WI,117100,239,2018
Marquette,WI,150300,340,2018
Menominee,WI,103300,178,2018
Milwaukee,WI,153600,349,2018
Monroe,WI,149400,338,2018
Oconto,WI,155300,355,2018
Oneida,WI,167800,385,2018
Outagamie,WI,163800,375,2018
Ozaukee,WI,273000,479,2018
Pepin,WI,148700,335,2018
Pierce,WI,197500,427,2018
Polk,WI,164700,376,2018
Portage,WI,163300,374,2018
Price,WI,122700,261,2018
Racine,WI,169900,390,2018
Richland,WI,136800,305,2018
Rock,WI,139800,313,2018
Rusk,WI,110400,208,2018
St. Croix,WI,233600,457,2018
Sauk,WI,174500,400,2018
Sawyer,WI,164700,376,2018
Shawano,WI,136600,304,2018
Sheboygan,WI,153700,349,2018
Taylor,WI,131900,293,2018
Trempealeau,WI,151400,342,2018
Vernon,WI,152300,345,2018
Vilas,WI,206900,435,2018
Walworth,WI,196400,425,2018
Washburn,WI,152700,347,2018
Washington,WI,225800,453,2018
Waukesha,WI,272100,478,2018
Waupaca,WI,145600,329,2018
Waushara,WI,143100,323,2018
Winnebago,WI,149500,339,2018
Wood,WI,129900,286,2018
Albany,WY,226900,453,2018
Big Horn,WY,154600,353,2018
Campbell,WY,220200,449,2018
Carbon,WY,165700,380,2018
Converse,WY,207900,437,2018
Crook,WY,220200,449,2018
Fremont,WY,194100,424,2018
Goshen,WY,168200,387,2018
Hot Springs,WY,151800,344,2018
Johnson,WY,257800,471,2018
Laramie,WY,214000,443,2018
Lincoln,WY,231700,456,2018
Natrona,WY,202600,432,2018
Niobrara,WY,144900,328,2018
Park,WY,254800,470,2018
Platte,WY,173700,398,2018
Sheridan,WY,261500,473,2018
Sublette,WY,272600,478,2018
Sweetwater,WY,205800,435,2018
Teton,WY,827400,510,2018
Uinta,WY,177500,404,2018
Washakie,WY,162700,373,2018
Weston,WY,169900,390,2018
Adjuntas,,85200,83,2018
Aguada,,86300,90,2018
Aguadilla,,120400,252,2018
Aguas Buenas,,117300,239,2018
Aibonito,,114100,226,2018
Añasco,,88800,104,2018
Arecibo,,97400,148,2018
Arroyo,,88900,104,2018
Barceloneta,,106200,191,2018
Barranquitas,,101200,168,2018
Bayamón,,134900,300,2018
Cabo Rojo,,112400,216,2018
Caguas,,131300,291,2018
Camuy,,100200,164,2018
Canóvanas,,110200,207,2018
Carolina,,143900,325,2018
Cataño,,119200,247,2018
Cayey,,117400,240,2018
Ceiba,,92600,123,2018
Ciales,,89700,109,2018
Cidra,,121700,257,2018
Coamo,,88800,104,2018
Comerío,,89700,109,2018
Corozal,,89900,110,2018
Culebra,,113500,223,2018
Dorado,,139000,311,2018
Fajardo,,99500,159,2018
Florida,,93200,127,2018
Guánica,,90900,116,2018
Guayama,,88900,104,2018
Guayanilla,,80300,61,2018
Guaynabo,,177400,404,2018
Gurabo,,143500,324,2018
Hatillo,,93500,129,2018
Hormigueros,,101600,170,2018
Humacao,,95400,139,2018
Isabela,,105300,187,2018
Jayuya,,94100,131,2018
Juana Díaz,,93300,127,2018
Juncos,,108500,201,2018
Lajas,,88800,104,2018
Lares,,88000,98,2018
Las Marías,,83400,75,2018
Las Piedras,,118500,244,2018
Loíza,,103200,177,2018
Luquillo,,110400,208,2018
Manatí,,108400,200,2018
Maricao,,90800,115,2018
Maunabo,,89400,106,2018
Mayagüez,,98700,155,2018
Moca,,96500,143,2018
Morovis,,100300,164,2018
Naguabo,,91200,116,2018
Naranjito,,89900,110,2018
Orocovis,,89800,110,2018
Patillas,,92200,121,2018
Peñuelas,,75000,39,2018
Ponce,,98800,156,2018
Quebradillas,,108000,199,2018
Rincón,,121500,257,2018
Río Grande,,114000,226,2018
Sabana Grande,,96700,144,2018
Salinas,,85700,87,2018
San Germán,,90300,113,2018
San Juan,,155700,355,2018
San Lorenzo,,108500,201,2018
San Sebastián,,97800,150,2018
Santa Isabel,,92400,122,2018
Toa Alta,,137500,308,2018
Toa Baja,,127400,280,2018
Trujillo Alto,,147300,333,2018
Utuado,,91600,119,2018
Vega Alta,,116000,234,2018
Vega Baja,,107600,197,2018
Vieques,,104200,181,2018
Villalba,,90900,116,2018
Yabucoa,,88100,99,2018
Yauco,,92000,120,2018
