county,state,sexRatio,sexRatioBucket,year
Decatur,TN,98.2,251,2018
DeKalb,TN,99.0,282,2018
Dickson,TN,96.0,149,2018
Dyer,TN,93.5,67,2018
Fayette,TN,96.7,179,2018
Fentress,TN,97.7,226,2018
Franklin,TN,96.8,183,2018
Gibson,TN,92.9,53,2018
Giles,TN,95.5,130,2018
Grainger,TN,99.3,293,2018
Greene,TN,95.5,130,2018
Grundy,TN,97.2,203,2018
Hamblen,TN,95.5,130,2018
Hamilton,TN,93.2,60,2018
Hancock,TN,100.0,321,2018
Hardeman,TN,122.8,494,2018
Hardin,TN,95.8,142,2018
Hawkins,TN,95.7,137,2018
Haywood,TN,86.5,7,2018
Henderson,TN,93.3,62,2018
Henry,TN,93.0,55,2018
Hickman,TN,109.7,460,2018
Houston,TN,98.9,278,2018
Humphreys,TN,96.9,188,2018
Jackson,TN,100.6,341,2018
Jefferson,TN,96.1,151,2018
Johnson,TN,119.4,488,2018
Knox,TN,94.5,97,2018
Lake,TN,161.0,508,2018
Lauderdale,TN,105.6,432,2018
Lawrence,TN,96.5,170,2018
Lewis,TN,92.2,43,2018
Lincoln,TN,97.2,203,2018
Loudon,TN,95.7,137,2018
McMinn,TN,93.8,75,2018
McNairy,TN,96.0,149,2018
Macon,TN,96.7,179,2018
Madison,TN,89.5,17,2018
Marion,TN,94.8,105,2018
Marshall,TN,96.9,188,2018
Maury,TN,92.4,46,2018
Meigs,TN,98.5,263,2018
Monroe,TN,98.0,240,2018
Montgomery,TN,99.9,317,2018
Moore,TN,96.3,161,2018
Morgan,TN,126.2,498,2018
Obion,TN,92.3,45,2018
Overton,TN,97.4,212,2018
Perry,TN,101.1,356,2018
Pickett,TN,102.5,388,2018
Polk,TN,99.5,301,2018
Putnam,TN,97.4,212,2018
Rhea,TN,97.5,216,2018
Roane,TN,96.2,156,2018
Robertson,TN,97.8,231,2018
Rutherford,TN,97.3,207,2018
Scott,TN,97.8,231,2018
Sequatchie,TN,99.1,287,2018
Sevier,TN,96.5,170,2018
Shelby,TN,90.8,28,2018
Smith,TN,98.9,278,2018
Stewart,TN,99.4,297,2018
Sullivan,TN,94.3,90,2018
Sumner,TN,95.8,142,2018
Tipton,TN,96.9,188,2018
Trousdale,TN,124.1,496,2018
Unicoi,TN,100.1,324,2018
Union,TN,98.1,245,2018
Van Buren,TN,102.1,381,2018
Warren,TN,98.7,269,2018
Washington,TN,94.9,110,2018
Wayne,TN,123.1,495,2018
Weakley,TN,96.8,183,2018
White,TN,95.5,130,2018
Williamson,TN,95.9,145,2018
Wilson,TN,96.2,156,2018
Anderson,TX,157.7,508,2018
Andrews,TX,104.4,418,2018
Angelina,TX,94.9,110,2018
Aransas,TX,94.4,93,2018
Archer,TX,96.9,188,2018
Armstrong,TX,100.4,335,2018
Atascosa,TX,99.9,317,2018
Austin,TX,98.7,269,2018
Bailey,TX,105.4,430,2018
Bandera,TX,102.8,395,2018
Bastrop,TX,103.6,407,2018
Baylor,TX,95.3,122,2018
Bee,TX,155.8,507,2018
Bell,TX,99.8,313,2018
Bexar,TX,97.4,212,2018
Blanco,TX,105.1,427,2018
Borden,TX,108.5,454,2018
Bosque,TX,97.3,207,2018
Bowie,TX,101.5,367,2018
Brazoria,TX,102.4,386,2018
Brazos,TX,102.7,392,2018
Brewster,TX,97.9,236,2018
Briscoe,TX,116.2,483,2018
Brooks,TX,107.8,449,2018
Brown,TX,98.5,263,2018
Burleson,TX,101.0,354,2018
Burnet,TX,98.0,240,2018
Caldwell,TX,101.9,376,2018
Calhoun,TX,103.0,399,2018
Callahan,TX,96.5,170,2018
Cameron,TX,94.4,93,2018
Camp,TX,94.3,90,2018
Carson,TX,87.8,10,2018
Cass,TX,95.4,125,2018
Castro,TX,100.6,341,2018
Chambers,TX,102.3,384,2018
Cherokee,TX,105.2,429,2018
Childress,TX,160.2,508,2018
Clay,TX,100.1,324,2018
Cochran,TX,105.5,431,2018
Coke,TX,96.2,156,2018
Coleman,TX,101.2,359,2018
Collin,TX,96.7,179,2018
Collingsworth,TX,99.7,309,2018
Colorado,TX,100.5,337,2018
Comal,TX,97.8,231,2018
Comanche,TX,99.7,309,2018
Concho,TX,195.8,511,2018
Cooke,TX,98.7,269,2018
Coryell,TX,99.7,309,2018
Cottle,TX,95.3,122,2018
Crane,TX,107.9,450,2018
Crockett,TX,95.1,116,2018
Crosby,TX,99.4,297,2018
Culberson,TX,121.9,492,2018
Dallam,TX,110.1,462,2018
Dallas,TX,97.2,203,2018
Dawson,TX,126.3,498,2018
Deaf Smith,TX,101.2,359,2018
Delta,TX,94.0,81,2018
Denton,TX,96.9,188,2018
DeWitt,TX,107.3,446,2018
Dickens,TX,106.5,440,2018
Dimmit,TX,94.7,103,2018
Donley,TX,93.2,60,2018
Duval,TX,102.9,398,2018
Eastland,TX,102.4,386,2018
Ector,TX,102.8,395,2018
Edwards,TX,106.9,443,2018
Ellis,TX,97.1,197,2018
El Paso,TX,96.6,174,2018
Erath,TX,95.1,116,2018
Falls,TX,89.9,20,2018
Fannin,TX,111.7,470,2018
Fayette,TX,97.1,197,2018
Fisher,TX,93.8,75,2018
Floyd,TX,96.6,174,2018
Foard,TX,102.3,384,2018
Fort Bend,TX,96.5,170,2018
Franklin,TX,100.8,347,2018
Freestone,TX,106.5,440,2018
Frio,TX,148.2,506,2018
Gaines,TX,103.2,402,2018
Galveston,TX,97.3,207,2018
Garza,TX,183.5,510,2018
Gillespie,TX,94.5,97,2018
Glasscock,TX,122.4,493,2018
Goliad,TX,98.3,255,2018
Gonzales,TX,102.2,383,2018
Gray,TX,110.4,464,2018
Grayson,TX,95.3,122,2018
Gregg,TX,95.1,116,2018
Grimes,TX,116.9,484,2018
Guadalupe,TX,98.2,251,2018
Hale,TX,108.5,454,2018
Hall,TX,101.2,359,2018
Hamilton,TX,96.9,188,2018
Hansford,TX,100.7,344,2018
Hardeman,TX,96.2,156,2018
Hardin,TX,94.2,86,2018
Harris,TX,98.9,278,2018
Harrison,TX,95.5,130,2018
Hartley,TX,144.8,505,2018
Haskell,TX,112.2,471,2018
Hays,TX,99.1,287,2018
Hemphill,TX,93.8,75,2018
Henderson,TX,94.5,97,2018
Hidalgo,TX,95.7,137,2018
Hill,TX,98.9,278,2018
Hockley,TX,97.4,212,2018
Hood,TX,96.9,188,2018
Hopkins,TX,96.5,170,2018
Houston,TX,118.1,487,2018
Howard,TX,130.1,499,2018
Hudspeth,TX,97.1,197,2018
Hunt,TX,96.6,174,2018
Hutchinson,TX,100.2,328,2018
Irion,TX,121.5,491,2018
Jack,TX,129.4,499,2018
Jackson,TX,95.2,118,2018
Jasper,TX,97.2,203,2018
Jeff Davis,TX,99.5,301,2018
Jefferson,TX,104.9,425,2018
Jim Hogg,TX,93.3,62,2018
Jim Wells,TX,96.0,149,2018
Johnson,TX,99.6,304,2018
Jones,TX,169.4,509,2018
Karnes,TX,146.0,505,2018
Kaufman,TX,96.4,166,2018
Kendall,TX,94.7,103,2018
Kenedy,TX,92.6,48,2018
Kent,TX,77.5,0,2018
Kerr,TX,94.0,81,2018
Kimble,TX,95.6,134,2018
King,TX,107.3,446,2018
Kinney,TX,165.3,508,2018
Kleberg,TX,104.4,418,2018
Knox,TX,98.6,266,2018
Lamar,TX,93.4,64,2018
Lamb,TX,102.4,386,2018
Lampasas,TX,97.5,216,2018
La Salle,TX,146.9,505,2018
Lavaca,TX,94.4,93,2018
Lee,TX,102.0,379,2018
Leon,TX,101.2,359,2018
Liberty,TX,97.6,221,2018
Limestone,TX,105.2,429,2018
Lipscomb,TX,113.0,473,2018
Live Oak,TX,120.9,490,2018
Llano,TX,96.5,170,2018
Loving,TX,131.8,500,2018
Lubbock,TX,97.3,207,2018
Lynn,TX,105.2,429,2018
McCulloch,TX,111.0,467,2018
McLennan,TX,95.5,130,2018
McMullen,TX,140.7,504,2018
Madison,TX,135.4,501,2018
Marion,TX,95.1,116,2018
Martin,TX,109.5,459,2018
Mason,TX,106.5,440,2018
Matagorda,TX,99.4,297,2018
Maverick,TX,98.3,255,2018
Medina,TX,107.4,447,2018
Menard,TX,111.0,467,2018
Midland,TX,101.1,356,2018
Milam,TX,100.2,328,2018
Mills,TX,90.5,26,2018
Mitchell,TX,169.5,509,2018
Montague,TX,94.0,81,2018
Montgomery,TX,98.1,245,2018
Moore,TX,110.4,464,2018
Morris,TX,92.8,51,2018
Motley,TX,100.7,344,2018
Nacogdoches,TX,91.7,38,2018
Navarro,TX,96.4,166,2018
Newton,TX,106.0,435,2018
Nolan,TX,105.1,427,2018
Nueces,TX,97.6,221,2018
Ochiltree,TX,102.2,383,2018
Oldham,TX,121.2,491,2018
Orange,TX,98.1,245,2018
Palo Pinto,TX,97.6,221,2018
Panola,TX,96.3,161,2018
Parker,TX,98.6,266,2018
Parmer,TX,105.5,431,2018
Pecos,TX,132.8,500,2018
Polk,TX,117.8,486,2018
Potter,TX,106.3,438,2018
Presidio,TX,96.4,166,2018
Rains,TX,104.7,422,2018
Randall,TX,96.6,174,2018
Reagan,TX,108.3,453,2018
Real,TX,72.6,0,2018
Red River,TX,95.2,118,2018
Reeves,TX,135.0,501,2018
Refugio,TX,98.2,251,2018
Roberts,TX,82.9,2,2018
Robertson,TX,96.5,170,2018
Rockwall,TX,97.2,203,2018
Runnels,TX,103.1,400,2018
Rusk,TX,112.5,472,2018
Sabine,TX,94.2,86,2018
San Augustine,TX,96.3,161,2018
San Jacinto,TX,97.3,207,2018
San Patricio,TX,101.2,359,2018
San Saba,TX,106.4,439,2018
Schleicher,TX,101.5,367,2018
Scurry,TX,120.6,490,2018
Shackelford,TX,114.9,479,2018
Shelby,TX,97.4,212,2018
Sherman,TX,106.1,436,2018
Smith,TX,93.5,67,2018
Somervell,TX,92.1,42,2018
Starr,TX,94.7,103,2018
Stephens,TX,105.3,429,2018
Sterling,TX,119.8,489,2018
Stonewall,TX,111.5,469,2018
Sutton,TX,121.0,490,2018
Swisher,TX,117.1,484,2018
Tarrant,TX,95.9,145,2018
Taylor,TX,95.8,142,2018
Terrell,TX,99.1,287,2018
Terry,TX,106.8,442,2018
Throckmorton,TX,79.5,0,2018
Titus,TX,96.2,156,2018
Tom Green,TX,98.7,269,2018
Travis,TX,101.9,376,2018
Trinity,TX,92.8,51,2018
Tyler,TX,120.3,489,2018
Upshur,TX,98.4,259,2018
Upton,TX,102.9,398,2018
Uvalde,TX,93.9,78,2018
Val Verde,TX,103.4,404,2018
Van Zandt,TX,95.9,145,2018
Victoria,TX,95.8,142,2018
Walker,TX,139.3,503,2018
Waller,TX,99.0,282,2018
Ward,TX,102.5,388,2018
Washington,TX,98.4,259,2018
Webb,TX,95.5,130,2018
Wharton,TX,96.4,166,2018
Wheeler,TX,107.8,449,2018
Wichita,TX,107.6,448,2018
Wilbarger,TX,96.8,183,2018
Willacy,TX,116.0,482,2018
Williamson,TX,96.9,188,2018
Wilson,TX,100.8,347,2018
Winkler,TX,104.0,412,2018
Wise,TX,100.6,341,2018
Wood,TX,99.1,287,2018
Yoakum,TX,107.4,447,2018
Young,TX,97.2,203,2018
Zapata,TX,99.8,313,2018
Zavala,TX,104.8,423,2018
Beaver,UT,103.7,409,2018
Box Elder,UT,103.0,399,2018
Cache,UT,100.6,341,2018
Carbon,UT,97.6,221,2018
Daggett,UT,141.9,504,2018
Davis,UT,101.5,367,2018
Duchesne,UT,104.1,414,2018
Emery,UT,104.4,418,2018
Garfield,UT,107.1,444,2018
Grand,UT,98.8,274,2018
Iron,UT,99.9,317,2018
Juab,UT,104.3,417,2018
Kane,UT,101.0,354,2018
Millard,UT,105.8,434,2018
Morgan,UT,104.6,421,2018
Piute,UT,115.4,481,2018
Rich,UT,96.2,156,2018
Salt Lake,UT,100.8,347,2018
San Juan,UT,100.8,347,2018
Sanpete,UT,110.4,464,2018
Sevier,UT,105.0,425,2018
Summit,UT,105.2,429,2018
Tooele,UT,101.7,373,2018
Uintah,UT,103.8,410,2018
Utah,UT,102.1,381,2018
Wasatch,UT,103.8,410,2018
Washington,UT,98.1,245,2018
Wayne,UT,107.7,448,2018
Weber,UT,100.9,350,2018
Addison,VT,97.9,236,2018
Bennington,VT,96.2,156,2018
Caledonia,VT,100.1,324,2018
Chittenden,VT,96.4,166,2018
Essex,VT,102.0,379,2018
Franklin,VT,98.7,269,2018
Grand Isle,VT,99.6,304,2018
Lamoille,VT,99.3,293,2018
Orange,VT,98.5,263,2018
Orleans,VT,101.0,354,2018
Rutland,VT,96.3,161,2018
Washington,VT,97.2,203,2018
Windham,VT,94.3,90,2018
Windsor,VT,95.3,122,2018
Accomack,VA,94.0,81,2018
Albemarle,VA,91.6,36,2018
Alleghany,VA,96.8,183,2018
Amelia,VA,107.3,446,2018
Amherst,VA,92.9,53,2018
Appomattox,VA,94.4,93,2018
Arlington,VA,99.9,317,2018
Augusta,VA,103.0,399,2018
Bath,VA,110.9,467,2018
Bedford,VA,96.7,179,2018
Bland,VA,121.9,492,2018
Botetourt,VA,97.4,212,2018
Brunswick,VA,114.4,478,2018
Buchanan,VA,101.6,370,2018
Buckingham,VA,124.3,496,2018
Campbell,VA,94.0,81,2018
Caroline,VA,100.6,341,2018
Carroll,VA,101.3,361,2018
Charles City,VA,96.8,183,2018
Charlotte,VA,97.8,231,2018
Chesterfield,VA,93.0,55,2018
Clarke,VA,104.3,417,2018
Craig,VA,95.8,142,2018
Culpeper,VA,100.2,328,2018
Cumberland,VA,97.5,216,2018
Dickenson,VA,102.8,395,2018
Dinwiddie,VA,98.0,240,2018
Essex,VA,81.7,1,2018
Fairfax,VA,97.8,231,2018
Fauquier,VA,98.4,259,2018
Floyd,VA,99.8,313,2018
Fluvanna,VA,84.1,2,2018
Franklin,VA,78.5,0,2018
Frederick,VA,99.2,289,2018
Giles,VA,96.4,166,2018
Gloucester,VA,97.3,207,2018
Goochland,VA,98.0,240,2018
Grayson,VA,102.3,384,2018
Greene,VA,94.9,110,2018
Greensville,VA,169.7,509,2018
Halifax,VA,91.7,38,2018
Hanover,VA,96.2,156,2018
Henrico,VA,90.0,21,2018
Henry,VA,93.1,57,2018
Highland,VA,89.1,14,2018
Isle of Wight,VA,95.3,122,2018
James City,VA,93.8,75,2018
King and Queen,VA,100.7,344,2018
King George,VA,100.8,347,2018
King William,VA,96.8,183,2018
Lancaster,VA,89.7,18,2018
Lee,VA,109.4,459,2018
Loudoun,VA,98.1,245,2018
Louisa,VA,96.5,170,2018
Lunenburg,VA,104.1,414,2018
Madison,VA,93.5,67,2018
Mathews,VA,95.3,122,2018
Mecklenburg,VA,93.5,67,2018
Middlesex,VA,93.9,78,2018
Montgomery,VA,107.4,447,2018
Nelson,VA,94.5,97,2018
New Kent,VA,101.0,354,2018
Northampton,VA,91.1,30,2018
Northumberland,VA,95.4,125,2018
Nottoway,VA,118.4,487,2018
Orange,VA,95.7,137,2018
Page,VA,96.7,179,2018
Patrick,VA,99.3,293,2018
Pittsylvania,VA,96.2,156,2018
Powhatan,VA,114.4,478,2018
Prince Edward,VA,100.3,331,2018
Prince George,VA,119.3,488,2018
Prince William,VA,99.6,304,2018
Pulaski,VA,100.2,328,2018
Rappahannock,VA,98.1,245,2018
Richmond,VA,90.4,24,2018
Roanoke,VA,92.1,42,2018
Rockbridge,VA,98.8,274,2018
Rockingham,VA,96.0,149,2018
Russell,VA,95.3,122,2018
Scott,VA,101.5,367,2018
Shenandoah,VA,95.7,137,2018
Smyth,VA,97.1,197,2018
Southampton,VA,108.7,455,2018
Spotsylvania,VA,96.6,174,2018
Stafford,VA,101.5,367,2018
Surry,VA,94.3,90,2018
Sussex,VA,146.7,505,2018
Tazewell,VA,98.1,245,2018
Warren,VA,99.4,297,2018
Washington,VA,97.4,212,2018
Westmoreland,VA,95.8,142,2018
Wise,VA,110.5,465,2018
Wythe,VA,95.2,118,2018
York,VA,96.7,179,2018
Alexandria,VA,92.8,51,2018
Bristol,VA,90.6,26,2018
Buena Vista,VA,80.1,1,2018
Charlottesville,VA,94.3,90,2018
Chesapeake,VA,95.5,130,2018
Colonial Heights,VA,84.4,3,2018
Covington,VA,96.5,170,2018
Danville,VA,84.7,4,2018
Emporia,VA,81.0,1,2018
Falls Church,VA,99.5,301,2018
Fredericksburg,VA,84.8,4,2018
Galax,VA,91.6,36,2018
Hampton,VA,92.8,51,2018
Harrisonburg,VA,92.0,41,2018
Hopewell,VA,86.2,6,2018
Lexington,VA,122.2,493,2018
Lynchburg,VA,88.0,10,2018
Manassas,VA,100.4,335,2018
Manassas Park,VA,109.1,457,2018
Martinsville,VA,81.1,1,2018
Newport News,VA,93.9,78,2018
Norfolk,VA,109.4,459,2018
Norton,VA,81.5,1,2018
Petersburg,VA,85.3,4,2018
Poquoson,VA,94.7,103,2018
Portsmouth,VA,93.0,55,2018
Radford,VA,91.5,35,2018
Salem,VA,87.4,8,2018
Staunton,VA,84.5,3,2018
Suffolk,VA,93.5,67,2018
Virginia Beach,VA,96.7,179,2018
Waynesboro,VA,94.6,100,2018
Williamsburg,VA,83.5,2,2018
Winchester,VA,95.5,130,2018
Adams,WA,102.5,388,2018
Asotin,WA,92.3,45,2018
Benton,WA,100.1,324,2018
Chelan,WA,99.4,297,2018
Clallam,WA,97.9,236,2018
Clark,WA,97.8,231,2018
Columbia,WA,93.2,60,2018
Cowlitz,WA,97.7,226,2018
Douglas,WA,101.3,361,2018
Ferry,WA,105.2,429,2018
Franklin,WA,108.3,453,2018
Garfield,WA,97.7,226,2018
Grant,WA,102.9,398,2018
Grays Harbor,WA,105.7,433,2018
Island,WA,99.8,313,2018
Jefferson,WA,99.0,282,2018
King,WA,100.2,328,2018
Kitsap,WA,104.5,420,2018
Kittitas,WA,101.3,361,2018
Klickitat,WA,101.0,354,2018
Lewis,WA,100.2,328,2018
Lincoln,WA,103.6,407,2018
Mason,WA,107.3,446,2018
Okanogan,WA,102.4,386,2018
Pacific,WA,100.0,321,2018
Pend Oreille,WA,102.6,390,2018
Pierce,WA,98.9,278,2018
San Juan,WA,93.4,64,2018
Skagit,WA,98.2,251,2018
Skamania,WA,101.8,374,2018
Snohomish,WA,100.6,341,2018
Spokane,WA,98.4,259,2018
Stevens,WA,98.5,263,2018
Thurston,WA,95.8,142,2018
Wahkiakum,WA,91.4,33,2018
Walla Walla,WA,104.8,423,2018
Whatcom,WA,97.9,236,2018
Whitman,WA,103.8,410,2018
Yakima,WA,100.4,335,2018
Barbour,WV,94.8,105,2018
Berkeley,WV,97.4,212,2018
Boone,WV,99.0,282,2018
Braxton,WV,99.6,304,2018
Brooke,WV,96.3,161,2018
Cabell,WV,96.2,156,2018
Calhoun,WV,97.0,192,2018
Clay,WV,99.8,313,2018
Doddridge,WV,122.1,493,2018
Fayette,WV,100.3,331,2018
Gilmer,WV,136.3,501,2018
Grant,WV,99.7,309,2018
Greenbrier,WV,94.8,105,2018
Hampshire,WV,105.2,429,2018
Hancock,WV,93.9,78,2018
Hardy,WV,105.7,433,2018
Harrison,WV,95.4,125,2018
Jackson,WV,98.7,269,2018
Jefferson,WV,97.6,221,2018
Kanawha,WV,93.0,55,2018
Lewis,WV,101.6,370,2018
Lincoln,WV,100.0,321,2018
Logan,WV,97.3,207,2018
McDowell,WV,104.9,425,2018
Marion,WV,97.0,192,2018
Marshall,WV,98.8,274,2018
Mason,WV,93.6,70,2018
Mercer,WV,90.5,26,2018
Mineral,WV,100.1,324,2018
Mingo,WV,94.6,100,2018
Monongalia,WV,107.4,447,2018
Monroe,WV,98.5,263,2018
Morgan,WV,98.9,278,2018
Nicholas,WV,96.2,156,2018
Ohio,WV,92.7,50,2018
Pendleton,WV,105.5,431,2018
Pleasants,WV,118.0,486,2018
Pocahontas,WV,105.4,430,2018
Preston,WV,106.0,435,2018
Putnam,WV,96.8,183,2018
Raleigh,WV,100.4,335,2018
Randolph,WV,104.6,421,2018
Ritchie,WV,100.0,321,2018
Roane,WV,98.1,245,2018
Summers,WV,85.3,4,2018
Taylor,WV,102.5,388,2018
Tucker,WV,101.5,367,2018
Tyler,WV,99.2,289,2018
Upshur,WV,98.3,255,2018
Wayne,WV,95.0,113,2018
Webster,WV,97.2,203,2018
Wetzel,WV,94.5,97,2018
Wirt,WV,101.6,370,2018
Wood,WV,93.1,57,2018
Wyoming,WV,97.1,197,2018
Adams,WI,116.1,482,2018
Ashland,WI,101.9,376,2018
Barron,WI,99.9,317,2018
Bayfield,WI,103.7,409,2018
Brown,WI,98.4,259,2018
Buffalo,WI,102.3,384,2018
Burnett,WI,105.5,431,2018
Calumet,WI,100.4,335,2018
Chippewa,WI,108.3,453,2018
Clark,WI,102.7,392,2018
Columbia,WI,104.1,414,2018
Crawford,WI,108.9,456,2018
Dane,WI,98.8,274,2018
Dodge,WI,109.0,456,2018
Door,WI,97.3,207,2018
Douglas,WI,100.5,337,2018
Dunn,WI,101.1,356,2018
Eau Claire,WI,97.6,221,2018
Florence,WI,110.3,463,2018
Fond du Lac,WI,96.7,179,2018
Forest,WI,101.4,364,2018
Grant,WI,108.1,451,2018
Green,WI,97.8,231,2018
Green Lake,WI,101.3,361,2018
Iowa,WI,101.4,364,2018
Iron,WI,104.1,414,2018
Jackson,WI,114.7,479,2018
Jefferson,WI,100.1,324,2018
Juneau,WI,113.9,476,2018
Kenosha,WI,98.0,240,2018
Kewaunee,WI,102.0,379,2018
La Crosse,WI,94.8,105,2018
Lafayette,WI,101.8,374,2018
Langlade,WI,102.9,398,2018
Lincoln,WI,101.1,356,2018
Manitowoc,WI,98.7,269,2018
Marathon,WI,101.0,354,2018
Marinette,WI,101.1,356,2018
Marquette,WI,103.8,410,2018
Menominee,WI,103.1,400,2018
Milwaukee,WI,93.7,72,2018
Monroe,WI,102.4,386,2018
Oconto,WI,104.5,420,2018
Oneida,WI,100.6,341,2018
Outagamie,WI,99.7,309,2018
Ozaukee,WI,96.4,166,2018
Pepin,WI,103.6,407,2018
Pierce,WI,98.5,263,2018
Polk,WI,101.6,370,2018
Portage,WI,101.2,359,2018
Price,WI,102.0,379,2018
Racine,WI,98.0,240,2018
Richland,WI,101.5,367,2018
Rock,WI,97.0,192,2018
Rusk,WI,100.5,337,2018
St. Croix,WI,99.7,309,2018
Sauk,WI,99.7,309,2018
Sawyer,WI,103.8,410,2018
Shawano,WI,100.2,328,2018
Sheboygan,WI,101.1,356,2018
Taylor,WI,104.2,416,2018
Trempealeau,WI,102.9,398,2018
Vernon,WI,100.6,341,2018
Vilas,WI,102.5,388,2018
Walworth,WI,99.5,301,2018
Washburn,WI,98.1,245,2018
Washington,WI,98.5,263,2018
Waukesha,WI,96.7,179,2018
Waupaca,WI,104.6,421,2018
Waushara,WI,110.2,463,2018
Winnebago,WI,101.5,367,2018
Wood,WI,96.9,188,2018
Albany,WY,109.5,459,2018
Big Horn,WY,102.8,395,2018
Campbell,WY,106.1,436,2018
Carbon,WY,116.6,483,2018
Converse,WY,106.1,436,2018
Crook,WY,101.4,364,2018
Fremont,WY,101.0,354,2018
Goshen,WY,107.1,444,2018
Hot Springs,WY,104.1,414,2018
Johnson,WY,110.9,467,2018
Laramie,WY,102.5,388,2018
Lincoln,WY,104.1,414,2018
Natrona,WY,102.6,390,2018
Niobrara,WY,80.0,0,2018
Park,WY,96.2,156,2018
Platte,WY,107.8,449,2018
Sheridan,WY,98.0,240,2018
Sublette,WY,117.1,484,2018
Sweetwater,WY,107.8,449,2018
Teton,WY,106.8,442,2018
Uinta,WY,104.0,412,2018
Washakie,WY,103.6,407,2018
Weston,WY,113.1,474,2018
Adjuntas,,95.1,116,2018
Aguada,,95.8,142,2018
Aguadilla,,94.4,93,2018
Aguas Buenas,,94.4,93,2018
Aibonito,,92.4,46,2018
Añasco,,93.7,72,2018
Arecibo,,91.9,40,2018
Arroyo,,88.7,13,2018
Barceloneta,,90.5,26,2018
Barranquitas,,97.0,192,2018
Bayamón,,89.5,17,2018
Cabo Rojo,,90.2,22,2018
Caguas,,87.1,7,2018
Camuy,,91.8,39,2018
Canóvanas,,93.0,55,2018
Carolina,,84.6,3,2018
Cataño,,89.6,17,2018
Cayey,,92.3,45,2018
Ceiba,,91.4,33,2018
Ciales,,95.0,113,2018
Cidra,,94.1,84,2018
Coamo,,94.3,90,2018
Comerío,,98.4,259,2018
Corozal,,94.1,84,2018
Culebra,,106.0,435,2018
Dorado,,91.0,29,2018
Fajardo,,87.7,9,2018
Florida,,91.6,36,2018
Guánica,,93.1,57,2018
Guayama,,99.0,282,2018
Guayanilla,,91.4,33,2018
Guaynabo,,89.2,15,2018
Gurabo,,89.7,18,2018
Hatillo,,92.5,47,2018
Hormigueros,,85.6,5,2018
Humacao,,89.6,17,2018
Isabela,,94.7,103,2018
Jayuya,,99.3,293,2018
Juana Díaz,,91.0,29,2018
Juncos,,90.9,28,2018
Lajas,,94.9,110,2018
Lares,,97.0,192,2018
Las Marías,,93.1,57,2018
Las Piedras,,92.6,48,2018
Loíza,,87.3,8,2018
Luquillo,,88.4,12,2018
Manatí,,89.3,16,2018
Maricao,,98.0,240,2018
Maunabo,,96.4,166,2018
Mayagüez,,91.4,33,2018
Moca,,95.5,130,2018
Morovis,,98.4,259,2018
Naguabo,,88.5,12,2018
Naranjito,,96.7,179,2018
Orocovis,,100.4,335,2018
Patillas,,95.8,142,2018
Peñuelas,,94.4,93,2018
Ponce,,92.8,51,2018
Quebradillas,,93.4,64,2018
Rincón,,92.2,43,2018
Río Grande,,93.3,62,2018
Sabana Grande,,89.3,16,2018
Salinas,,93.6,70,2018
San Germán,,94.5,97,2018
San Juan,,84.4,3,2018
San Lorenzo,,95.0,113,2018
San Sebastián,,94.5,97,2018
Santa Isabel,,93.3,62,2018
Toa Alta,,92.5,47,2018
Toa Baja,,88.3,11,2018
Trujillo Alto,,88.9,13,2018
Utuado,,94.4,93,2018
Vega Alta,,91.7,38,2018
Vega Baja,,92.0,41,2018
Vieques,,97.6,221,2018
Villalba,,94.5,97,2018
Yabucoa,,93.9,78,2018
Yauco,,92.1,42,2018
