county,state,percentCollege,percentCollegeBucket,year
Knox,TN,38.8,474,2021
Lake,TN,11.5,26,2021
Lauderdale,TN,9.2,6,2021
Lawrence,TN,15.9,118,2021
Lewis,TN,9.9,9,2021
Lincoln,TN,19.2,216,2021
Loudon,TN,28.2,394,2021
McMinn,TN,17.9,174,2021
McNairy,TN,12,33,2021
Macon,TN,8.9,4,2021
Madison,TN,27,382,2021
Marion,TN,14,70,2021
Marshall,TN,17.7,169,2021
Maury,TN,25.4,357,2021
Meigs,TN,10.8,17,2021
Monroe,TN,15.3,104,2021
Montgomery,TN,29.9,412,2021
Moore,TN,23,312,2021
Morgan,TN,11.2,22,2021
Obion,TN,15.4,107,2021
Overton,TN,12.9,49,2021
Perry,TN,9.1,5,2021
Pickett,TN,15.9,118,2021
Polk,TN,14.2,74,2021
Putnam,TN,26.6,377,2021
Rhea,TN,17.7,169,2021
Roane,TN,21.2,270,2021
Robertson,TN,20.1,242,2021
Rutherford,TN,33.5,444,2021
Scott,TN,9.7,8,2021
Sequatchie,TN,15.9,118,2021
Sevier,TN,18.8,204,2021
Shelby,TN,33.3,442,2021
Smith,TN,17.3,159,2021
Stewart,TN,20.2,245,2021
Sullivan,TN,25.7,362,2021
Sumner,TN,29.8,411,2021
Tipton,TN,18.7,200,2021
Trousdale,TN,9.5,7,2021
Unicoi,TN,16,123,2021
Union,TN,11.8,31,2021
Van Buren,TN,10,10,2021
Warren,TN,14.3,76,2021
Washington,TN,33.1,440,2021
Wayne,TN,11.4,25,2021
Weakley,TN,21.3,272,2021
White,TN,13.4,58,2021
Williamson,TN,61.9,510,2021
Wilson,TN,35.9,459,2021
Anderson,TX,12,33,2021
Andrews,TX,18.8,204,2021
Angelina,TX,18,178,2021
Aransas,TX,24.8,348,2021
Archer,TX,22.5,301,2021
Armstrong,TX,26.7,378,2021
Atascosa,TX,14.8,90,2021
Austin,TX,23.9,330,2021
Bailey,TX,15,95,2021
Bandera,TX,27.5,387,2021
Bastrop,TX,23.1,315,2021
Baylor,TX,19.7,233,2021
Bee,TX,11.9,32,2021
Bell,TX,26.6,377,2021
Bexar,TX,30,414,2021
Blanco,TX,25.7,362,2021
Borden,TX,38,469,2021
Bosque,TX,18.4,192,2021
Bowie,TX,22.9,309,2021
Brazoria,TX,31.3,424,2021
Brazos,TX,42.2,483,2021
Brewster,TX,46,493,2021
Briscoe,TX,15.6,111,2021
Brooks,TX,18,178,2021
Brown,TX,19.4,223,2021
Burleson,TX,21.1,268,2021
Burnet,TX,27.8,390,2021
Caldwell,TX,16,123,2021
Calhoun,TX,17.4,161,2021
Callahan,TX,22.4,300,2021
Cameron,TX,19,209,2021
Camp,TX,22.8,308,2021
Carson,TX,26.1,370,2021
Cass,TX,17.3,159,2021
Castro,TX,21.8,285,2021
Chambers,TX,23.9,330,2021
Cherokee,TX,17.4,161,2021
Childress,TX,18.9,206,2021
Clay,TX,23.1,315,2021
Cochran,TX,9.7,8,2021
Coke,TX,20.4,251,2021
Coleman,TX,19,209,2021
Collin,TX,53.4,504,2021
Collingsworth,TX,23.6,324,2021
Colorado,TX,20.7,258,2021
Comal,TX,39.6,476,2021
Comanche,TX,19.3,219,2021
Concho,TX,12.8,47,2021
Cooke,TX,22,289,2021
Coryell,TX,17.3,159,2021
Cottle,TX,19.6,231,2021
Crane,TX,14.3,76,2021
Crockett,TX,16.2,129,2021
Crosby,TX,14.5,80,2021
Culberson,TX,17.2,156,2021
Dallam,TX,15.7,113,2021
Dallas,TX,33,439,2021
Dawson,TX,13.7,64,2021
Deaf Smith,TX,11.4,25,2021
Delta,TX,22.3,296,2021
Denton,TX,47.3,496,2021
DeWitt,TX,12.6,43,2021
Dickens,TX,20.2,245,2021
Dimmit,TX,13,50,2021
Donley,TX,15.7,113,2021
Duval,TX,8.8,3,2021
Eastland,TX,21.4,275,2021
Ector,TX,16.3,133,2021
Edwards,TX,21,265,2021
Ellis,TX,26.3,372,2021
El Paso,TX,24.7,347,2021
Erath,TX,30.9,420,2021
Falls,TX,12.7,45,2021
Fannin,TX,18.6,197,2021
Fayette,TX,23,312,2021
Fisher,TX,19.6,231,2021
Floyd,TX,14.9,93,2021
Foard,TX,17,151,2021
Fort Bend,TX,48.1,497,2021
Franklin,TX,29.2,405,2021
Freestone,TX,16,123,2021
Frio,TX,8.9,4,2021
Gaines,TX,10.7,16,2021
Galveston,TX,33.2,441,2021
Garza,TX,11.6,27,2021
Gillespie,TX,35.2,455,2021
Glasscock,TX,30.8,420,2021
Goliad,TX,18.1,182,2021
Gonzales,TX,13.6,62,2021
Gray,TX,14.6,82,2021
Grayson,TX,21.8,285,2021
Gregg,TX,21.2,270,2021
Grimes,TX,17.6,166,2021
Guadalupe,TX,28.7,399,2021
Hale,TX,16.7,144,2021
Hall,TX,19.3,219,2021
Hamilton,TX,21.6,280,2021
Hansford,TX,23.7,326,2021
Hardeman,TX,15.8,116,2021
Hardin,TX,18.7,200,2021
Harris,TX,32.5,434,2021
Harrison,TX,21.1,268,2021
Hartley,TX,23.1,315,2021
Haskell,TX,17.7,169,2021
Hays,TX,38.7,473,2021
Hemphill,TX,21.7,283,2021
Henderson,TX,18.2,186,2021
Hidalgo,TX,19.5,227,2021
Hill,TX,17.3,159,2021
Hockley,TX,17,151,2021
Hood,TX,30.4,417,2021
Hopkins,TX,21,265,2021
Houston,TX,14.3,76,2021
Howard,TX,13.7,64,2021
Hudspeth,TX,8.4,3,2021
Hunt,TX,21.3,272,2021
Hutchinson,TX,16.6,140,2021
Irion,TX,18.3,189,2021
Jack,TX,14.8,90,2021
Jackson,TX,15.5,109,2021
Jasper,TX,13.1,52,2021
Jeff Davis,TX,27.2,384,2021
Jefferson,TX,19.1,212,2021
Jim Hogg,TX,13.2,54,2021
Jim Wells,TX,15.6,111,2021
Johnson,TX,20.5,253,2021
Jones,TX,12.1,35,2021
Karnes,TX,15.9,118,2021
Kaufman,TX,22.2,294,2021
Kendall,TX,47.5,497,2021
Kenedy,TX,3.9,0,2021
Kent,TX,32.8,437,2021
Kerr,TX,29.1,404,2021
Kimble,TX,28.1,393,2021
King,TX,25.3,356,2021
Kinney,TX,16.7,144,2021
Kleberg,TX,23,312,2021
Knox,TX,14.9,93,2021
Lamar,TX,19.5,227,2021
Lamb,TX,12.6,43,2021
Lampasas,TX,18.2,186,2021
La Salle,TX,7.7,1,2021
Lavaca,TX,17.9,174,2021
Lee,TX,14.3,76,2021
Leon,TX,17.2,156,2021
Liberty,TX,9.9,9,2021
Limestone,TX,15.7,113,2021
Lipscomb,TX,25.5,359,2021
Live Oak,TX,12.8,47,2021
Llano,TX,30.8,420,2021
Loving,TX,0,0,2021
Lubbock,TX,32.1,430,2021
Lynn,TX,23.1,315,2021
McCulloch,TX,14,70,2021
McLennan,TX,26.3,372,2021
McMullen,TX,15.4,107,2021
Madison,TX,11.8,31,2021
Marion,TX,15.3,104,2021
Martin,TX,21,265,2021
Mason,TX,34.9,453,2021
Matagorda,TX,19.8,236,2021
Maverick,TX,16,123,2021
Medina,TX,22.6,304,2021
Menard,TX,27.2,384,2021
Midland,TX,28.8,400,2021
Milam,TX,16.2,129,2021
Mills,TX,24.7,347,2021
Mitchell,TX,9.9,9,2021
Montague,TX,17.5,164,2021
Montgomery,TX,36.4,462,2021
Moore,TX,12.9,49,2021
Morris,TX,12.9,49,2021
Motley,TX,21.6,280,2021
Nacogdoches,TX,24.7,347,2021
Navarro,TX,16.6,140,2021
Newton,TX,8.3,2,2021
Nolan,TX,16.3,133,2021
Nueces,TX,21.9,288,2021
Ochiltree,TX,18.8,204,2021
Oldham,TX,23.8,327,2021
Orange,TX,16.8,146,2021
Palo Pinto,TX,17.5,164,2021
Panola,TX,13.5,60,2021
Parker,TX,28.9,402,2021
Parmer,TX,18,178,2021
Pecos,TX,11.5,26,2021
Polk,TX,13.1,52,2021
Potter,TX,15.8,116,2021
Presidio,TX,17.8,171,2021
Rains,TX,18.8,204,2021
Randall,TX,32.2,431,2021
Reagan,TX,13.7,64,2021
Real,TX,16,123,2021
Red River,TX,14.7,87,2021
Reeves,TX,9.5,7,2021
Refugio,TX,10.4,13,2021
Roberts,TX,25.9,367,2021
Robertson,TX,17.8,171,2021
Rockwall,TX,43.8,487,2021
Runnels,TX,17.6,166,2021
Rusk,TX,16,123,2021
Sabine,TX,18.5,194,2021
San Augustine,TX,12.1,35,2021
San Jacinto,TX,14.3,76,2021
San Patricio,TX,16.6,140,2021
San Saba,TX,17,151,2021
Schleicher,TX,16.8,146,2021
Scurry,TX,15.8,116,2021
Shackelford,TX,32.8,437,2021
Shelby,TX,14.2,74,2021
Sherman,TX,20.2,245,2021
Smith,TX,28,392,2021
Somervell,TX,28.2,394,2021
Starr,TX,12.3,38,2021
Stephens,TX,18.6,197,2021
Sterling,TX,18.8,204,2021
Stonewall,TX,14.7,87,2021
Sutton,TX,19.2,216,2021
Swisher,TX,16.3,133,2021
Tarrant,TX,33.4,443,2021
Taylor,TX,27.9,391,2021
Terrell,TX,20.6,255,2021
Terry,TX,11.7,29,2021
Throckmorton,TX,23.2,316,2021
Titus,TX,16.9,149,2021
Tom Green,TX,25.1,352,2021
Travis,TX,52.7,503,2021
Trinity,TX,13.4,58,2021
Tyler,TX,14.8,90,2021
Upshur,TX,17.3,159,2021
Upton,TX,11.9,32,2021
Uvalde,TX,18.4,192,2021
Val Verde,TX,19.6,231,2021
Van Zandt,TX,17.7,169,2021
Victoria,TX,19.4,223,2021
Walker,TX,20.1,242,2021
Waller,TX,25.2,354,2021
Ward,TX,10.9,19,2021
Washington,TX,28.1,393,2021
Webb,TX,19.4,223,2021
Wharton,TX,18.6,197,2021
Wheeler,TX,17.4,161,2021
Wichita,TX,23.1,315,2021
Wilbarger,TX,15.3,104,2021
Willacy,TX,9.6,7,2021
Williamson,TX,44.8,490,2021
Wilson,TX,24,332,2021
Winkler,TX,10.2,11,2021
Wise,TX,18.7,200,2021
Wood,TX,20.4,251,2021
Yoakum,TX,10.8,17,2021
Young,TX,25.7,362,2021
Zapata,TX,11.9,32,2021
Zavala,TX,14.8,90,2021
Beaver,UT,26.8,380,2021
Box Elder,UT,24.4,340,2021
Cache,UT,39,474,2021
Carbon,UT,16.7,144,2021
Daggett,UT,19.3,219,2021
Davis,UT,38,469,2021
Duchesne,UT,14.5,80,2021
Emery,UT,15.1,98,2021
Garfield,UT,25.2,354,2021
Grand,UT,26.9,381,2021
Iron,UT,29.2,405,2021
Juab,UT,21.1,268,2021
Kane,UT,30.1,414,2021
Millard,UT,23.5,322,2021
Morgan,UT,39.7,476,2021
Piute,UT,20.3,248,2021
Rich,UT,23.4,320,2021
Salt Lake,UT,37.1,465,2021
San Juan,UT,20.6,255,2021
Sanpete,UT,23,312,2021
Sevier,UT,21.8,285,2021
Summit,UT,55.2,505,2021
Tooele,UT,23,312,2021
Uintah,UT,17.3,159,2021
Utah,UT,42.3,484,2021
Wasatch,UT,44.2,489,2021
Washington,UT,30.5,418,2021
Wayne,UT,21.8,285,2021
Weber,UT,26.3,372,2021
Addison,VT,42.3,484,2021
Bennington,VT,38.5,472,2021
Caledonia,VT,30.9,420,2021
Chittenden,VT,54.1,505,2021
Essex,VT,19.9,238,2021
Franklin,VT,27.3,385,2021
Grand Isle,VT,42.4,484,2021
Lamoille,VT,42.5,485,2021
Orange,VT,34.2,449,2021
Orleans,VT,27.3,385,2021
Rutland,VT,32.1,430,2021
Washington,VT,44,488,2021
Windham,VT,40.9,480,2021
Windsor,VT,40.2,478,2021
Accomack,VA,21,265,2021
Albemarle,VA,58.9,508,2021
Alleghany,VA,15.3,104,2021
Amelia,VA,17.7,169,2021
Amherst,VA,21.8,285,2021
Appomattox,VA,19.5,227,2021
Arlington,VA,76.3,511,2021
Augusta,VA,22.6,304,2021
Bath,VA,18.6,197,2021
Bedford,VA,31,421,2021
Bland,VA,13.3,56,2021
Botetourt,VA,27.4,386,2021
Brunswick,VA,16.1,126,2021
Buchanan,VA,11.3,23,2021
Buckingham,VA,11.8,31,2021
Campbell,VA,24,332,2021
Caroline,VA,22,289,2021
Carroll,VA,15.2,101,2021
Charles City,VA,15.6,111,2021
Charlotte,VA,15.1,98,2021
Chesterfield,VA,41.4,481,2021
Clarke,VA,35.2,455,2021
Craig,VA,20.7,258,2021
Culpeper,VA,26.5,376,2021
Cumberland,VA,17.3,159,2021
Dickenson,VA,10.4,13,2021
Dinwiddie,VA,17.6,166,2021
Essex,VA,15.9,118,2021
Fairfax,VA,61.4,510,2021
Fauquier,VA,37.7,468,2021
Floyd,VA,21.1,268,2021
Fluvanna,VA,36.3,461,2021
Franklin,VA,21,265,2021
Frederick,VA,27.6,387,2021
Giles,VA,18.5,194,2021
Gloucester,VA,25.3,356,2021
Goochland,VA,46.1,493,2021
Grayson,VA,15.6,111,2021
Greene,VA,28.6,398,2021
Greensville,VA,10.9,19,2021
Halifax,VA,16.4,135,2021
Hanover,VA,40.5,479,2021
Henrico,VA,44.9,491,2021
Henry,VA,15.1,98,2021
Highland,VA,28.1,393,2021
Isle of Wight,VA,29.1,404,2021
James City,VA,50.5,501,2021
King and Queen,VA,21.3,272,2021
King George,VA,34.9,453,2021
King William,VA,24.9,350,2021
Lancaster,VA,33.3,442,2021
Lee,VA,10.8,17,2021
Loudoun,VA,63,511,2021
Louisa,VA,25.8,364,2021
Lunenburg,VA,11.8,31,2021
Madison,VA,24.7,347,2021
Mathews,VA,29.9,412,2021
Mecklenburg,VA,22.3,296,2021
Middlesex,VA,27.1,382,2021
Montgomery,VA,45.9,492,2021
Nelson,VA,30.3,416,2021
New Kent,VA,32.8,437,2021
Northampton,VA,28.1,393,2021
Northumberland,VA,33.9,447,2021
Nottoway,VA,16.3,133,2021
Orange,VA,26.1,370,2021
Page,VA,14.6,82,2021
Patrick,VA,16.4,135,2021
Pittsylvania,VA,14.2,74,2021
Powhatan,VA,31.1,422,2021
Prince Edward,VA,25,351,2021
Prince George,VA,24.4,340,2021
Prince William,VA,42.7,485,2021
Pulaski,VA,19.6,231,2021
Rappahannock,VA,31.8,428,2021
Richmond,VA,43.1,487,2021
Roanoke,VA,26.8,380,2021
Rockbridge,VA,28.2,394,2021
Rockingham,VA,27.7,388,2021
Russell,VA,12.2,37,2021
Scott,VA,14,70,2021
Shenandoah,VA,20.4,251,2021
Smyth,VA,16,123,2021
Southampton,VA,19.3,219,2021
Spotsylvania,VA,33.5,444,2021
Stafford,VA,42.3,484,2021
Surry,VA,22.6,304,2021
Sussex,VA,13.2,54,2021
Tazewell,VA,16.2,129,2021
Warren,VA,22.5,301,2021
Washington,VA,24.7,347,2021
Westmoreland,VA,16.5,138,2021
Wise,VA,14.6,82,2021
Wythe,VA,19.6,231,2021
York,VA,48.5,498,2021
Alexandria,VA,65.2,511,2021
Bristol,VA,23.4,320,2021
Buena Vista,VA,19.5,227,2021
Charlottesville,VA,58,508,2021
Chesapeake,VA,35.5,457,2021
Colonial Heights,VA,25.9,367,2021
Covington,VA,13.8,66,2021
Danville,VA,18.1,182,2021
Emporia,VA,12.3,38,2021
Falls Church,VA,78.7,511,2021
Fredericksburg,VA,42.7,485,2021
Galax,VA,17.9,174,2021
Hampton,VA,27.3,385,2021
Harrisonburg,VA,34.5,451,2021
Hopewell,VA,11.4,25,2021
Lexington,VA,60.5,509,2021
Lynchburg,VA,38.3,471,2021
Manassas,VA,32.1,430,2021
Manassas Park,VA,25.6,360,2021
Martinsville,VA,22.1,292,2021
Newport News,VA,28.1,393,2021
Norfolk,VA,31.8,428,2021
Norton,VA,21.9,288,2021
Petersburg,VA,22,289,2021
Poquoson,VA,40.9,480,2021
Portsmouth,VA,21,265,2021
Radford,VA,40.4,478,2021
Salem,VA,32.2,431,2021
Staunton,VA,30.3,416,2021
Suffolk,VA,31,421,2021
Virginia Beach,VA,38.6,472,2021
Waynesboro,VA,27.9,391,2021
Williamsburg,VA,50.4,500,2021
Winchester,VA,33.7,446,2021
Adams,WA,13.7,64,2021
Asotin,WA,23.7,326,2021
Benton,WA,32.1,430,2021
Chelan,WA,28.6,398,2021
Clallam,WA,30,414,2021
Clark,WA,32,429,2021
Columbia,WA,26.8,380,2021
Cowlitz,WA,17,151,2021
Douglas,WA,21.2,270,2021
Ferry,WA,17.9,174,2021
Franklin,WA,19.8,236,2021
Garfield,WA,25.4,357,2021
Grant,WA,18.1,182,2021
Grays Harbor,WA,16.3,133,2021
Island,WA,35,454,2021
Jefferson,WA,42.7,485,2021
King,WA,54,504,2021
Kitsap,WA,35,454,2021
Kittitas,WA,35.3,456,2021
Klickitat,WA,31.1,422,2021
Lewis,WA,19,209,2021
Lincoln,WA,24.3,338,2021
Mason,WA,18.7,200,2021
Okanogan,WA,21.2,270,2021
Pacific,WA,22.4,300,2021
Pend Oreille,WA,22.1,292,2021
Pierce,WA,28.4,397,2021
San Juan,WA,51.3,502,2021
Skagit,WA,28.6,398,2021
Skamania,WA,25.9,367,2021
Snohomish,WA,34.1,448,2021
Spokane,WA,31.5,426,2021
Stevens,WA,20.8,259,2021
Thurston,WA,36.2,460,2021
Wahkiakum,WA,21.3,272,2021
Walla Walla,WA,28.4,397,2021
Whatcom,WA,36.4,462,2021
Whitman,WA,47.6,497,2021
Yakima,WA,17.8,171,2021
Barbour,WV,13,50,2021
Berkeley,WV,23.4,320,2021
Boone,WV,11.3,23,2021
Braxton,WV,13.8,66,2021
Brooke,WV,20.5,253,2021
Cabell,WV,28.3,396,2021
Calhoun,WV,10.2,11,2021
Clay,WV,12,33,2021
Doddridge,WV,13.1,52,2021
Fayette,WV,16.4,135,2021
Gilmer,WV,20.2,245,2021
Grant,WV,11.4,25,2021
Greenbrier,WV,19,209,2021
Hampshire,WV,12.6,43,2021
Hancock,WV,17.8,171,2021
Hardy,WV,13.2,54,2021
Harrison,WV,23.3,318,2021
Jackson,WV,17.3,159,2021
Jefferson,WV,31.1,422,2021
Kanawha,WV,27.4,386,2021
Lewis,WV,16,123,2021
Lincoln,WV,7.8,2,2021
Logan,WV,11.2,22,2021
McDowell,WV,6.4,0,2021
Marion,WV,24,332,2021
Marshall,WV,19.4,223,2021
Mason,WV,14.7,87,2021
Mercer,WV,20.7,258,2021
Mineral,WV,20.7,258,2021
Mingo,WV,9,4,2021
Monongalia,WV,46.4,494,2021
Monroe,WV,14.9,93,2021
Morgan,WV,19.5,227,2021
Nicholas,WV,15.9,118,2021
Ohio,WV,33.3,442,2021
Pendleton,WV,16.5,138,2021
Pleasants,WV,11.9,32,2021
Pocahontas,WV,13.9,67,2021
Preston,WV,16.8,146,2021
Putnam,WV,26.7,378,2021
Raleigh,WV,19.8,236,2021
Randolph,WV,17.3,159,2021
Ritchie,WV,9.6,7,2021
Roane,WV,13.4,58,2021
Summers,WV,17.2,156,2021
Taylor,WV,16,123,2021
Tucker,WV,20.6,255,2021
Tyler,WV,15.3,104,2021
Upshur,WV,16.3,133,2021
Wayne,WV,17.2,156,2021
Webster,WV,12.5,41,2021
Wetzel,WV,14.5,80,2021
Wirt,WV,14.1,71,2021
Wood,WV,21.8,285,2021
Wyoming,WV,11.6,27,2021
Adams,WI,15.1,98,2021
Ashland,WI,19.1,212,2021
Barron,WI,20.6,255,2021
Bayfield,WI,33.5,444,2021
Brown,WI,31.8,428,2021
Buffalo,WI,19.6,231,2021
Burnett,WI,21.5,278,2021
Calumet,WI,30.2,415,2021
Chippewa,WI,23.4,320,2021
Clark,WI,13,50,2021
Columbia,WI,23.7,326,2021
Crawford,WI,17.7,169,2021
Dane,WI,53,504,2021
Dodge,WI,18.8,204,2021
Door,WI,34.4,450,2021
Douglas,WI,26.6,377,2021
Dunn,WI,29.8,411,2021
Eau Claire,WI,33.3,442,2021
Florence,WI,20.6,255,2021
Fond du Lac,WI,23,312,2021
Forest,WI,15,95,2021
Grant,WI,23.9,330,2021
Green,WI,24.5,342,2021
Green Lake,WI,21.6,280,2021
Iowa,WI,26.5,376,2021
Iron,WI,23,312,2021
Jackson,WI,16.1,126,2021
Jefferson,WI,27.5,387,2021
Juneau,WI,15.5,109,2021
Kenosha,WI,29.3,406,2021
Kewaunee,WI,19.2,216,2021
La Crosse,WI,35.2,455,2021
Lafayette,WI,19.4,223,2021
Langlade,WI,16,123,2021
Lincoln,WI,18.7,200,2021
Manitowoc,WI,22,289,2021
Marathon,WI,26.6,377,2021
Marinette,WI,17.7,169,2021
Marquette,WI,13.7,64,2021
Menominee,WI,18.4,192,2021
Milwaukee,WI,32.4,433,2021
Monroe,WI,20.7,258,2021
Oconto,WI,17.1,153,2021
Oneida,WI,26.8,380,2021
Outagamie,WI,30.7,419,2021
Ozaukee,WI,50.4,500,2021
Pepin,WI,22.7,306,2021
Pierce,WI,29.4,407,2021
Polk,WI,22.3,296,2021
Portage,WI,33.4,443,2021
Price,WI,16.1,126,2021
Racine,WI,26.8,380,2021
Richland,WI,20.1,242,2021
Rock,WI,24.2,335,2021
Rusk,WI,16.5,138,2021
St. Croix,WI,36.9,464,2021
Sauk,WI,24.9,350,2021
Sawyer,WI,25.2,354,2021
Shawano,WI,16.4,135,2021
Sheboygan,WI,26.2,371,2021
Taylor,WI,16.5,138,2021
Trempealeau,WI,20.4,251,2021
Vernon,WI,23.5,322,2021
Vilas,WI,28.4,397,2021
Walworth,WI,30.3,416,2021
Washburn,WI,23,312,2021
Washington,WI,33.2,441,2021
Waukesha,WI,46.9,495,2021
Waupaca,WI,20.3,248,2021
Waushara,WI,16.7,144,2021
Winnebago,WI,29.3,406,2021
Wood,WI,20.4,251,2021
Albany,WY,56.3,507,2021
Big Horn,WY,19.8,236,2021
Campbell,WY,20.5,253,2021
Carbon,WY,20.1,242,2021
Converse,WY,22.2,294,2021
Crook,WY,24.3,338,2021
Fremont,WY,24.7,347,2021
Goshen,WY,23.6,324,2021
Hot Springs,WY,24.7,347,2021
Johnson,WY,36,459,2021
Laramie,WY,30.2,415,2021
Lincoln,WY,23,312,2021
Natrona,WY,24.9,350,2021
Niobrara,WY,21,265,2021
Park,WY,33,439,2021
Platte,WY,22.4,300,2021
Sheridan,WY,31.2,423,2021
Sublette,WY,26.6,377,2021
Sweetwater,WY,19.4,223,2021
Teton,WY,57.9,508,2021
Uinta,WY,18,178,2021
Washakie,WY,26.2,371,2021
Weston,WY,18.4,192,2021
Adjuntas,,14.4,78,2021
Aguada,,21.9,288,2021
Aguadilla,,24.6,344,2021
Aguas Buenas,,19.1,212,2021
Aibonito,,22.7,306,2021
Añasco,,18.6,197,2021
Arecibo,,25,351,2021
Arroyo,,20.6,255,2021
Barceloneta,,24.8,348,2021
Barranquitas,,21.9,288,2021
Bayamón,,30,414,2021
Cabo Rojo,,26.1,370,2021
Caguas,,33.3,442,2021
Camuy,,21.4,275,2021
Canóvanas,,26.4,374,2021
Carolina,,33.6,445,2021
Cataño,,20.7,258,2021
Cayey,,26.4,374,2021
Ceiba,,21.1,268,2021
Ciales,,15.4,107,2021
Cidra,,24.3,338,2021
Coamo,,23,312,2021
Comerío,,15,95,2021
Corozal,,21.4,275,2021
Culebra,,17.6,166,2021
Dorado,,31.3,424,2021
Fajardo,,28.9,402,2021
Florida,,18.9,206,2021
Guánica,,15.1,98,2021
Guayama,,21.1,268,2021
Guayanilla,,24.3,338,2021
Guaynabo,,46.2,494,2021
Gurabo,,32.5,434,2021
Hatillo,,29,403,2021
Hormigueros,,25.8,364,2021
Humacao,,22.7,306,2021
Isabela,,24.6,344,2021
Jayuya,,20.9,262,2021
Juana Díaz,,27.2,384,2021
Juncos,,21.4,275,2021
Lajas,,16.5,138,2021
Lares,,21,265,2021
Las Marías,,18.1,182,2021
Las Piedras,,25.1,352,2021
Loíza,,17,151,2021
Luquillo,,21.9,288,2021
Manatí,,23.6,324,2021
Maricao,,10.9,19,2021
Maunabo,,15.3,104,2021
Mayagüez,,28.2,394,2021
Moca,,22.7,306,2021
Morovis,,17.5,164,2021
Naguabo,,22.1,292,2021
Naranjito,,17.9,174,2021
Orocovis,,17.8,171,2021
Patillas,,19.6,231,2021
Peñuelas,,24.9,350,2021
Ponce,,29.2,405,2021
Quebradillas,,21.5,278,2021
Rincón,,22.9,309,2021
Río Grande,,24.7,347,2021
Sabana Grande,,21.8,285,2021
Salinas,,19.5,227,2021
San Germán,,21.9,288,2021
San Juan,,40,477,2021
San Lorenzo,,18.6,197,2021
San Sebastián,,20.8,259,2021
Santa Isabel,,26.8,380,2021
Toa Alta,,26.9,381,2021
Toa Baja,,27.6,387,2021
Trujillo Alto,,36.9,464,2021
Utuado,,21.1,268,2021
Vega Alta,,22,289,2021
Vega Baja,,22.7,306,2021
Vieques,,14.2,74,2021
Villalba,,21.5,278,2021
Yabucoa,,17.4,161,2021
Yauco,,25.9,367,2021
