county,state,percentHealthInsurance,percentHealthInsuranceBucket,year
Cumberland,TN,91.1,239,2021
Davidson,TN,87.8,127,2021
Decatur,TN,90.8,229,2021
DeKalb,TN,89.3,170,2021
Dickson,TN,90.8,229,2021
Dyer,TN,92.1,282,2021
Fayette,TN,91.1,239,2021
Fentress,TN,91.8,269,2021
Franklin,TN,90.4,215,2021
Gibson,TN,90.4,215,2021
Giles,TN,91.5,255,2021
Grainger,TN,88.9,159,2021
Greene,TN,90.4,215,2021
Grundy,TN,85.1,71,2021
Hamblen,TN,87.9,129,2021
Hamilton,TN,90.3,209,2021
Hancock,TN,90.2,204,2021
Hardeman,TN,89.6,182,2021
Hardin,TN,86.6,99,2021
Hawkins,TN,91.1,239,2021
Haywood,TN,88.5,147,2021
Henderson,TN,89.2,167,2021
Henry,TN,88.5,147,2021
Hickman,TN,91.4,251,2021
Houston,TN,89.8,189,2021
Humphreys,TN,91.3,246,2021
Jackson,TN,89.5,178,2021
Jefferson,TN,90.0,197,2021
Johnson,TN,87.2,111,2021
Knox,TN,92.1,282,2021
Lake,TN,85.8,82,2021
Lauderdale,TN,89.8,189,2021
Lawrence,TN,86.9,105,2021
Lewis,TN,86.8,103,2021
Lincoln,TN,90.4,215,2021
Loudon,TN,91.1,239,2021
McMinn,TN,89.1,164,2021
McNairy,TN,89.9,194,2021
Macon,TN,90.2,204,2021
Madison,TN,89.7,186,2021
Marion,TN,91.5,255,2021
Marshall,TN,92.4,297,2021
Maury,TN,90.8,229,2021
Meigs,TN,87.8,127,2021
Monroe,TN,90.0,197,2021
Montgomery,TN,91.8,269,2021
Moore,TN,90.9,233,2021
Morgan,TN,88.3,141,2021
Obion,TN,91.4,251,2021
Overton,TN,92.1,282,2021
Perry,TN,84.3,61,2021
Pickett,TN,93.1,328,2021
Polk,TN,84.9,68,2021
Putnam,TN,91.3,246,2021
Rhea,TN,88.4,145,2021
Roane,TN,92.2,287,2021
Robertson,TN,91.1,239,2021
Rutherford,TN,90.8,229,2021
Scott,TN,88.2,138,2021
Sequatchie,TN,87.9,129,2021
Sevier,TN,85.9,84,2021
Shelby,TN,88.1,135,2021
Smith,TN,91.8,269,2021
Stewart,TN,90.6,220,2021
Sullivan,TN,90.9,233,2021
Sumner,TN,92.0,277,2021
Tipton,TN,91.5,255,2021
Trousdale,TN,91.0,235,2021
Unicoi,TN,91.7,263,2021
Union,TN,91.3,246,2021
Van Buren,TN,81.7,32,2021
Warren,TN,86.0,85,2021
Washington,TN,90.3,209,2021
Wayne,TN,88.0,131,2021
Weakley,TN,88.1,135,2021
White,TN,88.4,145,2021
Williamson,TN,95.4,454,2021
Wilson,TN,92.8,313,2021
Anderson,TX,83.1,46,2021
Andrews,TX,76.3,8,2021
Angelina,TX,80.8,25,2021
Aransas,TX,84.0,57,2021
Archer,TX,83.2,48,2021
Armstrong,TX,91.5,255,2021
Atascosa,TX,80.5,23,2021
Austin,TX,84.6,63,2021
Bailey,TX,67.6,1,2021
Bandera,TX,84.6,63,2021
Bastrop,TX,81.4,29,2021
Baylor,TX,82.1,35,2021
Bee,TX,84.3,61,2021
Bell,TX,86.2,91,2021
Bexar,TX,84.4,61,2021
Blanco,TX,84.7,65,2021
Borden,TX,94.5,405,2021
Bosque,TX,83.2,48,2021
Bowie,TX,85.3,73,2021
Brazoria,TX,86.6,99,2021
Brazos,TX,87.7,124,2021
Brewster,TX,87.3,113,2021
Briscoe,TX,73.9,5,2021
Brooks,TX,77.3,10,2021
Brown,TX,83.1,46,2021
Burleson,TX,86.1,88,2021
Burnet,TX,81.9,33,2021
Caldwell,TX,75.9,7,2021
Calhoun,TX,86.4,95,2021
Callahan,TX,83.7,53,2021
Cameron,TX,71.5,3,2021
Camp,TX,79.6,19,2021
Carson,TX,89.8,189,2021
Cass,TX,85.3,73,2021
Castro,TX,77.7,11,2021
Chambers,TX,85.8,82,2021
Cherokee,TX,79.3,18,2021
Childress,TX,78.1,12,2021
Clay,TX,85.6,78,2021
Cochran,TX,77.6,11,2021
Coke,TX,86.7,101,2021
Coleman,TX,75.8,7,2021
Collin,TX,89.4,174,2021
Collingsworth,TX,74.7,5,2021
Colorado,TX,83.8,54,2021
Comal,TX,88.9,159,2021
Comanche,TX,84.3,61,2021
Concho,TX,92.8,313,2021
Cooke,TX,83.6,51,2021
Coryell,TX,87.4,116,2021
Cottle,TX,87.4,116,2021
Crane,TX,83.1,46,2021
Crockett,TX,79.6,19,2021
Crosby,TX,79.0,17,2021
Culberson,TX,72.0,3,2021
Dallam,TX,70.5,2,2021
Dallas,TX,78.6,14,2021
Dawson,TX,83.2,48,2021
Deaf Smith,TX,76.7,9,2021
Delta,TX,90.7,223,2021
Denton,TX,89.1,164,2021
DeWitt,TX,83.5,50,2021
Dickens,TX,82.8,43,2021
Dimmit,TX,85.9,84,2021
Donley,TX,83.7,53,2021
Duval,TX,78.0,12,2021
Eastland,TX,82.9,44,2021
Ector,TX,78.4,14,2021
Edwards,TX,73.9,5,2021
Ellis,TX,83.9,56,2021
El Paso,TX,78.7,15,2021
Erath,TX,85.1,71,2021
Falls,TX,84.1,59,2021
Fannin,TX,83.2,48,2021
Fayette,TX,88.3,141,2021
Fisher,TX,87.6,122,2021
Floyd,TX,76.2,8,2021
Foard,TX,83.1,46,2021
Fort Bend,TX,87.8,127,2021
Franklin,TX,84.9,68,2021
Freestone,TX,88.4,145,2021
Frio,TX,83.4,49,2021
Gaines,TX,69.5,2,2021
Galveston,TX,86.8,103,2021
Garza,TX,88.1,135,2021
Gillespie,TX,81.6,31,2021
Glasscock,TX,72.2,3,2021
Goliad,TX,88.7,153,2021
Gonzales,TX,79.7,20,2021
Gray,TX,79.3,18,2021
Grayson,TX,83.2,48,2021
Gregg,TX,82.0,34,2021
Grimes,TX,84.0,57,2021
Guadalupe,TX,88.1,135,2021
Hale,TX,77.0,10,2021
Hall,TX,77.9,11,2021
Hamilton,TX,84.1,59,2021
Hansford,TX,83.9,56,2021
Hardeman,TX,87.7,124,2021
Hardin,TX,83.6,51,2021
Harris,TX,78.9,16,2021
Harrison,TX,84.7,65,2021
Hartley,TX,82.5,38,2021
Haskell,TX,80.2,21,2021
Hays,TX,86.1,88,2021
Hemphill,TX,81.6,31,2021
Henderson,TX,81.6,31,2021
Hidalgo,TX,69.2,1,2021
Hill,TX,83.2,48,2021
Hockley,TX,80.9,25,2021
Hood,TX,86.3,93,2021
Hopkins,TX,80.5,23,2021
Houston,TX,84.5,62,2021
Howard,TX,82.7,42,2021
Hudspeth,TX,78.7,15,2021
Hunt,TX,83.8,54,2021
Hutchinson,TX,81.5,30,2021
Irion,TX,85.4,75,2021
Jack,TX,81.1,27,2021
Jackson,TX,83.8,54,2021
Jasper,TX,80.7,24,2021
Jeff Davis,TX,79.1,17,2021
Jefferson,TX,79.0,17,2021
Jim Hogg,TX,76.4,9,2021
Jim Wells,TX,80.9,25,2021
Johnson,TX,83.7,53,2021
Jones,TX,83.1,46,2021
Karnes,TX,84.1,59,2021
Kaufman,TX,86.1,88,2021
Kendall,TX,87.6,122,2021
Kenedy,TX,79.3,18,2021
Kent,TX,97.1,505,2021
Kerr,TX,81.8,33,2021
Kimble,TX,82.2,36,2021
King,TX,84.3,61,2021
Kinney,TX,82.3,36,2021
Kleberg,TX,84.9,68,2021
Knox,TX,80.8,25,2021
Lamar,TX,82.2,36,2021
Lamb,TX,76.4,9,2021
Lampasas,TX,85.0,69,2021
La Salle,TX,78.9,16,2021
Lavaca,TX,88.6,150,2021
Lee,TX,83.5,50,2021
Leon,TX,81.9,33,2021
Liberty,TX,76.0,7,2021
Limestone,TX,81.3,28,2021
Lipscomb,TX,81.3,28,2021
Live Oak,TX,85.0,69,2021
Llano,TX,84.1,59,2021
Loving,TX,100.0,511,2021
Lubbock,TX,86.6,99,2021
Lynn,TX,85.4,75,2021
McCulloch,TX,80.3,22,2021
McLennan,TX,86.0,85,2021
McMullen,TX,75.9,7,2021
Madison,TX,84.5,62,2021
Marion,TX,87.8,127,2021
Martin,TX,89.5,178,2021
Mason,TX,87.4,116,2021
Matagorda,TX,81.6,31,2021
Maverick,TX,71.3,3,2021
Medina,TX,86.1,88,2021
Menard,TX,73.3,4,2021
Midland,TX,83.8,54,2021
Milam,TX,85.0,69,2021
Mills,TX,83.6,51,2021
Mitchell,TX,82.6,40,2021
Montague,TX,84.7,65,2021
Montgomery,TX,85.3,73,2021
Moore,TX,80.1,20,2021
Morris,TX,88.5,147,2021
Motley,TX,80.7,24,2021
Nacogdoches,TX,83.4,49,2021
Navarro,TX,80.4,23,2021
Newton,TX,78.4,14,2021
Nolan,TX,82.4,37,2021
Nueces,TX,81.6,31,2021
Ochiltree,TX,78.2,13,2021
Oldham,TX,90.2,204,2021
Orange,TX,83.4,49,2021
Palo Pinto,TX,81.7,32,2021
Panola,TX,80.7,24,2021
Parker,TX,86.2,91,2021
Parmer,TX,78.8,15,2021
Pecos,TX,81.5,30,2021
Polk,TX,82.3,36,2021
Potter,TX,78.2,13,2021
Presidio,TX,70.7,2,2021
Rains,TX,82.4,37,2021
Randall,TX,90.3,209,2021
Reagan,TX,81.0,26,2021
Real,TX,77.5,10,2021
Red River,TX,83.9,56,2021
Reeves,TX,80.3,22,2021
Refugio,TX,83.5,50,2021
Roberts,TX,83.8,54,2021
Robertson,TX,86.4,95,2021
Rockwall,TX,91.2,243,2021
Runnels,TX,86.7,101,2021
Rusk,TX,84.6,63,2021
Sabine,TX,86.3,93,2021
San Augustine,TX,81.1,27,2021
San Jacinto,TX,80.4,23,2021
San Patricio,TX,83.5,50,2021
San Saba,TX,76.9,9,2021
Schleicher,TX,74.2,5,2021
Scurry,TX,79.4,18,2021
Shackelford,TX,88.3,141,2021
Shelby,TX,79.4,18,2021
Sherman,TX,82.9,44,2021
Smith,TX,82.8,43,2021
Somervell,TX,85.7,80,2021
Starr,TX,66.2,1,2021
Stephens,TX,80.8,25,2021
Sterling,TX,72.9,4,2021
Stonewall,TX,82.9,44,2021
Sutton,TX,82.8,43,2021
Swisher,TX,78.3,13,2021
Tarrant,TX,83.2,48,2021
Taylor,TX,85.2,72,2021
Terrell,TX,89.4,174,2021
Terry,TX,77.9,11,2021
Throckmorton,TX,77.4,10,2021
Titus,TX,81.3,28,2021
Tom Green,TX,86.7,101,2021
Travis,TX,87.6,122,2021
Trinity,TX,80.7,24,2021
Tyler,TX,81.1,27,2021
Upshur,TX,84.0,57,2021
Upton,TX,91.1,239,2021
Uvalde,TX,81.1,27,2021
Val Verde,TX,78.6,14,2021
Van Zandt,TX,82.8,43,2021
Victoria,TX,83.3,48,2021
Walker,TX,85.7,80,2021
Waller,TX,80.3,22,2021
Ward,TX,85.1,71,2021
Washington,TX,85.8,82,2021
Webb,TX,71.4,3,2021
Wharton,TX,81.0,26,2021
Wheeler,TX,78.4,14,2021
Wichita,TX,85.1,71,2021
Wilbarger,TX,87.4,116,2021
Willacy,TX,70.9,2,2021
Williamson,TX,90.4,215,2021
Wilson,TX,87.0,107,2021
Winkler,TX,77.7,11,2021
Wise,TX,82.7,42,2021
Wood,TX,84.1,59,2021
Yoakum,TX,75.3,6,2021
Young,TX,81.6,31,2021
Zapata,TX,74.0,5,2021
Zavala,TX,85.9,84,2021
Beaver,UT,89.9,194,2021
Box Elder,UT,91.7,263,2021
Cache,UT,93.3,338,2021
Carbon,UT,92.1,282,2021
Daggett,UT,95.0,435,2021
Davis,UT,94.0,377,2021
Duchesne,UT,84.8,66,2021
Emery,UT,92.3,290,2021
Garfield,UT,84.5,62,2021
Grand,UT,84.2,59,2021
Iron,UT,89.2,167,2021
Juab,UT,91.6,259,2021
Kane,UT,90.4,215,2021
Millard,UT,88.2,138,2021
Morgan,UT,94.3,393,2021
Piute,UT,83.6,51,2021
Rich,UT,91.1,239,2021
Salt Lake,UT,90.1,200,2021
San Juan,UT,80.6,24,2021
Sanpete,UT,88.7,153,2021
Sevier,UT,89.9,194,2021
Summit,UT,93.9,370,2021
Tooele,UT,92.2,287,2021
Uintah,UT,83.9,56,2021
Utah,UT,92.2,287,2021
Wasatch,UT,93.2,333,2021
Washington,UT,87.5,119,2021
Wayne,UT,82.5,38,2021
Weber,UT,91.2,243,2021
Addison,VT,94.6,412,2021
Bennington,VT,95.4,454,2021
Caledonia,VT,95.3,451,2021
Chittenden,VT,96.7,498,2021
Essex,VT,94.6,412,2021
Franklin,VT,96.4,491,2021
Grand Isle,VT,96.3,488,2021
Lamoille,VT,93.9,370,2021
Orange,VT,96.0,479,2021
Orleans,VT,96.9,501,2021
Rutland,VT,95.5,459,2021
Washington,VT,97.0,503,2021
Windham,VT,95.3,451,2021
Windsor,VT,95.3,451,2021
Accomack,VA,87.7,124,2021
Albemarle,VA,94.3,393,2021
Alleghany,VA,93.3,338,2021
Amelia,VA,92.2,287,2021
Amherst,VA,91.1,239,2021
Appomattox,VA,91.0,235,2021
Arlington,VA,94.0,377,2021
Augusta,VA,91.9,274,2021
Bath,VA,92.8,313,2021
Bedford,VA,93.5,350,2021
Bland,VA,94.6,412,2021
Botetourt,VA,94.5,405,2021
Brunswick,VA,94.3,393,2021
Buchanan,VA,91.7,263,2021
Buckingham,VA,88.2,138,2021
Campbell,VA,92.0,277,2021
Caroline,VA,93.2,333,2021
Carroll,VA,90.2,204,2021
Charles City,VA,92.2,287,2021
Charlotte,VA,89.8,189,2021
Chesterfield,VA,92.5,301,2021
Clarke,VA,92.1,282,2021
Craig,VA,96.3,488,2021
Culpeper,VA,90.9,233,2021
Cumberland,VA,90.5,217,2021
Dickenson,VA,93.0,324,2021
Dinwiddie,VA,93.9,370,2021
Essex,VA,89.9,194,2021
Fairfax,VA,93.1,328,2021
Fauquier,VA,92.3,290,2021
Floyd,VA,92.9,319,2021
Fluvanna,VA,92.0,277,2021
Franklin,VA,95.6,462,2021
Frederick,VA,91.6,259,2021
Giles,VA,91.5,255,2021
Gloucester,VA,94.3,393,2021
Goochland,VA,96.1,482,2021
Grayson,VA,86.8,103,2021
Greene,VA,91.8,269,2021
Greensville,VA,89.4,174,2021
Halifax,VA,92.2,287,2021
Hanover,VA,95.1,441,2021
Henrico,VA,93.1,328,2021
Henry,VA,91.1,239,2021
Highland,VA,91.9,274,2021
Isle of Wight,VA,93.7,360,2021
James City,VA,94.8,425,2021
King and Queen,VA,94.7,418,2021
King George,VA,95.3,451,2021
King William,VA,94.6,412,2021
Lancaster,VA,92.2,287,2021
Lee,VA,89.2,167,2021
Loudoun,VA,94.5,405,2021
Louisa,VA,92.2,287,2021
Lunenburg,VA,90.5,217,2021
Madison,VA,94.2,387,2021
Mathews,VA,89.8,189,2021
Mecklenburg,VA,91.8,269,2021
Middlesex,VA,93.4,345,2021
Montgomery,VA,94.1,382,2021
Nelson,VA,91.8,269,2021
New Kent,VA,95.6,462,2021
Northampton,VA,89.2,167,2021
Northumberland,VA,91.8,269,2021
Nottoway,VA,86.6,99,2021
Orange,VA,92.9,319,2021
Page,VA,87.6,122,2021
Patrick,VA,91.8,269,2021
Pittsylvania,VA,92.4,297,2021
Powhatan,VA,95.1,441,2021
Prince Edward,VA,91.7,263,2021
Prince George,VA,94.9,430,2021
Prince William,VA,89.5,178,2021
Pulaski,VA,93.1,328,2021
Rappahannock,VA,86.5,97,2021
Richmond,VA,89.3,170,2021
Roanoke,VA,89.5,178,2021
Rockbridge,VA,93.2,333,2021
Rockingham,VA,89.7,186,2021
Russell,VA,92.7,309,2021
Scott,VA,91.0,235,2021
Shenandoah,VA,93.2,333,2021
Smyth,VA,91.8,269,2021
Southampton,VA,94.6,412,2021
Spotsylvania,VA,92.4,297,2021
Stafford,VA,92.8,313,2021
Surry,VA,90.9,233,2021
Sussex,VA,90.8,229,2021
Tazewell,VA,92.7,309,2021
Warren,VA,88.6,150,2021
Washington,VA,91.3,246,2021
Westmoreland,VA,89.0,161,2021
Wise,VA,90.8,229,2021
Wythe,VA,92.7,309,2021
York,VA,96.4,491,2021
Alexandria,VA,90.8,229,2021
Bristol,VA,86.8,103,2021
Buena Vista,VA,92.1,282,2021
Charlottesville,VA,93.0,324,2021
Chesapeake,VA,93.3,338,2021
Colonial Heights,VA,92.2,287,2021
Covington,VA,92.0,277,2021
Danville,VA,90.6,220,2021
Emporia,VA,92.6,305,2021
Falls Church,VA,98.9,511,2021
Fredericksburg,VA,89.9,194,2021
Galax,VA,85.6,78,2021
Hampton,VA,92.4,297,2021
Harrisonburg,VA,88.9,159,2021
Hopewell,VA,92.3,290,2021
Lexington,VA,98.0,510,2021
Lynchburg,VA,92.4,297,2021
Manassas,VA,82.5,38,2021
Manassas Park,VA,82.3,36,2021
Martinsville,VA,90.1,200,2021
Newport News,VA,90.3,209,2021
Norfolk,VA,89.2,167,2021
Norton,VA,89.9,194,2021
Petersburg,VA,89.2,167,2021
Poquoson,VA,97.1,505,2021
Portsmouth,VA,90.8,229,2021
Radford,VA,93.3,338,2021
Salem,VA,94.0,377,2021
Staunton,VA,91.3,246,2021
Suffolk,VA,93.6,355,2021
Virginia Beach,VA,92.9,319,2021
Waynesboro,VA,90.4,215,2021
Williamsburg,VA,93.3,338,2021
Winchester,VA,87.9,129,2021
Adams,WA,82.8,43,2021
Asotin,WA,93.8,365,2021
Benton,WA,92.4,297,2021
Chelan,WA,90.3,209,2021
Clallam,WA,92.7,309,2021
Clark,WA,93.5,350,2021
Columbia,WA,92.8,313,2021
Cowlitz,WA,94.6,412,2021
Douglas,WA,87.7,124,2021
Ferry,WA,94.6,412,2021
Franklin,WA,85.8,82,2021
Garfield,WA,93.4,345,2021
Grant,WA,88.3,141,2021
Grays Harbor,WA,92.8,313,2021
Island,WA,95.3,451,2021
Jefferson,WA,94.5,405,2021
King,WA,94.6,412,2021
Kitsap,WA,95.3,451,2021
Kittitas,WA,95.2,445,2021
Klickitat,WA,93.0,324,2021
Lewis,WA,92.8,313,2021
Lincoln,WA,97.0,503,2021
Mason,WA,93.8,365,2021
Okanogan,WA,89.3,170,2021
Pacific,WA,94.5,405,2021
Pend Oreille,WA,93.6,355,2021
Pierce,WA,93.9,370,2021
San Juan,WA,92.4,297,2021
Skagit,WA,93.2,333,2021
Skamania,WA,94.4,398,2021
Snohomish,WA,93.9,370,2021
Spokane,WA,94.7,418,2021
Stevens,WA,93.1,328,2021
Thurston,WA,95.0,435,2021
Wahkiakum,WA,93.9,370,2021
Walla Walla,WA,91.8,269,2021
Whatcom,WA,94.4,398,2021
Whitman,WA,95.6,462,2021
Yakima,WA,86.7,101,2021
Barbour,WV,94.4,398,2021
Berkeley,WV,94.0,377,2021
Boone,WV,94.5,405,2021
Braxton,WV,91.1,239,2021
Brooke,WV,94.6,412,2021
Cabell,WV,92.3,290,2021
Calhoun,WV,94.6,412,2021
Clay,WV,95.1,441,2021
Doddridge,WV,95.1,441,2021
Fayette,WV,91.4,251,2021
Gilmer,WV,89.5,178,2021
Grant,WV,90.9,233,2021
Greenbrier,WV,93.0,324,2021
Hampshire,WV,88.2,138,2021
Hancock,WV,91.7,263,2021
Hardy,WV,95.1,441,2021
Harrison,WV,92.6,305,2021
Jackson,WV,92.8,313,2021
Jefferson,WV,94.7,418,2021
Kanawha,WV,94.5,405,2021
Lewis,WV,93.8,365,2021
Lincoln,WV,94.9,430,2021
Logan,WV,91.9,274,2021
McDowell,WV,94.7,418,2021
Marion,WV,93.2,333,2021
Marshall,WV,92.9,319,2021
Mason,WV,93.9,370,2021
Mercer,WV,93.3,338,2021
Mineral,WV,94.8,425,2021
Mingo,WV,92.8,313,2021
Monongalia,WV,94.9,430,2021
Monroe,WV,87.9,129,2021
Morgan,WV,92.8,313,2021
Nicholas,WV,94.3,393,2021
Ohio,WV,95.5,459,2021
Pendleton,WV,93.7,360,2021
Pleasants,WV,90.0,197,2021
Pocahontas,WV,94.4,398,2021
Preston,WV,93.5,350,2021
Putnam,WV,94.5,405,2021
Raleigh,WV,94.8,425,2021
Randolph,WV,92.3,290,2021
Ritchie,WV,92.3,290,2021
Roane,WV,93.4,345,2021
Summers,WV,95.2,445,2021
Taylor,WV,93.5,350,2021
Tucker,WV,94.2,387,2021
Tyler,WV,93.3,338,2021
Upshur,WV,92.5,301,2021
Wayne,WV,92.5,301,2021
Webster,WV,95.2,445,2021
Wetzel,WV,93.4,345,2021
Wirt,WV,95.2,445,2021
Wood,WV,93.5,350,2021
Wyoming,WV,95.5,459,2021
Adams,WI,95.0,435,2021
Ashland,WI,94.0,377,2021
Barron,WI,91.6,259,2021
Bayfield,WI,94.3,393,2021
Brown,WI,94.6,412,2021
Buffalo,WI,94.5,405,2021
Burnett,WI,92.1,282,2021
Calumet,WI,96.7,498,2021
Chippewa,WI,94.6,412,2021
Clark,WI,79.5,19,2021
Columbia,WI,95.0,435,2021
Crawford,WI,93.0,324,2021
Dane,WI,96.2,485,2021
Dodge,WI,96.0,479,2021
Door,WI,95.7,467,2021
Douglas,WI,94.1,382,2021
Dunn,WI,94.1,382,2021
Eau Claire,WI,93.3,338,2021
Florence,WI,92.4,297,2021
Fond du Lac,WI,95.6,462,2021
Forest,WI,90.5,217,2021
Grant,WI,92.9,319,2021
Green,WI,95.6,462,2021
Green Lake,WI,91.5,255,2021
Iowa,WI,96.8,500,2021
Iron,WI,94.4,398,2021
Jackson,WI,91.2,243,2021
Jefferson,WI,95.4,454,2021
Juneau,WI,93.2,333,2021
Kenosha,WI,93.5,350,2021
Kewaunee,WI,96.0,479,2021
La Crosse,WI,95.4,454,2021
Lafayette,WI,90.1,200,2021
Langlade,WI,94.5,405,2021
Lincoln,WI,95.6,462,2021
Manitowoc,WI,95.5,459,2021
Marathon,WI,94.0,377,2021
Marinette,WI,95.5,459,2021
Marquette,WI,93.6,355,2021
Menominee,WI,75.7,6,2021
Milwaukee,WI,92.8,313,2021
Monroe,WI,91.1,239,2021
Oconto,WI,95.8,471,2021
Oneida,WI,95.4,454,2021
Outagamie,WI,95.4,454,2021
Ozaukee,WI,97.2,506,2021
Pepin,WI,92.2,287,2021
Pierce,WI,96.1,482,2021
Polk,WI,94.2,387,2021
Portage,WI,95.3,451,2021
Price,WI,94.5,405,2021
Racine,WI,95.0,435,2021
Richland,WI,91.1,239,2021
Rock,WI,94.4,398,2021
Rusk,WI,92.4,297,2021
St. Croix,WI,96.3,488,2021
Sauk,WI,93.5,350,2021
Sawyer,WI,93.1,328,2021
Shawano,WI,93.4,345,2021
Sheboygan,WI,95.6,462,2021
Taylor,WI,93.3,338,2021
Trempealeau,WI,92.8,313,2021
Vernon,WI,85.7,80,2021
Vilas,WI,92.9,319,2021
Walworth,WI,93.6,355,2021
Washburn,WI,93.6,355,2021
Washington,WI,96.2,485,2021
Waukesha,WI,96.8,500,2021
Waupaca,WI,94.1,382,2021
Waushara,WI,92.2,287,2021
Winnebago,WI,95.3,451,2021
Wood,WI,95.5,459,2021
Albany,WY,92.1,282,2021
Big Horn,WY,85.1,71,2021
Campbell,WY,87.0,107,2021
Carbon,WY,86.2,91,2021
Converse,WY,90.2,204,2021
Crook,WY,92.1,282,2021
Fremont,WY,80.5,23,2021
Goshen,WY,89.1,164,2021
Hot Springs,WY,84.8,66,2021
Johnson,WY,89.1,164,2021
Laramie,WY,91.5,255,2021
Lincoln,WY,86.3,93,2021
Natrona,WY,88.6,150,2021
Niobrara,WY,89.6,182,2021
Park,WY,89.0,161,2021
Platte,WY,86.4,95,2021
Sheridan,WY,88.0,131,2021
Sublette,WY,88.9,159,2021
Sweetwater,WY,86.7,101,2021
Teton,WY,88.9,159,2021
Uinta,WY,88.8,155,2021
Washakie,WY,89.3,170,2021
Weston,WY,87.2,111,2021
Adjuntas,,95.1,441,2021
Aguada,,94.8,425,2021
Aguadilla,,94.2,387,2021
Aguas Buenas,,93.4,345,2021
Aibonito,,96.2,485,2021
Añasco,,95.2,445,2021
Arecibo,,93.4,345,2021
Arroyo,,96.4,491,2021
Barceloneta,,94.0,377,2021
Barranquitas,,96.5,493,2021
Bayamón,,91.9,274,2021
Cabo Rojo,,94.7,418,2021
Caguas,,93.6,355,2021
Camuy,,94.2,387,2021
Canóvanas,,89.3,170,2021
Carolina,,91.9,274,2021
Cataño,,92.5,301,2021
Cayey,,93.4,345,2021
Ceiba,,94.3,393,2021
Ciales,,95.9,474,2021
Cidra,,93.4,345,2021
Coamo,,95.7,467,2021
Comerío,,94.7,418,2021
Corozal,,92.9,319,2021
Culebra,,86.5,97,2021
Dorado,,94.0,377,2021
Fajardo,,91.9,274,2021
Florida,,95.6,462,2021
Guánica,,96.0,479,2021
Guayama,,94.5,405,2021
Guayanilla,,96.3,488,2021
Guaynabo,,94.4,398,2021
Gurabo,,91.9,274,2021
Hatillo,,92.1,282,2021
Hormigueros,,96.1,482,2021
Humacao,,95.2,445,2021
Isabela,,94.1,382,2021
Jayuya,,94.4,398,2021
Juana Díaz,,94.2,387,2021
Juncos,,90.1,200,2021
Lajas,,94.7,418,2021
Lares,,93.4,345,2021
Las Marías,,97.0,503,2021
Las Piedras,,93.3,338,2021
Loíza,,90.8,229,2021
Luquillo,,91.6,259,2021
Manatí,,90.6,220,2021
Maricao,,96.6,496,2021
Maunabo,,91.8,269,2021
Mayagüez,,95.6,462,2021
Moca,,94.5,405,2021
Morovis,,94.3,393,2021
Naguabo,,92.0,277,2021
Naranjito,,93.9,370,2021
Orocovis,,95.5,459,2021
Patillas,,93.3,338,2021
Peñuelas,,95.7,467,2021
Ponce,,94.3,393,2021
Quebradillas,,94.8,425,2021
Rincón,,95.0,435,2021
Río Grande,,91.3,246,2021
Sabana Grande,,92.7,309,2021
Salinas,,91.5,255,2021
San Germán,,95.4,454,2021
San Juan,,90.4,215,2021
San Lorenzo,,93.1,328,2021
San Sebastián,,94.7,418,2021
Santa Isabel,,92.2,287,2021
Toa Alta,,93.5,350,2021
Toa Baja,,92.8,313,2021
Trujillo Alto,,93.7,360,2021
Utuado,,93.6,355,2021
Vega Alta,,94.5,405,2021
Vega Baja,,90.4,215,2021
Vieques,,86.3,93,2021
Villalba,,96.8,500,2021
Yabucoa,,94.4,398,2021
Yauco,,94.1,382,2021
