county,state,percentNeedOpioidTreatment,percentNeedOpioidTreatmentBucket,year
Davidson,TN,91.47,415,2021
Decatur,TN,93.01,465,2021
DeKalb,TN,90.68,377,2021
Dickson,TN,88.66,255,2021
Dyer,TN,93.01,465,2021
Fayette,TN,93.01,465,2021
Fentress,TN,90.68,377,2021
Franklin,TN,88.66,255,2021
Gibson,TN,93.01,465,2021
Giles,TN,88.66,255,2021
Grainger,TN,88.8,267,2021
Greene,TN,88.43,242,2021
Grundy,TN,90.68,377,2021
Hamblen,TN,88.8,267,2021
Hamilton,TN,90.68,377,2021
Hancock,TN,88.43,242,2021
Hardeman,TN,93.01,465,2021
Hardin,TN,93.01,465,2021
Hawkins,TN,88.43,242,2021
Haywood,TN,93.01,465,2021
Henderson,TN,93.01,465,2021
Henry,TN,93.01,465,2021
Hickman,TN,88.66,255,2021
Houston,TN,88.66,255,2021
Humphreys,TN,88.66,255,2021
Jackson,TN,90.68,377,2021
Jefferson,TN,88.8,267,2021
Johnson,TN,88.43,242,2021
Knox,TN,88.8,267,2021
Lake,TN,93.01,465,2021
Lauderdale,TN,93.01,465,2021
Lawrence,TN,88.66,255,2021
Lewis,TN,88.66,255,2021
Lincoln,TN,88.66,255,2021
Loudon,TN,88.8,267,2021
McMinn,TN,90.68,377,2021
McNairy,TN,93.01,465,2021
Macon,TN,90.68,377,2021
Madison,TN,93.01,465,2021
Marion,TN,90.68,377,2021
Marshall,TN,88.66,255,2021
Maury,TN,88.66,255,2021
Meigs,TN,90.68,377,2021
Monroe,TN,88.8,267,2021
Montgomery,TN,88.66,255,2021
Moore,TN,88.66,255,2021
Morgan,TN,88.8,267,2021
Obion,TN,93.01,465,2021
Overton,TN,90.68,377,2021
Perry,TN,88.66,255,2021
Pickett,TN,90.68,377,2021
Polk,TN,90.68,377,2021
Putnam,TN,90.68,377,2021
Rhea,TN,90.68,377,2021
Roane,TN,88.8,267,2021
Robertson,TN,88.66,255,2021
Rutherford,TN,88.66,255,2021
Scott,TN,88.8,267,2021
Sequatchie,TN,90.68,377,2021
Sevier,TN,88.8,267,2021
Shelby,TN,93.54,485,2021
Smith,TN,90.68,377,2021
Stewart,TN,88.66,255,2021
Sullivan,TN,88.43,242,2021
Sumner,TN,88.66,255,2021
Tipton,TN,93.01,465,2021
Trousdale,TN,88.66,255,2021
Unicoi,TN,88.43,242,2021
Union,TN,88.8,267,2021
Van Buren,TN,90.68,377,2021
Warren,TN,90.68,377,2021
Washington,TN,88.43,242,2021
Wayne,TN,88.66,255,2021
Weakley,TN,93.01,465,2021
White,TN,90.68,377,2021
Williamson,TN,88.66,255,2021
Wilson,TN,88.66,255,2021
Anderson,TX,93.27,477,2021
Andrews,TX,90.43,362,2021
Angelina,TX,95.48,503,2021
Aransas,TX,95.43,501,2021
Archer,TX,91.74,424,2021
Armstrong,TX,93.31,483,2021
Atascosa,TX,92.12,431,2021
Austin,TX,94.52,492,2021
Bailey,TX,93.31,483,2021
Bandera,TX,92.12,431,2021
Bastrop,TX,92.38,451,2021
Baylor,TX,91.74,424,2021
Bee,TX,95.43,501,2021
Bell,TX,92.41,454,2021
Bexar,TX,92.12,431,2021
Blanco,TX,92.38,451,2021
Borden,TX,90.43,362,2021
Bosque,TX,92.41,454,2021
Bowie,TX,93.27,477,2021
Brazoria,TX,90.74,380,2021
Brazos,TX,92.41,454,2021
Brewster,TX,94.23,490,2021
Briscoe,TX,93.31,483,2021
Brooks,TX,95.43,501,2021
Brown,TX,91.74,424,2021
Burleson,TX,92.41,454,2021
Burnet,TX,92.38,451,2021
Caldwell,TX,92.38,451,2021
Calhoun,TX,92.12,431,2021
Callahan,TX,91.74,424,2021
Cameron,TX,95.43,501,2021
Camp,TX,93.27,477,2021
Carson,TX,93.31,483,2021
Cass,TX,93.27,477,2021
Castro,TX,93.31,483,2021
Chambers,TX,94.52,492,2021
Cherokee,TX,93.27,477,2021
Childress,TX,93.31,483,2021
Clay,TX,91.74,424,2021
Cochran,TX,93.31,483,2021
Coke,TX,90.43,362,2021
Coleman,TX,91.74,424,2021
Collin,TX,94.81,496,2021
Collingsworth,TX,93.31,483,2021
Colorado,TX,94.52,492,2021
Comal,TX,92.12,431,2021
Comanche,TX,91.74,424,2021
Concho,TX,90.43,362,2021
Cooke,TX,92.56,458,2021
Coryell,TX,92.41,454,2021
Cottle,TX,91.74,424,2021
Crane,TX,90.43,362,2021
Crockett,TX,90.43,362,2021
Crosby,TX,93.31,483,2021
Culberson,TX,94.23,490,2021
Dallam,TX,93.31,483,2021
Dallas,TX,94.81,496,2021
Dawson,TX,90.43,362,2021
Deaf Smith,TX,93.31,483,2021
Delta,TX,93.27,477,2021
Denton,TX,94.81,496,2021
DeWitt,TX,92.12,431,2021
Dickens,TX,93.31,483,2021
Dimmit,TX,92.12,431,2021
Donley,TX,93.31,483,2021
Duval,TX,95.43,501,2021
Eastland,TX,91.74,424,2021
Ector,TX,90.43,362,2021
Edwards,TX,92.12,431,2021
Ellis,TX,94.81,496,2021
El Paso,TX,94.23,490,2021
Erath,TX,92.56,458,2021
Falls,TX,92.41,454,2021
Fannin,TX,92.56,458,2021
Fayette,TX,92.38,451,2021
Fisher,TX,91.74,424,2021
Floyd,TX,93.31,483,2021
Foard,TX,91.74,424,2021
Fort Bend,TX,94.52,492,2021
Franklin,TX,93.27,477,2021
Freestone,TX,92.41,454,2021
Frio,TX,92.12,431,2021
Gaines,TX,90.43,362,2021
Galveston,TX,90.74,380,2021
Garza,TX,93.31,483,2021
Gillespie,TX,92.12,431,2021
Glasscock,TX,90.43,362,2021
Goliad,TX,92.12,431,2021
Gonzales,TX,92.12,431,2021
Gray,TX,93.31,483,2021
Grayson,TX,92.56,458,2021
Gregg,TX,93.27,477,2021
Grimes,TX,92.41,454,2021
Guadalupe,TX,92.12,431,2021
Hale,TX,93.31,483,2021
Hall,TX,93.31,483,2021
Hamilton,TX,92.41,454,2021
Hansford,TX,93.31,483,2021
Hardeman,TX,91.74,424,2021
Hardin,TX,95.48,503,2021
Harris,TX,94.52,492,2021
Harrison,TX,93.27,477,2021
Hartley,TX,93.31,483,2021
Haskell,TX,91.74,424,2021
Hays,TX,92.38,451,2021
Hemphill,TX,93.31,483,2021
Henderson,TX,93.27,477,2021
Hidalgo,TX,96.89,508,2021
Hill,TX,92.41,454,2021
Hockley,TX,93.31,483,2021
Hood,TX,92.56,458,2021
Hopkins,TX,93.27,477,2021
Houston,TX,95.48,503,2021
Howard,TX,90.43,362,2021
Hudspeth,TX,94.23,490,2021
Hunt,TX,94.81,496,2021
Hutchinson,TX,93.31,483,2021
Irion,TX,90.43,362,2021
Jack,TX,91.74,424,2021
Jackson,TX,92.12,431,2021
Jasper,TX,95.48,503,2021
Jeff Davis,TX,94.23,490,2021
Jefferson,TX,95.48,503,2021
Jim Hogg,TX,95.43,501,2021
Jim Wells,TX,95.43,501,2021
Johnson,TX,92.56,458,2021
Jones,TX,91.74,424,2021
Karnes,TX,92.12,431,2021
Kaufman,TX,94.81,496,2021
Kendall,TX,92.12,431,2021
Kenedy,TX,95.43,501,2021
Kent,TX,91.74,424,2021
Kerr,TX,92.12,431,2021
Kimble,TX,90.43,362,2021
King,TX,93.31,483,2021
Kinney,TX,92.12,431,2021
Kleberg,TX,95.43,501,2021
Knox,TX,91.74,424,2021
Lamar,TX,93.27,477,2021
Lamb,TX,93.31,483,2021
Lampasas,TX,92.41,454,2021
La Salle,TX,92.12,431,2021
Lavaca,TX,92.12,431,2021
Lee,TX,92.38,451,2021
Leon,TX,92.41,454,2021
Liberty,TX,94.52,492,2021
Limestone,TX,92.41,454,2021
Lipscomb,TX,93.31,483,2021
Live Oak,TX,95.43,501,2021
Llano,TX,92.38,451,2021
Loving,TX,90.43,362,2021
Lubbock,TX,93.31,483,2021
Lynn,TX,93.31,483,2021
McCulloch,TX,90.43,362,2021
McLennan,TX,92.41,454,2021
McMullen,TX,95.43,501,2021
Madison,TX,92.41,454,2021
Marion,TX,93.27,477,2021
Martin,TX,90.43,362,2021
Mason,TX,90.43,362,2021
Matagorda,TX,90.74,380,2021
Maverick,TX,92.12,431,2021
Medina,TX,92.12,431,2021
Menard,TX,90.43,362,2021
Midland,TX,90.43,362,2021
Milam,TX,92.41,454,2021
Mills,TX,92.41,454,2021
Mitchell,TX,91.74,424,2021
Montague,TX,91.74,424,2021
Montgomery,TX,94.52,492,2021
Moore,TX,93.31,483,2021
Morris,TX,93.27,477,2021
Motley,TX,93.31,483,2021
Nacogdoches,TX,95.48,503,2021
Navarro,TX,94.81,496,2021
Newton,TX,95.48,503,2021
Nolan,TX,91.74,424,2021
Nueces,TX,95.43,501,2021
Ochiltree,TX,93.31,483,2021
Oldham,TX,93.31,483,2021
Orange,TX,95.48,503,2021
Palo Pinto,TX,92.56,458,2021
Panola,TX,93.27,477,2021
Parker,TX,92.56,458,2021
Parmer,TX,93.31,483,2021
Pecos,TX,90.43,362,2021
Polk,TX,95.48,503,2021
Potter,TX,93.31,483,2021
Presidio,TX,94.23,490,2021
Rains,TX,93.27,477,2021
Randall,TX,93.31,483,2021
Reagan,TX,90.43,362,2021
Real,TX,92.12,431,2021
Red River,TX,93.27,477,2021
Reeves,TX,90.43,362,2021
Refugio,TX,95.43,501,2021
Roberts,TX,93.31,483,2021
Robertson,TX,92.41,454,2021
Rockwall,TX,94.81,496,2021
Runnels,TX,91.74,424,2021
Rusk,TX,93.27,477,2021
Sabine,TX,95.48,503,2021
San Augustine,TX,95.48,503,2021
San Jacinto,TX,95.48,503,2021
San Patricio,TX,95.43,501,2021
San Saba,TX,92.41,454,2021
Schleicher,TX,90.43,362,2021
Scurry,TX,91.74,424,2021
Shackelford,TX,91.74,424,2021
Shelby,TX,95.48,503,2021
Sherman,TX,93.31,483,2021
Smith,TX,93.27,477,2021
Somervell,TX,92.56,458,2021
Starr,TX,95.43,501,2021
Stephens,TX,91.74,424,2021
Sterling,TX,90.43,362,2021
Stonewall,TX,91.74,424,2021
Sutton,TX,90.43,362,2021
Swisher,TX,93.31,483,2021
Tarrant,TX,92.56,458,2021
Taylor,TX,91.74,424,2021
Terrell,TX,90.43,362,2021
Terry,TX,93.31,483,2021
Throckmorton,TX,91.74,424,2021
Titus,TX,93.27,477,2021
Tom Green,TX,90.43,362,2021
Travis,TX,92.38,451,2021
Trinity,TX,95.48,503,2021
Tyler,TX,95.48,503,2021
Upshur,TX,93.27,477,2021
Upton,TX,90.43,362,2021
Uvalde,TX,92.12,431,2021
Val Verde,TX,92.12,431,2021
Van Zandt,TX,93.27,477,2021
Victoria,TX,92.12,431,2021
Walker,TX,94.52,492,2021
Waller,TX,94.52,492,2021
Ward,TX,90.43,362,2021
Washington,TX,92.41,454,2021
Webb,TX,95.43,501,2021
Wharton,TX,94.52,492,2021
Wheeler,TX,93.31,483,2021
Wichita,TX,91.74,424,2021
Wilbarger,TX,91.74,424,2021
Willacy,TX,95.43,501,2021
Williamson,TX,92.38,451,2021
Wilson,TX,92.12,431,2021
Winkler,TX,90.43,362,2021
Wise,TX,92.56,458,2021
Wood,TX,93.27,477,2021
Yoakum,TX,93.31,483,2021
Young,TX,91.74,424,2021
Zapata,TX,95.43,501,2021
Zavala,TX,92.12,431,2021
Beaver,UT,86.42,133,2021
Box Elder,UT,88.67,257,2021
Cache,UT,88.67,257,2021
Carbon,UT,86.42,133,2021
Daggett,UT,88.67,257,2021
Davis,UT,85.14,80,2021
Duchesne,UT,88.67,257,2021
Emery,UT,86.42,133,2021
Garfield,UT,86.42,133,2021
Grand,UT,86.42,133,2021
Iron,UT,86.42,133,2021
Juab,UT,86.42,133,2021
Kane,UT,86.42,133,2021
Millard,UT,86.42,133,2021
Morgan,UT,90.8,383,2021
Piute,UT,86.42,133,2021
Rich,UT,88.67,257,2021
Salt Lake,UT,91.54,415,2021
San Juan,UT,86.42,133,2021
Sanpete,UT,86.42,133,2021
Sevier,UT,86.42,133,2021
Summit,UT,88.67,257,2021
Tooele,UT,88.67,257,2021
Uintah,UT,88.67,257,2021
Utah,UT,92.31,447,2021
Wasatch,UT,88.67,257,2021
Washington,UT,86.42,133,2021
Wayne,UT,86.42,133,2021
Weber,UT,90.8,383,2021
Addison,VT,88.59,249,2021
Bennington,VT,83.99,55,2021
Caledonia,VT,83.39,38,2021
Chittenden,VT,88.59,249,2021
Essex,VT,83.39,38,2021
Franklin,VT,88.59,249,2021
Grand Isle,VT,88.59,249,2021
Lamoille,VT,83.39,38,2021
Orange,VT,86.81,160,2021
Orleans,VT,83.39,38,2021
Rutland,VT,83.99,55,2021
Washington,VT,83.39,38,2021
Windham,VT,86.81,160,2021
Windsor,VT,86.81,160,2021
Accomack,VA,89.15,299,2021
Albemarle,VA,91.37,411,2021
Alleghany,VA,92.16,443,2021
Amelia,VA,89.3,310,2021
Amherst,VA,92.16,443,2021
Appomattox,VA,92.16,443,2021
Arlington,VA,92.96,459,2021
Augusta,VA,91.37,411,2021
Bath,VA,91.37,411,2021
Bedford,VA,92.16,443,2021
Bland,VA,92.16,443,2021
Botetourt,VA,92.16,443,2021
Brunswick,VA,89.3,310,2021
Buchanan,VA,92.16,443,2021
Buckingham,VA,89.3,310,2021
Campbell,VA,92.16,443,2021
Caroline,VA,91.37,411,2021
Carroll,VA,92.16,443,2021
Charles City,VA,89.3,310,2021
Charlotte,VA,89.3,310,2021
Chesterfield,VA,89.3,310,2021
Clarke,VA,91.37,411,2021
Craig,VA,92.16,443,2021
Culpeper,VA,91.37,411,2021
Cumberland,VA,89.3,310,2021
Dickenson,VA,92.16,443,2021
Dinwiddie,VA,89.3,310,2021
Essex,VA,89.15,299,2021
Fairfax,VA,92.96,459,2021
Fauquier,VA,91.37,411,2021
Floyd,VA,92.16,443,2021
Fluvanna,VA,91.37,411,2021
Franklin,VA,89.15,299,2021
Frederick,VA,91.37,411,2021
Giles,VA,92.16,443,2021
Gloucester,VA,89.15,299,2021
Goochland,VA,89.3,310,2021
Grayson,VA,92.16,443,2021
Greene,VA,91.37,411,2021
Greensville,VA,89.3,310,2021
Halifax,VA,89.3,310,2021
Hanover,VA,89.3,310,2021
Henrico,VA,89.3,310,2021
Henry,VA,92.16,443,2021
Highland,VA,91.37,411,2021
Isle of Wight,VA,89.15,299,2021
James City,VA,89.15,299,2021
King and Queen,VA,89.15,299,2021
King George,VA,91.37,411,2021
King William,VA,89.15,299,2021
Lancaster,VA,89.15,299,2021
Lee,VA,92.16,443,2021
Loudoun,VA,92.96,459,2021
Louisa,VA,91.37,411,2021
Lunenburg,VA,89.3,310,2021
Madison,VA,91.37,411,2021
Mathews,VA,89.15,299,2021
Mecklenburg,VA,89.3,310,2021
Middlesex,VA,89.15,299,2021
Montgomery,VA,92.16,443,2021
Nelson,VA,91.37,411,2021
New Kent,VA,89.3,310,2021
Northampton,VA,89.15,299,2021
Northumberland,VA,89.15,299,2021
Nottoway,VA,89.3,310,2021
Orange,VA,91.37,411,2021
Page,VA,91.37,411,2021
Patrick,VA,92.16,443,2021
Pittsylvania,VA,92.16,443,2021
Powhatan,VA,89.3,310,2021
Prince Edward,VA,89.3,310,2021
Prince George,VA,89.3,310,2021
Prince William,VA,92.96,459,2021
Pulaski,VA,92.16,443,2021
Rappahannock,VA,91.37,411,2021
Richmond,VA,89.3,310,2021
Roanoke,VA,92.16,443,2021
Rockbridge,VA,91.37,411,2021
Rockingham,VA,91.37,411,2021
Russell,VA,92.16,443,2021
Scott,VA,92.16,443,2021
Shenandoah,VA,91.37,411,2021
Smyth,VA,92.16,443,2021
Southampton,VA,89.15,299,2021
Spotsylvania,VA,91.37,411,2021
Stafford,VA,91.37,411,2021
Surry,VA,89.3,310,2021
Sussex,VA,89.3,310,2021
Tazewell,VA,92.16,443,2021
Warren,VA,91.37,411,2021
Washington,VA,92.16,443,2021
Westmoreland,VA,89.15,299,2021
Wise,VA,92.16,443,2021
Wythe,VA,92.16,443,2021
York,VA,89.15,299,2021
Alexandria,VA,92.96,459,2021
Bristol,VA,92.16,443,2021
Buena Vista,VA,91.37,411,2021
Charlottesville,VA,91.37,411,2021
Chesapeake,VA,89.15,299,2021
Colonial Heights,VA,89.3,310,2021
Covington,VA,92.16,443,2021
Danville,VA,92.16,443,2021
Emporia,VA,89.3,310,2021
Falls Church,VA,92.96,459,2021
Fredericksburg,VA,91.37,411,2021
Galax,VA,92.16,443,2021
Hampton,VA,89.15,299,2021
Harrisonburg,VA,91.37,411,2021
Hopewell,VA,89.3,310,2021
Lexington,VA,91.37,411,2021
Lynchburg,VA,92.16,443,2021
Manassas,VA,92.96,459,2021
Manassas Park,VA,92.96,459,2021
Martinsville,VA,92.16,443,2021
Newport News,VA,89.15,299,2021
Norfolk,VA,89.15,299,2021
Norton,VA,92.16,443,2021
Petersburg,VA,89.3,310,2021
Poquoson,VA,89.15,299,2021
Portsmouth,VA,89.15,299,2021
Radford,VA,92.16,443,2021
Salem,VA,92.16,443,2021
Staunton,VA,91.37,411,2021
Suffolk,VA,89.15,299,2021
Virginia Beach,VA,89.15,299,2021
Waynesboro,VA,91.37,411,2021
Williamsburg,VA,89.15,299,2021
Winchester,VA,91.37,411,2021
Adams,WA,86.69,154,2021
Asotin,WA,91.15,394,2021
Benton,WA,91.15,394,2021
Chelan,WA,91.15,394,2021
Clallam,WA,87.5,184,2021
Clark,WA,89.23,301,2021
Columbia,WA,91.15,394,2021
Cowlitz,WA,89.23,301,2021
Douglas,WA,91.15,394,2021
Ferry,WA,86.69,154,2021
Franklin,WA,91.15,394,2021
Garfield,WA,91.15,394,2021
Grant,WA,91.15,394,2021
Grays Harbor,WA,89.23,301,2021
Island,WA,86.73,156,2021
Jefferson,WA,87.5,184,2021
King,WA,93.41,485,2021
Kitsap,WA,87.5,184,2021
Kittitas,WA,91.15,394,2021
Klickitat,WA,91.15,394,2021
Lewis,WA,89.23,301,2021
Lincoln,WA,86.69,154,2021
Mason,WA,83.74,42,2021
Okanogan,WA,86.69,154,2021
Pacific,WA,89.23,301,2021
Pend Oreille,WA,86.69,154,2021
Pierce,WA,89.72,335,2021
San Juan,WA,86.73,156,2021
Skagit,WA,86.73,156,2021
Skamania,WA,89.23,301,2021
Snohomish,WA,86.73,156,2021
Spokane,WA,86.69,154,2021
Stevens,WA,86.69,154,2021
Thurston,WA,83.74,42,2021
Wahkiakum,WA,89.23,301,2021
Walla Walla,WA,91.15,394,2021
Whatcom,WA,86.73,156,2021
Whitman,WA,91.15,394,2021
Yakima,WA,91.15,394,2021
Barbour,WV,92.31,447,2021
Berkeley,WV,89.8,337,2021
Boone,WV,90.16,354,2021
Braxton,WV,92.31,447,2021
Brooke,WV,91.13,392,2021
Cabell,WV,90.16,354,2021
Calhoun,WV,91.41,413,2021
Clay,WV,90.16,354,2021
Doddridge,WV,92.31,447,2021
Fayette,WV,89.29,303,2021
Gilmer,WV,92.31,447,2021
Grant,WV,89.8,337,2021
Greenbrier,WV,89.29,303,2021
Hampshire,WV,89.8,337,2021
Hancock,WV,91.13,392,2021
Hardy,WV,89.8,337,2021
Harrison,WV,92.31,447,2021
Jackson,WV,91.41,413,2021
Jefferson,WV,89.8,337,2021
Kanawha,WV,90.16,354,2021
Lewis,WV,92.31,447,2021
Lincoln,WV,90.16,354,2021
Logan,WV,90.16,354,2021
McDowell,WV,89.29,303,2021
Marion,WV,92.31,447,2021
Marshall,WV,91.13,392,2021
Mason,WV,90.16,354,2021
Mercer,WV,89.29,303,2021
Mineral,WV,89.8,337,2021
Mingo,WV,90.16,354,2021
Monongalia,WV,92.31,447,2021
Monroe,WV,89.29,303,2021
Morgan,WV,89.8,337,2021
Nicholas,WV,89.29,303,2021
Ohio,WV,91.13,392,2021
Pendleton,WV,89.8,337,2021
Pleasants,WV,91.41,413,2021
Pocahontas,WV,89.29,303,2021
Preston,WV,92.31,447,2021
Putnam,WV,90.16,354,2021
Raleigh,WV,89.29,303,2021
Randolph,WV,92.31,447,2021
Ritchie,WV,91.41,413,2021
Roane,WV,91.41,413,2021
Summers,WV,89.29,303,2021
Taylor,WV,92.31,447,2021
Tucker,WV,92.31,447,2021
Tyler,WV,91.41,413,2021
Upshur,WV,92.31,447,2021
Wayne,WV,90.16,354,2021
Webster,WV,89.29,303,2021
Wetzel,WV,91.13,392,2021
Wirt,WV,91.41,413,2021
Wood,WV,91.41,413,2021
Wyoming,WV,89.29,303,2021
Adams,WI,91.45,415,2021
Ashland,WI,88.11,216,2021
Barron,WI,89.3,310,2021
Bayfield,WI,88.11,216,2021
Brown,WI,86.44,136,2021
Buffalo,WI,89.3,310,2021
Burnett,WI,89.3,310,2021
Calumet,WI,86.44,136,2021
Chippewa,WI,89.3,310,2021
Clark,WI,89.3,310,2021
Columbia,WI,91.45,415,2021
Crawford,WI,91.45,415,2021
Dane,WI,91.45,415,2021
Dodge,WI,91.45,415,2021
Door,WI,86.44,136,2021
Douglas,WI,89.3,310,2021
Dunn,WI,89.3,310,2021
Eau Claire,WI,89.3,310,2021
Florence,WI,88.11,216,2021
Fond du Lac,WI,86.44,136,2021
Forest,WI,88.11,216,2021
Grant,WI,91.45,415,2021
Green,WI,91.45,415,2021
Green Lake,WI,86.44,136,2021
Iowa,WI,91.45,415,2021
Iron,WI,88.11,216,2021
Jackson,WI,89.3,310,2021
Jefferson,WI,88.57,248,2021
Juneau,WI,91.45,415,2021
Kenosha,WI,88.57,248,2021
Kewaunee,WI,86.44,136,2021
La Crosse,WI,89.3,310,2021
Lafayette,WI,91.45,415,2021
Langlade,WI,88.11,216,2021
Lincoln,WI,88.11,216,2021
Manitowoc,WI,86.44,136,2021
Marathon,WI,88.11,216,2021
Marinette,WI,86.44,136,2021
Marquette,WI,86.44,136,2021
Menominee,WI,86.44,136,2021
Milwaukee,WI,91.61,416,2021
Monroe,WI,89.3,310,2021
Oconto,WI,86.44,136,2021
Oneida,WI,88.11,216,2021
Outagamie,WI,86.44,136,2021
Ozaukee,WI,88.57,248,2021
Pepin,WI,89.3,310,2021
Pierce,WI,89.3,310,2021
Polk,WI,89.3,310,2021
Portage,WI,88.11,216,2021
Price,WI,88.11,216,2021
Racine,WI,88.57,248,2021
Richland,WI,91.45,415,2021
Rock,WI,91.45,415,2021
Rusk,WI,89.3,310,2021
St. Croix,WI,89.3,310,2021
Sauk,WI,91.45,415,2021
Sawyer,WI,88.11,216,2021
Shawano,WI,86.44,136,2021
Sheboygan,WI,86.44,136,2021
Taylor,WI,88.11,216,2021
Trempealeau,WI,89.3,310,2021
Vernon,WI,91.45,415,2021
Vilas,WI,88.11,216,2021
Walworth,WI,88.57,248,2021
Washburn,WI,89.3,310,2021
Washington,WI,88.57,248,2021
Waukesha,WI,88.57,248,2021
Waupaca,WI,86.44,136,2021
Waushara,WI,86.44,136,2021
Winnebago,WI,86.44,136,2021
Wood,WI,88.11,216,2021
Albany,WY,89.69,332,2021
Big Horn,WY,86.12,109,2021
Campbell,WY,88.36,241,2021
Carbon,WY,89.69,332,2021
Converse,WY,85.65,91,2021
Crook,WY,88.36,241,2021
Fremont,WY,89.16,300,2021
Goshen,WY,85.65,91,2021
Hot Springs,WY,86.12,109,2021
Johnson,WY,87.56,187,2021
Laramie,WY,87.39,180,2021
Lincoln,WY,87.02,163,2021
Natrona,WY,85,79,2021
Niobrara,WY,85.65,91,2021
Park,WY,86.12,109,2021
Platte,WY,85.65,91,2021
Sheridan,WY,87.56,187,2021
Sublette,WY,89.16,300,2021
Sweetwater,WY,87.02,163,2021
Teton,WY,89.16,300,2021
Uinta,WY,87.02,163,2021
Washakie,WY,86.12,109,2021
Weston,WY,88.36,241,2021
Adjuntas,,0,12,2021
Aguada,,0,12,2021
Aguadilla,,0,12,2021
Aguas Buenas,,0,12,2021
Aibonito,,0,12,2021
Anasco,,0,12,2021
Arecibo,,0,12,2021
Arroyo,,0,12,2021
Barceloneta,,0,12,2021
Barranquitas,,0,12,2021
Bayamon,,0,12,2021
Cabo Rojo,,0,12,2021
Caguas,,0,12,2021
Camuy,,0,12,2021
Canovanas,,0,12,2021
Carolina,,0,12,2021
Catano,,0,12,2021
Cayey,,0,12,2021
Ceiba,,0,12,2021
Ciales,,0,12,2021
Cidra,,0,12,2021
Coamo,,0,12,2021
Comerio,,0,12,2021
Corozal,,0,12,2021
Culebra,,0,12,2021
Dorado,,0,12,2021
Fajardo,,0,12,2021
Florida,,0,12,2021
Guanica,,0,12,2021
Guayama,,0,12,2021
Guayanilla,,0,12,2021
Guaynabo,,0,12,2021
Gurabo,,0,12,2021
Hatillo,,0,12,2021
Hormigueros,,0,12,2021
Humacao,,0,12,2021
Isabela,,0,12,2021
Jayuya,,0,12,2021
Juana Diaz,,0,12,2021
Juncos,,0,12,2021
Lajas,,0,12,2021
Lares,,0,12,2021
Las Marias,,0,12,2021
Las Piedras,,0,12,2021
Loiza,,0,12,2021
Luquillo,,0,12,2021
Manati,,0,12,2021
Maricao,,0,12,2021
Maunabo,,0,12,2021
Mayaguez,,0,12,2021
Moca,,0,12,2021
Morovis,,0,12,2021
Naguabo,,0,12,2021
Naranjito,,0,12,2021
Orocovis,,0,12,2021
Patillas,,0,12,2021
Penuelas,,0,12,2021
Ponce,,0,12,2021
Quebradillas,,0,12,2021
Rincon,,0,12,2021
Rio Grande,,0,12,2021
Sabana Grande,,0,12,2021
Salinas,,0,12,2021
San German,,0,12,2021
San Juan,,0,12,2021
San Lorenzo,,0,12,2021
San Sebastian,,0,12,2021
Santa Isabel,,0,12,2021
Toa Alta,,0,12,2021
Toa Baja,,0,12,2021
Trujillo Alto,,0,12,2021
Utuado,,0,12,2021
Vega Alta,,0,12,2021
Vega Baja,,0,12,2021
Vieques,,0,12,2021
Villalba,,0,12,2021
Yabucoa,,0,12,2021
Yauco,,0,12,2021
