county,state,medianHomeValue,medianHomeValueBucket,year
Autauga,AL,164900,329,2021
Baldwin,AL,226600,421,2021
Barbour,AL,89500,69,2021
Bibb,AL,102900,118,2021
Blount,AL,138100,253,2021
Bullock,AL,72600,17,2021
Butler,AL,93500,81,2021
Calhoun,AL,123200,202,2021
Chambers,AL,107000,136,2021
Cherokee,AL,141000,259,2021
Chilton,AL,117300,179,2021
Choctaw,AL,79800,33,2021
Clarke,AL,113700,162,2021
Clay,AL,122400,199,2021
Cleburne,AL,116500,175,2021
Coffee,AL,157700,308,2021
Colbert,AL,129700,224,2021
Conecuh,AL,82800,42,2021
Coosa,AL,95900,90,2021
Covington,AL,111900,155,2021
Crenshaw,AL,85800,53,2021
Cullman,AL,143700,266,2021
Dale,AL,112900,160,2021
Dallas,AL,85400,52,2021
DeKalb,AL,115100,170,2021
Elmore,AL,174800,354,2021
Escambia,AL,108200,141,2021
Etowah,AL,129600,224,2021
Fayette,AL,98400,99,2021
Franklin,AL,107200,136,2021
Geneva,AL,115300,170,2021
Greene,AL,80300,35,2021
Hale,AL,89700,70,2021
Henry,AL,122800,201,2021
Houston,AL,146300,273,2021
Jackson,AL,114200,165,2021
Jefferson,AL,176900,359,2021
Lamar,AL,102100,113,2021
Lauderdale,AL,154800,299,2021
Lawrence,AL,124300,206,2021
Lee,AL,186600,374,2021
Limestone,AL,185300,372,2021
Lowndes,AL,77700,27,2021
Macon,AL,84300,47,2021
Madison,AL,202500,393,2021
Marengo,AL,89500,69,2021
Marion,AL,89100,67,2021
Marshall,AL,147600,278,2021
Mobile,AL,144100,268,2021
Monroe,AL,103700,121,2021
Montgomery,AL,134700,242,2021
Morgan,AL,152400,290,2021
Perry,AL,74400,19,2021
Pickens,AL,105100,127,2021
Pike,AL,130900,228,2021
Randolph,AL,124200,206,2021
Russell,AL,130400,227,2021
St. Clair,AL,170900,344,2021
Shelby,AL,235500,430,2021
Sumter,AL,69800,13,2021
Talladega,AL,114800,168,2021
Tallapoosa,AL,111900,155,2021
Tuscaloosa,AL,183800,370,2021
Walker,AL,116200,174,2021
Washington,AL,111600,154,2021
Wilcox,AL,72800,17,2021
Winston,AL,105000,127,2021
Aleutians East,AK,144100,268,2021
Aleutians West,AK,325500,478,2021
Anchorage,AK,327500,479,2021
Bethel,AK,102300,115,2021
Bristol Bay,AK,234000,429,2021
Chugach,AK,255100,446,2021
Copper River,AK,232200,428,2021
Denali,AK,203600,395,2021
Dillingham,AK,155900,302,2021
Fairbanks North Star,AK,245700,440,2021
Haines,AK,256300,447,2021
Hoonah-Angoon,AK,224800,419,2021
Juneau City,AK,358200,488,2021
Kenai Peninsula,AK,249100,442,2021
Ketchikan Gateway,AK,315200,476,2021
Kodiak,AK,311100,475,2021
Kusilvak,AK,66200,9,2021
Lake and Peninsula,AK,116400,175,2021
Matanuska-Susitna,AK,265200,453,2021
Nome,AK,151900,289,2021
North Slope,AK,173500,351,2021
Northwest Arctic,AK,130700,228,2021
Petersburg,AK,246900,440,2021
Prince of Wales-Hyder,AK,192500,383,2021
Sitka City,AK,367800,490,2021
Skagway,AK,406500,495,2021
Southeast Fairbanks,AK,192300,382,2021
Wrangell City,AK,230800,425,2021
Yakutat City,AK,168100,336,2021
Yukon-Koyukuk,AK,77400,26,2021
Apache,AZ,57300,2,2021
Cochise,AZ,159500,312,2021
Coconino,AZ,320400,477,2021
Gila,AZ,190700,380,2021
Graham,AZ,150400,285,2021
Greenlee,AZ,92600,78,2021
La Paz,AZ,104300,124,2021
Maricopa,AZ,304700,472,2021
Mohave,AZ,192300,382,2021
Navajo,AZ,145700,272,2021
Pima,AZ,217700,412,2021
Pinal,AZ,218400,413,2021
Santa Cruz,AZ,165500,331,2021
Yavapai,AZ,295400,468,2021
Yuma,AZ,148900,280,2021
Arkansas,AR,114200,165,2021
Ashley,AR,78100,28,2021
Baxter,AR,138500,254,2021
Benton,AR,211100,403,2021
Boone,AR,133500,237,2021
Bradley,AR,78600,29,2021
Calhoun,AR,75900,22,2021
Carroll,AR,154400,298,2021
Chicot,AR,70900,14,2021
Clark,AR,120600,193,2021
Clay,AR,75800,21,2021
Cleburne,AR,139200,255,2021
Cleveland,AR,96200,92,2021
Columbia,AR,106300,131,2021
Conway,AR,116800,177,2021
Craighead,AR,157100,306,2021
Crawford,AR,131600,231,2021
Crittenden,AR,131400,230,2021
Cross,AR,85300,51,2021
Dallas,AR,78100,28,2021
Desha,AR,84800,49,2021
Drew,AR,103900,122,2021
Faulkner,AR,171800,346,2021
Franklin,AR,99900,105,2021
Fulton,AR,88100,62,2021
Garland,AR,145900,272,2021
Grant,AR,124900,210,2021
Greene,AR,136700,248,2021
Hempstead,AR,93000,79,2021
Hot Spring,AR,102300,115,2021
Howard,AR,107600,137,2021
Independence,AR,100100,106,2021
Izard,AR,87900,62,2021
Jackson,AR,75300,20,2021
Jefferson,AR,90500,71,2021
Johnson,AR,108300,141,2021
Lafayette,AR,60800,4,2021
Lawrence,AR,75900,22,2021
Lee,AR,75300,20,2021
Lincoln,AR,91800,75,2021
Little River,AR,86700,57,2021
Logan,AR,106400,132,2021
Lonoke,AR,153600,295,2021
Madison,AR,121500,196,2021
Marion,AR,139200,255,2021
Miller,AR,114100,164,2021
Mississippi,AR,96200,92,2021
Monroe,AR,74600,19,2021
Montgomery,AR,116800,177,2021
Nevada,AR,71100,14,2021
Newton,AR,147200,276,2021
Ouachita,AR,78800,29,2021
Perry,AR,117600,181,2021
Phillips,AR,73400,18,2021
Pike,AR,86900,58,2021
Poinsett,AR,82000,39,2021
Polk,AR,108100,140,2021
Pope,AR,132400,233,2021
Prairie,AR,80200,34,2021
Pulaski,AR,166300,332,2021
Randolph,AR,96500,93,2021
St. Francis,AR,68100,11,2021
Saline,AR,168100,336,2021
Scott,AR,82200,39,2021
Searcy,AR,101500,110,2021
Sebastian,AR,136600,248,2021
Sevier,AR,94200,85,2021
Sharp,AR,77000,25,2021
Stone,AR,121600,196,2021
Union,AR,89200,67,2021
Van Buren,AR,106600,134,2021
Washington,AR,201800,392,2021
White,AR,129600,224,2021
Woodruff,AR,76800,24,2021
Yell,AR,112100,155,2021
Alameda,CA,870100,510,2021
Alpine,CA,378200,491,2021
Amador,CA,349500,485,2021
Butte,CA,325600,478,2021
Calaveras,CA,354600,487,2021
Colusa,CA,300500,470,2021
Contra Costa,CA,689000,509,2021
Del Norte,CA,237700,432,2021
El Dorado,CA,510200,503,2021
Fresno,CA,288100,465,2021
Glenn,CA,262600,451,2021
Humboldt,CA,344800,485,2021
Imperial,CA,219800,414,2021
Inyo,CA,291400,466,2021
Kern,CA,241400,435,2021
Kings,CA,243300,438,2021
Lake,CA,260600,449,2021
Lassen,CA,211300,403,2021
Los Angeles,CA,647000,508,2021
Madera,CA,284800,464,2021
Marin,CA,1118300,511,2021
Mariposa,CA,302600,471,2021
Mendocino,CA,417100,497,2021
Merced,CA,288400,465,2021
Modoc,CA,152400,290,2021
Mono,CA,390100,494,2021
Monterey,CA,596400,506,2021
Napa,CA,685500,508,2021
Nevada,CA,474100,501,2021
Orange,CA,738100,509,2021
Placer,CA,539400,504,2021
Plumas,CA,268900,456,2021
Riverside,CA,390400,494,2021
Sacramento,CA,398300,495,2021
San Benito,CA,623000,506,2021
San Bernardino,CA,370700,490,2021
San Diego,CA,627200,507,2021
San Francisco,CA,1194500,511,2021
San Joaquin,CA,391500,494,2021
San Luis Obispo,CA,630600,507,2021
San Mateo,CA,1225900,511,2021
Santa Barbara,CA,625200,507,2021
Santa Clara,CA,1134400,511,2021
Santa Cruz,CA,826500,510,2021
Shasta,CA,281600,462,2021
Sierra,CA,231400,427,2021
Siskiyou,CA,229600,425,2021
Solano,CA,464000,501,2021
Sonoma,CA,665800,508,2021
Stanislaus,CA,338300,483,2021
Sutter,CA,326300,479,2021
Tehama,CA,243600,438,2021
Trinity,CA,300800,470,2021
Tulare,CA,240600,435,2021
Tuolumne,CA,333500,482,2021
Ventura,CA,633900,507,2021
Yolo,CA,476000,502,2021
Yuba,CA,286000,465,2021
Adams,CO,360600,488,2021
Alamosa,CO,160400,316,2021
Arapahoe,CO,415500,496,2021
Archuleta,CO,356400,488,2021
Baca,CO,117900,182,2021
Bent,CO,88900,66,2021
Boulder,CO,575700,505,2021
Broomfield,CO,482100,502,2021
Chaffee,CO,416100,497,2021
Cheyenne,CO,157500,307,2021
Clear Creek,CO,471400,501,2021
Conejos,CO,129600,224,2021
Costilla,CO,123000,202,2021
Crowley,CO,71200,14,2021
Custer,CO,262700,451,2021
Delta,CO,268400,455,2021
Denver,CO,459100,500,2021
Dolores,CO,181400,365,2021
Douglas,CO,540400,504,2021
Eagle,CO,640400,508,2021
Elbert,CO,538800,504,2021
El Paso,CO,331400,481,2021
Fremont,CO,217500,411,2021
Garfield,CO,383600,492,2021
Gilpin,CO,411500,496,2021
Grand,CO,374800,491,2021
Gunnison,CO,435800,498,2021
Hinsdale,CO,338600,483,2021
Huerfano,CO,193200,383,2021
Jackson,CO,239100,434,2021
Jefferson,CO,463400,501,2021
Kiowa,CO,105500,129,2021
Kit Carson,CO,161100,319,2021
Lake,CO,262800,451,2021
La Plata,CO,430200,497,2021
Larimer,CO,420200,497,2021
Las Animas,CO,168100,336,2021
Lincoln,CO,163900,326,2021
Logan,CO,177100,359,2021
Mesa,CO,264100,452,2021
Mineral,CO,354400,487,2021
Moffat,CO,201700,392,2021
Montezuma,CO,243500,438,2021
Montrose,CO,264900,453,2021
Morgan,CO,239800,434,2021
Otero,CO,107500,137,2021
Ouray,CO,528000,503,2021
Park,CO,395800,495,2021
Phillips,CO,213400,407,2021
Pitkin,CO,730300,509,2021
Prowers,CO,108400,141,2021
Pueblo,CO,190000,377,2021
Rio Blanco,CO,220100,414,2021
Rio Grande,CO,180600,364,2021
Routt,CO,570600,505,2021
Saguache,CO,161000,318,2021
San Juan,CO,330000,481,2021
San Miguel,CO,479500,502,2021
Sedgwick,CO,116700,176,2021
Summit,CO,641900,508,2021
Teller,CO,328900,480,2021
Washington,CO,173000,350,2021
Weld,CO,352000,486,2021
Yuma,CO,184400,370,2021
Fairfield,CT,443100,499,2021
Hartford,CT,249000,442,2021
Litchfield,CT,270000,456,2021
Middlesex,CT,298300,469,2021
New Haven,CT,259400,449,2021
New London,CT,257600,448,2021
Tolland,CT,264500,453,2021
Windham,CT,217300,411,2021
Kent,DE,238700,433,2021
New Castle,DE,275600,459,2021
Sussex,DE,285100,464,2021
District of,,635900,507,2021
Alachua,FL,210800,403,2021
Baker,FL,172300,348,2021
Bay,FL,209900,401,2021
Bradford,FL,127400,217,2021
Brevard,FL,235500,430,2021
Broward,FL,299700,469,2021
Calhoun,FL,103100,118,2021
Charlotte,FL,226700,421,2021
Citrus,FL,158800,310,2021
Clay,FL,212200,405,2021
Collier,FL,374700,491,2021
Columbia,FL,151400,288,2021
DeSoto,FL,112600,158,2021
Dixie,FL,84600,49,2021
Duval,FL,211200,403,2021
Escambia,FL,171900,347,2021
Flagler,FL,247000,441,2021
Franklin,FL,198500,389,2021
Gadsden,FL,105600,129,2021
Gilchrist,FL,137900,251,2021
Glades,FL,79000,31,2021
Gulf,FL,190700,380,2021
Hamilton,FL,87000,58,2021
Hardee,FL,101100,109,2021
Hendry,FL,116900,177,2021
Hernando,FL,173700,352,2021
Highlands,FL,131900,232,2021
Hillsborough,FL,251200,444,2021
Holmes,FL,85000,50,2021
Indian River,FL,242100,437,2021
Jackson,FL,104800,125,2021
Jefferson,FL,153400,294,2021
Lafayette,FL,102400,115,2021
Lake,FL,223000,417,2021
Lee,FL,248300,441,2021
Leon,FL,223400,417,2021
Levy,FL,130200,226,2021
Liberty,FL,102500,116,2021
Madison,FL,89000,66,2021
Manatee,FL,267300,455,2021
Marion,FL,160300,315,2021
Martin,FL,306700,472,2021
Miami-Dade,FL,332800,481,2021
Monroe,FL,613400,506,2021
Nassau,FL,264100,452,2021
Okaloosa,FL,248400,442,2021
Okeechobee,FL,125700,212,2021
Orange,FL,276900,460,2021
Osceola,FL,238700,433,2021
Palm Beach,FL,316600,476,2021
Pasco,FL,193000,383,2021
Pinellas,FL,238400,432,2021
Polk,FL,177900,360,2021
Putnam,FL,111200,152,2021
St. Johns,FL,348100,485,2021
St. Lucie,FL,231000,426,2021
Santa Rosa,FL,231800,427,2021
Sarasota,FL,286000,465,2021
Seminole,FL,280100,462,2021
Sumter,FL,280100,462,2021
Suwannee,FL,118100,183,2021
Taylor,FL,80200,34,2021
Union,FL,122000,198,2021
Volusia,FL,212900,406,2021
Wakulla,FL,182400,367,2021
Walton,FL,274500,458,2021
Washington,FL,124900,210,2021
Appling,GA,83200,43,2021
Atkinson,GA,62400,6,2021
Bacon,GA,88200,63,2021
Baker,GA,103200,119,2021
Baldwin,GA,130100,226,2021
Banks,GA,176300,357,2021
Barrow,GA,183200,369,2021
Bartow,GA,191800,382,2021
Ben Hill,GA,86100,54,2021
Berrien,GA,103700,121,2021
Bibb,GA,131400,230,2021
Bleckley,GA,106500,133,2021
Brantley,GA,84700,49,2021
Brooks,GA,105700,130,2021
Bryan,GA,243800,439,2021
Bulloch,GA,152600,291,2021
Burke,GA,90300,71,2021
Butts,GA,168600,337,2021
Calhoun,GA,57800,3,2021
Camden,GA,182500,367,2021
Candler,GA,94700,87,2021
Carroll,GA,162300,322,2021
Catoosa,GA,162500,322,2021
Charlton,GA,95600,90,2021
Chatham,GA,214900,408,2021
Chattahoochee,GA,111600,154,2021
Chattooga,GA,73300,17,2021
Cherokee,GA,292300,467,2021
Clarke,GA,199400,390,2021
Clay,GA,60900,5,2021
Clayton,GA,136600,248,2021
Clinch,GA,71500,15,2021
Cobb,GA,293800,467,2021
Coffee,GA,107900,139,2021
Colquitt,GA,96700,94,2021
Columbia,GA,228300,423,2021
Cook,GA,109600,146,2021
Coweta,GA,242800,437,2021
Crawford,GA,146100,272,2021
Crisp,GA,97300,95,2021
Dade,GA,132500,234,2021
Dawson,GA,266000,454,2021
Decatur,GA,120900,194,2021
DeKalb,GA,255600,447,2021
Dodge,GA,95400,89,2021
Dooly,GA,80200,34,2021
Dougherty,GA,107400,137,2021
Douglas,GA,182300,367,2021
Early,GA,118600,185,2021
Echols,GA,77800,27,2021
Effingham,GA,178800,362,2021
Elbert,GA,92000,76,2021
Emanuel,GA,77100,25,2021
Evans,GA,110700,150,2021
Fannin,GA,217600,412,2021
Fayette,GA,309300,474,2021
Floyd,GA,148400,278,2021
Forsyth,GA,385600,493,2021
Franklin,GA,130700,228,2021
Fulton,GA,345100,485,2021
Gilmer,GA,216600,410,2021
Glascock,GA,100200,106,2021
Glynn,GA,204900,396,2021
Gordon,GA,155600,301,2021
Grady,GA,129000,221,2021
Greene,GA,250700,444,2021
Gwinnett,GA,256700,448,2021
Habersham,GA,160300,315,2021
Hall,GA,233600,429,2021
Hancock,GA,83500,45,2021
Haralson,GA,153600,295,2021
Harris,GA,238200,432,2021
Hart,GA,157600,308,2021
Heard,GA,116200,174,2021
Henry,GA,202300,393,2021
Houston,GA,161200,319,2021
Irwin,GA,85300,51,2021
Jackson,GA,235100,429,2021
Jasper,GA,153800,296,2021
Jeff Davis,GA,89500,69,2021
Jefferson,GA,88800,65,2021
Jenkins,GA,76600,23,2021
Johnson,GA,76400,23,2021
Jones,GA,142700,264,2021
Lamar,GA,156800,305,2021
Lanier,GA,125800,213,2021
Laurens,GA,109500,146,2021
Lee,GA,178500,361,2021
Liberty,GA,138400,253,2021
Lincoln,GA,143900,267,2021
Long,GA,138000,252,2021
Lowndes,GA,154200,297,2021
Lumpkin,GA,216500,410,2021
McDuffie,GA,121900,198,2021
McIntosh,GA,153600,295,2021
Macon,GA,67400,10,2021
Madison,GA,156200,303,2021
Marion,GA,96400,93,2021
Meriwether,GA,112200,156,2021
Miller,GA,106100,131,2021
Mitchell,GA,88800,65,2021
Monroe,GA,178800,362,2021
Montgomery,GA,93500,81,2021
Morgan,GA,240300,435,2021
Murray,GA,130300,227,2021
Muscogee,GA,146000,272,2021
Newton,GA,167300,334,2021
Oconee,GA,329700,481,2021
Oglethorpe,GA,145700,272,2021
Paulding,GA,204700,396,2021
Peach,GA,147600,278,2021
Pickens,GA,220100,414,2021
Pierce,GA,103200,119,2021
Pike,GA,202200,392,2021
Polk,GA,132400,233,2021
Pulaski,GA,104900,127,2021
Putnam,GA,173700,352,2021
Quitman,GA,59600,4,2021
Rabun,GA,190800,380,2021
Randolph,GA,79300,31,2021
Richmond,GA,123400,203,2021
Rockdale,GA,174600,353,2021
Schley,GA,132400,233,2021
Screven,GA,99200,102,2021
Seminole,GA,94600,86,2021
Spalding,GA,149600,282,2021
Stephens,GA,127200,216,2021
Stewart,GA,48400,0,2021
Sumter,GA,116900,177,2021
Talbot,GA,99200,102,2021
Taliaferro,GA,65300,8,2021
Tattnall,GA,93600,82,2021
Taylor,GA,87300,59,2021
Telfair,GA,69100,12,2021
Terrell,GA,93300,80,2021
Thomas,GA,158900,311,2021
Tift,GA,131400,230,2021
Toombs,GA,102600,116,2021
Towns,GA,243000,438,2021
Treutlen,GA,75900,22,2021
Troup,GA,144900,270,2021
Turner,GA,76700,24,2021
Twiggs,GA,73100,17,2021
Union,GA,215800,409,2021
Upson,GA,115100,170,2021
Walker,GA,127500,217,2021
Walton,GA,231900,427,2021
Ware,GA,87700,61,2021
Warren,GA,70500,13,2021
Washington,GA,98400,99,2021
Wayne,GA,121700,197,2021
Webster,GA,73000,17,2021
Wheeler,GA,67600,11,2021
White,GA,198900,389,2021
Whitfield,GA,150700,286,2021
Wilcox,GA,63400,7,2021
Wilkes,GA,79800,33,2021
Wilkinson,GA,77000,25,2021
Worth,GA,94600,86,2021
Hawaii,HI,385900,493,2021
Honolulu,HI,726800,509,2021
Kauai,HI,632900,507,2021
Maui,HI,676800,508,2021
Ada,ID,342500,484,2021
Adams,ID,244800,439,2021
Bannock,ID,184600,371,2021
Bear Lake,ID,160200,315,2021
Benewah,ID,196800,387,2021
Bingham,ID,190600,379,2021
Blaine,ID,507400,503,2021
Boise,ID,278300,461,2021
Bonner,ID,308900,473,2021
Bonneville,ID,231100,426,2021
Boundary,ID,262300,451,2021
Butte,ID,162300,322,2021
Camas,ID,173200,350,2021
Canyon,ID,242000,436,2021
Caribou,ID,160800,318,2021
Cassia,ID,183900,370,2021
Clark,ID,119900,190,2021
Clearwater,ID,177700,360,2021
Custer,ID,221200,416,2021
Elmore,ID,177300,359,2021
Franklin,ID,232500,428,2021
Fremont,ID,208200,399,2021
Gem,ID,229000,424,2021
Gooding,ID,163400,325,2021
Idaho,ID,213000,406,2021
Jefferson,ID,245100,440,2021
Jerome,ID,207100,398,2021
Kootenai,ID,328700,480,2021
Latah,ID,261500,450,2021
Lemhi,ID,217900,412,2021
Lewis,ID,157000,305,2021
Lincoln,ID,156700,305,2021
Madison,ID,260600,449,2021
Minidoka,ID,170500,342,2021
Nez Perce,ID,221100,416,2021
Oneida,ID,192800,383,2021
Owyhee,ID,199000,390,2021
Payette,ID,201600,392,2021
Power,ID,160000,314,2021
Shoshone,ID,141800,261,2021
Teton,ID,385500,493,2021
Twin Falls,ID,206800,398,2021
Valley,ID,355600,487,2021
Washington,ID,171300,345,2021
Adams,IL,134500,241,2021
Alexander,IL,60800,4,2021
Bond,IL,119000,186,2021
Boone,IL,163200,324,2021
Brown,IL,106200,131,2021
Bureau,IL,108700,142,2021
Calhoun,IL,149200,281,2021
Carroll,IL,100700,108,2021
Cass,IL,83400,44,2021
Champaign,IL,170600,343,2021
Christian,IL,96100,92,2021
Clark,IL,102200,114,2021
Clay,IL,93700,83,2021
Clinton,IL,152900,292,2021
Coles,IL,103200,119,2021
Cook,IL,266800,454,2021
Crawford,IL,96400,93,2021
Cumberland,IL,107900,139,2021
DeKalb,IL,190600,379,2021
De Witt,IL,109800,147,2021
Douglas,IL,119800,190,2021
DuPage,IL,324900,478,2021
Edgar,IL,83600,45,2021
Edwards,IL,84800,49,2021
Effingham,IL,158000,309,2021
Fayette,IL,95600,90,2021
Ford,IL,101200,109,2021
Franklin,IL,79200,31,2021
Fulton,IL,90800,72,2021
Gallatin,IL,76600,23,2021
Greene,IL,84200,47,2021
Grundy,IL,212300,406,2021
Hamilton,IL,93700,83,2021
Hancock,IL,93300,80,2021
Hardin,IL,77700,27,2021
Henderson,IL,88100,62,2021
Henry,IL,125500,212,2021
Iroquois,IL,111700,154,2021
Jackson,IL,112700,159,2021
Jasper,IL,100400,107,2021
Jefferson,IL,102200,114,2021
Jersey,IL,146900,276,2021
Jo Daviess,IL,159300,312,2021
Johnson,IL,122300,199,2021
Kane,IL,255900,447,2021
Kankakee,IL,158100,309,2021
Kendall,IL,255400,446,2021
Knox,IL,86300,56,2021
Lake,IL,279500,461,2021
LaSalle,IL,133200,236,2021
Lawrence,IL,81500,37,2021
Lee,IL,127700,218,2021
Livingston,IL,114900,169,2021
Logan,IL,111500,153,2021
McDonough,IL,89000,66,2021
McHenry,IL,241500,436,2021
McLean,IL,170100,342,2021
Macon,IL,105900,130,2021
Macoupin,IL,103800,122,2021
Madison,IL,142100,262,2021
Marion,IL,83700,46,2021
Marshall,IL,111300,152,2021
Mason,IL,86200,56,2021
Massac,IL,94000,83,2021
Menard,IL,154300,297,2021
Mercer,IL,116300,174,2021
Monroe,IL,226300,420,2021
Montgomery,IL,92300,77,2021
Morgan,IL,110000,147,2021
Moultrie,IL,108100,140,2021
Ogle,IL,156200,303,2021
Peoria,IL,133000,236,2021
Perry,IL,85800,53,2021
Piatt,IL,152000,290,2021
Pike,IL,88600,64,2021
Pope,IL,114400,166,2021
Pulaski,IL,65500,8,2021
Putnam,IL,138600,254,2021
Randolph,IL,114400,166,2021
Richland,IL,90000,71,2021
Rock Island,IL,125200,211,2021
St. Clair,IL,140600,258,2021
Saline,IL,81000,37,2021
Sangamon,IL,147600,278,2021
Schuyler,IL,101600,111,2021
Scott,IL,91500,74,2021
Shelby,IL,106800,135,2021
Stark,IL,86900,58,2021
Stephenson,IL,103900,122,2021
Tazewell,IL,145500,271,2021
Union,IL,109500,146,2021
Vermilion,IL,81700,38,2021
Wabash,IL,83300,44,2021
Warren,IL,87400,60,2021
Washington,IL,123500,204,2021
Wayne,IL,94100,84,2021
White,IL,83100,43,2021
Whiteside,IL,109600,146,2021
Will,IL,249400,443,2021
Williamson,IL,125800,213,2021
Winnebago,IL,125900,213,2021
Woodford,IL,172000,347,2021
Adams,IN,145000,270,2021
Allen,IN,149000,280,2021
Bartholomew,IN,172900,350,2021
Benton,IN,107000,136,2021
Blackford,IN,80800,36,2021
Boone,IN,270600,457,2021
Brown,IN,205200,396,2021
Carroll,IN,138300,253,2021
Cass,IN,95600,90,2021
Clark,IN,162800,323,2021
Clay,IN,108900,144,2021
Clinton,IN,126400,214,2021
Crawford,IN,95600,90,2021
Daviess,IN,156000,302,2021
Dearborn,IN,179100,362,2021
Decatur,IN,148600,279,2021
DeKalb,IN,135200,243,2021
Delaware,IN,103300,119,2021
Dubois,IN,168800,338,2021
Elkhart,IN,159000,311,2021
Fayette,IN,88400,64,2021
Floyd,IN,187900,375,2021
Fountain,IN,111400,153,2021
Franklin,IN,172200,348,2021
Fulton,IN,120300,192,2021
Gibson,IN,136000,246,2021
Grant,IN,99300,103,2021
Greene,IN,106600,134,2021
Hamilton,IN,302400,470,2021
Hancock,IN,195300,386,2021
Harrison,IN,169400,340,2021
Hendricks,IN,220800,415,2021
Henry,IN,108800,142,2021
Howard,IN,116600,176,2021
Huntington,IN,113300,161,2021
Jackson,IN,137900,251,2021
Jasper,IN,164700,329,2021
Jay,IN,96100,92,2021
Jefferson,IN,148900,280,2021
Jennings,IN,116300,174,2021
Johnson,IN,196200,387,2021
Knox,IN,106800,135,2021
Kosciusko,IN,160500,316,2021
LaGrange,IN,208600,400,2021
Lake,IN,167800,335,2021
LaPorte,IN,145600,271,2021
Lawrence,IN,124500,208,2021
Madison,IN,111600,154,2021
Marion,IN,156000,302,2021
Marshall,IN,150200,284,2021
Martin,IN,130000,226,2021
Miami,IN,97900,97,2021
Monroe,IN,202400,393,2021
Montgomery,IN,136800,248,2021
Morgan,IN,172800,349,2021
Newton,IN,124100,206,2021
Noble,IN,144000,267,2021
Ohio,IN,166700,333,2021
Orange,IN,108000,139,2021
Owen,IN,134500,241,2021
Parke,IN,103400,119,2021
Perry,IN,118500,185,2021
Pike,IN,110600,150,2021
Porter,IN,210100,402,2021
Posey,IN,165200,330,2021
Pulaski,IN,114400,166,2021
Putnam,IN,154500,298,2021
Randolph,IN,87500,60,2021
Ripley,IN,162700,323,2021
Rush,IN,124800,209,2021
St. Joseph,IN,142300,262,2021
Scott,IN,117100,179,2021
Shelby,IN,143300,265,2021
Spencer,IN,144100,268,2021
Starke,IN,118600,185,2021
Steuben,IN,162800,323,2021
Sullivan,IN,94100,84,2021
Switzerland,IN,129500,222,2021
Tippecanoe,IN,169500,341,2021
Tipton,IN,133400,237,2021
Union,IN,125200,211,2021
Vanderburgh,IN,142600,263,2021
Vermillion,IN,88600,64,2021
Vigo,IN,114000,164,2021
Wabash,IN,117700,181,2021
Warren,IN,121900,198,2021
Warrick,IN,181200,364,2021
Washington,IN,131400,230,2021
Wayne,IN,105500,129,2021
Wells,IN,140200,257,2021
White,IN,128100,219,2021
Whitley,IN,163800,326,2021
Adair,IA,112200,156,2021
Adams,IA,88800,65,2021
Allamakee,IA,142600,263,2021
Appanoose,IA,91800,75,2021
Audubon,IA,88700,65,2021
Benton,IA,166100,332,2021
Black Hawk,IA,155400,301,2021
Boone,IA,151400,288,2021
Bremer,IA,173600,352,2021
Buchanan,IA,146900,276,2021
Buena Vista,IA,126300,214,2021
Butler,IA,127700,218,2021
Calhoun,IA,88900,66,2021
Carroll,IA,143700,266,2021
Cass,IA,112900,160,2021
Cedar,IA,167500,334,2021
Cerro Gordo,IA,133400,237,2021
Cherokee,IA,120800,194,2021
Chickasaw,IA,132900,235,2021
Clarke,IA,125300,211,2021
Clay,IA,134000,239,2021
Clayton,IA,136000,246,2021
Clinton,IA,128900,221,2021
Crawford,IA,101200,109,2021
Dallas,IA,273800,458,2021
Davis,IA,124500,208,2021
Decatur,IA,87900,62,2021
Delaware,IA,146400,273,2021
Des Moines,IA,119800,190,2021
Dickinson,IA,211700,404,2021
Dubuque,IA,183700,369,2021
Emmet,IA,91000,73,2021
Fayette,IA,109200,145,2021
Floyd,IA,108400,141,2021
Franklin,IA,94200,85,2021
Fremont,IA,117500,180,2021
Greene,IA,99300,103,2021
Grundy,IA,148300,278,2021
Guthrie,IA,138000,252,2021
Hamilton,IA,105600,129,2021
Hancock,IA,99600,104,2021
Hardin,IA,97200,95,2021
Harrison,IA,127800,218,2021
Henry,IA,126400,214,2021
Howard,IA,113800,163,2021
Humboldt,IA,113800,163,2021
Ida,IA,95000,88,2021
Iowa,IA,155900,302,2021
Jackson,IA,138600,254,2021
Jasper,IA,142500,263,2021
Jefferson,IA,119500,188,2021
Johnson,IA,248100,441,2021
Jones,IA,146400,273,2021
Keokuk,IA,97700,96,2021
Kossuth,IA,112900,160,2021
Lee,IA,102800,117,2021
Linn,IA,167000,334,2021
Louisa,IA,117600,181,2021
Lucas,IA,95600,90,2021
Lyon,IA,167900,335,2021
Madison,IA,193700,384,2021
Mahaska,IA,118600,185,2021
Marion,IA,163500,325,2021
Marshall,IA,106900,135,2021
Mills,IA,190300,378,2021
Mitchell,IA,124600,208,2021
Monona,IA,99300,103,2021
Monroe,IA,115000,169,2021
Montgomery,IA,88200,63,2021
Muscatine,IA,144100,268,2021
O'Brien,IA,122900,201,2021
Osceola,IA,104400,124,2021
Page,IA,96200,92,2021
Palo Alto,IA,110800,150,2021
Plymouth,IA,176800,358,2021
Pocahontas,IA,83900,46,2021
Polk,IA,201300,392,2021
