county,state,medianHouseholdIncome,medianHouseholdIncomeBucket,year
Fisher,TX,55862,261,2021
Floyd,TX,54007,226,2021
Foard,TX,37679,36,2021
Fort Bend,TX,102590,503,2021
Franklin,TX,61391,342,2021
Freestone,TX,55910,262,2021
Frio,TX,58456,303,2021
Gaines,TX,67728,412,2021
Galveston,TX,79328,471,2021
Garza,TX,64871,386,2021
Gillespie,TX,64438,382,2021
Glasscock,TX,85417,482,2021
Goliad,TX,52335,194,2021
Gonzales,TX,55698,257,2021
Gray,TX,50635,167,2021
Grayson,TX,62078,350,2021
Gregg,TX,56566,272,2021
Grimes,TX,59086,310,2021
Guadalupe,TX,80047,472,2021
Hale,TX,48649,142,2021
Hall,TX,41467,62,2021
Hamilton,TX,44030,87,2021
Hansford,TX,47500,131,2021
Hardeman,TX,56400,270,2021
Hardin,TX,65347,391,2021
Harris,TX,65788,395,2021
Harrison,TX,57996,293,2021
Hartley,TX,61196,340,2021
Haskell,TX,48432,139,2021
Hays,TX,71061,435,2021
Hemphill,TX,54867,242,2021
Henderson,TX,51963,187,2021
Hidalgo,TX,44666,94,2021
Hill,TX,57800,290,2021
Hockley,TX,49241,149,2021
Hood,TX,75851,457,2021
Hopkins,TX,57745,289,2021
Houston,TX,43644,83,2021
Howard,TX,60260,328,2021
Hudspeth,TX,32404,19,2021
Hunt,TX,61053,338,2021
Hutchinson,TX,57288,283,2021
Irion,TX,39770,49,2021
Jack,TX,56916,278,2021
Jackson,TX,60807,335,2021
Jasper,TX,44356,91,2021
Jeff Davis,TX,38659,41,2021
Jefferson,TX,53613,219,2021
Jim Hogg,TX,37342,34,2021
Jim Wells,TX,47629,132,2021
Johnson,TX,70767,433,2021
Jones,TX,55575,255,2021
Karnes,TX,49526,152,2021
Kaufman,TX,75187,455,2021
Kendall,TX,100706,501,2021
Kenedy,TX,42778,72,2021
Kent,TX,63994,376,2021
Kerr,TX,62204,352,2021
Kimble,TX,55677,256,2021
King,TX,42125,67,2021
Kinney,TX,58925,308,2021
Kleberg,TX,49986,159,2021
Knox,TX,50163,161,2021
Lamar,TX,51561,181,2021
Lamb,TX,50041,160,2021
Lampasas,TX,66506,402,2021
La Salle,TX,61042,337,2021
Lavaca,TX,57602,286,2021
Lee,TX,60750,334,2021
Leon,TX,48676,143,2021
Liberty,TX,53871,224,2021
Limestone,TX,49507,152,2021
Lipscomb,TX,66250,398,2021
Live Oak,TX,52870,204,2021
Llano,TX,62839,360,2021
Lubbock,TX,56529,272,2021
Lynn,TX,49747,157,2021
McCulloch,TX,46552,118,2021
McLennan,TX,53723,221,2021
McMullen,TX,63056,363,2021
Madison,TX,59923,323,2021
Marion,TX,43153,77,2021
Martin,TX,69194,423,2021
Mason,TX,73186,447,2021
Matagorda,TX,48566,141,2021
Maverick,TX,44502,92,2021
Medina,TX,67180,406,2021
Menard,TX,40341,53,2021
Midland,TX,88210,486,2021
Milam,TX,52810,203,2021
Mills,TX,53483,217,2021
Mitchell,TX,50144,160,2021
Montague,TX,59127,311,2021
Montgomery,TX,88597,488,2021
Moore,TX,55543,254,2021
Morris,TX,46468,117,2021
Motley,TX,59286,312,2021
Nacogdoches,TX,47306,128,2021
Navarro,TX,50466,164,2021
Newton,TX,38116,38,2021
Nolan,TX,44700,94,2021
Nueces,TX,59477,316,2021
Ochiltree,TX,57413,284,2021
Oldham,TX,68077,415,2021
Orange,TX,68756,420,2021
Palo Pinto,TX,59796,321,2021
Panola,TX,54853,242,2021
Parker,TX,88535,488,2021
Parmer,TX,62885,361,2021
Pecos,TX,55652,256,2021
Polk,TX,52826,204,2021
Potter,TX,45096,99,2021
Presidio,TX,26395,12,2021
Rains,TX,55758,259,2021
Randall,TX,70544,432,2021
Reagan,TX,62829,360,2021
Real,TX,44083,88,2021
Red River,TX,40674,55,2021
Reeves,TX,53548,218,2021
Refugio,TX,50745,169,2021
Roberts,TX,62717,358,2021
Robertson,TX,55709,257,2021
Rockwall,TX,111595,506,2021
Runnels,TX,52103,190,2021
Rusk,TX,60330,328,2021
Sabine,TX,41308,61,2021
San Augustine,TX,43130,76,2021
San Jacinto,TX,46678,120,2021
San Patricio,TX,59532,317,2021
San Saba,TX,46927,123,2021
Schleicher,TX,61094,338,2021
Scurry,TX,53376,215,2021
Shackelford,TX,54896,243,2021
Shelby,TX,44504,93,2021
Sherman,TX,55667,256,2021
Smith,TX,62518,356,2021
Somervell,TX,89253,489,2021
Starr,TX,33334,21,2021
Stephens,TX,46537,117,2021
Sterling,TX,55481,254,2021
Stonewall,TX,62273,353,2021
Sutton,TX,61538,344,2021
Swisher,TX,39685,48,2021
Tarrant,TX,73545,449,2021
Taylor,TX,57811,290,2021
Terrell,TX,47012,124,2021
Terry,TX,47734,133,2021
Throckmorton,TX,47500,131,2021
Titus,TX,53818,223,2021
Tom Green,TX,62052,350,2021
Travis,TX,85043,481,2021
Trinity,TX,45392,103,2021
Tyler,TX,49130,148,2021
Upshur,TX,55046,246,2021
Upton,TX,58333,300,2021
Uvalde,TX,51602,182,2021
Val Verde,TX,51949,187,2021
Van Zandt,TX,61121,339,2021
Victoria,TX,60598,332,2021
Walker,TX,44104,89,2021
Waller,TX,65379,391,2021
Ward,TX,66216,398,2021
Washington,TX,65913,396,2021
Webb,TX,54618,237,2021
Wharton,TX,53963,225,2021
Wheeler,TX,52138,191,2021
Wichita,TX,53272,213,2021
Wilbarger,TX,45262,102,2021
Willacy,TX,39401,45,2021
Williamson,TX,94705,496,2021
Wilson,TX,84042,479,2021
Winkler,TX,67904,414,2021
Wise,TX,75482,456,2021
Wood,TX,58418,302,2021
Yoakum,TX,73102,447,2021
Young,TX,52074,190,2021
Zapata,TX,34406,25,2021
Zavala,TX,44573,93,2021
Beaver,UT,74569,453,2021
Box Elder,UT,67486,409,2021
Cache,UT,65670,394,2021
Carbon,UT,51725,183,2021
Daggett,UT,49792,157,2021
Davis,UT,92765,493,2021
Duchesne,UT,66463,401,2021
Emery,UT,61234,340,2021
Garfield,UT,45724,107,2021
Grand,UT,51433,180,2021
Iron,UT,56308,267,2021
Juab,UT,74741,453,2021
Kane,UT,56395,270,2021
Millard,UT,66304,399,2021
Morgan,UT,112721,507,2021
Piute,UT,33611,22,2021
Rich,UT,67396,408,2021
Salt Lake,UT,82206,476,2021
San Juan,UT,52400,196,2021
Sanpete,UT,60186,327,2021
Sevier,UT,60262,328,2021
Summit,UT,116351,508,2021
Tooele,UT,87557,486,2021
Uintah,UT,61293,341,2021
Utah,UT,82893,478,2021
Wasatch,UT,94044,495,2021
Washington,UT,65040,389,2021
Wayne,UT,55605,255,2021
Weber,UT,74345,452,2021
Addison,VT,77978,466,2021
Bennington,VT,63448,369,2021
Caledonia,VT,55159,248,2021
Chittenden,VT,81957,476,2021
Essex,VT,48194,137,2021
Franklin,VT,68476,417,2021
Grand Isle,VT,85154,481,2021
Lamoille,VT,66016,397,2021
Orange,VT,67906,414,2021
Orleans,VT,58037,295,2021
Rutland,VT,59751,320,2021
Washington,VT,70128,429,2021
Windham,VT,59195,311,2021
Windsor,VT,63787,373,2021
Accomack,VA,50601,166,2021
Albemarle,VA,90568,490,2021
Alleghany,VA,49705,156,2021
Amelia,VA,57420,284,2021
Amherst,VA,60876,336,2021
Appomattox,VA,55268,250,2021
Arlington,VA,128145,510,2021
Augusta,VA,69082,423,2021
Bath,VA,55807,260,2021
Bedford,VA,70870,433,2021
Bland,VA,54556,236,2021
Botetourt,VA,72941,445,2021
Brunswick,VA,49597,153,2021
Buchanan,VA,37093,34,2021
Buckingham,VA,49841,157,2021
Campbell,VA,53918,225,2021
Caroline,VA,76528,461,2021
Carroll,VA,45220,101,2021
Charles City,VA,59543,317,2021
Charlotte,VA,45567,104,2021
Chesterfield,VA,88315,487,2021
Clarke,VA,86633,484,2021
Craig,VA,60283,328,2021
Culpeper,VA,85274,482,2021
Cumberland,VA,57568,286,2021
Dickenson,VA,33905,23,2021
Dinwiddie,VA,68918,422,2021
Essex,VA,54375,233,2021
Fairfax,VA,118492,509,2021
Fauquier,VA,111368,506,2021
Floyd,VA,51612,182,2021
Fluvanna,VA,82983,478,2021
Franklin,VA,49424,150,2021
Frederick,VA,84317,480,2021
Giles,VA,57911,292,2021
Gloucester,VA,77733,465,2021
Goochland,VA,100517,501,2021
Grayson,VA,43022,75,2021
Greene,VA,73844,450,2021
Greensville,VA,53063,207,2021
Halifax,VA,45962,110,2021
Hanover,VA,96911,499,2021
Henrico,VA,76345,460,2021
Henry,VA,41103,59,2021
Highland,VA,52901,205,2021
Isle of Wight,VA,84673,481,2021
James City,VA,94907,496,2021
King and Queen,VA,61672,346,2021
King George,VA,101599,502,2021
King William,VA,74592,453,2021
Lancaster,VA,64460,382,2021
Lee,VA,37574,35,2021
Loudoun,VA,156821,511,2021
Louisa,VA,70974,434,2021
Lunenburg,VA,47269,127,2021
Madison,VA,72349,442,2021
Mathews,VA,73229,448,2021
Mecklenburg,VA,46378,115,2021
Middlesex,VA,63782,373,2021
Montgomery,VA,60666,333,2021
Nelson,VA,67707,411,2021
New Kent,VA,101628,502,2021
Northampton,VA,50347,162,2021
Northumberland,VA,61291,341,2021
Nottoway,VA,54614,237,2021
Orange,VA,79211,470,2021
Page,VA,53168,211,2021
Patrick,VA,47215,126,2021
Pittsylvania,VA,49486,152,2021
Powhatan,VA,101395,502,2021
Prince Edward,VA,49019,147,2021
Prince George,VA,78895,469,2021
Prince William,VA,113831,508,2021
Pulaski,VA,55446,253,2021
Rappahannock,VA,90307,490,2021
Richmond,VA,54795,241,2021
Roanoke,VA,48476,140,2021
Rockbridge,VA,57828,290,2021
Rockingham,VA,67484,409,2021
Russell,VA,41100,59,2021
Scott,VA,42561,71,2021
Shenandoah,VA,58609,305,2021
Smyth,VA,42588,71,2021
Southampton,VA,65079,389,2021
Spotsylvania,VA,98973,500,2021
Stafford,VA,119818,509,2021
Surry,VA,61105,338,2021
Sussex,VA,56968,279,2021
Tazewell,VA,42937,73,2021
Warren,VA,72840,445,2021
Washington,VA,54737,239,2021
Westmoreland,VA,53113,210,2021
Wise,VA,44884,96,2021
Wythe,VA,52726,201,2021
York,VA,96144,498,2021
Alexandria,VA,105450,504,2021
Bristol,VA,43879,86,2021
Buena Vista,VA,42156,67,2021
Charlottesville,VA,63470,369,2021
Chesapeake,VA,85563,483,2021
Colonial Heights,VA,65570,393,2021
Covington,VA,41242,60,2021
Danville,VA,38904,42,2021
Emporia,VA,36111,30,2021
Falls Church,VA,155071,511,2021
Fredericksburg,VA,72293,441,2021
Galax,VA,39808,49,2021
Hampton,VA,59380,314,2021
Harrisonburg,VA,51055,175,2021
Hopewell,VA,44209,89,2021
Lexington,VA,66114,397,2021
Lynchburg,VA,54015,226,2021
Manassas,VA,101934,503,2021
Manassas Park,VA,90544,490,2021
Martinsville,VA,36832,33,2021
Newport News,VA,57463,285,2021
Norfolk,VA,56244,267,2021
Norton,VA,35592,28,2021
Petersburg,VA,44890,96,2021
Poquoson,VA,112026,507,2021
Portsmouth,VA,54020,226,2021
Radford,VA,44360,91,2021
Salem,VA,66472,401,2021
Staunton,VA,53041,207,2021
Suffolk,VA,81883,475,2021
Virginia Beach,VA,81810,475,2021
Waynesboro,VA,47238,127,2021
Williamsburg,VA,65297,390,2021
Winchester,VA,61321,342,2021
Adams,WA,54573,236,2021
Asotin,WA,57263,282,2021
Benton,WA,76612,461,2021
Chelan,WA,64895,386,2021
Clallam,WA,60044,326,2021
Clark,WA,82719,478,2021
Columbia,WA,64688,384,2021
Cowlitz,WA,64506,383,2021
Douglas,WA,68979,422,2021
Ferry,WA,45907,109,2021
Franklin,WA,72452,443,2021
Garfield,WA,50625,167,2021
Grant,WA,63566,370,2021
Grays Harbor,WA,53615,220,2021
Island,WA,75628,457,2021
Jefferson,WA,59968,324,2021
King,WA,106326,504,2021
Kitsap,WA,84600,480,2021
Kittitas,WA,64134,378,2021
Klickitat,WA,59583,318,2021
Lewis,WA,60581,331,2021
Lincoln,WA,62810,359,2021
Mason,WA,66325,399,2021
Okanogan,WA,51992,188,2021
Pacific,WA,54598,237,2021
Pend Oreille,WA,59134,311,2021
Pierce,WA,82574,477,2021
San Juan,WA,68577,418,2021
Skagit,WA,75308,456,2021
Skamania,WA,75565,456,2021
Snohomish,WA,95618,497,2021
Spokane,WA,64079,377,2021
Stevens,WA,57206,281,2021
Thurston,WA,81501,474,2021
Wahkiakum,WA,54422,234,2021
Walla Walla,WA,63686,372,2021
Whatcom,WA,70011,429,2021
Whitman,WA,43613,82,2021
Yakima,WA,58380,301,2021
Barbour,WV,42260,68,2021
Berkeley,WV,68101,415,2021
Boone,WV,50598,166,2021
Braxton,WV,42519,71,2021
Brooke,WV,51210,177,2021
Cabell,WV,43779,85,2021
Calhoun,WV,37428,35,2021
Clay,WV,37197,34,2021
Doddridge,WV,58750,306,2021
Fayette,WV,45988,110,2021
Gilmer,WV,45870,109,2021
Grant,WV,47224,126,2021
Greenbrier,WV,41694,63,2021
Hampshire,WV,50890,172,2021
Hancock,WV,52062,189,2021
Hardy,WV,46592,118,2021
Harrison,WV,54124,228,2021
Jackson,WV,53165,211,2021
Jefferson,WV,86711,485,2021
Kanawha,WV,50574,165,2021
Lewis,WV,45345,103,2021
Lincoln,WV,46683,120,2021
Logan,WV,38493,40,2021
McDowell,WV,30127,15,2021
Marion,WV,55094,247,2021
Marshall,WV,52371,195,2021
Mason,WV,49957,158,2021
Mercer,WV,43293,78,2021
Mineral,WV,57345,283,2021
Mingo,WV,35349,27,2021
Monongalia,WV,56466,271,2021
Monroe,WV,47417,129,2021
Morgan,WV,56616,274,2021
Nicholas,WV,42946,74,2021
Ohio,WV,51516,180,2021
Pendleton,WV,46506,117,2021
Pleasants,WV,58433,303,2021
Pocahontas,WV,37225,34,2021
Preston,WV,55755,258,2021
Putnam,WV,68740,420,2021
Raleigh,WV,43150,76,2021
Randolph,WV,47343,128,2021
Ritchie,WV,45184,101,2021
Roane,WV,38608,41,2021
Summers,WV,41077,58,2021
Taylor,WV,52823,203,2021
Tucker,WV,49808,157,2021
Tyler,WV,50601,166,2021
Upshur,WV,44470,92,2021
Wayne,WV,45591,105,2021
Webster,WV,37720,36,2021
Wetzel,WV,47611,132,2021
Wirt,WV,49441,150,2021
Wood,WV,50231,161,2021
Wyoming,WV,44630,94,2021
Adams,WI,51878,186,2021
Ashland,WI,55070,246,2021
Barron,WI,55256,250,2021
Bayfield,WI,62859,360,2021
Brown,WI,68799,421,2021
Buffalo,WI,61167,339,2021
Burnett,WI,55890,261,2021
Calumet,WI,78453,469,2021
Chippewa,WI,63172,365,2021
Clark,WI,57547,286,2021
Columbia,WI,73786,450,2021
Crawford,WI,54526,236,2021
Dane,WI,78452,468,2021
Dodge,WI,66403,400,2021
Door,WI,63856,374,2021
Douglas,WI,59688,319,2021
Dunn,WI,64420,381,2021
Eau Claire,WI,64777,385,2021
Florence,WI,52143,192,2021
Fond du Lac,WI,66390,400,2021
Forest,WI,51959,187,2021
Grant,WI,58289,299,2021
Green,WI,70267,430,2021
Green Lake,WI,60597,332,2021
Iowa,WI,73716,449,2021
Iron,WI,48908,146,2021
Jackson,WI,59422,315,2021
Jefferson,WI,71735,439,2021
Juneau,WI,58561,304,2021
Kenosha,WI,70073,429,2021
Kewaunee,WI,72328,442,2021
La Crosse,WI,62817,359,2021
Lafayette,WI,65009,388,2021
Langlade,WI,53313,214,2021
Lincoln,WI,61363,342,2021
Manitowoc,WI,61454,343,2021
Marathon,WI,67940,414,2021
Marinette,WI,55694,257,2021
Marquette,WI,55386,252,2021
Menominee,WI,54940,243,2021
Milwaukee,WI,54793,240,2021
Monroe,WI,63061,363,2021
Oconto,WI,68426,417,2021
Oneida,WI,62660,358,2021
Outagamie,WI,72695,444,2021
Ozaukee,WI,86915,485,2021
Pepin,WI,63015,362,2021
Pierce,WI,78341,468,2021
Polk,WI,67878,413,2021
Portage,WI,65550,393,2021
Price,WI,52052,189,2021
Racine,WI,67224,407,2021
Richland,WI,56089,265,2021
Rock,WI,65518,392,2021
Rusk,WI,51978,188,2021
St. Croix,WI,91320,492,2021
Sauk,WI,67702,411,2021
Sawyer,WI,53011,207,2021
Shawano,WI,59767,320,2021
Sheboygan,WI,65352,391,2021
Taylor,WI,56350,269,2021
Trempealeau,WI,64336,380,2021
Vernon,WI,57933,293,2021
Vilas,WI,56837,277,2021
Walworth,WI,69382,425,2021
Washburn,WI,54550,236,2021
Washington,WI,85574,483,2021
Waukesha,WI,94310,496,2021
Waupaca,WI,65070,389,2021
Waushara,WI,57224,282,2021
Winnebago,WI,63938,375,2021
Wood,WI,57996,293,2021
Albany,WY,50733,169,2021
Big Horn,WY,56059,264,2021
Campbell,WY,87547,486,2021
Carbon,WY,62654,358,2021
Converse,WY,73698,449,2021
Crook,WY,67835,413,2021
Fremont,WY,57887,291,2021
Goshen,WY,58318,300,2021
Hot Springs,WY,60805,335,2021
Johnson,WY,58020,294,2021
Laramie,WY,71550,438,2021
Lincoln,WY,74835,454,2021
Natrona,WY,64100,377,2021
Niobrara,WY,48688,143,2021
Park,WY,62586,357,2021
Platte,WY,59402,315,2021
Sheridan,WY,62531,356,2021
Sublette,WY,82342,476,2021
Sweetwater,WY,76668,462,2021
Teton,WY,94498,496,2021
Uinta,WY,75106,455,2021
Washakie,WY,62271,353,2021
Weston,WY,65566,393,2021
Adjuntas,,15375,0,2021
Aguada,,18733,4,2021
Aguadilla,,16940,2,2021
Aguas Buenas,,21844,9,2021
Aibonito,,21139,7,2021
Añasco,,21189,7,2021
Arecibo,,19311,5,2021
Arroyo,,14933,0,2021
Barceloneta,,19051,5,2021
Barranquitas,,20290,6,2021
Bayamón,,27812,13,2021
Cabo Rojo,,18581,4,2021
Caguas,,27062,13,2021
Camuy,,19745,6,2021
Canóvanas,,23517,10,2021
Carolina,,30678,16,2021
Cataño,,20089,6,2021
Cayey,,23823,10,2021
Ceiba,,20748,7,2021
Ciales,,18990,4,2021
Cidra,,23327,9,2021
Coamo,,19267,5,2021
Comerío,,14666,0,2021
Corozal,,19285,5,2021
Culebra,,25104,11,2021
Dorado,,29744,15,2021
Fajardo,,21701,8,2021
Florida,,21487,8,2021
Guánica,,12856,0,2021
Guayama,,17815,3,2021
Guayanilla,,19023,4,2021
Guaynabo,,39176,44,2021
Gurabo,,35470,28,2021
Hatillo,,20955,7,2021
Hormigueros,,20811,7,2021
Humacao,,22431,9,2021
Isabela,,17123,2,2021
Jayuya,,16780,1,2021
Juana Díaz,,21420,8,2021
Juncos,,22283,9,2021
Lajas,,15593,1,2021
Lares,,17629,2,2021
Las Marías,,15353,0,2021
Las Piedras,,24466,10,2021
Loíza,,19541,6,2021
Luquillo,,22216,9,2021
Manatí,,19427,6,2021
Maricao,,19223,5,2021
Maunabo,,21678,8,2021
Mayagüez,,15501,0,2021
Moca,,17685,3,2021
Morovis,,21598,8,2021
Naguabo,,18412,3,2021
Naranjito,,19156,5,2021
Orocovis,,15637,1,2021
Patillas,,17783,3,2021
Peñuelas,,18123,3,2021
Ponce,,17747,3,2021
Quebradillas,,18947,4,2021
Rincón,,24744,10,2021
Río Grande,,23679,10,2021
Sabana Grande,,18857,4,2021
Salinas,,18563,3,2021
San Germán,,16492,1,2021
San Juan,,24347,10,2021
San Lorenzo,,19339,6,2021
San Sebastián,,16812,2,2021
Santa Isabel,,20784,7,2021
Toa Alta,,28098,13,2021
Toa Baja,,26587,12,2021
Trujillo Alto,,33948,23,2021
Utuado,,15812,1,2021
Vega Alta,,21828,9,2021
Vega Baja,,21507,8,2021
Vieques,,14942,0,2021
Villalba,,20722,7,2021
Yabucoa,,17267,2,2021
Yauco,,16444,1,2021
