county,state,sexRatio,sexRatioBucket,year
Davidson,TN,93.6,60,2021
Decatur,TN,95.5,103,2021
DeKalb,TN,104.9,407,2021
Dickson,TN,96.7,137,2021
Dyer,TN,93.2,52,2021
Fayette,TN,98.6,212,2021
Fentress,TN,101.0,312,2021
Franklin,TN,96.9,144,2021
Gibson,TN,92.9,48,2021
Giles,TN,97.1,152,2021
Grainger,TN,98.9,228,2021
Greene,TN,96.4,129,2021
Grundy,TN,98.2,196,2021
Hamblen,TN,97.3,159,2021
Hamilton,TN,94.3,74,2021
Hancock,TN,99.6,259,2021
Hardeman,TN,124.7,493,2021
Hardin,TN,93.7,62,2021
Hawkins,TN,96.8,141,2021
Haywood,TN,90.8,27,2021
Henderson,TN,97.1,152,2021
Henry,TN,92.0,39,2021
Hickman,TN,110.8,457,2021
Houston,TN,100.6,298,2021
Humphreys,TN,98.3,200,2021
Jackson,TN,102.4,357,2021
Jefferson,TN,97.3,159,2021
Johnson,TN,117.7,481,2021
Knox,TN,95.6,106,2021
Lake,TN,178.8,510,2021
Lauderdale,TN,106.9,430,2021
Lawrence,TN,96.4,129,2021
Lewis,TN,95.2,94,2021
Lincoln,TN,98.1,191,2021
Loudon,TN,96.4,129,2021
McMinn,TN,95.2,94,2021
McNairy,TN,96.7,137,2021
Macon,TN,94.7,82,2021
Madison,TN,90.2,22,2021
Marion,TN,97.9,184,2021
Marshall,TN,97.6,172,2021
Maury,TN,94.9,87,2021
Meigs,TN,96.1,121,2021
Monroe,TN,98.5,208,2021
Montgomery,TN,99.8,267,2021
Moore,TN,98.8,224,2021
Morgan,TN,121.6,487,2021
Obion,TN,94.0,68,2021
Overton,TN,99.4,251,2021
Perry,TN,99.0,232,2021
Pickett,TN,96.0,117,2021
Polk,TN,102.0,344,2021
Putnam,TN,98.2,196,2021
Rhea,TN,99.4,251,2021
Roane,TN,95.7,108,2021
Robertson,TN,98.8,224,2021
Rutherford,TN,97.3,159,2021
Scott,TN,100.2,281,2021
Sequatchie,TN,105.0,410,2021
Sevier,TN,96.9,144,2021
Shelby,TN,91.0,29,2021
Smith,TN,100.8,305,2021
Stewart,TN,97.5,168,2021
Sullivan,TN,95.8,112,2021
Sumner,TN,96.4,129,2021
Tipton,TN,97.4,163,2021
Trousdale,TN,163.8,508,2021
Unicoi,TN,103.8,387,2021
Union,TN,97.5,168,2021
Van Buren,TN,103.5,383,2021
Warren,TN,100.7,301,2021
Washington,TN,96.7,137,2021
Wayne,TN,124.6,493,2021
Weakley,TN,98.0,187,2021
White,TN,94.6,81,2021
Williamson,TN,97.2,155,2021
Wilson,TN,97.6,172,2021
Anderson,TX,162.7,508,2021
Andrews,TX,99.2,240,2021
Angelina,TX,96.6,134,2021
Aransas,TX,106.7,429,2021
Archer,TX,101.6,332,2021
Armstrong,TX,85.9,5,2021
Atascosa,TX,99.9,270,2021
Austin,TX,101.7,336,2021
Bailey,TX,99.0,232,2021
Bandera,TX,99.4,251,2021
Bastrop,TX,104.5,400,2021
Baylor,TX,91.1,30,2021
Bee,TX,160.8,508,2021
Bell,TX,99.8,267,2021
Bexar,TX,98.4,204,2021
Blanco,TX,99.2,240,2021
Borden,TX,78.0,0,2021
Bosque,TX,97.3,159,2021
Bowie,TX,103.1,374,2021
Brazoria,TX,102.9,369,2021
Brazos,TX,102.0,344,2021
Brewster,TX,93.7,62,2021
Briscoe,TX,145.8,504,2021
Brooks,TX,93.9,66,2021
Brown,TX,99.3,246,2021
Burleson,TX,98.9,228,2021
Burnet,TX,98.0,187,2021
Caldwell,TX,102.7,363,2021
Calhoun,TX,106.1,421,2021
Callahan,TX,99.4,251,2021
Cameron,TX,96.1,121,2021
Camp,TX,93.3,54,2021
Carson,TX,98.0,187,2021
Cass,TX,92.3,42,2021
Castro,TX,101.5,329,2021
Chambers,TX,100.7,301,2021
Cherokee,TX,105.9,419,2021
Childress,TX,176.7,509,2021
Clay,TX,100.8,305,2021
Cochran,TX,103.9,390,2021
Coke,TX,89.5,17,2021
Coleman,TX,102.7,363,2021
Collin,TX,98.2,196,2021
Collingsworth,TX,99.7,263,2021
Colorado,TX,98.7,216,2021
Comal,TX,99.1,237,2021
Comanche,TX,100.4,289,2021
Concho,TX,153.7,507,2021
Cooke,TX,99.5,256,2021
Coryell,TX,100.5,293,2021
Cottle,TX,95.0,88,2021
Crane,TX,114.1,470,2021
Crockett,TX,98.8,224,2021
Crosby,TX,106.2,423,2021
Culberson,TX,119.4,484,2021
Dallam,TX,111.3,459,2021
Dallas,TX,98.2,196,2021
Dawson,TX,122.7,490,2021
Deaf Smith,TX,100.5,293,2021
Delta,TX,79.6,1,2021
Denton,TX,97.7,176,2021
DeWitt,TX,109.2,447,2021
Dickens,TX,102.2,351,2021
Dimmit,TX,94.1,71,2021
Donley,TX,99.1,237,2021
Duval,TX,106.2,423,2021
Eastland,TX,99.0,232,2021
Ector,TX,104.4,398,2021
Edwards,TX,117.5,480,2021
Ellis,TX,98.5,208,2021
El Paso,TX,98.5,208,2021
Erath,TX,96.0,117,2021
Falls,TX,87.5,10,2021
Fannin,TX,112.8,466,2021
Fayette,TX,99.6,259,2021
Fisher,TX,115.2,474,2021
Floyd,TX,100.0,273,2021
Foard,TX,97.3,159,2021
Fort Bend,TX,97.3,159,2021
Franklin,TX,101.5,329,2021
Freestone,TX,109.3,447,2021
Frio,TX,152.9,506,2021
Gaines,TX,105.6,416,2021
Galveston,TX,97.6,172,2021
Garza,TX,159.2,507,2021
Gillespie,TX,94.7,82,2021
Glasscock,TX,152.3,506,2021
Goliad,TX,99.7,263,2021
Gonzales,TX,103.9,390,2021
Gray,TX,116.6,477,2021
Grayson,TX,95.9,114,2021
Gregg,TX,95.3,97,2021
Grimes,TX,119.1,483,2021
Guadalupe,TX,98.7,216,2021
Hale,TX,110.7,456,2021
Hall,TX,96.2,124,2021
Hamilton,TX,98.9,228,2021
Hansford,TX,112.0,463,2021
Hardeman,TX,97.9,184,2021
Hardin,TX,96.4,129,2021
Harris,TX,99.4,251,2021
Harrison,TX,95.4,100,2021
Hartley,TX,150.2,505,2021
Haskell,TX,121.2,486,2021
Hays,TX,99.6,259,2021
Hemphill,TX,132.3,500,2021
Henderson,TX,97.5,168,2021
Hidalgo,TX,97.0,148,2021
Hill,TX,100.9,308,2021
Hockley,TX,101.1,316,2021
Hood,TX,94.4,76,2021
Hopkins,TX,97.3,159,2021
Houston,TX,119.5,484,2021
Howard,TX,131.0,498,2021
Hudspeth,TX,104.6,401,2021
Hunt,TX,96.8,141,2021
Hutchinson,TX,104.4,398,2021
Irion,TX,108.4,441,2021
Jack,TX,123.1,490,2021
Jackson,TX,93.9,66,2021
Jasper,TX,97.5,168,2021
Jeff Davis,TX,114.3,471,2021
Jefferson,TX,105.9,419,2021
Jim Hogg,TX,101.4,326,2021
Jim Wells,TX,99.7,263,2021
Johnson,TX,100.8,305,2021
Jones,TX,169.0,509,2021
Karnes,TX,144.9,503,2021
Kaufman,TX,98.0,187,2021
Kendall,TX,97.1,152,2021
Kenedy,TX,138.0,501,2021
Kent,TX,112.8,466,2021
Kerr,TX,94.8,84,2021
Kimble,TX,98.9,228,2021
King,TX,99.1,237,2021
Kinney,TX,153.3,507,2021
Kleberg,TX,99.6,259,2021
Knox,TX,100.2,281,2021
Lamar,TX,94.8,84,2021
Lamb,TX,100.8,305,2021
Lampasas,TX,100.6,298,2021
La Salle,TX,160.5,508,2021
Lavaca,TX,94.0,68,2021
Lee,TX,94.6,81,2021
Leon,TX,98.0,187,2021
Liberty,TX,98.3,200,2021
Limestone,TX,107.2,433,2021
Lipscomb,TX,83.8,3,2021
Live Oak,TX,113.9,469,2021
Llano,TX,94.7,82,2021
Loving,TX,102.4,357,2021
Lubbock,TX,97.7,176,2021
Lynn,TX,107.8,438,2021
McCulloch,TX,108.2,440,2021
McLennan,TX,96.1,121,2021
McMullen,TX,93.9,66,2021
Madison,TX,131.1,498,2021
Marion,TX,96.5,132,2021
Martin,TX,104.7,404,2021
Mason,TX,97.6,172,2021
Matagorda,TX,102.0,344,2021
Maverick,TX,99.7,263,2021
Medina,TX,107.0,432,2021
Menard,TX,99.1,237,2021
Midland,TX,103.5,383,2021
Milam,TX,99.0,232,2021
Mills,TX,99.5,256,2021
Mitchell,TX,153.8,507,2021
Montague,TX,94.5,78,2021
Montgomery,TX,98.9,228,2021
Moore,TX,110.1,453,2021
Morris,TX,89.3,16,2021
Motley,TX,119.9,485,2021
Nacogdoches,TX,93.0,49,2021
Navarro,TX,98.1,191,2021
Newton,TX,108.6,442,2021
Nolan,TX,105.9,419,2021
Nueces,TX,98.8,224,2021
Ochiltree,TX,100.8,305,2021
Oldham,TX,149.8,505,2021
Orange,TX,99.4,251,2021
Palo Pinto,TX,96.9,144,2021
Panola,TX,98.1,191,2021
Parker,TX,100.2,281,2021
Parmer,TX,106.2,423,2021
Pecos,TX,135.0,501,2021
Polk,TX,118.1,482,2021
Potter,TX,106.9,430,2021
Presidio,TX,104.3,397,2021
Rains,TX,100.9,308,2021
Randall,TX,97.6,172,2021
Reagan,TX,126.3,494,2021
Real,TX,85.1,4,2021
Red River,TX,91.0,29,2021
Reeves,TX,161.0,508,2021
Refugio,TX,95.6,106,2021
Roberts,TX,116.8,478,2021
Robertson,TX,98.7,216,2021
Rockwall,TX,98.8,224,2021
Runnels,TX,99.3,246,2021
Rusk,TX,117.5,480,2021
Sabine,TX,94.9,87,2021
San Augustine,TX,97.0,148,2021
San Jacinto,TX,98.7,216,2021
San Patricio,TX,103.7,385,2021
San Saba,TX,109.2,447,2021
Schleicher,TX,102.1,348,2021
Scurry,TX,124.4,493,2021
Shackelford,TX,103.0,372,2021
Shelby,TX,99.0,232,2021
Sherman,TX,90.4,23,2021
Smith,TX,94.1,71,2021
Somervell,TX,98.7,216,2021
Starr,TX,96.3,126,2021
Stephens,TX,112.8,466,2021
Sterling,TX,111.4,460,2021
Stonewall,TX,86.8,8,2021
Sutton,TX,108.4,441,2021
Swisher,TX,127.1,495,2021
Tarrant,TX,96.5,132,2021
Taylor,TX,95.8,112,2021
Terrell,TX,105.2,412,2021
Terry,TX,121.9,488,2021
Throckmorton,TX,94.8,84,2021
Titus,TX,97.4,163,2021
Tom Green,TX,100.7,301,2021
Travis,TX,103.0,372,2021
Trinity,TX,95.3,97,2021
Tyler,TX,121.0,486,2021
Upshur,TX,97.7,176,2021
Upton,TX,97.9,184,2021
Uvalde,TX,99.3,246,2021
Val Verde,TX,104.9,407,2021
Van Zandt,TX,96.6,134,2021
Victoria,TX,97.5,168,2021
Walker,TX,141.1,502,2021
Waller,TX,99.5,256,2021
Ward,TX,98.7,216,2021
Washington,TX,95.0,88,2021
Webb,TX,97.5,168,2021
Wharton,TX,98.9,228,2021
Wheeler,TX,109.7,451,2021
Wichita,TX,108.4,441,2021
Wilbarger,TX,93.6,60,2021
Willacy,TX,124.8,493,2021
Williamson,TX,98.3,200,2021
Wilson,TX,101.1,316,2021
Winkler,TX,102.3,354,2021
Wise,TX,101.8,340,2021
Wood,TX,99.7,263,2021
Yoakum,TX,91.4,33,2021
Young,TX,97.4,163,2021
Zapata,TX,98.8,224,2021
Zavala,TX,111.0,458,2021
Beaver,UT,106.2,423,2021
Box Elder,UT,104.8,406,2021
Cache,UT,101.1,316,2021
Carbon,UT,101.2,320,2021
Daggett,UT,117.8,481,2021
Davis,UT,102.9,369,2021
Duchesne,UT,102.1,348,2021
Emery,UT,104.7,404,2021
Garfield,UT,105.3,413,2021
Grand,UT,101.0,312,2021
Iron,UT,100.4,289,2021
Juab,UT,106.8,429,2021
Kane,UT,105.2,412,2021
Millard,UT,105.0,410,2021
Morgan,UT,109.1,446,2021
Piute,UT,106.3,424,2021
Rich,UT,118.4,483,2021
Salt Lake,UT,101.8,340,2021
San Juan,UT,98.2,196,2021
Sanpete,UT,111.4,460,2021
Sevier,UT,106.6,427,2021
Summit,UT,107.0,432,2021
Tooele,UT,103.2,376,2021
Uintah,UT,102.8,366,2021
Utah,UT,102.8,366,2021
Wasatch,UT,103.3,378,2021
Washington,UT,98.6,212,2021
Wayne,UT,106.4,425,2021
Weber,UT,102.0,344,2021
Addison,VT,98.6,212,2021
Bennington,VT,94.6,81,2021
Caledonia,VT,101.5,329,2021
Chittenden,VT,97.4,163,2021
Essex,VT,101.6,332,2021
Franklin,VT,100.5,293,2021
Grand Isle,VT,103.7,385,2021
Lamoille,VT,101.2,320,2021
Orange,VT,100.2,281,2021
Orleans,VT,102.1,348,2021
Rutland,VT,99.4,251,2021
Washington,VT,100.3,285,2021
Windham,VT,95.4,100,2021
Windsor,VT,97.0,148,2021
Accomack,VA,94.9,87,2021
Albemarle,VA,92.0,39,2021
Alleghany,VA,98.0,187,2021
Amelia,VA,97.5,168,2021
Amherst,VA,93.4,57,2021
Appomattox,VA,94.0,68,2021
Arlington,VA,101.2,320,2021
Augusta,VA,104.7,404,2021
Bath,VA,102.9,369,2021
Bedford,VA,97.5,168,2021
Bland,VA,135.1,501,2021
Botetourt,VA,98.9,228,2021
Brunswick,VA,116.2,476,2021
Buchanan,VA,101.3,323,2021
Buckingham,VA,123.1,490,2021
Campbell,VA,94.8,84,2021
Caroline,VA,98.1,191,2021
Carroll,VA,103.8,387,2021
Charles City,VA,100.3,285,2021
Charlotte,VA,103.3,378,2021
Chesterfield,VA,93.7,62,2021
Clarke,VA,99.4,251,2021
Craig,VA,93.1,50,2021
Culpeper,VA,99.5,256,2021
Cumberland,VA,101.8,340,2021
Dickenson,VA,104.6,401,2021
Dinwiddie,VA,100.2,281,2021
Essex,VA,85.4,5,2021
Fairfax,VA,95.5,103,2021
Fauquier,VA,98.6,212,2021
Floyd,VA,94.2,72,2021
Fluvanna,VA,88.1,11,2021
Franklin,VA,88.7,14,2021
Frederick,VA,101.0,312,2021
Giles,VA,96.2,124,2021
Gloucester,VA,98.1,191,2021
Goochland,VA,100.6,298,2021
Grayson,VA,105.0,410,2021
Greene,VA,93.0,49,2021
Greensville,VA,167.2,509,2021
Halifax,VA,93.0,49,2021
Hanover,VA,97.9,184,2021
Henrico,VA,91.2,31,2021
Henry,VA,91.5,34,2021
Highland,VA,90.0,20,2021
Isle of Wight,VA,98.9,228,2021
James City,VA,93.3,54,2021
King and Queen,VA,113.1,467,2021
King George,VA,102.8,366,2021
King William,VA,100.7,301,2021
Lancaster,VA,90.8,27,2021
Lee,VA,111.6,461,2021
Loudoun,VA,99.8,267,2021
Louisa,VA,98.4,204,2021
Lunenburg,VA,110.6,456,2021
Madison,VA,96.4,129,2021
Mathews,VA,94.4,76,2021
Mecklenburg,VA,98.1,191,2021
Middlesex,VA,102.2,351,2021
Montgomery,VA,107.6,436,2021
Nelson,VA,98.8,224,2021
New Kent,VA,106.1,421,2021
Northampton,VA,92.4,43,2021
Northumberland,VA,90.1,21,2021
Nottoway,VA,121.8,487,2021
Orange,VA,98.6,212,2021
Page,VA,100.7,301,2021
Patrick,VA,100.8,305,2021
Pittsylvania,VA,97.9,184,2021
Powhatan,VA,111.3,459,2021
Prince Edward,VA,105.3,413,2021
Prince George,VA,116.6,477,2021
Prince William,VA,101.1,316,2021
Pulaski,VA,101.5,329,2021
Rappahannock,VA,104.5,400,2021
Richmond,VA,90.6,25,2021
Roanoke,VA,91.0,29,2021
Rockbridge,VA,99.1,237,2021
Rockingham,VA,97.8,179,2021
Russell,VA,98.6,212,2021
Scott,VA,104.1,393,2021
Shenandoah,VA,97.2,155,2021
Smyth,VA,98.8,224,2021
Southampton,VA,110.9,457,2021
Spotsylvania,VA,97.6,172,2021
Stafford,VA,103.2,376,2021
Surry,VA,97.3,159,2021
Sussex,VA,148.9,505,2021
Tazewell,VA,98.6,212,2021
Warren,VA,99.4,251,2021
Washington,VA,98.9,228,2021
Westmoreland,VA,95.2,94,2021
Wise,VA,111.8,462,2021
Wythe,VA,96.7,137,2021
York,VA,97.1,152,2021
Alexandria,VA,93.9,66,2021
Bristol,VA,90.1,21,2021
Buena Vista,VA,83.7,2,2021
Charlottesville,VA,93.1,50,2021
Chesapeake,VA,96.7,137,2021
Colonial Heights,VA,85.1,4,2021
Covington,VA,91.1,30,2021
Danville,VA,86.5,7,2021
Emporia,VA,87.5,10,2021
Falls Church,VA,99.4,251,2021
Fredericksburg,VA,85.6,5,2021
Galax,VA,85.4,5,2021
Hampton,VA,93.5,58,2021
Harrisonburg,VA,95.1,91,2021
Hopewell,VA,88.5,13,2021
Lexington,VA,146.5,504,2021
Lynchburg,VA,88.1,11,2021
Manassas,VA,103.1,374,2021
Manassas Park,VA,108.6,442,2021
Martinsville,VA,86.4,6,2021
Newport News,VA,94.1,71,2021
Norfolk,VA,109.7,451,2021
Norton,VA,88.5,13,2021
Petersburg,VA,86.0,6,2021
Poquoson,VA,100.6,298,2021
Portsmouth,VA,93.7,62,2021
Radford,VA,85.1,4,2021
Salem,VA,90.9,28,2021
Staunton,VA,85.4,5,2021
Suffolk,VA,94.9,87,2021
Virginia Beach,VA,97.2,155,2021
Waynesboro,VA,95.3,97,2021
Williamsburg,VA,87.7,10,2021
Winchester,VA,95.8,112,2021
Adams,WA,105.0,410,2021
Asotin,WA,98.2,196,2021
Benton,WA,101.2,320,2021
Chelan,WA,101.3,323,2021
Clallam,WA,98.0,187,2021
Clark,WA,98.8,224,2021
Columbia,WA,95.4,100,2021
Cowlitz,WA,99.2,240,2021
Douglas,WA,103.9,390,2021
Ferry,WA,104.5,400,2021
Franklin,WA,107.1,433,2021
Garfield,WA,105.6,416,2021
Grant,WA,104.2,396,2021
Grays Harbor,WA,106.1,421,2021
Island,WA,99.6,259,2021
Jefferson,WA,96.4,129,2021
King,WA,102.1,348,2021
Kitsap,WA,105.7,417,2021
Kittitas,WA,101.6,332,2021
Klickitat,WA,104.4,398,2021
Lewis,WA,101.7,336,2021
Lincoln,WA,101.5,329,2021
Mason,WA,109.9,452,2021
Okanogan,WA,103.6,384,2021
Pacific,WA,99.3,246,2021
Pend Oreille,WA,105.7,417,2021
Pierce,WA,100.6,298,2021
San Juan,WA,95.6,106,2021
Skagit,WA,98.8,224,2021
Skamania,WA,100.8,305,2021
Snohomish,WA,101.7,336,2021
Spokane,WA,99.5,256,2021
Stevens,WA,100.3,285,2021
Thurston,WA,97.0,148,2021
Wahkiakum,WA,98.7,216,2021
Walla Walla,WA,105.0,410,2021
Whatcom,WA,98.6,212,2021
Whitman,WA,104.6,401,2021
Yakima,WA,100.6,298,2021
Barbour,WV,96.9,144,2021
Berkeley,WV,98.8,224,2021
Boone,WV,101.0,312,2021
Braxton,WV,106.2,423,2021
Brooke,WV,98.5,208,2021
Cabell,WV,96.6,134,2021
Calhoun,WV,97.8,179,2021
Clay,WV,100.8,305,2021
Doddridge,WV,122.8,490,2021
Fayette,WV,102.1,348,2021
Gilmer,WV,141.1,502,2021
Grant,WV,100.9,308,2021
Greenbrier,WV,96.5,132,2021
Hampshire,WV,105.0,410,2021
Hancock,WV,96.3,126,2021
Hardy,WV,110.4,455,2021
Harrison,WV,97.3,159,2021
Jackson,WV,98.4,204,2021
Jefferson,WV,98.8,224,2021
Kanawha,WV,94.0,68,2021
Lewis,WV,99.8,267,2021
Lincoln,WV,99.4,251,2021
Logan,WV,97.9,184,2021
McDowell,WV,101.0,312,2021
Marion,WV,99.5,256,2021
Marshall,WV,100.6,298,2021
Mason,WV,96.0,117,2021
Mercer,WV,92.9,48,2021
Mineral,WV,100.9,308,2021
Mingo,WV,96.1,121,2021
Monongalia,WV,107.0,432,2021
Monroe,WV,106.3,424,2021
Morgan,WV,102.1,348,2021
Nicholas,WV,100.5,293,2021
Ohio,WV,93.6,60,2021
Pendleton,WV,102.3,354,2021
Pleasants,WV,120.7,486,2021
Pocahontas,WV,103.0,372,2021
Preston,WV,108.2,440,2021
Putnam,WV,97.4,163,2021
Raleigh,WV,102.6,361,2021
Randolph,WV,109.0,445,2021
Ritchie,WV,99.1,237,2021
Roane,WV,98.3,200,2021
Summers,WV,89.6,18,2021
Taylor,WV,100.8,305,2021
Tucker,WV,103.8,387,2021
Tyler,WV,100.7,301,2021
Upshur,WV,99.2,240,2021
Wayne,WV,97.2,155,2021
Webster,WV,97.7,176,2021
Wetzel,WV,96.9,144,2021
Wirt,WV,97.8,179,2021
Wood,WV,95.5,103,2021
Wyoming,WV,97.6,172,2021
Adams,WI,117.3,480,2021
Ashland,WI,105.9,419,2021
Barron,WI,102.2,351,2021
Bayfield,WI,106.8,429,2021
Brown,WI,99.6,259,2021
Buffalo,WI,104.6,401,2021
Burnett,WI,106.6,427,2021
Calumet,WI,102.3,354,2021
Chippewa,WI,109.2,447,2021
Clark,WI,103.5,383,2021
Columbia,WI,106.3,424,2021
Crawford,WI,108.6,442,2021
Dane,WI,99.8,267,2021
Dodge,WI,112.2,464,2021
Door,WI,97.9,184,2021
Douglas,WI,101.3,323,2021
Dunn,WI,101.7,336,2021
Eau Claire,WI,98.8,224,2021
Florence,WI,104.4,398,2021
Fond du Lac,WI,97.9,184,2021
Forest,WI,103.6,384,2021
Grant,WI,108.4,441,2021
Green,WI,101.0,312,2021
Green Lake,WI,102.7,363,2021
Iowa,WI,102.7,363,2021
Iron,WI,101.0,312,2021
Jackson,WI,116.8,478,2021
Jefferson,WI,101.2,320,2021
Juneau,WI,116.3,476,2021
Kenosha,WI,98.7,216,2021
Kewaunee,WI,103.7,385,2021
La Crosse,WI,96.2,124,2021
Lafayette,WI,103.4,380,2021
Langlade,WI,102.5,359,2021
Lincoln,WI,102.8,366,2021
Manitowoc,WI,101.7,336,2021
Marathon,WI,101.6,332,2021
Marinette,WI,102.6,361,2021
Marquette,WI,105.3,413,2021
Menominee,WI,100.1,277,2021
Milwaukee,WI,94.6,81,2021
Monroe,WI,106.2,423,2021
Oconto,WI,105.1,411,2021
Oneida,WI,101.3,323,2021
Outagamie,WI,100.7,301,2021
Ozaukee,WI,98.1,191,2021
Pepin,WI,104.7,404,2021
Pierce,WI,98.8,224,2021
Polk,WI,103.0,372,2021
Portage,WI,103.5,383,2021
Price,WI,107.0,432,2021
Racine,WI,99.2,240,2021
Richland,WI,99.6,259,2021
Rock,WI,98.3,200,2021
Rusk,WI,102.9,369,2021
St. Croix,WI,101.6,332,2021
Sauk,WI,99.7,263,2021
Sawyer,WI,106.9,430,2021
Shawano,WI,101.2,320,2021
Sheboygan,WI,103.0,372,2021
Taylor,WI,103.4,380,2021
Trempealeau,WI,104.0,391,2021
Vernon,WI,103.4,380,2021
Vilas,WI,105.5,415,2021
Walworth,WI,100.6,298,2021
Washburn,WI,100.7,301,2021
Washington,WI,100.0,273,2021
Waukesha,WI,98.2,196,2021
Waupaca,WI,104.1,393,2021
Waushara,WI,113.4,468,2021
Winnebago,WI,102.6,361,2021
Wood,WI,98.6,212,2021
Albany,WY,110.3,454,2021
Big Horn,WY,104.2,396,2021
Campbell,WY,104.3,397,2021
Carbon,WY,116.9,478,2021
Converse,WY,110.0,452,2021
Crook,WY,99.7,263,2021
Fremont,WY,102.0,344,2021
Goshen,WY,109.2,447,2021
Hot Springs,WY,98.8,224,2021
Johnson,WY,108.7,443,2021
Laramie,WY,103.4,380,2021
Lincoln,WY,104.2,396,2021
Natrona,WY,103.1,374,2021
Niobrara,WY,78.6,0,2021
Park,WY,98.3,200,2021
Platte,WY,107.2,433,2021
Sheridan,WY,99.5,256,2021
Sublette,WY,128.5,497,2021
Sweetwater,WY,106.0,420,2021
Teton,WY,111.2,458,2021
Uinta,WY,103.6,384,2021
Washakie,WY,106.4,425,2021
Weston,WY,114.9,473,2021
Adjuntas,,95.2,94,2021
Aguada,,95.6,106,2021
Aguadilla,,93.9,66,2021
Aguas Buenas,,95.6,106,2021
Aibonito,,91.8,36,2021
Añasco,,93.2,52,2021
Arecibo,,90.9,28,2021
Arroyo,,87.1,8,2021
Barceloneta,,89.6,18,2021
Barranquitas,,97.1,152,2021
Bayamón,,88.5,13,2021
Cabo Rojo,,89.8,19,2021
Caguas,,86.5,7,2021
Camuy,,91.1,30,2021
Canóvanas,,92.1,39,2021
Carolina,,83.9,3,2021
Cataño,,89.2,16,2021
Cayey,,92.0,39,2021
Ceiba,,90.8,27,2021
Ciales,,93.9,66,2021
Cidra,,93.4,57,2021
Coamo,,94.2,72,2021
Comerío,,101.4,326,2021
Corozal,,93.4,57,2021
Culebra,,126.0,494,2021
Dorado,,94.2,72,2021
Fajardo,,87.0,8,2021
Florida,,89.5,17,2021
Guánica,,96.0,117,2021
Guayama,,98.1,191,2021
Guayanilla,,89.9,20,2021
Guaynabo,,88.6,13,2021
Gurabo,,88.8,14,2021
Hatillo,,92.0,39,2021
Hormigueros,,85.2,4,2021
Humacao,,89.2,16,2021
Isabela,,94.5,78,2021
Jayuya,,96.5,132,2021
Juana Díaz,,90.1,21,2021
Juncos,,90.6,25,2021
Lajas,,91.0,29,2021
Lares,,97.1,152,2021
Las Marías,,96.7,137,2021
Las Piedras,,92.4,43,2021
Loíza,,86.8,8,2021
Luquillo,,89.7,18,2021
Manatí,,88.2,11,2021
Maricao,,91.6,35,2021
Maunabo,,95.4,100,2021
Mayagüez,,91.3,32,2021
Moca,,95.2,94,2021
Morovis,,98.4,204,2021
Naguabo,,89.2,16,2021
Naranjito,,102.2,351,2021
Orocovis,,99.9,270,2021
Patillas,,92.4,43,2021
Peñuelas,,93.5,58,2021
Ponce,,91.6,35,2021
Quebradillas,,91.4,33,2021
Rincón,,87.4,9,2021
Río Grande,,92.2,41,2021
Sabana Grande,,83.7,2,2021
Salinas,,93.7,62,2021
San Germán,,94.6,81,2021
San Juan,,84.3,3,2021
San Lorenzo,,94.4,76,2021
San Sebastián,,94.1,71,2021
Santa Isabel,,92.6,44,2021
Toa Alta,,91.9,37,2021
Toa Baja,,87.2,8,2021
Trujillo Alto,,88.1,11,2021
Utuado,,93.9,66,2021
Vega Alta,,92.1,39,2021
Vega Baja,,91.5,34,2021
Vieques,,103.9,390,2021
Villalba,,93.5,58,2021
Yabucoa,,93.5,58,2021
Yauco,,91.1,30,2021
